DLiP-ID,I0005S
NHOHCount,1
PEOE_VSA1,14.783797982648164
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,54.59730361615449
PEOE_VSA7,29.828919765543436
PEOE_VSA8,42.297489213128856
PEOE_VSA9,11.605292320844956
RingCount,5
SMR_VSA10,28.50052933714901
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,1
fr_lactam,0
fr_phenol,0
ExactMolWt,455.16451978400005
NumHDonors,1
PEOE_VSA10,5.817220841045895
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,17.59760440506795
PEOE_VSA14,0.0
SlogP_VSA1,0.0
SlogP_VSA2,52.01567160545384
SlogP_VSA3,4.794537184071822
SlogP_VSA4,5.817220841045895
SlogP_VSA5,32.32126967238259
SlogP_VSA6,85.05961546161403
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,3
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,23.5494863459103
EState_VSA2,36.49112465325102
EState_VSA3,11.080152209313258
EState_VSA4,5.563451491696996
EState_VSA5,23.229487439386773
EState_VSA6,23.099010936235306
EState_VSA7,48.53093654769288
EState_VSA8,4.9839785209472085
EState_VSA9,0.0
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.389448766903742
VSA_EState9,69.9438845664296
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,18.774026599890284
EState_VSA11,0.0
FractionCSP3,0.14814814814814814
VSA_EState10,0.0
fr_C_O_noCOO,3
fr_Nhpyrrole,1
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,1
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-4.259999999999999
NumHAcceptors,3
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,34
HeavyAtomMolWt,433.3130000000003
MaxEStateIndex,14.389448766903742
MinEStateIndex,-0.7722244606443736
NumHeteroatoms,7
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.8529411764705882
FpDensityMorgan2,1.5588235294117647
FpDensityMorgan3,2.2941176470588234
MaxPartialCharge,0.29468983612348465
MinPartialCharge,-0.36032941109897343
NumAromaticRings,4
fr_unbrch_alkane,0
MaxAbsEStateIndex,14.389448766903742
MinAbsEStateIndex,0.01125245185310142
NumAliphaticRings,1
NumRotatableBonds,4
NumSaturatedRings,1
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,1
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.36032941109897343
MinAbsPartialCharge,0.29468983612348465
NumRadicalElectrons,0
NumValenceElectrons,170
fr_para_hydroxylation,0
NumAromaticCarbocycles,3
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,455.1645197840007
MZ,0.7083333333333334
Mi,1.1181399252240172
Mm,0.6771908536222747
Mp,0.7059714071856286
Mv,0.6790169375708762
SZ,39.66666666666667
Si,62.61583581254496
Sm,37.922687802847385
Sp,39.5343988023952
Sv,38.02494850396907
nB,0
nC,27
nF,1
nH,22
nI,0
nN,3
nO,3
nP,0
nS,0
nX,1
ABC,26.903215738854705
AMW,8.127937853285726
IC0,1.593082901115441
IC1,3.3194114898159204
IC2,4.249016068583241
IC3,5.2421498425146895
IC4,5.6644977792004605
IC5,5.700212064914746
MID,70.24601523576982
Mpe,0.9850840336134457
Mse,1.0125767349911559
NdO,3
NdS,0
NsF,1
NsI,0
NtN,0
SMR,125.82870000000004
SdO,39.57861973572568
SdS,0
Spe,55.164705882352955
SsF,14.389448766903742
SsI,0
Sse,56.704297159504726
StN,0
fMF,0.5357142857142857
nBr,0
nCl,0
AMID,2.0660592716402886
BIC0,0.2573712527651498
BIC1,0.536269074872864
BIC2,0.6864517771327683
BIC3,0.8468979682136905
BIC4,0.9151305865485452
BIC5,0.9209004246715093
CIC0,4.214272020942163
CIC1,2.4879434322416834
CIC2,1.5583388534743623
CIC3,0.5652050795429142
CIC4,0.14285714285714324
CIC5,0.10714285714285765
GGI1,5.0
GGI2,4.4444444444444455
GGI3,2.875
GGI4,2.1738888888888894
GGI5,1.406388888888889
GGI6,0.9233560090702948
GGI7,0.5425524376417233
GGI8,0.3993370496346686
GGI9,0.3531327160493828
JGI1,0.13157894736842107
JGI2,0.08230452674897126
JGI3,0.048728813559322036
JGI4,0.0374808429118774
JGI5,0.0251140873015873
JGI6,0.01678829107400536
JGI7,0.010638283091014184
JGI8,0.008874156658548193
JGI9,0.008828317901234568
MIC0,15.386125425699499
MIC1,31.277126526235566
MIC2,40.87514091143528
MIC3,46.272778388626016
MIC4,47.09146939451957
MIC5,47.127469394519565
MPC2,54
MPC3,76
MPC4,101
MPC5,127
MPC6,137
MPC7,160
MPC8,179
MPC9,192
Mare,0.9979285714285714
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1300048275417363
RPCG,0.10632243759034438
SIC0,0.2743216012275337
SIC1,0.571587501429966
SIC2,0.7316611651277847
SIC3,0.9026742661454802
SIC4,0.9754006523151287
SIC5,0.9815504892363466
SaaN,0
SaaO,0
SaaS,0
Sare,55.884
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,89.2126424624647
TIC1,185.88704342969154
TIC2,237.94489984066152
TIC3,293.5603911808226
TIC4,317.2118756352258
TIC5,319.2118756352258
Vabc,401.3203205339757
WPol,59
apol,66.022446
bpol,29.777553999999995
nRot,4
ABCGG,20.92244833987717
ATS0Z,1414.0
ATS0d,206.0
ATS0i,8985.26396464098
ATS0m,5634.916149149771
ATS0p,90.951644906678
ATS0s,336.77777777777777
ATS0v,13674.957580952636
ATS1Z,1603.0
ATS1d,267.0
ATS1i,8675.350440642203
ATS1m,6169.821453835201
ATS1p,116.27351281000001
ATS1s,203.1388888888889
ATS1v,17257.97294201983
ATS2Z,2409.0
ATS2d,418.0
ATS2i,15404.193770590444
ATS2m,9113.083605670403
ATS2p,176.15529658454702
ATS2s,340.6944444444444
ATS2v,25708.435231833784
ATS3Z,2807.0
ATS3d,489.0
ATS3i,21704.262325452128
ATS3m,10456.853012931202
ATS3p,205.65352822343294
ATS3s,493.47222222222223
ATS3v,29441.507692425403
ATS4Z,2901.0
ATS4d,478.0
ATS4i,23680.788164945177
ATS4m,10690.5710165536
ATS4p,202.691593018282
ATS4s,567.4999999999998
ATS4v,29333.215711705292
ATS5Z,2826.0
ATS5d,457.0
ATS5i,24039.772795737434
ATS5m,10308.476642908798
ATS5p,200.13791677028203
ATS5s,620.1111111111112
ATS5v,28879.250827288324
ATS6Z,2722.0
ATS6d,451.0
ATS6i,23165.98066979523
ATS6m,9939.248427419197
ATS6p,209.26312257128197
ATS6s,553.7222222222224
ATS6v,29359.087133180426
ATS7Z,2569.0
ATS7d,451.0
ATS7i,24907.293155116025
ATS7m,9254.9916506704
ATS7p,208.49497915777195
ATS7s,529.6944444444445
ATS7v,28629.029512215468
ATS8Z,2296.0
ATS8d,405.0
ATS8i,23362.650309528577
ATS8m,8221.1040903728
ATS8p,187.62659120577203
ATS8s,504.1111111111111
ATS8v,25694.45141115388
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,16
C2SP3,1
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.14814814814814814
GGI10,0.22947250280583617
JGI10,0.006374236189051005
JGT10,0.3767105028040323
Kier1,25.641274238227147
Kier2,11.588477366255145
Kier3,5.49584487534626
MAXdO,13.274277646604556
MAXsF,14.389448766903742
MID_C,56.543818040581094
MID_N,6.555204447552366
MID_O,5.365673842679798
MID_X,1.7813189049565625
MID_h,13.702197195188726
MINdO,13.092879468949093
MINsF,14.389448766903742
MPC10,212
MWC01,38.0
MWC02,5.220355825078324
MWC03,6.09807428216624
MWC04,6.99117688712121
MWC05,7.884952945759814
MWC06,8.785539527561276
MWC07,9.685518092495647
MWC08,10.589735991404917
MWC09,11.49295742399396
MWC10,12.39916515347205
NaaCH,14
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,4.215600000000003
SRW02,4.343805421853684
SRW03,0.0
SRW04,5.680172609017068
SRW05,2.3978952727983707
SRW06,7.224753405767971
SRW07,4.727387818712341
SRW08,8.85893722196655
SRW09,6.86171134048073
SRW10,10.53972040711132
SaaCH,24.255180401317634
SaaNH,2.8580239741884
SaaSe,0
SaaaC,0.5647591736335289
SaasC,0.8851041066786782
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.6162313755468498
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.193189982783237
SsssP,0
VE1_A,4.9369774651256595
VE1_D,5.74372565945543
VE2_A,0.1452052195625194
VE2_D,0.16893310763104208
VE3_A,2.820528726401015
VE3_D,2.971883500990567
VR1_A,394.25631883913496
VR1_D,237.12641291868462
VR2_A,11.595774083503969
VR2_D,6.974306262314253
VR3_A,7.200776684829875
VR3_D,6.692368818399066
WPath,3425
Xc-3d,1.9990785978267827
Xc-4d,0.0
Xc-5d,0.763776875254242
Xc-6d,0.0
Xp-0d,23.656125291633362
Xp-1d,16.54171389565819
Xp-2d,14.76119421617463
Xp-3d,13.368941156609305
Xp-4d,11.198557069512617
Xp-5d,9.002722026769257
Xp-6d,6.014572499262966
Xp-7d,4.493202286824067
ZMIC0,104.96743829734494
ZMIC1,71.30740927549914
ZMIC2,44.43897420806805
ZMIC3,28.205182410157224
ZMIC4,25.22516626475305
ZMIC5,25.089189303250997
nAcid,0
nAtom,56
nBase,0
nRing,5
piPC1,3.970291913552122
piPC2,4.566948973167894
piPC3,5.189478586513886
piPC4,5.741599960156157
piPC5,6.217728225758435
piPC6,6.410406146340921
piPC7,6.7491349899000195
piPC8,7.053460800419174
piPC9,7.135058915131655
AATS0Z,25.25
AATS0d,3.6785714285714284
AATS0i,160.4511422257318
AATS0m,100.62350266338876
AATS0p,1.6241365161906784
AATS0s,6.013888888888888
AATS0v,244.19567108843992
AATS1Z,26.716666666666665
AATS1d,4.45
AATS1i,144.5891740107034
AATS1m,102.83035756392002
AATS1p,1.937891880166667
AATS1s,3.3856481481481486
AATS1v,287.6328823669972
AATS2Z,23.61764705882353
AATS2d,4.098039215686274
AATS2i,151.02150755480827
AATS2m,89.34395691833728
AATS2p,1.7270127116132061
AATS2s,3.3401416122004353
AATS2v,252.0434826650371
AATS3Z,20.194244604316548
AATS3d,3.5179856115107913
AATS3i,156.14577212555488
AATS3m,75.22915836641153
AATS3p,1.479521785780093
AATS3s,3.550159872102318
AATS3v,211.80940785917556
AATS4Z,19.469798657718123
AATS4d,3.208053691275168
AATS4i,158.93146419426293
AATS4m,71.74879876881612
AATS4p,1.3603462618676643
AATS4s,3.8087248322147635
AATS4v,196.86721954164625
AATS5Z,18.966442953020135
AATS5d,3.0671140939597317
AATS5i,161.34075701837205
AATS5m,69.1844069993879
AATS5p,1.3432074951025639
AATS5s,4.161819537658465
AATS5v,193.82047535092835
AATS6Z,18.39189189189189
AATS6d,3.0472972972972974
AATS6i,156.52689641753534
AATS6m,67.15708396904863
AATS6p,1.4139400173735268
AATS6s,3.7413663663663677
AATS6v,198.3722103593272
AATS7Z,16.363057324840764
AATS7d,2.872611464968153
AATS7i,158.6451793319492
AATS7m,58.94899140554394
AATS7p,1.3279934978202035
AATS7s,3.373849964614296
AATS7v,182.35050644723228
AATS8Z,15.83448275862069
AATS8d,2.793103448275862
AATS8i,161.12172627261089
AATS8m,56.697269588777935
AATS8p,1.29397649107429
AATS8s,3.476628352490421
AATS8v,177.2031131803716
AMID_C,1.6630534717817969
AMID_N,0.1928001308103637
AMID_O,0.15781393654940581
AMID_X,0.05239173249872243
AMID_h,0.40300579985849194
ATS0dv,514.0
ATS0pe,361.11350000000004
ATS0se,438.0601959999999
ATS1dv,505.0
ATS1pe,392.044
ATS1se,465.05397999999985
ATS2dv,743.0
ATS2pe,663.5051999999998
ATS2se,794.3496639999997
ATS3dv,829.0
ATS3pe,885.7633000000002
ATS3se,1076.5005599999997
ATS4dv,820.0
ATS4pe,966.8998
ATS4se,1177.3337999999997
ATS5dv,802.0
ATS5pe,977.5726
ATS5se,1191.7140319999999
ATS6dv,744.0
ATS6pe,937.9510000000001
ATS6se,1147.687708
ATS7dv,666.0
ATS7pe,969.9316000000001
ATS7se,1198.534236
ATS8dv,616.0
ATS8pe,900.1782000000001
ATS8se,1112.8946119999998
ATSC0Z,402.5
ATSC0c,1.0110656227110404
ATSC0d,34.5
ATSC0i,107.97698780124192
ATSC0m,1930.08407008741
ATSC0p,13.1130131955545
ATSC0s,134.87103174603175
ATSC0v,2739.9273250478063
ATSC1Z,17.75
ATSC1c,-0.46074950455937685
ATSC1d,11.5
ATSC1i,-11.39733092267591
ATSC1m,84.60468644365436
ATSC1p,-0.1430539099197491
ATSC1s,-3.6505102040816304
ATSC1v,51.85893732938132
ATSC2Z,-28.375
ATSC2c,-0.2655955524328562
ATSC2d,-2.875
ATSC2i,-7.365866642753911
ATSC2m,-137.19360430487845
ATSC2p,-1.1942845151133747
ATSC2s,-0.11926020408163251
ATSC2v,-259.0419106163044
ATSC3Z,51.9375
ATSC3c,0.30930979245241436
ATSC3d,-11.0625
ATSC3i,-20.67807518996895
ATSC3m,233.53289937740337
ATSC3p,-2.7932200284705613
ATSC3s,29.40543509070294
ATSC3v,-241.53146564048868
ATSC4Z,-38.9375
ATSC4c,-0.08283995758590475
ATSC4d,-10.6875
ATSC4i,-40.25831308496599
ATSC4m,-180.95939966810673
ATSC4p,-4.119677265101937
ATSC4s,-38.05070153061224
ATSC4v,-616.3992215577135
ATSC5Z,-122.4375
ATSC5c,-0.011174109244023378
ATSC5d,-1.9375
ATSC5i,28.98362999940794
ATSC5m,-578.7193552872495
ATSC5p,2.1529208449095623
ATSC5s,-38.28978883219954
ATSC5v,-101.73923991586491
ATSC6Z,-61.75
ATSC6c,0.057456177997263144
ATSC6d,-5.75
ATSC6i,-2.217074548172958
ATSC6m,-291.30696867896836
ATSC6p,-2.329538347110499
ATSC6s,11.657312925170068
ATSC6v,-620.7028336746309
ATSC7Z,-1.1875
ATSC7c,-0.11422351121440633
ATSC7d,-2.6875
ATSC7i,-15.37725664810299
ATSC7m,0.8319129301965305
ATSC7p,-1.2225131335576878
ATSC7s,15.01534155328798
ATSC7v,-123.80197170939572
ATSC8Z,-19.1875
ATSC8c,0.02751992852701676
ATSC8d,5.5625
ATSC8i,19.263254471502943
ATSC8m,-100.57517831129286
ATSC8p,1.5487787856670616
ATSC8s,-4.781143707482994
ATSC8v,193.90782158272737
AXp-0d,0.695768390930393
AXp-1d,0.43530826041205767
AXp-2d,0.27335544844767834
AXp-3d,0.17590712048170137
AXp-4d,0.11087680266844176
AXp-5d,0.07088757501393116
AXp-6d,0.04390198904571508
AXp-7d,0.028082514292650417
GATS1Z,0.6718426501035197
GATS1c,1.4615674193743917
GATS1d,0.7041062801932366
GATS1i,1.086974373414421
GATS1m,0.674354349213624
GATS1p,0.9584277327391674
GATS1s,0.49813534387642516
GATS1v,0.8669884369675039
GATS2Z,0.8433199366703203
GATS2c,1.2709309178148829
GATS2d,1.1956521739130435
GATS2i,1.039520074669971
GATS2m,0.8437484611407272
GATS2p,0.9798411941799664
GATS2s,0.5624422185203615
GATS2v,0.9472666355419554
GATS3Z,0.872469726082488
GATS3c,1.029068431808366
GATS3d,1.2902721301219893
GATS3i,1.0592317070507995
GATS3m,0.8756364035170912
GATS3p,1.0466204451419963
GATS3s,0.7224460960837803
GATS3v,0.9901885362377022
GATS4Z,1.0340155904789696
GATS4c,1.3169210370353517
GATS4d,1.2411244042408325
GATS4i,1.1189234476745296
GATS4m,1.0276314492935497
GATS4p,1.0738081439366636
GATS4s,1.3508465163120078
GATS4v,1.0197854509945254
GATS5Z,1.1468172912584935
GATS5c,1.2901979087213513
GATS5d,1.0859838537107285
GATS5i,0.8803981200604206
GATS5m,1.1366508926625314
GATS5p,0.8842550113540785
GATS5s,1.5289345915271852
GATS5v,0.9340369677490342
GATS6Z,1.0156118851771025
GATS6c,0.9915099866613233
GATS6d,1.0233059146102623
GATS6i,0.865330258812457
GATS6m,1.0090396294822275
GATS6p,1.0354251215040295
GATS6s,0.9608257209029553
GATS6v,1.0536642741064453
GATS7Z,0.9913359971515607
GATS7c,0.961963388499639
GATS7d,0.9747992245915258
GATS7i,0.8886982180654969
GATS7m,0.9863523983610666
GATS7p,1.0118156093994466
GATS7s,0.8204641552837663
GATS7v,1.0251399272958674
GATS8Z,1.0493467551938316
GATS8c,0.8828842636234726
GATS8d,0.8685657171414292
GATS8i,0.918706786203711
GATS8m,1.052330086007763
GATS8p,0.9527732788241834
GATS8s,1.033163815297206
GATS8v,0.987838233103772
MATS1Z,0.04115942028985507
MATS1c,-0.4253263697849879
MATS1d,0.3111111111111111
MATS1i,-0.09851644389955684
MATS1m,0.040912401297888146
MATS1p,-0.010182021523247608
MATS1s,-0.025262228760573723
MATS1v,0.01766531338195672
MATS2Z,-0.038704177323103155
MATS2c,-0.1442212679040342
MATS2d,-0.0457516339869281
MATS2i,-0.037452472957234
MATS2m,-0.03902523211366628
MATS2p,-0.05000266577654045
MATS2s,-0.0004854726002206689
MATS2v,-0.051906153452088
MATS3Z,0.0519862370972787
MATS3c,0.1232501771437889
MATS3d,-0.12918360963403192
MATS3i,-0.07715287764525876
MATS3m,0.048746683281630794
MATS3p,-0.08581750341081969
MATS3s,0.08783794295935077
MATS3v,-0.035514679511391915
MATS4Z,-0.036358330901663266
MATS4c,-0.03079372891736171
MATS4d,-0.1164283629997082
MATS4i,-0.14012838723841747
MATS4m,-0.03523762902688621
MATS4p,-0.11807622370320707
MATS4s,-0.10603414697961891
MATS4v,-0.08455217750018407
MATS5Z,-0.11432740005836008
MATS5c,-0.004153701920919246
MATS5d,-0.02110689621632137
MATS5i,0.10088424022040662
MATS5m,-0.11269211762247561
MATS5p,0.0617059897997978
MATS5s,-0.10670040061116033
MATS5v,-0.01395568646300536
MATS6Z,-0.05804935370152761
MATS6c,0.021502239785515062
MATS6d,-0.06306306306306306
MATS6i,-0.007769183873010496
MATS6m,-0.05710852709855134
MATS6p,-0.06721925228053166
MATS6s,0.032704392513145726
MATS6v,-0.08571779605744591
MATS7Z,-0.0010523400720022155
MATS7c,-0.04029624112645312
MATS7d,-0.02778547032216376
MATS7i,-0.05079676201271579
MATS7m,0.0001537411136974805
MATS7p,-0.0332536567676854
MATS7s,0.03971045930617991
MATS7v,-0.01611672859518236
MATS8Z,-0.01841079460269865
MATS8c,0.010512063659375319
MATS8d,0.06226886556721639
MATS8i,0.06889988208061223
MATS8m,-0.02012494071513764
MATS8p,0.04561492002924277
MATS8s,-0.013690936069295256
MATS8v,0.027332308162321024
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,45.59847167571312
SpAD_D,416.60440725004196
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.6427282533383749
SssNH2,0
SsssAs,0
SsssCH,-0.41748968568909084
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1310
TMWC10,151.14747612905344
TSRW10,84.63438349770804
VE1_Dt,5.7299409083981665
VE2_Dt,0.16852767377641667
VE3_Dt,2.969480649625111
VR1_Dt,238.4144286277369
VR2_Dt,7.012189077286379
VR3_Dt,6.697785887749235
Xc-3dv,0.8776461319902309
Xc-4dv,0.0
Xc-5dv,0.19314543186410915
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.5193594015749742
Xch-7d,0.7323646682891773
Xp-0dv,18.27871091680477
Xp-1dv,11.045108290648555
Xp-2dv,8.236092372631106
Xp-3dv,6.227351493799293
Xp-4dv,4.495650389544829
Xp-5dv,3.119324605791742
Xp-6dv,1.7528074898016965
Xp-7dv,1.1269131054653274
Xpc-4d,5.827184601216348
Xpc-5d,9.743255815160827
Xpc-6d,15.537365533627215
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,60
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,2
nSpiro,0
naRing,4
piPC10,7.343661182947184
AATS0dv,9.178571428571429
AATS0pe,6.448455357142858
AATS0se,7.822503499999998
AATS1dv,8.416666666666666
AATS1pe,6.534066666666666
AATS1se,7.7508996666666645
AATS2dv,7.284313725490196
AATS2pe,6.504952941176469
AATS2se,7.787741803921566
AATS3dv,5.9640287769784175
AATS3pe,6.37239784172662
AATS3se,7.744608345323739
AATS4dv,5.503355704697986
AATS4pe,6.489260402684564
AATS4se,7.901569127516776
AATS5dv,5.382550335570469
AATS5pe,6.560889932885906
AATS5se,7.998080751677851
AATS6dv,5.027027027027027
AATS6pe,6.337506756756758
AATS6se,7.754646675675676
AATS7dv,4.24203821656051
AATS7pe,6.177908280254778
AATS7se,7.633976025477707
AATS8dv,4.248275862068965
AATS8pe,6.208125517241379
AATS8se,7.675135255172413
AATSC0Z,7.1875
AATSC0c,0.01805474326269715
AATSC0d,0.6160714285714286
AATSC0i,1.9281604964507486
AATSC0m,34.46578696584661
AATSC0p,0.23416094992061606
AATSC0s,2.4084112811791383
AATSC0v,48.92727366156797
AATSC1Z,0.29583333333333334
AATSC1c,-0.007679158409322947
AATSC1d,0.19166666666666668
AATSC1i,-0.18995551537793182
AATSC1m,1.4100781073942392
AATSC1p,-0.0023842318319958183
AATSC1s,-0.06084183673469384
AATSC1v,0.8643156221563554
AATSC2Z,-0.27818627450980393
AATSC2c,-0.002603877965028002
AATSC2d,-0.028186274509803922
AATSC2i,-0.07221437885052855
AATSC2m,-1.3450353363223377
AATSC2p,-0.011708671716797792
AATSC2s,-0.0011692176870748286
AATSC2v,-2.5396265746696507
AATSC3Z,0.37365107913669066
AATSC3c,0.0022252503054130527
AATSC3d,-0.0795863309352518
AATSC3i,-0.14876313086308598
AATSC3m,1.6800928012762832
AATSC3p,-0.020095108118493247
AATSC3s,0.21154989273887007
AATSC3v,-1.737636443456753
AATSC4Z,-0.2613255033557047
AATSC4c,-0.0005559728697040587
AATSC4d,-0.07172818791946309
AATSC4i,-0.27019002070446974
AATSC4m,-1.2144926152221929
AATSC4p,-0.02764884070538213
AATSC4s,-0.25537383577592104
AATSC4v,-4.136907527232976
AATSC5Z,-0.8217281879194631
AATSC5c,-7.499402177196897e-05
