DLiP-ID,C001MF
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.3200000000000003
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,31
HeavyAtomMolWt,435.78300000000024
MaxEStateIndex,9.553611111111111
MinEStateIndex,-1.2570370370370372
NumHeteroatoms,8
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0
FpDensityMorgan2,1.6451612903225807
FpDensityMorgan3,2.2903225806451615
MaxPartialCharge,0.32806586375914176
MinPartialCharge,-0.4780707501605797
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,9.553611111111111
MinAbsEStateIndex,0.4245833333333331
NumAliphaticRings,2
NumRotatableBonds,3
NumSaturatedRings,1
fr_Ndealkylation1,1
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4780707501605797
MinAbsPartialCharge,0.32806586375914176
NumRadicalElectrons,0
NumValenceElectrons,164
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,2
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,460.1223559600006
MZ,0.7202380952380952
Mi,1.1193180830629987
Mm,0.6853434946537101
Mp,0.7011101903336184
Mv,0.6504621739699342
SZ,40.333333333333336
Si,62.681812651527935
Sm,38.379235700607765
Sp,39.262170658682635
Sv,36.425881742316314
nB,0
nC,23
nF,0
nH,25
nI,0
nN,2
nO,4
nP,0
nS,1
nX,1
ABC,23.82910211952362
AMW,8.216470642142868
IC0,1.697741891099043
IC1,3.4437545839367454
IC2,4.320136841430028
IC3,4.901017645233255
IC4,5.11530335951897
IC5,5.11530335951897
Mpe,0.9750000000000003
Mse,1.0105217979398604
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,121.9436000000001
SdO,19.107222222222223
SdS,0
Spe,54.600000000000016
SsF,0
SsI,0
Sse,56.58922068463218
StN,0
fMF,0.375
nBr,0
nCl,1
BIC0,0.27987420524077794
BIC1,0.5677058935028394
BIC2,0.712178259466708
BIC3,0.8079369576271271
BIC4,0.8432621412104474
BIC5,0.8432621412104474
CIC0,4.109613030958561
CIC1,2.3636003381208583
CIC2,1.487218080627576
CIC3,0.906337276824349
CIC4,0.6920515625386336
CIC5,0.6920515625386336
GGI1,7.0
GGI2,3.333333333333335
GGI3,1.4375
GGI4,2.037777777777778
GGI5,0.7363888888888889
GGI6,0.5381859410430838
GGI7,0.3332979024943311
GGI8,0.22626921138825898
GGI9,0.045625000000000006
JGI1,0.2121212121212121
JGI2,0.0740740740740741
JGI3,0.031249999999999997
JGI4,0.05094444444444446
JGI5,0.017533068783068782
JGI6,0.01630866488009345
JGI7,0.014491213151927439
JGI8,0.017405323952942996
JGI9,0.009125000000000001
MIC0,20.614520660820347
MIC1,35.53141462555011
MIC2,41.69863228249312
MIC3,44.24898156129821
MIC4,44.46498156129821
MIC5,44.46498156129821
MPC2,45
MPC3,55
MPC4,72
MPC5,100
MPC6,110
MPC7,129
MPC8,153
MPC9,167
Mare,0.9850714285714286
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,0
RNCG,0.18082308329385405
RPCG,0.12408598724867352
SIC0,0.2923434014082122
SIC1,0.5929988144614018
SIC2,0.7439078374599085
SIC3,0.8439328594534696
SIC4,0.8808318809807766
SIC5,0.8808318809807766
SaaN,0
SaaO,0
SaaS,0
Sare,55.164
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.332632642563198
SsLi,0
SsOH,15.624444444444444
SsSH,0
SssO,0
SssS,1.884607242588393
StCH,0
StsC,0
TIC0,95.07354590154641
TIC1,192.85025670045775
TIC2,241.92766312008155
TIC3,274.4569881330623
TIC4,286.45698813306234
TIC5,286.45698813306234
Vabc,410.8411332291806
WPol,46
apol,65.56782499999998
bpol,33.206175
nRot,3
ABCGG,19.612280685699
ATS0Z,1752.0
ATS0d,181.0
ATS0i,8978.985994523226
ATS0m,7044.286585
ATS0p,93.415238621225
ATS0s,277.70317024843774
ATS0v,12970.922000488368
ATS1Z,1612.0
ATS1d,224.0
ATS1i,8402.730588924
ATS1m,6170.019116000001
ATS1p,112.16501510200001
ATS1s,182.18106995884773
ATS1v,15877.759177852427
ATS2Z,2428.0
ATS2d,354.0
ATS2i,15205.54095097319
ATS2m,9166.220403000001
ATS2p,169.83834537879198
ATS2s,334.8024691358024
ATS2v,23132.970027103493
ATS3Z,2744.0
ATS3d,427.0
ATS3i,20722.61470877238
ATS3m,9990.475021999995
ATS3p,215.08954979873496
ATS3s,330.27674897119346
ATS3v,27494.9485860497
ATS4Z,2436.0
ATS4d,409.0
ATS4i,23259.19381525857
ATS4m,8603.420746999996
ATS4p,209.61555967916803
ATS4s,317.0925925925926
ATS4v,25866.822656632496
ATS5Z,2590.0
ATS5d,395.0
ATS5i,23414.304933274376
ATS5m,9560.508004999996
ATS5p,197.14903017335598
ATS5s,426.07590306355735
ATS5v,24812.295791927794
ATS6Z,2123.0
ATS6d,335.0
ATS6i,19459.77494814629
ATS6m,7510.593875000001
ATS6p,184.55383349098
ATS6s,260.58436213991763
ATS6v,22598.053628278685
ATS7Z,1710.0
ATS7d,269.0
ATS7i,18147.69733607786
ATS7m,5871.909293999999
ATS7p,154.417458056376
ATS7s,211.85802469135803
ATS7v,18062.423683988505
ATS8Z,1136.0
ATS8d,171.0
ATS8i,14853.333326249056
ATS8m,3837.706706999999
ATS8p,103.05288087031903
ATS8s,154.44444444444446
ATS8v,11529.524720081217
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,12
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.30434782608695654
GGI10,0.012345679012345678
JGI10,0.012345679012345678
JGT10,0.4555986804201091
Kier1,25.619834710743802
Kier2,12.459259259259259
Kier3,7.775206611570248
MAXdO,9.553611111111111
MINdO,9.553611111111111
MPC10,170
MWC01,33.0
MWC02,5.056245805348308
MWC03,5.877735781779639
MWC04,6.7464121285733745
MWC05,7.602401335665818
MWC06,8.481566013773087
MWC07,9.356257246876337
MWC08,10.243133319606999
MWC09,11.12877654403074
MWC10,12.021193821714384
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,4.047600000000002
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.5093883366279774
SRW05,0.0
SRW06,6.996681488176539
SRW07,2.70805020110221
SRW08,8.574518258035507
SRW09,5.37989735354046
SRW10,10.205331372394003
SaaCH,15.193720675513003
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,6.418902956244227
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.1157407407407405
SdssC,-2.514074074074074
SdssS,0
SsCH3,2.208730053749895
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,5.048217496360684
SsssP,0
WPath,18400001149
Xc-3d,2.3326790437599274
Xc-4d,0.0
Xc-5d,0.27497165237684323
Xc-6d,0.0
Xp-0d,22.380104409694475
Xp-1d,14.829407595892901
Xp-2d,13.667029882186203
Xp-3d,10.094523357999707
Xp-4d,8.045630614053882
Xp-5d,7.431183044920132
Xp-6d,4.877136378168174
Xp-7d,3.645209300861285
ZMIC0,100.27742253627792
ZMIC1,60.56399455302431
ZMIC2,41.288794463857485
ZMIC3,33.96130672828939
ZMIC4,32.6565785641095
ZMIC5,32.6565785641095
nAcid,2
nAtom,56
nBase,2
nRing,4
piPC1,3.7612001156935624
piPC2,4.276666119016055
piPC3,4.718498871295094
piPC4,5.191566996601156
piPC5,5.753365974845029
piPC6,5.89543535887904
piPC7,6.269806258886954
piPC8,6.698768853478692
piPC9,7.048983537095079
AATS0Z,31.285714285714285
AATS0d,3.232142857142857
AATS0i,160.33903561648617
AATS0m,125.790831875
AATS0p,1.6681292610933036
AATS0s,4.958985183007817
AATS0v,231.623607151578
AATS1Z,27.79310344827586
AATS1d,3.8620689655172415
AATS1i,144.87466532627585
AATS1m,106.3796399310345
AATS1p,1.933879570724138
AATS1s,3.141052930324961
AATS1v,273.7544685836625
AATS2Z,24.525252525252526
AATS2d,3.5757575757575757
AATS2i,153.59132273710293
AATS2m,92.5880848787879
AATS2p,1.71553884221002
AATS2s,3.381843122583863
AATS2v,233.66636391013628
AATS3Z,20.47761194029851
AATS3d,3.1865671641791047
AATS3i,154.6463784236745
AATS3m,74.55578374626862
AATS3p,1.6051458940204102
AATS3s,2.464751857993981
AATS3v,205.18618347798284
AATS4Z,16.348993288590606
AATS4d,2.7449664429530203
AATS4i,156.10197191448705
AATS4m,57.74107883892615
AATS4p,1.4068158367729398
AATS4s,2.1281382053194133
AATS4v,173.6028366216946
AATS5Z,17.73972602739726
AATS5d,2.7054794520547945
AATS5i,160.3719515977697
AATS5m,65.48293154109587
AATS5p,1.3503358231051779
AATS5s,2.9183281031750505
AATS5v,169.94723145156024
AATS6Z,16.984
AATS6d,2.68
AATS6i,155.67819958517032
AATS6m,60.08475100000001
AATS6p,1.47643066792784
AATS6s,2.084674897119341
AATS6v,180.78442902622947
AATS7Z,14.869565217391305
AATS7d,2.3391304347826085
AATS7i,157.8060637919814
AATS7m,51.060080817391295
AATS7p,1.3427605048380522
AATS7s,1.8422436929683306
AATS7v,157.0645537738131
AATS8Z,12.622222222222222
AATS8d,1.9
AATS8i,165.03703695832286
AATS8m,42.64118563333332
AATS8p,1.1450320096702113
AATS8s,1.7160493827160495
AATS8v,128.10583022312463
ATS0dv,396.0493827160494
ATS0pe,353.0171
ATS0se,436.02307799999994
ATS1dv,363.44444444444446
ATS1pe,377.03200000000004
ATS1se,452.0002659999999
ATS2dv,468.0
ATS2pe,632.9826999999998
ATS2se,769.7150079999997
ATS3dv,436.7777777777778
ATS3pe,825.7246
ATS3se,1021.6394879999998
ATS4dv,411.44444444444446
ATS4pe,878.8437000000002
ATS4se,1105.383806
ATS5dv,447.6296296296296
ATS5pe,864.5755999999999
ATS5se,1087.625963
ATS6dv,249.0
ATS6pe,742.8454999999999
ATS6se,930.9498000000001
ATS7dv,173.1111111111111
ATS7pe,667.5461999999999
ATS7se,845.574642
ATS8dv,80.22222222222223
ATS8pe,512.8804
ATS8se,659.2023360000001
ATSC0Z,706.2142857142858
ATSC0c,1.2534287123588488
ATSC0d,33.125
ATSC0i,82.98158326464949
ATSC0m,3249.713250553571
ATSC0p,16.644887277820978
ATSC0s,107.97019999129053
ATSC0v,2936.257277133145
ATSC1Z,15.849489795918405
ATSC1c,-0.7714984667590532
ATSC1d,8.28125
ATSC1i,-8.084300325446337
ATSC1m,76.89711121237222
ATSC1p,0.8492400687287116
ATSC1s,-7.5829331446799095
ATSC1v,79.54814361120575
ATSC2Z,67.72831632653069
ATSC2c,0.31209301867056927
ATSC2d,-3.703125
ATSC2i,26.384212393200585
ATSC2m,309.253195074936
ATSC2p,4.417024168310706
ATSC2s,52.02024481203088
ATSC2v,352.67698620303065
ATSC3Z,-164.01275510204076
ATSC3c,-0.10948939470233332
ATSC3d,2.46875
ATSC3i,27.285829966583517
ATSC3m,-764.720349342475
ATSC3p,2.0113996431629135
ATSC3s,-6.214665684517978
ATSC3v,-361.6275155292032
ATSC4Z,-140.0344387755103
ATSC4c,-0.49426443967089717
ATSC4d,-0.296875
ATSC4i,-38.33455850939717
ATSC4m,-616.1755163836096
ATSC4p,-5.911225270823542
ATSC4s,11.063009397288866
ATSC4v,-635.9552871815276
ATSC5Z,459.2270408163264
ATSC5c,0.8163557546822187
ATSC5d,-1.09375
ATSC5i,30.80510321616444
ATSC5m,2096.4205475210465
ATSC5p,8.177081979136117
ATSC5s,117.4122332918078
ATSC5v,1381.6444555976104
ATSC6Z,-222.76403061224488
ATSC6c,-0.49369368943127445
ATSC6d,-15.796875
ATSC6i,-15.734255408021896
ATSC6m,-1019.8795040749364
ATSC6p,-3.5111552281217477
ATSC6s,-1.1566419749198271
ATSC6v,-923.3797792379555
ATSC7Z,-226.1543367346939
ATSC7c,0.07033393004371527
ATSC7d,-7.453125
ATSC7i,-48.79127415825991
ATSC7m,-1053.1400621010841
ATSC7p,-8.705661377456822
ATSC7s,13.454079445564235
ATSC7v,-1384.031939962771
ATSC8Z,-13.808673469387763
ATSC8c,0.061870920250540876
ATSC8d,-2.46875
ATSC8i,-8.313019446317297
ATSC8m,-78.77370078252531
ATSC8p,-1.477198495715612
ATSC8s,15.621211670539273
ATSC8v,-114.98996421507142
AXp-0d,0.7219388519256282
AXp-1d,0.44937598775433035
AXp-2d,0.3037117751596934
AXp-3d,0.1835367883272674
AXp-4d,0.11174486963963726
AXp-5d,0.07431183044920132
AXp-6d,0.044337603437892496
AXp-7d,0.028257436440785155
GATS1Z,0.6821217690942128
GATS1c,1.5522787584226292
GATS1d,0.9017566688353936
GATS1i,1.2388506626302236
GATS1m,0.6820617198811415
GATS1p,0.8953937243825171
GATS1s,0.719014979512115
GATS1v,0.9147048590409279
GATS2Z,0.7654271040535833
GATS2c,0.7255518295013704
GATS2d,1.3165618448637315
GATS2i,0.977442647391098
GATS2m,0.7640055314006421
GATS2p,0.8011359174240629
GATS2s,0.32116896535566886
GATS2v,0.8715594576608201
GATS3Z,1.1048504820894012
GATS3c,0.6695857252276234
GATS3d,1.1089833849619826
GATS3i,0.9530345172468099
GATS3m,1.0951517773954853
GATS3p,1.0291084941036135
GATS3s,0.6191058042589672
GATS3v,1.0501855005565772
GATS4Z,1.099728950564194
GATS4c,0.6159126599519422
GATS4d,0.9917690262124857
GATS4i,1.1921150696668605
GATS4m,1.0829502530045396
GATS4p,1.2598691573389293
GATS4s,0.4418853431175044
GATS4v,1.1324691583542292
GATS5Z,0.646511054366395
GATS5c,0.251562188121015
GATS5d,1.0519514086327215
GATS5i,0.8348434192612842
GATS5m,0.6552057830342571
GATS5p,0.7619426965297251
GATS5s,0.07204826046043673
GATS5v,0.8440421529676011
GATS6Z,1.2152402144229795
GATS6c,0.5706914445227631
GATS6d,1.1622641509433962
GATS6i,1.0999537920585327
GATS6m,1.2112149985077936
GATS6p,1.1667136241484029
GATS6s,0.3462679604645115
GATS6v,1.1840119172264922
GATS7Z,1.3595146899090151
GATS7c,0.23735940833893787
GATS7d,0.9023789991796554
GATS7i,1.2516136710025212
GATS7m,1.3614037835781954
GATS7p,1.3423573468537746
GATS7s,0.10940806089816354
GATS7v,1.3038885037576202
GATS8Z,1.2992987424564242
GATS8c,0.2181054879897735
GATS8d,0.8209643605870021
GATS8i,0.9320730000021332
GATS8m,1.3190309203239672
GATS8p,1.0377840578413382
GATS8s,0.09652179296591006
GATS8v,1.1038311977820179
MATS1Z,0.021668997603959274
MATS1c,-0.594285948621472
MATS1d,0.24137931034482757
MATS1i,-0.0940634179491728
MATS1m,0.022846780919873574
MATS1p,0.049261729126895235
MATS1s,-0.06780993914992908
MATS1v,0.026157484486960998
MATS2Z,0.05424836000339192
MATS2c,0.140843642215883
MATS2d,-0.06323613493424814
MATS2i,0.17985199104111455
MATS2m,0.05382970334832148
MATS2p,0.15010727797465562
MATS2s,0.27253439400279705
MATS2v,0.06794161204991309
MATS3Z,-0.09705643925613155
MATS3c,-0.03650527669742286
MATS3d,0.031146156012390878
MATS3i,0.13741643591570837
MATS3m,-0.09834240714972957
MATS3p,0.050501088500670345
MATS3s,-0.024054542078393283
MATS3v,-0.05146957595116912
MATS4Z,-0.07452467921065087
MATS4c,-0.14820453243212947
MATS4d,-0.0033683677345827533
MATS4i,-0.17362429997986015
MATS4m,-0.07126251658455801
MATS4p,-0.13347453311517482
MATS4s,0.038509788557127916
MATS4v,-0.08140184243754901
MATS5Z,0.249417042719719
MATS5c,0.24981297470943198
MATS5d,-0.012664771258723184
MATS5i,0.14238889598472373
MATS5m,0.2474392198268449
MATS5p,0.18843113523966384
MATS5s,0.41710424924145223
MATS5v,0.18048344152689666
MATS6Z,-0.14131445332254472
MATS6c,-0.17645580533174351
MATS6d,-0.2136452830188679
MATS6i,-0.08494591384588213
MATS6m,-0.14059887214594705
MATS6p,-0.0945033460391489
MATS6s,-0.004799246503256282
MATS6v,-0.14088484150220668
MATS7Z,-0.1559403872454387
MATS7c,0.027324701912944116
MATS7d,-0.10956521739130434
MATS7i,-0.2863193038815891
MATS7m,-0.15780882250380623
MATS7p,-0.25468953397202193
MATS7s,0.06067925900426574
MATS7v,-0.22953144627645347
MATS8Z,-0.012166368856972686
MATS8c,0.03071372237578347
MATS8d,-0.046373165618448633
MATS8i,-0.06233365561087845
MATS8m,-0.015082791426357975
MATS8p,-0.0552209044931315
MATS8s,0.09002359021499187
MATS8v,-0.02436752106988857
MAXsCl,6.332632642563198
MAXsOH,7.812222222222222
MAXssS,1.884607242588393
MINsCl,6.332632642563198
MINsOH,7.812222222222222
MINssS,1.884607242588393
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.599716710758377
SssNH2,0
SsssAs,0
SsssCH,0.4245833333333331
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1065
TMWC10,140.51372199736866
TSRW10,74.57855962926766
Xc-3dv,1.2773336239272195
Xc-4dv,0.0
Xc-5dv,0.2030902090410825
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.23470804841064383
Xch-7d,0.4368096151609046
Xp-0dv,18.773025851175827
Xp-1dv,11.144021575260842
Xp-2dv,8.981120809898199
Xp-3dv,6.728727503123016
Xp-4dv,4.978833977923786
Xp-5dv,4.173020063114887
Xp-6dv,2.8551698537217214
Xp-7dv,1.903160806263959
Xpc-4d,4.025496977769092
Xpc-5d,5.773820209791222
Xpc-6d,9.896239828482924
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,1
n8Ring,0
n9Ring,0
nARing,2
nBonds,58
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,7.332420300110979
AATS0dv,7.07231040564374
AATS0pe,6.303876785714286
AATS0se,7.786126392857142
AATS1dv,6.266283524904215
AATS1pe,6.500551724137932
AATS1se,7.793108034482757
AATS2dv,4.7272727272727275
AATS2pe,6.3937646464646445
AATS2se,7.774899070707067
AATS3dv,3.2595356550580434
AATS3pe,6.162123880597015
AATS3se,7.624175283582088
AATS4dv,2.761372110365399
AATS4pe,5.898279865771814
AATS4se,7.418683261744967
AATS5dv,3.0659563673262302
AATS5pe,5.9217506849315065
AATS5se,7.449492897260273
AATS6dv,1.992
AATS6pe,5.9427639999999995
AATS6se,7.4475984
AATS7dv,1.5053140096618356
AATS7pe,5.80474956521739
AATS7se,7.352822973913044
AATS8dv,0.891358024691358
AATS8pe,5.6986711111111115
AATS8se,7.324470400000001
AATSC0Z,12.610969387755103
AATSC0c,0.022382655577836585
AATSC0d,0.5915178571428571
AATSC0i,1.4818139868687408
AATSC0m,58.0305937598852
AATSC0p,0.2972301299610889
AATSC0s,1.9280392855587594
AATSC0v,52.43316566309188
AATSC1Z,0.2732670654468691
AATSC1c,-0.013301697702742296
AATSC1d,0.1427801724137931
AATSC1i,-0.13938448836976444
AATSC1m,1.3258122622822797
AATSC1p,0.014642070150495028
AATSC1s,-0.13074022663241222
AATSC1v,1.371519717434582
AATSC2Z,0.6841244073386938
AATSC2c,0.003152454734046154
AATSC2d,-0.03740530303030303
AATSC2i,0.266507195890915
AATSC2m,3.1237696472215757
AATSC2p,0.044616405740512184
AATSC2s,0.5254570183033422
AATSC2v,3.5623938000306126
AATSC3Z,-1.2239757843435877
AATSC3c,-0.0008170850350920397
AATSC3d,0.01842350746268657
AATSC3i,0.20362559676554864
AATSC3m,-5.706868278675186
AATSC3p,0.015010445098230699
AATSC3s,-0.0463781021232685
AATSC3v,-2.69871280245674
AATSC4Z,-0.9398284481577872
AATSC4c,-0.0033172110045026656
AATSC4d,-0.0019924496644295304
AATSC4i,-0.2572789161704508
AATSC4m,-4.135406150225568
AATSC4p,-0.039672652824319074
AATSC4s,0.0742483852167038
AATSC4v,-4.2681562898089105
AATSC5Z,3.1453906905227833
AATSC5c,0.005591477771796018
AATSC5d,-0.007491438356164383
AATSC5i,0.21099385764496192
AATSC5m,14.359044846034566
AATSC5p,0.0560074108160008
AATSC5s,0.8041933787110123
AATSC5v,9.46331818902473
AATSC6Z,-1.782112244897959
AATSC6c,-0.003949549515450196
AATSC6d,-0.126375
AATSC6i,-0.12587404326417517
AATSC6m,-8.159036032599492
AATSC6p,-0.028089241824973982
AATSC6s,-0.009253135799358617
AATSC6v,-7.3870382339036444
AATSC7Z,-1.9665594498669037
AATSC7c,0.0006115993916844806
AATSC7d,-0.06480978260869565
AATSC7i,-0.4242719492022601
AATSC7m,-9.15773967044421
AATSC7p,-0.07570140328223324
AATSC7s,0.11699199517881943
AATSC7v,-12.035060347502357
AATSC8Z,-0.1534297052154196
AATSC8c,0.0006874546694504542
