DLiP-ID,C001NY
SssSe,0
SsssB,0
SsssN,0
SsssP,0
WPath,17600001343
Xc-3d,2.2044640676433973
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,22.518297090128677
Xp-1d,14.20561635580521
Xp-2d,12.614282479761195
Xp-3d,8.382113678563519
Xp-4d,6.066066097768318
Xp-5d,4.943743221380046
Xp-6d,2.5825538747997885
Xp-7d,1.6891210359129425
ZMIC0,98.06946379635487
ZMIC1,49.658956141059754
ZMIC2,31.92930403560092
ZMIC3,29.609481124493843
ZMIC4,29.609481124493843
ZMIC5,29.609481124493843
nAcid,2
nAtom,51
nBase,0
nRing,2
piPC1,3.713572066704308
piPC2,4.204692619390966
piPC3,4.56954300834494
piPC4,4.96807567967746
piPC5,5.467004732066187
piPC6,5.321179035691299
piPC7,5.44065750425864
piPC8,5.744104344134774
piPC9,6.045079363426989
AATS0Z,26.784313725490197
AATS0d,3.0784313725490198
AATS0i,167.717360472828
AATS0m,106.74288566960335
AATS0p,1.3987341961142938
AATS0s,8.166122004357298
AATS0v,218.59264954199656
AATS1Z,26.627450980392158
AATS1d,3.549019607843137
AATS1i,152.4487092042353
AATS1m,101.67260050657254
AATS1p,1.680483525921569
AATS1s,4.2407407407407405
AATS1v,259.3274654446694
AATS2Z,23.772151898734176
AATS2d,3.2151898734177213
AATS2i,157.6815541567442
AATS2m,89.8450187046886
AATS2p,1.4514610583682785
AATS2s,5.166315049226442
AATS2v,217.5212010320187
AATS3Z,18.5
AATS3d,2.7916666666666665
AATS3i,164.95516417252227
AATS3m,67.07977635959999
AATS3p,1.2412789324602918
AATS3s,4.008391203703703
AATS3v,180.95172971888056
AATS4Z,17.27777777777778
AATS4d,2.5555555555555554
AATS4i,167.43973445633767
AATS4m,61.42466920762666
AATS4p,1.1678992874054441
AATS4s,3.9148148148148154
AATS4v,168.10940347041358
AATS5Z,17.764705882352942
AATS5d,2.458823529411765
AATS5i,169.11740216884738
AATS5m,64.79333316276704
AATS5p,1.1039858607880002
AATS5s,5.3879084967320265
AATS5v,157.84517284805023
AATS6Z,16.0
AATS6d,2.5714285714285716
AATS6i,167.2619736604977
AATS6m,56.465914035337136
AATS6p,1.2068747030762716
AATS6s,3.592460317460318
AATS6v,169.22460291337046
AATS7Z,15.765625
AATS7d,2.5625
AATS7i,163.91166298216703
AATS7m,56.023488207199996
AATS7p,1.2694227063982813
AATS7s,3.1679687500000004
AATS7v,171.2168180442898
AATS8Z,13.59375
AATS8d,2.328125
AATS8i,167.73997842118806
AATS8m,47.444078866525
AATS8p,1.1011178341364845
AATS8s,3.180555555555556
AATS8v,145.51064871263378
ATS0dv,518.0
ATS0pe,348.99589999999995
ATS0se,421.2743879999999
ATS1dv,442.0
ATS1pe,349.3925
ATS1se,414.546204
ATS2dv,582.0
ATS2pe,535.3257
ATS2se,641.9788399999999
ATS3dv,462.0
ATS3pe,635.1157000000001
ATS3se,774.2025040000001
ATS4dv,417.0
ATS4pe,593.3786000000001
ATS4se,724.931716
ATS5dv,447.0
ATS5pe,558.1069
ATS5se,686.4302640000001
ATS6dv,263.0
ATS6pe,454.1947
ATS6se,558.5610240000001
ATS7dv,235.0
ATS7pe,399.1212
ATS7se,491.19711200000006
ATS8dv,202.0
ATS8pe,393.4472
ATS8se,489.697732
ATSC0Z,416.98039215686276
ATSC0c,2.0845404419777718
ATSC0d,28.352941176470594
ATSC0i,95.53383272338561
ATSC0m,1978.5150786144102
ATSC0p,10.934787418840584
ATSC0s,171.24291938997823
ATSC0v,2292.2362063297196
ATSC1Z,-18.078431372548994
ATSC1c,-1.6228413948259026
ATSC1d,4.705882352941178
ATSC1i,-6.872088669695029
ATSC1m,-77.88327124304305
ATSC1p,0.1929365645882361
ATSC1s,-25.296840958605664
ATSC1v,86.6534896461236
ATSC2Z,52.363706266820486
ATSC2c,1.0500808179096994
ATSC2d,-4.134948096885811
ATSC2i,-14.935966953362604
ATSC2m,230.21056109330826
ATSC2p,-1.7140578806879303
ATSC2s,62.183625955828965
ATSC2v,-316.0913227600064
ATSC3Z,-104.27681660899651
ATSC3c,-0.19325832734081913
ATSC3d,-2.8408304498269876
ATSC3i,-20.697982104079394
ATSC3m,-486.24298589549227
ATSC3p,-1.0396360688798125
ATSC3s,-42.04004869921826
ATSC3v,-306.9437894834618
ATSC4Z,-152.22029988465977
ATSC4c,-1.0143108383112363
ATSC4d,-6.740484429065743
ATSC4i,-21.882884202634315
ATSC4m,-724.7249087438055
ATSC4p,-3.5155961525243313
ATSC4s,-48.177047289504046
ATSC4v,-731.2306838028128
ATSC5Z,115.22875816993464
ATSC5c,1.3554142959332796
ATSC5d,0.9411764705882356
ATSC5i,13.97211375762545
ATSC5m,531.4360177930794
ATSC5p,1.6493565277712345
ATSC5s,94.81844589687728
ATSC5v,309.5588355949248
ATSC6Z,-109.58093041138022
ATSC6c,-0.9054593285374194
ATSC6d,-0.7785467128027672
ATSC6i,16.604083269862347
ATSC6m,-507.77086142073136
ATSC6p,2.1060669689556435
ATSC6s,-40.544203084283836
ATSC6v,32.52666152344318
ATSC7Z,-38.896962706651294
ATSC7c,0.37112073202882795
ATSC7d,-3.3252595155709344
ATSC7i,-7.097711072314352
ATSC7m,-194.5476573748017
ATSC7p,-1.3047531700852284
ATSC7s,8.335138194711423
ATSC7v,-369.5530359077875
ATSC8Z,7.593233371780066
ATSC8c,-0.03628073428801876
ATSC8d,0.7335640138408295
ATSC8i,-9.488132015892141
ATSC8m,39.81779957371586
ATSC8p,-1.601837418398287
ATSC8s,9.140693750266978
ATSC8v,-211.86875003458772
AXp-0d,0.7506099030042892
AXp-1d,0.473520545193507
AXp-2d,0.3319548020989788
AXp-3d,0.20955284196408797
AXp-4d,0.13480146883929595
AXp-5d,0.09155080039592678
AXp-6d,0.057390086106661964
AXp-7d,0.037536023020287614
GATS1Z,0.7770619768644785
GATS1c,1.8120449327767092
GATS1d,1.002766251728907
GATS1i,1.218231502039295
GATS1m,0.7753356857948851
GATS1p,1.1059610700960918
GATS1s,0.7674887564328471
GATS1v,0.9438056888799787
GATS2Z,0.7528508690999003
GATS2c,0.5739717102078263
GATS2d,1.2500656547087556
GATS2i,1.1649275111459616
GATS2m,0.7602951320198138
GATS2p,1.1665133128027219
GATS2s,0.4439289568728385
GATS2v,1.0768440528173806
GATS3Z,1.0704440186212734
GATS3c,0.9253729081694821
GATS3d,1.0746239626556016
GATS3i,1.1613087832625568
GATS3m,1.0707534599704958
GATS3p,1.0371826558150758
GATS3s,0.9559144224591445
GATS3v,1.046812906101069
GATS4Z,1.152465594532744
GATS4c,1.248605534737493
GATS4d,1.0776855693868141
GATS4i,1.1339340185837403
GATS4m,1.1542218534577167
GATS4p,1.1151353406619178
GATS4s,0.978683341709022
GATS4v,1.1350856091541224
GATS5Z,0.8421894103263425
GATS5c,0.5753880517013594
GATS5d,0.975103734439834
GATS5i,0.721669020444995
GATS5m,0.8417544317607895
GATS5p,0.8159343979670006
GATS5s,0.5239470486828963
GATS5v,0.8915884531019114
GATS6Z,1.158841746046674
GATS6c,1.0987556567866137
GATS6d,0.9951096621221102
GATS6i,0.8909826246557742
GATS6m,1.1578641523770263
GATS6p,0.8340814987358984
GATS6s,0.9784902313416763
GATS6v,0.9826901152410584
GATS7Z,0.9545937470610364
GATS7c,0.4526804079070662
GATS7d,1.0057378112033193
GATS7i,1.0947134880416747
GATS7m,0.9681793151068034
GATS7p,1.109068248144969
GATS7s,0.41858482531917734
GATS7v,1.1792771509264528
GATS8Z,0.9480361845198909
GATS8c,0.6486896020445272
GATS8d,0.9230744294605808
GATS8i,1.0191010948884396
GATS8m,0.9540580449891952
GATS8p,1.084449563712516
GATS8s,0.508435458425837
GATS8v,1.1289449665197386
MATS1Z,-0.04335559108435995
MATS1c,-0.7785127897476443
MATS1d,0.16597510373443985
MATS1i,-0.07193355980590548
MATS1m,-0.03936450729381659
MATS1p,0.017644290391581583
MATS1s,-0.1477248872462643
MATS1v,0.03780303679299759
MATS2Z,0.0810695625155505
MATS2c,0.32520370495183026
MATS2d,-0.09414885235569088
MATS2i,-0.1009297569177899
MATS2m,0.07511539644537564
MATS2p,-0.10119480633167882
MATS2s,0.23442639226938278
MATS2v,-0.08902178346019265
MATS3Z,-0.13285291074955324
MATS3c,-0.049252336070007015
MATS3d,-0.053228734439833975
MATS3i,-0.11509852247454665
MATS3m,-0.13056083779653782
MATS3p,-0.0505091357003227
MATS3s,-0.1304216019618196
MATS3v,-0.07113747165881458
MATS4Z,-0.206863851531396
MATS4c,-0.2757327850950035
MATS4d,-0.13471645919778694
MATS4i,-0.1298001000762109
MATS4m,-0.20756852082004917
MATS4p,-0.18218654618421024
MATS4s,-0.1594245583679493
MATS4v,-0.180768479710212
MATS5Z,0.16580457067619672
MATS5c,0.39013326927270986
MATS5d,0.019917012448132782
MATS5i,0.08775182587773578
MATS5m,0.1611620826762423
MATS5p,0.0905014316929144
MATS5s,0.3322243497178771
MATS5v,0.08102799390571984
MATS6Z,-0.19146592145745722
MATS6c,-0.3164686965151567
MATS6d,-0.0200059276822762
MATS6i,0.12662802614723626
MATS6m,-0.18698232118166516
MATS6p,0.14032465026209046
MATS6s,-0.1724996751202056
MATS6v,0.010338374460430956
MATS7Z,-0.07433447169190258
MATS7c,0.141871477943063
MATS7d,-0.09345824688796679
MATS7i,-0.059204036407993675
MATS7m,-0.0783568273733428
MATS7p,-0.09508416968584366
MATS7s,0.038787374523698896
MATS7v,-0.12847174068528716
MATS8Z,0.01451113279413144
MATS8c,-0.013869344798287794
MATS8d,0.020617219917012417
MATS8i,-0.0791432206227526
MATS8m,0.016037183329189374
MATS8p,-0.11673424858601217
MATS8s,0.042536008835821586
MATS8v,-0.07365423760326333
MAXaaN,4.141251102292769
MAXsOH,7.812222222222222
MAXssO,4.766385877222333
MINaaN,4.141251102292769
MINsOH,7.812222222222222
MINssO,4.766385877222333
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.7577850590336022
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,474
TMWC10,133.02304089310553
TSRW10,64.33864862587178
Xc-3dv,0.5291893595605256
Xc-4dv,0.0
Xc-5dv,0.018633899812498248
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.30652532504112706
Xp-0dv,15.962964406444286
Xp-1dv,8.534204250086814
Xp-2dv,5.4645911099567686
Xp-3dv,3.192264154011251
Xp-4dv,1.8936573908060768
Xp-5dv,1.1803028871730092
Xp-6dv,0.5534454537241844
Xp-7dv,0.2954199475687419
Xpc-4d,3.1639384069852854
Xpc-5d,3.7597165637608705
Xpc-6d,5.48436758194225
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,51
nFRing,0
nHBAcc,7
nHBDon,5
nHRing,1
nSpiro,0
naRing,2
piPC10,6.316544006800711
AATS0dv,10.156862745098039
AATS0pe,6.843056862745097
AATS0se,8.260282117647057
AATS1dv,8.666666666666666
AATS1pe,6.850833333333333
AATS1se,8.12835694117647
AATS2dv,7.367088607594937
AATS2pe,6.776274683544304
AATS2se,8.126314430379745
AATS3dv,4.8125
AATS3pe,6.615788541666667
AATS3se,8.064609416666668
AATS4dv,4.633333333333334
AATS4pe,6.593095555555557
AATS4se,8.054796844444445
AATS5dv,5.258823529411765
AATS5pe,6.565963529411765
AATS5se,8.075650164705884
AATS6dv,3.757142857142857
AATS6pe,6.4884957142857145
AATS6se,7.979443200000001
AATS7dv,3.671875
AATS7pe,6.23626875
AATS7se,7.674954875000001
AATS8dv,3.15625
AATS8pe,6.1476125
AATS8se,7.6515270625
AATSC0Z,8.176086120722799
AATSC0c,0.040873341999564154
AATSC0d,0.5559400230680509
AATSC0i,1.8732124063408944
AATSC0m,38.794413306164905
AATSC0p,0.2144075964478546
AATSC0s,3.357704301764279
AATSC0v,44.9458079672494
AATSC1Z,-0.3544790465205685
AATSC1c,-0.031820419506390245
AATSC1d,0.09227220299884664
AATSC1i,-0.13474683666068685
AATSC1m,-1.5271229655498637
AATSC1p,0.0037830698938869822
AATSC1s,-0.4960164893844248
AATSC1v,1.6990880322769335
AATSC2Z,0.6628317248964618
AATSC2c,0.013292162252021511
AATSC2d,-0.0523411151504533
AATSC2i,-0.18906287282737472
AATSC2m,2.9140577353583326
AATSC2p,-0.021696935198581395
AATSC2s,0.7871345057699869
AATSC2v,-4.001155984303878
AATSC3Z,-1.086216839677047
AATSC3c,-0.002013107576466866
AATSC3d,-0.029591983852364456
AATSC3i,-0.21560398025082703
AATSC3m,-5.065031103078044
AATSC3p,-0.010829542384164713
AATSC3s,-0.4379171739501902
AATSC3v,-3.197331140452727
AATSC4Z,-1.6913366653851085
AATSC4c,-0.011270120425680402
AATSC4d,-0.07489427143406381
AATSC4i,-0.24314315780704795
AATSC4m,-8.052498986042282
AATSC4p,-0.03906217947249257
AATSC4s,-0.5353005254389338
AATSC4v,-8.124785375586809
AATSC5Z,1.3556324490580545
AATSC5c,0.015946050540391523
AATSC5d,0.011072664359861595
AATSC5i,0.1643778089132406
AATSC5m,6.252188444624463
AATSC5p,0.019404194444367466
AATSC5s,1.1155111281985561
AATSC5v,3.641868654057939
AATSC6Z,-1.5654418630197175
AATSC6c,-0.012935133264820277
AATSC6d,-0.01112209589718239
AATSC6i,0.2372011895694621
AATSC6m,-7.253869448867591
AATSC6p,0.03008667098508062
AATSC6s,-0.5792029012040548
AATSC6v,0.46466659319204545
AATSC7Z,-0.6077650422914265
AATSC7c,0.005798761437950437
AATSC7d,-0.05195717993079585
AATSC7i,-0.11090173550491175
AATSC7m,-3.0398071464812766
AATSC7p,-0.020386768282581694
AATSC7s,0.13023653429236598
AATSC7v,-5.7742661860591795
AATSC8Z,0.11864427143406353
