DLiP-ID,T002H0
AATSC5Z,-0.3176276014770111
AATSC5c,0.00042742926645059873
AATSC5d,0.024581299742805648
AATSC5i,0.015987700055759328
AATSC5m,-1.3998133023269
AATSC5p,0.011202082886839148
AATSC5s,-0.12495992823459967
AATSC5v,1.427189219646959
AATSC6Z,-0.9914616041300057
AATSC6c,9.351252326184468e-05
AATSC6d,0.008666972659491293
AATSC6i,0.25522803913758096
AATSC6m,-4.523361374903008
AATSC6p,0.027812598401281606
AATSC6s,-0.361327274608958
AATSC6v,1.6295901886261688
AATSC7Z,-0.00939208594909856
AATSC7c,-0.00017177235859336688
AATSC7d,-0.028195693873614983
AATSC7i,0.008010999046877859
AATSC7m,-0.07059048559117666
AATSC7p,-0.004809316575292561
AATSC7s,-0.01086760428051068
AATSC7v,-0.964450350072997
AATSC8Z,-0.0441092751053047
AATSC8c,-0.00217628610368901
AATSC8d,0.0019830609900453764
AATSC8i,-0.11658970659960848
AATSC8m,-0.2954953924786369
AATSC8p,-0.0147048752860927
AATSC8s,0.23988336372312016
AATSC8v,-2.760114546667695
ATS0are,416.32959999999997
ATS1are,438.53700000000003
ATS2are,752.6649000000001
ATS3are,1010.5359000000001
ATS4are,1036.2630000000001
ATS5are,1028.4460000000001
ATS6are,922.0600000000002
ATS7are,879.7558999999999
ATS8are,909.893
ATSC0dv,261.8507462686567
ATSC0pe,8.49845074626865
ATSC0se,5.65462686567164
ATSC1dv,70.42236578302519
ATSC1pe,-0.47189852973935564
ATSC1se,-0.44006062285586967
ATSC2dv,23.299398529739367
ATSC2pe,3.1801367119625814
ATSC2se,2.501783182891512
ATSC3dv,-68.03541991534861
ATSC3pe,-2.1266816885720603
ATSC3se,-1.3182243109824008
ATSC4dv,-32.38471820004456
ATSC4pe,-1.6341265092448183
ATSC4se,-1.6575954074404096
ATSC5dv,-80.46825573624412
ATSC5pe,-2.5609637781242958
ATSC5se,-1.7766641318779226
ATSC6dv,-84.44419692581866
ATSC6pe,-3.9612427043884972
ATSC6se,-2.253615149030963
ATSC7dv,4.8095344174649135
ATSC7pe,0.4253796836711893
ATSC7se,0.2670973285809754
ATSC8dv,29.60948986411226
ATSC8pe,1.2525796391178372
ATSC8se,1.1214910082423697
AXp-0dv,0.5680122007158395
AXp-1dv,0.32021598091510806
AXp-2dv,0.17662811347967483
AXp-3dv,0.10089605377171507
AXp-4dv,0.056226799369508015
AXp-5dv,0.030785730183793956
AXp-6dv,0.017601938314331884
AXp-7dv,0.00960556697337198
BertzCT,1053.9626008778162
ECIndex,1220
ETA_eta,32.4972211938067
GATS1dv,0.5205421400107061
GATS1pe,0.7431727946505289
GATS1se,0.7449487042362786
GATS2dv,0.830105086432036
GATS2pe,0.5326339790050646
GATS2se,0.4481323904728539
GATS3dv,1.0914614683082537
GATS3pe,1.0401754700856802
GATS3se,1.0120159890196907
GATS4dv,1.0633909129910393
GATS4pe,1.1052040855012308
GATS4se,1.1473419522347796
GATS5dv,1.253385772913817
GATS5pe,1.335113932969697
GATS5se,1.3856595998521881
GATS6dv,1.1925949558846485
GATS6pe,1.3136993705440982
GATS6se,1.3082819202219873
GATS7dv,0.8627282659591075
GATS7pe,0.7320663950513421
GATS7se,0.6912251153318664
GATS8dv,0.8673553552748051
GATS8pe,0.7839798010732126
GATS8se,0.7304237854947713
LogEE_A,4.455596006322391
LogEE_D,288.52140256750704
MATS1dv,0.26114547605358296
MATS1pe,-0.05391809932971939
MATS1se,-0.07556736326446921
MATS2dv,0.049269746337897075
MATS2pe,0.2072027242219973
MATS2se,0.24498254895177052
MATS3dv,-0.10550477414362502
MATS3pe,-0.10161400955800341
MATS3se,-0.09466211924449584
MATS4dv,-0.04903141248242797
MATS4pe,-0.07623142034507559
MATS4se,-0.11621513222320343
MATS5dv,-0.12478478353991347
MATS5pe,-0.12236424436547977
MATS5se,-0.12758283283662789
MATS6dv,-0.14501219560713313
MATS6pe,-0.2095946654372971
MATS6se,-0.17921086473833361
MATS7dv,0.008259195671401072
MATS7pe,0.02250740970355401
MATS7se,0.0212399811231646
MATS8dv,0.049517701897600484
MATS8pe,0.06454297179330813
MATS8se,0.08685107845034933
MAXaaCH,1.9151363314396261
MAXaasC,0.9616618397329059
MAXdssC,-0.11895162353048216
MAXsCH3,1.9151363314396261
MAXssNH,2.821555765792204
MAXsssN,1.6194272615178098
MDEC-12,1.9212706401446176
MDEC-13,1.4126115476470253
MDEC-22,18.679113853292723
MDEC-23,25.270079493467293
MDEC-33,6.12060238910934
MDEN-22,0.48274469230281497
MDEN-23,0.5227579585747102
MDEO-11,1.1394796906488542
MINaaCH,1.7414099092961897
MINaasC,0.6051925725410752
MINdssC,-0.8488525101103577
MINsCH3,1.9151363314396261
MINssNH,2.779056965360293
MINsssN,1.6194272615178098
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8214285714285716
SM1_Dzi,1.7666692712220975
SM1_Dzm,1.8163286094222189
SM1_Dzp,-7.484198594423033
SM1_Dzv,-3.2722709032638435
SddssSe,0
SpAD_Dt,779.1170106858937
SpAbs_A,44.153803608876046
SpAbs_D,577.0428051350141
SpMAD_A,1.261537245967887
SpMAD_D,16.48693728957183
SpMax_A,2.3847674287624896
SpMax_D,288.52140256750704
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,127.84000000000002
TpiPC10,7.888850121721789
VAdjMat,6.20945336562895
VE1_DzZ,5.806143139225297
VE1_Dzi,5.80449305057074
VE1_Dzm,5.8061452649947265
VE1_Dzp,5.807570303417544
VE1_Dzv,5.808745038207531
VE2_DzZ,0.16588980397786562
VE2_Dzi,0.16584265858773545
VE2_Dzm,0.16588986471413505
VE2_Dzp,0.1659305800976441
VE2_Dzv,0.1659641439487866
VE3_DzZ,3.011679487466885
VE3_Dzi,3.011395250042046
VE3_Dzm,3.0116798535910037
VE3_Dzp,3.0119252597095842
VE3_Dzv,3.012127515719247
VR1_DzZ,235.12575252446314
VR1_Dzi,235.3937926664294
VR1_Dzm,235.12610345316529
VR1_Dzp,235.7127543719556
VR1_Dzv,235.2217384647186
VR2_DzZ,6.71787864355609
VR2_Dzi,6.725536933326554
VR2_Dzm,6.717888670090437
VR2_Dzp,6.734650124913017
VR2_Dzv,6.72062109899196
VR3_DzZ,6.71288345664079
VR3_Dzi,6.714022793672378
VR3_Dzm,6.712884949154631
VR3_Dzp,6.715376889709753
VR3_Dzv,6.713291605694104
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.09128709291752768
Xch-6dv,0.14684264847308323
Xch-7dv,0.19038361789067068
Xpc-4dv,1.6190832872874044
Xpc-5dv,2.079807339183307
Xpc-6dv,2.358342278180384
Zagreb1,172.0
Zagreb2,194.0
fragCpx,179.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,37
nBondsS,53
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.213874626865671
AATS1are,6.355608695652174
AATS2are,6.220371074380166
AATS3are,6.124460000000001
AATS4are,6.131733727810651
AATS5are,6.233006060606061
AATS6are,6.188322147651008
AATS7are,5.904402013422818
AATS8are,5.947013071895425
AATSC0dv,3.90822009356204
AATSC0pe,0.1268425484517709
AATSC0se,0.08439741590554686
AATSC1dv,1.0206139968554375
AATSC1pe,-0.006839109126657328
AATSC1se,-0.0063776901863169515
AATSC2dv,0.1925570126424741
AATSC2pe,0.026282121586467616
AATSC2se,0.02067589407348357
AATSC3dv,-0.4123358782748401
AATSC3pe,-0.01288897993073976
AATSC3se,-0.007989238248378187
AATSC4dv,-0.1916255514795536
AATSC4pe,-0.009669387628667564
AATSC4se,-0.00980825684875982
AATSC5dv,-0.4876863984014795
AATSC5pe,-0.015520992594692702
AATSC5se,-0.010767661405320744
AATSC6dv,-0.5667395766833467
AATSC6pe,-0.026585521505963067
AATSC6se,-0.015124933886113846
AATSC7dv,0.032278754479630294
AATSC7pe,0.002854897205846908
AATSC7se,0.0017925995206776874
AATSC8dv,0.19352607754321738
AATSC8pe,0.00818679502691397
AATSC8se,0.0073300065898194095
AETA_eta,0.9284920341087629
ATSC0are,9.099265671641788
ATSC1are,-0.6180765872131802
ATSC2are,3.783524682557366
ATSC3are,-2.247846803296943
ATSC4are,-2.1569477389173493
ATSC5are,-2.902006504789474
ATSC6are,-4.105253508576511
ATSC7are,0.5313509690354097
ATSC8are,1.457458988638887
BCUTZ-1h,8.030170837471802
BCUTZ-1l,5.692303087974322
BCUTc-1h,0.43305283627984986
BCUTc-1l,-0.404706504274325
BCUTd-1h,3.1826620160198815
BCUTd-1l,0.9724263834561688
BCUTi-1h,14.546397018703109
BCUTi-1l,10.953461586698921
BCUTm-1h,16.015866857299606
BCUTm-1l,11.703894421191471
BCUTp-1h,1.9922411114008844
BCUTp-1l,0.7414005904091662
BCUTs-1h,7.011551494424399
BCUTs-1l,1.2481374372900336
BCUTv-1h,20.89872306235784
BCUTv-1l,14.700343918720057
BalabanJ,1.3272343512123739
Diameter,22
ETA_beta,41.0
GATS1are,0.757121774714597
GATS2are,0.5039297757160177
GATS3are,1.039435526042121
GATS4are,1.128054160351754
GATS5are,1.3619868291815578
GATS6are,1.3200262044167317
GATS7are,0.7083463409263445
GATS8are,0.7645059929324761
HybRatio,0.38461538461538464
Lipinski,True
LogEE_Dt,389.55850534294683
MATS1are,-0.06595711626336206
MATS2are,0.2302394072852449
MATS3are,-0.10031161504854295
MATS4are,-0.09397695636127902
MATS5are,-0.12950391412343684
MATS6are,-0.20287202765867166
MATS7are,0.02625812224784914
MATS8are,0.07014122873151335
MAXssCH2,0.765574283938151
MAXsssCH,-0.49254373524811434
MINssCH2,0.0789578393961079
MINsssCH,-0.49254373524811434
NsssssAs,0
RotRatio,0.2702702702702703
SM1_Dzpe,1.938341493268054
SM1_Dzse,1.8035259735430311
SMR_VSA1,24.284676131127995
SMR_VSA2,0.0
SMR_VSA3,10.216698334856808
SMR_VSA4,0.0
SMR_VSA5,51.49050776639464
SMR_VSA6,23.723090019837812
SMR_VSA7,59.65783953108687
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,486.3231454954402
SpAD_Dzi,468.34289733328177
SpAD_Dzm,486.4150298698529
SpAD_Dzp,658.22009949996
SpAD_Dzv,602.2856950385393
SpAbs_Dt,779.1170106858941
SpDiam_A,4.701732679432263
SpDiam_D,443.23730513707704
SpMAD_Dt,22.26048601959696
SpMax_Dt,389.55850534294683
SsssssAs,0
VE1_Dzpe,5.805908724743117
VE1_Dzse,5.8061746197831905
VE2_Dzpe,0.1658831064212319
VE2_Dzse,0.16589070342237688
VE3_Dzpe,3.011639113123925
VE3_Dzse,3.0116849093918696
VMcGowan,370.89000000000135
VR1_Dzpe,235.14742514118305
VR1_Dzse,235.1231042051662
VR2_Dzpe,6.718497861176658
VR2_Dzse,6.717802977290463
VR3_Dzpe,6.712975626969715
VR3_Dzse,6.712872193160787
mZagreb1,11.86111111111111
mZagreb2,7.86111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,59
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13580993539763864
AATSC1are,-0.008957631698741742
AATSC2are,0.03126879902939972
AATSC3are,-0.013623313959375414
AATSC4are,-0.012763004372292008
AATSC5are,-0.017587918210845297
AATSC6are,-0.027552036970312156
AATSC7are,0.0035661138861436893
AATSC8are,0.009525875742737822
AETA_beta,1.1714285714285715
BCUTdv-1h,6.025718560041121
BCUTdv-1l,0.9959412880969314
BCUTpe-1h,3.5022946757748197
BCUTpe-1l,2.241362971919543
BCUTse-1h,3.71515267210225
BCUTse-1l,2.4372230542671973
ETA_alpha,16.26666666666667
ETA_dBeta,-3.0
ETA_eta_B,0.5848059664801966
ETA_eta_F,34.57634757428003
ETA_eta_L,8.690979092726023
ETA_eta_R,67.07356876808673
ETA_psi_1,0.543429844097996
LabuteASA,204.44159814698284
LogEE_DzZ,243.21361356404665
LogEE_Dzi,234.22192493153295
LogEE_Dzm,243.2594100380528
LogEE_Dzp,328.0408785222053
LogEE_Dzv,300.67538024737485
PEOE_VSA1,25.95680293771018
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,61.93302788017349
PEOE_VSA8,30.885106984118284
PEOE_VSA9,6.4208216229260096
SM1_Dzare,2.1712424383434152
SpAD_Dzpe,481.98398196032474
SpAD_Dzse,486.9409325637273
SpAbs_DzZ,484.6057985566647
SpAbs_Dzi,466.6771805918437
SpAbs_Dzm,484.7024914666835
SpAbs_Dzp,663.5659556388337
SpAbs_Dzv,604.6230313980134
SpDiam_Dt,585.1400758473436
SpMAD_DzZ,13.894947014155434
SpMAD_Dzi,13.381225638093765
SpMAD_Dzm,13.897572281995798
SpMAD_Dzp,18.806288557141716
SpMAD_Dzv,17.208162715386838
SpMax_DzZ,243.21361356404665
SpMax_Dzi,234.22192493153295
SpMax_Dzm,243.2594100380528
SpMax_Dzp,328.0408785222053
SpMax_Dzv,300.67538024737485
VE1_Dzare,5.805650202751895
VE2_Dzare,0.16587572007862558
VE3_Dzare,3.011594584737534
VR1_Dzare,235.1561463269054
VR2_Dzare,6.718747037911583
VR3_Dzare,6.713012714443647
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4647619047619048
AETA_dBeta,-0.08571428571428572
AETA_eta_B,0.016708741899434186
AETA_eta_F,0.9878956449794294
AETA_eta_L,0.24831368836360065
AETA_eta_R,1.9163876790881922
BCUTare-1h,3.556213477722718
BCUTare-1l,2.191590623560913
ETA_beta_s,22.0
ETA_dPsi_A,0.17057015590200397
ETA_dPsi_B,0.0
ETA_eta_BR,0.8428059664801966
ETA_eta_FL,8.138428503166876
ETA_eta_RL,16.8294075958929
LogEE_Dzpe,241.04737216568432
LogEE_Dzse,243.52199559539346
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,11.814359458703011
PEOE_VSA13,0.0
SlogP_VSA1,15.950365812018994
SlogP_VSA2,52.952570025657224
SlogP_VSA3,20.804433175141472
SlogP_VSA4,6.923737199690624
SlogP_VSA5,43.23101109802404
SlogP_VSA6,48.53093654769288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,475.98817106868034
SpAbs_Dzpe,480.15640283810063
SpAbs_Dzse,485.2404652172439
SpDiam_DzZ,374.68430090125446
SpDiam_Dzi,360.3417142219731
SpDiam_Dzm,374.75396241522463
SpDiam_Dzp,504.2683085402151
SpDiam_Dzv,463.1869451169373
SpMAD_Dzpe,13.770970913152135
SpMAD_Dzse,13.91259807324935
SpMax_Dzpe,241.04737216568432
SpMax_Dzse,243.52199559539346
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6285714285714286
AETA_eta_BR,0.02408017047086276
AETA_eta_FL,0.23252652866191076
AETA_eta_RL,0.4808402170255114
DetourIndex,6581
EState_VSA1,12.011146117099809
EState_VSA2,30.6871172168931
EState_VSA3,38.039363955286746
EState_VSA4,23.235110881003564
EState_VSA5,0.0
EState_VSA6,29.16537800469692
EState_VSA7,31.18920547353706
EState_VSA8,15.950365812018994
EState_VSA9,5.106527394840706
ETA_beta_ns,19.0
ETA_shape_p,0.1331967213114754
ETA_shape_x,0.0
ETA_shape_y,0.3012295081967213
GhoseFilter,False
LogEE_Dzare,238.05612103257852
SlogP_VSA10,16.169309733438947
SlogP_VSA11,0.0
SpAbs_Dzare,473.9409996268137
SpDiam_Dzpe,371.3100844039021
SpDiam_Dzse,375.1639311257238
SpMAD_Dzare,13.599662030533723
SpMax_Dzare,238.05612103257852
TopoPSA(NO),127.84000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,88.16666666666666
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5428571428571428
EState_VSA10,19.178148736287287
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.035238095238095166
FilterItLogS,-5.547920696458096
SpDiam_Dzare,366.69826518698176
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5900497512437798
ETA_epsilon_2,0.8552380952380947
ETA_epsilon_3,0.43861386138613745
ETA_epsilon_4,0.5459915611814331
ETA_epsilon_5,0.7982905982905979
AETA_beta_ns_d,0.02857142857142857
ETA_dEpsilon_A,0.15143588985764234
ETA_dEpsilon_B,0.04405819006234668
ETA_dEpsilon_C,-0.10737769979529566
ETA_dEpsilon_D,0.05694749694749679
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6285714285714286
MDEDescriptor,"0.0,1.9212706401446176,1.4126115476470253,0.0,18.679113853292723,25.270079493467293,0.0,6.12060238910934,0.0,0.0,1.1394796906488542,0.0,0.0,0.0,0.0,0.0,0.48274469230281497,0.5227579585747102,0.0"
APolDescriptor,75.50737599999998
BCUTDescriptor,"11.850000000000014,15.998957598970895,-0.33167888690381236,0.28091160176037666,3.7281375963965964,10.04005773113505"
BPolDescriptor,42.774623999999996
TPSADescriptor,127.84000000000002
ALOGPDescriptor,"0.4622000000000006,0.21362884000000057,120.9907"
XLogPDescriptor,2.1039999999999996
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,480.23727038
ChiPathDescriptor,"25.208531534440656,16.8294075958929,14.965888372908893,11.428986411125422,9.16893677705167,6.8245124091388965,4.093239458366368,2.8926214054782617,19.88042702505438,11.847991293858998,8.654777560504066,5.95286717253119,4.048329554604578,2.4628584147035157,1.3377473118892225,0.7972620587898744"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.5317015470487816,0.0,0.0,0.09128709291752768,0.14684264847308323,0.19038361789067068"
AtomCountDescriptor,67
BondCountDescriptor,37
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.251110690351662,0.0,0.36585677548318873,0.0,0.8393210465926988,0.0,0.11892774153229654,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,2,3,7,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,23
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"70.32137215341902,2.009182061526258,24.969805899865378,12.438892426238247,12.530913473627113"
FractionalPSADescriptor,0.2662017462718863
WienerNumbersDescriptor,"4841.0,48.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.348553896333483,6.461021342177955,8.441050776105877,1.6190832872874041,2.0798073391833065,2.1342741185709952"
FractionalCSP3Descriptor,0.38461538461538464
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,8,0,0,8,1,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"29.554419284149013,15.421074552269888,10.001723642631427"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,3571.09
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.38461538461538464
AutocorrelationDescriptorMass,"40.31226638281065,40.15609728428684,55.33848296541858,53.56408902434061,54.14174478833422"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,14
AutocorrelationDescriptorCharge,"0.7746354945283509,-0.47248013525350785,0.12875893020842047,0.10197062022370917,-0.18648076010988385"
EccentricConnectivityIndexDescriptor,1220
AutocorrelationDescriptorPolarizability,"2125.6053822413296,2409.463994631626,3157.1950429963463,3033.8063578733527,2832.6650677802045"
