DLiP-ID,C001AQ
fr_urea,0
BalabanJ,9.633329711390295e-07
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,4.992404732635669
SMR_VSA5,25.180370914939424
SMR_VSA6,13.08951281182515
SMR_VSA7,35.392371257240434
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,1
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,102.57261353523236
NHOHCount,1
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.992404732635669
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,24.26546827384644
PEOE_VSA7,30.389367852172022
PEOE_VSA8,12.462662452073968
PEOE_VSA9,6.544756405912575
RingCount,3
SMR_VSA10,18.242652946937245
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,236.10802622399999
NumHDonors,1
PEOE_VSA10,5.835619785757269
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,18.92513259758242
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,29.886452275407407
SlogP_VSA6,29.25787300648211
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,1
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,5.917906046161393
EState_VSA4,13.08951281182515
EState_VSA5,36.22498763792929
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,34.57466161048844
EState_VSA9,0.0
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,12.407033161179976
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,27.33333333333333
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,0.0
EState_VSA11,0.0
FractionCSP3,0.46153846153846156
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-1.02
NumHAcceptors,2
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,16
HeavyAtomMolWt,219.60999999999996
MaxEStateIndex,4.563787792894936
MinEStateIndex,0.0
NumHeteroatoms,3
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.25
FpDensityMorgan2,2.125
FpDensityMorgan3,2.9375
MaxPartialCharge,0.1039917338091037
MinPartialCharge,-0.37146476893357966
NumAromaticRings,1
fr_unbrch_alkane,0
MaxAbsEStateIndex,4.563787792894936
MinAbsEStateIndex,0.0
NumAliphaticRings,2
NumRotatableBonds,1
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.37146476893357966
MinAbsPartialCharge,0.1039917338091037
NumRadicalElectrons,0
NumValenceElectrons,86
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,1
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,236.10802622399999
MZ,0.6363636363636364
Mi,1.1291837076303741
Mm,0.5972883442702774
Mp,0.6791050807475958
Mv,0.6124945259638931
SZ,21.0
Si,37.26306235180235
Sm,19.710515360919157
Sp,22.410467664670662
Sv,20.21231935680847
nB,0
nC,13
nF,0
nH,17
nI,0
nN,2
nO,0
nP,0
nS,0
nX,1
ABC,11.899494936611669
AMW,7.154788673454545
IC0,1.420376403083
IC1,3.285189640418748
IC2,4.256515331479666
IC3,4.559545634509969
IC4,4.680757755722091
IC5,4.741363816328152
Mpe,0.948187759952466
Mse,0.9890419122028736
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,69.67370000000003
SdO,0
SdS,0
Spe,31.290196078431375
SsF,0
SsI,0
Sse,32.63838310269483
StN,0
fMF,0.45454545454545453
nBr,0
nCl,1
BIC0,0.27065472978512567
BIC1,0.6259975260715963
BIC2,0.8110850084296659
BIC3,0.8688278606802033
BIC4,0.8919250015804184
BIC5,0.903473572030526
CIC0,3.6240177162754534
CIC1,1.7592044789397052
CIC2,0.7878787878787872
CIC3,0.4848484848484844
CIC4,0.3636363636363624
CIC5,0.303030303030301
GGI1,1.5
GGI2,1.5555555555555562
GGI3,0.7152777777777777
GGI4,0.5155555555555555
GGI5,0.1563888888888889
GGI6,0.0931065759637188
GGI7,0.014739229024943318
GGI8,0.0
GGI9,0.0
JGI1,0.08823529411764705
JGI2,0.06763285024154593
JGI3,0.034060846560846555
JGI4,0.02713450292397661
JGI5,0.010425925925925927
JGI6,0.01163832199546485
JGI7,0.007369614512471659
JGI8,0.0
JGI9,0.0
MIC0,15.708654788614123
MIC1,30.41472583012685
MIC2,34.0612160661102
MIC3,35.03351909641323
MIC4,35.82254939944353
MIC5,35.883640308534446
MPC2,23
MPC3,32
MPC4,43
MPC5,50
MPC6,49
MPC7,52
MPC8,51
MPC9,47
Mare,0.956
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.3039805431901692
RPCG,0.13202924482286324
SIC0,0.28157522379786687
SIC1,0.6512555448059556
SIC2,0.8438110168959222
SIC3,0.9038837027051828
SIC4,0.9279127770288873
SIC5,0.9399273141907396
SaaN,0
SaaO,0
SaaS,0
Sare,31.548
SdNH,0
SdSe,0
SddC,0
SdsN,4.563787792894936
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,46.872421301738996
TIC1,108.41125813381869
TIC2,140.465005938829
TIC3,150.46500593882897
TIC4,154.465005938829
TIC5,156.46500593882902
Vabc,220.65010239678196
WPol,21
apol,37.425480999999984
bpol,19.274518999999998
nRot,1
ABCGG,10.144317098493275
ATS0Z,872.0
ATS0d,97.0
ATS0i,5382.566267019133
ATS0m,3541.801259
ATS0p,50.98651938243301
ATS0v,7024.742682923557
ATS1Z,750.0
ATS1d,128.0
ATS1i,4973.77885758989
ATS1m,2779.844856999999
ATS1p,62.49394569
ATS1v,8722.937781784645
ATS2Z,1072.0
ATS2d,210.0
ATS2i,9303.878442770545
ATS2m,3878.5646309999997
ATS2p,96.20793871424499
ATS2v,12981.305225740027
ATS3Z,1058.0
ATS3d,239.0
ATS3i,13066.34982970633
ATS3m,3667.3290529999995
ATS3p,107.315302142131
ATS3v,13698.96479572702
ATS4Z,990.0
ATS4d,208.0
ATS4i,11828.345049604888
ATS4m,3415.6324989999994
ATS4p,98.75085364788599
ATS4v,12574.810553248844
ATS5Z,853.0
ATS5d,179.0
ATS5i,12334.79305075293
ATS5m,2847.6802709999997
ATS5p,89.05817415213099
ATS5v,10980.620785466383
ATS6Z,546.0
ATS6d,131.0
ATS6i,11024.83151274508
ATS6m,1676.3652
ATS6p,67.23590298667801
ATS6v,7775.319207820066
ATS7Z,232.0
ATS7d,74.0
ATS7i,7562.79751544848
ATS7m,591.336482
ATS7p,39.321433206980004
ATS7v,4052.109985699404
ATS8Z,53.0
ATS8d,29.0
ATS8i,4062.3353706896323
ATS8m,89.915616
ATS8p,14.239685242433
ATS8v,1216.8433535489264
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,4
C2SP3,3
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.46153846153846156
GGI10,0.0
JGI10,0.0
JGT10,0.2464973562778786
Kier1,12.456747404844291
Kier2,5.55765595463138
Kier3,2.48828125
MPC10,33
MWC01,17.0
MWC02,4.394449154672439
MWC03,5.25227342804663
MWC04,6.124683390894205
MWC05,7.00033446027523
MWC06,7.8804263442924
MWC07,8.760766624241956
MWC08,9.642836819135377
MWC09,10.524682128775064
MWC10,11.407353815914204
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.5300000000000002
SRW02,3.5553480614894135
SRW03,0.0
SRW04,4.844187086458591
SRW05,2.3978952727983707
SRW06,6.354370040797351
SRW07,4.442651256490317
SRW08,7.970740390007095
SRW09,6.293419278846481
SRW10,9.64309634032025
SaaCH,8.815921674225246
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.015787037037037
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,1.2242129629629632
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.4171948223733937
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
WPath,1500000339
Xc-3d,0.6054988603092419
Xc-4d,0.0
Xc-5d,0.1916383190435099
Xc-6d,0.0
Xp-1d,7.449489742783178
Xp-2d,6.34768629234875
Xp-3d,5.63551581102482
Xp-4d,4.959067275908196
Xp-5d,3.7406674852732875
Xp-6d,2.4422341581880405
Xp-7d,1.7439306799361756
ZMIC0,55.706685987235744
ZMIC1,31.656980339521063
ZMIC2,23.757301257106715
ZMIC3,21.659027458863182
ZMIC4,20.36746631731717
ZMIC5,20.182957582810598
nAcid,0
nAtom,33
nBase,2
nRing,3
piPC1,3.091042453358316
piPC2,3.597312260588446
piPC3,4.123093975508087
piPC4,4.623746571561027
piPC5,5.024291620543742
piPC6,5.065754593317335
piPC7,5.317047114593476
piPC8,5.506727918260181
piPC9,5.601772820068914
AATS0Z,26.424242424242426
AATS0d,2.9393939393939394
AATS0i,163.1080686975495
AATS0m,107.32731087878787
AATS0p,1.5450460418919094
AATS0v,212.87099039162294
AATS1Z,22.058823529411764
AATS1d,3.764705882352941
AATS1i,146.28761345852618
AATS1m,81.76014285294116
AATS1p,1.8380572261764705
AATS1v,256.55699358190134
AATS2Z,17.57377049180328
AATS2d,3.442622950819672
AATS2i,152.52259742246795
AATS2m,63.58302673770491
AATS2p,1.577179323184344
AATS2v,212.80828238918076
AATS3Z,12.902439024390244
AATS3d,2.9146341463414633
AATS3i,159.34572963056502
AATS3m,44.72352503658536
AATS3p,1.3087231968552562
AATS3v,167.0605462893539
AATS4Z,13.2
AATS4d,2.7733333333333334
AATS4i,157.71126732806516
AATS4m,45.541766653333326
AATS4p,1.31667804863848
AATS4v,167.6641407099846
AATS5Z,11.223684210526315
AATS5d,2.3552631578947367
AATS5i,162.29990856253858
AATS5m,37.46947725
AATS5p,1.171818080949092
AATS5v,144.48185244034713
AATS6Z,8.272727272727273
AATS6d,1.9848484848484849
AATS6i,167.0429017082588
AATS6m,25.399472727272727
AATS6p,1.0187258028284547
AATS6v,117.80786678515253
AATS7Z,5.155555555555556
AATS7d,1.6444444444444444
AATS7i,168.06216700996623
AATS7m,13.140810711111111
AATS7p,0.8738096268217779
AATS7v,90.04688857109787
AATS8Z,2.3043478260869565
AATS8d,1.2608695652173914
AATS8i,176.62327698650574
AATS8m,3.9093746086956522
AATS8p,0.6191167496709999
AATS8v,52.9062327629968
ATS0dv,154.44444444444446
ATS0pe,195.2813
ATS0se,244.71949300000003
ATS1dv,171.0
ATS1pe,213.33049999999997
ATS1se,257.160132
ATS2dv,232.0
ATS2pe,370.9366
ATS2se,454.13286
ATS3dv,199.0
ATS3pe,476.6765
ATS3se,597.99154
ATS4dv,176.0
ATS4pe,438.7365
ATS4se,548.294956
ATS5dv,132.0
ATS5pe,439.0825
ATS5se,554.047644
ATS6dv,59.0
ATS6pe,371.583
ATS6se,476.115232
ATS7dv,12.0
ATS7pe,240.991
ATS7se,315.47828
ATS8dv,0.0
ATS8pe,115.94000000000001
ATS8se,156.91968
ATSC0Z,390.90909090909093
ATSC0c,0.35283457871265406
ATSC0d,18.181818181818183
ATSC0i,47.46006469749292
ATSC0m,1843.3998029696972
ATSC0p,8.542076107240241
ATSC0v,1781.6309835020436
ATSC1Z,-48.694214876033065
ATSC1c,-0.16204926846163847
ATSC1d,8.297520661157026
ATSC1i,-0.5240800041784727
ATSC1m,-227.50125460514244
ATSC1p,-0.5690042695396139
ATSC1v,-8.888436357386341
ATSC2Z,-50.89256198347108
ATSC2c,-0.0005532922024930973
ATSC2d,3.3305785123966962
ATSC2i,3.8740054491375253
ATSC2m,-243.32578479247022
ATSC2p,-1.0094710796295698
ATSC2v,-213.6249719724979
ATSC3Z,-18.38016528925619
ATSC3c,-0.04057267577575852
ATSC3d,-4.057851239669421
ATSC3i,6.487188132623195
ATSC3m,-86.47882474288333
ATSC3p,0.30474879549967016
ATSC3v,6.140657980731678
ATSC4Z,-54.79338842975207
ATSC4c,0.06786843747385272
ATSC4d,-8.504132231404956
ATSC4i,-19.8492459721627
ATSC4m,-267.13965244628093
ATSC4p,-2.7715459560792475
ATSC4v,-552.6108457751023
ATSC5Z,-39.760330578512395
ATSC5c,0.005441546863016835
ATSC5d,-5.75206611570248
ATSC5i,-18.6256414187174
ATSC5m,-195.23990032415048
ATSC5p,-2.2956366563535577
ATSC5v,-489.89029808884453
ATSC6Z,-26.727272727272705
ATSC6c,-0.09419378330213775
ATSC6d,-3.4545454545454546
ATSC6i,1.4487826726174466
ATSC6m,-129.23779084848476
ATSC6p,-0.3936173882286058
ATSC6v,-221.54728884691679
ATSC7Z,21.305785123966956
ATSC7c,-0.007576646809022952
ATSC7d,0.6611570247933876
ATSC7i,-3.930949646039627
ATSC7m,96.6036129807164
ATSC7p,-0.2851732769474211
ATSC7v,-103.8306598078058
ATSC8Z,98.12396694214878
ATSC8c,0.042214873409945786
ATSC8d,3.5702479338842967
ATSC8i,5.558551194572398
ATSC8m,467.3893945059688
ATSC8p,2.2098951094667405
ATSC8v,503.7006438426239
AXp-1d,0.43820527898724576
AXp-2d,0.2759863605369022
AXp-3d,0.1761098690945256
AXp-4d,0.11532714595135339
AXp-5d,0.07481334970546576
AXp-6d,0.04984151343240899
AXp-7d,0.033537128460311066
GATS1Z,0.8077701778385772
GATS1c,1.4881278430271576
GATS1d,0.6729411764705882
GATS1i,1.2508164218476874
GATS1m,0.8136249269970778
GATS1p,1.0397487760718378
GATS1v,1.0199116046586365
GATS2Z,0.5857720167746854
GATS2c,1.038071043809303
GATS2d,1.0675409836065572
GATS2i,1.1324839994972338
GATS2m,0.598003586132845
GATS2p,0.9591580018295233
GATS2v,1.0349402283551998
GATS3Z,0.5645377197958026
GATS3c,0.9550532235828116
GATS3d,1.266341463414634
GATS3i,0.9881116231362627
GATS3m,0.5754017594243259
GATS3p,0.864315570757062
GATS3v,0.9508371441733817
GATS4Z,0.6003100775193798
GATS4c,0.8431905699952288
GATS4d,1.2202666666666666
GATS4i,1.2386041691554122
GATS4m,0.6133951331691958
GATS4p,1.022557246386915
GATS4v,1.090304745726304
GATS5Z,0.6042594859241126
GATS5c,1.0386422712065404
GATS5d,0.8684210526315789
GATS5i,1.1815725882907844
GATS5m,0.61626685275611
GATS5p,0.968744750356335
GATS5v,1.0464973119894017
GATS6Z,0.613953488372093
GATS6c,1.156907307016724
GATS6d,0.6799999999999999
GATS6i,0.9271602134716612
GATS6m,0.6246177254359442
GATS6p,0.860794964618496
GATS6v,0.9738319361605313
GATS7Z,0.5430077519379845
GATS7c,0.5702966703535336
GATS7d,0.4497777777777777
GATS7i,0.873200660105081
GATS7m,0.5555597987028219
GATS7p,0.8953429565565306
GATS7v,0.9835895039376501
GATS8Z,0.26693629929221435
GATS8c,0.13199159212877515
GATS8d,0.2295652173913043
GATS8i,0.48079197370077437
GATS8m,0.2741233851022947
GATS8p,0.4917689092285183
GATS8v,0.5274168759410873
MATS1Z,-0.12090287277701778
MATS1c,-0.44577012287385426
MATS1d,0.4429411764705883
MATS1i,-0.010717766392665452
MATS1m,-0.11978412977948698
MATS1p,-0.06465276624955035
MATS1v,-0.004842198995485637
MATS2Z,-0.07043080442241709
MATS2c,-0.0008483352518250658
MATS2d,0.09909836065573775
MATS2i,0.04415867220273846
MATS2m,-0.07140895882345855
MATS2p,-0.06393144927735948
MATS2v,-0.06486618657766957
MATS3Z,-0.01892229154849687
MATS3c,-0.04627672297786712
MATS3d,-0.08981707317073169
MATS3i,0.05500830392392527
MATS3m,-0.01887949309958397
MATS3p,0.01435749417416657
MATS3v,0.0013870663620938243
MATS4Z,-0.06167441860465116
MATS4c,0.08463488073490294
MATS4d,-0.2057999999999999
MATS4i,-0.18402141428629243
MATS4m,-0.06376340438303488
MATS4p,-0.14276157287351265
MATS4v,-0.13647538373131696
MATS5Z,-0.04416462668298653
MATS5c,0.006696557168470728
MATS5d,-0.13736842105263158
MATS5i,-0.1704053632235708
MATS5m,-0.045988515210330226
MATS5p,-0.1166917255560649
MATS5v,-0.11939370506008726
MATS6Z,-0.03418604651162788
MATS6c,-0.133481508028226
MATS6d,-0.09499999999999999
MATS6i,0.015263176334165202
MATS6m,-0.03505419460289734
MATS6p,-0.023039913440655063
MATS6v,-0.062175414240785924
MATS7Z,0.03996899224806204
MATS7c,-0.015747344492771785
MATS7d,0.026666666666666627
MATS7i,-0.06073941166051561
MATS7m,0.03843043131775607
MATS7p,-0.02448199561043323
MATS7v,-0.04273751667103866
MATS8Z,0.3601516683518706
MATS8c,0.17166448486389943
MATS8d,0.28173913043478255
MATS8i,0.16804259822128342
MATS8m,0.36378553021738547
MATS8p,0.3711883423067327
MATS8v,0.40564007387973816
MAXdsN,4.563787792894936
MINdsN,4.563787792894936
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.757123488284202
SssNH2,0
SsssAs,0
SsssCH,0.5393055555555554
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,413
TMWC10,103.98780616624751
TSRW10,61.501707727207865
Xc-3dv,0.3520072010020551
Xc-4dv,0.0
Xc-5dv,0.08630524665080999
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.2347080484106438
Xch-7d,0.3495849299935525
Xp-0dv,10.094243718772416
Xp-1dv,5.80989017379648
Xp-2dv,4.337365891930906
Xp-3dv,3.3995612345963733
Xp-4dv,2.6875841548406125
Xp-5dv,1.8860925274907372
Xp-6dv,1.0913559526252898
Xp-7dv,0.6802211737684347
Xpc-4d,1.8264920700996006
Xpc-5d,3.299659828522119
Xpc-6d,5.153501595937927
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,34
nFRing,1
nHBAcc,2
nHBDon,1
nHRing,1
nSpiro,0
naRing,1
piPC10,5.4067512794783115
AATS0dv,4.680134680134681
AATS0pe,5.917615151515151
AATS0se,7.415742212121213
AATS1dv,5.029411764705882
AATS1pe,6.274426470588234
AATS1se,7.563533294117646
AATS2dv,3.80327868852459
AATS2pe,6.080927868852459
AATS2se,7.444800983606557
AATS3dv,2.426829268292683
AATS3pe,5.813128048780488
AATS3se,7.2925797560975605
AATS4dv,2.3466666666666667
AATS4pe,5.849819999999999
AATS4se,7.310599413333333
AATS5dv,1.736842105263158
AATS5pe,5.777401315789473
AATS5se,7.290100578947368
AATS6dv,0.8939393939393939
AATS6pe,5.630045454545455
AATS6se,7.213867151515151
AATS7dv,0.26666666666666666
AATS7pe,5.355355555555556
AATS7se,7.010628444444444
AATS8dv,0.0
AATS8pe,5.040869565217392
AATS8se,6.822594782608696
AATSC0Z,11.84573002754821
AATSC0c,0.010691956930686487
AATSC0d,0.5509641873278237
AATSC0i,1.4381837787119065
AATSC0m,55.860600089990825
AATSC0p,0.2588507911284922
AATSC0v,53.98881768188011
AATSC1Z,-1.4321827904715607
AATSC1c,-0.0047661549547540726
AATSC1d,0.24404472532814783
AATSC1i,-0.015414117769955079
AATSC1m,-6.691213370739483
AATSC1p,-0.016735419692341585
AATSC1v,-0.2614245987466571
AATSC2Z,-0.8343042948110013
AATSC2c,-9.070363975296677e-06
AATSC2d,0.054599647744208134
AATSC2i,0.06350828605143484
AATSC2m,-3.9889472916798394
AATSC2p,-0.016548706223435572
AATSC2v,-3.5020487208606212
AATSC3Z,-0.2241483571860511
AATSC3c,-0.0004947887289726649
AATSC3d,-0.049485990727675865
AATSC3i,0.07911205039784384
AATSC3m,-1.0546198139376015
AATSC3p,0.0037164487256057337
AATSC3v,0.07488607293575217
AATSC4Z,-0.7305785123966942
AATSC4c,0.0009049124996513697
AATSC4d,-0.11338842975206607
AATSC4i,-0.2646566129621693
AATSC4m,-3.561862032617079
AATSC4p,-0.036953946081056635
AATSC4v,-7.368144610334698
AATSC5Z,-0.5231622444541104
AATSC5c,7.159930082916888e-05
AATSC5d,-0.07568508046976948
AATSC5i,-0.24507422919365
AATSC5m,-2.568946056896717
AATSC5p,-0.030205745478336286
AATSC5v,-6.4459249748532175
AATSC6Z,-0.40495867768595006
AATSC6c,-0.001427178534880875
AATSC6d,-0.05234159779614325
AATSC6i,0.021951252615415858
AATSC6m,-1.9581483461891631
AATSC6p,-0.005963899821645542
AATSC6v,-3.3567771037411633
AATSC7Z,0.4734618916437101
AATSC7c,-0.00016836992908939895
AATSC7d,0.014692378328741946
AATSC7i,-0.08735443657865838
AATSC7m,2.146746955127031
AATSC7p,-0.0063371839321649135
AATSC7v,-2.307347995729018
AATSC8Z,4.266259432267338
AATSC8c,0.001835429278693295
AATSC8d,0.1552281710384477
AATSC8i,0.24167613889445208
AATSC8m,20.321278021998644
AATSC8p,0.09608239606377132
AATSC8v,21.90002799315756
ATS0are,190.3887
ATS1are,207.43
ATS2are,363.34090000000003
ATS3are,468.688
ATS4are,431.076
ATS5are,432.78400000000005
ATS6are,367.36199999999997
ATS7are,238.30800000000002
ATS8are,115.28000000000002
ATSC0dv,88.45117845117845
ATSC0pe,2.3587515151515137
ATSC0se,1.3061407272727268
ATSC1dv,31.585654525048454
ATSC1pe,-0.17332580348944027
ATSC1se,-0.13991035537190158
ATSC2dv,6.1087644117947075
ATSC2pe,-0.10961340679522485
ATSC2se,0.03409450413223095
ATSC3dv,-28.733904703601667
ATSC3pe,-0.4288674012855828
ATSC3se,-0.18052404958677598
ATSC4dv,-27.550658096112638
ATSC4pe,-0.2513746556473825
ATSC4se,-0.06560701652892499
ATSC5dv,-27.126619732680336
ATSC5pe,-0.2973640955004586
ATSC5se,-0.10348409917355289
ATSC6dv,-28.205387205387204
ATSC6pe,-0.5769030303030295
ATSC6se,-0.2063361818181804
ATSC7dv,3.000918273645549
ATSC7pe,0.10872672176308602
ATSC7se,0.1121012809917375
ATSC8dv,23.36904397510458
ATSC8pe,0.6342913682277316
ATSC8se,0.2386376446281006
AXp-0dv,0.630890232423276
AXp-1dv,0.34175824551744
AXp-2dv,0.18858112573612634
AXp-3dv,0.10623628858113666
AXp-4dv,0.06250195708931656
AXp-5dv,0.037721850549814744
AXp-6dv,0.02227257046174061
AXp-7dv,0.013081176418623745
BertzCT,400.6739969224984
ECIndex,3400000000
GATS1dv,0.6620837905013547
GATS1pe,0.8828399204509833
GATS1se,0.8288987015984175
GATS2dv,1.103137032206531
GATS2pe,0.8156913105917
GATS2se,0.5904409339030148
GATS3dv,1.2860891121282738
GATS3pe,0.8427029369138994
GATS3se,0.6229043804388787
GATS4dv,1.1866433193757138
GATS4pe,0.8065735854098466
GATS4se,0.5806497142031471
GATS5dv,1.1329473283513314
GATS5pe,0.9000479533546113
GATS5se,0.6821903742634735
