DLiP-ID,C004XF
AATSC5s,-0.4255782312925171
AATSC5v,6.993347691691182
AATSC6Z,1.770299609205384
AATSC6c,0.0025378894637217136
AATSC6d,-0.10277029960920538
AATSC6i,0.34392244623802276
AATSC6m,8.444595042605297
AATSC6p,0.04761557323923268
AATSC6s,0.17510879529116619
AATSC6v,12.254069669044277
AATSC7Z,-0.3071690214547354
AATSC7c,-0.0006350549389227687
AATSC7d,-0.11112506541077966
AATSC7i,-0.016757100448235085
AATSC7m,-1.7477266131658808
AATSC7p,-0.04424418982777342
AATSC7s,0.4304296761439619
AATSC7v,-9.64165454780735
AATSC8Z,-0.8550170068027209
AATSC8c,0.001441632995587181
AATSC8d,0.015340136054421744
AATSC8i,0.345007846019827
AATSC8m,-4.282554049795917
AATSC8p,-0.013142347366179134
AATSC8s,-0.05073129251700682
AATSC8v,-7.951690069677698
ATS0are,232.52960000000002
ATS1are,246.5078
ATS2are,374.3389
ATS3are,461.15100000000007
ATS4are,488.3670000000001
ATS5are,442.25800000000004
ATS6are,294.2189
ATS7are,263.36789999999996
ATS8are,316.05089999999996
ATSC0dv,142.57142857142858
ATSC0pe,4.801417142857142
ATSC0se,3.3574221714285697
ATSC1dv,27.653061224489786
ATSC1pe,-0.2210524081632651
ATSC1se,-0.138904352653061
ATSC2dv,5.612244897959171
ATSC2pe,1.3829377959183675
ATSC2se,1.1286444636734692
ATSC3dv,-67.34693877551021
ATSC3pe,-1.1277409795918363
ATSC3se,-0.8243722383673477
ATSC4dv,-74.93877551020408
ATSC4pe,-2.7823110204081627
ATSC4se,-1.821039281632652
ATSC5dv,-5.1428571428571335
ATSC5pe,-2.1656828571428575
ATSC5se,-1.5745346285714288
ATSC6dv,29.77551020408163
ATSC6pe,0.9213112653061215
ATSC6se,0.4524015412244881
ATSC7dv,-1.2653061224489845
ATSC7pe,1.152560897959184
ATSC7se,0.9183117518367351
ATSC8dv,12.387755102040817
ATSC8pe,1.2728964897959198
ATSC8se,1.2793302791836736
AXp-0dv,0.5164718980358183
AXp-1dv,0.26829409010969696
AXp-2dv,0.1383422771937791
AXp-3dv,0.0741637255388141
AXp-4dv,0.0385976242931139
AXp-5dv,0.020302816215627253
AXp-6dv,0.009971259866463845
AXp-7dv,0.005109368858030265
BertzCT,795.1008230756735
ECIndex,522
ETA_eta,13.214527782897257
GATS1dv,0.4801765693549261
GATS1pe,0.7069759584493329
GATS1se,0.7310883120378325
GATS2dv,0.7217065710368104
GATS2pe,0.4877858116075002
GATS2se,0.4733000674963478
GATS3dv,1.0946754620351813
GATS3pe,0.8918628455196823
GATS3se,0.8880661554490583
GATS4dv,1.18125584502338
GATS4pe,1.235643801988619
GATS4se,1.2075405652490852
GATS5dv,1.1327655310621243
GATS5pe,1.2356819058182817
GATS5se,1.1556000242907452
GATS6dv,0.88033513836183
GATS6pe,0.6422687111424245
GATS6se,0.5709098674334796
GATS7dv,0.8102101639175787
GATS7pe,0.6414334876467482
GATS7se,0.6480586445322318
GATS8dv,0.9141616566466266
GATS8pe,0.8552739662377452
GATS8se,0.7771192798461296
LogEE_A,4.066044942331692
LogEE_D,122.87129390238499
MATS1dv,0.18347505822455715
MATS1pe,-0.04355039837659251
MATS1se,-0.03913598068916683
MATS2dv,0.024171149316176154
MATS2pe,0.17685868683381203
MATS2se,0.20641649064965772
MATS3dv,-0.229625918503674
MATS3pe,-0.1141761701439469
MATS3se,-0.11935838994933229
MATS4dv,-0.2452905811623246
MATS4pe,-0.2704226212578509
MATS4se,-0.25311631604165424
MATS5dv,-0.018036072144288543
MATS5pe,-0.2255253806019176
MATS5se,-0.23448564824087503
MATS6dv,0.155523813584616
MATS6pe,0.1428917414858469
MATS6se,0.10034328348951503
MATS7dv,-0.007964647243204387
MATS7pe,0.21542588219985853
MATS7se,0.2454638973164549
MATS8dv,0.06335587842351369
MATS8pe,0.1933082802140958
MATS8se,0.2778456052314605
MAXaaCH,1.7173091458805745
MAXaasC,0.7592649281934997
MAXaasN,1.5607279856387
MAXdssC,-0.49134297520661163
MAXsNH2,5.20057587212689
MDEC-22,9.447743131283495
MDEC-23,17.92515216359066
MDEC-33,4.614409857051031
MDEN-12,0.2672612419124244
MDEN-13,0.16666666666666669
MDEN-22,1.0
MDEN-23,1.4142135623730951
MDEO-11,0.4099138248797977
MINaaCH,1.5122427272102597
MINaasC,0.2112799392530773
MINaasN,1.5607279856387
MINdssC,-0.9770879676480326
MINsNH2,5.20057587212689
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654949
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,369.5248851015811
SpAbs_A,29.663212061864396
SpAbs_D,245.7425878047702
SpMAD_A,1.2897048722549738
SpMAD_D,10.684460339337832
SpMax_A,2.4030309059379844
SpMax_D,122.87129390238499
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,111.10000000000001
TpiPC10,8.884356996917017
VAdjMat,5.643856189774724
VE1_DzZ,4.706907995495079
VE1_Dzi,4.702512837470783
VE1_Dzm,4.706908379979902
VE1_Dzp,4.704260126357783
VE1_Dzv,4.710766237943257
VE2_DzZ,0.20464817371717736
VE2_Dzi,0.20445707989003403
VE2_Dzm,0.20464819043390878
VE2_Dzp,0.2045330489720775
VE2_Dzv,0.20481592338883725
VE3_DzZ,2.381940338848032
VE3_Dzi,2.381006135049101
VE3_Dzm,2.38194042053325
VE3_Dzp,2.381377630973115
VE3_Dzv,2.38275970094708
VR1_DzZ,129.78049186971475
VR1_Dzi,130.15307836471942
VR1_Dzm,129.78072818331827
VR1_Dzp,130.40542967933433
VR1_Dzv,129.7342827987374
VR2_DzZ,5.642630081291946
VR2_Dzi,5.658829494118236
VR2_Dzm,5.642640355796447
VR2_Dzp,5.66980129040584
VR2_Dzv,5.6406209912494525
VR3_DzZ,5.698753622148027
VR3_Dzi,5.701620406533301
VR3_Dzm,5.698755443017904
VR3_Dzp,5.7035574102059945
VR3_Dzv,5.698397503144593
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.09035847848534173
Xpc-4dv,1.0642806433439043
Xpc-5dv,1.1214587561103209
Xpc-6dv,1.2000796211978804
Zagreb1,120.0
Zagreb2,140.0
fragCpx,119.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,25
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.643702857142857
AATS1are,6.662372972972973
AATS2are,6.567349122807018
AATS3are,6.4048750000000005
AATS4are,6.511560000000001
AATS5are,6.317971428571429
AATS6are,6.259976595744681
AATS7are,6.753023076923076
AATS8are,6.584393749999999
AATSC0dv,4.073469387755102
AATSC0pe,0.13718334693877549
AATSC0se,0.09592634775510199
AATSC1dv,0.7473800330943186
AATSC1pe,-0.005974389409817976
AATSC1se,-0.003754171693325973
AATSC2dv,0.09846043680630123
AATSC2pe,0.02426206659505908
AATSC2se,0.019800780064446827
AATSC3dv,-0.935374149659864
AATSC3pe,-0.015663069160997727
AATSC3se,-0.01144961442176872
AATSC4dv,-0.9991836734693877
AATSC4pe,-0.03709748027210884
AATSC4se,-0.024280523755102024
AATSC5dv,-0.07346938775510191
AATSC5pe,-0.03093832653061225
AATSC5se,-0.022493351836734697
AATSC6dv,0.6335214937038645
AATSC6pe,0.019602367346938755
AATSC6se,0.009625564706904002
AATSC7dv,-0.03244374672946114
AATSC7pe,0.029552843537414972
AATSC7se,0.0235464551753009
AATSC8dv,0.258078231292517
AATSC8pe,0.02651867687074833
AATSC8se,0.026652714149659865
AETA_eta,0.5745446862129242
ATSC0are,5.298959999999998
ATSC1are,-0.19975200000000012
ATSC2are,1.6327479999999996
ATSC3are,-1.2957119999999995
ATSC4are,-3.0657599999999987
ATSC5are,-2.571839999999999
ATSC6are,0.8829479999999995
ATSC7are,1.4385959999999993
ATSC8are,1.7907719999999996
BCUTZ-1h,8.02904914173062
BCUTZ-1l,5.687012774263842
BCUTc-1h,0.45670032884221623
BCUTc-1l,-0.3871626009930308
BCUTd-1h,3.158434721709798
BCUTd-1l,0.9715284639883138
BCUTi-1h,14.751067100514655
BCUTi-1l,10.947878509487744
BCUTm-1h,16.014432390398387
BCUTm-1l,11.698576347560758
BCUTp-1h,1.996597620480213
BCUTp-1l,0.7414953558756749
BCUTs-1h,7.009375835701501
BCUTs-1l,1.4775601763794781
BCUTv-1h,20.90197471290391
BCUTv-1l,14.700681289277533
BalabanJ,1.4268079025581173
Diameter,14
ETA_beta,33.25
GATS1are,0.7208339504865616
GATS2are,0.48774979744452984
GATS3are,0.8956828321029031
GATS4are,1.237881395594607
GATS5are,1.2333972811915652
GATS6are,0.6375944023058397
GATS7are,0.6348981686972537
GATS8are,0.8058538845358334
HybRatio,0.0
Lipinski,True
LogEE_Dt,184.76244255079052
MATS1are,-0.035658807500829365
MATS2are,0.18920025088008002
MATS3are,-0.11886483385419026
MATS4are,-0.26999411205217627
MATS5are,-0.24267403415009736
MATS6are,0.12408368209707306
MATS7are,0.24364171314893718
MATS8are,0.24642028813201086
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.420899632802938
SM1_Dzse,1.3065363731051547
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,5.733667477162185
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,65.85468310269995
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,178.81525606085953
SpAD_Dzi,175.63434804437276
SpAD_Dzm,178.83940716903447
SpAD_Dzp,227.02778218752732
SpAD_Dzv,209.2297791737079
SpAbs_Dt,369.5248851015809
SpDiam_A,4.716183899973643
SpDiam_D,190.02808163764888
SpMAD_Dt,16.066299352242655
SpMax_Dt,184.76244255079052
SsssssAs,0
VE1_Dzpe,4.706394303761518
VE1_Dzse,4.706975658148701
VE2_Dzpe,0.20462583929397904
VE2_Dzse,0.20465111557168264
VE3_Dzpe,2.381831197184938
VE3_Dzse,2.3819547139255475
VMcGowan,218.2499999999998
VR1_Dzpe,129.81773082049745
VR1_Dzse,129.7757309310617
VR2_Dzpe,5.644249166108585
VR2_Dzse,5.642423083959204
VR3_Dzpe,5.69904051895843
VR3_Dzse,5.698716936927367
mZagreb1,7.638888888888889
mZagreb2,5.027777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,27
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15139885714285709
AATSC1are,-0.005398702702702706
AATSC2are,0.028644701754385958
AATSC3are,-0.017995999999999995
AATSC4are,-0.040876799999999984
AATSC5are,-0.036740571428571414
AATSC6are,0.018786127659574457
AATSC7are,0.036887076923076904
AATSC8are,0.037307749999999994
AETA_beta,1.4456521739130435
BCUTdv-1h,6.023243311319232
BCUTdv-1l,2.812301070111956
BCUTpe-1h,3.501237864556208
BCUTpe-1l,2.2359254179597206
BCUTse-1h,3.7141366051538887
BCUTse-1l,2.4318393668282927
ETA_alpha,10.6
ETA_dBeta,4.75
ETA_eta_B,0.3724996667149014
ETA_eta_F,24.56068574318467
ETA_eta_L,4.0347545442082176
ETA_eta_R,37.77521352608193
ETA_psi_1,0.53
LabuteASA,130.52797941602662
LogEE_DzZ,89.46508144657882
LogEE_Dzi,87.87893058303271
LogEE_Dzm,89.47699912587483
LogEE_Dzp,112.35745412294959
LogEE_Dzv,104.07700220703923
PEOE_VSA1,10.84019487200289
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.476340119217006
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,17.34611923257809
PEOE_VSA7,36.39820241076966
PEOE_VSA8,11.126902983393991
PEOE_VSA9,17.447681337993632
SM1_Dzare,1.599813866914844
SpAD_Dzpe,177.85381127404224
SpAD_Dzse,178.95420890652537
SpAbs_DzZ,177.60873432172906
SpAbs_Dzi,174.44437727001076
SpAbs_Dzm,177.6362008005248
SpAbs_Dzp,230.03451831164386
SpAbs_Dzv,210.6282863612262
SpDiam_Dt,267.64433546315877
SpMAD_DzZ,7.774576350472153
SpMAD_Dzi,7.63627600192925
SpMAD_Dzm,7.775626398653673
SpMAD_Dzp,9.870773138588145
SpMAD_Dzv,9.096946920595995
SpMax_DzZ,89.46508144657882
SpMax_Dzi,87.87893058303271
SpMax_Dzm,89.47699912587483
SpMax_Dzp,112.35745412294959
SpMax_Dzv,104.07700220703923
VE1_Dzare,4.705962013251096
VE2_Dzare,0.20460704405439548
VE3_Dzare,2.381739341225354
VR1_Dzare,129.84223464092082
VR2_Dzare,5.645314549605253
VR3_Dzare,5.699229256721316
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4608695652173913
AETA_dBeta,0.20652173913043478
AETA_eta_B,0.016195637683256582
AETA_eta_F,1.0678559018775944
AETA_eta_L,0.1754241106177486
AETA_eta_R,1.6424005880905186
BCUTare-1h,3.555167399902172
BCUTare-1l,2.1861694252830715
ETA_beta_s,14.25
ETA_dPsi_A,0.18399999999999994
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,7.006959351449977
ETA_eta_RL,11.041713895658194
LogEE_Dzpe,88.9886838819256
LogEE_Dzse,89.53391038252812
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,31.976882251245147
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,20.715977351537635
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,176.42814487136712
SpAbs_Dzpe,176.5564681310483
SpAbs_Dzse,177.7612843919511
SpDiam_DzZ,138.66413690042873
SpDiam_Dzi,135.94774719692222
SpDiam_Dzm,138.6816874939618
SpDiam_Dzp,172.50315632419895
SpDiam_Dzv,160.70953459074832
SpMAD_Dzpe,7.732774403219228
SpMAD_Dzse,7.780617778544581
SpMax_Dzpe,88.9886838819256
SpMax_Dzse,89.53391038252812
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6195652173913043
AETA_eta_BR,0.02741302898760441
AETA_eta_FL,0.3046504065847816
AETA_eta_RL,0.4800745172025302
DetourIndex,2082
EState_VSA1,11.876485017303356
EState_VSA2,5.563451491696996
EState_VSA3,11.257379486545457
EState_VSA4,11.250837766380558
EState_VSA5,12.13273413692322
EState_VSA6,47.27684891752792
EState_VSA7,0.0
EState_VSA8,10.312066903955905
EState_VSA9,10.84019487200289
ETA_beta_ns,19.0
ETA_shape_p,0.1320754716981132
ETA_shape_x,0.0
ETA_shape_y,0.3679245283018868
GhoseFilter,True
LogEE_Dzare,88.28362956033203
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,174.96744525374925
SpDiam_Dzpe,137.91748209670345
SpDiam_Dzse,138.77147777450338
SpMAD_Dzare,7.670788907450745
SpMax_Dzare,88.28362956033203
TopoPSA(NO),111.10000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.5607279856387
VSA_EState9,60.105938681027965
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8260869565217391
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03913043478260871
FilterItLogS,-2.658419283731781
SpDiam_Dzare,136.8431511154942
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6742857142857145
ETA_epsilon_2,0.8695652173913043
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5673469387755106
ETA_epsilon_5,0.8038461538461539
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.23274725274725255
ETA_dEpsilon_B,0.10693877551020392
ETA_dEpsilon_C,-0.12580847723704863
ETA_dEpsilon_D,0.06571906354515045
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.0,0.0,0.0,0.0,9.447743131283495,17.92515216359066,0.0,4.614409857051031,0.0,0.0,0.4099138248797977,0.0,0.0,0.0,0.2672612419124244,0.16666666666666669,1.0,1.4142135623730951,0.0"
APolDescriptor,42.96751599999999
BCUTDescriptor,"11.850000000000007,15.996932809386118,-0.32778553563406254,0.2907034620535196,4.139300738551513,9.553119863111428"
BPolDescriptor,16.354483999999996
TPSADescriptor,111.10000000000001
ALOGPDescriptor,"2.4135999999999997,5.825464959999999,84.966"
XLogPDescriptor,1.9809999999999999
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,308.09094034000003
ChiPathDescriptor,"16.396976746569035,11.041713895658194,10.170965410371302,8.36569172912602,6.475129995437753,4.780457908060103,3.663635347547204,2.7641859314937247,11.87885365482382,6.7073522527424245,4.841979701782267,3.3373676492466355,2.0842717118281504,1.3196830540157718,0.7578157498512529,0.42918698407454237"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.4241838895256699,0.0,0.0,0.025819888974716113,0.08137544453027167,0.09035847848534172"
AtomCountDescriptor,35
BondCountDescriptor,25
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6666666666666667,0.0,0.49999999999999994,0.0,0.5513894601633886,0.0,0.07561795363779855,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,3,0,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"46.72761304413446,2.0316353497449766,19.399034098720705,7.255838331814535,12.14319576690617"
FractionalPSADescriptor,0.3606078123472029
WienerNumbersDescriptor,"1357.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9232461415382462,4.914747787572718,5.534745118726487,1.064280643343904,1.1214587561103206,1.0652092123367376"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"17.8112,7.92,4.345679012345679"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,863.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"26.763328311728756,27.380964266672436,39.17982426390573,37.82055312778027,33.15291699414118"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4134279777989215,-0.1780087481981438,-0.013794759237930599,3.8876657625175733E-4,0.014724659423739865"
EccentricConnectivityIndexDescriptor,522
AutocorrelationDescriptorPolarizability,"1369.4458017017307,1598.277908426848,2198.10596127375,2059.4588200190396,1721.0953943810646"
