DLiP-ID,T0030L
BIC5,0.8360268722411003
CIC0,4.355236891304601
CIC1,2.441200393110347
CIC2,1.5869880158145602
CIC3,1.2000000000000002
CIC4,0.9333333333333336
CIC5,0.7999999999999998
GGI1,7.5
GGI2,4.444444444444445
GGI3,1.875
GGI4,1.5288888888888894
GGI5,1.2222222222222223
GGI6,0.7102040816326531
GGI7,0.4913194444444444
GGI8,0.25018896447467875
GGI9,0.275
JGI1,0.234375
JGI2,0.09876543209876545
JGI3,0.039893617021276605
JGI4,0.0392022792022792
JGI5,0.03703703703703704
JGI6,0.020888355342136858
JGI7,0.014888468013468013
JGI8,0.008627205671540645
JGI9,0.011458333333333334
MIC0,14.694001530669105
MIC1,30.92864001271383
MIC2,35.54000930044732
MIC3,37.397159887055075
MIC4,38.39949322038841
MIC5,38.533893220388414
MPC2,45
MPC3,56
MPC4,65
MPC5,84
MPC6,98
MPC7,106
MPC8,106
MPC9,120
Mare,0.9818666666666668
NaaN,0
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.16036627890171826
RPCG,0.10092398314768014
SIC0,0.26268536367636386
SIC1,0.5867198903387073
SIC2,0.731332756189118
SIC3,0.7968474308814623
SIC4,0.8419924462411373
SIC5,0.8645649539209749
SaaN,0
SaaO,0
SaaS,0
Sare,58.912000000000006
SdNH,7.444129454754517
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.70358549613486
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,93.09922225823503
TIC1,207.94141214989028
TIC2,259.1941547876375
TIC3,282.41343573651113
TIC4,298.41343573651113
TIC5,306.41343573651113
Vabc,401.79149459202597
WPol,47
apol,64.35178999999998
bpol,35.55021000000001
nRot,6
ABCGG,16.61763322223644
ATS0Z,1274.0
ATS0d,184.0
ATS0i,9923.770789157472
ATS0m,5012.948782000001
ATS0p,82.10700314546999
ATS0s,320.97916666666663
ATS0v,12088.703972157324
ATS1Z,1433.0
ATS1d,234.0
ATS1i,9217.820953750455
ATS1m,5373.111440000002
ATS1p,107.51869694600003
ATS1s,191.55555555555554
ATS1v,15575.403273307145
ATS2Z,2153.0
ATS2d,382.0
ATS2i,17542.242957493094
ATS2m,7904.865557000001
ATS2p,169.20232413818803
ATS2s,344.41666666666663
ATS2v,23555.703942320783
ATS3Z,2459.0
ATS3d,462.0
ATS3i,26228.35823852924
ATS3m,8621.842775000003
ATS3p,214.47880164807395
ATS3s,446.4444444444444
ATS3v,28669.518521569353
ATS4Z,2326.0
ATS4d,447.0
ATS4i,31221.70481640456
ATS4m,7788.088710999997
ATS4p,215.22632314965801
ATS4s,523.3333333333333
ATS4v,27598.051223918912
ATS5Z,1944.0
ATS5d,405.0
ATS5i,31389.931017489136
ATS5m,6456.793680999998
ATS5p,186.60237334603397
ATS5s,454.06944444444446
ATS5v,23496.999115986004
ATS6Z,1839.0
ATS6d,355.0
ATS6i,23624.16185099095
ATS6m,6466.915026
ATS6p,162.37599857275205
ATS6s,400.37499999999994
ATS6v,20889.071599442646
ATS7Z,1803.0
ATS7d,331.0
ATS7i,20984.892981777117
ATS7m,6313.060321
ATS7p,152.58115417916795
ATS7s,402.875
ATS7v,20186.50469713284
ATS8Z,1665.0
ATS8d,306.0
ATS8i,20352.255208252736
ATS8m,5657.2804129999995
ATS8p,144.26399385037598
ATS8s,384.9444444444443
ATS8v,19097.681682171635
C1SP1,0
C1SP2,4
C1SP3,4
C2SP1,0
C2SP2,4
C2SP3,7
C3SP2,2
C3SP3,0
C4SP3,1
FCSP3,0.5454545454545454
GGI10,0.2434445464748495
JGI10,0.011065661203402247
JGT10,0.5162013889232394
Kier1,24.638671875
Kier2,11.227654320987654
Kier3,6.75
MAXdO,12.788095610975649
MID_C,45.59541122627922
MID_N,7.870937150547316
MID_O,6.953128414616443
MID_X,0.0
MID_h,14.824065565163759
MINdO,10.59986961385902
MPC10,138
MWC01,32.0
MWC02,5.043425116919247
MWC03,5.877735781779639
MWC04,6.7464121285733745
MWC05,7.601402334583733
MWC06,8.476162841858246
MWC07,9.340754410698116
MWC08,10.220230730583488
MWC09,11.090919304841822
MWC10,11.973919882870874
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,2.0703699999999996
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.501258210544727
SRW05,0.0
SRW06,7.02197642307216
SRW07,0.0
SRW08,8.625688787569537
SRW09,0.0
SRW10,10.273843483530724
SaaCH,6.8374942736309325
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.2140195338652182
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.8232961585938481
SdssS,0
SsCH3,0
SsNH2,5.466005455399166
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,3.7486662442028607
SsssP,0
VE1_A,4.3837828106605015
VE1_D,5.3715999049208225
VE2_A,0.14612609368868337
VE2_D,0.1790533301640274
VE3_A,2.5765242957226735
VE3_D,2.779738086692647
VR1_A,534.5671984548467
VR1_D,190.2549921558583
VR2_A,17.818906615161556
VR2_D,6.341833071861943
VR3_A,7.380069733316625
VR3_D,6.346977525043873
WPath,3014
Xc-3d,2.5435074217758022
Xc-4d,0.125
Xc-5d,0.4769678865942999
Xc-6d,0.0
Xp-0d,21.725403871315216
Xp-1d,14.294131415482813
Xp-2d,13.254887784647682
Xp-3d,10.67395779342666
Xp-4d,7.905927707097705
Xp-5d,6.146239409756422
Xp-6d,4.876005563342746
Xp-7d,3.426732695383401
ZMIC0,100.68457686784117
ZMIC1,51.2274987748708
ZMIC2,38.25799508738752
ZMIC3,32.714094054316085
ZMIC4,29.111113887130823
ZMIC5,28.09410556947295
nAcid,1
nAtom,60
nBase,2
nRing,3
piPC1,3.6888794541139363
piPC2,4.151039905898646
piPC3,4.524502282920636
piPC4,4.8432023497960515
piPC5,5.252600599651053
piPC6,5.497680389196843
piPC7,5.714145261691748
piPC8,5.44727601967287
piPC9,5.602579969147039
AATS0Z,21.233333333333334
AATS0d,3.066666666666667
AATS0i,165.3961798192912
AATS0m,83.54914636666669
AATS0p,1.3684500524244998
AATS0s,5.349652777777777
AATS0v,201.4783995359554
AATS1Z,23.112903225806452
AATS1d,3.774193548387097
AATS1i,148.67453151210412
AATS1m,86.66308774193553
AATS1p,1.7341725313870973
AATS1s,3.0896057347670247
AATS1v,251.2161818275346
AATS2Z,19.053097345132745
AATS2d,3.3805309734513274
AATS2i,155.24108811940792
AATS2m,69.95456245132745
AATS2p,1.4973657003379472
AATS2s,3.0479351032448374
AATS2v,208.45755701168835
AATS3Z,14.903030303030302
AATS3d,2.8
AATS3i,158.9597469001772
AATS3m,52.253592575757594
AATS3p,1.299871525139842
AATS3s,2.7057239057239055
AATS3v,173.7546577064809
AATS4Z,12.114583333333334
AATS4d,2.328125
AATS4i,162.61304591877374
AATS4m,40.562962036458316
AATS4p,1.1209704330711354
AATS4s,2.725694444444444
AATS4v,143.73985012457766
AATS5Z,10.451612903225806
AATS5d,2.1774193548387095
AATS5i,168.76306998650074
AATS5m,34.71394452150537
AATS5p,1.0032385663765266
AATS5s,2.4412335722819596
AATS5v,126.3279522364839
AATS6Z,12.770833333333334
AATS6d,2.4652777777777777
AATS6i,164.05667952077047
AATS6m,44.909132125
AATS6p,1.127611101199667
AATS6s,2.780381944444444
AATS6v,145.0629972183517
AATS7Z,13.86923076923077
AATS7d,2.546153846153846
AATS7i,161.42225370597782
AATS7m,48.56200246923077
AATS7p,1.1737011859935997
AATS7s,3.0990384615384614
AATS7v,155.28080536256033
AATS8Z,13.32
AATS8d,2.448
AATS8i,162.81804166602188
AATS8m,45.258243304
AATS8p,1.1541119508030078
AATS8s,3.0795555555555545
AATS8v,152.7814534573731
AMID_C,1.5198470408759739
AMID_N,0.2623645716849105
AMID_O,0.23177094715388144
AMID_X,0.0
AMID_h,0.494135518838792
ATS0dv,400.0
ATS0pe,372.5557999999999
ATS0se,461.65867999999983
ATS1dv,370.0
ATS1pe,400.646
ATS1se,480.47779199999974
ATS2dv,488.0
ATS2pe,708.5308999999996
ATS2se,864.3700839999997
ATS3dv,442.0
ATS3pe,1006.9685000000003
ATS3se,1248.9892039999997
ATS4dv,392.0
ATS4pe,1153.7095000000002
ATS4se,1449.2316680000001
ATS5dv,384.0
ATS5pe,1094.2814999999998
ATS5se,1392.5275400000005
ATS6dv,418.0
ATS6pe,846.2565
ATS6se,1068.1484320000002
ATS7dv,345.0
ATS7pe,786.8559000000002
ATS7se,984.8073160000001
ATS8dv,290.0
ATS8pe,773.5737
ATS8se,966.203876
ATSC0Z,452.6000000000001
ATSC0c,1.368008406972821
ATSC0d,36.73333333333332
ATSC0i,85.98405804946827
ATSC0m,2149.361714733333
ATSC0p,13.087788542068333
ATSC0s,134.59479166666662
ATSC0v,2931.3508076313806
ATSC1Z,6.279999999999969
ATSC1c,-0.9196257646371578
ATSC1d,10.17555555555556
ATSC1i,-5.788834709941559
ATSC1m,33.948542508888906
ATSC1p,0.39769877644672297
ATSC1s,-7.122256944444446
ATSC1v,112.51438718619772
ATSC2Z,29.56999999999998
ATSC2c,0.4204745279801712
ATSC2d,-14.314444444444447
ATSC2i,8.95312055369786
ATSC2m,129.99701001888891
ATSC2p,0.1463441279678062
ATSC2s,41.553072916666665
ATSC2v,-16.456873583822386
ATSC3Z,-143.95000000000002
ATSC3c,-0.08912644579073523
ATSC3d,-18.183333333333334
ATSC3i,-15.683129082106023
ATSC3m,-683.9999984833332
ATSC3p,-3.5051320499660825
ATSC3s,-11.548524305555558
ATSC3v,-840.8878482516136
ATSC4Z,-218.1199999999999
ATSC4c,0.06489949627762491
ATSC4d,1.7533333333333327
ATSC4i,-54.2423045699558
ATSC4m,-1039.8099917133331
ATSC4p,-7.000686041900834
ATSC4s,-39.961666666666666
ATSC4v,-1599.0290944294672
ATSC5Z,31.840000000000046
ATSC5c,-0.6682803204448418
ATSC5d,12.39333333333333
ATSC5i,22.85936272830026
ATSC5m,176.29272369333324
ATSC5p,5.054049369346999
ATSC5s,-37.38899305555555
ATSC5v,973.9350168067195
ATSC6Z,202.86000000000004
ATSC6c,0.5388850764802006
ATSC6d,-2.826666666666667
ATSC6i,17.94907922446332
ATSC6m,942.3265539066667
ATSC6p,1.5919808729783338
ATSC6s,75.57562499999999
ATSC6v,653.4811678838469
ATSC7Z,23.300000000000004
ATSC7c,0.26927612949027785
ATSC7d,-7.922222222222224
ATSC7i,-1.3531823336371924
ATSC7m,101.60040417777785
ATSC7p,-1.5793704474888886
ATSC7s,7.854687499999999
ATSC7v,-231.7365376524636
ATSC8Z,-179.45000000000002
ATSC8c,-0.25108449631598556
ATSC8d,-2.894444444444444
ATSC8i,-7.475430243235509
ATSC8m,-840.0447181277775
ATSC8p,-0.6121893231438611
ATSC8s,-59.24227430555554
ATSC8v,-651.4076186399861
AXp-0d,0.7241801290438405
AXp-1d,0.4466916067338379
AXp-2d,0.2945530618810596
AXp-3d,0.1906063891683332
AXp-4d,0.12162965703227238
AXp-5d,0.07316951678281455
AXp-6d,0.04975515880961986
AXp-7d,0.032327666937579255
GATS1Z,0.8736083987855114
GATS1c,1.659562446361734
GATS1d,0.9844271412680761
GATS1i,1.3986021287765362
GATS1m,0.8799182577517423
GATS1p,1.1764916585051
GATS1s,0.6756956592546842
GATS1v,1.0671387618890995
GATS2Z,0.8732827830548374
GATS2c,0.7188189525276041
GATS2d,1.6914539935435178
GATS2i,1.1509252587966272
GATS2m,0.8825767543218993
GATS2p,1.109056783705808
GATS2s,0.39616616656997145
GATS2v,1.0640448448022104
GATS3Z,1.0491838401692577
GATS3c,0.8413696523324579
GATS3d,1.3384754990925596
GATS3i,1.1467253311168693
GATS3m,1.0535412447694708
GATS3p,1.1575379703400368
GATS3s,0.7767662774434645
GATS3v,1.136438098517677
GATS4Z,1.1182266349977903
GATS4c,0.7387938730436953
GATS4d,0.7821716197822145
GATS4i,1.162488127904985
GATS4m,1.119958793130597
GATS4p,1.1705290997738187
GATS4s,1.0519800623269955
GATS4v,1.1692624836723498
GATS5Z,0.9696247250058204
GATS5c,0.9122624444453548
GATS5d,0.7340026930507584
GATS5i,0.8001480010803692
GATS5m,0.9655609402061257
GATS5p,0.7970016190532178
GATS5s,0.9796817846966382
GATS5v,0.8510677480952789
GATS6Z,0.7527265306623457
GATS6c,0.5664916180753903
GATS6d,1.0261645493042955
GATS6i,0.8668743079062289
GATS6m,0.7614294713556099
GATS6p,0.9511871006207011
GATS6s,0.37447917517629087
GATS6v,0.9231174876060991
GATS7Z,0.9465991366123931
GATS7c,0.683927631131801
GATS7d,1.2108055284098846
GATS7i,0.9742210401719738
GATS7m,0.9494866027610994
GATS7p,1.0847044990420092
GATS7s,1.0100729694959292
GATS7v,1.049735161487441
GATS8Z,1.206071586389748
GATS8c,0.9988654061182315
GATS8d,1.0472232304900186
GATS8i,0.9996182289054739
GATS8m,1.1996259025353952
GATS8p,1.01650890256848
GATS8s,1.4985089504763531
GATS8v,1.0813560786470944
MATS1Z,0.01342779353698338
MATS1c,-0.6505518627331647
MATS1d,0.26807563959955527
MATS1i,-0.06515275312049199
MATS1m,0.015285202118008637
MATS1p,0.029406784990529497
MATS1s,-0.05120931230013627
MATS1v,0.0371449539720341
MATS2Z,0.034690421908422885
MATS2c,0.1632013445085069
MATS2d,-0.206912612627082
MATS2i,0.05528779902214599
MATS2m,0.03211416701006057
MATS2p,0.005937202183455322
MATS2s,0.16392594591969795
MATS2v,-0.0029809338896295873
MATS3Z,-0.11565500341461454
MATS3c,-0.02369109464969856
MATS3d,-0.18000329978551402
MATS3i,-0.0663257371101945
MATS3m,-0.1157214583617056
MATS3p,-0.09738799405399841
MATS3s,-0.03120078668600081
MATS3v,-0.10431279619217614
MATS4Z,-0.1506020768890852
MATS4c,0.014825268970120242
MATS4d,0.014916061705989112
MATS4i,-0.19713794117927202
MATS4m,-0.15118005507543497
MATS4p,-0.16715691738615715
MATS4s,-0.09278234825208383
MATS4v,-0.17046632245731733
MATS5Z,0.022693256168659956
MATS5c,-0.1575825819628708
MATS5d,0.10883437737837365
MATS5i,0.08575994369361649
MATS5m,0.02645837606412009
MATS5p,0.12456944127730507
MATS5s,-0.08960945184017176
MATS5v,0.10717672727835144
MATS6Z,0.18675430844012375
MATS6c,0.16413309113375785
MATS6d,-0.03206291591046584
MATS6i,0.08697871651847791
MATS6m,0.182675657352765
MATS6p,0.05068276902616762
MATS6s,0.2339603439335661
MATS6v,0.09288680810319537
MATS7Z,0.02376015500186954
MATS7c,0.0908483382854266
MATS7d,-0.09953929917632284
MATS7i,-0.007263505661579986
MATS7m,0.02181693937993835
MATS7p,-0.05569620904175571
MATS7s,0.026934477476613986
MATS7v,-0.03648670257818474
MATS8Z,-0.19031374281926644
MATS8c,-0.08809928185921413
MATS8d,-0.03782214156079856
MATS8i,-0.041731067341444626
MATS8m,-0.18760056157014038
MATS8p,-0.02245229391997913
MATS8s,-0.21127334360077704
MATS8v,-0.10666606539660281
MAXdNH,7.444129454754517
MAXsOH,8.70358549613486
MINdNH,7.444129454754517
MINsOH,8.70358549613486
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,11
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,37.81469698446069
SpAD_D,420.7829507923018
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,7.309725586597711
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0.18761081610355612
SssssN,0
TMPC10,880
TMWC10,138.37096253270852
TSRW10,65.59715417461278
VE1_Dt,5.420215220389615
VE2_Dt,0.18067384067965384
VE3_Dt,2.78874781189027
VR1_Dt,186.8829622021162
VR2_Dt,6.229432073403873
VR3_Dt,6.329094839007029
Xc-3dv,1.344292020584241
Xc-4dv,0.125
Xc-5dv,0.09436741115026609
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.22767090063073975
Xch-7d,0.38368252343020254
Xp-0dv,17.23131159689162
Xp-1dv,10.529466576213457
Xp-2dv,8.411304763766449
Xp-3dv,6.512261959169135
Xp-4dv,4.438507220783282
Xp-5dv,3.340802248044148
Xp-6dv,2.2242214818222297
Xp-7dv,1.4101990289451356
Xpc-4d,5.390854304180693
Xpc-5d,6.9907959312652395
Xpc-6d,9.23412017780505
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,62
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,2
nSpiro,1
naRing,1
piPC10,5.873876804880595
AATS0dv,6.666666666666667
AATS0pe,6.209263333333332
AATS0se,7.694311333333331
AATS1dv,5.967741935483871
AATS1pe,6.462032258064516
AATS1se,7.749641806451609
AATS2dv,4.31858407079646
AATS2pe,6.270184955752209
AATS2se,7.649292778761059
AATS3dv,2.6787878787878787
AATS3pe,6.102839393939396
AATS3se,7.569631539393938
AATS4dv,2.0416666666666665
AATS4pe,6.0089036458333345
AATS4se,7.548081604166668
AATS5dv,2.064516129032258
AATS5pe,5.883233870967741
AATS5se,7.486707204301078
AATS6dv,2.9027777777777777
AATS6pe,5.87678125
AATS6se,7.417697444444446
AATS7dv,2.6538461538461537
AATS7pe,6.052737692307694
AATS7se,7.575440892307693
AATS8dv,2.32
AATS8pe,6.1885896
AATS8se,7.729631008
AATSC0Z,7.543333333333335
AATSC0c,0.02280014011621368
AATSC0d,0.612222222222222
AATSC0i,1.4330676341578046
AATSC0m,35.82269524555555
AATSC0p,0.2181298090344722
AATSC0s,2.243246527777777
AATSC0v,48.855846793856344
AATSC1Z,0.10129032258064466
AATSC1c,-0.014832673623179965
AATSC1d,0.16412186379928323
AATSC1i,-0.09336830177325096
AATSC1m,0.5475571372401437
AATSC1p,0.006414496394301983
AATSC1s,-0.11487511200716849
AATSC1v,1.8147481804225438
AATSC2Z,0.26168141592920335
AATSC2c,0.0037210135219484177
AATSC2d,-0.12667649950835794
AATSC2i,0.07923115534245893
AATSC2m,1.1504160178662737
AATSC2p,0.001295080778476161
AATSC2s,0.3677263089970501
AATSC2v,-0.1456360494143574
AATSC3Z,-0.8724242424242425
AATSC3c,-0.0005401602775196075
AATSC3d,-0.1102020202020202
AATSC3i,-0.09504926716427893
AATSC3m,-4.145454536262625
AATSC3p,-0.021243224545248986
AATSC3s,-0.06999105639730642
AATSC3v,-5.096289989403719
AATSC4Z,-1.1360416666666662
AATSC4c,0.0003380182097792964
AATSC4d,0.00913194444444444
AATSC4i,-0.2825120029685198
AATSC4m,-5.41567704017361
AATSC4p,-0.03646190646823351
AATSC4s,-0.20813368055555556
AATSC4v,-8.32827653348681
AATSC5Z,0.17118279569892497
AATSC5c,-0.0035929049486281813
AATSC5d,0.06663082437275984
AATSC5i,0.12289979961451752
