DLiP-ID,C003NF
IC3,4.532076496945641
IC4,4.608999573868718
IC5,4.608999573868718
Mpe,0.9700603318250376
Mse,1.005245391898706
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,114.1716000000001
SdO,19.107222222222223
SdS,0
Spe,50.443137254901956
SsF,0
SsI,0
Sse,52.27276037873271
StN,0
fMF,0.38461538461538464
nBr,0
nCl,0
BIC0,0.25749684411767376
BIC1,0.5550502183923582
BIC2,0.6809253105522425
BIC3,0.7553460828242735
BIC4,0.7681665956447863
BIC5,0.7681665956447863
CIC0,4.1554586534350495
CIC1,2.3701384077869423
CIC2,1.6148878548276366
CIC3,1.1683632211954507
CIC4,1.091440144272374
CIC5,1.091440144272374
GGI1,5.5
GGI2,2.88888888888889
GGI3,1.6875
GGI4,1.8622222222222227
GGI5,0.43055555555555564
GGI6,0.39673469387755106
GGI7,0.26909722222222227
GGI8,0.09448223733938016
GGI9,0.03125
JGI1,0.17741935483870963
JGI2,0.06878306878306881
JGI3,0.04115853658536586
JGI4,0.05033033033033033
JGI5,0.011636636636636638
JGI6,0.015259026687598118
JGI7,0.01793981481481481
JGI8,0.01349746247705431
JGI9,0.015625
MIC0,16.3818489657877
MIC1,31.62151956552851
MIC2,37.03246165111843
MIC3,38.328943097204295
MIC4,38.406481558742755
MIC5,38.406481558742755
MPC2,42
MPC3,53
MPC4,72
MPC5,100
MPC6,104
MPC7,124
MPC8,142
MPC9,146
Mare,0.9816153846153848
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,0
RNCG,0.1977158265410653
RPCG,0.13567827228764795
SIC0,0.27102840150897334
SIC1,0.5842183191159431
SIC2,0.7167081953891357
SIC3,0.7950398076349708
SIC4,0.8085340432951211
SIC5,0.8085340432951211
SaaN,0
SaaO,0
SaaS,0
Sare,51.04400000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,15.624444444444444
SsSH,0
SssO,0
SssS,1.906212180859998
StCH,0
StsC,0
TIC0,80.33901536471421
TIC1,173.17566813841577
TIC2,212.44869689229967
TIC3,235.66797784117333
TIC4,239.66797784117333
TIC5,239.66797784117333
Vabc,381.99684565381284
WPol,41
apol,60.95423899999998
bpol,28.979761
nRot,2
ABCGG,18.43501385791091
ATS0Z,1412.0
ATS0d,169.0
ATS0i,8229.751199847828
ATS0m,5589.355908000001
ATS0p,86.56361281152698
ATS0s,272.64231824417016
ATS0v,12161.469379991737
ATS1Z,1444.0
ATS1d,209.0
ATS1i,7713.079822899201
ATS1m,5503.829000999999
ATS1p,106.36412648199999
ATS1s,176.88271604938274
ATS1v,15070.29269735457
ATS2Z,2128.0
ATS2d,328.0
ATS2i,13466.128602089444
ATS2m,8002.869213999999
ATS2p,159.46387097394302
ATS2s,320.9197530864197
ATS2v,21729.572773170585
ATS3Z,2241.0
ATS3d,373.0
ATS3i,17598.018045008903
ATS3m,8148.697403999999
ATS3p,187.99447696873494
ATS3s,302.2839506172839
ATS3v,24260.598626155777
ATS4Z,1988.0
ATS4d,354.0
ATS4i,18572.2818952268
ATS4m,7101.3174739999995
ATS4p,179.71248177007402
ATS4s,279.2654320987655
ATS4v,22739.9890726889
ATS5Z,1938.0
ATS5d,330.0
ATS5i,17508.505356354737
ATS5m,7020.632970999999
ATS5p,168.13978492637602
ATS5s,384.574074074074
ATS5v,21665.02411577089
ATS6Z,1576.0
ATS6d,285.0
ATS6i,16530.233318149312
ATS6m,5319.275296
ATS6p,159.51237994248999
ATS6s,240.20370370370372
ATS6v,19401.42167563169
ATS7Z,1073.0
ATS7d,223.0
ATS7i,17033.01735907964
ATS7m,3407.442706
ATS7p,121.54313619031902
ATS7s,189.55555555555554
ATS7v,13778.367734861418
ATS8Z,562.0
ATS8d,128.0
ATS8i,11882.921411162672
ATS8m,1748.7760819999996
ATS8p,69.35120564547
ATS8s,119.2962962962963
ATS8v,7561.30164397641
C1SP1,0
C1SP2,2
C1SP3,2
C2SP1,0
C2SP2,12
C2SP3,2
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.21739130434782608
GGI10,0.0
JGI10,0.0
JGT10,0.41164923115357854
Kier1,23.658688865764827
Kier2,11.571428571428571
Kier3,6.738341046635814
MAXdO,9.553611111111111
MINdO,9.553611111111111
MPC10,128
MWC01,31.0
MWC02,4.990432586778736
MWC03,5.820082930352362
MWC04,6.695798917058491
MWC05,7.563719668414366
MWC06,8.454253391642363
MWC07,9.342683558963897
MWC08,10.242706014825366
MWC09,11.14286128391248
MWC10,12.049237532500696
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,4
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.390500000000003
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.442417710521793
SRW05,0.0
SRW06,6.947937068614969
SRW07,0.0
SRW08,8.562357743370612
SRW09,0.0
SRW10,10.244343025867096
SaaCH,17.729995275888136
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.6636687452758885
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.1157407407407405
SdssC,0.6260648148148151
SdssS,0
SsCH3,2.2222834257159656
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.4300059051398337
SsssP,0
WPath,16800000906
Xc-3d,1.988448353609559
Xc-4d,0.0
Xc-5d,0.2823601613688128
Xc-6d,0.0
Xp-0d,20.80275414050485
Xp-1d,13.952397498181156
Xp-2d,12.61483104086296
Xp-3d,9.456228726497335
Xp-4d,7.814394126451565
Xp-5d,7.2188788688392815
Xp-6d,4.493932991901867
Xp-7d,3.4864694436830197
ZMIC0,95.43739904685866
ZMIC1,60.16814211477547
ZMIC2,42.39190569932079
ZMIC3,37.54844499377858
ZMIC4,37.13299272944918
ZMIC5,37.13299272944918
nAcid,2
nAtom,52
nBase,1
nRing,4
piPC1,3.7376696182833684
piPC2,4.276666119016055
piPC3,4.791649752930709
piPC4,5.350672596881965
piPC5,5.944438451055042
piPC6,6.170133608320362
piPC7,6.627297051619676
piPC8,7.03669803489752
piPC9,7.330732812174933
AATS0Z,27.153846153846153
AATS0d,3.25
AATS0i,158.26444615091975
AATS0m,107.48761361538465
AATS0p,1.6646848617601342
AATS0s,5.24312150469558
AATS0v,233.87441115368725
AATS1Z,26.74074074074074
AATS1d,3.8703703703703702
AATS1i,142.8348115351704
AATS1m,101.92275927777776
AATS1p,1.9697060459629627
AATS1s,3.275605852766347
AATS1v,279.07949439545496
AATS2Z,23.644444444444446
AATS2d,3.6444444444444444
AATS2i,149.62365113432716
AATS2m,88.92076904444444
AATS2p,1.7718207885993669
AATS2s,3.565775034293552
AATS2v,241.43969747967316
AATS3Z,19.31896551724138
AATS3d,3.2155172413793105
AATS3i,151.7070521121457
AATS3m,70.2473914137931
AATS3p,1.6206420428339219
AATS3s,2.6058961260110682
AATS3v,209.14309160479118
AATS4Z,16.429752066115704
AATS4d,2.925619834710744
AATS4i,153.4899330184033
AATS4m,58.68857416528925
AATS4p,1.4852271220667275
AATS4s,2.3079787776757477
AATS4v,187.93379398916446
AATS5Z,17.0
AATS5d,2.8947368421052633
AATS5i,153.5833803189012
AATS5m,61.584499745614025
AATS5p,1.4749103940910178
AATS5s,3.3734567901234565
AATS5v,190.04407119097274
AATS6Z,14.458715596330276
AATS6d,2.614678899082569
AATS6i,151.65351668026892
AATS6m,48.80069078899082
AATS6p,1.4634163297476146
AATS6s,2.2037037037037037
AATS6v,177.99469427185036
AATS7Z,10.122641509433961
AATS7d,2.1037735849056602
AATS7i,160.68884301018528
AATS7m,32.14568590566038
AATS7p,1.1466333602860286
AATS7s,1.7882599580712788
AATS7v,129.98460127227753
AATS8Z,7.915492957746479
AATS8d,1.8028169014084507
AATS8i,167.3650902980658
AATS8m,24.630649042253516
AATS8p,0.9767775443023944
AATS8s,1.680229525299948
AATS8v,106.49720625318886
ATS0dv,382.44444444444446
ATS0pe,324.1098999999999
ATS0se,400.3088889999999
ATS1dv,357.33333333333337
ATS1pe,347.50299999999993
ATS1se,416.991512
ATS2dv,475.3333333333333
ATS2pe,567.0862
ATS2se,690.0562559999998
ATS3dv,422.66666666666663
ATS3pe,702.7045
ATS3se,870.9566500000001
ATS4dv,392.66666666666663
ATS4pe,710.4655000000001
ATS4se,891.045502
ATS5dv,397.66666666666663
ATS5pe,678.1909
ATS5se,845.4345760000001
ATS6dv,206.66666666666666
ATS6pe,640.242
ATS6se,800.5066280000001
ATS7dv,119.33333333333333
ATS7pe,592.9362
ATS7se,759.773098
ATS8dv,42.666666666666664
ATS8pe,388.345
ATS8se,504.021706
ATSC0Z,514.7692307692307
ATSC0c,1.161987869444261
ATSC0d,30.057692307692307
ATSC0i,76.79221368388075
ATSC0m,2364.5434080000005
ATSC0p,15.11324257942852
ATSC0s,106.38162788857235
ATSC0v,2726.8388558678953
ATSC1Z,16.355029585798782
ATSC1c,-0.745614763594669
ATSC1d,10.01701183431953
ATSC1i,1.1372496886904186
ATSC1m,78.87537600000013
ATSC1p,1.4177993008114826
ATSC1s,-8.612843290638873
ATSC1v,150.30899599747028
ATSC2Z,67.0532544378698
ATSC2c,0.3574113683889507
ATSC2d,2.9001479289940844
ATSC2i,27.529468075694144
ATSC2m,300.10333900000023
ATSC2p,3.8290683151137372
ATSC2s,51.5182387419745
ATSC2v,307.0211374256637
ATSC3Z,-65.02366863905326
ATSC3c,-0.12549691533341492
ATSC3d,4.582840236686392
ATSC3i,18.170316022908366
ATSC3m,-301.059471
ATSC3p,2.486663481157958
ATSC3s,-6.671117726317159
ATSC3v,-51.304995528597125
ATSC4Z,-32.36686390532544
ATSC4c,-0.4846885619819292
ATSC4d,-4.32655325443787
ATSC4i,3.891230406016819
ATSC4m,-125.57002600000006
ATSC4p,0.3107879156883504
ATSC4s,5.966128141208267
ATSC4v,178.83509641101082
ATSC5Z,79.31360946745563
ATSC5c,0.7756330075441371
ATSC5d,-12.703402366863903
ATSC5i,5.222523761946507
ATSC5m,361.9503460000001
ATSC5p,0.9356891707413811
ATSC5s,107.86730855471954
ATSC5v,118.36233956456445
ATSC6Z,-344.03550295857985
ATSC6c,-0.46970115671794166
ATSC6d,-15.486316568047336
ATSC6i,-54.16406958683049
ATSC6m,-1618.3949540000003
ATSC6p,-10.011072103611472
ATSC6s,-6.528734928085004
ATSC6v,-2182.9804984287944
ATSC7Z,-84.64497041420117
ATSC7c,0.11260252122941813
ATSC7d,-5.406065088757397
ATSC7i,-40.963995143051534
ATSC7m,-399.59216900000024
ATSC7p,-6.877920336062828
ATSC7s,19.623135922192184
ATSC7v,-889.2141599334609
ATSC8Z,133.83431952662727
ATSC8c,0.0023669329377555177
ATSC8d,-1.0403106508875757
ATSC8i,6.72947101509174
ATSC8m,613.3585819999997
ATSC8p,2.0406564610364235
ATSC8s,16.13573182746081
ATSC8v,429.020312448182
AXp-0d,0.717336349672581
AXp-1d,0.450077338651005
AXp-2d,0.30035312002054665
AXp-3d,0.17841940993391198
AXp-4d,0.10853325175627174
AXp-5d,0.07218878868839282
AXp-6d,0.04321089415290257
AXp-7d,0.028116689061959837
GATS1Z,0.7724065218835094
GATS1c,1.5447752383845506
GATS1d,0.7855264093267932
GATS1i,1.0504087678772127
GATS1m,0.7731440523726778
GATS1p,0.8806778979312808
GATS1s,0.7224002832776053
GATS1v,0.8895053893828634
GATS2Z,0.8366208408049413
GATS2c,0.5888552327393969
GATS2d,1.1688632970782682
GATS2i,0.8815097504868314
GATS2m,0.8362040110550312
GATS2p,0.8482653461880261
GATS2s,0.3209558358506098
GATS2v,0.8940314105432107
GATS3Z,1.112441901807614
GATS3c,0.6073161610079827
GATS3d,1.089714739559203
GATS3i,0.9271972280230713
GATS3m,1.1008665731408551
GATS3p,1.018848035397914
GATS3s,0.6557060546988291
GATS3v,1.0203027107428533
GATS4Z,1.0902181215513282
GATS4c,0.623920305903895
GATS4d,1.1989340270617534
GATS4i,0.9623906451303986
GATS4m,1.0768828736785143
GATS4p,1.0907310539220885
GATS4s,0.49463532460893417
GATS4v,1.0216365357613009
GATS5Z,0.8373450624469123
GATS5c,0.14930135386702637
GATS5d,1.2799946122503956
GATS5i,0.9403962516551454
GATS5m,0.8433258048236706
GATS5p,0.9617047924096619
GATS5s,0.07646436527260217
GATS5v,1.0066534731042411
GATS6Z,1.329312145955461
GATS6c,0.5497454627011269
GATS6d,1.0118156685273556
GATS6i,1.3459071346395362
GATS6m,1.3302292903938764
GATS6p,1.3895137635499741
GATS6s,0.38252757785672464
GATS6v,1.4171196573270615
GATS7Z,1.1248583213975571
GATS7c,0.23725932103699113
GATS7d,0.7923441857096295
GATS7i,1.2505943155941277
GATS7m,1.1266836235780446
GATS7p,1.2608415850470278
GATS7s,0.1067619067373252
GATS7v,1.2312984819367498
GATS8Z,0.6949100460503608
GATS8c,0.28363084735093697
GATS8d,0.8244708172258117
GATS8i,0.8874797429764588
GATS8m,0.716596502259127
GATS8p,0.7867417984893111
GATS8s,0.09957524427881442
GATS8v,0.9509704243537296
MATS1Z,0.030594850678532622
MATS1c,-0.6179061080245581
MATS1d,0.32091656595815277
MATS1i,0.014260942318425554
MATS1m,0.03212208560891765
MATS1p,0.09033721310439446
MATS1s,-0.07796317145453478
MATS1v,0.05308050962903115
MATS2Z,0.07526067609749616
MATS2c,0.1777164388807661
MATS2d,0.055747494135210095
MATS2i,0.20712926643391721
MATS2m,0.07333045345011116
MATS2p,0.14638490518752534
MATS2s,0.2798048317754739
MATS2v,0.06505334560965327
MATS3Z,-0.056624482140280735
MATS3c,-0.04841465163916768
MATS3d,0.06834778388157171
MATS3i,0.10606953086110274
MATS3m,-0.05707558315061886
MATS3p,0.07375725029444007
MATS3s,-0.02811106681748405
MATS3v,-0.00843423183938248
MATS4Z,-0.027021286055139232
MATS4c,-0.1792582490848236
MATS4d,-0.06185921331620164
MATS4i,0.02177648262103678
MATS4m,-0.022822155826416737
MATS4p,0.008837398605158347
MATS4s,0.02410149145377678
MATS4v,0.028184559572065917
MATS5Z,0.07028030326863186
MATS5c,0.3044760806171965
MATS5d,-0.19278041553018818
MATS5i,0.031021424008496837
MATS5m,0.06982327212347857
MATS5p,0.028240503942874067
MATS5s,0.4625106134290846
MATS5v,0.019799424151319005
MATS6Z,-0.31883612913131937
MATS6c,-0.19283989268846236
MATS6d,-0.24579290590313851
MATS6i,-0.33648905767681137
MATS6m,-0.32652321969083475
MATS6p,-0.3160092403208586
MATS6s,-0.02927785463589563
MATS6v,-0.38191545016224593
MATS7Z,-0.08066517046543888
MATS7c,0.04753833850692555
MATS7d,-0.08823138859715836
MATS7i,-0.26168727040324347
MATS7m,-0.0829024099931448
MATS7p,-0.22325282674399746
MATS7s,0.09048972297533256
MATS7v,-0.1599721473084006
MATS8Z,0.1904144532466768
MATS8c,0.001491864411293533
MATS8d,-0.025348508195687285
MATS8i,0.0641813332694039
MATS8m,0.18998186643376377
MATS8p,0.09889110742133489
MATS8s,0.11108796997616116
MATS8v,0.11522942000956511
MAXsOH,7.812222222222222
MAXssS,1.906212180859998
MINsOH,7.812222222222222
MINssS,1.906212180859998
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.741028911564626
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,971
TMWC10,136.30177588444874
TSRW10,64.340190274766
Xc-3dv,1.0144070109796053
Xc-4dv,0.0
Xc-5dv,0.16939646444031736
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2953609211626514
Xch-7d,0.5000112306923608
Xp-0dv,16.98481205546164
Xp-1dv,10.182366806977802
Xp-2dv,7.9697958492888
Xp-3dv,5.997171513361657
Xp-4dv,4.540081542501457
Xp-5dv,3.7141931963046395
Xp-6dv,2.3068825443199494
Xp-7dv,1.5327858208415985
Xpc-4d,3.604245300093913
Xpc-5d,5.677734413870555
Xpc-6d,10.189360514188397
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,54
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,7.484421310438518
AATS0dv,7.354700854700855
AATS0pe,6.232882692307691
AATS0se,7.698247865384614
AATS1dv,6.617283950617285
AATS1pe,6.435240740740739
AATS1se,7.722065037037037
AATS2dv,5.281481481481482
AATS2pe,6.300957777777778
AATS2se,7.6672917333333315
AATS3dv,3.64367816091954
AATS3pe,6.057797413793104
AATS3se,7.508246982758622
AATS4dv,3.2451790633608812
AATS4pe,5.87161570247934
AATS4se,7.364012413223141
AATS5dv,3.488304093567251
AATS5pe,5.949042982456141
AATS5se,7.416092771929826
AATS6dv,1.896024464831804
AATS6pe,5.873779816513761
AATS6se,7.344097504587157
AATS7dv,1.1257861635220126
AATS7pe,5.593737735849056
AATS7se,7.167670735849057
AATS8dv,0.6009389671361502
AATS8pe,5.469647887323944
AATS8se,7.098897267605634
AATSC0Z,9.899408284023668
AATSC0c,0.022345920566235786
AATSC0d,0.5780325443786982
AATSC0i,1.4767733400746297
AATSC0m,45.471988615384625
AATSC0p,0.2906392803736254
AATSC0s,2.045800536318699
AATSC0v,52.43920876669029
AATSC1Z,0.302870918255533
AATSC1c,-0.013807680807308686
AATSC1d,0.18550021915406537
AATSC1i,0.021060179420192938
AATSC1m,1.4606551111111135
AATSC1p,0.026255542607620048
AATSC1s,-0.15949709797479394
AATSC1v,2.783499925879079
AATSC2Z,0.7450361604207755
AATSC2c,0.003971237426543896
AATSC2d,0.032223865877712046
AATSC2i,0.3058829786188238
AATSC2m,3.334481544444447
AATSC2p,0.04254520350126375
AATSC2s,0.5724248749108278
AATSC2v,3.4113459713962633
AATSC3Z,-0.5605488675780453
AATSC3c,-0.0010818699597708182
AATSC3d,0.03950724341971028
AATSC3i,0.1566406553698997
AATSC3m,-2.595340267241379
AATSC3p,0.02143675414791343
AATSC3s,-0.05750963557169965
AATSC3v,-0.44228444421204416
AATSC4Z,-0.2674947430192185
AATSC4c,-0.004005690594891977
AATSC4d,-0.03575663846642868
AATSC4i,0.03215892897534561
AATSC4m,-1.0377688099173559
AATSC4p,0.0025684951709781024
AATSC4s,0.04930684414221708
AATSC4v,1.4779760033967837
AATSC5Z,0.6957334163811898
AATSC5c,0.006803798311790676
AATSC5d,-0.1114333540952974
AATSC5i,0.04581161194689918
AATSC5m,3.17500303508772
AATSC5p,0.00820779974334545
AATSC5s,0.9462044610063117
AATSC5v,1.038266136531267
AATSC6Z,-3.1562890179686227
AATSC6c,-0.004309184924017813
AATSC6d,-0.1420762987894251
AATSC6i,-0.49691806960394946
AATSC6m,-14.84766012844037
AATSC6p,-0.09184469819827039
AATSC6s,-0.05989665071637619
AATSC6v,-20.027344022282517
AATSC7Z,-0.7985374567377469
AATSC7c,0.0010622879361265863
AATSC7d,-0.051000614044881105
AATSC7i,-0.3864527843684107
AATSC7m,-3.7697374433962287
AATSC7p,-0.06488604090625309
AATSC7s,0.18512392379426587
AATSC7v,-8.388812829560951
AATSC8Z,1.8849904158679898
AATSC8c,3.33370836303594e-05
AATSC8d,-0.014652262688557405
AATSC8i,0.09478128190270056
AATSC8m,8.63885326760563
