DLiP-ID,C001ST
MaxEStateIndex,12.854642857142856
MinEStateIndex,-4.887117609389435
NumHeteroatoms,8
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.1111111111111112
FpDensityMorgan2,1.7407407407407407
FpDensityMorgan3,2.3703703703703702
MaxPartialCharge,1.0
MinPartialCharge,-0.7416622486471504
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.854642857142856
MinAbsEStateIndex,0.0
NumAliphaticRings,2
NumRotatableBonds,1
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,2
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,1.0
MinAbsPartialCharge,0.7416622486471504
NumRadicalElectrons,0
NumValenceElectrons,136
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,2
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,396.06435354400054
MZ,0.78030303030303
Mi,1.094607153612087
Mm,0.7500487607571849
Mp,1.0191546135002723
Mv,0.7150506587347113
SZ,34.33333333333332
Si,48.16271475893183
Sm,33.00214547331613
Sp,44.84280299401198
Sv,31.462228984327297
nB,0
nC,19
nF,0
nH,17
nI,0
nN,0
nO,6
nP,0
nS,1
nX,0
ABC,21.101238907786772
AMW,9.001462580545466
IC0,1.6933573899779604
IC1,3.5932240291269637
IC2,4.544325652580696
IC3,4.726143834398878
IC4,4.771598379853424
IC5,4.771598379853424
Mpe,0.9803921568627448
Mse,1.007076408660531
NdO,4
NdS,0
NsF,0
NsI,0
NtN,0
SMR,91.46920000000003
SdO,48.423782777484526
SdS,0
Spe,43.13725490196077
SsF,0
SsI,0
Sse,44.31136198106337
StN,0
fMF,0.38636363636363635
nBr,0
nCl,0
BIC0,0.2928995035573715
BIC1,0.6215188480179036
BIC2,0.7860306014085059
BIC3,0.8174796360348837
BIC4,0.8253418946914781
BIC5,0.8253418946914781
CIC0,3.766074228659337
CIC1,1.8662075895103336
CIC2,0.9151059660566014
CIC3,0.7332877842384189
CIC4,0.687833238783873
CIC5,0.687833238783873
GGI1,7.5
GGI2,4.888888888888891
GGI3,3.5972222222222223
GGI4,3.1355555555555563
GGI5,1.7086111111111109
GGI6,1.0221768707482992
GGI7,0.4704861111111111
GGI8,0.3363803854875283
GGI9,0.21000000000000002
JGI1,0.25862068965517243
JGI2,0.1018518518518519
JGI3,0.06661522633744855
JGI4,0.05916142557651992
JGI5,0.04167344173441734
JGI6,0.02762640191211619
JGI7,0.018095619658119656
JGI8,0.02102377409297052
JGI9,0.017500000000000005
MIC0,19.920407101000233
MIC1,41.561426420881325
MIC2,45.898501729427444
MIC3,46.58191082033653
MIC4,47.309138093063815
MIC5,47.309138093063815
MPC2,48
MPC3,68
MPC4,98
MPC5,133
MPC6,171
MPC7,210
MPC8,254
MPC9,303
Mare,0.9940909090909092
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.27699894000430414
RPCG,0.37348394165885046
SIC0,0.31017100465132874
SIC1,0.6581681537800543
SIC2,0.8323807256908153
SIC3,0.8656842258569306
SIC4,0.8740101008984595
SIC5,0.8740101008984595
SaaN,0
SaaO,5.316017101284958
SaaS,0
Sare,43.74000000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,74.50772515903026
TIC1,158.1018572815864
TIC2,199.95032871355062
TIC3,207.95032871355065
TIC4,209.95032871355068
TIC5,209.95032871355068
WPol,54
apol,74.887481
bpol,28.050518999999998
nRot,1
ABCGG,17.16057984511031
ATS0Z,1462.0
ATS0d,171.0
ATS0i,6799.140474271109
ATS0m,5850.472484547634
ATS0p,654.1088433824331
ATS0v,12871.036114602448
ATS1Z,1530.0
ATS1d,218.0
ATS1i,6419.044325813795
ATS1m,5927.879473000004
ATS1p,94.67491327000005
ATS1v,13636.102657069081
ATS2Z,2246.0
ATS2d,367.0
ATS2i,12578.816364424492
ATS2m,8663.130454000002
ATS2p,147.69947460818815
ATS2v,21756.039697102995
ATS3Z,2689.0
ATS3d,421.0
ATS3i,16410.38813991144
ATS3m,10172.486754999994
ATS3p,186.78747902364108
ATS3v,26495.945833190635
ATS4Z,2737.0
ATS4d,436.0
ATS4i,21370.947150614207
ATS4m,10085.858359
ATS4p,198.520330405225
ATS4v,27570.6973280213
ATS5Z,2442.0
ATS5d,373.0
ATS5i,20965.639606400484
ATS5m,8818.188197000001
ATS5p,173.1746084226781
ATS5v,23589.808344087774
ATS6Z,2170.0
ATS6d,290.0
ATS6i,17287.928068764555
ATS6m,7995.309777999999
ATS6p,133.21570011237597
ATS6v,18889.78250899296
ATS7Z,1607.0
ATS7d,212.0
ATS7i,12239.907220801679
ATS7m,5788.928504000003
ATS7p,97.79362899024503
ATS7v,14030.251306363076
ATS8Z,1075.0
ATS8d,160.0
ATS8i,9585.193638902454
ATS8m,3693.4779819999994
ATS8p,77.66595604854695
ATS8v,10428.62756271661
C1SP1,0
C1SP2,1
C1SP3,3
C2SP1,0
C2SP2,5
C2SP3,3
C3SP2,6
C3SP3,0
C4SP3,1
FCSP3,0.3684210526315789
GGI10,0.037037037037037035
JGI10,0.004115226337448559
JGT10,0.616283657156065
Kier1,21.702734839476815
Kier2,7.052951388888889
Kier3,3.2387543252595155
MAXdO,12.854642857142856
MINdO,11.444002476232814
MPC10,309
MWC01,29.0
MWC02,5.043425116919247
MWC03,5.958424693029782
MWC04,6.926577033222725
MWC05,7.8628820346414905
MWC06,8.830981510952498
MWC07,9.77571099759397
MWC08,10.74313479284995
MWC09,11.69253501426071
MWC10,12.659219367084464
NaaCH,2
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,0.15602000000000005
SRW02,4.07753744390572
SRW03,0.0
SRW04,5.5254529391317835
SRW05,2.3978952727983707
SRW06,7.166265974133638
SRW07,4.844187086458591
SRW08,8.89877535906107
SRW09,7.080867896690782
SRW10,10.681182661619935
SaaCH,3.5951955782312925
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.5065313602292787
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.4849754346182897
SdssS,0
SsCH3,5.498995259273487
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
WPath,2600001434
Xc-3d,3.860025261707615
Xc-4d,0.4927992798267444
Xc-5d,1.2494246115186405
Xc-6d,0.20118446353109126
Xp-1d,12.037529253004424
Xp-2d,12.996488437885597
Xp-3d,10.647138874703733
Xp-4d,9.481692375912969
Xp-5d,7.625272003500093
Xp-6d,6.170347367309934
Xp-7d,4.716732421923735
ZMIC0,90.8151960949424
ZMIC1,43.12840201212404
ZMIC2,33.06677762999226
ZMIC3,31.518880002491795
ZMIC4,30.260904868441866
ZMIC5,30.260904868441866
nAcid,1
nAtom,44
nBase,1
nRing,4
piPC1,3.676300671907076
piPC2,4.403665809777363
piPC3,5.018107308934956
piPC4,5.657520362269342
piPC5,6.214483090609041
piPC6,6.729002347065207
piPC7,7.172352625188707
piPC8,7.5772019327967675
piPC9,7.985276923716657
AATS0Z,33.22727272727273
AATS0d,3.8863636363636362
AATS0i,154.52591986979795
AATS0m,132.96528373971896
AATS0p,14.866110076873479
AATS0v,292.52354805914655
AATS1Z,33.26086956521739
AATS1d,4.739130434782608
AATS1i,139.54444186551729
AATS1m,128.86694506521746
AATS1p,2.058150288478262
AATS1v,296.43701428411043
AATS2Z,26.423529411764704
AATS2d,4.317647058823529
AATS2i,147.98607487558226
AATS2m,101.91918181176473
AATS2p,1.73764087774339
AATS2v,255.95340820121172
AATS3Z,24.225225225225227
AATS3d,3.7927927927927927
AATS3i,147.84133459379674
AATS3m,91.64402481981978
AATS3p,1.6827700812940638
AATS3v,238.70221471342916
AATS4Z,19.690647482014388
AATS4d,3.1366906474820144
AATS4i,153.74782122744034
AATS4m,72.5601320791367
AATS4p,1.428203815864928
AATS4v,198.35034048936186
AATS5Z,18.360902255639097
AATS5d,2.8045112781954886
AATS5i,157.63638801804876
AATS5m,66.30216689473686
AATS5p,1.302064724982542
AATS5v,177.36698003073514
AATS6Z,20.09259259259259
AATS6d,2.685185185185185
AATS6i,160.07340804411626
AATS6m,74.03064609259258
AATS6p,1.233478704744222
AATS6v,174.90539360178667
AATS7Z,20.87012987012987
AATS7d,2.7532467532467533
AATS7i,158.95983403638544
AATS7m,75.1808896623377
AATS7p,1.270047129743442
AATS7v,182.2110559267932
AATS8Z,17.916666666666668
AATS8d,2.6666666666666665
AATS8i,159.7532273150409
AATS8m,61.557966366666655
AATS8p,1.2944326008091158
AATS8v,173.81045937861018
ATS0dv,438.44444444444446
ATS0pe,284.3503999999999
ATS0se,346.6514369999999
ATS1dv,356.33333333333337
ATS1pe,300.21510000000006
ATS1se,360.0206719999997
ATS2dv,731.6666666666667
ATS2pe,551.5874999999996
ATS2se,666.7181840000001
ATS3dv,798.0
ATS3pe,715.0323999999996
ATS3se,866.6971780000002
ATS4dv,730.3333333333334
ATS4pe,869.0160999999998
ATS4se,1072.1701200000002
ATS5dv,558.3333333333333
ATS5pe,841.3557999999996
ATS5se,1043.5658480000002
ATS6dv,556.6666666666666
ATS6pe,699.127
ATS6se,865.4507700000001
ATS7dv,369.0
ATS7pe,526.0993000000001
ATS7se,643.7731239999998
ATS8dv,156.0
ATS8pe,399.674
ATS8se,494.55658800000015
ATSC0Z,497.5454545454545
ATSC0c,2.26986648873452
ATSC0d,43.15909090909092
ATSC0i,114.63684911963875
ATSC0m,2279.4712024723344
ATSC0p,526.6512340523109
ATSC0v,3343.139292593743
ATSC1Z,99.06611570247927
ATSC1c,-0.3615840403394296
ATSC1d,17.560950413223154
ATSC1i,-10.253669734746165
ATSC1m,417.475957409687
ATSC1p,-2.573328912767189
ATSC1v,-132.34356735260786
ATSC2Z,227.9235537190083
ATSC2c,-0.030469168673879464
ATSC2d,10.556301652892557
ATSC2i,13.789542123277894
ATSC2m,1051.871785021693
ATSC2p,15.32247497098662
ATSC2v,853.9420842836154
ATSC3Z,93.78305785123965
ATSC3c,0.5300026963857383
ATSC3d,-1.3786157024793426
ATSC3i,-16.854819601654803
ATSC3m,405.48332527063775
ATSC3p,14.768131489207958
ATSC3v,-481.18518026235245
ATSC4Z,86.02685950413216
ATSC4c,-0.21896370382077557
ATSC4d,-10.70712809917356
ATSC4i,-23.788433265868644
ATSC4m,415.6134155343502
ATSC4p,29.952588955608462
ATSC4v,38.585574711066556
ATSC5Z,38.73760330578509
ATSC5c,-0.35034529345399673
ATSC5d,-2.503615702479338
ATSC5i,-5.1783482904520275
ATSC5m,150.02294505167524
ATSC5p,40.36851852778804
ATSC5v,-197.54915428343742
ATSC6Z,178.5247933884297
ATSC6c,0.056666812364694424
ATSC6d,-11.549586776859503
ATSC6i,6.158662329549475
ATSC6m,825.0626260483255
ATSC6p,37.665045953103814
ATSC6v,635.5718670773913
ATSC7Z,-179.1136363636364
ATSC7c,0.44691087508359795
ATSC7d,-9.164772727272723
ATSC7i,-4.512134418093994
ATSC7m,-837.8327597541207
ATSC7p,22.69286121090711
ATSC7v,-801.6317801698467
ATSC8Z,-301.8801652892563
ATSC8c,-0.14921685897528583
ATSC8d,-13.398760330578517
ATSC8i,8.999585195714467
ATSC8m,-1383.4050525067767
ATSC8p,19.20269742834152
ATSC8v,-609.1738671081181
AXp-1d,0.4150872156208422
AXp-2d,0.2707601757892833
AXp-3d,0.1565755716868196
AXp-4d,0.09675196301952009
AXp-5d,0.05733287220676762
AXp-6d,0.03608390273280663
AXp-7d,0.022460630580589218
GATS1Z,0.6885759340318879
GATS1c,0.5541617505863647
GATS1d,0.8230418755866931
GATS1i,0.6027183537675544
GATS1m,0.6761457411568289
GATS1p,0.03092027924160403
GATS1v,0.5960136463245136
GATS2Z,0.4214453842929462
GATS2c,0.4697774018332116
GATS2d,1.066641885822259
GATS2i,0.44942866479592863
GATS2m,0.4267275071146217
GATS2p,0.01854338139535937
GATS2v,0.4601586643250839
GATS3Z,0.604191255022609
GATS3c,0.305983537896954
GATS3d,1.0277291509518995
GATS3i,0.5695909880850696
GATS3m,0.6138293585077361
GATS3p,0.023038545765622535
GATS3v,0.6546032077858315
GATS4Z,0.7787510170924106
GATS4c,0.4462839703606648
GATS4d,0.9712268100211772
GATS4i,0.6004757027826105
GATS4m,0.778112279304198
GATS4p,0.025912766346479214
GATS4v,0.662083034567179
GATS5Z,0.8324021271889757
GATS5c,0.5573136994180934
GATS5d,0.8352555955449443
GATS5i,0.560121575154917
GATS5m,0.8404812815702346
GATS5p,0.023215798214205264
GATS5v,0.6857624376273503
GATS6Z,0.7886214142152386
GATS6c,0.5604816435445358
GATS6d,0.9824761570417178
GATS6i,0.5358550295726192
GATS6m,0.7865091926010627
GATS6p,0.022925222807720757
GATS6v,0.58728649422779
GATS7Z,1.1122915089660934
GATS7c,0.6344795760282897
GATS7d,1.0027834198450312
GATS7i,0.5781444917268216
GATS7m,1.1104781658741476
GATS7p,0.02467088644297884
GATS7v,0.7234829465719135
GATS8Z,1.5160256410256412
GATS8c,0.7843526028909099
GATS8d,1.1291556959803402
GATS8i,0.5166825100570985
GATS8m,1.4963879036764154
GATS8p,0.025852870851441258
GATS8v,0.7540767292231038
MATS1Z,0.19045273635793092
MATS1c,-0.15237151472292257
MATS1d,0.3891979760514689
MATS1i,-0.08555589308733272
MATS1m,0.17518309877902644
MATS1p,-0.004673766788800905
MATS1v,-0.03786545762160841
MATS2Z,0.23713201706774437
MATS2c,-0.006948547690848978
MATS2d,0.1266115292878604
MATS2i,0.062267202714097615
MATS2m,0.23887046047581892
MATS2p,0.0150605060612856
MATS2v,0.13222320987771194
MATS3Z,0.07471732649879917
MATS3c,0.09255661510065669
MATS3d,-0.012661951050576676
MATS3i,-0.05828134498911952
MATS3m,0.07051290174746547
MATS3p,0.011115580341066314
MATS3v,-0.05705418014675752
MATS4Z,0.054731730785661944
MATS4c,-0.030535827509312607
MATS4d,-0.07853054049651276
MATS4i,-0.06568700723393536
MATS4m,0.057715614495874645
MATS4p,0.018003176394613612
MATS4v,0.003653493823759791
MATS5Z,0.025757340546689194
MATS5c,-0.05106190460113777
MATS5d,-0.019190947352583664
MATS5i,-0.014944041060584565
MATS5m,0.021773317838237327
MATS5p,0.02535833535969704
MATS5v,-0.019548873592224715
MATS6Z,0.14618226851005947
MATS6c,0.010170853319400819
MATS6d,-0.10902424277885042
MATS6i,0.02188724369212951
MATS6m,0.14746254528792416
MATS6p,0.02913696528072828
MATS6v,0.0774531552306909
MATS7Z,-0.20571115345462146
MATS7c,0.11250778148070262
MATS7d,-0.12134205973068522
MATS7i,-0.02249156832576824
MATS7m,-0.21003186023279682
MATS7p,0.024622270726678823
MATS7v,-0.1370195085705821
MATS8Z,-0.4449418356781779
MATS8c,-0.04820798805787142
MATS8d,-0.227663682639986
MATS8i,0.05757045715119883
MATS8m,-0.445058063205465
MATS8p,0.026738716637505093
MATS8v,-0.13362515391913687
MAXaaO,5.316017101284958
MINaaO,5.316017101284958
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,100000000
SddssS,-4.887117609389435
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.537154842787283
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.1162530181825816
SssssN,0
TMPC10,1650
TMWC10,135.49289056055486
TSRW10,77.6721646337999
Xc-3dv,2.086121789157847
Xc-4dv,0.21535253278715988
Xc-5dv,0.45646616323914574
Xc-6dv,0.058905296162341775
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.3600911302145324
Xch-7d,0.9431900062597748
Xp-1dv,9.759569450219303
Xp-2dv,8.812900302152611
Xp-3dv,6.332427741387712
Xp-4dv,4.897951545210666
Xp-5dv,3.35918666081008
Xp-6dv,2.3100206974801445
Xp-7dv,1.5071405560372626
Xpc-4d,7.423752740743357
Xpc-5d,12.813019595232387
Xpc-6d,20.8631208262952
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,46
nFRing,1
nHBAcc,6
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,8.248692638380385
AATS0dv,9.964646464646465
AATS0pe,6.462509090909089
AATS0se,7.878441749999997
AATS1dv,7.746376811594204
AATS1pe,6.526415217391306
AATS1se,7.826536347826081
AATS2dv,8.607843137254903
AATS2pe,6.4892647058823485
AATS2se,7.843743341176471
AATS3dv,7.1891891891891895
AATS3pe,6.44173333333333
AATS3se,7.8080826846846865
AATS4dv,5.2541966426858515
AATS4pe,6.251914388489207
AATS4se,7.713454100719426
AATS5dv,4.197994987468671
AATS5pe,6.325983458646613
AATS5se,7.8463597593984975
AATS6dv,5.15432098765432
AATS6pe,6.4733981481481475
AATS6se,8.013433055555558
AATS7dv,4.792207792207792
AATS7pe,6.832458441558443
AATS7se,8.36068992207792
AATS8dv,2.6
AATS8pe,6.661233333333333
AATS8se,8.242609800000002
AATSC0Z,11.30785123966942
AATSC0c,0.05158787474396636
AATSC0d,0.9808884297520664
AATSC0i,2.6053829345372446
AATSC0m,51.806163692553056
AATSC0p,11.96934622846161
AATSC0v,75.98043846803961
AATSC1Z,2.1536112109234624
AATSC1c,-0.007860522616074556
AATSC1d,0.3817597915918077
AATSC1i,-0.22290586379882968
AATSC1m,9.075564291514935
AATSC1p,-0.05594193288624324
AATSC1v,-2.8770340728827795
AATSC2Z,2.6814535731648035
AATSC2c,-0.0003584608079279937
AATSC2d,0.12419178415167714
AATSC2i,0.1622299073326811
AATSC2m,12.3749621767258
AATSC2p,0.18026441142337202
AATSC2v,10.04637746216018
AATSC3Z,0.844892413074231
AATSC3c,0.004774799066538183
AATSC3d,-0.012419961283597682
AATSC3i,-0.15184522163652975
AATSC3m,3.653002930366106
AATSC3p,0.13304622963250412
AATSC3v,-4.335001623985157
AATSC4Z,0.6188982698139004
AATSC4c,-0.0015752784447537812
AATSC4d,-0.07702969855520546
AATSC4i,-0.17113980766811973
AATSC4m,2.99002457218957
AATSC4p,0.21548625147919756
AATSC4v,0.27759406266954356
AATSC5Z,0.29126017523146686
AATSC5c,-0.002634175138751855
AATSC5d,-0.018824178214130363
AATSC5i,-0.038934949552270885
AATSC5m,1.1279920680577085
AATSC5p,0.30352269569765444
AATSC5v,-1.4853319870935144
AATSC6Z,1.6530073461891641
AATSC6c,0.000524692707080504
AATSC6d,-0.10694061830425465
AATSC6i,0.05702465119953218
AATSC6m,7.639468759706717
AATSC6p,0.348750425491702
AATSC6v,5.884924695161031
AATSC7Z,-2.3261511216056676
AATSC7c,0.005804037338748025
AATSC7d,-0.11902302243211328
AATSC7i,-0.058599148286934986
AATSC7m,-10.880944931871698
AATSC7p,0.2947124832585339
AATSC7v,-10.41080233986814
AATSC8Z,-5.031336088154272
AATSC8c,-0.002486947649588097
AATSC8d,-0.22331267217630862
AATSC8i,0.1499930865952411
AATSC8m,-23.056750875112943
AATSC8p,0.3200449571390253
AATSC8v,-10.152897785135302
ATS0are,281.5036999999999
ATS1are,291.47
ATS2are,540.7200000000001
ATS3are,701.11
ATS4are,854.3540000000003
ATS5are,830.7699999999998
ATS6are,692.4679999999998
ATS7are,522.4680000000002
ATS8are,396.256
ATSC0dv,226.0707070707071
ATSC0pe,9.350399999999997
ATSC0se,10.156458795454547
ATSC1dv,60.60789715335168
ATSC1pe,0.21510000000000026
ATSC1se,0.5030968047520655
ATSC2dv,156.95936639118443
ATSC2pe,3.987499999999997
ATSC2se,2.8201503496900826
ATSC3dv,132.0185950413223
ATSC3pe,4.332399999999998
ATSC3se,3.367891856921485
ATSC4dv,95.50895316804407
ATSC4pe,2.1910999999999974
ATSC4se,0.6483162598140487
ATSC5dv,-62.244031221303935
ATSC5pe,-1.5692000000000004
ATSC5se,-0.9420864271694218
ATSC6dv,4.361799816345279
ATSC6pe,2.076999999999998
ATSC6se,1.354642183884296
ATSC7dv,-153.51262626262627
ATSC7pe,-1.2756999999999983
ATSC7se,-0.09337857386363746
ATSC8dv,-186.3943985307621
ATSC8pe,-5.125999999999996
ATSC8se,-2.944847493801653
AXp-1dv,0.33653687759376905
AXp-2dv,0.1836020896281794
AXp-3dv,0.0931239373733487
AXp-4dv,0.049979097400108835
AXp-5dv,0.025257042562481805
AXp-6dv,0.013508892967720143
AXp-7dv,0.007176859790653632
BertzCT,1107.7050476750298
ECIndex,5800000000
GATS1dv,0.4385304499352129
GATS1pe,0.3734271772609588
GATS1se,0.23943638113500557
