DLiP-ID,C005J2
Chi0v,16.067809625634762
Chi1n,7.892273788303482
Chi1v,10.191933616825605
Chi2n,6.188208197771277
Chi2v,9.448508032265934
Chi3n,4.199234368721157
Chi3v,7.564342651820296
Chi4n,2.4092685380217995
Chi4v,5.0671300996325614
MolMR,99.48200000000003
MolWt,428.45700000000005
fr_SH,0
Kappa1,20.308016555346505
Kappa2,6.871302265121674
Kappa3,3.622682238136872
fr_ArN,1
fr_COO,0
fr_C_O,0
fr_C_S,0
fr_NH0,1
fr_NH1,0
fr_NH2,1
fr_N_O,0
fr_azo,0
BertzCT,1088.3545491075672
MolLogP,3.9949000000000012
NOCount,5
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,1.9123866331238484
SMR_VSA1,26.695569522194106
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,27.80574918115764
SMR_VSA6,5.733667477162185
SMR_VSA7,60.29123161100296
SMR_VSA8,0.0
SMR_VSA9,10.440598685398296
fr_Al_OH,1
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,162.75655816594684
NHOHCount,3
PEOE_VSA1,10.84019487200289
PEOE_VSA2,0.0
PEOE_VSA3,13.401775505276145
PEOE_VSA4,13.171245143024459
PEOE_VSA5,11.336785877934737
PEOE_VSA6,24.26546827384644
PEOE_VSA7,42.316108456931055
PEOE_VSA8,11.073990765314376
PEOE_VSA9,4.895483475517775
RingCount,3
SMR_VSA10,26.991901792187267
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,428.0476190000001
NumHDonors,2
PEOE_VSA10,10.027041955357108
PEOE_VSA11,5.601050810983688
PEOE_VSA12,9.837253136417502
PEOE_VSA13,0.0
PEOE_VSA14,6.176298517443475
SlogP_VSA1,5.733667477162185
SlogP_VSA2,24.684601417560327
SlogP_VSA3,15.43830394740119
SlogP_VSA4,0.0
SlogP_VSA5,12.487188691387619
SlogP_VSA6,63.8324427723458
SlogP_VSA7,0.0
SlogP_VSA8,10.440598685398296
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,3
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,1
EState_VSA1,21.614602464844666
EState_VSA2,20.48597692257188
EState_VSA3,17.36433588508892
EState_VSA4,17.533629449547814
EState_VSA5,42.46456947923127
EState_VSA6,6.06636706846161
EState_VSA7,0.0
EState_VSA8,4.9839785209472085
EState_VSA9,5.733667477162185
SlogP_VSA10,18.98910792085949
SlogP_VSA11,0.0
SlogP_VSA12,11.336785877934737
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,64.19150836053922
VSA_EState9,24.861320363900273
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,1
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,26.695569522194106
EState_VSA11,0.0
FractionCSP3,0.16666666666666666
VSA_EState10,-2.802828724439473
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,1
HallKierAlpha,-2.4299999999999993
NumHAcceptors,6
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,28
HeavyAtomMolWt,413.33700000000005
MaxEStateIndex,12.935727624891934
MinEStateIndex,-4.813680662145253
NumHeteroatoms,10
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,3
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0357142857142858
FpDensityMorgan2,1.6785714285714286
FpDensityMorgan3,2.2142857142857144
MaxPartialCharge,0.42065288740830453
MinPartialCharge,-0.38370155870416217
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.935727624891934
MinAbsEStateIndex,0.007710890600500342
NumAliphaticRings,0
NumRotatableBonds,4
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.42065288740830453
MinAbsPartialCharge,0.38370155870416217
NumRadicalElectrons,0
NumValenceElectrons,148
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,428.0476190000005
MZ,0.8527131782945734
Mi,1.135028652836504
Mm,0.8295578076685521
Mp,0.7260673304553685
Mv,0.6985536379515193
SZ,36.66666666666666
Si,48.80623207196967
Sm,35.67098572974774
Sp,31.220895209580846
Sv,30.037806431915328
nB,0
nC,18
nF,3
nH,15
nI,0
nN,2
nO,3
nP,0
nS,2
nX,3
ABC,22.11502046305627
AMW,9.954595790697686
IC0,2.003665127622648
IC1,3.8904717310437777
IC2,4.553944405764262
IC3,5.112083940647983
IC4,5.112083940647983
IC5,5.112083940647983
MID,55.79528137731677
Mpe,1.0250797993616052
Mse,1.0465285658632433
NdO,2
NdS,0
NsF,3
NsI,0
NtN,0
SMR,99.48200000000003
SdO,25.314477326692334
SdS,0
Spe,44.07843137254902
SsF,38.8071828746758
SsI,0
Sse,45.00072833211946
StN,0
fMF,0.4186046511627907
nBr,0
nCl,0
AMID,1.992688620618456
BIC0,0.34657333688048525
BIC1,0.6729336910039655
BIC2,0.7876943541691349
BIC3,0.8842355767431315
BIC4,0.8842355767431315
BIC5,0.8842355767431315
CIC0,3.42259962707945
CIC1,1.5357930236583202
CIC2,0.8723203489378362
CIC3,0.31418081405411513
CIC4,0.31418081405411513
CIC5,0.31418081405411513
GGI1,9.5
GGI2,6.222222222222222
GGI3,2.5277777777777777
GGI4,1.6644444444444446
GGI5,1.2366666666666666
GGI6,0.8457596371882088
GGI7,0.4461451247165533
GGI8,0.31697215923406397
GGI9,0.3165740740740741
JGI1,0.31666666666666676
JGI2,0.13238770685579201
JGI3,0.051587301587301584
JGI4,0.04059620596205963
JGI5,0.03747474747474748
JGI6,0.02916412542028305
JGI7,0.015933754454162615
JGI8,0.011739709601261627
JGI9,0.015074955908289243
MIC0,25.715457879645484
MIC1,43.692076256372786
MIC2,50.50206601481662
MIC3,51.064670665979406
MIC4,51.064670665979406
MIC5,51.064670665979406
MPC2,47
MPC3,60
MPC4,66
MPC5,78
MPC6,91
MPC7,100
MPC8,100
MPC9,108
Mare,1.040186046511628
NaaN,1
NaaO,0
NaaS,1
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1569328529588691
RPCG,0.17204584195413403
SIC0,0.3692531083903312
SIC1,0.7169704957120848
SIC2,0.8392411007623739
SIC3,0.9420999843802564
SIC4,0.9420999843802564
SIC5,0.9420999843802564
SaaN,3.7760142316490137
SaaO,0
SaaS,0.9791390699798433
Sare,44.728
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.723584759541476
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,86.15760048777386
TIC1,167.29028443488244
TIC2,195.81960944786326
TIC3,219.81960944786326
TIC4,219.81960944786326
TIC5,219.81960944786326
Vabc,332.60807241197665
WPol,49
apol,52.13889499999999
bpol,28.073104999999998
nRot,4
ABCGG,17.892294933000098
ATS0Z,1708.0
ATS0d,169.0
ATS0i,7160.218666931435
ATS0m,6910.796411449311
ATS0p,78.96975257273499
ATS0s,426.31678669410155
ATS0v,10950.047565868059
ATS1Z,1682.0
ATS1d,208.0
ATS1i,6555.110885991548
ATS1m,6589.734419505602
ATS1p,96.44005430600002
ATS1s,155.86805555555557
ATS1v,13649.477812516505
ATS2Z,2753.0
ATS2d,304.0
ATS2i,11516.16627094559
ATS2m,10878.150196954914
ATS2p,147.4081440493961
ATS2s,500.7995541838132
ATS2v,20675.27400368723
ATS3Z,3036.0
ATS3d,331.0
ATS3i,14812.1857210227
ATS3m,11639.4936904016
ATS3p,166.32961888739595
ATS3s,533.324074074074
ATS3v,23157.624932026374
ATS4Z,2561.0
ATS4d,305.0
ATS4i,18148.97708446121
ATS4m,9404.262207118398
ATS4p,158.29117377879206
ATS4s,551.1820987654322
ATS4v,21883.666396523146
ATS5Z,2117.0
ATS5d,265.0
ATS5i,15610.620077825257
ATS5m,7821.994184564798
ATS5p,135.836917604433
ATS5s,379.395061728395
ATS5v,18055.936625587416
ATS6Z,1725.0
ATS6d,230.0
ATS6i,12052.015650602438
ATS6m,6404.623083059201
ATS6p,109.61378556388597
ATS6s,322.8256172839504
ATS6v,14678.457307146005
ATS7Z,1686.0
ATS7d,202.0
ATS7i,9307.969183987505
ATS7m,6381.0711545056
ATS7p,98.38055907224495
ATS7s,264.88734567901236
ATS7v,13738.172204644923
ATS8Z,1752.0
ATS8d,187.0
ATS8i,9405.588424135778
ATS8m,6613.604066281598
ATS8p,97.49018384484896
ATS8s,259.488425925926
ATS8v,13631.30175692316
C1SP1,0
C1SP2,3
C1SP3,2
C2SP1,0
C2SP2,10
C2SP3,0
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.16666666666666666
GGI10,0.26425874910723396
JGI10,0.013212937455361699
JGT10,0.6638381113859255
Kier1,22.68
Kier2,8.262562245359891
Kier3,4.694444444444445
MAXdO,12.657238663346167
MAXsF,12.935727624891934
MID_C,37.48790199560744
MID_N,3.75180782550375
MID_O,5.224324811026811
MID_X,5.017796517503778
MID_h,18.30737938170932
MINdO,12.657238663346167
MINsF,12.935727624891934
MPC10,132
MWC01,30.0
MWC02,5.043425116919247
MWC03,5.910796644040527
MWC04,6.821107472256465
MWC05,7.711996507047669
MWC06,8.619569258033104
MWC07,9.517015920920498
MWC08,10.424511001278566
MWC09,11.324678386899722
MWC10,12.232446770415274
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.9949000000000012
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.517452896464707
SRW05,2.3978952727983707
SRW06,7.110696122978827
SRW07,4.59511985013459
SRW08,8.77909581088053
SRW09,6.6293632534374485
SRW10,10.484613193102275
SaaCH,12.03451617648348
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.03948419854233
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0.679045457068441
SsNH2,5.4667738281611555
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.833279654640149
VE1_D,5.213123357589478
VE2_A,0.17261713052286248
VE2_D,0.1861829770567671
VE3_A,2.6051446719413853
VE3_D,2.6807985861418766
VR1_A,182.61657563440912
VR1_D,171.18371391682862
VR2_A,6.5220205583717545
VR2_D,6.113704068458165
VR3_A,6.237008156876104
VR3_D,6.1723567473732635
WPath,2222
Xc-3d,4.043055041532951
Xc-4d,0.5610042339640731
Xc-5d,2.610042339640732
Xc-6d,1.210523286802402
Xp-0d,20.74227620818978
Xp-1d,12.925688491873755
Xp-2d,13.631609949346855
Xp-3d,10.985577895713382
Xp-4d,7.382409378654055
Xp-5d,5.449671974867662
Xp-6d,4.127207005031497
Xp-7d,2.786121652082303
ZMIC0,87.8864946145292
ZMIC1,52.17517131716162
ZMIC2,36.05235111859625
ZMIC3,33.45070399619351
ZMIC4,33.45070399619351
ZMIC5,33.45070399619351
nAcid,0
nAtom,43
nBase,0
nRing,3
piPC1,3.7256934272366524
piPC2,4.409763389645481
piPC3,4.958464421767347
piPC4,5.452378756674802
piPC5,5.931581837506605
piPC6,6.305818978475576
piPC7,6.633811732640869
piPC8,6.903527604948668
piPC9,7.301000190373009
AATS0Z,39.72093023255814
AATS0d,3.9302325581395348
AATS0i,166.516713184452
AATS0m,160.71619561510025
AATS0p,1.8365058737845346
AATS0s,9.914343876607013
AATS0v,254.65226897367577
AATS1Z,37.37777777777778
AATS1d,4.622222222222222
AATS1i,145.66913079981217
AATS1m,146.43854265568004
AATS1p,2.1431123179111116
AATS1s,3.463734567901235
AATS1v,303.3217291670334
AATS2Z,36.70666666666666
AATS2d,4.053333333333334
AATS2i,153.54888361260788
AATS2m,145.0420026260655
AATS2p,1.9654419206586147
AATS2s,6.677327389117509
AATS2v,275.6703200491631
AATS3Z,31.625
AATS3d,3.4479166666666665
AATS3i,154.29360126065313
AATS3m,121.24472594168333
AATS3p,1.732600196743708
AATS3s,5.555459104938271
AATS3v,241.22525970860806
AATS4Z,23.28181818181818
AATS4d,2.772727272727273
AATS4i,164.9907007678292
AATS4m,85.49329279198544
AATS4p,1.4390106707162915
AATS4s,5.01074635241302
AATS4v,198.94242178657404
AATS5Z,22.052083333333332
AATS5d,2.7604166666666665
AATS5i,162.61062581067975
AATS5m,81.47910608921664
AATS5p,1.4149678917128439
AATS5s,3.9520318930041145
AATS5v,188.08267318320225
AATS6Z,23.31081081081081
AATS6d,3.108108108108108
AATS6i,162.8650763594924
AATS6m,86.5489605818811
AATS6p,1.4812673724849454
AATS6s,4.362508341675006
AATS6v,198.35753117764872
AATS7Z,28.1
AATS7d,3.3666666666666667
AATS7i,155.13281973312507
AATS7m,106.35118590842667
AATS7p,1.6396759845374158
AATS7s,4.414789094650206
AATS7v,228.96953674408206
AATS8Z,28.721311475409838
AATS8d,3.0655737704918034
AATS8i,154.18997416616028
AATS8m,108.4197387915016
AATS8p,1.5981997351614583
AATS8s,4.253908621736492
AATS8v,223.46396322824853
AMID_C,1.3388536427002655
AMID_N,0.13399313662513393
AMID_O,0.18658302896524326
AMID_X,0.1792070184822778
AMID_h,0.65383497791819
ATS0dv,488.8888888888889
ATS0pe,304.46299999999997
ATS0se,362.4523659999999
ATS1dv,365.66666666666663
ATS1pe,305.34790000000004
ATS1se,363.01671999999985
ATS2dv,731.1111111111111
ATS2pe,527.9668000000001
ATS2se,623.2676849999997
ATS3dv,624.6666666666667
ATS3pe,661.6232000000001
ATS3se,794.2915739999999
ATS4dv,561.3333333333334
ATS4pe,755.3496999999998
ATS4se,915.3938399999997
ATS5dv,444.0
ATS5pe,623.2738999999999
ATS5se,766.75692
ATS6dv,409.33333333333337
ATS6pe,484.7782000000001
ATS6se,593.8442959999998
ATS7dv,354.3333333333333
ATS7pe,403.3429
ATS7se,490.15059
ATS8dv,334.6666666666667
ATS8pe,413.19120000000004
ATS8se,500.0712340000001
ATSC0Z,582.4186046511628
ATSC0c,0.9931631046650351
ATSC0d,38.186046511627914
ATSC0i,136.25869048901103
ATSC0m,2641.855929129108
ATSC0p,15.7496509024786
ATSC0s,196.20694962835367
ATSC0v,2063.3843869634284
ATSC1Z,61.329367225527264
ATSC1c,-0.5820973551732879
ATSC1d,8.270416441319629
ATSC1i,8.157762981119673
ATSC1m,265.0872061527166
ATSC1p,1.3691018106630892
ATSC1s,-37.278674436409844
ATSC1v,235.73051459164486
ATSC2Z,259.9442942130883
ATSC2c,-0.055548188782039425
ATSC2d,-13.766360194699834
ATSC2i,84.65461379862842
ATSC2m,1179.2272971776142
ATSC2p,6.69564225369157
ATSC2s,118.19971501482655
ATSC2v,387.66894538174296
ATSC3Z,-99.44618712817743
ATSC3c,0.2654951745174046
ATSC3d,-15.322336398053004
ATSC3i,-26.823103496506477
ATSC3m,-434.47286513623044
ATSC3p,-5.641830692391697
ATSC3s,51.628597623673784
ATSC3v,-715.5511575991388
ATSC4Z,-351.2336398053002
ATSC4c,-0.11720439191510088
ATSC4d,6.500811249323956
ATSC4i,16.943365467901693
ATSC4m,-1667.4155671793405
ATSC4p,1.3573529132247553
ATSC4s,-109.20093958585112
ATSC4v,-512.1620939121328
ATSC5Z,-41.236884802595974
ATSC5c,-0.09644658646027382
ATSC5d,7.631151974040021
ATSC5i,-17.43544914291354
ATSC5m,-184.33509726588437
ATSC5p,0.437875173637976
ATSC5s,-47.25226418128362
ATSC5v,193.19449099676174
ATSC6Z,-72.83666846944293
ATSC6c,0.15801230230360572
ATSC6d,-1.8550567874526769
ATSC6i,9.91282274539201
ATSC6m,-314.45856996535747
ATSC6p,0.7279038807140988
ATSC6s,4.8519382348817235
ATSC6v,375.680216106432
ATSC7Z,-48.53758788534343
ATSC7c,0.010662110169649157
ATSC7d,-4.422390481341266
ATSC7i,-11.644086427896983
ATSC7m,-210.0057603377059
ATSC7p,-0.2812589870064244
ATSC7s,-44.36261370288022
ATSC7v,11.154992691571078
ATSC8Z,-222.40778799351003
ATSC8c,3.048896203463637e-05
ATSC8d,-0.6825310978907518
ATSC8i,-71.67851017870865
ATSC8m,-966.176520618425
ATSC8p,-11.180945907362277
ATSC8s,-45.00988828351216
ATSC8v,-1114.7430715041326
AXp-0d,0.7407955788639207
AXp-1d,0.4308562830624585
AXp-2d,0.29003425424142243
AXp-3d,0.18309296492855637
AXp-4d,0.11185468755536447
AXp-5d,0.06986758942138027
AXp-6d,0.04535392313221426
AXp-7d,0.027861216520823028
GATS1Z,0.7876350955651387
GATS1c,1.6712751896297844
GATS1d,1.1120990661794556
GATS1i,0.8338415662747959
GATS1m,0.7619621126480978
GATS1p,0.9709829428199995
GATS1s,0.7587802038997076
GATS1v,0.7919627457411368
GATS2Z,0.6100766650694778
GATS2c,0.9055036709257176
GATS2d,1.4591717417783188
GATS2i,0.6503250354531157
GATS2m,0.5972336814910255
GATS2p,0.7533998431621048
GATS2s,0.4984042831970102
GATS2v,0.7927017312591697
GATS3Z,1.1613210749081617
GATS3c,0.932454861893914
GATS3d,1.2602771010962237
GATS3i,0.990279976095629
GATS3m,1.1291642887449356
GATS3p,1.28719693857122
GATS3s,0.722807525353023
GATS3v,1.106549326916494
GATS4Z,1.2154332012022477
GATS4c,0.9101752800271122
GATS4d,0.7349186136640459
GATS4i,0.9895395783008698
GATS4m,1.229170653204024
GATS4p,0.9501543948348797
GATS4s,1.324102550496205
GATS4v,1.063584146455701
GATS5Z,1.1136212765532663
GATS5c,0.7199621358360253
GATS5d,0.6931524056029231
GATS5i,0.9603082299852197
GATS5m,1.1108099817165058
GATS5p,1.0330760810931676
GATS5s,0.9937969869757926
GATS5v,1.0352010573089285
GATS6Z,1.2044833525427678
GATS6c,0.5997968938619803
GATS6d,1.0255621029068043
GATS6i,0.8825083669926057
GATS6m,1.1908418071200282
GATS6p,1.0631849934902655
GATS6s,0.8503473660277646
GATS6v,0.9599839989535716
GATS7Z,1.0648698291007828
GATS7c,0.8732319625717413
GATS7d,1.1273751522533493
GATS7i,0.7781785742489383
GATS7m,1.040788524247707
GATS7p,1.038348844586098
GATS7s,1.049744663004389
GATS7v,0.9632085054248126
GATS8Z,1.4481725278264355
GATS8c,0.9296402145961488
GATS8d,0.7933547652802458
GATS8i,1.2837397733823168
GATS8m,1.402166515446916
GATS8p,1.6907197474585725
GATS8s,1.0011860179413912
GATS8v,1.3614288993797095
MATS1Z,0.10062112903512033
MATS1c,-0.5600554017737394
MATS1d,0.20695628637163338
MATS1i,0.057208796808031995
MATS1m,0.09588166779004931
MATS1p,0.08306551360413958
MATS1s,-0.18155240947852042
MATS1v,0.10916705789535888
MATS2Z,0.2558893680455733
MATS2c,-0.03206686604188464
MATS2d,-0.20669102720259835
MATS2i,0.3561997531095302
MATS2m,0.25591490799854977
MATS2p,0.24374095120497968
MATS2s,0.34538958348245735
MATS2v,0.10771794634572471
MATS3Z,-0.07648039450567005
MATS3c,0.1197383521672696
MATS3d,-0.17972873528217623
MATS3i,-0.08817430333941993
MATS3m,-0.0736632287034249
MATS3p,-0.16045244515458335
MATS3s,0.11786182597544818
MATS3v,-0.155330868725315
MATS4Z,-0.23574182166659408
MATS4c,-0.0461316596225525
MATS4d,0.06654855497730036
MATS4i,0.0486083901748057
MATS4m,-0.2467234856931096
MATS4p,0.03368973678445101
MATS4s,-0.21756436304004836
MATS4v,-0.09702933675093123
MATS5Z,-0.03171376710323163
MATS5c,-0.043497420832235234
MATS5d,0.08951228177019892
MATS5i,-0.057314716836794004
MATS5m,-0.03125331756612064
MATS5p,0.012453075271728333
MATS5s,-0.10787118756304616
MATS5v,0.04193839643857236
MATS6Z,-0.07266939915478485
MATS6c,0.0924500306298202
MATS6d,-0.02822859400204101
MATS6i,0.04227366149480251
MATS6m,-0.06916574207395049
MATS6p,0.02685590788948203
MATS6s,0.014369366223795978
MATS6v,0.10579738195904498
MATS7Z,-0.05972554969919608
MATS7c,0.007693780527109266
MATS7d,-0.08299837596427122
MATS7i,-0.061243276129477456
MATS7m,-0.056969090018332856
MATS7p,-0.012798311653765963
MATS7s,-0.1620391456433394
MATS7v,0.0038744169430903843
MATS8Z,-0.2691865595240901
MATS8c,2.164017072142304e-05
MATS8d,-0.012599588666360496
MATS8i,-0.3708201965462523
MATS8m,-0.2578018145235252
MATS8p,-0.5004333392858896
MATS8s,-0.16170824715877366
MATS8v,-0.3808318498444812
MAXaaN,3.7760142316490137
MAXaaS,0.9791390699798433
MAXsOH,9.723584759541476
MINaaN,3.7760142316490137
MINaaS,0.9791390699798433
MINsOH,9.723584759541476
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,-3.7819677944193164
SdssSe,0
SdsssP,0
SpAD_A,34.111219774956595
SpAD_D,328.45949752756167
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-7.788250128374552
SssssN,0
TMPC10,840
TMWC10,135.60554707781108
TSRW10,77.62511026397006
VE1_Dt,5.232370465491792
VE2_Dt,0.18687037376756402
VE3_Dt,2.6844838364538925
VR1_Dt,169.7008554433418
VR2_Dt,6.060744837262207
VR3_Dt,6.1636566303240246
Xc-3dv,2.047888770257512
Xc-4dv,0.1204314669243786
Xc-5dv,0.648238476487624
Xc-6dv,0.11149109800759792
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.2936336135095228
Xch-7d,0.49689674590580823
Xp-0dv,16.067809625634762
Xp-1dv,10.191933616825605
Xp-2dv,9.448508032265938
Xp-3dv,7.564342651820296
Xp-4dv,5.067130099632561
Xp-5dv,3.578564664008012
Xp-6dv,2.550090801447897
Xp-7dv,1.616196413263089
Xpc-4d,9.152776106340253
Xpc-5d,10.39815285107978
Xpc-6d,14.111104637473607
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,45
nFRing,0
nHBAcc,6
nHBDon,2
nHRing,2
nSpiro,0
naRing,3
piPC10,7.731546876359369
AATS0dv,11.36950904392765
AATS0pe,7.080534883720929
AATS0se,8.429124790697673
AATS1dv,8.125925925925925
AATS1pe,6.78550888888889
AATS1se,8.06703822222222
AATS2dv,9.748148148148148
AATS2pe,7.039557333333335
AATS2se,8.310235799999996
AATS3dv,6.5069444444444455
AATS3pe,6.891908333333334
AATS3se,8.273870562499999
AATS4dv,5.1030303030303035
AATS4pe,6.866815454545453
AATS4se,8.32176218181818
AATS5dv,4.625
AATS5pe,6.492436458333333
AATS5se,7.98705125
AATS6dv,5.531531531531532
AATS6pe,6.551056756756758
AATS6se,8.024922918918916
AATS7dv,5.905555555555555
AATS7pe,6.722381666666666
AATS7se,8.1691765
AATS8dv,5.4863387978142075
AATS8pe,6.7736262295081975
AATS8se,8.197889081967215
AATSC0Z,13.544618712817739
AATSC0c,0.023096816387558956
AATSC0d,0.8880475932936724
AATSC0i,3.168806755558396
AATSC0m,61.4385099797467
AATSC0p,0.3662709512204325
AATSC0s,4.562952316938458
AATSC0v,47.985683417754146
AATSC1Z,1.3628748272339393
AATSC1c,-0.012935496781628619
AATSC1d,0.1837870320293251
AATSC1i,0.1812836218026594
AATSC1m,5.890826803393702
AATSC1p,0.03042448468140198
AATSC1s,-0.8284149874757744
AATSC1v,5.23845587981433
AATSC2Z,3.4659239228411773
AATSC2c,-0.000740642517093859
AATSC2d,-0.18355146926266444
AATSC2i,1.1287281839817123
AATSC2m,15.723030629034856
AATSC2p,0.08927523004922094
AATSC2s,1.5759962001976873
AATSC2v,5.168919271756573
AATSC3Z,-1.0358977825851816
AATSC3c,0.002765574734556298
AATSC3d,-0.15960767081305213
AATSC3i,-0.27940732808860913
AATSC3m,-4.525759011835734
AATSC3p,-0.05876906971241352
AATSC3s,0.5377978919132685
