DLiP-ID,C000TY
AATSC6v,-0.9187585401351499
AATSC7Z,-0.7561141304347826
AATSC7c,-0.0067859718261984794
AATSC7d,-0.0625
AATSC7i,0.0011219675381676907
AATSC7m,-3.5759950985054347
AATSC7p,-0.003280040163055027
AATSC7s,-0.11322935537439612
AATSC7v,-3.1820150828495373
AATSC8Z,1.0857469512195121
AATSC8c,0.0079732193555167
AATSC8d,-0.16920731707317074
AATSC8i,-0.23515481408276798
AATSC8m,4.88144874428354
AATSC8p,-0.037295494792676444
AATSC8s,0.7030217860772358
AATSC8v,-2.872858494723607
ATS0are,207.07999999999998
ATS1are,220.7
ATS2are,349.87
ATS3are,432.11
ATS4are,436.91
ATS5are,400.5
ATS6are,335.11
ATS7are,292.74
ATS8are,249.26000000000002
ATSC0dv,137.5
ATSC0pe,4.625599999999998
ATSC0se,3.482989999999999
ATSC1dv,34.78125
ATSC1pe,-0.2572999999999996
ATSC1se,-0.2854788750000001
ATSC2dv,5.71875
ATSC2pe,-0.49599999999999966
ATSC2se,-0.6153626250000002
ATSC3dv,-23.96875
ATSC3pe,-0.16979999999999912
ATSC3se,-0.21883537500000072
ATSC4dv,-56.328125
ATSC4pe,-1.428799999999998
ATSC4se,-0.8161988125000006
ATSC5dv,-18.5
ATSC5pe,-0.5284999999999997
ATSC5se,-0.22160599999999975
ATSC6dv,-1.90625
ATSC6pe,0.5757999999999994
ATSC6se,0.4167253750000001
ATSC7dv,-6.03125
ATSC7pe,-0.34409999999999946
ATSC7se,-0.07825612500000015
ATSC8dv,3.140625
ATSC8pe,1.4758999999999984
ATSC8se,0.9467875625000002
AXp-0dv,0.5395380310204277
AXp-1dv,0.27686754905606387
AXp-2dv,0.1405706008359973
AXp-3dv,0.07378243325052651
AXp-4dv,0.03846474227214997
AXp-5dv,0.020175521281210123
AXp-6dv,0.010163760907153608
AXp-7dv,0.005361898561049586
BertzCT,833.2447509008106
ECIndex,336
ETA_eta,11.49490745008746
GATS1dv,0.4973262032085562
GATS1pe,0.75274400014243
GATS1se,0.8292428260167946
GATS2dv,0.8412794612794613
GATS2pe,0.9070000528459975
GATS2se,0.9915162929934721
GATS3dv,1.031625344352617
GATS3pe,1.0221920432271525
GATS3se,1.0857119105345485
GATS4dv,1.194572591587517
GATS4pe,1.2536879443150901
GATS4se,1.2643593022001642
GATS5dv,1.0709090909090908
GATS5pe,1.0468158860472156
GATS5se,1.0109406716642886
GATS6dv,0.9936700336700337
GATS6pe,0.8438104526179587
GATS6se,0.8224555253877761
GATS7dv,1.0292490118577076
GATS7pe,1.1211802840148588
GATS7se,1.094775366042944
GATS8dv,0.9595565410199556
GATS8pe,0.6395837375876352
GATS8se,0.6187696175538553
LogEE_A,3.9357654138042992
LogEE_D,82.26588079205777
MATS1dv,0.23807486631016042
MATS1pe,-0.05235314464768953
MATS1se,-0.07714234034550778
MATS2dv,0.024646464646464646
MATS2pe,-0.0635433080953662
MATS2se,-0.10469720939001649
MATS3dv,-0.08451790633608815
MATS3pe,-0.017798182447092775
MATS3se,-0.030462906870246647
MATS4dv,-0.19565807327001358
MATS4pe,-0.14752938868438836
MATS4se,-0.11192288766475444
MATS5dv,-0.06727272727272728
MATS5pe,-0.05712772397094431
MATS5se,-0.03181260928110615
MATS6dv,-0.008215488215488214
MATS6pe,0.07376660645425775
MATS6se,0.07090125735944418
MATS7dv,-0.030513833992094865
MATS7pe,-0.051749808250492475
MATS7se,-0.015629974096469122
MATS8dv,0.017827050997782704
MATS8pe,0.24903189882815452
MATS8se,0.2121614320860708
MAXaaCH,1.8119624485596708
MAXaaaC,0.5435123509280257
MAXaasC,0.668984315948602
MAXsCH3,1.4676542160073907
MDEC-12,1.2796915394435273
MDEC-13,1.5052294597734053
MDEC-22,7.91355156934667
MDEC-23,18.245414591063334
MDEC-33,7.515625000392323
MDEO-11,0.12499999999999997
MDEO-12,0.8442136252749053
MDEO-22,0.19999999999999996
MINaaCH,1.4386451247165533
MINaaaC,0.5296683673469389
MINaasC,0.04109825102880671
MINsCH3,1.4676542160073907
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0
SM1_Dzi,0.6925367435132048
SM1_Dzm,0.9970623163947749
SM1_Dzp,-4.329177057356608
SM1_Dzv,-1.5959779122321027
SddssSe,0
SpAD_Dt,362.8283459688393
SpAbs_A,26.110165923225694
SpAbs_D,164.53176158411569
SpMAD_A,1.3055082961612847
SpMAD_D,8.226588079205783
SpMax_A,2.4338200304545787
SpMax_D,82.26588079205777
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,59.67
TpiPC10,9.155370095504828
VAdjMat,5.459431618637297
VE1_DzZ,4.408502881696864
VE1_Dzi,4.406029763276128
VE1_Dzm,4.408479782670464
VE1_Dzp,4.357608514476589
VE1_Dzv,4.385581046643295
VE2_DzZ,0.2204251440848432
VE2_Dzi,0.2203014881638064
VE2_Dzm,0.2204239891335232
VE2_Dzp,0.21788042572382946
VE2_Dzv,0.21927905233216474
VE3_DzZ,2.1766823297730133
VE3_Dzi,2.1761211840866244
VE3_Dzm,2.176677090106048
VE3_Dzp,2.165070581582529
VE3_Dzv,2.171469305392095
VR1_DzZ,105.60878970944546
VR1_Dzi,105.79011655989065
VR1_Dzm,105.61051053060105
VR1_Dzp,109.21971557919919
VR1_Dzv,107.29459150869107
VR2_DzZ,5.280439485472273
VR2_Dzi,5.289505827994533
VR2_Dzm,5.280525526530052
VR2_Dzp,5.46098577895996
VR2_Dzv,5.364729575434554
VR3_DzZ,5.352888784253093
VR3_Dzi,5.3546042793624515
VR3_Dzm,5.352905078418954
VR3_Dzp,5.386508773171418
VR3_Dzv,5.368725423601799
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06656543026873192
Xch-7dv,0.08822657075435994
Xpc-4dv,0.9523673825988243
Xpc-5dv,1.1937577019913277
Xpc-6dv,1.4643946354476023
Zagreb1,106.0
Zagreb2,126.0
fragCpx,104.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,22
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.4712499999999995
AATS1are,6.491176470588235
AATS2are,6.479074074074074
AATS3are,6.547121212121212
AATS4are,6.521044776119403
AATS5are,6.2578125
AATS6are,6.205740740740741
AATS7are,6.363913043478261
AATS8are,6.079512195121952
AATSC0dv,4.296875
AATSC0pe,0.14454999999999993
AATSC0se,0.10884343749999997
AATSC1dv,1.0229779411764706
AATSC1pe,-0.0075676470588235175
AATSC1se,-0.008396437500000003
AATSC2dv,0.10590277777777778
AATSC2pe,-0.009185185185185178
AATSC2se,-0.01139560416666667
AATSC3dv,-0.3631628787878788
AATSC3pe,-0.0025727272727272595
AATSC3se,-0.003315687500000011
AATSC4dv,-0.8407182835820896
AATSC4pe,-0.021325373134328328
AATSC4se,-0.012182071828358218
AATSC5dv,-0.2890625
AATSC5pe,-0.008257812499999996
AATSC5se,-0.003462593749999996
AATSC6dv,-0.03530092592592592
AATSC6pe,0.010662962962962952
AATSC6se,0.007717136574074076
AATSC7dv,-0.13111413043478262
AATSC7pe,-0.007480434782608684
AATSC7se,-0.0017012201086956554
AATSC8dv,0.07660060975609756
AATSC8pe,0.035997560975609716
AATSC8se,0.023092379573170736
AETA_eta,0.574745372504373
ATSC0are,5.074999999999998
ATSC1are,-0.3371874999999992
ATSC2are,-0.6865624999999989
ATSC3are,-0.22843749999999802
ATSC4are,-1.4270312499999973
ATSC5are,-0.49500000000000016
ATSC6are,0.6334374999999989
ATSC7are,-0.2803124999999994
ATSC8are,1.558906249999998
BCUTZ-1h,8.024270231962543
BCUTZ-1l,5.672575899002275
BCUTc-1h,0.45841688164636585
BCUTc-1l,-0.5313470479605282
BCUTd-1h,3.2449858919014627
BCUTd-1l,0.9777546829047588
BCUTi-1h,13.6388474248525
BCUTi-1l,10.933560996656944
BCUTm-1h,16.012030181573625
BCUTm-1l,11.68590201092134
BCUTp-1h,2.0143561731337307
BCUTp-1l,0.749634375114277
BCUTs-1h,7.0082793629165145
BCUTs-1l,1.4064130373253616
BCUTv-1h,20.914980611634945
BCUTv-1l,14.70172687050704
BalabanJ,1.62377250093936
Diameter,10
ETA_beta,29.5
GATS1are,0.7797160243407708
GATS2are,0.9388797664659733
GATS3are,1.0462904911180773
GATS4are,1.2599661789574295
GATS5are,1.0346059113300492
GATS6are,0.8336799854041232
GATS7are,1.1127864639109017
GATS8are,0.625735912531539
HybRatio,0.0625
Lipinski,True
LogEE_Dt,181.41417298441965
MATS1are,-0.06253259924659506
MATS2are,-0.08016785258164558
MATS3are,-0.021824152858635433
MATS4are,-0.1342989486067199
MATS5are,-0.04876847290640397
MATS6are,0.07396460499908765
MATS7are,-0.03842364532019697
MATS8are,0.23974528415234866
NsssssAs,0
RotRatio,0.09090909090909091
SM1_Dzpe,1.0348837209302326
SM1_Dzse,0.9939792008757524
SMR_VSA1,14.260541285694101
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,7.109797541277533
SMR_VSA7,58.75426412366524
SMR_VSA8,0.0
SMR_VSA9,22.822722577139245
SpAD_DzZ,111.74687076939003
SpAD_Dzi,114.73558658720229
SpAD_Dzm,111.77526834699088
SpAD_Dzp,157.0106226470116
SpAD_Dzv,134.5993941404927
SpAbs_Dt,362.8283459688393
SpDiam_A,4.8676400609091575
SpDiam_D,122.95764059046499
SpMAD_Dt,18.141417298441965
SpMax_Dt,181.41417298441965
SsssssAs,0
VE1_Dzpe,4.408776302104571
VE1_Dzse,4.408455528018766
VE2_Dzpe,0.22043881510522856
VE2_Dzse,0.22042277640093827
VE3_Dzpe,2.176744348997333
VE3_Dzse,2.1766715882733036
VMcGowan,192.7999999999998
VR1_Dzpe,105.58837614009809
VR1_Dzse,105.61231682398697
VR2_Dzpe,5.279418807004904
VR2_Dzse,5.2806158411993485
VR3_Dzpe,5.3526954713425825
VR3_Dzse,5.3529221816213735
mZagreb1,6.277777777777778
mZagreb2,4.444444444444443
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,26
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.15859374999999995
AATSC1are,-0.009917279411764682
AATSC2are,-0.01271412037037035
AATSC3are,-0.0034611742424242122
AATSC4are,-0.021298973880596976
AATSC5are,-0.0077343750000000025
AATSC6are,0.011730324074074053
AATSC7are,-0.006093749999999987
AATSC8are,0.03802210365853653
AETA_beta,1.475
BCUTdv-1h,6.023909643891246
BCUTdv-1l,0.997574957131401
BCUTpe-1h,3.4942068064963876
BCUTpe-1l,2.2176312242080134
BCUTse-1h,3.7070940982002214
BCUTse-1l,2.413788562238723
ETA_alpha,9.333333333333334
ETA_dBeta,4.5
ETA_eta_B,0.228341714371469
ETA_eta_F,20.358726507800142
ETA_eta_L,3.595388359639532
ETA_eta_R,31.853633957887602
ETA_psi_1,0.5468750000000002
LabuteASA,114.40922187744852
LogEE_DzZ,55.90938580675963
LogEE_Dzi,57.401280945195886
LogEE_Dzm,55.92360407196679
LogEE_Dzp,77.42301705916665
LogEE_Dzv,66.90070259218834
PEOE_VSA1,14.260541285694101
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,30.33183534230805
PEOE_VSA8,11.629818560158606
PEOE_VSA9,12.49602175574233
SM1_Dzare,1.1428571428571428
SpAD_Dzpe,111.4099059187304
SpAD_Dzse,111.80507518174636
SpAbs_DzZ,110.94687076939006
SpAbs_Dzi,114.18155719239178
SpAbs_Dzm,110.97761849387513
SpAbs_Dzp,159.17521117568984
SpAbs_Dzv,135.3973830966088
SpDiam_Dt,253.45795978520795
SpMAD_DzZ,5.587343538469502
SpMAD_Dzi,5.736779329360115
SpMAD_Dzm,5.588763417349544
SpMAD_Dzp,7.8505311323505795
SpMAD_Dzv,6.729969707024635
SpMax_DzZ,55.90938580675963
SpMax_Dzi,57.401280945195886
SpMax_Dzm,55.92360407196679
SpMax_Dzp,77.42301705916665
SpMax_Dzv,66.90070259218834
VE1_Dzare,4.409611956398984
VE2_Dzare,0.2204805978199492
VE3_Dzare,2.176933874400937
VR1_Dzare,105.52544741326665
VR2_Dzare,5.2762723706633325
VR3_Dzare,5.3520993120988525
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666667
AETA_dBeta,0.225
AETA_eta_B,0.01141708571857345
AETA_eta_F,1.0179363253900071
AETA_eta_L,0.1797694179819766
AETA_eta_R,1.59268169789438
BCUTare-1h,3.5480732672330215
BCUTare-1l,2.168521065988079
ETA_beta_s,12.5
ETA_dPsi_A,0.16712499999999975
ETA_dPsi_B,0.0
ETA_eta_BR,0.486341714371469
ETA_eta_FL,6.090483488362095
ETA_eta_RL,9.685871848001627
LogEE_Dzpe,55.74060515448101
LogEE_Dzse,55.938526993629594
PEOE_VSA10,11.343267560516685
PEOE_VSA11,16.92781405846835
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.16565334570059
SlogP_VSA2,12.216324936118239
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,57.74262466881805
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,110.36982376272732
SpAbs_Dzpe,110.58199894198631
SpAbs_Dzse,111.00989182104578
SpDiam_DzZ,83.99888098906771
SpDiam_Dzi,86.20679561032513
SpDiam_Dzm,84.01990059113915
SpDiam_Dzp,114.04545566949807
SpDiam_Dzv,99.58564685720884
SpMAD_Dzpe,5.57049529593652
SpMAD_Dzse,5.590253759087318
SpMax_Dzpe,55.74060515448101
SpMax_Dzse,55.938526993629594
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.625
AETA_eta_BR,0.02431708571857345
AETA_eta_FL,0.30452417441810475
AETA_eta_RL,0.48429359240008135
DetourIndex,1789
EState_VSA1,0.0
EState_VSA2,11.178302225184446
EState_VSA3,28.042455099962382
EState_VSA4,0.0
EState_VSA5,19.242531678200752
EState_VSA6,30.33183534230805
EState_VSA7,6.06636706846161
EState_VSA8,0.0
EState_VSA9,9.154013890853395
ETA_beta_ns,17.0
ETA_shape_p,0.12499999999999997
ETA_shape_x,0.0
ETA_shape_y,0.375
GhoseFilter,True
LogEE_Dzare,55.21884196665917
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,109.45553804844167
SpDiam_Dzpe,83.74939788031331
SpDiam_Dzse,84.04196240235788
SpMAD_Dzare,5.518491188136366
SpMax_Dzare,55.21884196665917
TopoPSA(NO),59.67
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.730841836734694
VSA_EState9,43.935824829931974
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.85
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.033333333333333305
FilterItLogS,-4.471186984981042
SpDiam_Dzare,82.97855648025092
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6458333333333334
ETA_epsilon_2,0.8533333333333329
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5405797101449278
ETA_epsilon_5,0.8269841269841267
AETA_beta_ns_d,0.075
ETA_dEpsilon_A,0.2029761904761902
ETA_dEpsilon_B,0.10525362318840559
ETA_dEpsilon_C,-0.09772256728778461
ETA_dEpsilon_D,0.026349206349206233
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,1.2796915394435273,1.5052294597734053,0.0,7.91355156934667,18.245414591063334,0.0,7.515625000392323,0.0,0.0,0.12499999999999997,0.8442136252749053,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,39.36951599999999
BCUTDescriptor,"11.996177876923566,15.999292815240175,-0.38299665326701743,0.1908584815000435,4.93022612343626,9.950379626167638"
BPolDescriptor,17.908483999999998
TPSADescriptor,59.67
ALOGPDescriptor,"3.5088999999999997,12.312379209999998,69.5881"
XLogPDescriptor,4.127000000000001
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,268.07355896
ChiPathDescriptor,"14.11251969619286,9.685871848001627,8.63590339166592,7.572886446549732,6.249335430694962,5.11540592571757,3.4733402387485794,2.4138277124890584,10.790760620408557,6.091086079233405,4.357688625915917,3.098862196522114,2.0770960826960985,1.412286489684708,0.7419545462222139,0.4289518848839667"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286606,0.4286736924160864,0.0,0.0,0.0,0.06656543026873193,0.08822657075435991"
AtomCountDescriptor,32
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.2741539509456528,0.0,0.36545089014000604,0.0,0.4557540998143427,0.0,0.06887706139120285,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"41.02100870093323,2.0510504350466614,11.078399133673912,11.078399133673912,0.0"
FractionalPSADescriptor,0.22258815912875438
WienerNumbersDescriptor,"797.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.3133077806953017,5.133248918052949,7.122117238729363,0.9523673825988244,1.1937577019913275,1.334686682652108"
FractionalCSP3Descriptor,0.0625
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.40582726326743,3.122448979591837"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,776.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0625
AutocorrelationDescriptorMass,"23.097876142163784,23.992551862795384,34.320919771325634,37.759572761131714,31.095388806866588"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.46144350215923485,-0.17535866439462086,-0.08131716798210245,-0.01209581018522943,0.004833884140125285"
EccentricConnectivityIndexDescriptor,336
AutocorrelationDescriptorPolarizability,"1249.686680740488,1475.455092090236,2074.770982685317,2109.476184673282,1660.123272847752"
