DLiP-ID,C0028C
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.8260869565217391
FpDensityMorgan2,1.5217391304347827
FpDensityMorgan3,2.1739130434782608
MaxPartialCharge,0.2382885816404551
MinPartialCharge,-0.5076781655726544
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.14287430713026
MinAbsEStateIndex,0.0
NumAliphaticRings,0
NumRotatableBonds,1
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.5076781655726544
MinAbsPartialCharge,0.2382885816404551
NumRadicalElectrons,0
NumValenceElectrons,120
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,4
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,320.0532173440003
MZ,0.7904761904761906
Mi,1.1190521846030492
Mm,0.7618088181072111
Mp,0.6752355175363559
Mv,0.6848388473728592
SZ,27.666666666666668
Si,39.16682646110672
Sm,26.66330863375239
Sp,23.63324311377246
Sv,23.96935965805007
nB,0
nC,15
nF,0
nH,12
nI,0
nN,0
nO,8
nP,0
nS,0
nX,0
ABC,17.34382074528505
AMW,9.144377638400009
IC0,1.5400570471512047
IC1,2.954086150313055
IC2,3.9627424048503817
IC3,4.626150431961057
IC4,5.014997302659251
IC5,5.0721401598021085
Mpe,1.0327170868347337
Mse,1.0563520965560298
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,79.8578
SdO,12.14287430713026
SdS,0
Spe,36.14509803921568
SsF,0
SsI,0
Sse,36.972323379461045
StN,0
fMF,0.45714285714285713
nBr,0
nCl,0
BIC0,0.2820910956909487
BIC1,0.541097747287182
BIC2,0.7258525578601355
BIC3,0.8473685092360894
BIC4,0.9185932992619881
BIC5,0.9290601135999101
CIC0,3.5892259697937616
CIC1,2.1751968666319113
CIC2,1.1665406120945847
CIC3,0.5031325849839092
CIC4,0.11428571428571566
CIC5,0.05714285714285783
GGI1,5.5
GGI2,3.333333333333335
GGI3,2.375
GGI4,2.1333333333333337
GGI5,0.9305555555555556
GGI6,0.6685714285714286
GGI7,0.3107638888888889
GGI8,0.1970269589317208
GGI9,0.116875
JGI1,0.22916666666666663
JGI2,0.09259259259259263
JGI3,0.059375000000000004
JGI4,0.06095238095238096
JGI5,0.033234126984126984
JGI6,0.027857142857142858
JGI7,0.015538194444444445
JGI8,0.015155919917824678
JGI9,0.014609375
MIC0,14.612674955975557
MIC1,29.311858589331234
MIC2,39.52744573939134
MIC3,45.5695930407841
MIC4,46.818179257876466
MIC5,46.87577925787646
MPC2,36
MPC3,49
MPC4,65
MPC5,84
MPC6,95
MPC7,103
MPC8,109
MPC9,118
Mare,1.0502857142857145
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,5
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1357326764845406
RPCG,0.07845251599073277
SIC0,0.3002480155732316
SIC1,0.5759257464550138
SIC2,0.772572383266661
SIC3,0.9019097633486447
SIC4,0.9777189689264242
SIC5,0.988859484463212
SaaN,0
SaaO,5.353238851095994
SaaS,0
Sare,36.760000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,47.909491566701156
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,53.90199665029216
TIC1,103.39301526095693
TIC2,138.69598416976336
TIC3,161.915265118637
TIC4,175.52490559307378
TIC5,177.5249055930738
Vabc,256.01346344010744
WPol,40
apol,39.46751599999999
bpol,12.906483999999999
nRot,1
ABCGG,14.207716365885597
ATS0Z,1064.0
ATS0d,132.0
ATS0i,5604.537452060988
ATS0m,4223.898591000001
ATS0p,52.314486858188005
ATS0v,8456.884675125968
ATS1Z,1046.0
ATS1d,160.0
ATS1i,5317.359000197551
ATS1m,4018.9622320000003
ATS1p,64.648217452
ATS1v,10345.884940826707
ATS2Z,1579.0
ATS2d,243.0
ATS2i,7471.1362441577485
ATS2m,6142.528628000001
ATS2p,94.355217554849
ATS2v,15066.143058188445
ATS3Z,1933.0
ATS3d,264.0
ATS3i,10416.894868797448
ATS3m,7379.907923999998
ATS3p,105.72846764084899
ATS3v,17071.708190156754
ATS4Z,1803.0
ATS4d,237.0
ATS4i,11485.648773031393
ATS4m,6792.772834999999
ATS4p,96.113237027943
ATS4v,15334.776989322665
ATS5Z,1437.0
ATS5d,204.0
ATS5i,10100.882186173394
ATS5m,5318.160231999999
ATS5p,84.17237392224499
ATS5v,13160.839818610733
ATS6Z,1245.0
ATS6d,167.0
ATS6i,8646.793391070147
ATS6m,4628.473064
ATS6p,72.545917992245
ATS6v,11211.940132721633
ATS7Z,1060.0
ATS7d,139.0
ATS7i,7589.309268608044
ATS7m,3944.044712
ATS7p,60.566642629094
ATS7v,9308.966161581833
ATS8Z,764.0
ATS8d,98.0
ATS8i,6437.891624185998
ATS8m,2715.244765
ATS8p,45.453594319698
ATS8v,6935.647441242555
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.012345679012345678
JGI10,0.004115226337448559
JGT10,0.5525966257526278
Kier1,19.32638888888889
Kier2,7.486111111111111
Kier3,3.665139525197834
MAXdO,12.14287430713026
MINdO,12.14287430713026
MPC10,109
MWC01,24.0
MWC02,4.795790545596741
MWC03,5.673323267171493
MWC04,6.583409222158765
MWC05,7.478169694159785
MWC06,8.392310009269547
MWC07,9.293669979563187
MWC08,10.209611032126512
MWC09,11.114550164673927
MWC10,12.031451365362408
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.1632999999999998
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.262690188904886
SRW05,0.0
SRW06,6.836259277277067
SRW07,0.0
SRW08,8.507748732588238
SRW09,0.0
SRW10,10.230234075932888
SaaCH,5.640871717501407
SaaNH,0
SaaSe,0
SaaaC,-0.4121156672545554
SaasC,-2.580022623246827
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
WPath,2200000986
Xc-3d,1.9612093031735098
Xc-4d,0.0
Xc-5d,0.6226595852509461
Xc-6d,0.0
Xp-1d,10.37991785310972
Xp-2d,10.036780382147674
Xp-3d,8.611634390956198
Xp-4d,7.131958654045502
Xp-5d,5.547278645437209
Xp-6d,4.1134428502629214
Xp-7d,2.8022393802142327
ZMIC0,84.65156650903589
ZMIC1,60.06173472094272
ZMIC2,39.37705482630246
ZMIC3,27.388117117670824
ZMIC4,24.685088939446977
ZMIC5,24.50627276705012
nAcid,0
nAtom,35
nBase,0
nRing,3
piPC1,3.5409593240373143
piPC2,4.290459441148391
piPC3,4.971547905388209
piPC4,5.630763652752696
piPC5,6.252024299807614
piPC6,6.689910166119136
piPC7,7.113676371500761
piPC8,7.553302992461434
piPC9,7.978310969867722
AATS0Z,30.4
AATS0d,3.7714285714285714
AATS0i,160.12964148745678
AATS0m,120.68281688571432
AATS0p,1.4946996245196573
AATS0v,241.62527643217052
AATS1Z,29.055555555555557
AATS1d,4.444444444444445
AATS1i,147.7044166721542
AATS1m,111.63783977777778
AATS1p,1.795783818111111
AATS1v,287.3856928007419
AATS2Z,30.365384615384617
AATS2d,4.673076923076923
AATS2i,143.67569700303363
AATS2m,118.12555053846155
AATS2p,1.814523414516327
AATS2v,289.7335203497778
AATS3Z,28.014492753623188
AATS3d,3.8260869565217392
AATS3i,150.96949085213691
AATS3m,106.9551873043478
AATS3p,1.5322966324760723
AATS3v,247.41606072690948
AATS4Z,24.698630136986303
AATS4d,3.2465753424657535
AATS4i,157.33765442508758
AATS4m,93.05168267123287
AATS4p,1.3166196853142877
AATS4v,210.06543820989953
AATS5Z,22.453125
AATS5d,3.1875
AATS5i,157.82628415895928
AATS5m,83.09625362499999
AATS5p,1.315193342535078
AATS5v,205.6381221657927
AATS6Z,22.636363636363637
AATS6d,3.036363636363636
AATS6i,157.21442529218447
AATS6m,84.15405570909091
AATS6p,1.319016690768091
AATS6v,203.85345695857515
AATS7Z,22.083333333333332
AATS7d,2.8958333333333335
AATS7i,158.11060976266756
AATS7m,82.16759816666666
AATS7p,1.2618050547727917
AATS7v,193.93679503295485
AATS8Z,19.1
AATS8d,2.45
AATS8i,160.94729060464994
AATS8m,67.881119125
AATS8p,1.13633985799245
AATS8v,173.39118603106388
ATS0dv,418.0
ATS0pe,250.2863
ATS0se,300.543036
ATS1dv,389.0
ATS1pe,255.24199999999996
ATS1se,302.80566400000004
ATS2dv,587.0
ATS2pe,359.392
ATS2se,424.835408
ATS3dv,715.0
ATS3pe,492.8818
ATS3se,586.561608
ATS4dv,643.0
ATS4pe,515.967
ATS4se,621.725612
ATS5dv,478.0
ATS5pe,445.7997
ATS5se,540.0055120000001
ATS6dv,428.0
ATS6pe,380.4723
ATS6se,460.81870399999997
ATS7dv,341.0
ATS7pe,328.7188
ATS7se,399.3506
ATS8dv,228.0
ATS8pe,277.5296
ATS8se,338.69794
ATSC0Z,276.6857142857143
ATSC0c,2.5190585125744263
ATSC0d,29.14285714285715
ATSC0i,47.175982775083504
ATSC0m,1293.5561907428569
ATSC0p,7.809206309323541
ATSC0v,1504.7917811532377
ATSC1Z,-50.819591836734695
ATSC1c,-1.3368799413385155
ATSC1d,13.795918367346944
ATSC1i,18.261414527558614
ATSC1m,-219.1096342497959
ATSC1p,3.0942772841389865
ATSC1v,392.0448983891658
ATSC2Z,40.55265306122449
ATSC2c,-0.1706921088460534
ATSC2d,1.5306122448979638
ATSC2i,-4.940066199030108
ATSC2m,194.0895382963266
ATSC2p,-0.47961749161511585
ATSC2v,149.13974286322514
ATSC3Z,-24.58040816326531
ATSC3c,0.11320187371660018
ATSC3d,-2.9387755102040787
ATSC3i,-12.793971864140575
ATSC3m,-120.41812029306107
ATSC3p,-2.1288126233222098
ATSC3v,-340.11229837165484
ATSC4Z,25.512653061224484
ATSC4c,0.46364463943065576
ATSC4d,-4.469387755102039
ATSC4i,-4.80709919259943
ATSC4m,112.34335830775515
ATSC4p,-0.8389675549528459
ATSC4v,-99.99457650031901
ATSC5Z,-78.1395918367347
ATSC5c,-0.5101809446148553
ATSC5d,-2.2040816326530606
ATSC5i,1.800437568225767
ATSC5m,-357.81649395836735
ATSC5p,0.25390171891977914
ATSC5v,-100.33635079511708
ATSC6Z,-22.0204081632653
ATSC6c,0.07217443132349036
ATSC6d,-5.653061224489795
ATSC6i,-1.7419280846899499
ATSC6m,-107.23876251020403
ATSC6p,-0.4488758947042239
ATSC6v,-169.82527856694054
ATSC7Z,24.431020408163263
ATSC7c,0.4657159190607342
ATSC7d,-6.224489795918366
ATSC7i,-6.481345292515371
ATSC7m,105.49329972408167
ATSC7p,-1.1426035996173727
ATSC7v,-156.4553365230455
ATSC8Z,-114.78367346938774
ATSC8c,-0.756750346576983
ATSC8d,-2.1632653061224496
ATSC8i,-10.607919230161222
ATSC8m,-538.0642892489795
ATSC8p,-1.9539564372983922
ATSC8v,-535.4943054594181
AXp-1d,0.432496577212905
AXp-2d,0.2787994550596576
AXp-3d,0.17574764063175913
AXp-4d,0.10972244083146926
AXp-5d,0.06603903149330011
AXp-6d,0.043299398423820225
AXp-7d,0.027206207574895464
GATS1Z,0.8533549038505667
GATS1c,1.377090831501303
GATS1d,0.6643518518518516
GATS1i,0.718795185664279
GATS1m,0.8417032026496589
GATS1p,0.6765062204498028
GATS1v,0.6230296049125141
GATS2Z,0.5187084961713213
GATS2c,0.7325311436769105
GATS2d,1.099358974358974
GATS2i,1.1846423432520674
GATS2m,0.5232706507201376
GATS2p,1.1366503308690419
GATS2v,0.853395987101298
GATS3Z,0.819220707696544
GATS3c,0.8708143665078765
GATS3d,1.0314009661835748
GATS3i,1.1797383265142551
GATS3m,0.8216669569106222
GATS3p,1.1536426144961558
GATS3v,1.0000535694024477
GATS4Z,0.8879566917327266
GATS4c,0.8841998468147318
GATS4d,0.9748858447488583
GATS4i,1.0327776950622727
GATS4m,0.8894278405874595
GATS4p,1.0246616763931309
GATS4v,0.9680047017456459
GATS5Z,1.09346763992152
GATS5c,1.079536380996014
GATS5d,0.9479166666666665
GATS5i,0.960994799026071
GATS5m,1.089853632817272
GATS5p,0.9574288873956187
GATS5v,0.9858505765511246
GATS6Z,0.9852990875295706
GATS6c,0.9182671433539105
GATS6d,1.0287878787878786
GATS6i,1.008970656205928
GATS6m,0.9883001007495456
GATS6p,1.021018946707659
GATS6v,1.0402416605632392
GATS7Z,0.9037028431777502
GATS7c,0.7830294226100276
GATS7d,1.0572916666666665
GATS7i,1.0733282662600034
GATS7m,0.9103371375634507
GATS7p,1.0876168499746277
GATS7v,1.071929681760537
GATS8Z,1.377826827757125
GATS8c,1.347812673017412
GATS8d,0.8312499999999998
GATS8i,1.1394304535010384
GATS8m,1.3768035389341937
GATS8p,1.1595660329410638
GATS8v,1.2672607823110547
MATS1Z,-0.17857060902290142
MATS1c,-0.5159643497459427
MATS1d,0.46023965141612205
MATS1i,0.37633880564924344
MATS1m,-0.16468032625494297
MATS1p,0.38522802679264073
MATS1v,0.2532940218683889
MATS2Z,0.09865003336192926
MATS2c,-0.04560788042124466
MATS2d,0.03535067873303177
MATS2i,-0.07048172314484677
MATS2m,0.10099073404989889
MATS2p,-0.041338319506907466
MATS2v,0.06670857755345541
MATS3Z,-0.045063125190812285
MATS3c,0.02279472271263193
MATS3d,-0.05115089514066489
MATS3i,-0.13756355440553508
MATS3m,-0.04721994734997965
MATS3p,-0.13827685520380553
MATS3v,-0.1146475766407163
MATS4Z,0.044209344038747704
MATS4c,0.08824541945328263
MATS4d,-0.07352941176470583
MATS4i,-0.04885480810184982
MATS4m,0.041639670830408974
MATS4p,-0.05150903974041897
MATS4v,-0.03185995947867533
MATS5Z,-0.15444450898389092
MATS5c,-0.11075773059400332
MATS5d,-0.04136029411764704
MATS5i,0.02087109239075568
MATS5m,-0.1512735948649494
MATS5p,0.017780616497284227
MATS5v,-0.03646447470561505
MATS6Z,-0.05064586384288985
MATS6c,0.018232678336064206
MATS6d,-0.12344028520499105
MATS6i,-0.02349711919181696
MATS6m,-0.05275599881821885
MATS6p,-0.03657840314564624
MATS6v,-0.07181766485493625
MATS7Z,0.06438455183808342
MATS7c,0.13480612801171907
MATS7d,-0.15573937908496724
MATS7i,-0.10017768924901342
MATS7m,0.059465679392946766
MATS7p,-0.10668798147381822
MATS7v,-0.07581249289339609
MATS8Z,-0.36299566294919444
MATS8c,-0.26285874264117415
MATS8d,-0.06495098039215687
MATS8i,-0.1967511598145957
MATS8m,-0.3639627381184615
MATS8p,-0.21893542248907422
MATS8v,-0.3113769779616281
MAXaaO,5.353238851095994
MAXsOH,9.978954081632653
MINaaO,5.353238851095994
MINsOH,9.28809490927276
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,815
TMWC10,122.57228528008238
TSRW10,57.728752572813704
Xc-3dv,0.6309074370460367
Xc-4dv,0.0
Xc-5dv,0.10012536629295592
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16895785846218417
Xch-7d,0.5330114470540578
Xp-0dv,11.439315904375647
Xp-1dv,6.123140834537527
Xp-2dv,4.650442556979728
Xp-3dv,3.172955626390907
Xp-4dv,2.1354616452958113
Xp-5dv,1.4097197267866373
Xp-6dv,0.7735794917043287
Xp-7dv,0.42483103105121056
Xpc-4d,4.746402142173786
Xpc-5d,7.557085588264128
Xpc-6d,11.880895635324869
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,1
nHBAcc,7
nHBDon,5
nHRing,1
nSpiro,0
naRing,3
piPC10,8.21957388698383
AATS0dv,11.942857142857143
AATS0pe,7.1510371428571435
AATS0se,8.586943885714286
AATS1dv,10.805555555555555
AATS1pe,7.090055555555555
AATS1se,8.411268444444445
AATS2dv,11.288461538461538
AATS2pe,6.911384615384615
AATS2se,8.169911692307691
AATS3dv,10.36231884057971
AATS3pe,7.143214492753623
AATS3se,8.500892869565217
AATS4dv,8.808219178082192
AATS4pe,7.068041095890411
AATS4se,8.516789205479451
AATS5dv,7.46875
AATS5pe,6.9656203125
AATS5se,8.437586125000001
AATS6dv,7.781818181818182
AATS6pe,6.917678181818182
AATS6se,8.37852189090909
AATS7dv,7.104166666666667
AATS7pe,6.848308333333333
AATS7se,8.319804166666666
AATS8dv,5.7
AATS8pe,6.93824
AATS8se,8.4674485
AATSC0Z,7.90530612244898
AATSC0c,0.07197310035926932
AATSC0d,0.83265306122449
AATSC0i,1.347885222145243
AATSC0m,36.958748306938766
AATSC0p,0.22312018026638689
AATSC0v,42.9940508900925
AATSC1Z,-1.411655328798186
AATSC1c,-0.037135553926069875
AATSC1d,0.3832199546485262
AATSC1i,0.5072615146544059
AATSC1m,-6.086378729160997
AATSC1p,0.08595214678163851
AATSC1v,10.890136066365717
AATSC2Z,0.7798587127158556
AATSC2c,-0.003282540554731796
AATSC2d,0.02943485086342238
AATSC2i,-0.0950012730582713
AATSC2m,3.732491121083204
AATSC2p,-0.00922341330029069
AATSC2v,2.868071978138945
AATSC3Z,-0.3562377994676132
AATSC3c,0.0016406068654579735
AATSC3d,-0.042590949423247516
AATSC3i,-0.18541988208899385
AATSC3m,-1.745190149174798
AATSC3p,-0.03085235685974217
AATSC3v,-4.929163744516737
AATSC4Z,0.34948839809896554
AATSC4c,0.006351296430556928
AATSC4d,-0.06122448979591834
AATSC4i,-0.06585067387122506
AATSC4m,1.5389501138048651
AATSC4p,-0.011492706232230766
AATSC4v,-1.3697887191824523
AATSC5Z,-1.2209311224489796
AATSC5c,-0.007971577259607114
AATSC5d,-0.03443877551020407
AATSC5i,0.02813183700352761
AATSC5m,-5.59088271809949
AATSC5p,0.003967214358121549
AATSC5v,-1.5677554811737044
AATSC6Z,-0.40037105751391455
AATSC6c,0.0013122623876998247
AATSC6d,-0.10278293135435991
AATSC6i,-0.03167141972163545
AATSC6m,-1.9497956820037097
AATSC6p,-0.008161379903713161
AATSC6v,-3.087732337580737
AATSC7Z,0.5089795918367347
AATSC7c,0.009702414980431963
AATSC7d,-0.12967687074829928
AATSC7i,-0.13502802692740357
AATSC7m,2.1977770775850347
AATSC7p,-0.023804241658695265
AATSC7v,-3.259486177563448
AATSC8Z,-2.8695918367346933
AATSC8c,-0.018918758664424575
AATSC8d,-0.05408163265306124
AATSC8i,-0.26519798075403056
AATSC8m,-13.45160723122449
AATSC8p,-0.048848910932459806
AATSC8v,-13.387357636485453
ATS0are,249.83
ATS1are,251.4
ATS2are,352.34000000000003
ATS3are,487.53999999999996
ATS4are,512.93
ATS5are,442.8
ATS6are,377.8
ATS7are,326.5400000000001
ATS8are,276.43
ATSC0dv,154.68571428571428
ATSC0pe,7.563188571428569
ATSC0se,6.042216685714283
ATSC1dv,-1.1910204081632643
ATSC1pe,-2.693299673469387
ATSC1se,-1.9384242481632643
ATSC2dv,18.209795918367348
ATSC2pe,-0.20718587755102122
ATSC2se,-0.5741131330612257
ATSC3dv,2.5624489795918333
ATSC3pe,-0.3157317551020412
ATSC3se,-0.3304446661224482
ATSC4dv,4.541224489795917
ATSC4pe,1.2378038367346935
ATSC4se,0.932494684081633
ATSC5dv,-60.85387755102041
ATSC5pe,-2.4376819591836725
ATSC5se,-1.7559545110204071
ATSC6dv,-8.506122448979589
ATSC6pe,0.1487836734693882
ATSC6se,0.276048408163265
ATSC7dv,-8.283265306122447
ATSC7pe,1.3956671020408165
ATSC7se,1.0660082024489788
ATSC8dv,-49.81224489795918
ATSC8pe,-2.43771551020408
ATSC8se,-1.6876586122448969
AXp-0dv,0.4973615610598107
AXp-1dv,0.2551308681057303
AXp-2dv,0.12917895991610356
AXp-3dv,0.06475419645695729
AXp-4dv,0.03285325608147402
AXp-5dv,0.01678237769984092
AXp-6dv,0.008142942017940302
AXp-7dv,0.004124573117002045
BertzCT,957.8285966171612
ECIndex,4800000000
GATS1dv,0.6929821861018758
GATS1pe,1.1059139980601114
GATS1se,1.1417645622011228
GATS2dv,0.6086783552612884
GATS2pe,0.6272504535269562
GATS2se,0.7329893595065557
GATS3dv,0.8330121049560185
GATS3pe,0.8785852335090368
GATS3se,0.9359549583909251
GATS4dv,0.9981352252658
GATS4pe,0.8993072264098761
GATS4se,0.9197480090812608
GATS5dv,1.2226403768008867
