DLiP-ID,C001UM
AATSC5i,-0.08789346928353539
AATSC5m,-3.0992661266387875
AATSC5p,-0.01794297761212329
AATSC5s,0.23399420328333106
AATSC5v,-5.035481570814393
AATSC6Z,-1.526764995083579
AATSC6c,-0.0010258850123625663
AATSC6d,-0.07156123675297717
AATSC6i,-0.10918068956195373
AATSC6m,-7.242569671443241
AATSC6p,-0.023767871301834012
AATSC6s,-0.26002670648360593
AATSC6v,-8.227584754859778
AATSC7Z,0.3360167714884696
AATSC7c,-0.0010905417551089164
AATSC7d,-0.050197996738877274
AATSC7i,-0.11057018846582757
AATSC7m,1.4748614626321908
AATSC7p,-0.01818847668632719
AATSC7s,0.21057742578357533
AATSC7v,-2.002086394748973
AATSC8Z,0.2222222222222223
AATSC8c,-0.0031248540678937608
AATSC8d,-0.07407407407407413
AATSC8i,0.04835564614854614
AATSC8m,1.0990840844444427
AATSC8p,0.009581608159915505
AATSC8s,-0.08609053497942397
AATSC8v,2.402765671943921
ATS0are,300.6899999999999
ATS1are,314.6000000000001
ATS2are,509.2300000000001
ATS3are,664.1199999999999
ATS4are,800.2599999999999
ATS5are,837.5099999999998
ATS6are,743.8700000000001
ATS7are,675.6199999999999
ATS8are,574.7200000000001
ATSC0dv,205.20000000000005
ATSC0pe,7.495879999999997
ATSC0se,5.814089244444443
ATSC1dv,61.919999999999995
ATSC1pe,-0.9837520000000003
ATSC1se,-0.7111826607407403
ATSC2dv,88.33777777777779
ATSC2pe,0.7000639999999991
ATSC2se,0.31969710419753045
ATSC3dv,65.08
ATSC3pe,0.30069199999999774
ATSC3se,-0.6509144651851858
ATSC4dv,-9.63555555555554
ATSC4pe,0.4698079999999979
ATSC4se,-0.05371081876543171
ATSC5dv,-80.46222222222221
ATSC5pe,-0.11257599999999991
ATSC5se,0.295385459753087
ATSC6dv,-83.1911111111111
ATSC6pe,-2.0207919999999984
ATSC6se,-0.8925869471604929
ATSC7dv,33.35111111111111
ATSC7pe,1.5320159999999996
ATSC7se,1.0324829353086418
ATSC8dv,-21.200000000000003
ATSC8pe,-0.21199999999999974
ATSC8se,-0.28065280000000004
AXp-0dv,0.5368445543272415
AXp-1dv,0.27671696595802786
AXp-2dv,0.13672936674021946
AXp-3dv,0.07080173818650697
AXp-4dv,0.035949062591212826
AXp-5dv,0.018715895741954834
AXp-6dv,0.009730017696942268
AXp-7dv,0.004961265661902207
BertzCT,1254.2309709364008
ECIndex,535
ETA_eta,23.267537529799377
GATS1dv,0.42214912280701744
GATS1pe,0.7668829410289386
GATS1se,0.8109830795090498
GATS2dv,0.5509906975596515
GATS2pe,0.6155212487021563
GATS2se,0.6586602313935637
GATS3dv,0.6642969078469593
GATS3pe,0.7184430307179465
GATS3se,0.813535068233725
GATS4dv,0.9231175868107178
GATS4pe,0.9700641880289856
GATS4se,1.052573652595719
GATS5dv,1.1689618311010497
GATS5pe,1.122327929992338
GATS5se,1.1360040012238244
GATS6dv,1.1651054874156874
GATS6pe,1.1512596819557892
GATS6se,1.1195018040786946
GATS7dv,0.9527750193092793
GATS7pe,0.8971657990537897
GATS7se,0.8796335175748735
GATS8dv,1.116200996317955
GATS8pe,1.0856526815026684
GATS8se,1.0633101163726355
LogEE_A,4.3155038725484065
LogEE_D,137.81818661376502
MATS1dv,0.28289473684210514
MATS1pe,-0.12303658809906251
MATS1se,-0.11467552636580705
MATS2dv,0.2452192365583438
MATS2pe,0.05319864150858766
MATS2se,0.03132149125557049
MATS3dv,0.1399208806329549
MATS3pe,0.01769748652514671
MATS3se,-0.049391767881724176
MATS4dv,-0.017907291769914395
MATS4pe,0.02390167235823004
MATS4se,-0.0035229833080513283
MATS5dv,-0.14230019493177382
MATS5pe,-0.00545021979385837
MATS5se,0.018437339313830924
MATS6dv,-0.16144836033052143
MATS6pe,-0.10735766540968508
MATS6se,-0.06113682883305713
MATS7dv,0.06899849203722092
MATS7pe,0.08676555000125354
MATS7se,0.07538897475171996
MATS8dv,-0.05165692007797271
MATS8pe,-0.014141101511763784
MATS8se,-0.02413557723319892
MAXaaCH,1.6459036176198873
MAXaaaC,0.26082671957672
MAXaasC,0.6520155160829766
MAXdssC,-0.6367807802133203
MAXsCH3,1.8448507657833055
MDEC-11,0.16666666666666669
MDEC-12,2.2448194798464645
MDEC-13,4.86391816238199
MDEC-22,3.491452521763927
MDEC-23,22.841787337967173
MDEC-33,30.903442334993052
MDEO-11,2.6047568423006573
MDEO-12,0.9576701552197605
MINaaCH,1.102499443431081
MINaaaC,0.1996230158730159
MINaasC,-0.47495464852607694
MINdssC,-0.7901980452674897
MINsCH3,1.22679521022775
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.75
SM1_Dzi,1.2119393011481083
SM1_Dzm,1.7448590536908561
SM1_Dzp,-7.576059850374065
SM1_Dzv,-2.7929613464061798
SddssSe,0
SpAD_Dt,870.647267667209
SpAbs_A,37.55214969853221
SpAbs_D,275.6363732275301
SpMAD_A,1.29490171374249
SpMAD_D,9.504702525087243
SpMax_A,2.5988756377048543
SpMax_D,137.81818661376502
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,121.13
TpiPC10,9.893235176071776
VAdjMat,6.0
VE1_DzZ,5.297345437002736
VE1_Dzi,5.294798976565679
VE1_Dzm,5.297322009495204
VE1_Dzp,5.238807010766544
VE1_Dzv,5.2714454465452745
VE2_DzZ,0.1826670840345771
VE2_Dzi,0.18257927505398894
VE2_Dzm,0.1826662761894898
VE2_Dzp,0.18064851761263945
VE2_Dzv,0.1817739809153543
VE3_DzZ,2.7319165711348847
VE3_Dzi,2.73143575055943
VE3_Dzm,2.731912148625608
VE3_Dzp,2.720804539703657
VE3_Dzv,2.727015340220124
VR1_DzZ,188.21004127457329
VR1_Dzi,188.71420094761646
VR1_Dzm,188.21485282367541
VR1_Dzp,196.62931940852914
VR1_Dzv,192.4384413375064
VR2_DzZ,6.490001423261147
VR2_Dzi,6.507386239572981
VR2_Dzm,6.490167338747428
VR2_Dzp,6.780321358914798
VR2_Dzv,6.635808321982979
VR3_DzZ,6.302269316995516
VR3_Dzi,6.304944443279411
VR3_Dzm,6.30229488145301
VR3_Dzp,6.346031065877983
VR3_Dzv,6.324487054318351
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07533386257884246
Xch-7dv,0.1778251212346146
Xpc-4dv,2.1703447426732017
Xpc-5dv,3.2304022688469383
Xpc-6dv,4.66850052097904
Zagreb1,162.0
Zagreb2,204.0
fragCpx,212.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,32
nBondsS,28
nBondsT,0
nFARing,1
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.681999999999998
AATS1are,6.554166666666668
AATS2are,6.445949367088608
AATS3are,6.510980392156862
AATS4are,6.78186440677966
AATS5are,6.7541129032258045
AATS6are,6.582920353982302
AATS7are,6.373773584905659
AATS8are,6.385777777777779
AATSC0dv,4.560000000000001
AATSC0pe,0.16657511111111103
AATSC0se,0.12920198320987653
AATSC1dv,1.2899999999999998
AATSC1pe,-0.02049483333333334
AATSC1se,-0.014816305432098756
AATSC2dv,1.118199718706048
AATSC2pe,0.008861569620253154
AATSC2se,0.004046798787310512
AATSC3dv,0.6380392156862745
AATSC3pe,0.0029479607843137033
AATSC3se,-0.006381514364560645
AATSC4dv,-0.08165725047080966
AATSC4pe,0.003981423728813541
AATSC4se,-0.000455176430215523
AATSC5dv,-0.6488888888888887
AATSC5pe,-0.0009078709677419347
AATSC5se,0.002382140804460379
AATSC6dv,-0.7362045231071779
AATSC6pe,-0.017883115044247774
AATSC6se,-0.007898999532393742
AATSC7dv,0.31463312368972746
AATSC7pe,0.014452981132075469
AATSC7se,0.009740405050081526
AATSC8dv,-0.23555555555555557
AATSC8pe,-0.0023555555555555526
AATSC8se,-0.003118364444444445
AETA_eta,0.8023288803379095
ATSC0are,8.332444444444443
ATSC1are,-1.0883851851851847
ATSC2are,0.6303753086419753
ATSC3are,-0.15442962962963053
ATSC4are,0.33936790123456695
ATSC5are,0.10370864197530894
ATSC6are,-1.8725827160493813
ATSC7are,1.6484641975308634
ATSC8are,-0.309333333333333
BCUTZ-1h,8.030546645651693
BCUTZ-1l,5.645785242722343
BCUTc-1h,0.46643358717839406
BCUTc-1l,-0.49637537649166635
BCUTd-1h,3.3205268472864717
BCUTd-1l,0.9771673789797439
BCUTi-1h,13.644539484807716
BCUTi-1l,10.906225805261109
BCUTm-1h,16.016364002476436
BCUTm-1l,11.657265041924134
BCUTp-1h,2.0402410863379608
BCUTp-1l,0.7408367350071494
BCUTs-1h,7.0104543336316105
BCUTs-1l,1.34395840529674
BCUTv-1h,20.946725259933487
BCUTv-1l,14.700324850937948
BalabanJ,1.6680416611650337
Diameter,11
ETA_beta,40.0
GATS1are,0.7832835502453595
GATS2are,0.6306596754286703
GATS3are,0.7527391157017533
GATS4are,1.0001744818882377
GATS5are,1.1285074709044234
GATS6are,1.1397605125077648
GATS7are,0.8887287599985506
GATS8are,1.0784083635587796
HybRatio,0.13636363636363635
Lipinski,True
LogEE_Dt,431.71256210504265
MATS1are,-0.12245639534883718
MATS2are,0.04309354179213716
MATS3are,-0.008176558440743532
MATS4are,0.015532052232464079
MATS5are,0.004516825880782136
MATS6are,-0.08949579990597223
MATS7are,0.08398732342770647
MATS8are,-0.0185619799445274
MAXssCH2,0.5025703803738616
MINssCH2,0.5025703803738616
NsssssAs,0
RotRatio,0.0625
SM1_Dzpe,1.811046511627907
SM1_Dzse,1.739463601532567
SMR_VSA1,34.44005669053763
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,13.344558822616634
SMR_VSA6,7.109797541277533
SMR_VSA7,63.71254429249002
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
SpAD_DzZ,209.7329046560643
SpAD_Dzi,212.24566201470293
SpAD_Dzm,209.7567996977652
SpAD_Dzp,260.1497523143224
SpAD_Dzv,233.15828212592794
SpAbs_Dt,870.6472676672088
SpDiam_A,5.19775127540971
SpDiam_D,197.55746539728509
SpMAD_Dt,30.022319574731345
SpMax_Dt,431.71256210504265
SsssssAs,0
VE1_Dzpe,5.297622242064442
VE1_Dzse,5.297297402781039
VE2_Dzpe,0.1826766290367049
VE2_Dzse,0.1826654276821048
VE3_Dzpe,2.731968823311607
VE3_Dzse,2.731907503491468
VMcGowan,271.1900000000004
VR1_Dzpe,188.1529166871935
VR1_Dzse,188.21990271487198
VR2_Dzpe,6.488031609903224
VR2_Dzse,6.49034147292662
VR3_Dzpe,6.301965755836746
VR3_Dzse,6.302321711553699
mZagreb1,11.305555555555554
mZagreb2,6.388888888888886
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,37
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1851654320987654
AATSC1are,-0.02267469135802468
AATSC2are,0.007979434286607282
AATSC3are,-0.0015140159767610835
AATSC4are,0.0028759991630048047
AATSC5are,0.0008363600159299108
AATSC6are,-0.016571528460613993
AATSC7are,0.015551549033310031
AATSC8are,-0.0034370370370370336
AETA_beta,1.3793103448275863
BCUTdv-1h,6.0290709055928735
BCUTdv-1l,0.9879268741729207
BCUTpe-1h,3.502810849459153
BCUTpe-1l,2.1947817145934074
BCUTse-1h,3.7157171962838618
BCUTse-1l,2.390813492665541
ETA_alpha,13.333333333333336
ETA_dBeta,4.0
ETA_eta_B,0.6032453944846772
ETA_eta_F,36.89667553204417
ETA_eta_L,5.801430812839424
ETA_eta_R,60.16421306184355
ETA_psi_1,0.5194805194805199
LabuteASA,164.33479617637286
LogEE_DzZ,104.92679715561835
LogEE_Dzi,106.1646220177359
LogEE_Dzm,104.93856740245813
LogEE_Dzp,127.72368516911412
LogEE_Dzv,115.7123599554586
PEOE_VSA1,20.056445138322168
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,19.056471336613843
PEOE_VSA7,30.183374320007832
PEOE_VSA8,16.335899920626588
PEOE_VSA9,29.363603508065516
SM1_Dzare,1.9999999999999996
SpAD_Dzpe,209.44933118783044
SpAD_Dzse,209.78188006339008
SpAbs_DzZ,208.10359431123678
SpAbs_Dzi,211.11730473432374
SpAbs_Dzm,208.1322757512254
SpAbs_Dzp,263.0234301886022
SpAbs_Dzv,234.21768125732342
SpDiam_Dt,514.1522973586341
SpMAD_DzZ,7.232169126071183
SpMAD_Dzi,7.31881593154148
SpMAD_Dzm,7.232993093026386
SpMAD_Dzp,8.97068111428698
SpMAD_Dzv,8.039940762963033
SpMax_DzZ,104.92679715561835
SpMax_Dzi,106.1646220177359
SpMax_Dzm,104.93856740245813
SpMax_Dzp,127.72368516911412
SpMax_Dzv,115.7123599554586
VE1_Dzare,5.298462529453141
VE2_Dzare,0.1827056044639014
VE3_Dzare,2.7321274266841886
VR1_Dzare,187.9762373040263
VR2_Dzare,6.4819392173802175
VR3_Dzare,6.301026294514554
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45977011494252884
AETA_dBeta,0.13793103448275862
AETA_eta_B,0.020801565327057833
AETA_eta_F,1.272299156277385
AETA_eta_L,0.20004933837377326
AETA_eta_R,2.074628036615295
BCUTare-1h,3.556677355407004
BCUTare-1l,2.1449614842515516
ETA_beta_s,18.0
ETA_dPsi_A,0.1945194805194801
ETA_dPsi_B,0.0
ETA_eta_BR,0.9472453944846772
ETA_eta_FL,8.009537355048995
ETA_eta_RL,13.810968167888419
LogEE_Dzpe,104.78711547362653
LogEE_Dzse,104.95092153519616
PEOE_VSA10,17.248535499851716
PEOE_VSA11,5.783244946364939
PEOE_VSA12,5.783244946364939
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,39.96517490648137
SlogP_VSA3,11.157684576726059
SlogP_VSA4,0.0
SlogP_VSA5,54.68805770208806
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,208.57360266829804
SpAbs_Dzpe,207.7631844356252
SpAbs_Dzse,208.16237946885974
SpDiam_DzZ,151.44809621660994
SpDiam_Dzi,152.7761065356369
SpDiam_Dzm,151.4607222113935
SpDiam_Dzp,176.01869955233332
SpDiam_Dzv,163.03769837073767
SpMAD_Dzpe,7.222390730614842
SpMAD_Dzse,7.233857933220348
SpMax_Dzpe,104.78711547362653
SpMax_Dzse,104.95092153519616
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6206896551724138
AETA_eta_BR,0.03266363429257507
AETA_eta_FL,0.27619094327755156
AETA_eta_RL,0.47624028165132476
DetourIndex,6250
EState_VSA1,34.784330680533444
EState_VSA2,38.58970588741457
EState_VSA3,11.984273114623004
EState_VSA4,12.13273413692322
EState_VSA5,13.176164609739143
EState_VSA6,12.13273413692322
EState_VSA7,6.923737199690624
EState_VSA8,0.0
EState_VSA9,4.736862953800049
ETA_beta_ns,22.0
ETA_shape_p,0.22499999999999995
ETA_shape_x,0.0
ETA_shape_y,0.5249999999999999
GhoseFilter,True
LogEE_Dzare,104.35576685139038
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,206.7115337027808
SpDiam_Dzpe,151.29826156989944
SpDiam_Dzse,151.47397457857258
SpMAD_Dzare,7.192193195458553
SpMax_Dzare,104.35576685139038
TopoPSA(NO),121.13
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,81.33333333333333
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7586206896551724
EState_VSA10,29.703193736737582
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04022988505747118
FilterItLogS,-5.234277580161361
SpDiam_Dzare,150.8355880761644
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.677037037037037
ETA_epsilon_2,0.8850574712643674
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5781420765027317
ETA_epsilon_5,0.830208333333333
AETA_beta_ns_d,0.05172413793103448
ETA_dEpsilon_A,0.2338271604938274
ETA_dEpsilon_B,0.09889496053430524
ETA_dEpsilon_C,-0.13493219995952216
ETA_dEpsilon_D,0.05484913793103441
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.6206896551724138
MDEDescriptor,"0.16666666666666669,2.2448194798464645,4.86391816238199,0.0,3.491452521763927,22.841787337967173,0.0,30.903442334993052,0.0,0.0,2.6047568423006573,0.9576701552197605,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,55.002687999999985
BCUTDescriptor,"11.98839604418082,16.006893368487127,-0.3656103252552972,0.29405668732703427,4.92693215329306,11.351255131372062"
BPolDescriptor,22.281312
TPSADescriptor,121.13
ALOGPDescriptor,"3.3126,10.973318760000002,104.37310000000001"
XLogPDescriptor,3.9929999999999994
VAdjMaDescriptor,6.0
WeightDescriptor,392.08960297999994
ChiPathDescriptor,"21.032651236960596,13.810968167888426,12.77714586517733,11.93867355791974,10.597416814484939,9.05050932615942,6.497908881318025,5.088643598406163,15.568492075490004,8.854942910656893,6.6997389702707535,5.239328625801517,3.8465496972597735,2.7699525698093144,1.7319431500557239,1.1113235082660942"
ChiChainDescriptor,"0.0,0.0,0.0,0.1935090693107996,0.6383951913403145,0.0,0.0,0.0,0.07533386257884248,0.1778251212346146"
AtomCountDescriptor,45
BondCountDescriptor,32
SmallRingDescriptor,"4,4,1,1,0,0,0,4,0,0,0"
ChiClusterDescriptor,"2.3038164519511475,0.0,0.8883072107724778,0.0,0.8972983071557832,0.0,0.22386729517101633,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,8,1,1,0,0"
ZagrebIndexDescriptor,162.0
LargestChainDescriptor,12
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"59.13365608342784,2.0390915890837187,18.185199461017813,18.185199461017813,0.0"
FractionalPSADescriptor,0.308934486095462
WienerNumbersDescriptor,"1934.0,62.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.561541580027234,12.17866818765223,19.90768026053847,2.170344742673201,3.2304022688469396,4.250540619283526"
FractionalCSP3Descriptor,0.13636363636363635
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,26
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.203125,8.501457725947521,3.4565376186997807"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1492.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.13636363636363635
AutocorrelationDescriptorMass,"34.42128324878662,34.65673581706051,53.75957276113171,69.63811547404896,75.95407444346719"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.7066715555406005,-0.2934897554220387,0.14887904191313023,-0.16184633437961138,-0.19891512957870577"
EccentricConnectivityIndexDescriptor,535
AutocorrelationDescriptorPolarizability,"2173.5743143930854,2707.1087978962946,4177.74688695632,4916.8501027136,4575.710289180815"
