DLiP-ID,T003ON
AATSC5Z,0.6449085354062729
AATSC5c,0.004687729993574182
AATSC5d,0.009034304056928491
AATSC5i,0.16006220562291762
AATSC5m,2.8651451083997697
AATSC5p,-0.0012771708919687146
AATSC5s,0.5864249096526623
AATSC5v,0.2926955472061325
AATSC6Z,0.4266180643980061
AATSC6c,-0.0014500522593736086
AATSC6d,-0.04525670153712996
AATSC6i,-0.1726904179382491
AATSC6m,1.9891294891894244
AATSC6p,-0.014115754909992784
AATSC6s,-0.37499040623026353
AATSC6v,0.9636335437771302
AATSC7Z,0.11741250202788672
AATSC7c,-0.00046704948538585546
AATSC7d,-0.003517849671695821
AATSC7i,0.010424031079284583
AATSC7m,0.590649907258368
AATSC7p,0.004649721514179371
AATSC7s,-0.03720875515747294
AATSC7v,1.5568678449006434
AATSC8Z,-0.4009204470742933
AATSC8c,0.0013350165873930097
AATSC8d,0.06101249178172256
AATSC8i,0.03536373548262109
AATSC8m,-1.7814414086965904
AATSC8p,0.018388124624296478
AATSC8s,-0.06853312878953871
AATSC8v,1.5667112410348019
ATS0are,269.47979999999995
ATS1are,271.658
ATS2are,441.39300000000003
ATS3are,594.992
ATS4are,616.2310000000001
ATS5are,563.7479
ATS6are,521.701
ATS7are,529.757
ATS8are,445.77400000000006
ATSC0dv,183.58974358974353
ATSC0pe,8.594835897435894
ATSC0se,5.947323076923072
ATSC1dv,24.6620644312952
ATSC1pe,-0.7687454306377386
ATSC1se,-0.5320553372781067
ATSC2dv,8.063773833004596
ATSC2pe,0.9167101249178174
ATSC2se,0.8061142011834308
ATSC3dv,-17.412228796844175
ATSC3pe,1.679973570019724
ATSC3se,0.9738461301775143
ATSC4dv,-55.391190006574625
ATSC4pe,-2.1815795529257063
ATSC4se,-1.3799264378698215
ATSC5dv,48.30440499671269
ATSC5pe,2.339055095332019
ATSC5se,1.7919817041420112
ATSC6dv,17.57462195923734
ATSC6pe,-0.6687701512163058
ATSC6se,-0.9073953609467456
ATSC7dv,0.5279421433267584
ATSC7pe,-0.24115548980933818
ATSC7se,-0.27253448520709944
ATSC8dv,-24.700854700854702
ATSC8pe,-0.8191470085470096
ATSC8se,-0.4717581538461526
AXp-0dv,0.5169159330535728
AXp-1dv,0.2776921846557547
AXp-2dv,0.14550750349329603
AXp-3dv,0.07797198931587068
AXp-4dv,0.04251043642253418
AXp-5dv,0.023545582867414733
AXp-6dv,0.012776602897256798
AXp-7dv,0.0068938160607911894
BertzCT,952.3991031469121
ECIndex,502
ETA_eta,17.250191172606815
GATS1dv,0.4694985692873689
GATS1pe,0.6320675738313305
GATS1se,0.6650280032020971
GATS2dv,0.6657446010172602
GATS2pe,0.5527465245798457
GATS2se,0.5493337542246142
GATS3dv,0.9475232774674117
GATS3pe,0.7748552052425041
GATS3se,0.7809203020018493
GATS4dv,1.1159096429438915
GATS4pe,1.082413235278896
GATS4se,1.0830886805766757
GATS5dv,0.8790699967137695
GATS5pe,0.8064949520180855
GATS5se,0.7971264002269097
GATS6dv,0.9130842938971787
GATS6pe,0.9365263013129864
GATS6se,0.9910215044749915
GATS7dv,1.0792697525937751
GATS7pe,1.1586944102864516
GATS7se,1.2142360145442084
GATS8dv,1.187765363128492
GATS8pe,1.2512096410903863
GATS8se,1.2822269256239403
LogEE_A,4.14508366150627
LogEE_D,126.4386752420886
MATS1dv,0.12777967025480313
MATS1pe,-0.08507965274259766
MATS1se,-0.08509734746885993
MATS2dv,0.025566997415158832
MATS2pe,0.06208465088965617
MATS2se,0.07889779121650958
MATS3dv,-0.04109869646182496
MATS3pe,0.0847006918684426
MATS3se,0.07095629147524249
MATS4dv,-0.12789956278843823
MATS4pe,-0.10759949799001704
MATS4se,-0.09835833844697617
MATS5dv,0.12072132763720017
MATS5pe,0.12486724902438003
MATS5se,0.13824763839147683
MATS6dv,0.04725797326921717
MATS6pe,-0.0384128745530319
MATS6se,-0.07532038634288238
MATS7dv,0.001456504389465283
MATS7pe,-0.014211288162014822
MATS7se,-0.02320992911727973
MATS8dv,-0.08072625698324025
MATS8pe,-0.057184129050658415
MATS8se,-0.047593663341749005
MAXaaCH,1.8425701814753042
MAXaaNH,3.0188106434544024
MAXaaaC,0.8371668507725508
MAXaasC,0.6972353447551862
MAXdssC,-0.9821840094062313
MAXssNH,2.244748441043084
MDEC-22,8.15603578233497
MDEC-23,19.706668220835848
MDEC-33,10.813414200815034
MDEN-22,0.19999999999999996
MDEO-11,0.814325284978472
MINaaCH,0.8816789061941477
MINaaNH,3.0188106434544024
MINaaaC,0.8332732321323594
MINaasC,-1.309043506163816
MINdssC,-1.2681089380196522
MINssNH,2.244748441043084
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7023809523809526
SM1_Dzi,1.677308115583282
SM1_Dzm,1.7683750400953988
SM1_Dzp,-8.2796557651082
SM1_Dzv,-2.9289520212623494
SddssSe,0
SpAD_Dt,450.43755216575113
SpAbs_A,32.0047412307646
SpAbs_D,252.87735048417724
SpMAD_A,1.280189649230584
SpMAD_D,10.115094019367088
SpMax_A,2.4185706977990433
SpMax_D,126.4386752420886
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,82.19
TpiPC10,8.272270236050716
VAdjMat,5.754887502163468
VE1_DzZ,4.9491888825966575
VE1_Dzi,4.947665923824308
VE1_Dzm,4.949523875453132
VE1_Dzp,4.923283316881227
VE1_Dzv,4.945666170806533
VE2_DzZ,0.1979675553038663
VE2_Dzi,0.19790663695297234
VE2_Dzm,0.1979809550181253
VE2_Dzp,0.19693133267524907
VE2_Dzv,0.1978266468322613
VE3_DzZ,2.515514432926208
VE3_Dzi,2.5152066667087256
VE3_Dzm,2.5155821170513644
VE3_Dzp,2.510266380635014
VE3_Dzv,2.5148024039131616
VR1_DzZ,142.2037546767744
VR1_Dzi,142.457792781352
VR1_Dzm,142.15011356849186
VR1_Dzp,145.7190808516123
VR1_Dzv,143.29425290095438
VR2_DzZ,5.688150187070976
VR2_Dzi,5.69831171125408
VR2_Dzm,5.686004542739674
VR2_Dzp,5.828763234064492
VR2_Dzv,5.731770116038175
VR3_DzZ,5.873551653091437
VR3_Dzi,5.875336496701584
VR3_Dzm,5.873174368905012
VR3_Dzp,5.897971396360891
VR3_Dzv,5.8811909605373565
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.11901622381467028
Xch-7dv,0.13826929822073852
Xpc-4dv,1.2765502975159282
Xpc-5dv,1.6088330956651429
Xpc-6dv,1.870765930227335
Zagreb1,130.0
Zagreb2,153.0
fragCpx,129.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,27
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.909738461538461
AATS1are,6.625804878048781
AATS2are,6.587955223880598
AATS3are,6.611022222222222
AATS4are,6.698163043478262
AATS5are,6.632328235294117
AATS6are,6.603810126582279
AATS7are,6.879961038961039
AATS8are,6.8580615384615395
AATSC0dv,4.707429322813937
AATSC0pe,0.2203804076265614
AATSC0se,0.152495463510848
AATSC1dv,0.6015137666169561
AATSC1pe,-0.018749888552139965
AATSC1se,-0.012976959445807481
AATSC2dv,0.12035483332842681
AATSC2pe,0.013682240670415185
AATSC2se,0.012031555241543743
AATSC3dv,-0.19346920885382418
AATSC3pe,0.018666373000219155
AATSC3se,0.010820512557527936
AATSC4dv,-0.6020781522453763
AATSC4pe,-0.02371282122745333
AATSC4se,-0.014999200411628494
AATSC5dv,0.5682871176083846
AATSC5pe,0.02751829523920022
AATSC5se,0.021082137695788365
AATSC6dv,0.22246356910427015
AATSC6pe,-0.008465444952105137
AATSC6se,-0.011486017227173994
AATSC7dv,0.0068563914717760825
AATSC7pe,-0.003131889478043353
AATSC7se,-0.0035394088987934992
AATSC8dv,-0.3800131492439185
AATSC8pe,-0.012602261669953993
AATSC8se,-0.007257817751479271
AETA_eta,0.6900076469042726
ATSC0are,9.77698974358974
ATSC1are,-0.8931174227481918
ATSC2are,1.0655406969099281
ATSC3are,1.9286185404339249
ATSC4are,-2.3252014464168314
ATSC5are,2.6762608152531233
ATSC6are,-1.032158711374095
ATSC7are,-0.33326692965154764
ATSC8are,-0.8525572649572667
BCUTZ-1h,9.005357763548355
BCUTZ-1l,5.676101980859729
BCUTc-1h,0.46016599388417506
BCUTc-1l,-0.35464788012276166
BCUTd-1h,3.245667927479214
BCUTd-1l,0.9726994234379681
BCUTi-1h,17.425860252685794
BCUTi-1l,10.93703244640102
BCUTm-1h,19.001214753910688
BCUTm-1l,11.687544167256869
BCUTp-1h,2.011186315346798
BCUTp-1l,0.5435747156427942
BCUTs-1h,8.003006639944457
BCUTs-1l,1.2540903076263146
BCUTv-1h,20.912841063880375
BCUTv-1l,13.303120533274997
BalabanJ,1.573348629897383
Diameter,12
ETA_beta,33.75
GATS1are,0.6452547201068768
GATS2are,0.557712027845225
GATS3are,0.7734465400096054
GATS4are,1.073519165390017
GATS5are,0.7960394370739237
GATS6are,0.9417098292251717
GATS7are,1.1646250606116078
GATS8are,1.251710268956991
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,225.21877608287556
MATS1are,-0.08689287208841612
MATS2are,0.06343876013199097
MATS3are,0.08547975632301837
MATS4are,-0.10081663658253034
MATS5are,0.12559401871991685
MATS6are,-0.05211693158920849
MATS7are,-0.017264775787272237
MATS8are,-0.05232023070390825
MAXssCH2,0.0020053854875288213
MAXsssCH,-1.2829875283446717
MINssCH2,0.0020053854875288213
MINsssCH,-1.2829875283446717
NsssssAs,0
RotRatio,0.18518518518518517
SM1_Dzpe,1.8171241765744268
SM1_Dzse,1.6530103868809847
SMR_VSA1,23.47643185833399
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,12.462662452073971
SMR_VSA6,0.0
SMR_VSA7,71.42275771633012
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,201.74889856663918
SpAD_Dzi,197.95361966304586
SpAD_Dzm,201.4725295860273
SpAD_Dzp,271.6327876630323
SpAD_Dzv,239.53170804277264
SpAbs_Dt,450.4375521657512
SpDiam_A,4.776849307771318
SpDiam_D,188.3463583689475
SpMAD_Dt,18.017502086630046
SpMax_Dt,225.21877608287556
SsssssAs,0
VE1_Dzpe,4.949072368873789
VE1_Dzse,4.949045597038535
VE2_Dzpe,0.19796289475495157
VE2_Dzse,0.1979618238815414
VE3_Dzpe,2.51549089066562
VE3_Dzse,2.5154854811856873
VMcGowan,234.2899999999999
VR1_Dzpe,142.1946276132228
VR1_Dzse,142.2306946861277
VR2_Dzpe,5.687785104528912
VR2_Dzse,5.689227787445108
VR3_Dzpe,5.873487468031865
VR3_Dzse,5.873741081689092
mZagreb1,8.75
mZagreb2,5.499999999999998
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,32
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.25069204470742923
AATSC1are,-0.021783351774346142
AATSC2are,0.01590359249119296
AATSC3are,0.021429094893710275
AATSC4are,-0.02527392876540034
AATSC5are,0.0314854213559191
AATSC6are,-0.013065300143975887
AATSC7are,-0.0043281419435265926
AATSC8are,-0.013116265614727179
AETA_beta,1.35
BCUTdv-1h,7.005350782813872
BCUTdv-1l,1.9850397244380007
BCUTpe-1h,3.9907689283701333
BCUTpe-1l,2.2253435547935085
BCUTse-1h,4.012364611705977
BCUTse-1l,2.4212247119660883
ETA_alpha,11.371428571428572
ETA_dBeta,2.25
ETA_eta_B,0.44497931178633543
ETA_eta_F,27.390814885515926
ETA_eta_L,4.885060406964553
ETA_eta_R,44.64100605812274
ETA_psi_1,0.49812265331664596
LabuteASA,140.837301677641
LogEE_DzZ,100.94254452141483
LogEE_Dzi,99.04390215614625
LogEE_Dzm,100.80699979461744
LogEE_Dzp,134.0528560209754
LogEE_Dzv,119.18006361713384
PEOE_VSA1,15.407294519794245
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.575367279421462
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,23.762552697081826
PEOE_VSA8,23.520590126620142
PEOE_VSA9,5.563451491696996
SM1_Dzare,2.008966166906899
SpAD_Dzpe,200.5171008928944
SpAD_Dzse,202.06679348295933
SpAbs_DzZ,200.1827080904486
SpAbs_Dzi,196.4104961967093
SpAbs_Dzm,199.84562454913956
SpAbs_Dzp,276.38536780705897
SpAbs_Dzv,241.2890792555301
SpDiam_Dt,320.6049249926878
SpMAD_DzZ,8.069955942665567
SpMAD_Dzi,7.918144786521834
SpMAD_Dzm,8.058901183441092
SpMAD_Dzp,10.86531150652129
SpMAD_Dzv,9.581268321710905
SpMax_DzZ,100.94254452141483
SpMax_Dzi,99.04390215614625
SpMax_Dzm,100.80699979461744
SpMax_Dzp,134.0528560209754
SpMax_Dzv,119.18006361713384
VE1_Dzare,4.948861388286804
VE2_Dzare,0.19795445553147217
VE3_Dzare,2.515448259427183
VR1_Dzare,142.17057499286517
VR2_Dzare,5.6868229997146065
VR3_Dzare,5.87331830091722
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45485714285714285
AETA_dBeta,0.09
AETA_eta_B,0.017799172471453416
AETA_eta_F,1.095632595420637
AETA_eta_L,0.19540241627858213
AETA_eta_R,1.7856402423249096
BCUTare-1h,4.109609191141347
BCUTare-1l,2.1755329010494067
ETA_beta_s,15.75
ETA_dPsi_A,0.215877346683354
ETA_dPsi_B,0.0
ETA_eta_BR,0.7029793117863354
ETA_eta_FL,7.0841738436222075
ETA_eta_RL,11.96923425058676
LogEE_Dzpe,100.33123541351017
LogEE_Dzse,101.0995171569549
PEOE_VSA10,6.041840829147961
PEOE_VSA11,11.63444168209179
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,28.008831762239225
SlogP_VSA3,11.21535880699783
SlogP_VSA4,11.63444168209179
SlogP_VSA5,15.921440167465814
SlogP_VSA6,48.661413050844345
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,198.78719265093213
SpAbs_Dzpe,198.845346650446
SpAbs_Dzse,200.54602392702878
SpDiam_DzZ,154.33417881871958
SpDiam_Dzi,150.86172918799812
SpDiam_Dzm,154.19236634379627
SpDiam_Dzp,202.22091592237086
SpDiam_Dzv,182.25671489063322
SpMAD_Dzpe,8.020684035715776
SpMAD_Dzse,8.082671739318373
SpMax_Dzpe,100.33123541351017
SpMax_Dzse,101.0995171569549
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.63
AETA_eta_BR,0.028119172471453416
AETA_eta_FL,0.2833669537448883
AETA_eta_RL,0.4787693700234704
DetourIndex,2700
EState_VSA1,35.1162190202401
EState_VSA2,6.4208216229260096
EState_VSA3,5.563451491696996
EState_VSA4,23.035659069004275
EState_VSA5,6.06636706846161
EState_VSA6,6.196843571613076
EState_VSA7,24.26546827384644
EState_VSA8,10.30076712495354
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.1381909547738693
ETA_shape_x,0.0
ETA_shape_y,0.39572864321608037
GhoseFilter,True
LogEE_Dzare,99.47395497214234
SlogP_VSA10,8.78083009534964
SlogP_VSA11,0.0
SpAbs_Dzare,196.93894377737786
SpDiam_Dzpe,153.36140849946426
SpDiam_Dzse,154.5486717384184
SpMAD_Dzare,7.951487706037285
SpMax_Dzare,99.47395497214234
TopoPSA(NO),82.19
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.940714346535223
VSA_EState9,46.225952320131434
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.72
EState_VSA10,23.47643185833399
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.045142857142857123
FilterItLogS,-4.939998908085161
SpDiam_Dzare,152.02456685816585
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6930402930402931
ETA_epsilon_2,0.9131428571428569
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5892183288409706
ETA_epsilon_5,0.8474489795918366
AETA_beta_ns_d,0.04
ETA_dEpsilon_A,0.25219522261775756
ETA_dEpsilon_B,0.10382196419932255
ETA_dEpsilon_C,-0.14837325841843502
ETA_dEpsilon_D,0.0656938775510203
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.76
MDEDescriptor,"0.0,0.0,0.0,0.0,8.15603578233497,19.706668220835848,0.0,10.813414200815034,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0"
APolDescriptor,46.73510199999999
BCUTDescriptor,"11.997386699805027,19.000607987136817,-0.3304024895278306,0.2769465945601203,4.174762854919515,10.073340014861627"
BPolDescriptor,20.946897999999997
TPSADescriptor,82.19
ALOGPDescriptor,"3.2203000000000004,10.370332090000003,85.9852"
XLogPDescriptor,3.2099999999999995
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,344.09724886
ChiPathDescriptor,"17.97432701575866,11.969234250586762,10.929765147977342,9.20520067971736,7.2580195395733185,5.58360085698092,3.483711745436438,2.5509674786429954,12.92289832633932,7.497688985705376,5.5292851327452475,3.898599465793535,2.6356470581971183,1.6952819664538614,0.9071388057052323,0.5377176527417128"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.355498860309242,0.5622508833134849,0.0,0.0,0.036084391824351615,0.11901622381467028,0.13826929822073852"
AtomCountDescriptor,39
BondCountDescriptor,27
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.7693534708301493,0.0,0.6136246586393516,0.0,0.6261661918406487,0.0,0.10760985134526935,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,3,0,2,0,0"
ZagrebIndexDescriptor,130.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"50.57174429979091,2.0228697719916364,18.60553712485372,7.406054836570933,6.158075934110594"
FractionalPSADescriptor,0.23885689371913568
WienerNumbersDescriptor,"1537.0,39.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.452437602609759,6.352926196729222,8.562697614731595,1.2765502975159286,1.6088330956651435,1.7003954590430943"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,2,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"19.753086419753085,8.79224376731302,4.6464"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1081.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"31.047455987261095,29.82457388716979,43.64843860918853,47.17544437554713,41.35091522656349"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5666305273853852,-0.21461790643850745,-0.04098750894085715,0.04098344562886194,-0.18017288005952733"
EccentricConnectivityIndexDescriptor,502
AutocorrelationDescriptorPolarizability,"1471.5001363353606,1728.8699342180475,2392.7229589184185,2314.806743312812,1984.6880230896454"
