DLiP-ID,C003EW
fr_prisulfonamd,0
FpDensityMorgan1,1.1304347826086956
FpDensityMorgan2,1.9565217391304348
FpDensityMorgan3,2.739130434782609
MaxPartialCharge,0.1652122593404952
MinPartialCharge,-0.5042440066336673
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,10.36369000377929
MinAbsEStateIndex,0.0
NumAliphaticRings,2
NumRotatableBonds,2
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.5042440066336673
MinAbsPartialCharge,0.1652122593404952
NumRadicalElectrons,0
NumValenceElectrons,122
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,2
NumAliphaticCarbocycles,1
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,331.1339066240006
MZ,0.651851851851852
Mi,1.1206515634574568
Mm,0.613955725769896
Mp,0.6824144510978046
Mv,0.6275227446457244
SZ,29.33333333333334
Si,50.42932035558555
Sm,27.62800765964532
Sp,30.708650299401206
Sv,28.2385235090576
nB,0
nC,19
nF,0
nH,22
nI,0
nN,1
nO,2
nP,0
nS,0
nX,1
ABC,17.572928212987005
AMW,7.358531258311124
IC0,1.4736726882085933
IC1,3.419027821666485
IC2,4.5948635857385565
IC3,5.075077818503819
IC4,5.163966707392707
IC5,5.163966707392707
Mpe,0.9579956427015247
Mse,0.9968034312535407
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,94.46860000000004
SdO,0
SdS,0
Spe,43.10980392156861
SsF,0
SsI,0
Sse,44.85615440640933
StN,0
fMF,0.37777777777777777
nBr,0
nCl,1
BIC0,0.25727883267557927
BIC1,0.5969056045362302
BIC2,0.8021870454010962
BIC3,0.886024493315146
BIC4,0.9015430204305277
BIC5,0.9015430204305277
CIC0,4.018180408121081
CIC1,2.07282527466319
CIC2,0.8969895105911183
CIC3,0.416775277825856
CIC4,0.3278863889369674
CIC5,0.3278863889369674
GGI1,3.5
GGI2,2.88888888888889
GGI3,1.875
GGI4,2.057777777777778
GGI5,0.8680555555555557
GGI6,0.546122448979592
GGI7,0.27951388888888884
GGI8,0.12295288485764674
GGI9,0.035625000000000004
JGI1,0.14
JGI2,0.07807807807807811
JGI3,0.0436046511627907
JGI4,0.051444444444444445
JGI5,0.025531045751633986
JGI6,0.021844897959183675
JGI7,0.017469618055555552
JGI8,0.017564697836806677
JGI9,0.011875000000000002
MIC0,16.047274701221788
MIC1,31.78543891689051
MIC2,38.439056952109226
MIC3,40.0784017876255
MIC4,40.1680017876255
MIC5,40.1680017876255
MPC2,37
MPC3,55
MPC4,80
MPC5,115
MPC6,138
MPC7,171
MPC8,203
MPC9,234
Mare,0.9671111111111114
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.2613631284873917
RPCG,0.15203333922011333
SIC0,0.26833796577579266
SIC1,0.6225635976955567
SIC2,0.8366690632729058
SIC3,0.9241102646929147
SIC4,0.940295855845798
SIC5,0.940295855845798
SaaN,0
SaaO,0
SaaS,0
Sare,43.52000000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,20.24671832931979
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,66.3152709693867
TIC1,153.8562519749918
TIC2,206.76886135823503
TIC3,228.37850183267184
TIC4,232.37850183267184
TIC5,232.37850183267184
Vabc,302.4803302019616
WPol,43
apol,51.28344599999998
bpol,24.290554
nRot,2
ABCGG,13.483738200960278
ATS0Z,1172.0
ATS0d,146.0
ATS0i,7227.583172475378
ATS0m,4728.206258000002
ATS0p,70.01939190667798
ATS0v,9910.730196281222
ATS1Z,1089.0
ATS1d,192.0
ATS1i,6789.585294657487
ATS1m,4072.346884999998
ATS1p,87.64816660200003
ATS1v,12508.01226888193
ATS2Z,1645.0
ATS2d,327.0
ATS2i,12465.633887941189
ATS2m,6103.525469
ATS2p,137.55468696879203
ATS2v,19246.758853739742
ATS3Z,2011.0
ATS3d,403.0
ATS3i,17872.241173868482
ATS3m,7339.635926999997
ATS3p,172.44143354813096
ATS3v,23577.160363230814
ATS4Z,1993.0
ATS4d,404.0
ATS4i,20210.380550224076
ATS4m,7055.89992
ATS4p,183.54962278097997
ATS4v,24359.69697299858
ATS5Z,1807.0
ATS5d,374.0
ATS5i,22244.252458686664
ATS5m,6226.962357999999
ATS5p,177.557654879168
ATS5v,22753.053481773102
ATS6Z,1442.0
ATS6d,296.0
ATS6i,20729.31400608322
ATS6m,4833.893937
ATS6p,147.68915201456397
ATS6v,18389.36895698451
ATS7Z,1016.0
ATS7d,212.0
ATS7i,16565.05189572587
ATS7m,3299.1585919999998
ATS7p,108.67144347031898
ATS7v,13181.78646802983
ATS8Z,588.0
ATS8d,128.0
ATS8i,11856.82088705798
ATS8m,1737.7489629999998
ATS8p,69.074934363829
ATS8v,8046.594524891879
C1SP1,0
C1SP2,0
C1SP3,3
C2SP1,0
C2SP2,7
C2SP3,4
C3SP2,5
C3SP3,0
C4SP3,0
FCSP3,0.3684210526315789
GGI10,0.0
JGI10,0.0
JGT10,0.4074124332884932
Kier1,17.8112
Kier2,7.086924762600439
Kier3,2.909090909090909
MPC10,221
MWC01,25.0
MWC02,4.8283137373023015
MWC03,5.733341276897746
MWC04,6.660575149839686
MWC05,7.589335823170617
MWC06,8.526549286340263
MWC07,9.463042725531936
MWC08,10.403747556197336
MWC09,11.343121238495005
MWC10,12.285147192379538
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.051900000000005
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.293304824724492
SRW05,0.0
SRW06,6.8885724595653635
SRW07,0.0
SRW08,8.599878558034845
SRW09,0.0
SRW10,10.373522431293592
SaaCH,9.923030281557066
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.79554844314269
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,2.2242664642890113
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.568133030990174
SsssP,0
WPath,2200000913
Xc-3d,1.422540099323522
Xc-4d,0.0
Xc-5d,0.5154680497409554
Xc-6d,0.0
Xp-1d,10.702708600407238
Xp-2d,9.709030959320335
Xp-3d,8.929815974046267
Xp-4d,7.94348187160922
Xp-5d,7.157276760936601
Xp-6d,5.46979198286474
Xp-7d,4.38242285852306
ZMIC0,77.10174624730759
ZMIC1,42.776553365117415
ZMIC2,27.03522742165293
ZMIC3,22.980856541647245
ZMIC4,22.67046959975128
ZMIC5,22.67046959975128
nAcid,0
nAtom,45
nBase,1
nRing,4
piPC1,3.4657359027997265
piPC2,4.0943445622221
piPC3,4.7318028369214575
piPC4,5.357764825191457
piPC5,5.9718993916131415
piPC6,6.307187279715285
piPC7,6.736262380070496
piPC8,7.1580031664883546
piPC9,7.536747198284393
AATS0Z,26.044444444444444
AATS0d,3.2444444444444445
AATS0i,160.61295938834172
AATS0m,105.07125017777783
AATS0p,1.5559864868150663
AATS0v,220.23844880624938
AATS1Z,23.170212765957448
AATS1d,4.085106382978723
AATS1i,144.45926158845717
AATS1m,86.64567840425528
AATS1p,1.864854608553192
AATS1v,266.12792061450915
AATS2Z,19.819277108433734
AATS2d,3.9397590361445785
AATS2i,150.18836009567698
AATS2m,73.53645143373494
AATS2p,1.657285385166169
AATS2v,231.88866088843062
AATS3Z,17.336206896551722
AATS3d,3.4741379310344827
AATS3i,154.07104460231452
AATS3m,63.27272350862066
AATS3p,1.4865640823114739
AATS3v,203.25138244164495
AATS4Z,15.213740458015268
AATS4d,3.0839694656488548
AATS4i,154.27771412384791
AATS4m,53.86183145038168
AATS4p,1.401142158633435
AATS4v,185.9518852900655
AATS5Z,12.815602836879433
AATS5d,2.652482269503546
AATS5i,157.7606557353664
AATS5m,44.16285360283687
AATS5p,1.2592741480792058
AATS5v,161.36917362959647
AATS6Z,11.178294573643411
AATS6d,2.294573643410853
AATS6i,160.69235663630403
AATS6m,37.472046023255814
AATS6p,1.1448771473997208
AATS6v,142.55324772856207
AATS7Z,9.96078431372549
AATS7d,2.0784313725490198
AATS7i,162.4024695659399
AATS7m,32.34469207843137
AATS7p,1.065406308532539
AATS7v,129.2332006669591
AATS8Z,8.166666666666666
AATS8d,1.7777777777777777
AATS8i,164.67806787580528
AATS8m,24.135402263888885
AATS8p,0.959374088386514
AATS8v,111.75825729016498
ATS0dv,262.44444444444446
ATS0pe,272.92189999999994
ATS0se,340.0567049999999
ATS1dv,290.0
ATS1pe,299.528
ATS1se,360.3748039999998
ATS2dv,436.0
ATS2pe,511.9585000000001
ATS2se,623.9172039999997
ATS3dv,501.0
ATS3pe,704.6101
ATS3se,868.7648359999998
ATS4dv,429.0
ATS4pe,784.8909999999998
ATS4se,974.120624
ATS5dv,351.0
ATS5pe,825.1465000000001
ATS5se,1036.739416
ATS6dv,248.0
ATS6pe,746.7805999999998
ATS6se,946.2941000000001
ATS7dv,134.0
ATS7pe,586.5310999999999
ATS7se,747.4231280000001
ATS8dv,48.0
ATS8pe,415.5899999999999
ATS8se,532.163236
ATSC0Z,483.64444444444456
ATSC0c,0.9259825535840567
ATSC0d,30.799999999999997
ATSC0i,61.96538905928513
ATSC0m,2281.144355777779
ATSC0p,11.575128937013195
ATSC0v,2405.876960324306
ATSC1Z,-53.73975308641973
ATSC1c,-0.4700331241264448
ATSC1d,17.919999999999987
ATSC1i,3.4071938068095715
ATSC1m,-247.16687223456762
ATSC1p,0.26717394545177553
ATSC1v,99.24738814821285
ATSC2Z,8.67802469135803
ATSC2c,-0.14795154059652862
ATSC2d,11.48
ATSC2i,10.828143849956998
ATSC2m,45.457706432099116
ATSC2p,0.9636731346934825
ATSC2v,317.31974336610523
ATSC3Z,38.5832098765432
ATSC3c,0.34113778133084505
ATSC3d,2.3599999999999923
ATSC3i,12.630479405505543
ATSC3m,181.25555050617294
ATSC3p,1.150588714947466
ATSC3v,341.33736364384004
ATSC4Z,-86.32049382716048
ATSC4c,-0.2354698321221515
ATSC4d,-11.040000000000004
ATSC4i,-19.618835164875435
ATSC4m,-416.97382775308637
ATSC4p,-3.6032887687348656
ATSC4v,-707.3183860246255
ATSC5Z,-37.21925925925927
ATSC5c,0.00038384341836963237
ATSC5d,-12.240000000000004
ATSC5i,-20.05403624654016
ATSC5m,-186.95669148148173
ATSC5p,-3.308912106243226
ATSC5v,-600.4053978025606
ATSC6Z,-3.0251851851851965
ATSC6c,0.06019671484328276
ATSC6d,-13.759999999999998
ATSC6i,-12.242401308922595
ATSC6m,-25.684094407407734
ATSC6p,-2.2527888654395776
ATSC6v,-446.07524628463307
ATSC7Z,-8.971851851851866
ATSC7c,0.06273434910018316
ATSC7d,-13.28
ATSC7i,-11.907090355244055
ATSC7m,-53.121042962963394
ATSC7p,-2.1490102036702585
ATSC7v,-466.2594798490884
ATSC8Z,-90.18666666666668
ATSC8c,-0.14219681296891273
ATSC8d,-4.479999999999999
ATSC8i,-15.720749875966852
ATSC8m,-432.174919666667
ATSC8p,-2.6087067870697256
ATSC8v,-729.7889887866801
AXp-1d,0.4281083440162895
AXp-2d,0.2624062421437928
AXp-3d,0.16236029043720485
AXp-4d,0.09929352339511524
AXp-5d,0.062237189225535665
AXp-6d,0.03963617378887493
AXp-7d,0.025628203851012044
GATS1Z,0.8129763380479962
GATS1c,1.3709055001514758
GATS1d,0.5775075987841946
GATS1i,1.114523578903894
GATS1m,0.8166298107410908
GATS1p,0.9677007548439889
GATS1v,0.9479648129650398
GATS2Z,0.5617489254942947
GATS2c,0.7852493698543588
GATS2d,1.0499139414802066
GATS2i,1.0689279837680834
GATS2m,0.5716387951642462
GATS2p,0.8807833983612059
GATS2v,0.899947400709112
GATS3Z,0.5740894485673905
GATS3c,0.6429763284927356
GATS3d,1.1576354679802956
GATS3i,1.0187845103365227
GATS3m,0.5839889998880936
GATS3p,0.8767943943930628
GATS3v,0.9095962830059149
GATS4Z,0.670860627045713
GATS4c,0.8969420078145337
GATS4d,1.1504907306434025
GATS4i,1.161960687557265
GATS4m,0.6821251991409619
GATS4p,1.0281872450996554
GATS4v,1.0714349198675706
GATS5Z,0.6552202153077303
GATS5c,0.7833109201064156
GATS5d,1.038500506585613
GATS5i,1.1076274503340806
GATS5m,0.6665982776960744
GATS5p,1.005151512382018
GATS5v,1.0522383680672487
GATS6Z,0.6572834166086089
GATS6c,0.8391264437585763
GATS6d,0.9745293466223699
GATS6i,1.030945553370931
GATS6m,0.6679299250323568
GATS6p,0.9729948884705663
GATS6v,1.0313028228301269
GATS7Z,0.6791977037093093
GATS7c,0.9619442600239382
GATS7d,0.9383753501400561
GATS7i,1.0157925610138656
GATS7m,0.6895135609460475
GATS7p,0.9819227294765845
GATS7v,1.0477840763757684
GATS8Z,0.8156244256570482
GATS8c,1.3966058607663356
GATS8d,0.7341269841269841
GATS8i,1.057043278144892
GATS8m,0.8235377611716891
GATS8p,1.0244162153033392
GATS8v,1.1293851573677585
MATS1Z,-0.1063859115384765
MATS1c,-0.48600452875411265
MATS1d,0.5570599613152801
MATS1i,0.05264562824233918
MATS1m,-0.10374141048599075
MATS1p,0.02209952414197511
MATS1v,0.03949665614766681
MATS2Z,0.009728124038148555
MATS2c,-0.08662656804319951
MATS2d,0.20208105147864183
MATS2i,0.09474128202378178
MATS2m,0.010804114342309943
MATS2p,0.045137586727773946
MATS2v,0.07150857153284032
MATS3Z,0.03094757872855521
MATS3c,0.14291622655373792
MATS3d,0.029724585759068424
MATS3i,0.07907244699299996
MATS3m,0.030824289149218306
MATS3p,0.03856104522745236
MATS3v,0.055038291138597206
MATS4Z,-0.061309663271934434
MATS4c,-0.08735216796508281
MATS4d,-0.12312877961732929
MATS4i,-0.10875901248417343
MATS4m,-0.06279097768620862
MATS4p,-0.10693366422331355
MATS4v,-0.10099101852332287
MATS5Z,-0.024560371020658747
MATS5c,0.00013229538521482067
MATS5d,-0.12683061619231836
MATS5i,-0.10328708382479113
MATS5m,-0.026156621366416555
MATS5p,-0.09123317626393192
MATS5v,-0.07964611122661523
MATS6Z,-0.002181968943807362
MATS6c,0.02267737543630994
MATS6d,-0.1558441558441558
MATS6i,-0.06891920106686995
MATS6m,-0.0039276636718953845
MATS6p,-0.06789182092429236
MATS6v,-0.06467813883208869
MATS7Z,-0.0081840492124069
MATS7c,0.02988924425578462
MATS7d,-0.19022154316271964
MATS7i,-0.08477519753609358
MATS7m,-0.010273683113919177
MATS7p,-0.08190774738428026
MATS7v,-0.08550009626028383
MATS8Z,-0.11654567175151626
MATS8c,-0.09597697900633606
MATS8d,-0.0909090909090909
MATS8i,-0.15856381799005256
MATS8m,-0.11840957110299599
MATS8p,-0.14085732874257656
MATS8v,-0.1895849727619452
MAXsOH,10.36369000377929
MINsOH,9.8830283255405
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.342911916309734
SssNH2,0
SsssAs,0
SsssCH,0.3993915343915342
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1302
TMWC10,124.83317398615442
TSRW10,58.08710390634262
Xc-3dv,0.7517996721947312
Xc-4dv,0.0
Xc-5dv,0.19072833122620017
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.22451341401773972
Xch-7d,0.6017933738908512
Xp-0dv,14.06602117896196
Xp-1dv,8.10370554309182
Xp-2dv,6.351681736126619
Xp-3dv,5.075120275263191
Xp-4dv,4.131910935613573
Xp-5dv,3.2844091644716182
Xp-6dv,2.199480197501422
Xp-7dv,1.5614687340660072
Xpc-4d,4.129994063557859
Xpc-5d,7.337168779757664
Xpc-6d,13.14080958324015
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,47
nFRing,1
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,7.721604840870247
AATS0dv,5.832098765432099
AATS0pe,6.064931111111109
AATS0se,7.556815666666664
AATS1dv,6.170212765957447
AATS1pe,6.372936170212767
AATS1se,7.667549021276591
AATS2dv,5.253012048192771
AATS2pe,6.168174698795181
AATS2se,7.517074746987949
AATS3dv,4.318965517241379
AATS3pe,6.074225
AATS3se,7.489352034482757
AATS4dv,3.2748091603053435
AATS4pe,5.991534351145037
AATS4se,7.436035297709924
AATS5dv,2.4893617021276597
AATS5pe,5.852102836879433
AATS5se,7.352761815602836
AATS6dv,1.9224806201550388
AATS6pe,5.788996899224805
AATS6se,7.335613178294574
AATS7dv,1.3137254901960784
AATS7pe,5.750304901960783
AATS7se,7.327677725490197
AATS8dv,0.6666666666666666
AATS8pe,5.772083333333332
AATS8se,7.391156055555555
AATSC0Z,10.747654320987657
AATSC0c,0.020577390079645704
AATSC0d,0.6844444444444444
AATSC0i,1.3770086457618917
AATSC0m,50.69209679506175
AATSC0p,0.2572250874891821
AATSC0v,53.46393245165124
AATSC1Z,-1.1433990018387177
AATSC1c,-0.010000704768647763
AATSC1d,0.3812765957446806
AATSC1i,0.07249348525126748
AATSC1m,-5.258869622012077
AATSC1p,0.005684552030888841
AATSC1v,2.111646556344954
AATSC2Z,0.1045545143537112
AATSC2c,-0.001782548681885887
AATSC2d,0.1383132530120482
AATSC2i,0.13045956445731322
AATSC2m,0.5476832100252905
AATSC2p,0.011610519695102198
AATSC2v,3.823129438145846
AATSC3Z,0.3326138782460621
AATSC3c,0.002940842942507285
AATSC3d,0.02034482758620683
AATSC3i,0.10888344315090985
AATSC3m,1.562547849191146
AATSC3p,0.009918868232305741
AATSC3v,2.942563479688276
AATSC4Z,-0.6589350673829044
AATSC4c,-0.0017974796345202404
AATSC4d,-0.08427480916030537
AATSC4i,-0.14976210049523234
AATSC4m,-3.18300631872585
AATSC4p,-0.027506021135380653
AATSC4v,-5.3993769925543935
AATSC5Z,-0.263966377725243
AATSC5c,2.7222937473023574e-06
AATSC5d,-0.08680851063829789
AATSC5i,-0.14222720742227063
AATSC5m,-1.3259339821381684
AATSC5p,-0.02346746174640586
AATSC5v,-4.258194310656458
AATSC6Z,-0.023451047947172066
AATSC6c,0.0004666412003355253
AATSC6d,-0.10666666666666665
AATSC6i,-0.09490233572808213
AATSC6m,-0.19910150703416848
AATSC6p,-0.017463479577050987
AATSC6v,-3.4579476456173106
AATSC7Z,-0.08795933188090065
AATSC7c,0.0006150426382370898
AATSC7d,-0.13019607843137254
AATSC7i,-0.11673617995337308
AATSC7m,-0.5207945388525823
AATSC7p,-0.02106872748696332
AATSC7v,-4.571171371069494
AATSC8Z,-1.2525925925925927
AATSC8c,-0.0019749557356793434
AATSC8d,-0.06222222222222221
AATSC8i,-0.2183437482773174
AATSC8m,-6.0024294398148195
AATSC8p,-0.036232038709301743
AATSC8v,-10.135958177592778
ATS0are,267.1637999999999
ATS1are,291.65100000000007
ATS2are,500.9400000000001
ATS3are,691.6339999999999
ATS4are,770.5619999999998
ATS5are,811.7170000000002
ATS6are,736.418
ATS7are,579.289
ATS8are,411.54400000000004
ATSC0dv,145.1012345679012
ATSC0pe,4.37512444444444
ATSC0se,2.8993577777777775
ATSC1dv,56.22266117969823
ATSC1pe,-0.5179277530864214
ATSC1se,-0.36797056790123367
ATSC2dv,50.107105624142676
ATSC2pe,-0.09598286419753281
ATSC2se,-0.15456001234567884
ATSC3dv,36.447681755829926
ATSC3pe,0.948441432098764
ATSC3se,0.7089443950617283
ATSC4dv,-23.889766803840867
ATSC4pe,-0.6481511604938269
ATSC4se,-0.32470853086419804
ATSC5dv,-20.909794238683133
ATSC5pe,-0.16559659259259096
ATSC5se,-0.08112825925926107
ATSC6dv,-30.860576131687246
ATSC6pe,0.43570103703703933
ATSC6se,0.3475087037037018
ATSC7dv,-58.62946502057614
ATSC7pe,0.3468823703703727
ATSC7se,0.3110961481481465
ATSC8dv,-62.99160493827159
ATSC8pe,-1.1717302222222201
ATSC8se,-0.5768506666666668
AXp-0dv,0.6115661382157374
AXp-1dv,0.3241482217236728
AXp-2dv,0.1716670739493681
AXp-3dv,0.09227491409569438
AXp-4dv,0.05164888669516966
AXp-5dv,0.02856007969105755
AXp-6dv,0.015938262300734942
AXp-7dv,0.009131396105649165
BertzCT,744.3897386466164
ECIndex,5000000000
GATS1dv,0.6014550315314763
GATS1pe,0.9231766586859509
GATS1se,0.926209971631934
GATS2dv,0.8969226120012844
GATS2pe,0.7087842452221272
GATS2se,0.6120883549219359
GATS3dv,0.9894399999061153
GATS3pe,0.7130658256131226
