DLiP-ID,C001O0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,2
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,208.076726096
MZ,0.6790123456790126
Mi,1.1271290022205183
Mm,0.6435119658831255
Mp,0.696791062319805
Mv,0.634394953675434
SZ,18.33333333333334
Si,30.432483059953995
Sm,17.37482307884439
Sp,18.813358682634735
Sv,17.12866374923672
nB,0
nC,11
nF,0
nH,13
nI,0
nN,2
nO,0
nP,0
nS,0
nX,1
ABC,10.525721488758453
AMW,7.7065454109629625
IC0,1.4897221636136735
IC1,3.273406020681988
IC2,4.088220835496802
IC3,4.384517131793099
IC4,4.458591205867173
IC5,4.458591205867173
Mpe,0.9570079883805375
Mse,0.9949151627957163
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,60.42900000000002
SdO,0
SdS,0
Spe,25.83921568627451
SsF,0
SsI,0
Sse,26.86270939548434
StN,0
fMF,0.48148148148148145
nBr,0
nCl,1
BIC0,0.2979444327227347
BIC1,0.6546812041363976
BIC2,0.8176441670993604
BIC3,0.8769034263586197
BIC4,0.8917182411734347
BIC5,0.8917182411734347
CIC0,3.265165338549795
CIC1,1.48148148148148
CIC2,0.6666666666666661
CIC3,0.37037037037036935
CIC4,0.29629629629629495
CIC5,0.29629629629629495
GGI1,2.0
GGI2,1.333333333333334
GGI3,0.5694444444444444
GGI4,0.7016666666666669
GGI5,0.1044444444444445
GGI6,0.024444444444444463
GGI7,0.0
GGI8,0.0
GGI9,0.0
JGI1,0.13333333333333333
JGI2,0.06349206349206352
JGI3,0.0316358024691358
JGI4,0.05847222222222223
JGI5,0.013055555555555563
JGI6,0.006111111111111116
JGI7,0.0
JGI8,0.0
JGI9,0.0
MIC0,16.990327986999976
MIC1,31.998628985240686
MIC2,35.26507342968513
MIC3,36.37877713338883
MIC4,36.453443800055496
MIC5,36.453443800055496
MPC2,21
MPC3,29
MPC4,39
MPC5,48
MPC6,49
MPC7,53
MPC8,55
MPC9,44
Mare,0.9639999999999999
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.3621889565497483
RPCG,0.1492969288767115
SIC0,0.31330334585957115
SIC1,0.6884297513227373
SIC2,0.8597933880952318
SIC3,0.9221074378306845
SIC4,0.9376859502645477
SIC5,0.9376859502645477
SaaN,0
SaaO,0
SaaS,0
Sare,26.027999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,4.649953703703703
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,40.222498417569184
TIC1,88.38196255841368
TIC2,110.38196255841366
TIC3,118.38196255841368
TIC4,120.38196255841368
TIC5,120.38196255841368
Vabc,186.05813194906736
WPol,18
apol,31.418308999999986
bpol,16.401690999999996
nRot,0
ABCGG,8.878751500985011
ATS0Z,796.0
ATS0d,85.0
ATS0i,4389.306946742137
ATS0m,3249.208761
ATS0p,43.630267763037004
ATS0v,6053.373901701177
ATS1Z,659.0
ATS1d,110.0
ATS1i,4100.045342004891
ATS1m,2464.8502509999985
ATS1p,51.89014045999997
ATS1v,7342.221433656534
ATS2Z,957.0
ATS2d,180.0
ATS2i,7560.997089430196
ATS2m,3528.0044449999996
ATS2p,78.259827019396
ATS2v,10865.545089241223
ATS3Z,912.0
ATS3d,189.0
ATS3i,10092.237073959142
ATS3m,3201.4733419999993
ATS3p,83.627644423339
ATS3v,10954.33164221561
ATS4Z,663.0
ATS4d,148.0
ATS4i,9151.724778844387
ATS4m,2220.8186159999996
ATS4p,68.159224688188
ATS4v,8569.325942938836
ATS5Z,442.0
ATS5d,105.0
ATS5i,6957.400092939238
ATS5m,1463.6875959999993
ATS5p,50.49702655303699
ATS5v,6130.6116067211815
ATS6Z,271.0
ATS6d,64.0
ATS6i,4723.652873456895
ATS6m,827.3065959999999
ATS6p,35.714091619094006
ATS6v,4147.531959523378
ATS7Z,84.0
ATS7d,36.0
ATS7i,4056.4823968457886
ATS7m,157.477824
ATS7p,18.697886578188
ATS7v,1749.8443296173866
ATS8Z,8.0
ATS8d,8.0
ATS8i,1479.341216193992
ATS8m,8.128512
ATS8p,3.5569032387920005
ATS8v,248.6699554474421
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,5
C2SP3,2
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.36363636363636365
GGI10,0.0
JGI10,0.0
JGT10,0.3061000881834215
Kier1,10.515555555555556
Kier2,4.244897959183674
Kier3,1.8834720570749108
MPC10,29
MWC01,15.0
MWC02,4.290459441148391
MWC03,5.153291594497779
MWC04,6.0330862217988015
MWC05,6.912742820493176
MWC06,7.79770203551669
MWC07,8.68185981297147
MWC08,9.567944883732848
MWC09,10.453485811376591
MWC10,11.339821297225882
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.7478000000000007
SRW02,3.4339872044851463
SRW03,0.0
SRW04,4.74493212836325
SRW05,2.3978952727983707
SRW06,6.270988431858299
SRW07,4.59511985013459
SRW08,7.897668150726906
SRW09,6.580639137284949
SRW10,9.575747082838362
SaaCH,8.43933484504913
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.5451851851851854
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,1.2904629629629631
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.3912037037037037
SsssP,0
WPath,1300000223
Xc-3d,0.6666666666666666
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-1d,6.432652990377571
Xp-2d,5.727083852493483
Xp-3d,5.093990882473937
Xp-4d,4.4170322561847675
Xp-5d,3.51500847535779
Xp-6d,2.374479780722612
Xp-7d,1.7317601848939248
ZMIC0,48.32120683470882
ZMIC1,28.619328723735826
ZMIC2,22.340519455822687
ZMIC3,20.392092602208006
ZMIC4,20.188026861307005
ZMIC5,20.188026861307005
nAcid,0
nAtom,27
nBase,2
nRing,3
piPC1,2.995732273553991
piPC2,3.5409593240373143
piPC3,4.09016919081162
piPC4,4.623746571561027
piPC5,5.1361660165434655
piPC6,5.269145989247757
piPC7,5.571797504751087
piPC8,5.845444784102527
piPC9,5.964863865310803
AATS0Z,29.48148148148148
AATS0d,3.1481481481481484
AATS0i,162.5669239534125
AATS0m,120.34106522222221
AATS0p,1.6159358430754447
AATS0v,224.19903339633987
AATS1Z,23.535714285714285
AATS1d,3.9285714285714284
AATS1i,146.43019078588895
AATS1m,88.0303661071428
AATS1p,1.853219302142856
AATS1v,262.22219405916195
AATS2Z,19.53061224489796
AATS2d,3.673469387755102
AATS2i,154.30606304959585
AATS2m,72.0000907142857
AATS2p,1.5971393269264489
AATS2v,221.74581814778006
AATS3Z,14.476190476190476
AATS3d,3.0
AATS3i,160.19423926919274
AATS3m,50.817037174603165
AATS3p,1.3274229273545874
AATS3v,173.87828003516842
AATS4Z,11.839285714285714
AATS4d,2.642857142857143
AATS4i,163.42365676507833
AATS4m,39.65747528571428
AATS4p,1.2171290122890714
AATS4v,153.02367755247923
AATS5Z,10.279069767441861
AATS5d,2.441860465116279
AATS5i,161.80000216137762
AATS5m,34.039246418604634
AATS5p,1.1743494547217905
AATS5v,142.57236294700422
AATS6Z,9.033333333333333
AATS6d,2.1333333333333333
AATS6i,157.4550957818965
AATS6m,27.57688653333333
AATS6p,1.190469720636467
AATS6v,138.25106531744592
AATS7Z,3.5
AATS7d,1.5
AATS7i,169.02009986857453
AATS7m,6.561576
AATS7p,0.7790786074245001
AATS7v,72.91018040072444
AATS8Z,1.0
AATS8d,1.0
AATS8i,184.917652024249
AATS8m,1.016064
AATS8p,0.44461290484900007
AATS8v,31.083744430930263
ATS0dv,150.44444444444446
ATS0pe,162.9163
ATS0se,202.76460500000005
ATS1dv,171.0
ATS1pe,178.05700000000007
ATS1se,213.67756400000007
ATS2dv,238.0
ATS2pe,305.1006
ATS2se,370.73509200000007
ATS3dv,192.0
ATS3pe,377.3175
ATS3se,468.371848
ATS4dv,119.0
ATS4pe,329.0805
ATS4se,413.01355200000006
ATS5dv,63.0
ATS5pe,242.8435
ATS5se,308.96592000000004
ATS6dv,24.0
ATS6pe,168.32800000000003
ATS6se,213.98670400000003
ATS7dv,0.0
ATS7pe,125.4
ATS7se,166.03315199999997
ATS8dv,0.0
ATS8pe,38.72000000000001
ATS8se,53.74771199999999
ATSC0Z,347.85185185185185
ATSC0c,0.2867475877245042
ATSC0d,16.518518518518515
ATSC0i,40.09135539864361
ATSC0m,1636.205104666667
ATSC0p,7.070632932685854
ATSC0v,1451.2961639207315
ATSC1Z,-45.51303155006861
ATSC1c,-0.12451916812935056
ATSC1d,7.425240054869688
ATSC1i,-8.018234642347347
ATSC1m,-213.92641072839513
ATSC1p,-1.1211099714684742
ATSC1v,-83.87495724154452
ATSC2Z,-22.28669410150893
ATSC2c,0.03128360846098812
ATSC2d,1.6886145404663928
ATSC2i,0.27157695079265365
ATSC2m,-106.29216113580254
ATSC2p,-0.5174674306031743
ATSC2v,-64.0882217542469
ATSC3Z,-38.61728395061728
ATSC3c,-0.017567502047541452
ATSC3d,-4.765432098765432
ATSC3i,-10.227643516936169
ATSC3m,-185.63414944444435
ATSC3p,-1.2611592321406175
ATSC3v,-280.60777060017347
ATSC4Z,-53.433470507544556
ATSC4c,-0.04079882296106126
ATSC4d,-3.001371742112482
ATSC4i,5.576893498155305
ATSC4m,-253.92031990123448
ATSC4p,-0.32862532479006396
ATSC4v,-227.32618029987532
ATSC5Z,14.9766803840878
ATSC5c,0.0005658777517336421
ATSC5d,-5.714677640603567
ATSC5i,2.7446850181673335
ATSC5m,69.10832445679024
ATSC5p,0.2864985700489759
ATSC5v,16.399699422124527
ATSC6Z,-49.946502057613166
ATSC6c,-0.01947736857164078
ATSC6d,-3.2427983539094654
ATSC6i,-9.860159614419446
ATSC6m,-244.60770585185168
ATSC6p,-2.2417202407819095
ATSC6v,-526.2008735541176
ATSC7Z,42.35390946502061
ATSC7c,0.009434699049672588
ATSC7d,1.3168724279835384
ATSC7i,-5.710460589409415
ATSC7m,196.75257851851873
ATSC7p,-0.05670538110475844
ATSC7v,-3.9236220400579143
ATSC8Z,75.59945130315502
ATSC8c,0.017704882584947592
ATSC8d,2.8093278463648828
ATSC8i,6.575856965499982
ATSC8m,361.3986252839507
ATSC8p,1.9748640696889315
ATSC8v,447.6352575834065
AXp-1d,0.42884353269183806
AXp-2d,0.27271827869016585
AXp-3d,0.17565485801634267
AXp-4d,0.11325723733807096
AXp-5d,0.07322934323662063
AXp-6d,0.04845877103515534
AXp-7d,0.032674720469696696
GATS1Z,0.7487793562910684
GATS1c,1.472959190683195
GATS1d,0.5902466367713005
GATS1i,1.3849318174810663
GATS1m,0.754501247110765
GATS1p,1.0500576869881868
GATS1v,0.9950235717156255
GATS2Z,0.4957540938010639
GATS2c,1.2960757758481427
GATS2d,1.0600347762423357
GATS2i,1.172275051716164
GATS2m,0.5060810022056293
GATS2p,0.8565791075370037
GATS2v,0.9237701744211386
GATS3Z,0.5540581650036506
GATS3c,1.1231296998461153
GATS3d,1.0992953235105702
GATS3i,1.1774178241071815
GATS3m,0.5649284834235471
GATS3p,0.8977410532204687
GATS3v,0.9889334712117154
GATS4Z,0.6019598746653687
GATS4c,0.9942158716255663
GATS4d,0.8994234465086484
GATS4i,0.9598737879449322
GATS4m,0.6125244068896171
GATS4p,0.8474416950860937
GATS4v,0.9847745100722411
GATS5Z,0.5075670536032645
GATS5c,0.6902300747205506
GATS5d,1.0981332777140476
GATS5i,0.8839121211690779
GATS5m,0.5194248791995736
GATS5p,0.8555846076309188
GATS5v,0.9590010002170756
GATS6Z,0.6365736797274276
GATS6c,0.47596966795777745
GATS6d,0.6820627802690584
GATS6i,1.1321711981617604
GATS6m,0.6539515562453382
GATS6p,1.183422986836649
GATS6v,1.3071653904145109
GATS7Z,0.46715289608177174
GATS7c,0.1982671816770197
GATS7d,0.39349775784753366
GATS7i,0.886348992733748
GATS7m,0.4809476857489182
GATS7p,0.9252011685230483
GATS7v,1.0082905362346655
GATS8Z,0.0
GATS8c,0.0357146628184926
GATS8d,0.0
GATS8i,0.0
GATS8m,0.0
GATS8p,0.0
GATS8v,0.0
MATS1Z,-0.1261674069116574
MATS1c,-0.4187378032879365
MATS1d,0.4334561178731585
MATS1i,-0.1928562664575805
MATS1m,-0.12607599205347478
MATS1p,-0.15289583548210847
MATS1v,-0.05572909586961746
MATS2Z,-0.035303601849598465
MATS2c,0.06011526318245772
MATS2d,0.0563283609407889
MATS2i,0.0037325862591955647
MATS2m,-0.03579572624884176
MATS2p,-0.0403266747880583
MATS2v,-0.024332675154381377
MATS3Z,-0.04757848624969578
MATS3c,-0.02625629568043598
MATS3d,-0.12363869314541963
MATS3i,-0.10933219267316018
MATS3m,-0.048623178348569746
MATS3p,-0.07644249375129661
MATS3v,-0.08286418451591014
MATS4Z,-0.0740618915794597
MATS4c,-0.06859991822986378
MATS4d,-0.08760409993593848
MATS4i,0.06706830782959743
MATS4m,-0.07482305743615833
MATS4p,-0.022408793460530287
MATS4v,-0.07552124562711972
MATS5Z,0.02703438849490909
MATS5c,0.0012391336614808576
MATS5d,-0.2172280738346022
MATS5i,0.04298699444645912
MATS5m,0.026520879902987307
MATS5p,0.025442481977727287
MATS5v,0.007095371668206261
MATS6Z,-0.1292270017035775
MATS6c,-0.061132621388670524
MATS6d,-0.17668161434977583
MATS6i,-0.22134805782290254
MATS6m,-0.13454727322313026
MATS6p,-0.2853419539539485
MATS6v,-0.3263157431073954
MATS7Z,0.1369782793867122
MATS7c,0.03701525971015041
MATS7d,0.08968609865470849
MATS7i,-0.16024073267682393
MATS7m,0.13528050377182207
MATS7p,-0.00902232577340436
MATS7v,-0.0030414707244456316
MATS8Z,0.7334965928449746
MATS8c,0.20838528825430747
MATS8d,0.5739910313901345
MATS8i,0.5535736329661058
MATS8m,0.7454568848700781
MATS8p,0.9426548229351104
MATS8v,1.0409791136376998
MAXdsN,4.649953703703703
MINdsN,4.649953703703703
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.683859599395314
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,396
TMWC10,99.23039391876165
TSRW10,59.49697725848987
Xc-3dv,0.3491258720464002
Xc-4dv,0.0
Xc-5dv,0.061707652894063866
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.3055555555555555
Xch-7d,0.43013658042525177
Xp-0dv,8.7570002638962
Xp-1dv,4.837732975659787
Xp-2dv,3.681852131675352
Xp-3dv,2.7957722169508656
Xp-4dv,2.1103950571002335
Xp-5dv,1.36828385565002
Xp-6dv,0.8161137296134049
Xp-7dv,0.5228952559675358
Xpc-4d,1.7991137418328451
Xpc-5d,2.9163831904351
Xpc-6d,4.23827133058827
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,28
nFRing,1
nHBAcc,2
nHBDon,0
nHRing,2
nSpiro,0
naRing,1
piPC10,5.595872415376057
AATS0dv,5.57201646090535
AATS0pe,6.033937037037037
AATS0se,7.5098001851851865
AATS1dv,6.107142857142857
AATS1pe,6.359178571428574
AATS1se,7.631341571428574
AATS2dv,4.857142857142857
AATS2pe,6.2265428571428565
AATS2se,7.566022285714287
AATS3dv,3.0476190476190474
AATS3pe,5.989166666666667
AATS3se,7.434473777777778
AATS4dv,2.125
AATS4pe,5.8764375
AATS4se,7.375242000000001
AATS5dv,1.4651162790697674
AATS5pe,5.647523255813954
AATS5se,7.185253953488373
AATS6dv,0.8
AATS6pe,5.610933333333334
AATS6se,7.132890133333334
AATS7dv,0.0
AATS7pe,5.2250000000000005
AATS7se,6.918047999999999
AATS8dv,0.0
AATS8pe,4.840000000000002
AATS8se,6.718463999999999
AATSC0Z,12.883401920438958
AATSC0c,0.010620281026833489
AATSC0d,0.6117969821673525
AATSC0i,1.484865014764578
AATSC0m,60.60018906172841
AATSC0p,0.26187529380317975
AATSC0v,53.751709774841906
AATSC1Z,-1.6254654125024504
AATSC1c,-0.004447113147476806
AATSC1d,0.2651871448167746
AATSC1i,-0.28636552294097667
AATSC1m,-7.64022895458554
AATSC1p,-0.04003964183815979
AATSC1v,-2.9955341871980186
AATSC2Z,-0.4548304918675292
AATSC2c,0.0006384409889997575
AATSC2d,0.034461521234008016
AATSC2i,0.005542386750870483
AATSC2m,-2.1692277782816847
AATSC2p,-0.010560559808228048
AATSC2v,-1.3079228929438143
AATSC3Z,-0.6129727611209091
AATSC3c,-0.0002788492388498643
AATSC3d,-0.07564177934548305
AATSC3i,-0.1623435478878757
AATSC3m,-2.946573800705466
AATSC3p,-0.02001840051016853
AATSC3v,-4.4540915968281505
AATSC4Z,-0.9541691162061527
AATSC4c,-0.000728550410018951
AATSC4d,-0.05359592396629432
AATSC4i,0.09958738389563045
AATSC4m,-4.5342914268077585
AATSC4p,-0.005868309371251142
AATSC4v,-4.059396076783488
AATSC5Z,0.3482948926532046
AATSC5c,1.3159947714735863e-05
AATSC5d,-0.13289948001403643
AATSC5i,0.06382988414342636
AATSC5m,1.6071703362044243
AATSC5p,0.006662757442999439
AATSC5v,0.3813883586540588
AATSC6Z,-1.6648834019204388
AATSC6c,-0.0006492456190546927
AATSC6d,-0.10809327846364884
AATSC6i,-0.3286719871473149
AATSC6m,-8.153590195061723
AATSC6p,-0.07472400802606365
AATSC6v,-17.54002911847059
AATSC7Z,1.7647462277091919
AATSC7c,0.0003931124604030245
AATSC7d,0.0548696844993141
AATSC7i,-0.23793585789205896
AATSC7m,8.19802410493828
AATSC7p,-0.0023627242126982684
AATSC7v,-0.16348425166907976
AATSC8Z,9.449931412894378
AATSC8c,0.002213110323118449
AATSC8d,0.35116598079561034
AATSC8i,0.8219821206874978
AATSC8m,45.17482816049384
AATSC8p,0.24685800871111643
AATSC8v,55.95440719792581
ATS0are,158.52870000000001
ATS1are,173.101
ATS2are,299.3509000000001
ATS3are,371.49299999999994
ATS4are,324.641
ATS5are,239.10700000000003
ATS6are,165.29399999999998
ATS7are,124.08000000000003
ATS8are,38.72000000000001
ATSC0dv,83.02057613168726
ATSC0pe,2.120296296296295
ATSC0se,1.235892962962963
ATSC1dv,36.015698826398435
ATSC1pe,-0.04032578875171549
ATSC1se,-0.09330481344307269
ATSC2dv,12.7075140984606
ATSC2pe,0.04978449931412826
ATSC2se,0.03540865980795617
ATSC3dv,-26.7764060356653
ATSC3pe,-0.4925061728395061
ATSC3se,-0.24262613580246903
ATSC4dv,-38.24432251181223
ATSC4pe,-0.9045737997256507
ATSC4se,-0.37076970096021933
ATSC5dv,-25.57186404511508
ATSC5pe,-0.03210150891632295
ATSC5se,0.03152287379972555
ATSC6dv,-22.763603109282123
ATSC6pe,-0.25007366255143904
ATSC6se,0.016598855967078135
ATSC7dv,9.364426154549616
ATSC7pe,0.377114403292182
ATSC7se,0.21186047736625488
ATSC8dv,19.977442463039175
ATSC8pe,0.4622233196159122
ATSC8se,0.15688297393689968
AXp-0dv,0.6255000188497286
AXp-1dv,0.32251553171065245
AXp-2dv,0.17532629198454058
AXp-3dv,0.09640593851554709
AXp-4dv,0.054112693771800856
AXp-5dv,0.02850591365937542
AXp-6dv,0.016655382237008264
AXp-7dv,0.009865948225802564
BertzCT,373.3052102988481
ECIndex,3000000000
GATS1dv,0.5561348411675564
GATS1pe,0.7865696493452048
GATS1se,0.7768071289798942
GATS2dv,1.0737441402654049
GATS2pe,0.8399769424259362
GATS2se,0.6715144635262968
GATS3dv,1.2676146100355474
GATS3pe,0.9661437954164338
GATS3se,0.765042160249404
GATS4dv,1.297440836154031
GATS4pe,1.0826199168529904
GATS4se,0.8282011716824327
GATS5dv,1.1361711251645563
GATS5pe,0.6679320979630036
GATS5se,0.42527879478118896
GATS6dv,0.9238673540200256
GATS6pe,0.619886633594186
GATS6se,0.28505985325949634
GATS7dv,0.5741548527808068
