DLiP-ID,C001MN
PEOE_VSA11,5.435016399390373
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,7.595762326787885
SlogP_VSA1,20.225530910996802
SlogP_VSA2,32.41733753252811
SlogP_VSA3,13.612542608354964
SlogP_VSA4,0.0
SlogP_VSA5,13.847474399381248
SlogP_VSA6,42.46456947923127
SlogP_VSA7,5.022633313741326
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,2
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,7.595762326787885
EState_VSA2,23.671413642157535
EState_VSA3,22.339823040048525
EState_VSA4,11.436898107967467
EState_VSA5,0.0
EState_VSA6,40.199803618859534
EState_VSA7,30.33183534230805
EState_VSA8,10.30076712495354
EState_VSA9,30.12216012125625
SlogP_VSA10,11.374772549367124
SlogP_VSA11,11.49902366656781
SlogP_VSA12,19.196702217020402
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.39716210887477
VSA_EState9,38.627942276500775
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,1
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.565048284931329
EState_VSA11,0.0
FractionCSP3,0.2857142857142857
VSA_EState10,6.724895614624449
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.3099999999999996
NumHAcceptors,7
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,30
HeavyAtomMolWt,426.66700000000014
MaxEStateIndex,13.430230419532368
MinEStateIndex,-3.7111488896544076
NumHeteroatoms,9
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.9666666666666667
FpDensityMorgan2,1.5666666666666667
FpDensityMorgan3,2.1333333333333333
MaxPartialCharge,0.3806787144899173
MinPartialCharge,-0.4967658884728645
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,13.430230419532368
MinAbsEStateIndex,0.0708751679684223
NumAliphaticRings,0
NumRotatableBonds,9
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4967658884728645
MinAbsPartialCharge,0.3806787144899173
NumRadicalElectrons,0
NumValenceElectrons,160
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,450.11113617800066
MZ,0.7283950617283949
Mi,1.1239778527050623
Mm,0.6951278642725652
Mp,0.6996344200487914
Mv,0.6457364249044488
SZ,39.33333333333332
Si,60.69480404607337
Sm,37.53690467071852
Sp,37.78025868263474
Sv,34.86976694484024
nB,0
nC,21
nF,0
nH,24
nI,0
nN,2
nO,5
nP,1
nS,0
nX,1
ABC,22.67235540541042
AMW,8.335391410703716
IC0,1.756972569383866
IC1,3.5826103001485343
IC2,4.409127604699448
IC3,4.810081020521729
IC4,4.884155094595803
IC5,4.921192131632839
MID,60.53095298295412
Mpe,0.9802469135802467
Mse,1.015092660030752
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,120.07420000000003
SdO,13.430230419532368
SdS,0
Spe,52.93333333333332
SsF,0
SsI,0
Sse,54.81500364166061
StN,0
fMF,0.3148148148148148
nBr,0
nCl,1
AMID,2.0176984327651373
BIC0,0.29174115961215946
BIC1,0.5948840076486387
BIC2,0.7321252606260592
BIC3,0.7987026315655892
BIC4,0.8110024572112142
BIC5,0.8171523700340266
CIC0,3.997914932779602
CIC1,2.172277202014934
CIC2,1.3457598974640206
CIC3,0.9448064816417396
CIC4,0.8707324075676652
CIC5,0.8336953705306289
GGI1,7.0
GGI2,4.000000000000002
GGI3,2.375
GGI4,2.5511111111111116
GGI5,1.5555555555555551
GGI6,0.9338775510204081
GGI7,0.7170138888888888
GGI8,0.38599143361048116
GGI9,0.29937500000000006
JGI1,0.21875
JGI2,0.0888888888888889
JGI3,0.045673076923076934
JGI4,0.04905982905982907
JGI5,0.02991452991452992
JGI6,0.018311324529811924
JGI7,0.0162957702020202
JGI8,0.010157669305538977
JGI9,0.009979166666666666
MIC0,21.520151068612016
MIC1,38.707076819000804
MIC2,43.54437817776218
MIC3,44.763576257948074
MIC4,45.39346514683697
MIC5,45.83831699868881
MPC2,45
MPC3,61
MPC4,80
MPC5,106
MPC6,121
MPC7,141
MPC8,167
MPC9,183
Mare,0.9913333333333335
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,4
NssS,0
NtCH,0
NtsC,0
RNCG,0.17920578532713813
RPCG,0.13732792361651355
SIC0,0.3053009409347024
SIC1,0.6225335071800626
SIC2,0.7661535699945305
SIC3,0.8358253777703643
SIC4,0.8486968846497303
SIC5,0.8551326380894131
SaaN,4.5285270184494575
SaaO,0
SaaS,0
Sare,53.53200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.724895614624449
SsLi,0
SsOH,0
SsSH,0
SssO,21.530816081548643
SssS,0
StCH,0
StsC,0
TIC0,94.87651874672876
TIC1,193.46095620802086
TIC2,238.09289065377018
TIC3,259.74437510817336
TIC4,263.74437510817336
TIC5,265.7443751081733
Vabc,381.8940781545691
WPol,52
apol,63.09303199999999
bpol,41.94896800000003
nRot,9
ABCGG,18.37316646549611
ATS0Z,1712.0
ATS0d,178.0
ATS0i,8728.571776077477
ATS0m,6942.240612432646
ATS0p,92.80292971637597
ATS0s,209.88024881877763
ATS0v,12309.195229523139
ATS1Z,1765.0
ATS1d,219.0
ATS1i,8142.1845425024985
ATS1m,6855.4718390960015
ATS1p,107.57681143000002
ATS1s,163.90432098765433
ATS1v,15068.917359734674
ATS2Z,2467.0
ATS2d,339.0
ATS2i,14838.518589916883
ATS2m,9452.114917480001
ATS2p,152.605584587886
ATS2s,327.7921810699588
ATS2v,21142.87127392117
ATS3Z,3105.0
ATS3d,391.0
ATS3i,17127.588298089016
ATS3m,11957.254126811999
ATS3p,185.767272442735
ATS3s,352.37421886907475
ATS3v,24586.067680896995
ATS4Z,3209.0
ATS4d,393.0
ATS4i,18106.65508095931
ATS4m,12102.693526674002
ATS4p,195.022573620245
ATS4s,387.4048353909465
ATS4v,26288.978963014146
ATS5Z,3119.0
ATS5d,412.0
ATS5i,21225.002996680214
ATS5m,11699.681481338
ATS5p,207.55589316928194
ATS5s,416.4228395061728
ATS5v,27468.22470875182
ATS6Z,3178.0
ATS6d,407.0
ATS6i,21486.212994267462
ATS6m,11749.693808338
ATS6p,215.31677589588605
ATS6s,390.3652263374485
ATS6v,28125.069853819703
ATS7Z,2739.0
ATS7d,384.0
ATS7i,22486.462327369787
ATS7m,9749.264312194
ATS7p,202.91237732873503
ATS7s,392.56224279835396
ATS7v,26224.229412381155
ATS8Z,2338.0
ATS8d,343.0
ATS8i,22187.412689730736
ATS8m,8315.059231955998
ATS8p,177.406430238923
ATS8s,399.29115226337444
ATS8v,22911.539261988884
C1SP1,0
C1SP2,1
C1SP3,4
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.2857142857142857
GGI10,0.18569533721048873
JGI10,0.009284766860524435
JGT10,0.4963150223508871
Kier1,24.638671875
Kier2,11.227654320987654
Kier3,5.688793335124966
MAXdO,13.430230419532368
MID_C,42.805322856340794
MID_N,4.173436153279566
MID_O,9.453726227983982
MID_X,1.806503974209253
MID_h,17.725630126613332
MINdO,13.430230419532368
MPC10,169
MWC01,32.0
MWC02,5.043425116919247
MWC03,5.905361848054571
MWC04,6.803505257608338
MWC05,7.693025748417888
MWC06,8.602453035367061
MWC07,9.503681402279643
MWC08,10.418972305682843
MWC09,11.326776593341886
MWC10,12.245567359603312
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,5.540400000000004
SRW02,4.174387269895637
SRW03,0.0
SRW04,5.501258210544727
SRW05,0.0
SRW06,7.048386408721883
SRW07,0.0
SRW08,8.69901462316851
SRW09,0.0
SRW10,10.405625547904553
SaaCH,12.720939289870117
SaaNH,0
SaaSe,0
SaaaC,1.2817664766523895
SaasC,2.8979788248879474
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,6.663448320456891
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.2992568972033256
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.383032256465725
VE1_D,5.37095654983775
VE2_A,0.14610107521552418
VE2_D,0.17903188499459166
VE3_A,2.576353069526874
VE3_D,2.779618309787298
VR1_A,388.02582985845515
VR1_D,193.49489403977543
VR2_A,12.934194328615172
VR2_D,6.449829801325848
VR3_A,7.059684197875721
VR3_D,6.363863413398452
WPath,2352
Xc-3d,2.1640917070272723
Xc-4d,0.14433756729740643
Xc-5d,0.49579797094089406
Xc-6d,0.05892556509887896
Xp-0d,21.72540387131522
Xp-1d,14.450368709544597
Xp-2d,12.56115929240001
Xp-3d,10.83727570433546
Xp-4d,8.98297732710157
Xp-5d,7.233833672016999
Xp-6d,5.347833486281884
Xp-7d,3.7588317252894994
ZMIC0,97.83559930495812
ZMIC1,51.66278312220651
ZMIC2,37.11078860599087
ZMIC3,33.65241066233089
ZMIC4,32.40078149494307
ZMIC5,31.56636205001785
nAcid,0
nAtom,54
nBase,0
nRing,3
piPC1,3.7495040759303713
piPC2,4.382026634673881
piPC3,4.998900037877835
piPC4,5.606261519554711
piPC5,6.249371778358483
piPC6,6.633153946068886
piPC7,7.084881069462773
piPC8,7.538070814196198
piPC9,7.924001633861707
AATS0Z,31.703703703703702
AATS0d,3.2962962962962963
AATS0i,161.64021807550884
AATS0m,128.5600113413453
AATS0p,1.718572772525481
AATS0s,3.886671274421808
AATS0v,227.94805980598406
AATS1Z,31.517857142857142
AATS1d,3.9107142857142856
AATS1i,145.39615254468748
AATS1m,122.41913998385716
AATS1p,1.921014489821429
AATS1s,2.9268628747795415
AATS1v,269.08780999526203
AATS2Z,25.96842105263158
AATS2d,3.568421052631579
AATS2i,156.19493252544086
AATS2m,99.49594649978948
AATS2p,1.6063745746093263
AATS2s,3.450444011262724
AATS2v,222.556539725486
AATS3Z,28.486238532110093
AATS3d,3.5871559633027523
AATS3i,157.13383759714694
AATS3m,109.6995791450642
AATS3p,1.7042869031443577
AATS3s,3.232790998798851
AATS3v,225.56025395318343
AATS4Z,27.427350427350426
AATS4d,3.358974358974359
AATS4i,154.75773573469496
AATS4m,103.44182501430771
AATS4p,1.6668596035918375
AATS4s,3.311152439238859
AATS4v,224.69212788900978
AATS5Z,23.276119402985074
AATS5d,3.074626865671642
AATS5i,158.3955447513449
AATS5m,87.3110558308806
AATS5p,1.5489245758901637
AATS5s,3.1076331306430807
AATS5v,204.9867515578494
AATS6Z,23.197080291970803
AATS6d,2.9708029197080292
AATS6i,156.83367149100337
AATS6m,85.76418838202919
AATS6p,1.571655298510117
AATS6s,2.84938121414196
AATS6v,205.29248068481536
AATS7Z,19.425531914893618
AATS7d,2.723404255319149
AATS7i,159.47845622248076
AATS7m,69.14371852619858
AATS7p,1.4390948746718797
AATS7s,2.7841293815486097
AATS7v,185.9874426410011
AATS8Z,16.942028985507246
AATS8d,2.4855072463768115
AATS8i,160.77835282413577
AATS8m,60.25405240547825
AATS8p,1.2855538423110362
AATS8s,2.893414146836047
AATS8v,166.0256468260064
AMID_C,1.42684409521136
AMID_N,0.13911453844265217
AMID_O,0.3151242075994661
AMID_X,0.06021679914030843
AMID_h,0.5908543375537777
ATS0dv,424.9135802469136
ATS0pe,345.1453999999999
ATS0se,425.1566739999999
ATS1dv,362.3333333333333
ATS1pe,366.14380000000006
ATS1se,439.47732599999983
ATS2dv,627.4444444444446
ATS2pe,627.5899000000001
ATS2se,764.2302800000001
ATS3dv,661.0987654320987
ATS3pe,717.3309999999998
ATS3se,873.889035
ATS4dv,593.6666666666667
ATS4pe,778.2769000000001
ATS4se,945.905902
ATS5dv,602.7777777777778
ATS5pe,865.2061000000001
ATS5se,1061.734018
ATS6dv,530.7777777777778
ATS6pe,879.6994
ATS6se,1081.8757859999998
ATS7dv,482.55555555555554
ATS7pe,893.9496
ATS7se,1105.2724779999996
ATS8dv,465.44444444444446
ATS8pe,858.7742000000001
ATS8se,1070.093826
ATSC0Z,680.5925925925922
ATSC0c,1.2837405380107112
ATSC0d,34.592592592592595
ATSC0i,78.70955325049812
ATSC0m,3177.964350791892
ATSC0p,19.085694772801478
ATSC0s,58.23998660011176
ATSC0v,2773.0012524409835
ATSC1Z,116.23731138545956
ATSC1c,-0.6143369594246006
ATSC1d,18.978052126200275
ATSC1i,-17.556479728111
ATSC1m,520.3812695301035
ATSC1p,-3.678661643497234
ATSC1s,-15.820919325945873
ATSC1v,-82.65057907226041
ATSC2Z,190.84636488340186
ATSC2c,-0.061221787997156094
ATSC2d,14.401920438957479
ATSC2i,2.7536648148572342
ATSC2m,909.877083646758
ATSC2p,6.9100436521733215
ATSC2s,18.76920929957418
ATSC2v,944.3974863488643
ATSC3Z,217.803840877915
ATSC3c,0.06291383185495988
ATSC3d,0.9149519890260671
ATSC3i,11.352886048195169
ATSC3m,1034.9380458508565
ATSC3p,5.598526907448902
ATSC3s,6.837499923556899
ATSC3v,943.6849776623998
ATSC4Z,-150.358024691358
ATSC4c,-0.4332102447594186
ATSC4d,-5.172839506172833
ATSC4i,-20.637805171853486
ATSC4m,-703.8452482644763
ATSC4p,-7.86585373560872
ATSC4s,-22.867956326525427
ATSC4v,-688.0360625202959
ATSC5Z,14.418381344307285
ATSC5c,0.9044804102739168
ATSC5d,-7.840877914951983
ATSC5i,25.216215424341794
ATSC5m,91.14262076677119
ATSC5p,5.161497322640992
ATSC5s,-10.214131248812192
ATSC5v,357.7491833384123
ATSC6Z,-271.355281207133
ATSC6c,-0.39175314432609176
ATSC6d,-14.651577503429353
ATSC6i,-15.530943665811018
ATSC6m,-1259.0732832545202
ATSC6p,-3.6533647158156803
ATSC6s,-6.186607409147959
ATSC6v,-689.9543153410177
ATSC7Z,-498.47325102880654
ATSC7c,-0.4355393089317127
ATSC7d,-13.991769547325099
ATSC7i,-3.885028474698623
ATSC7m,-2339.1665448786875
ATSC7p,-8.633767531822494
ATSC7s,-10.031731679763134
ATSC7v,-1376.9054683723782
ATSC8Z,-104.5514403292181
ATSC8c,0.44410889323374936
ATSC8d,-14.069958847736627
ATSC8i,4.485910873106384
ATSC8m,-507.74636428697613
ATSC8p,-3.059460152567158
ATSC8s,13.51764936041819
ATSC8v,-556.4964102942463
AXp-0d,0.7241801290438407
AXp-1d,0.45157402217326864
AXp-2d,0.2791368731644447
AXp-3d,0.17766025744812228
AXp-4d,0.11228721658876964
AXp-5d,0.06824371388695283
AXp-6d,0.044196970961007304
AXp-7d,0.026658381030421983
GATS1Z,0.6869538683997765
GATS1c,1.5360193956273438
GATS1d,0.7113413888039155
GATS1i,1.4174812262410699
GATS1m,0.6918947988816307
GATS1p,1.4194677739326484
GATS1s,0.9328399232283354
GATS1v,1.0044509011964873
GATS2Z,0.7098767270810902
GATS2c,1.2938693102190368
GATS2d,0.9192719486081369
GATS2i,1.0320356386974978
GATS2m,0.7049640778890294
GATS2p,0.787058315253609
GATS2s,0.8207993943297355
GATS2v,0.7344290811448537
GATS3Z,0.9684153742616023
GATS3c,1.2982839377789681
GATS3d,1.3001935052943834
GATS3i,1.0619811464936666
GATS3m,0.9577044887326626
GATS3p,1.1750300282350286
GATS3s,1.001784573843574
GATS3v,0.7825973623993486
GATS4Z,1.3198528180569982
GATS4c,1.381538565731574
GATS4d,1.3291467633009388
GATS4i,1.235414949941292
GATS4m,1.3107508875589935
GATS4p,1.4911914901733254
GATS4s,1.6794754374524787
GATS4v,1.0668861900646425
GATS5Z,1.0268816723955327
GATS5c,0.6617019918139632
GATS5d,1.2234091853366995
GATS5i,0.9201001446431689
GATS5m,1.022093421203695
GATS5p,0.877271372885295
GATS5s,1.3928084677650237
GATS5v,0.9050689086290694
GATS6Z,1.4244563680332019
GATS6c,0.9827810982210778
GATS6d,1.2860860594882693
GATS6i,1.1039693591526059
GATS6m,1.4190502596222212
GATS6p,1.108728515072919
GATS6s,0.958709537866504
GATS6v,1.0874727469687402
GATS7Z,1.4605388388184413
GATS7c,1.026607819390217
GATS7d,1.151806460430999
GATS7i,1.053971724921306
GATS7m,1.4591685049218754
GATS7p,1.168980988866593
GATS7s,0.969110219700101
GATS7v,1.1668144005147787
GATS8Z,0.967209119645663
GATS8c,0.8508471796370597
GATS8d,1.0436179126710734
GATS8i,0.9401021280262325
GATS8m,0.971404244561793
GATS8p,0.9720013784365628
GATS8s,0.8787768831603328
GATS8v,1.0551083689511298
MATS1Z,0.16468880216431384
MATS1c,-0.461461125663948
MATS1d,0.5290226368920159
MATS1i,-0.21508777392097622
MATS1m,0.15789863220608627
MATS1p,-0.18586071467360604
MATS1s,-0.26194866076509543
MATS1v,-0.028740979690025845
MATS2Z,0.1593921132827716
MATS2c,-0.02710808932719119
MATS2d,0.23665051279161506
MATS2i,0.019886290647263778
MATS2m,0.16274357814082027
MATS2p,0.2057988631409921
MATS2s,0.18318709069046904
MATS2v,0.19358643016136304
MATS3Z,0.1585424546576509
MATS3c,0.02427929900602093
MATS3d,0.013103353436929118
MATS3i,0.07145721621949766
MATS3m,0.16133648590771432
MATS3p,0.14532256596641138
MATS3s,0.05816253541554769
MATS3v,0.16859482419883487
MATS4Z,-0.10196410033153618
MATS4c,-0.15575046823620223
MATS4d,-0.06901663646845652
MATS4i,-0.12101632464147526
MATS4m,-0.10222004314308802
MATS4p,-0.19021545063127535
MATS4s,-0.18122327970200836
MATS4v,-0.11451675526618121
MATS5Z,0.008537254952923685
MATS5c,0.28392973100124314
MATS5d,-0.09134200517753835
MATS5i,0.12910451190397512
MATS5m,0.011557434815854108
MATS5p,0.10898248182796101
MATS5s,-0.07067553898687337
MATS5v,0.051989728175717294
MATS6Z,-0.15715357066818356
MATS6c,-0.1202841567719069
MATS6d,-0.16694540396067456
MATS6i,-0.07777563931785515
MATS6m,-0.15616193442485068
MATS6p,-0.0754498270500318
MATS6s,-0.04187014680739203
MATS6v,-0.09807164550988036
MATS7Z,-0.2804976889374672
MATS7c,-0.12993458069456645
MATS7d,-0.15490455146020315
MATS7i,-0.018903464499334378
MATS7m,-0.2818946087184246
MATS7p,-0.17324751898571508
MATS7s,-0.06596738798429494
MATS7v,-0.19016417611113737
MATS8Z,-0.06011148757358373
MATS8c,0.13537138984478153
MATS8d,-0.15915650311889024
MATS8i,0.022301694725928804
MATS8m,-0.06251906503887422
MATS8p,-0.06272656426457485
MATS8s,0.09082273667813671
MATS8v,-0.07852844087468837
MAXaaN,4.5285270184494575
MAXsCl,6.724895614624449
MAXssO,5.483465844671201
MINaaN,4.5285270184494575
MINsCl,6.724895614624449
MINssO,5.210920612934965
NddssS,0
NdssSe,0
NdsssP,1
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,-3.7111488896544076
SpAD_A,38.35389214532612
SpAD_D,327.60772867184517
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.38328994642882264
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1135
TMWC10,139.54276866727477
TSRW10,65.8286720602353
VE1_Dt,5.440176131028533
VE2_Dt,0.18133920436761777
VE3_Dt,2.7924237260391402
VR1_Dt,183.10353757193877
VR2_Dt,6.103451252397959
VR3_Dt,6.308664060598523
Xc-3dv,1.1370685698277376
Xc-4dv,0.04564354645876384
Xc-5dv,0.23215227149636522
Xc-6dv,0.010206207261596576
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.19673563623996193
Xch-7d,0.4176263117375297
Xp-0dv,18.919654700047307
Xp-1dv,11.35385815049205
Xp-2dv,8.50689593061549
Xp-3dv,6.870506370876436
Xp-4dv,5.038122215302428
Xp-5dv,3.3297282258862735
Xp-6dv,2.159541555229484
Xp-7dv,1.2410506530897985
Xpc-4d,5.281689625940441
Xpc-5d,8.785177658776703
Xpc-6d,13.778003420651869
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,56
nFRing,1
nHBAcc,7
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,8.05937810418106
AATS0dv,7.868770004572474
AATS0pe,6.391581481481479
AATS0se,7.873271740740739
AATS1dv,6.470238095238095
AATS1pe,6.538282142857144
AATS1se,7.8478093928571395
AATS2dv,6.604678362573101
AATS2pe,6.606209473684211
AATS2se,8.044529263157896
AATS3dv,6.065126288367878
AATS3pe,6.581018348623851
AATS3se,8.017330596330275
AATS4dv,5.074074074074074
AATS4pe,6.651939316239317
AATS4se,8.084665829059828
AATS5dv,4.498341625207297
AATS5pe,6.456761940298509
AATS5se,7.923388194029852
AATS6dv,3.8742903487429037
AATS6pe,6.421163503649635
AATS6se,7.8969035474452545
AATS7dv,3.4223798266351455
AATS7pe,6.340068085106383
AATS7se,7.838811900709217
AATS8dv,3.3727858293075683
AATS8pe,6.223001449275363
AATS8se,7.754303086956522
AATSC0Z,12.603566529492447
AATSC0c,0.02377297292612428
AATSC0d,0.6406035665294925
AATSC0i,1.4575843194536688
AATSC0m,58.85119168133133
AATSC0p,0.35343879208891626
AATSC0s,1.07851827037244
AATSC0v,51.3518750452034
AATSC1Z,2.075666274740349
AATSC1c,-0.010970302846867869
AATSC1d,0.33889378796786207
AATSC1i,-0.3135085665734107
AATSC1m,9.29252267018042
AATSC1p,-0.06569038649102203
AATSC1s,-0.28251641653474774
AATSC1v,-1.4759031977189359
AATSC2Z,2.008909104035809
AATSC2c,-0.0006444398736542747
AATSC2d,0.1515991625153419
AATSC2i,0.028985945419549835
AATSC2m,9.577653512071137
AATSC2p,0.07273730160182444
AATSC2s,0.197570624206044
AATSC2v,9.941026172093308
AATSC3Z,1.9982003750267432
AATSC3c,0.0005771911179354118
AATSC3d,0.008394054945193276
AATSC3i,0.10415491787335017
AATSC3m,9.494844457347307
AATSC3p,0.0513626321784303
AATSC3s,0.06272935709685228
AATSC3v,8.657660345526603
AATSC4Z,-1.285111322148359
AATSC4c,-0.0037026516646104153
