DLiP-ID,T001DV
AATSC5Z,-0.29122392758756377
AATSC5c,0.0006553913235018877
AATSC5d,0.048406139315230225
AATSC5i,0.07559721991447448
AATSC5m,-1.4981255897172574
AATSC5p,0.03743040565970738
AATSC5s,-0.46191282412873313
AATSC5v,6.450100385876082
AATSC6Z,0.06901943265579606
AATSC6c,0.003025958767514508
AATSC6d,-0.009157918248827356
AATSC6i,0.2834337469374374
AATSC6m,0.5312129485786421
AATSC6p,0.011902452383948084
AATSC6s,-0.07483687845903764
AATSC6v,1.0241183289611864
AATSC7Z,-0.9798686162322525
AATSC7c,-0.006082413978955949
AATSC7d,-0.07713498622589529
AATSC7i,-0.058294406602266695
AATSC7m,-4.639422520438
AATSC7p,0.005202292751712244
AATSC7s,-0.49767350442066377
AATSC7v,-0.05893738634005345
AATSC8Z,0.4164017800381437
AATSC8c,0.005685789529824036
AATSC8d,-0.02235643144734053
AATSC8i,0.4361274058920186
AATSC8m,2.0620260881522077
AATSC8p,-0.009963179194619939
AATSC8s,1.3319488408266822
AATSC8v,-4.592043260935183
ATS0are,305.6446999999999
ATS1are,306.05800000000005
ATS2are,516.3888
ATS3are,600.984
ATS4are,634.0948999999999
ATS5are,565.3069999999999
ATS6are,485.11199999999997
ATS7are,509.5659999999999
ATS8are,518.6699999999998
ATSC0dv,214.90909090909093
ATSC0pe,10.313663636363632
ATSC0se,6.896367545454543
ATSC1dv,31.958677685950413
ATSC1pe,-0.48637561983471134
ATSC1se,-0.4364028884297521
ATSC2dv,42.10743801652894
ATSC2pe,6.382247520661161
ATSC2se,4.565581764462807
ATSC3dv,-11.809917355371907
ATSC3pe,-0.10749214876033045
ATSC3se,-0.34249041322314056
ATSC4dv,-34.280991735537185
ATSC4pe,-2.924791942148761
ATSC4se,-2.287493564049587
ATSC5dv,-28.64462809917355
ATSC5pe,-3.252362396694215
ATSC5se,-2.06550667768595
ATSC6dv,-15.25619834710743
ATSC6pe,0.653247520661158
ATSC6se,0.31187385537190104
ATSC7dv,-54.33884297520662
ATSC7pe,-3.0348128099173546
ATSC7se,-1.9647184669421482
ATSC8dv,35.75206611570248
ATSC8pe,5.3525826446281
ATSC8se,4.06980935123967
AXp-0dv,0.5190326288184794
AXp-1dv,0.27622072738310954
AXp-2dv,0.14094273525228568
AXp-3dv,0.07728926610499896
AXp-4dv,0.041204301575691236
AXp-5dv,0.022079804618769665
AXp-6dv,0.010793562763677345
AXp-7dv,0.005571112446563778
BertzCT,929.430878507068
ECIndex,734
ETA_eta,18.299117249227596
GATS1dv,0.46758901640550277
GATS1pe,0.5926555504921541
GATS1se,0.6405953148541558
GATS2dv,0.7111114922028626
GATS2pe,0.4891742213300641
GATS2se,0.50233180887627
GATS3dv,0.8623211395571249
GATS3pe,0.7188992764845624
GATS3se,0.745440588646854
GATS4dv,1.1088899278653486
GATS4pe,1.146835723150184
GATS4se,1.1748354568383812
GATS5dv,1.1230939287728627
GATS5pe,1.162586334742006
GATS5se,1.1706131724080109
GATS6dv,0.8909172497370466
GATS6pe,0.6435708209030978
GATS6se,0.6662885457332227
GATS7dv,1.019661915918261
GATS7pe,0.9223023943817986
GATS7se,0.9096573960482357
GATS8dv,0.797773222265608
GATS8pe,0.5045378788592778
GATS8se,0.46967686776311734
LogEE_A,4.246231226496669
LogEE_D,177.8475480516723
MATS1dv,0.14224233061134403
MATS1pe,-0.04510801109652735
MATS1se,-0.060528799697966026
MATS2dv,0.11649974847944393
MATS2pe,0.3679439247727744
MATS2se,0.39363769701029055
MATS3dv,-0.02628190980651807
MATS3pe,-0.004984580683462653
MATS3se,-0.02375159992071648
MATS4dv,-0.07388013180158516
MATS4pe,-0.13134425614703446
MATS4se,-0.1536273547438157
MATS5dv,-0.06981709773587945
MATS5pe,-0.16518072125814026
MATS5se,-0.15688433978220612
MATS6dv,-0.04220972241276807
MATS6pe,0.037660472399737153
MATS6se,0.026889301850179508
MATS7dv,-0.14263091674259187
MATS7pe,-0.16598812488025652
MATS7se,-0.16070818697478165
MATS8dv,0.09384355069634258
MATS8pe,0.29275781146864804
MATS8se,0.33289842446927964
MAXaaCH,1.9035585858823039
MAXaasC,0.9504712892072411
MAXdssC,-0.6499816809439818
MAXssNH,2.5317533147518265
MDEC-22,15.017858595430166
MDEC-23,17.239210620752583
MDEC-24,1.7458041172129257
MDEC-33,3.7068431738214302
MDEC-34,1.1447142425533319
MDEN-22,1.1905507889761497
MDEO-12,0.19999999999999996
MINaaCH,0.8936316160991482
MINaasC,-0.791868123007262
MINdssC,-0.6499816809439818
MINssNH,2.457126294771046
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9285714285714288
SM1_Dzi,2.08312670867917
SM1_Dzm,2.029398612396364
SM1_Dzp,-9.713747986814422
SM1_Dzv,-3.39594183674846
SddssSe,0
SpAD_Dt,554.5044781042765
SpAbs_A,35.40015212398465
SpAbs_D,355.69509610334467
SpMAD_A,1.264291147285166
SpMAD_D,12.703396289405166
SpMax_A,2.3416045676342327
SpMax_D,177.8475480516723
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,63.25
TpiPC10,8.052903208163071
VAdjMat,5.906890595608519
VE1_DzZ,5.211283667486888
VE1_Dzi,5.2071965196952466
VE1_Dzm,5.211924740114307
VE1_Dzp,5.203606453014681
VE1_Dzv,5.217654200161658
VE2_DzZ,0.18611727383881743
VE2_Dzi,0.18597130427483025
VE2_Dzm,0.18614016928979668
VE2_Dzp,0.18584308760766716
VE2_Dzv,0.18634479286291636
VE3_DzZ,2.680445627912739
VE3_Dzi,2.6796610320930268
VE3_Dzm,2.680568636607022
VE3_Dzp,2.678971351031483
VE3_Dzv,2.6816673311289216
VR1_DzZ,168.7704540654594
VR1_Dzi,169.21006304346912
VR1_Dzm,168.68772288514162
VR1_Dzp,170.2012711628714
VR1_Dzv,168.47678240896502
VR2_DzZ,6.0275162166235505
VR2_Dzi,6.043216537266754
VR2_Dzm,6.024561531612201
VR2_Dzp,6.078616827245407
VR2_Dzv,6.017027943177323
VR3_DzZ,6.158158948865343
VR3_Dzi,6.1607603368369395
VR3_Dzm,6.157668629248715
VR3_Dzp,6.1666011019345595
VR3_Dzv,6.156417367621906
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08136936687835375
Xch-7dv,0.07000063004348071
Xpc-4dv,0.9343769110113538
Xpc-5dv,1.0181702412990348
Xpc-6dv,1.0619447934843564
Zagreb1,142.0
Zagreb2,160.0
fragCpx,144.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,1
nBondsM,19
nBondsO,30
nBondsS,27
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.946470454545452
AATS1are,6.653434782608697
AATS2are,6.978227027027026
AATS3are,6.532434782608696
AATS4are,6.674683157894736
AATS5are,6.729845238095237
AATS6are,6.555567567567567
AATS7are,6.532897435897435
AATS8are,6.649615384615383
AATSC0dv,4.884297520661158
AATSC0pe,0.23440144628099163
AATSC0se,0.1567356260330578
AATSC1dv,0.6947538627380524
AATSC1pe,-0.01057338303988503
AATSC1se,-0.009487019313690264
AATSC2dv,0.5690194326557965
AATSC2pe,0.08624658811704271
AATSC2se,0.06169705087111901
AATSC3dv,-0.12836866690621637
AATSC3pe,-0.0011683929213079397
AATSC3se,-0.0037227218828602233
AATSC4dv,-0.360852544584602
AATSC4pe,-0.030787283601565907
AATSC4se,-0.024078879621574602
AATSC5dv,-0.3410074773711137
AATSC5pe,-0.03871859996064542
AATSC5se,-0.024589365210547026
AATSC6dv,-0.20616484252847878
AATSC6pe,0.008827669198123757
AATSC6se,0.004214511559079744
AATSC7dv,-0.6966518330154694
AATSC7pe,-0.03890785653740198
AATSC7se,-0.025188698294130105
AATSC8dv,0.4583598219961857
AATSC8pe,0.06862285441830898
AATSC8se,0.05217704296461115
AETA_eta,0.6535399017581284
ATSC0are,11.78187954545454
ATSC1are,-0.6524058884297513
ATSC2are,7.793807128099171
ATSC3are,-0.29051632231404906
ATSC4are,-3.5591808367768576
ATSC5are,-3.778658677685948
ATSC6are,0.8612844008264459
ATSC7are,-3.4552251033057835
ATSC8are,6.449913533057849
BCUTZ-1h,9.014100532178565
BCUTZ-1l,5.693655616171358
BCUTc-1h,0.5020787632207119
BCUTc-1l,-0.5149426163213215
BCUTd-1h,4.022105975632414
BCUTd-1l,0.9778171912730345
BCUTi-1h,17.430701578878548
BCUTi-1l,10.954808267325097
BCUTm-1h,19.005608338128837
BCUTm-1l,11.70529311705882
BCUTp-1h,1.990502773696739
BCUTp-1l,0.5269728042968392
BCUTs-1h,8.00739080010517
BCUTs-1l,1.2190293363467164
BCUTv-1h,20.897332366807944
BCUTv-1l,13.302785392583267
BalabanJ,1.3921265001395136
Diameter,16
ETA_beta,39.0
GATS1are,0.611050360119149
GATS2are,0.47892578804396974
GATS3are,0.7176445949301072
GATS4are,1.150678302692807
GATS5are,1.158755763939244
GATS6are,0.624991593851131
GATS7are,0.9138522213992307
GATS8are,0.47980557912277016
HybRatio,0.1
Lipinski,False
LogEE_Dt,277.25223905213824
MATS1are,-0.05296611738493944
MATS2are,0.3933290585599689
MATS3are,-0.011792905231866017
MATS4are,-0.13991508714628303
MATS5are,-0.16799504654255407
MATS6are,0.04346632870963473
MATS7are,-0.16543212250699885
MATS8are,0.3088142896216813
MAXssCH2,0.2933896968731924
MAXssssC,-4.430812401778748
MINssCH2,0.2933896968731924
MINssssC,-4.430812401778748
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,2.078883939280245
SM1_Dzse,1.8582785797741317
SMR_VSA1,22.70264528089633
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,12.783180481956393
SMR_VSA6,10.633577208012662
SMR_VSA7,84.0537843080848
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,270.9769886991148
SpAD_Dzi,264.832447995248
SpAD_Dzm,270.56400321389424
SpAD_Dzp,445.2599178775276
SpAD_Dzv,367.22643483593953
SpAbs_Dt,554.5044781042766
SpDiam_A,4.683209135268465
SpDiam_D,270.80783299909484
SpMAD_Dt,19.803731360867015
SpMax_Dt,277.25223905213824
SsssssAs,0
VE1_Dzpe,5.210723653055697
VE1_Dzse,5.211068909767802
VE2_Dzpe,0.18609727332341777
VE2_Dzse,0.18610960392027862
VE3_Dzpe,2.6803381602408205
VE3_Dzse,2.6804044169255796
VMcGowan,264.0400000000002
VR1_Dzpe,168.81409104168827
VR1_Dzse,168.80225550260175
VR2_Dzpe,6.029074680060296
VR2_Dzse,6.028651982235777
VR3_Dzpe,6.158417473594063
VR3_Dzse,6.1583473612359825
mZagreb1,8.979166666666668
mZagreb2,6.111111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.2677699896694214
AATSC1are,-0.014182736704994594
AATSC2are,0.1053217179472861
AATSC3are,-0.0031577861121092287
AATSC4are,-0.0374650614397564
AATSC5are,-0.044984031877213664
AATSC6are,0.011638978389546566
AATSC7are,-0.04429775773468953
AATSC8are,0.0826911991417673
AETA_beta,1.3928571428571428
BCUTdv-1h,7.0140945105754975
BCUTdv-1l,1.9924229797700583
BCUTpe-1h,4.007162879656464
BCUTpe-1l,2.2426333976522956
BCUTse-1h,4.030607515371034
BCUTse-1l,2.4384609680758658
ETA_alpha,12.723809523809525
ETA_dBeta,3.0
ETA_eta_B,0.4993787587612406
ETA_eta_F,31.50314410020786
ETA_eta_L,5.1580227726746
ETA_eta_R,49.802261349435454
ETA_psi_1,0.4955489614243326
LabuteASA,158.73146376130677
LogEE_DzZ,135.5573719005778
LogEE_Dzi,132.49062138007685
LogEE_Dzm,135.35448012881844
LogEE_Dzp,220.67711201467574
LogEE_Dzv,183.00679923283616
PEOE_VSA1,10.05365155780638
PEOE_VSA2,5.316788604006331
PEOE_VSA3,9.77851570501903
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,41.96165390246666
PEOE_VSA8,11.884229846296638
PEOE_VSA9,5.563451491696996
SM1_Dzare,2.2991635360746345
SpAD_Dzpe,268.0828322469912
SpAD_Dzse,271.6292634451561
SpAbs_DzZ,269.23836288111636
SpAbs_Dzi,263.0018725398978
SpAbs_Dzm,268.73156558752993
SpAbs_Dzp,451.067972016166
SpAbs_Dzv,369.40954030242074
SpDiam_Dt,417.5080660457006
SpMAD_DzZ,9.677749596396959
SpMAD_Dzi,9.458301714116
SpMAD_Dzm,9.663000114781937
SpMAD_Dzp,15.902139924197414
SpMAD_Dzv,13.115229815569268
SpMax_DzZ,135.5573719005778
SpMax_Dzi,132.49062138007685
SpMax_Dzm,135.35448012881844
SpMax_Dzp,220.67711201467574
SpMax_Dzv,183.00679923283616
VE1_Dzare,5.209827923183485
VE2_Dzare,0.18606528297083874
VE3_Dzare,2.680166244221238
VR1_Dzare,168.88383689112277
VR2_Dzare,6.031565603254385
VR3_Dzare,6.158830540093186
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.454421768707483
AETA_dBeta,0.10714285714285714
AETA_eta_B,0.017834955670044308
AETA_eta_F,1.1251122892931378
AETA_eta_L,0.18421509902409286
AETA_eta_R,1.7786521910512663
BCUTare-1h,4.124540622411621
BCUTare-1l,2.1928681747432157
ETA_beta_s,18.0
ETA_dPsi_A,0.2184510385756674
ETA_dPsi_B,0.0
ETA_eta_BR,0.7573787587612406
ETA_eta_FL,8.256812030937255
ETA_eta_RL,13.414834803611855
LogEE_Dzpe,134.1156619784699
LogEE_Dzse,135.88099881471285
PEOE_VSA10,6.606881964512918
PEOE_VSA11,11.567374611118932
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,15.370440161812711
SlogP_VSA2,11.01509303328528
SlogP_VSA3,12.783180481956393
SlogP_VSA4,0.0
SlogP_VSA5,11.126902983393991
SlogP_VSA6,72.9268813246908
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,263.5469710070611
SpAbs_Dzpe,266.2146133376996
SpAbs_Dzse,269.9545624877619
SpDiam_DzZ,208.77357280625205
SpDiam_Dzi,203.01284338324893
SpDiam_Dzm,208.5700514609338
SpDiam_Dzp,341.12457139270066
SpDiam_Dzv,285.1338221120464
SpMAD_Dzpe,9.574386865963971
SpMAD_Dzse,9.701045123041288
SpMax_Dzpe,134.1156619784699
SpMax_Dzse,135.88099881471285
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.02704924138433002
AETA_eta_FL,0.2948861439620448
AETA_eta_RL,0.4791012429861377
DetourIndex,3752
EState_VSA1,17.770864521478543
EState_VSA2,11.50524905251859
EState_VSA3,12.356393797796823
EState_VSA4,17.696185628620217
EState_VSA5,18.3295777085363
EState_VSA6,12.13273413692322
EState_VSA7,30.33183534230805
EState_VSA8,15.617555728959871
EState_VSA9,4.736862953800049
ETA_beta_ns,21.0
ETA_shape_p,0.093562874251497
ETA_shape_x,0.03929640718562874
ETA_shape_y,0.23577844311377244
GhoseFilter,True
LogEE_Dzare,131.85559848696178
SlogP_VSA10,29.471031379614875
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,261.48886128761694
SpDiam_Dzpe,206.39764915965162
SpDiam_Dzse,209.2445946841239
SpMAD_Dzare,9.412391821680753
SpMax_Dzare,131.85559848696178
TopoPSA(NO),63.25
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,37.76222206270305
VSA_EState9,41.48777793729693
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04557823129251697
FilterItLogS,-6.25891357002488
SpDiam_Dzare,202.7144226575993
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6926406926406927
ETA_epsilon_2,0.9170068027210881
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5879365079365075
ETA_epsilon_5,0.8758730158730156
AETA_beta_ns_d,0.05357142857142857
ETA_dEpsilon_A,0.2526406926406929
ETA_dEpsilon_B,0.10470418470418519
ETA_dEpsilon_C,-0.1479365079365077
ETA_dEpsilon_D,0.04113378684807256
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8214285714285714
MDEDescriptor,"0.0,0.0,0.0,0.0,15.017858595430166,17.239210620752583,1.7458041172129257,3.7068431738214302,1.1447142425533319,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,1.1905507889761497,0.0,0.0"
APolDescriptor,52.44368799999997
BCUTDescriptor,"11.850000000000012,19.00041565594018,-0.3376374192939923,0.4167167826224042,3.5048574676513673,9.32907983228928"
BPolDescriptor,26.614311999999995
TPSADescriptor,63.25
ALOGPDescriptor,"4.403100000000002,19.387289610000018,95.5862"
XLogPDescriptor,4.508000000000001
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,387.11946154
ChiPathDescriptor,"19.98491689530906,13.414834803611857,12.546253482411752,9.249266049672087,7.3466538248673245,5.7152728696201445,3.6281897929451876,2.5320992505760853,14.532913606917425,8.286621821493286,5.778652145343712,3.70988477303995,2.348645189814401,1.501426714076337,0.7123751424027046,0.3899778712594644"
ChiChainDescriptor,"0.0,0.0,0.0,0.2687287392826324,0.2906121456120068,0.0,0.0,0.0,0.08136936687835375,0.0700006300434807"
AtomCountDescriptor,44
BondCountDescriptor,30
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.5406197294738546,0.2886751345948129,0.5163460352255527,0.14433756729740646,0.5845164172094403,0.01349873117890097,0.04889044263165396,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,13,2,2,0,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"56.682925127206175,2.024390183114506,22.03077383098366,5.670897799477583,9.221476210661471"
FractionalPSADescriptor,0.16338625743171156
WienerNumbersDescriptor,"2404.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9559369747831066,5.357366425336058,6.231589655292032,0.9343769110113539,1.0181702412990346,0.9618299116546933"
FractionalCSP3Descriptor,0.1
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1,5,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,10.85782272456871,7.335069444444445"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1360.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.1
AutocorrelationDescriptorMass,"35.135011392039274,33.738722865055834,50.90555714568953,46.587549214390556,41.8920699396851"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6977107501192069,-0.4769464205846916,0.14780024940580103,0.03235074702974717,-0.10144365625898985"
EccentricConnectivityIndexDescriptor,734
AutocorrelationDescriptorPolarizability,"1496.1553086333126,1699.5919265650448,2222.1513767674455,2143.317109970776,1831.331432549563"
