DLiP-ID,C002JS
AATSC6c,0.001907079164569173
AATSC6d,-0.0821932392866649
AATSC6i,0.023970457784086928
AATSC6m,-1.6024720853872767
AATSC6p,0.0004256489601726912
AATSC6s,0.06974351580752967
AATSC6v,-2.0630147776962184
AATSC7Z,-0.36420257942749273
AATSC7c,-7.458977513276621e-05
AATSC7d,-0.029128656810317715
AATSC7i,0.01849449959524232
AATSC7m,-1.749962925699904
AATSC7p,0.0002752065903489168
AATSC7s,0.18965301806997317
AATSC7v,-1.789257849059702
AATSC8Z,-0.13124647943992887
AATSC8c,-0.005419867851984532
AATSC8d,0.010219682948418749
AATSC8i,-0.11190421263338307
AATSC8m,-0.5566965594270521
AATSC8p,-0.015299574101680523
AATSC8s,-0.2544532290800497
AATSC8v,-0.8486127065656769
ATS0are,237.58000000000004
ATS1are,247.0
ATS2are,384.9
ATS3are,554.6199999999999
ATS4are,573.42
ATS5are,498.61
ATS6are,444.17
ATS7are,371.47
ATS8are,284.57
ATSC0dv,149.76470588235298
ATSC0pe,6.893497058823527
ATSC0se,5.458132235294116
ATSC1dv,-1.5155709342560562
ATSC1pe,-1.869199826989618
ATSC1se,-1.386341425605536
ATSC2dv,-18.78200692041522
ATSC2pe,-0.9374568339100344
ATSC2se,-1.0158562768166086
ATSC3dv,-30.79930795847751
ATSC3pe,0.4209569204152268
ATSC3se,0.4414545051903112
ATSC4dv,-47.64705882352942
ATSC4pe,-2.7550485294117633
ATSC4se,-1.99289694117647
ATSC5dv,39.114186851211066
ATSC5pe,1.710212456747402
ATSC5se,1.0178133564013838
ATSC6dv,-13.844290657439446
ATSC6pe,0.41566150519031225
ATSC6se,0.5808874325259514
ATSC7dv,-9.913494809688585
ATSC7pe,0.08151652249134966
ATSC7se,0.24073526643598614
ATSC8dv,-7.114186851211072
ATSC8pe,-0.7290139273356409
ATSC8se,-0.7396552387543252
AXp-0dv,0.5042734746706773
AXp-1dv,0.26458311017588554
AXp-2dv,0.13702148207824727
AXp-3dv,0.07101129873807621
AXp-4dv,0.03731498206717752
AXp-5dv,0.019307725815013287
AXp-6dv,0.009868332340079642
AXp-7dv,0.005136702815761054
BertzCT,768.7265466155635
ECIndex,390
ETA_eta,14.918709024001465
GATS1dv,0.6824594134590205
GATS1pe,0.989491125978775
GATS1se,1.0413390066379957
GATS2dv,0.7866725927150947
GATS2pe,0.7590651179283676
GATS2se,0.8431401480702034
GATS3dv,0.9764066182246659
GATS3pe,0.9009091208722287
GATS3se,0.9277196496370963
GATS4dv,1.1367242733699918
GATS4pe,1.1496889011766844
GATS4se,1.1353968403412469
GATS5dv,0.8987782693182284
GATS5pe,0.8081603964215299
GATS5se,0.8088022835437205
GATS6dv,1.0712188047616165
GATS6pe,1.0092391225686927
GATS6se,0.983593273745018
GATS7dv,1.06967792615868
GATS7pe,1.0408853356680146
GATS7se,1.0058957466251546
GATS8dv,1.091479566670929
GATS8pe,1.1329109939424562
GATS8se,1.1213609031759644
LogEE_A,4.032855092175245
LogEE_D,93.92937300215453
MATS1dv,-0.00955747577899974
MATS1pe,-0.25608996088527297
MATS1se,-0.23988470800502432
MATS2dv,-0.07480602527528558
MATS2pe,-0.08111772201397119
MATS2se,-0.11101771301597697
MATS3dv,-0.08740180675569519
MATS3pe,0.025952965475987935
MATS3se,0.03437405995638585
MATS4dv,-0.1272584446190102
MATS4pe,-0.15986362253598763
MATS4se,-0.14604973681580882
MATS5dv,0.11683962459172277
MATS5pe,0.1109879412308332
MATS5se,0.0834236941412304
MATS6dv,-0.04835337482627348
MATS6pe,0.0315402965027996
MATS6se,0.05566900869402541
MATS7dv,-0.04091980289937871
MATS7pe,0.007310082481439648
MATS7se,0.02726540110984745
MATS8dv,-0.037560057728493385
MATS8pe,-0.08361933167509623
MATS8se,-0.10715088091358196
MAXaaCH,1.3903598198538676
MAXaasC,0.27255999622071103
MAXdssC,-0.6860048185941043
MDEC-22,2.61049923035995
MDEC-23,16.475337770111484
MDEC-33,14.545528924807096
MDEO-11,2.4145570489459764
MDEO-12,1.3654081820365347
MINaaCH,1.014616769547325
MINaasC,-0.4966408614767197
MINdssC,-0.6860048185941043
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.75
SM1_Dzi,1.2119393011481083
SM1_Dzm,1.7448590536908561
SM1_Dzp,-7.576059850374065
SM1_Dzv,-2.7929613464061798
SddssSe,0
SpAD_Dt,404.32895675234374
SpAbs_A,28.16131677506808
SpAbs_D,187.85874600430913
SpMAD_A,1.2800598534121854
SpMAD_D,8.539033909286779
SpMax_A,2.4901170443907352
SpMax_D,93.92937300215453
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,127.45000000000002
TpiPC10,8.3444085136794
VAdjMat,5.584962500721156
VE1_DzZ,4.629595763161711
VE1_Dzi,4.628268655822765
VE1_Dzm,4.629583755347222
VE1_Dzp,4.59447527379978
VE1_Dzv,4.614677881305972
VE2_DzZ,0.21043617105280504
VE2_Dzi,0.21037584799194387
VE2_Dzm,0.21043562524305556
VE2_Dzp,0.20883978517271728
VE2_Dzv,0.20975808551390782
VE3_DzZ,2.320926916478416
VE3_Dzi,2.3206402181022083
VE3_Dzm,2.3209243227681493
VE3_Dzp,2.3133119146130383
VE3_Dzv,2.317699427682855
VR1_DzZ,121.14968105818767
VR1_Dzi,121.30133439980959
VR1_Dzm,121.15109900127811
VR1_Dzp,125.01353086018747
VR1_Dzv,122.78520469443254
VR2_DzZ,5.506803684463076
VR2_Dzi,5.513697018173163
VR2_Dzm,5.5068681364217325
VR2_Dzp,5.682433220917613
VR2_Dzv,5.581145667928752
VR3_DzZ,5.58548417500417
VR3_Dzi,5.586735177076599
VR3_Dzm,5.585495878995302
VR3_Dzp,5.616879338689801
VR3_Dzv,5.598893885874299
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06189993998556203
Xch-7dv,0.11565993217017626
Xpc-4dv,1.3387391884985025
Xpc-5dv,1.6175008620000215
Xpc-6dv,2.1295669831560735
Zagreb1,120.0
Zagreb2,145.0
fragCpx,114.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,24
nBondsS,23
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.987647058823531
AATS1are,6.861111111111111
AATS2are,6.752631578947368
AATS3are,6.932749999999999
AATS4are,6.746117647058823
AATS5are,6.560657894736842
AATS6are,6.833384615384616
AATS7are,6.7540000000000004
AATS8are,6.617906976744186
AATSC0dv,4.404844290657441
AATSC0pe,0.20274991349480964
AATSC0se,0.16053330103806224
AATSC1dv,-0.042099192618223785
AATSC1pe,-0.05192221741637828
AATSC1se,-0.038509484044598224
AATSC2dv,-0.3295088933406179
AATSC2pe,-0.016446611121228673
AATSC2se,-0.01782203994415103
AATSC3dv,-0.38499134948096886
AATSC3pe,0.005261961505190335
AATSC3se,0.00551818131487889
AATSC4dv,-0.5605536332179932
AATSC4pe,-0.032412335640138394
AATSC4se,-0.023445846366782
AATSC5dv,0.5146603533054087
AATSC5pe,0.022502795483518447
AATSC5se,0.013392281005281366
AATSC6dv,-0.21298908703752994
AATSC6pe,0.0063947923875432655
AATSC6se,0.008936729731168484
AATSC7dv,-0.18024536017615608
AATSC7pe,0.001482118590751812
AATSC7se,0.004377004844290657
AATSC8dv,-0.16544620584211797
AATSC8pe,-0.016953812263619555
AATSC8se,-0.01720128462219361
AETA_eta,0.6781231374546121
ATSC0are,7.739999999999998
ATSC1are,-2.0799999999999996
ATSC2are,-1.2000000000000002
ATSC3are,0.5599999999999999
ATSC4are,-2.9999999999999987
ATSC5are,1.7499999999999996
ATSC6are,0.6100000000000001
ATSC7are,0.19000000000000017
ATSC8are,-0.9099999999999999
BCUTZ-1h,8.022986019658486
BCUTZ-1l,5.690536028993975
BCUTc-1h,0.454568018098884
BCUTc-1l,-0.5130768593834335
BCUTd-1h,3.2283681025729742
BCUTd-1l,0.9778439526304041
BCUTi-1h,13.637848456855467
BCUTi-1l,10.951220330751392
BCUTm-1h,16.011914985894837
BCUTm-1l,11.702842275922237
BCUTp-1h,1.9955309242608312
BCUTp-1l,0.7524224415336577
BCUTs-1h,7.008273751513913
BCUTs-1l,1.206076491817917
BCUTv-1h,20.89951613865024
BCUTv-1l,14.702199914174933
BalabanJ,1.7127228003522945
Diameter,11
ETA_beta,29.5
GATS1are,1.0114125753660637
GATS2are,0.7887596899224807
GATS3are,0.9094718992248062
GATS4are,1.1448928408572732
GATS5are,0.8069920440636474
GATS6are,0.9996422182468694
GATS7are,1.027906976744186
GATS8are,1.1293491977645573
HybRatio,0.13333333333333333
Lipinski,True
LogEE_Dt,202.16447837617187
MATS1are,-0.25380419178868796
MATS2are,-0.0924792601659187
MATS3are,0.030749354005167963
MATS4are,-0.15503875968992245
MATS5are,0.10114919080647354
MATS6are,0.04122440866626914
MATS7are,0.015175005872680308
MATS8are,-0.09296316327143801
MAXsssCH,-1.1153306878306883
MINsssCH,-1.5551984126984133
NsssssAs,0
RotRatio,0.041666666666666664
SM1_Dzpe,1.811046511627907
SM1_Dzse,1.739463601532567
SMR_VSA1,35.0640371120754
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,12.207932775496605
SMR_VSA6,0.0
SMR_VSA7,41.45873832570204
SMR_VSA8,0.0
SMR_VSA9,28.747559166419524
SpAD_DzZ,141.31377674038788
SpAD_Dzi,145.66780810831364
SpAD_Dzm,141.3553036321669
SpAD_Dzp,201.95334193298845
SpAD_Dzv,174.76512561995375
SpAbs_Dt,404.32895675234386
SpDiam_A,4.980234088781469
SpDiam_D,138.41132935175003
SpMAD_Dt,18.378588943288353
SpMax_Dt,202.16447837617187
SsssssAs,0
VE1_Dzpe,4.629737269467933
VE1_Dzse,4.62957113802326
VE2_Dzpe,0.2104426031576333
VE2_Dzse,0.21043505172833
VE3_Dzpe,2.3209574815970337
VE3_Dzse,2.3209215973954542
VMcGowan,200.6199999999998
VR1_Dzpe,121.13289384373005
VR1_Dzse,121.15258783963365
VR2_Dzpe,5.506040629260457
VR2_Dzse,5.506935810892439
VR3_Dzpe,5.585345599504127
VR3_Dzse,5.585508168022968
mZagreb1,8.61111111111111
mZagreb2,4.694444444444444
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,29
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.22764705882352937
AATSC1are,-0.05777777777777777
AATSC2are,-0.02105263157894737
AATSC3are,0.006999999999999999
AATSC4are,-0.03529411764705881
AATSC5are,0.02302631578947368
AATSC6are,0.009384615384615385
AATSC7are,0.0034545454545454575
AATSC8are,-0.021162790697674416
AETA_beta,1.3409090909090908
BCUTdv-1h,6.022054039314347
BCUTdv-1l,2.827990464860689
BCUTpe-1h,3.4894873512431444
BCUTpe-1l,2.2377920429622757
BCUTse-1h,3.702554139399005
BCUTse-1l,2.4338784603088035
ETA_alpha,9.833333333333334
ETA_dBeta,1.5
ETA_eta_B,0.5342957092633771
ETA_eta_F,23.916488129820735
ETA_eta_L,4.310938848428429
ETA_eta_R,38.8351971538222
ETA_psi_1,0.47351524879614787
LabuteASA,123.82372860575231
LogEE_DzZ,70.73643382473938
LogEE_Dzi,72.888992204209
LogEE_Dzm,70.75696359125122
LogEE_Dzp,99.25483918231832
LogEE_Dzv,86.74779886761182
PEOE_VSA1,30.269499928003576
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,23.762552697081826
PEOE_VSA8,6.06636706846161
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.9999999999999996
SpAD_Dzpe,140.82077590439386
SpAD_Dzse,141.3988879230588
SpAbs_DzZ,139.72286764947887
SpAbs_Dzi,144.56604510726999
SpAbs_Dzm,139.76906812881168
SpAbs_Dzp,206.08573821501068
SpAbs_Dzv,176.2885590816299
SpDiam_Dt,275.61572518069033
SpMAD_DzZ,6.423353488199449
SpMAD_Dzi,6.621264004923347
SpMAD_Dzm,6.425241074189405
SpMAD_Dzp,9.179697360590383
SpMAD_Dzv,7.943869346361534
SpMax_DzZ,70.73643382473938
SpMax_Dzi,72.888992204209
SpMax_Dzm,70.75696359125122
SpMax_Dzp,99.25483918231832
SpMax_Dzv,86.74779886761182
VE1_Dzare,4.630162143059554
VE2_Dzare,0.21046191559361607
VE3_Dzare,2.3210492479484794
VR1_Dzare,121.081544676963
VR2_Dzare,5.503706576225591
VR3_Dzare,5.584921601927022
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.446969696969697
AETA_dBeta,0.06818181818181818
AETA_eta_B,0.024286168602880777
AETA_eta_F,1.0871130968100333
AETA_eta_L,0.19595176583765586
AETA_eta_R,1.7652362342646455
BCUTare-1h,3.5442891618182473
BCUTare-1l,2.188281543598619
ETA_beta_s,14.0
ETA_dPsi_A,0.2404847512038521
ETA_dPsi_B,0.0
ETA_eta_BR,0.7922957092633771
ETA_eta_FL,6.06897900468129
ETA_eta_RL,10.379917853109719
LogEE_Dzpe,70.49270824818002
LogEE_Dzse,70.77851048887177
PEOE_VSA10,5.749511833283905
PEOE_VSA11,40.98922505499716
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,37.419848308316766
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,22.025406555214115
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,139.29616202745132
SpAbs_Dzpe,139.1743699847321
SpAbs_Dzse,139.817557376211
SpDiam_DzZ,104.71632649749696
SpDiam_Dzi,108.08401209795696
SpDiam_Dzm,104.74839050090809
SpDiam_Dzp,146.1116943662057
SpDiam_Dzv,129.40974031789278
SpMAD_Dzpe,6.40094435929063
SpMAD_Dzse,6.4272221783208545
SpMax_Dzpe,70.49270824818002
SpMax_Dzse,70.77851048887177
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6363636363636364
AETA_eta_BR,0.0360134413301535
AETA_eta_FL,0.2758626820309677
AETA_eta_RL,0.4718144478686236
DetourIndex,2201
EState_VSA1,35.23971322171326
EState_VSA2,22.6259266499618
EState_VSA3,0.0
EState_VSA4,12.13273413692322
EState_VSA5,18.19910120538483
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.736862953800049
ETA_beta_ns,15.5
ETA_shape_p,0.20338983050847453
ETA_shape_x,0.0
ETA_shape_y,0.5084745762711864
GhoseFilter,True
LogEE_Dzare,69.73899010463475
SlogP_VSA10,0.0
SlogP_VSA11,28.747559166419524
SpAbs_Dzare,137.47798020926945
SpDiam_Dzpe,104.33575328898459
SpDiam_Dzse,104.78204427541318
SpMAD_Dzare,6.331643728520515
SpMax_Dzare,69.73899010463475
TopoPSA(NO),127.45000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,66.5
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7045454545454546
EState_VSA10,30.327174158275348
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.053030303030303004
FilterItLogS,-1.2687820408551223
SpDiam_Dzare,103.15984465173051
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.7166666666666667
ETA_epsilon_2,0.9439393939393935
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.6079710144927538
ETA_epsilon_5,0.8246913580246912
AETA_beta_ns_d,0.09090909090909091
ETA_dEpsilon_A,0.27473118279569864
ETA_dEpsilon_B,0.10869565217391286
ETA_dEpsilon_C,-0.16603553062178578
ETA_dEpsilon_D,0.11924803591470234
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.0,0.0,0.0,0.0,2.61049923035995,16.475337770111484,0.0,14.545528924807096,0.0,0.0,2.4145570489459764,1.3654081820365347,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,40.01551599999999
BCUTDescriptor,"11.996186357611734,16.00165515675967,-0.4034042776104443,0.19687095765566495,4.920054849980399,10.00599958568489"
BPolDescriptor,15.992483999999996
TPSADescriptor,127.45000000000002
ALOGPDescriptor,"1.8876999999999997,3.563411289999999,73.1613"
XLogPDescriptor,1.878
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,304.05830282
ChiPathDescriptor,"16.016143379015546,10.37991785310972,9.995396892149127,8.89457753144649,6.597531871629286,5.734435309090071,4.091772246163465,2.826300847344158,11.0940164427549,6.349994644221253,4.932773354816903,3.4795536381657346,2.3135288881650062,1.6411566942761289,0.9276232399674865,0.5290803900233886"
ChiChainDescriptor,"0.0,0.0,0.0,0.16895785846218417,0.5388973219650908,0.0,0.0,0.0,0.061899939985562036,0.11565993217017627"
AtomCountDescriptor,34
BondCountDescriptor,24
SmallRingDescriptor,"3,2,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.9332080813510562,0.0,0.737662048196076,0.0,0.6870208294525301,0.0,0.12046351575915687,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,2,0,2,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"44.52704314018919,2.0239565063722362,18.401329525909308,18.401329525909308,0.0"
FractionalPSADescriptor,0.4191630316224233
WienerNumbersDescriptor,"999.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.091914818140339,6.880305349800141,10.8108312853139,1.3387391884985027,1.617500862000021,2.0116005395491556"
FractionalCSP3Descriptor,0.13333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,6.481481481481482,3.1653477717617657"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,834.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.13333333333333333
AutocorrelationDescriptorMass,"27.421283248786622,26.65673581706051,41.31347163412102,49.07553173054993,38.862409705202914"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.6307164326518779,-0.12509532152173394,-0.2743116894718963,0.06611978704831074,0.043048155073101495"
EccentricConnectivityIndexDescriptor,390
AutocorrelationDescriptorPolarizability,"1315.3055802747542,1582.9456022602515,2309.3475274717316,2427.8014828748787,1934.8973604465868"
