DLiP-ID,C001TH
ATS4pe,862.3534999999999
ATS4se,1085.904864
ATS5dv,294.0
ATS5pe,854.9526000000002
ATS5se,1081.0739240000003
ATS6dv,228.0
ATS6pe,725.8770999999999
ATS6se,917.7288600000002
ATS7dv,174.0
ATS7pe,635.0965
ATS7se,808.1941680000001
ATS8dv,178.0
ATS8pe,571.7191000000001
ATS8se,723.1855439999999
ATSC0Z,547.7692307692308
ATSC0c,0.7732016085045319
ATSC0d,27.0
ATSC0i,67.81171376675161
ATSC0m,2581.885858980769
ATSC0p,12.836767967894769
ATSC0v,2697.9475792677986
ATSC1Z,-35.41863905325442
ATSC1c,-0.30460954641003113
ATSC1d,11.25
ATSC1i,-10.576688011121071
ATSC1m,-168.50309311501485
ATSC1p,-1.8627804409254332
ATSC1v,-140.15397731188125
ATSC2Z,-80.98816568047334
ATSC2c,-0.26072011604682765
ATSC2d,-0.5
ATSC2i,7.970714701252096
ATSC2m,-381.4970963483727
ATSC2p,-0.04168800486683172
ATSC2v,-163.18472705970245
ATSC3Z,-14.661242603550296
ATSC3c,0.17327942332659052
ATSC3d,-8.75
ATSC3i,15.010993538121376
ATSC3m,-73.18449325702663
ATSC3p,-0.1313071847217565
ATSC3v,-43.46943928671027
ATSC4Z,-44.16420118343196
ATSC4c,0.0793008125352068
ATSC4d,-7.75
ATSC4i,-27.381826034357935
ATSC4m,-218.36559065791408
ATSC4p,-4.378188238048105
ATSC4v,-683.3509038833477
ATSC5Z,-39.17751479289943
ATSC5c,-0.08120860459199482
ATSC5d,0.0
ATSC5i,7.6836124499257386
ATSC5m,-171.2898501205622
ATSC5p,1.809805852002359
ATSC5v,158.1856276426725
ATSC6Z,-100.30473372781069
ATSC6c,0.06862598538131846
ATSC6d,0.0
ATSC6i,-12.745668992212648
ATSC6m,-475.2493766664201
ATSC6p,-1.1800179837764213
ATSC6v,-545.5024038993063
ATSC7Z,8.411242603550267
ATSC7c,-0.09541419329799883
ATSC7d,-0.5
ATSC7i,-4.900757564664437
ATSC7m,41.11410707914205
ATSC7p,0.14388298901060276
ATSC7v,24.745207382483812
ATSC8Z,-16.065088757396467
ATSC8c,0.012043043571297245
ATSC8d,-4.5
ATSC8i,6.400367482012729
ATSC8m,-78.44890630991115
ATSC8p,0.6065933866207807
ATSC8v,-29.624637127566174
AXp-1d,0.45245188249395907
AXp-2d,0.28681043515847665
AXp-3d,0.18541765162769294
AXp-4d,0.12346166443404535
AXp-5d,0.08295573539841627
AXp-6d,0.05350198006813306
AXp-7d,0.036147030479335054
GATS1Z,0.8379441089734587
GATS1c,1.4127290935143606
GATS1d,0.8553459119496856
GATS1i,1.475449490704523
GATS1m,0.8472373171494837
GATS1p,1.2820327436585575
GATS1v,1.1787513609715936
GATS2Z,0.7519645830527127
GATS2c,1.4298521610172445
GATS2d,1.445578231292517
GATS2i,1.1312455434486202
GATS2m,0.7597317140292834
GATS2p,0.9779839931465522
GATS2v,1.0421388145190813
GATS3Z,0.6761998284092388
GATS3c,1.037081891994316
GATS3d,1.4201135442011354
GATS3i,0.9961720677335788
GATS3m,0.685106113769908
GATS3p,0.9433593965344313
GATS3v,0.993703298167278
GATS4Z,0.710807761405072
GATS4c,1.0896870682822872
GATS4d,1.146360153256705
GATS4i,1.1507187814964037
GATS4m,0.7188429303023213
GATS4p,1.0546054666217373
GATS4v,1.0661570472483504
GATS5Z,0.7517237253036544
GATS5c,1.4396284285888026
GATS5d,0.818075117370892
GATS5i,0.9014608981928429
GATS5m,0.752565602340129
GATS5p,0.8237990871413148
GATS5v,0.8976439018951073
GATS6Z,0.7746022500984159
GATS6c,1.2172784046162715
GATS6d,0.7663934426229508
GATS6i,1.0607475528245252
GATS6m,0.7802669660367698
GATS6p,0.9376324804087038
GATS6v,1.0313307992628367
GATS7Z,0.6576591643155327
GATS7c,0.8273515865534726
GATS7d,1.0474747474747474
GATS7i,1.0378611424392838
GATS7m,0.6657506798173589
GATS7p,0.879521823935157
GATS7v,0.9460856779340578
GATS8Z,0.6740604822184455
GATS8c,0.6067624833541284
GATS8d,1.13718820861678
GATS8i,1.0039650488805163
GATS8m,0.6836213003514718
GATS8p,0.8753537233211912
GATS8v,0.9693280884950243
MATS1Z,-0.0634397861228945
MATS1c,-0.3865255752064498
MATS1d,0.4088050314465409
MATS1i,-0.15302854453231346
MATS1m,-0.06403218364447719
MATS1p,-0.1423749065749443
MATS1v,-0.05096821142942233
MATS2Z,-0.07845149013123011
MATS2c,-0.1789200701913087
MATS2d,-0.00982615268329554
MATS2i,0.062369148133020844
MATS2m,-0.07840278066954268
MATS2p,-0.0017231881033473516
MATS2v,-0.03209395728204204
MATS3Z,-0.010159116092322798
MATS3c,0.08506228044814228
MATS3d,-0.12300621789672884
MATS3i,0.08402093193411905
MATS3m,-0.010758824112290368
MATS3p,-0.0038825367508931144
MATS3v,-0.006115518828127557
MATS4Z,-0.028913994063212746
MATS4c,0.03678072027888793
MATS4d,-0.10293742017879949
MATS4i,-0.1448081576324065
MATS4m,-0.030330705149612697
MATS4p,-0.12231341170112883
MATS4v,-0.09083340770232458
MATS5Z,-0.02619113077566651
MATS5c,-0.03846133003069348
MATS5d,0.0
MATS5i,0.04149308546989785
MATS5m,-0.024294590866341247
MATS5p,0.051628712664758145
MATS5v,0.02147081421987833
MATS6Z,-0.07804899385562446
MATS6c,0.03783026273725517
MATS6d,0.0
MATS6i,-0.08011271098198695
MATS6m,-0.07845633740265022
MATS6p,-0.03918108406619395
MATS6v,-0.08618003667707722
MATS7Z,0.007258939627988893
MATS7c,-0.058335227036677116
MATS7d,-0.008754208754208754
MATS7i,-0.034164034930750695
MATS7m,0.0075277377745166405
MATS7p,0.005298640059315901
MATS7v,0.004335790097955506
MATS8Z,-0.01556190514402645
MATS8c,0.008264579786802801
MATS8d,-0.08843537414965986
MATS8i,0.05008151496486441
MATS8m,-0.016122304610058934
MATS8p,0.02507374749003071
MATS8v,-0.005826353088302546
MAXssO,5.720612244897959
MINssO,5.3467462694378485
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,11
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,9.955656597107266
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.42607213718820813
SssssN,0
TMPC10,508
TMWC10,122.94885654963993
TSRW10,58.22607901200419
Xc-3dv,0.7098905783050559
Xc-4dv,0.0625
Xc-5dv,0.15088834764831843
Xc-6dv,0.03125
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.29251249288024994
Xch-7d,0.22526189257265183
Xp-0dv,15.061629277283293
Xp-1dv,8.84074737600832
Xp-2dv,6.59872477004108
Xp-3dv,5.168595047268692
Xp-4dv,3.753526704804923
Xp-5dv,2.6609484831376484
Xp-6dv,1.284861263428418
Xp-7dv,0.798172374455179
Xpc-4d,3.236599160450743
Xpc-5d,5.5075891108139485
Xpc-6d,8.366441340151855
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,53
nFRing,0
nHBAcc,4
nHBDon,0
nHRing,1
nSpiro,0
naRing,1
piPC10,4.8785314534629185
AATS0dv,5.200854700854701
AATS0pe,6.0345288461538455
AATS0se,7.571523173076921
AATS1dv,4.716981132075472
AATS1pe,6.341141509433963
AATS1se,7.657615622641508
AATS2dv,3.4489795918367347
AATS2pe,6.218424489795916
AATS2se,7.654586081632652
AATS3dv,2.613138686131387
AATS3pe,5.964818978102188
AATS3se,7.474058072992701
AATS4dv,2.206896551724138
AATS4pe,5.947265517241379
AATS4se,7.488999062068966
AATS5dv,2.0704225352112675
AATS5pe,6.0207929577464805
AATS5se,7.613196647887325
AATS6dv,1.8688524590163935
AATS6pe,5.9498122950819665
AATS6se,7.522367704918034
AATS7dv,1.5818181818181818
AATS7pe,5.773604545454545
AATS7se,7.34721970909091
AATS8dv,1.816326530612245
AATS8pe,5.83386836734694
AATS8se,7.379444326530612
AATSC0Z,10.534023668639055
AATSC0c,0.01486926170201023
AATSC0d,0.5192307692307693
AATSC0i,1.304071418591377
AATSC0m,49.65165113424556
AATSC0p,0.2468609224595148
AATSC0v,51.88360729361151
AATSC1Z,-0.6682762085519701
AATSC1c,-0.005747349932264738
AATSC1d,0.21226415094339623
AATSC1i,-0.19956015115322775
AATSC1m,-3.1793036436795257
AATSC1p,-0.03514680077217799
AATSC1v,-2.6444146662619104
AATSC2Z,-0.8264098538823811
AATSC2c,-0.002660409347416609
AATSC2d,-0.00510204081632653
AATSC2i,0.08133382348216424
AATSC2m,-3.892827513758905
AATSC2p,-0.00042538780476358894
AATSC2v,-1.6651502761194128
AATSC3Z,-0.10701636936898026
AATSC3c,0.0012648133089532155
AATSC3d,-0.06386861313868614
AATSC3i,0.10956929589869617
AATSC3m,-0.5341933814381505
AATSC3p,-0.0009584466038084417
AATSC3v,-0.31729517727525747
AATSC4Z,-0.30458069781677216
AATSC4c,0.0005469021554152193
AATSC4d,-0.05344827586206897
AATSC4i,-0.1888401795472961
AATSC4m,-1.505969590744235
AATSC4p,-0.030194401641711072
AATSC4v,-4.712764854367915
AATSC5Z,-0.2758979914992918
AATSC5c,-0.0005718915816337664
AATSC5d,0.0
AATSC5i,0.05410994683046295
AATSC5m,-1.2062665501448042
AATSC5p,0.01274511163381943
AATSC5v,1.113983293258257
AATSC6Z,-0.8221699485886121
AATSC6c,0.000562508076896053
AATSC6d,0.0
AATSC6i,-0.10447269665748073
AATSC6m,-3.89548669398705
AATSC6p,-0.009672278555544436
AATSC6v,-4.471331179502511
AATSC7Z,0.07646584185045698
AATSC7c,-0.0008674017572545348
AATSC7d,-0.004545454545454545
AATSC7i,-0.04455234149694942
AATSC7m,0.3737646098103823
AATSC7p,0.0013080271728236614
AATSC7v,0.22495643074985283
AATSC8Z,-0.16392947711629047
AATSC8c,0.00012288819970711476
AATSC8d,-0.04591836734693878
AATSC8i,0.06530987226543601
AATSC8m,-0.8004990439786852
AATSC8p,0.006189728434905925
AATSC8v,-0.30229221558740993
ATS0are,308.45379999999994
ATS1are,327.751
ATS2are,599.9889999999998
ATS3are,805.844
ATS4are,851.1650000000001
ATS5are,847.4499999999998
ATS6are,718.2049999999999
ATS7are,627.6559999999997
ATS8are,564.6189999999999
ATSC0dv,168.89743589743588
ATSC0pe,5.71925192307692
ATSC0se,3.8663365192307686
ATSC1dv,47.92718606180145
ATSC1pe,0.12000092455621428
ATSC1se,-0.09076829844674915
ATSC2dv,-3.0460223537146627
ATSC2pe,-0.6720978550295823
ATSC2se,-0.12882317085799438
ATSC3dv,-1.9114069690992763
ATSC3pe,0.3005093565088765
ATSC3se,0.300968497411244
ATSC4dv,-31.27596975673898
ATSC4pe,-0.4752197855029584
ATSC4se,-0.5554192363165678
ATSC5dv,-53.352399737015105
ATSC5pe,-1.8205129437869796
ATSC5se,-1.3511953409763384
ATSC6dv,-49.40894148586456
ATSC6pe,-1.0906141272189331
ATSC6se,-0.37194614127219056
ATSC7dv,-24.830046022353713
ATSC7pe,-0.39630406804733853
ATSC7se,-0.314760829142005
ATSC8dv,-10.725509533201844
ATSC8pe,0.19657137573964456
ATSC8se,0.4744369060650938
AXp-0dv,0.6275678865534705
AXp-1dv,0.3536298950403328
AXp-2dv,0.1999613566679115
AXp-3dv,0.11746806925610663
AXp-4dv,0.06950975379268376
AXp-5dv,0.0422372775101214
AXp-6dv,0.02336111388051669
AXp-7dv,0.013761592663020327
BertzCT,496.59318111095297
ECIndex,5000000000
GATS1dv,0.6450641772960463
GATS1pe,0.7495453490950594
GATS1se,0.7646239301271358
GATS2dv,1.1723997174397314
GATS2pe,1.0593784156227029
GATS2se,0.9867506732249848
GATS3dv,1.0810992454724468
GATS3pe,0.8601208473384493
