DLiP-ID,I0009S
Chi2v,6.9003702021979905
Chi3n,4.446344872760707
Chi3v,4.656848455903301
Chi4n,2.944727155980271
Chi4v,3.1085191691094547
MolMR,120.0536
MolWt,418.8880000000001
fr_SH,0
Kappa1,19.599703497162448
Kappa2,8.75213671811143
Kappa3,4.470198500775648
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,3
fr_NH1,3
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1195.8501485143809
MolLogP,4.5843000000000025
NOCount,7
fr_Ar_N,3
fr_COO2,0
fr_urea,0
BalabanJ,1.4430866086178789
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,22.99803779469618
SMR_VSA7,83.14052705651598
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,1
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,178.0954012271391
NHOHCount,3
PEOE_VSA1,15.950365812018994
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.967957041894417
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,41.932775232540564
PEOE_VSA7,41.96165390246666
PEOE_VSA8,24.666038877738124
PEOE_VSA9,5.516700717616262
RingCount,4
SMR_VSA10,45.86463288517016
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,418.13088690800004
NumHDonors,3
PEOE_VSA10,16.664900589576284
PEOE_VSA11,0.0
PEOE_VSA12,5.948339280986494
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,15.950365812018994
SlogP_VSA2,27.906787274870318
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,16.051916670617278
SlogP_VSA6,66.73003775307771
SlogP_VSA7,5.153109816892792
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,3
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,16.754217541092757
EState_VSA3,18.180481961582633
EState_VSA4,22.284239201613083
EState_VSA5,0.0
EState_VSA6,25.24677318806202
EState_VSA7,48.53093654769288
EState_VSA8,30.902301374860617
EState_VSA9,11.600939890232516
SlogP_VSA10,17.453588333505085
SlogP_VSA11,0.0
SlogP_VSA12,11.600939890232516
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,62.268764019138885
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,1
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.794537184071822
EState_VSA11,0.0
FractionCSP3,0.09090909090909091
VSA_EState10,5.842347091972205
fr_C_O_noCOO,1
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.709999999999999
NumHAcceptors,6
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,30
HeavyAtomMolWt,399.73600000000016
MaxEStateIndex,12.282095245450122
MinEStateIndex,-0.3097912891235193
NumHeteroatoms,8
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.9333333333333333
FpDensityMorgan2,1.7333333333333334
FpDensityMorgan3,2.5
MaxPartialCharge,0.2738152900618263
MinPartialCharge,-0.365312343932477
NumAromaticRings,4
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.282095245450122
MinAbsEStateIndex,0.2677968372028825
NumAliphaticRings,0
NumRotatableBonds,6
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.365312343932477
MinAbsPartialCharge,0.2738152900618263
NumRadicalElectrons,0
NumValenceElectrons,150
fr_para_hydroxylation,1
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,418.13088690800055
MZ,0.7414965986394558
Mi,1.1234834918488232
Mm,0.7117370301713226
Mp,0.720897800317732
Mv,0.6836898067185354
SZ,36.333333333333336
Si,55.05069110059234
Sm,34.875114478394806
Sp,35.323992215568865
Sv,33.500800529208234
nB,0
nC,22
nF,0
nH,19
nI,0
nN,6
nO,1
nP,0
nS,0
nX,1
ABC,23.431983035078776
AMW,8.533283406285726
IC0,1.6488344692218289
IC1,3.589670842303284
IC2,4.562393052087918
IC3,5.379816476679965
IC4,5.47685499713228
IC5,5.47685499713228
MID,61.77716470292348
Mpe,0.9823129251700682
Mse,1.0103973126031185
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,120.0536
SdO,12.282095245450122
SdS,0
Spe,48.13333333333334
SsF,0
SsI,0
Sse,49.5094683175528
StN,0
fMF,0.5306122448979592
nBr,0
nCl,1
AMID,2.059238823430783
BIC0,0.2748057448703048
BIC1,0.598278473717214
BIC2,0.760398842014653
BIC3,0.8966360794466608
BIC4,0.9128091661887133
BIC5,0.9128091661887133
CIC0,3.9658753748933795
CIC1,2.0250390018119244
CIC2,1.0523167920272902
CIC3,0.23489336743524358
CIC4,0.13785484698292816
CIC5,0.13785484698292816
GGI1,6.0
GGI2,2.88888888888889
GGI3,1.625
GGI4,1.7911111111111113
GGI5,0.7430555555555556
GGI6,0.48734693877551016
GGI7,0.3940972222222222
GGI8,0.19979843789367593
GGI9,0.18375000000000002
JGI1,0.18181818181818182
JGI2,0.06419753086419756
JGI3,0.035326086956521736
JGI4,0.04477777777777778
JGI5,0.019554093567251466
JGI6,0.014333733493397357
JGI7,0.011942340067340067
JGI8,0.007135658496202713
JGI9,0.00875
MIC0,17.85640247319787
MIC1,35.620442470716036
MIC2,45.87021467354316
MIC3,47.761892326068775
MIC4,47.85970715468471
MIC5,47.85970715468471
MPC2,45
MPC3,58
MPC4,74
MPC5,95
MPC6,93
MPC7,102
MPC8,107
MPC9,118
Mare,0.9922448979591838
NaaN,3
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.14352347986958702
RPCG,0.10757622599918916
SIC0,0.2936633441441282
SIC1,0.6393332766902687
SIC2,0.8125785977827107
SIC3,0.9581646471577804
SIC4,0.9754475563635022
SIC5,0.9754475563635022
SaaN,13.002101387421224
SaaO,0
SaaS,0
Sare,48.620000000000005
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.842347091972205
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,80.79288899186962
TIC1,175.8938712728609
TIC2,223.55725955230798
TIC3,263.6110073573183
TIC4,268.3658948594817
TIC5,268.3658948594817
Vabc,354.3866492764497
WPol,46
apol,58.991066999999994
bpol,25.568932999999994
nRot,6
ABCGG,16.671116479142842
ATS0Z,1458.0
ATS0d,175.0
ATS0i,7923.962312920132
ATS0m,5882.962673000001
ATS0p,82.45904919213099
ATS0s,190.81085200426764
ATS0v,12088.209757380477
ATS1Z,1455.0
ATS1d,216.0
ATS1i,7715.2395675993
ATS1m,5613.899737999999
ATS1p,100.03016586000001
ATS1s,173.32613168724282
ATS1v,14760.35550338723
ATS2Z,2138.0
ATS2d,322.0
ATS2i,12949.169453817496
ATS2m,8162.742446999999
ATS2p,144.670682419396
ATS2s,279.95061728395063
ATS2v,20861.434082862364
ATS3Z,2280.0
ATS3d,357.0
ATS3i,16760.40283931083
ATS3m,8519.347075999998
ATS3p,161.028173764188
ATS3s,335.6687242798354
ATS3v,22631.175603416694
ATS4Z,2103.0
ATS4d,326.0
ATS4i,17258.37335061928
ATS4m,7707.655561999999
ATS4p,149.652358919339
ATS4s,334.474279835391
ATS4v,20841.485950933904
ATS5Z,2019.0
ATS5d,313.0
ATS5i,16392.21060171038
ATS5m,7427.0562039999995
ATS5p,143.485078911037
ATS5s,316.57407407407413
ATS5v,19964.231657627664
ATS6Z,1737.0
ATS6d,294.0
ATS6i,15859.133870342781
ATS6m,6213.198582999999
ATS6p,144.104976781641
ATS6s,282.5606995884774
ATS6v,19536.909703685487
ATS7Z,1707.0
ATS7d,284.0
ATS7i,16210.235085396784
ATS7m,6203.218622999999
ATS7p,146.58130952698002
ATS7s,254.3271604938272
ATS7v,19276.288822191415
ATS8Z,1561.0
ATS8d,260.0
ATS8i,15862.142339213058
ATS8m,5580.971961999999
ATS8p,131.991143268678
ATS8s,252.68518518518522
ATS8v,16993.881757183637
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,14
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.09090909090909091
GGI10,0.11141720232629324
JGI10,0.005864063280331223
JGT10,0.3936994663212017
Kier1,23.168044077134986
Kier2,11.227654320987654
Kier3,6.292508917954816
MAXdO,12.282095245450122
MID_C,46.07693178770991
MID_N,12.15725686060021
MID_O,1.7821832320145818
MID_X,1.7607928225987721
MID_h,15.700232915213562
MINdO,12.282095245450122
MPC10,121
MWC01,33.0
MWC02,5.056245805348308
MWC03,5.8944028342648505
MWC04,6.7580945044277305
MWC05,7.611347717403621
MWC06,8.47782846789396
MWC07,9.336708670790989
MWC08,10.204073510592933
MWC09,11.065809894256876
MWC10,11.933758545209391
NaaCH,11
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.5843000000000025
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.5093883366279774
SRW05,0.0
SRW06,7.01301578963963
SRW07,0.0
SRW08,8.605753368395717
SRW09,0.0
SRW10,10.244840715177048
SaaCH,20.349452400208857
SaaNH,0
SaaSe,0
SaaaC,1.82077830781183
SaasC,3.586365840683503
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.3097912891235193
SdssS,0
SsCH3,1.791484706684205
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,9.168661260208497
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.019273598564184
VE1_D,5.403189024116182
VE2_A,0.13397578661880613
VE2_D,0.18010630080387274
VE3_A,2.489713478096811
VE3_D,2.7856016279479086
VR1_A,790.7511389031647
VR1_D,191.21530092133207
VR2_A,26.358371296772155
VR2_D,6.3738433640444025
VR3_A,7.77159559113505
VR3_D,6.3520123118227065
WPath,2915
Xc-3d,1.772832594174078
Xc-4d,0.0
Xc-5d,0.2539338936857123
Xc-6d,0.0
Xp-0d,20.924074484064487
Xp-1d,14.6185248383792
Xp-2d,12.92309423752089
Xp-3d,10.8217311674449
Xp-4d,8.863901942170704
Xp-5d,7.504536330856643
Xp-6d,4.786408652670721
Xp-7d,3.5099201551954478
ZMIC0,96.98368295507125
ZMIC1,58.723172444762746
ZMIC2,32.11137996527637
ZMIC3,25.920068547382595
ZMIC4,25.52366861762339
ZMIC5,25.52366861762339
nAcid,0
nAtom,49
nBase,0
nRing,4
piPC1,3.8394523125933104
piPC2,4.460144413937834
piPC3,5.0530560099802075
piPC4,5.634789603169249
piPC5,6.211101959092904
piPC6,6.371398149186381
piPC7,6.712386475838749
piPC8,7.0148705042362245
piPC9,7.397413125308369
AATS0Z,29.755102040816325
AATS0d,3.5714285714285716
AATS0i,161.71351659020678
AATS0m,120.06046271428573
AATS0p,1.6828377386149183
AATS0s,3.894099020495258
AATS0v,246.6981583138873
AATS1Z,27.98076923076923
AATS1d,4.153846153846154
AATS1i,148.36999168460193
AATS1m,107.95961034615382
AATS1p,1.923657035769231
AATS1s,3.333194840139285
AATS1v,283.85299044975443
AATS2Z,25.452380952380953
AATS2d,3.8333333333333335
AATS2i,154.15677921211304
AATS2m,97.17550532142856
AATS2p,1.7222700288023334
AATS2s,3.332745443856555
AATS2v,248.35040574836148
AATS3Z,21.50943396226415
AATS3d,3.3679245283018866
AATS3i,158.1170079180267
AATS3m,80.37119883018866
AATS3p,1.5191337147564907
AATS3s,3.1666860781116544
AATS3v,213.50165663600654
AATS4Z,19.839622641509433
AATS4d,3.0754716981132075
AATS4i,162.81484293037056
AATS4m,72.71373171698113
AATS4p,1.411814706786217
AATS4s,3.155417734296141
AATS4v,196.6177919899425
AATS5Z,19.794117647058822
AATS5d,3.0686274509803924
AATS5i,160.70794707559196
AATS5m,72.81427650980392
AATS5p,1.4067164599121273
AATS5s,3.1036673928830796
AATS5v,195.72776134929083
AATS6Z,17.545454545454547
AATS6d,2.9696969696969697
AATS6i,160.19327141760385
AATS6m,62.75958164646464
AATS6p,1.4556058260771818
AATS6s,2.854148480691691
AATS6v,197.34252225944937
AATS7Z,16.57281553398058
AATS7d,2.7572815533980584
AATS7i,157.38092315919206
AATS7m,60.22542352427183
AATS7p,1.42311950997068
AATS7s,2.4691957329497787
AATS7v,187.14843516690695
AATS8Z,15.767676767676768
AATS8d,2.6262626262626263
AATS8i,160.2236599920511
AATS8m,56.373454161616145
AATS8p,1.333243871400788
AATS8s,2.5523756079311637
AATS8v,171.6553712846832
AMID_C,1.535897726256997
AMID_N,0.4052418953533403
AMID_O,0.059406107733819394
AMID_X,0.058693094086625736
AMID_h,0.5233410971737854
ATS0dv,407.60493827160496
ATS0pe,312.2838
ATS0se,380.1793249999999
ATS1dv,438.1111111111111
ATS1pe,343.2255
ATS1se,406.81338199999993
ATS2dv,609.2222222222222
ATS2pe,549.2974
ATS2se,657.4812400000001
ATS3dv,600.4444444444445
ATS3pe,676.4837
ATS3se,821.8203080000002
ATS4dv,510.44444444444446
ATS4pe,680.8322000000001
ATS4se,829.822004
ATS5dv,439.77777777777777
ATS5pe,648.0503
ATS5se,793.182424
ATS6dv,391.1111111111111
ATS6pe,620.7356000000001
ATS6se,761.050954
ATS7dv,359.6666666666667
ATS7pe,614.805
ATS7se,763.5551199999999
ATS8dv,316.66666666666663
ATS8pe,592.9037
ATS8se,740.2422999999999
ATSC0Z,488.12244897959175
ATSC0c,0.9294729845782642
ATSC0d,27.551020408163264
ATSC0i,81.91617043102464
ATSC0m,2302.0515867755103
ATSC0p,11.439743359508775
ATSC0s,45.62322816643804
ATSC0v,2387.9126393774836
ATSC1Z,6.176176593086208
ATSC1c,-0.6765006321331164
ATSC1d,8.190753852561436
ATSC1i,-12.204841406834229
ATSC1m,32.27438480966269
ATSC1p,-0.02386297147210728
ATSC1s,-4.550262217369799
ATSC1v,59.51483627294178
ATSC2Z,41.25947521865888
ATSC2c,0.319678104242204
ATSC2d,-1.1486880466472273
ATSC2i,9.267916966633965
ATSC2m,183.5779404256561
ATSC2p,-0.7104613058563689
ATSC2s,6.087486663618353
ATSC2v,-142.16563445578862
ATSC3Z,4.755518533944188
ATSC3c,-0.07218679642040514
ATSC3d,-4.028738025822572
ATSC3i,-31.157429101659176
ATSC3m,21.06280283256979
ATSC3p,-1.6833557720053907
ATSC3s,5.616125279558555
ATSC3v,-216.19972398152964
ATSC4Z,-101.06080799666806
ATSC4c,0.0480057402498033
ATSC4d,-10.743023740108288
ATSC4i,-0.8231264927859063
ATSC4m,-473.85761575926693
ATSC4p,-1.1718265302146984
ATSC4s,-7.914591945603115
ATSC4v,-377.17995150433245
ATSC5Z,-23.989587671803413
ATSC5c,-0.040913988128963054
ATSC5d,-9.759266972094963
ATSC5i,-13.036025330282268
ATSC5m,-122.9040069204497
ATSC5p,-1.8247628201185122
ATSC5s,-8.69095210100501
ATSC5v,-265.526129251564
ATSC6Z,-196.30862140774678
ATSC6c,-0.05613832120270233
ATSC6d,-4.827571845064555
ATSC6i,28.289051263100383
ATSC6m,-919.4668556484799
ATSC6p,0.36583965229214666
ATSC6s,-19.153536357387033
ATSC6v,-404.18413136588737
ATSC7Z,75.314035818409
ATSC7c,-0.12842115847909388
ATSC7d,-1.0562265722615591
ATSC7i,-6.847508440032417
ATSC7m,353.45854363515195
ATSC7p,0.5101102158432474
ATSC7s,1.473793815651543
ATSC7v,99.64610380963651
ATSC8Z,19.201582673885905
ATSC8c,0.23735697470608486
ATSC8d,2.8050812161599312
ATSC8i,-5.670875708467887
ATSC8m,90.63492692294868
ATSC8p,0.005594602992636921
ATSC8s,3.1424387770654634
ATSC8v,17.60551616208525
AXp-0d,0.6974691494688162
AXp-1d,0.44298560116300606
AXp-2d,0.2871798719449087
AXp-3d,0.1865815718524983
AXp-4d,0.1197824586779825
AXp-5d,0.07899511927217519
AXp-6d,0.05146675970613678
AXp-7d,0.03441098191368086
GATS1Z,0.609872191526176
GATS1c,1.7774673331049367
GATS1d,0.7370940170940171
GATS1i,1.2800184644082169
GATS1m,0.6129135930940606
GATS1p,0.8705729515081695
GATS1s,0.6616931896502541
GATS1v,0.819338785392491
GATS2Z,0.6830838698887868
GATS2c,0.9098432897430674
GATS2d,1.0992592592592594
GATS2i,1.0395541012520406
GATS2m,0.6887937526038961
GATS2p,0.9234397487967686
GATS2s,0.6151031480362597
GATS2v,0.9111042195168157
GATS3Z,0.8409581794401312
GATS3c,1.0922181779657214
GATS3d,1.1176519916142558
GATS3i,1.2066710225449966
GATS3m,0.8432374573482047
GATS3p,0.9963773652859497
GATS3s,0.8831460559423051
GATS3v,0.9742292928255135
GATS4Z,0.9791851719791048
GATS4c,1.2293052206640074
GATS4d,1.1505241090146752
GATS4i,1.0531380874078555
GATS4m,0.9791985551375313
GATS4p,0.9534722903664391
GATS4s,1.1978649205008707
GATS4v,0.9883255982064088
GATS5Z,0.9240690004574453
GATS5c,1.2289945140035652
GATS5d,1.2383442265795208
GATS5i,1.0680905743691298
GATS5m,0.9267510661397648
GATS5p,1.022146827013988
GATS5s,1.4597023038203638
GATS5v,1.0028583602568186
GATS6Z,1.0096820703058684
GATS6c,1.0354038465738091
GATS6d,1.0030976430976433
GATS6i,0.8450046061990636
GATS6m,1.0121561251910487
GATS6p,0.9160815257034675
GATS6s,1.177852813042935
GATS6v,1.036472965578939
GATS7Z,0.754704788285542
GATS7c,0.7371707858193016
GATS7d,0.9218554476806905
GATS7i,0.9623946895193312
GATS7m,0.7627006234748087
GATS7p,0.9871104678083042
GATS7s,0.4828951339935823
GATS7v,1.0366443557030163
GATS8Z,1.0076954848256798
GATS8c,0.5471525246927124
GATS8d,0.8623120089786758
GATS8i,0.9178202479430635
GATS8m,1.010133999850667
GATS8p,1.0492612080019572
GATS8s,0.7724562670542747
GATS8v,1.0710405580658586
MATS1Z,0.011922948278412773
MATS1c,-0.6858421493544498
MATS1d,0.28014245014245026
MATS1i,-0.14039616208303105
MATS1m,0.013210998939099544
MATS1p,-0.0019656264019939753
MATS1s,-0.09398166814944559
MATS1v,0.02348548565036534
MATS2Z,0.0493073556874878
MATS2c,0.20062863282239232
MATS2d,-0.024320987654320926
MATS2i,0.06599777392859651
MATS2m,0.04651812866842107
MATS2p,-0.03622771496924075
MATS2s,0.07783390237438227
MATS2v,-0.03472905669369997
MATS3Z,0.004503594829503949
MATS3c,-0.03590138574252728
MATS3d,-0.0675960866526904
MATS3i,-0.17582563288142455
MATS3m,0.0042295223633646226
MATS3p,-0.06802207027091484
MATS3s,0.05690376346180346
MATS3v,-0.041853031049985404
MATS4Z,-0.09570710935318315
MATS4c,0.023875177789114077
MATS4d,-0.18025157232704403
MATS4i,-0.004645015352946512
MATS4m,-0.09515311892894626
MATS4p,-0.0473518836060588
MATS4s,-0.08019231152277552
MATS4v,-0.07301639396677238
MATS5Z,-0.023609669639241267
MATS5c,-0.02114613262487386
MATS5d,-0.17016702977487297
MATS5i,-0.07644893910909534
MATS5m,-0.025647609858425912
MATS5p,-0.076627745865561
MATS5s,-0.09151183273926942
MATS5v,-0.05341764511444951
MATS6Z,-0.19905426030520107
MATS6c,-0.029893965922202028
MATS6d,-0.08672652450430227
MATS6i,0.170926589482862
MATS6m,-0.19768873053946656
MATS6p,0.015828340325833332
MATS6s,-0.20778961786749076
MATS6v,-0.08377640303386412
MATS7Z,0.07340167903768298
MATS7c,-0.06572924855646081
MATS7d,-0.018238043869111854
MATS7i,-0.039766904894477574
MATS7m,0.07304361983832583
MATS7p,0.02121321994530468
MATS7s,0.015367724763213783
MATS7v,0.01985183895358721
MATS8Z,0.019470142515547677
MATS8c,0.12639389923400687
MATS8d,0.05039281705948368
MATS8i,-0.034264261293695725
MATS8m,0.01948684015727595
MATS8p,0.00024205489919028046
MATS8s,0.03409115374177809
MATS8v,0.0036491457807354788
MAXaaN,4.523977448271071
MAXsCl,5.842347091972205
MINaaN,4.015006100585937
MINsCl,5.842347091972205
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.54223609459648
SpAD_D,400.8583773733553
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5776161597941901
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,876
TMWC10,139.33826995018865
TSRW10,65.57769082923134
VE1_Dt,5.4077512751721395
VE2_Dt,0.1802583758390713
VE3_Dt,2.7864456343341213
VR1_Dt,190.976089765596
VR2_Dt,6.3658696588531996
VR3_Dt,6.35076052440519
Xc-3dv,0.7057704387411327
Xc-4dv,0.0
Xc-5dv,0.047947487339064065
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.3055555555555555
Xch-7d,0.5134699137585851
Xp-0dv,16.941742238263853
Xp-1dv,9.712552832524029
Xp-2dv,6.9003702021979905
Xp-3dv,4.656848455903299
Xp-4dv,3.1085191691094547
Xp-5dv,2.1423764139013297
Xp-6dv,1.1304863321678074
Xp-7dv,0.663284750414954
Xpc-4d,3.9555961775347126
Xpc-5d,6.016306662915855
Xpc-6d,9.192530890761013
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,52
nFRing,1
nHBAcc,6
nHBDon,3
nHRing,2
nSpiro,0
naRing,4
piPC10,7.509986808853439
AATS0dv,8.318468127991938
AATS0pe,6.373138775510204
AATS0se,7.758761734693875
AATS1dv,8.425213675213675
AATS1pe,6.600490384615385
AATS1se,7.823334269230768
AATS2dv,7.252645502645502
AATS2pe,6.539254761904762
AATS2se,7.82715761904762
AATS3dv,5.664570230607967
AATS3pe,6.381921698113207
AATS3se,7.753021773584908
AATS4dv,4.815513626834382
AATS4pe,6.422945283018868
AATS4se,7.828509471698113
AATS5dv,4.311546840958606
AATS5pe,6.35343431372549
AATS5se,7.776298274509804
AATS6dv,3.950617283950617
AATS6pe,6.270056565656566
AATS6se,7.687383373737374
AATS7dv,3.491909385113269
AATS7pe,5.968980582524272
AATS7se,7.413156504854368
AATS8dv,3.198653198653198
AATS8pe,5.988926262626262
AATS8se,7.477194949494948
AATSC0Z,9.961682632236567
AATSC0c,0.018968836419964576
AATSC0d,0.5622657226155768
AATSC0i,1.6717585802249926
AATSC0m,46.98064462807164
AATSC0p,0.23346415019405664
AATSC0s,0.9310862891109803
AATSC0v,48.73291100770375
AATSC1Z,0.11877262679011938
AATSC1c,-0.01300962754102147
AATSC1d,0.157514497164643
AATSC1i,-0.23470848859296595
AATSC1m,0.6206612463396671
AATSC1p,-0.00045890329754052464
AATSC1s,-0.0875050426417269
AATSC1v,1.1445160821719573
AATSC2Z,0.49118422879355805
AATSC2c,0.0038056917171690953
AATSC2d,-0.013674857698181279
AATSC2i,0.11033234484088054
AATSC2m,2.1854516717340013
AATSC2p,-0.008457872688766296
AATSC2s,0.07247007932878992
AATSC2v,-1.6924480292355788
AATSC3Z,0.04486338239569988
AATSC3c,-0.0006810075134000485
AATSC3d,-0.03800696250776012
AATSC3i,-0.2939380103930111
AATSC3m,0.198705687099715
AATSC3p,-0.015880714830239534
AATSC3s,0.052982313958099575
AATSC3v,-2.0396200375616003
AATSC4Z,-0.9534038490251704
AATSC4c,0.0004528843419792764
AATSC4d,-0.10134928056705933
AATSC4i,-0.0077653442715651545
AATSC4m,-4.470354865653461
