DLiP-ID,C100OQ
AATSC6Z,0.8755502200880351
AATSC6c,0.0038690227272440256
AATSC6d,-0.04355342136854741
AATSC6i,0.18856082840054234
AATSC6m,4.113361586618646
AATSC6p,0.02136333479727563
AATSC6s,0.14742074607620828
AATSC6v,4.554046331448681
AATSC7Z,-0.5771238728049357
AATSC7c,0.0020317876660560044
AATSC7d,-0.07400094921689605
AATSC7i,0.5748695699365266
AATSC7m,-2.8993411215567164
AATSC7p,0.014127753820088056
AATSC7s,0.15767125454833097
AATSC7v,-3.0506767432682222
AATSC8Z,-0.5274376417233562
AATSC8c,-0.004028735510285293
AATSC8d,-0.07473922902494333
AATSC8i,0.2629963902861585
AATSC8m,-2.585178430748299
AATSC8p,-0.010754631501777688
AATSC8s,-0.03142353237591331
AATSC8v,-3.52678795638033
ATS0are,232.52960000000002
ATS1are,246.50779999999997
ATS2are,374.3389
ATS3are,461.151
ATS4are,488.457
ATS5are,445.93899999999996
ATS6are,332.59990000000005
ATS7are,292.59990000000005
ATS8are,282.01489999999995
ATSC0dv,142.57142857142856
ATSC0pe,4.801417142857142
ATSC0se,3.3574221714285697
ATSC1dv,27.65306122448979
ATSC1pe,-0.221052408163265
ATSC1se,-0.138904352653061
ATSC2dv,6.612244897959173
ATSC2pe,1.3829377959183673
ATSC2se,1.128644463673469
ATSC3dv,-60.3469387755102
ATSC3pe,-1.1277409795918365
ATSC3se,-0.8243722383673477
ATSC4dv,-58.22448979591836
ATSC4pe,-2.6598110204081626
ATSC4se,-1.7973232816326523
ATSC5dv,4.714285714285719
ATSC5pe,-1.5108828571428579
ATSC5se,-1.2965514285714284
ATSC6dv,12.22448979591837
ATSC6pe,1.0418378775510202
ATSC6se,0.6859457502040816
ATSC7dv,-5.673469387755105
ATSC7pe,1.1230360816326541
ATSC7se,1.1572070465306135
ATSC8dv,1.408163265306124
ATSC8pe,0.159540816326531
ATSC8se,0.2367240653061212
AXp-0dv,0.5164718980358183
AXp-1dv,0.268294090109697
AXp-2dv,0.1384409721564633
AXp-3dv,0.07366752333060832
AXp-4dv,0.038404694077864586
AXp-5dv,0.020191921846719918
AXp-6dv,0.009851930264738606
AXp-7dv,0.005074960953478647
BertzCT,884.3508230756736
ECIndex,492
ETA_eta,13.327906541790586
GATS1dv,0.48017656935492614
GATS1pe,0.7069759584493328
GATS1se,0.7310883120378325
GATS2dv,0.7175227648279014
GATS2pe,0.4877858116075002
GATS2se,0.4733000674963479
GATS3dv,1.0714902026274773
GATS3pe,0.8918628455196823
GATS3se,0.8880661554490584
GATS4dv,1.139919839679359
GATS4pe,1.224077772276756
GATS4se,1.2043383306820932
GATS5dv,1.0680360721442888
GATS5pe,1.1429176267006882
GATS5se,1.1017294084536424
GATS6dv,0.9913159652638613
GATS6pe,0.8207993354343002
GATS6se,0.7831091431916272
GATS7dv,0.9733187304842245
GATS7pe,0.8454674400669743
GATS7se,0.7842263624606562
GATS8dv,0.9009129369850813
GATS8pe,0.7808643664992025
GATS8se,0.7008581027902451
LogEE_A,4.066048954248754
LogEE_D,118.69215096729091
MATS1dv,0.1834750582245572
MATS1pe,-0.0435503983765925
MATS1se,-0.03913598068916683
MATS2dv,0.028478008648876656
MATS2pe,0.17685868683381198
MATS2se,0.2064164906496577
MATS3dv,-0.20575873970162548
MATS3pe,-0.11417617014394693
MATS3se,-0.11935838994933229
MATS4dv,-0.19058116232464928
MATS4pe,-0.2585164142015215
MATS4se,-0.24981989810504507
MATS5dv,0.01653306613226455
MATS5pe,-0.15733717902333608
MATS5se,-0.19308733938868208
MATS6dv,0.05884317654917679
MATS6pe,0.14891161451679719
MATS6se,0.14021086995833124
MATS7dv,-0.03239036211958804
MATS7pe,0.19038111228733598
MATS7se,0.2805464026263875
MATS8dv,0.007682030728122922
MATS8pe,0.025843891062850295
MATS8se,0.05483931065540521
MAXaaCH,1.7608936162976567
MAXaasC,0.7112399743848159
MAXaasN,1.535265022675737
MAXdssC,-0.4987824522389961
MAXsNH2,5.19953226270416
MDEC-22,9.364055400158273
MDEC-23,17.815453054637118
MDEC-33,5.045278703169542
MDEN-12,0.2672612419124244
MDEN-13,0.16666666666666669
MDEN-22,1.0
MDEN-23,1.4142135623730951
MDEO-11,0.43067436424814404
MINaaCH,1.512708946735545
MINaasC,0.18320473251028835
MINaasN,1.535265022675737
MINdssC,-0.9988126533395152
MINsNH2,5.19953226270416
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654949
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,376.902176760334
SpAbs_A,29.656679088548785
SpAbs_D,237.38430193458206
SpMAD_A,1.2894208299369039
SpMAD_D,10.32105660585139
SpMax_A,2.4070811743495493
SpMax_D,118.69215096729091
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,111.10000000000001
TpiPC10,8.869182801299656
VAdjMat,5.643856189774724
VE1_DzZ,4.712323874680846
VE1_Dzi,4.70804853930838
VE1_Dzm,4.712324969665519
VE1_Dzp,4.709974898669795
VE1_Dzv,4.716379823771388
VE2_DzZ,0.20488364672525416
VE2_Dzi,0.2046977625786252
VE2_Dzm,0.20488369433328343
VE2_Dzp,0.20478151733346936
VE2_Dzv,0.20505999233788644
VE3_DzZ,2.383090300937775
VE3_Dzi,2.3821826222435343
VE3_Dzm,2.383090533303923
VE3_Dzp,2.3825917015797593
VE3_Dzv,2.3839506417588336
VR1_DzZ,129.6596836526278
VR1_Dzi,130.04711616384537
VR1_Dzm,129.65987374766712
VR1_Dzp,130.25190968256538
VR1_Dzv,129.57605558258058
VR2_DzZ,5.637377550114252
VR2_Dzi,5.65422244190632
VR2_Dzm,5.6373858151159615
VR2_Dzp,5.663126507937625
VR2_Dzv,5.633741547068721
VR3_DzZ,5.697822322856578
VR3_Dzi,5.700805939757643
VR3_Dzm,5.69782378896304
VR3_Dzp,5.702379465131467
VR3_Dzv,5.6971771334764805
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.09035847848534173
Xpc-4dv,1.0513889318123
Xpc-5dv,1.1460860150502972
Xpc-6dv,1.2767590989702402
Zagreb1,120.0
Zagreb2,140.0
fragCpx,119.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,25
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.643702857142857
AATS1are,6.662372972972972
AATS2are,6.567349122807018
AATS3are,6.4048750000000005
AATS4are,6.51276
AATS5are,6.370557142857142
AATS6are,6.521566666666668
AATS7are,6.804648837209303
AATS8are,6.266997777777776
AATSC0dv,4.073469387755101
AATSC0pe,0.13718334693877549
AATSC0se,0.09592634775510199
AATSC1dv,0.7473800330943187
AATSC1pe,-0.005974389409817973
AATSC1se,-0.003754171693325973
AATSC2dv,0.1160042964554241
AATSC2pe,0.024262066595059074
AATSC2se,0.019800780064446823
AATSC3dv,-0.8381519274376417
AATSC3pe,-0.01566306916099773
AATSC3se,-0.01144961442176872
AATSC4dv,-0.7763265306122448
AATSC4pe,-0.035464146938775504
AATSC4se,-0.0239643104217687
AATSC5dv,0.06734693877551028
AATSC5pe,-0.02158404081632654
AATSC5se,-0.01852216326530612
AATSC6dv,0.23969587835134057
AATSC6pe,0.020428193677470983
AATSC6se,0.013449916670668265
AATSC7dv,-0.13194114855244432
AATSC7pe,0.026117118177503583
AATSC7se,0.02691179177978171
AATSC8dv,0.03129251700680276
AATSC8pe,0.003545351473922911
AATSC8se,0.005260534784580471
AETA_eta,0.579474197469156
ATSC0are,5.2989599999999975
ATSC1are,-0.19975200000000007
ATSC2are,1.6327479999999996
ATSC3are,-1.2957119999999993
ATSC4are,-2.975759999999999
ATSC5are,-1.9484399999999993
ATSC6are,1.1764439999999994
ATSC7are,1.5775319999999995
ATSC8are,0.28254000000000007
BCUTZ-1h,8.029049147599126
BCUTZ-1l,5.686771370685757
BCUTc-1h,0.45712163035966047
BCUTc-1l,-0.38716135196046614
BCUTd-1h,3.161502589814249
BCUTd-1l,0.9715284677989079
BCUTi-1h,14.751067100662679
BCUTi-1l,10.947655709879632
BCUTm-1h,16.014432390571727
BCUTm-1l,11.698355313673666
BCUTp-1h,1.9968126403681092
BCUTp-1l,0.7414952383723145
BCUTs-1h,7.009375835642639
BCUTs-1l,1.4688063127630644
BCUTv-1h,20.902152501241787
BCUTv-1l,14.700681289271168
BalabanJ,1.4704687226839712
Diameter,13
ETA_beta,33.25
GATS1are,0.7208339504865617
GATS2are,0.48774979744452995
GATS3are,0.8956828321029032
GATS4are,1.23018177151743
GATS5are,1.1544761344004968
GATS6are,0.8132790836944106
GATS7are,0.8138920458634973
GATS8are,0.7495940503209855
HybRatio,0.0
Lipinski,True
LogEE_Dt,188.451088380167
MATS1are,-0.03565880750082936
MATS2are,0.18920025088008008
MATS3are,-0.11886483385419025
MATS4are,-0.2620680284433172
MATS5are,-0.1838511707957788
MATS6are,0.15236263897288616
MATS7are,0.2423188086754014
MATS8are,0.04147103079346391
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.420899632802938
SM1_Dzse,1.3065363731051547
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,5.733667477162185
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,65.85468310269995
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,173.19316647741175
SpAD_Dzi,169.9856594916293
SpAD_Dzm,173.21720766481118
SpAD_Dzp,221.2683368243366
SpAD_Dzv,203.5499181198249
SpAbs_Dt,376.902176760334
SpDiam_A,4.726018195831047
SpDiam_D,182.2872141417646
SpMAD_Dt,16.38705116349278
SpMax_Dt,188.451088380167
SsssssAs,0
VE1_Dzpe,4.711807946111897
VE1_Dzse,4.712392121547064
VE2_Dzpe,0.20486121504834334
VE2_Dzse,0.20488661398030714
VE3_Dzpe,2.3829808099885237
VE3_Dzse,2.383104783467805
VMcGowan,218.24999999999974
VR1_Dzpe,129.6996846245305
VR1_Dzse,129.65454247759413
VR2_Dzpe,5.639116722805674
VR2_Dzse,5.637154020764962
VR3_Dzpe,5.698130782678065
VR3_Dzse,5.697782670770297
mZagreb1,7.638888888888889
mZagreb2,5.027777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,27
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15139885714285706
AATSC1are,-0.005398702702702704
AATSC2are,0.028644701754385958
AATSC3are,-0.01799599999999999
AATSC4are,-0.039676799999999984
AATSC5are,-0.027834857142857133
AATSC6are,0.023067529411764695
AATSC7are,0.03668679069767441
AATSC8are,0.0062786666666666685
AETA_beta,1.4456521739130435
BCUTdv-1h,6.0232433296261725
BCUTdv-1l,2.777126395036371
BCUTpe-1h,3.5012382782171354
BCUTpe-1l,2.235647005974961
BCUTse-1h,3.7141369518650897
BCUTse-1l,2.431559596314353
ETA_alpha,10.6
ETA_dBeta,4.75
ETA_eta_B,0.3724996667149014
ETA_eta_F,24.762706588239173
ETA_eta_L,4.0347545442082176
ETA_eta_R,38.09061313002976
ETA_psi_1,0.53
LabuteASA,130.52797941602662
LogEE_DzZ,86.65403665485495
LogEE_Dzi,85.05458630666095
LogEE_Dzm,86.6658993737632
LogEE_Dzp,109.4777314413542
LogEE_Dzv,101.23707168009773
PEOE_VSA1,10.84019487200289
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.476340119217006
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,17.34611923257809
PEOE_VSA7,36.39820241076966
PEOE_VSA8,11.126902983393991
PEOE_VSA9,17.447681337993632
SM1_Dzare,1.599813866914844
SpAD_Dzpe,172.23123026259066
SpAD_Dzse,173.33213357549118
SpAbs_DzZ,171.98664473828129
SpAbs_Dzi,168.79569137574708
SpAbs_Dzm,172.01400129630156
SpAbs_Dzp,224.27507294845321
SpAbs_Dzv,204.94842530734326
SpDiam_Dt,275.1203681444074
SpMAD_DzZ,7.5301376729309455
SpMAD_Dzi,7.390680847462143
SpMAD_Dzm,7.5311829419483125
SpMAD_Dzp,9.62036247062333
SpMAD_Dzv,8.849996439992386
SpMax_DzZ,86.65403665485495
SpMax_Dzi,85.05458630666095
SpMax_Dzm,86.6658993737632
SpMax_Dzp,109.4777314413542
SpMax_Dzv,101.23707168009773
VE1_Dzare,4.711352881773276
VE2_Dzare,0.20484142964231636
VE3_Dzare,2.3828842257643372
VR1_Dzare,129.727836984835
VR2_Dzare,5.640340738471087
VR3_Dzare,5.6983478171718644
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4608695652173913
AETA_dBeta,0.20652173913043478
AETA_eta_B,0.016195637683256582
AETA_eta_F,1.076639416879964
AETA_eta_L,0.1754241106177486
AETA_eta_R,1.65611361434912
BCUTare-1h,3.5551676280768483
BCUTare-1l,2.185898498263674
ETA_beta_s,14.25
ETA_dPsi_A,0.18399999999999994
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,7.006959351449977
ETA_eta_RL,11.041713895658194
LogEE_Dzpe,86.1773933761998
LogEE_Dzse,86.72287271701104
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,31.976882251245147
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,20.715977351537635
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,170.80823345366883
SpAbs_Dzpe,170.93388711959665
SpAbs_Dzse,172.13920906091693
SpDiam_DzZ,133.39518567328912
SpDiam_Dzi,130.60566029402617
SpDiam_Dzm,133.4128389498991
SpDiam_Dzp,167.43222377161112
SpDiam_Dzv,155.63832631454815
SpMAD_Dzpe,7.488314359243072
SpMAD_Dzse,7.5361797206735295
SpMax_Dzpe,86.1773933761998
SpMax_Dzse,86.72287271701104
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6195652173913043
AETA_eta_BR,0.02741302898760441
AETA_eta_FL,0.3046504065847816
AETA_eta_RL,0.4800745172025302
DetourIndex,2124
EState_VSA1,11.876485017303356
EState_VSA2,5.563451491696996
EState_VSA3,22.508217252926013
EState_VSA4,0.0
EState_VSA5,16.814537072068404
EState_VSA6,42.595045982382736
EState_VSA7,0.0
EState_VSA8,10.312066903955905
EState_VSA9,10.84019487200289
ETA_beta_ns,19.0
ETA_shape_p,0.1320754716981132
ETA_shape_x,0.0
ETA_shape_y,0.3679245283018868
GhoseFilter,True
LogEE_Dzare,85.4736738514829
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,169.34753383605093
SpDiam_Dzpe,132.63753283646915
SpDiam_Dzse,133.5040275437946
SpMAD_Dzare,7.42644493276821
SpMax_Dzare,85.4736738514829
TopoPSA(NO),111.10000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.535265022675737
VSA_EState9,60.13140164399093
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8260869565217391
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03913043478260871
FilterItLogS,-2.658419283731781
SpDiam_Dzare,131.55153461099746
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6742857142857145
ETA_epsilon_2,0.8695652173913043
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5673469387755106
ETA_epsilon_5,0.8038461538461539
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.23274725274725255
ETA_dEpsilon_B,0.10693877551020392
ETA_dEpsilon_C,-0.12580847723704863
ETA_dEpsilon_D,0.06571906354515045
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.0,0.0,0.0,0.0,9.364055400158273,17.815453054637118,0.0,5.045278703169542,0.0,0.0,0.43067436424814404,0.0,0.0,0.0,0.2672612419124244,0.16666666666666669,1.0,1.4142135623730951,0.0"
APolDescriptor,42.967515999999996
BCUTDescriptor,"11.850000000000005,15.996932809386117,-0.32778532328652715,0.29072400765263395,4.236267468979652,9.75982133815046"
BPolDescriptor,16.354483999999996
TPSADescriptor,111.10000000000001
ALOGPDescriptor,"2.4135999999999997,5.825464959999999,84.966"
XLogPDescriptor,1.981
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,308.09094034000003
ChiPathDescriptor,"16.396976746569035,11.041713895658194,10.182870792170467,8.304523922768595,6.492529609212168,4.983651044390354,3.611918477559265,2.6795250052656203,11.87885365482382,6.707352252742425,4.845434025476216,3.315038549877375,2.112258174282552,1.3528587637302343,0.7388947698553959,0.42122175913872784"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.4241838895256699,0.0,0.0,0.025819888974716113,0.08137544453027167,0.09035847848534172"
AtomCountDescriptor,35
BondCountDescriptor,25
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6666666666666667,0.0,0.49999999999999994,0.0,0.5513894601633886,0.0,0.07561795363779855,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,3,0,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"46.728471945962184,2.0316726933027036,19.40406056037279,7.259719841016532,12.144340719356249"
FractionalPSADescriptor,0.3606078123472029
WienerNumbersDescriptor,"1315.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8799939708726057,4.906146970071408,6.005595879789836,1.0513889318123,1.146086015050297,1.1488852370762823"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"17.8112,7.92,4.345679012345679"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,863.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"26.763328311728756,27.380964266672436,39.17982426390573,37.82055312778027,34.15291699414118"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.41345968908452013,-0.17777722276800095,-0.011757043418625431,0.010521962129686285,0.02944407707095686"
EccentricConnectivityIndexDescriptor,492
AutocorrelationDescriptorPolarizability,"1380.5598583587034,1614.4723777430468,2223.5483248406686,2090.8964430578435,1797.273239298066"
