DLiP-ID,C003JZ
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.16852410820918856
RPCG,0.11296177309004626
SIC0,0.2796682829534622
SIC1,0.5713589914066562
SIC2,0.7554026562284313
SIC3,0.8609391866267674
SIC4,0.8839888973097387
SIC5,0.8839888973097387
SaaN,0
SaaO,0
SaaS,0
Sare,57.87200000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.469141316092048
SssS,0
StCH,0
StsC,0
TIC0,97.06613216974556
TIC1,198.30495896983678
TIC2,262.18208692276755
TIC3,298.8112774058582
TIC4,306.8112774058582
TIC5,306.8112774058582
Vabc,384.91004371593056
WPol,45
apol,63.48978999999997
bpol,41.488210000000024
nRot,7
ABCGG,16.136637743546657
ATS0Z,1476.0
ATS0d,172.0
ATS0i,9864.130281801872
ATS0m,5921.351088000001
ATS0p,81.84839914547
ATS0v,11772.564523329082
ATS1Z,1404.0
ATS1d,215.0
ATS1i,9087.534197727597
ATS1m,5244.009606000002
ATS1p,97.90848172000004
ATS1v,14212.018712475896
ATS2Z,1998.0
ATS2d,348.0
ATS2i,17425.212780641043
ATS2m,7323.387025
ATS2p,143.7472725155839
ATS2v,20453.07389179084
ATS3Z,2295.0
ATS3d,400.0
ATS3i,21965.420263956534
ATS3m,8253.514296999998
ATS3p,177.21225588382907
ATS3v,24513.612339423224
ATS4Z,2158.0
ATS4d,383.0
ATS4i,25701.92874966278
ATS4m,7358.3084409999965
ATS4p,185.682232337225
ATS4v,24369.756492470402
ATS5Z,1805.0
ATS5d,365.0
ATS5i,27072.35456963721
ATS5m,5970.828286000002
ATS5p,179.647737926205
ATS5v,22364.587040636055
ATS6Z,1542.0
ATS6d,326.0
ATS6i,26472.576075142857
ATS6m,4974.709107999998
ATS6p,156.18392386329904
ATS6v,19075.95798556658
ATS7Z,1306.0
ATS7d,281.0
ATS7i,21993.421912916056
ATS7m,4352.4594099999995
ATS7p,128.13333781644997
ATS7v,15727.29891788643
ATS8Z,1265.0
ATS8d,254.0
ATS8i,17769.697229155772
ATS8m,4341.443523
ATS8p,113.268539560866
ATS8v,14620.835393336765
C1SP1,0
C1SP2,2
C1SP3,6
C2SP1,0
C2SP2,7
C2SP3,1
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.5
GGI10,0.13192531374349556
JGI10,0.006596265687174778
JGT10,0.42567838174785794
Kier1,25.26222222222222
Kier2,12.142772159428912
Kier3,6.491083676268861
MAXdO,11.947772768880828
MINdO,11.774161657769717
MPC10,73
MWC01,30.0
MWC02,4.962844630259907
MWC03,5.808142489980444
MWC04,6.668228248417403
MWC05,7.526717561352706
MWC06,8.390041405755754
MWC07,9.251962046667002
MWC08,10.116540363140167
MWC09,10.97983719053025
MWC10,11.844995167501617
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,2
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,1.1385999999999994
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.41610040220442
SRW05,0.0
SRW06,6.928537818164665
SRW07,0.0
SRW08,8.534836626588833
SRW09,0.0
SRW10,10.188704088048116
SaaCH,9.59907264766905
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.6312495872764776
SaasN,2.5692575753101683
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,4.861842951548897
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.207111336818678
SssPH,0
SssSe,0
SsssB,0
SsssN,4.805308525933075
SsssP,0
WPath,2800002502
Xc-3d,1.6532594383050274
Xc-4d,0.0
Xc-5d,0.5906127940630685
Xc-6d,0.0
Xp-1d,13.507239053047549
Xp-2d,11.732318323836202
Xp-3d,10.400808678749293
Xp-4d,7.8223381977845206
Xp-5d,6.078749568463731
Xp-6d,3.7910685220510363
Xp-7d,2.5012213902775713
ZMIC0,95.87213809306873
ZMIC1,50.745049228587064
ZMIC2,33.015936608396814
ZMIC3,27.71791825702735
ZMIC4,26.88531595237894
ZMIC5,26.88531595237894
nAcid,0
nAtom,59
nBase,1
nRing,3
piPC1,3.6635616461296463
piPC2,4.248495242049359
piPC3,4.795790545596741
piPC4,5.256192440247365
piPC5,5.664695085948154
piPC6,5.7357655205092515
piPC7,5.59888481482705
piPC8,5.476725024020855
piPC9,5.5934326813747175
AATS0Z,25.016949152542374
AATS0d,2.9152542372881354
AATS0i,167.18864884409953
AATS0m,100.36188284745765
AATS0p,1.3872610024655931
AATS0v,199.53499192083189
AATS1Z,23.4
AATS1d,3.5833333333333335
AATS1i,151.45890329545995
AATS1m,87.40016010000004
AATS1p,1.6318080286666674
AATS1v,236.86697854126493
AATS2Z,18.849056603773583
AATS2d,3.2830188679245285
AATS2i,164.38879981736832
AATS2m,69.08855683962264
AATS2p,1.3561063444866404
AATS2v,192.95352728104564
AATS3Z,16.875
AATS3d,2.9411764705882355
AATS3i,161.51044311732744
AATS3m,60.68760512499998
AATS3p,1.3030312932634491
AATS3v,180.24714955458253
AATS4Z,13.745222929936306
AATS4d,2.4394904458598727
AATS4i,163.7065525456228
AATS4m,46.868206630573226
AATS4p,1.1826893779441083
AATS4v,155.2213789329325
AATS5Z,10.93939393939394
AATS5d,2.212121212121212
AATS5i,164.07487617961945
AATS5m,36.18683809696971
AATS5p,1.0887741692497273
AATS5v,135.54295176143063
AATS6Z,9.821656050955413
AATS6d,2.0764331210191083
AATS6i,168.6151342365787
AATS6m,31.686045273885338
AATS6p,0.9948020628235608
AATS6v,121.50291710551961
AATS7Z,10.046153846153846
AATS7d,2.1615384615384614
AATS7i,169.18016856089272
AATS7m,33.480456999999994
AATS7p,0.9856410601265382
AATS7v,120.97922244528023
AATS8Z,12.047619047619047
AATS8d,2.419047619047619
AATS8i,169.23521170624545
AATS8m,41.34708117142857
AATS8p,1.0787479958177715
AATS8v,139.24605136511204
ATS0dv,380.44444444444446
ATS0pe,366.9444
ATS0se,455.50319299999984
ATS1dv,369.0
ATS1pe,392.3660000000001
ATS1se,469.9916079999998
ATS2dv,508.0
ATS2pe,682.1069999999997
ATS2se,832.1087559999999
ATS3dv,489.0
ATS3pe,851.3082
ATS3se,1047.0872359999996
ATS4dv,389.0
ATS4pe,972.4066000000001
ATS4se,1208.4143319999996
ATS5dv,242.0
ATS5pe,966.812
ATS5se,1223.1124
ATS6dv,234.0
ATS6pe,919.5297000000002
ATS6se,1169.7954640000003
ATS7dv,215.0
ATS7pe,749.6686000000001
ATS7se,956.807616
ATS8dv,237.0
ATS8pe,628.1542999999998
ATS8se,792.22026
ATSC0Z,610.3050847457627
ATSC0c,1.2708618855139953
ATSC0d,34.71186440677966
ATSC0i,83.27421733636318
ATSC0m,2875.133810644067
ATSC0p,13.527154497264915
ATSC0v,2902.416346321637
ATSC1Z,-29.259408216029875
ATSC1c,-0.6904814507487844
ATSC1d,17.496409077851194
ATSC1i,-42.42960765025723
ATSC1m,-141.01335706176405
ATSC1p,-3.487835600877882
ATSC1v,-347.27493729805116
ATSC2Z,25.417983338121232
ATSC2c,0.14861113175437457
ATSC2d,-0.26199367997701195
ATSC2i,32.38497707854093
ATSC2m,129.461396961505
ATSC2p,3.44362766251059
ATSC2v,642.7317671894606
ATSC3Z,-30.313415685147955
ATSC3c,-0.25684053682324615
ATSC3d,-17.26802642918701
ATSC3i,-8.685552151779381
ATSC3m,-147.4480082134445
ATSC3p,-2.3621257852006377
ATSC3v,-251.7327526154098
ATSC4Z,-242.2355644929618
ATSC4c,0.3821157268537716
ATSC4d,-17.43665613329503
ATSC4i,10.069327593666811
ATSC4m,-1160.3832030867563
ATSC4p,-3.7945207582826566
ATSC4v,-1372.8150308744903
ATSC5Z,-83.31083022120076
ATSC5c,-0.31754496760779893
ATSC5d,-6.143349612180411
ATSC5i,-32.63641462490819
ATSC5m,-404.52282369951126
ATSC5p,-4.206370036689254
ATSC5v,-888.0383860267419
ATSC6Z,-46.16776788279229
ATSC6c,0.04230813894136781
ATSC6d,4.885377765010052
ATSC6i,-0.4636613027150317
ATSC6m,-216.93601829014608
ATSC6p,0.13839010142982117
ATSC6v,-228.8380310320689
ATSC7Z,129.90405056018386
ATSC7c,0.0161606400239394
ATSC7d,5.363688595231254
ATSC7i,-4.930050425563582
ATSC7m,615.2417608520542
ATSC7p,1.4179007679483255
ATSC7v,519.0136441168534
ATSC8Z,47.677391554151114
ATSC8c,-0.0098820818663121
ATSC8d,-2.0126400459638027
ATSC8i,37.515618674504125
ATSC8m,236.4422441927607
ATSC8p,4.598033542205219
ATSC8v,748.8323154509702
AXp-1d,0.4502413017682516
AXp-2d,0.28615410545941955
AXp-3d,0.19260756812498692
AXp-4d,0.12222403434038313
AXp-5d,0.07998354695347015
AXp-6d,0.053395331296493466
AXp-7d,0.035731734146822444
GATS1Z,0.8093766200103683
GATS1c,1.6735822226537906
GATS1d,0.6822835286458334
GATS1i,1.895808178631829
GATS1m,0.817756293467947
GATS1p,1.3656106213157315
GATS1v,1.194655368330063
GATS2Z,0.6818272564168131
GATS2c,1.3035853084577989
GATS2d,1.2768186173349059
GATS2i,1.0050630120387987
GATS2m,0.6859773526609818
GATS2p,0.762747224137521
GATS2v,0.8239282289139725
GATS3Z,0.7106619280682724
GATS3c,1.2960890657366493
GATS3d,1.4313210880055147
GATS3i,1.2116417140999776
GATS3m,0.7187584843098282
GATS3p,1.0297187920559954
GATS3v,1.0259729422784858
GATS4Z,0.8625737097347088
GATS4c,0.8666758906943143
GATS4d,1.0855518511146498
GATS4i,1.0192599003913274
GATS4m,0.870614961608079
GATS4p,1.034045627757108
GATS4v,1.143861222693862
GATS5Z,0.7432844889687814
GATS5c,0.9069561023848565
GATS5d,0.8557025331439394
GATS5i,1.1114993558709665
GATS5m,0.7531066503753785
GATS5p,1.0547243938637942
GATS5v,1.1067713712345628
GATS6Z,0.7518010859582513
GATS6c,0.8218016388372479
GATS6d,0.6598452428343949
GATS6i,0.9113338796414246
GATS6m,0.7582271803618398
GATS6p,0.874802261924607
GATS6v,0.980078853587016
GATS7Z,0.6166272879531045
GATS7c,0.7352380136956912
GATS7d,0.7904634915865385
GATS7i,0.9298942500602305
GATS7m,0.6240476404811474
GATS7p,0.8290574960273134
GATS7v,0.877823776397963
GATS8Z,0.6824377651527175
GATS8c,0.8932231199438865
GATS8d,1.018452380952381
GATS8i,0.714538472101445
GATS8m,0.6862308900282427
GATS8p,0.6767896885984277
GATS8v,0.7941989391931363
MATS1Z,-0.04714322743094128
MATS1c,-0.5342621683040166
MATS1d,0.4956461588541667
MATS1i,-0.5010247932349416
MATS1m,-0.0482284107719514
MATS1p,-0.2535422367079031
MATS1v,-0.11765611164270036
MATS2Z,0.023181431380028764
MATS2c,0.06508773114849825
MATS2d,-0.004201061320754618
MATS2i,0.2164607609167568
MATS2m,0.025062729886023993
MATS2p,0.14169544320369162
MATS2v,0.12325830767661491
MATS3Z,-0.021547703451520583
MATS3c,-0.0876755133274047
MATS3d,-0.21581313189338228
MATS3i,-0.04524806128354347
MATS3m,-0.022248152448098427
MATS3p,-0.07575471583897946
MATS3v,-0.0376264388624187
MATS4Z,-0.14915687525914273
MATS4c,0.11299231763386322
MATS4d,-0.18877201930732485
MATS4i,0.0454404130021274
MATS4m,-0.15166861852486396
MATS4p,-0.10541510410764698
MATS4v,-0.1777479798270794
MATS5Z,-0.04881154356270994
MATS5c,-0.08934596564032189
MATS5d,-0.06328420928030305
MATS5i,-0.14013930190325752
MATS5m,-0.05030985152953087
MATS5p,-0.11119086078430196
MATS5v,-0.1094057367208186
MATS6Z,-0.028427865286836464
MATS6c,0.012510593879822313
MATS6d,0.052889878582802516
MATS6i,-0.0020923900719772943
MATS6m,-0.028354759113047176
MATS6p,0.0038445980082857465
MATS6v,-0.029629263089905315
MATS7Z,0.09660160989865502
MATS7c,0.005771236357120526
MATS7d,0.07012845552884614
MATS7i,-0.02686887364995489
MATS7m,0.09711725618283135
MATS7p,0.04757163157994299
MATS7v,0.08115732481821103
MATS8Z,0.043896329916103316
MATS8c,-0.004369309459593762
MATS8d,-0.03257998511904761
MATS8i,0.2531420342728581
MATS8m,0.046209335522230485
MATS8p,0.19099781430642548
MATS8v,0.14497315123425794
MAXssO,5.469141316092048
MINssO,5.469141316092048
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.579040855845959
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,649
TMWC10,134.54930910360525
TSRW10,64.17905279917935
Xc-3dv,0.7750785463217063
Xc-4dv,0.0
Xc-5dv,0.1469413808041677
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2120275878293181
Xch-7d,0.42759487466828056
Xp-0dv,18.074842939036973
Xp-1dv,9.622474664966182
Xp-2dv,7.049291691755881
Xp-3dv,5.28137488641241
Xp-4dv,3.5250570207293577
Xp-5dv,2.422549520260918
Xp-6dv,1.3459355810164788
Xp-7dv,0.8206423893067164
Xpc-4d,4.6622891911256445
Xpc-5d,6.789001149969462
Xpc-6d,9.901907870377274
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,60
nFRing,0
nHBAcc,8
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,5.708459022540103
AATS0dv,6.448210922787194
AATS0pe,6.219396610169491
AATS0se,7.7203931016949126
AATS1dv,6.15
AATS1pe,6.539433333333335
AATS1se,7.833193466666663
AATS2dv,4.7924528301886795
AATS2pe,6.4349716981132055
AATS2se,7.850082603773584
AATS3dv,3.5955882352941178
AATS3pe,6.259619117647059
AATS3se,7.699170852941173
AATS4dv,2.477707006369427
AATS4pe,6.193672611464969
AATS4se,7.696906573248405
AATS5dv,1.4666666666666666
AATS5pe,5.859466666666667
AATS5se,7.412802424242424
AATS6dv,1.4904458598726114
AATS6pe,5.856877070063695
AATS6se,7.4509265222929955
AATS7dv,1.6538461538461537
AATS7pe,5.7666815384615395
AATS7se,7.360058584615385
AATS8dv,2.257142857142857
AATS8pe,5.982421904761903
AATS8se,7.544954857142858
AATSC0Z,10.34415397874174
AATSC0c,0.021540031957864327
AATSC0d,0.5883366848606723
AATSC0i,1.4114274124807318
AATSC0m,48.73108153634012
AATSC0p,0.2292738050383884
AATSC0v,49.19349739528198
AATSC1Z,-0.4876568036004979
AATSC1c,-0.011508024179146406
AATSC1d,0.2916068179641866
AATSC1i,-0.7071601275042873
AATSC1m,-2.3502226176960677
AATSC1p,-0.0581305933479647
AATSC1v,-5.787915621634186
AATSC2Z,0.23979229564265314
AATSC2c,0.0014019918090035337
AATSC2d,-0.002471638490349169
AATSC2i,0.3055186516843484
AATSC2m,1.2213339335991036
AATSC2p,0.032487053419911226
AATSC2v,6.06350723763642
AATSC3Z,-0.22289276239079378
AATSC3c,-0.001888533358994457
AATSC3d,-0.12697078256755154
AATSC3i,-0.06386435405720134
AATSC3m,-1.0841765309812095
AATSC3p,-0.01736857195000469
AATSC3v,-1.8509761221721308
AATSC4Z,-1.5429016846685466
AATSC4c,0.0024338581328265706
AATSC4d,-0.11106150403372632
AATSC4i,0.06413584454564848
AATSC4m,-7.390975815839212
AATSC4p,-0.024168922027278068
AATSC4v,-8.744044782640065
AATSC5Z,-0.5049141225527318
AATSC5c,-0.0019245149551987814
AATSC5d,-0.03723242189200249
AATSC5i,-0.19779645227217085
AATSC5m,-2.451653476966735
AATSC5p,-0.02549315173751063
AATSC5v,-5.382050824404496
AATSC6Z,-0.29406221581396363
AATSC6c,0.0002694785919832345
AATSC6d,0.0311170558280895
AATSC6i,-0.0029532567051912847
AATSC6m,-1.3817580782811851
AATSC6p,0.0008814656142026825
AATSC6v,-1.4575670766373816
AATSC7Z,0.9992619273860297
AATSC7c,0.00012431261556876462
AATSC7d,0.04125914304024042
AATSC7i,-0.03792346481202755
AATSC7m,4.732628929631186
AATSC7p,0.01090692898421789
AATSC7v,3.992412647052718
AATSC8Z,0.45407039575382013
AATSC8c,-9.411506539344857e-05
AATSC8d,-0.019168000437750504
AATSC8i,0.35729160642384883
AATSC8m,2.2518308970739116
AATSC8p,0.04379079564004971
AATSC8v,7.131736337628288
ATS0are,362.0834
ATS1are,384.43
ATS2are,675.3718
ATS3are,840.8779
ATS4are,963.2278000000001
ATS5are,955.765
ATS6are,912.2408999999998
ATS7are,743.1689000000001
ATS8are,623.4309000000001
ATSC0dv,228.54990583804144
ATSC0pe,7.23825762711864
ATSC0se,4.700318949152543
ATSC1dv,90.78352325321593
ATSC1pe,0.08964309106579307
ATSC1se,-0.27891579574835035
ATSC2dv,33.18905806122127
ATSC2pe,0.20156087331227768
ATSC2se,0.15985029474288637
ATSC3dv,-44.96061157394106
ATSC3pe,-0.4389430048836477
ATSC3se,-0.4472230014363704
ATSC4dv,-113.35973060104058
ATSC4pe,-1.187780465383502
ATSC4se,0.21959444039069131
ATSC5dv,-72.89380446231925
ATSC5pe,-1.0213035334674054
ATSC5se,-0.5521304001723578
ATSC6dv,-26.07724472533436
ATSC6pe,-1.1260499569089446
ATSC6se,-0.5465044409652344
ATSC7dv,25.004915573430353
ATSC7pe,0.9470560758402607
ATSC7se,0.26708248491813286
ATSC8dv,-20.56621660442401
ATSC8pe,-0.06967035334674307
ATSC8se,0.04748181930479928
AXp-0dv,0.6232704461736888
AXp-1dv,0.32074915549887273
AXp-2dv,0.17193394370136295
AXp-3dv,0.09780323863726685
AXp-4dv,0.055079015948896214
AXp-5dv,0.0318756515823805
AXp-6dv,0.01895683916924618
AXp-7dv,0.011723462704381663
BertzCT,919.0631808107801
ECIndex,6000000000
GATS1dv,0.535979867062184
