DLiP-ID,T001XG
AATSC4p,-0.01924371659471125
AATSC4s,-0.10364415126319888
AATSC4v,-3.548473055903584
AATSC5Z,-0.4865556903209174
AATSC5c,0.00035434374811700435
AATSC5d,0.027777777777777773
AATSC5i,0.1475598720812734
AATSC5m,-2.2333992048199143
AATSC5p,0.012725964176278297
AATSC5s,-0.2764876191648063
AATSC5v,0.4298043359200573
AATSC6Z,0.7198943989834259
AATSC6c,-0.0023712640412694645
AATSC6d,-0.025534851621808147
AATSC6i,-0.007655125556004324
AATSC6m,3.3883094601202783
AATSC6p,-0.005314710597753038
AATSC6s,-0.01376428188022388
AATSC6v,2.0279662033364265
AATSC7Z,0.46923270732794536
AATSC7c,0.0018649166815723822
AATSC7d,-0.010683760683760682
AATSC7i,0.020442606447815065
AATSC7m,2.1371905501918733
AATSC7p,0.0013127670558067384
AATSC7s,0.32088348159776725
AATSC7v,0.5915802692815199
AATSC8Z,-0.4572449909618334
AATSC8c,-0.002082172916538902
AATSC8d,-0.03653989560029828
AATSC8i,0.023863230956507886
AATSC8m,-2.085883697316958
AATSC8p,0.005877436971040036
AATSC8s,-0.14234774198021233
AATSC8v,-0.023524023689815383
ATS0are,395.5544999999999
ATS1are,423.545
ATS2are,693.7349
ATS3are,969.6669
ATS4are,1085.4120000000003
ATS5are,1061.2419
ATS6are,975.7378
ATS7are,978.4129
ATS8are,928.6510000000002
ATSC0dv,239.7460317460317
ATSC0pe,7.488565079365076
ATSC0se,4.895076317460319
ATSC1dv,45.42479213907788
ATSC1pe,-0.8706586545729297
ATSC1se,-0.6169708087679562
ATSC2dv,-5.175610985134824
ATSC2pe,1.772229226505427
ATSC2se,1.4957685885613479
ATSC3dv,-66.57747543461831
ATSC3pe,-2.034465910808759
ATSC3se,-1.315206436885868
ATSC4dv,-49.75081884605692
ATSC4pe,-0.512180221718315
ATSC4se,-0.3819387281431105
ATSC5dv,-24.385991433610467
ATSC5pe,-1.8665078357268803
ATSC5se,-1.0094369302091233
ATSC6dv,74.14109347442681
ATSC6pe,1.0993368606701845
ATSC6se,0.0343056649030041
ATSC7dv,39.94633408919123
ATSC7pe,2.7834483749055257
ATSC7se,2.142955594860159
ATSC8dv,-52.82791635172588
ATSC8pe,-2.1158158226253385
ATSC8se,-1.4241545285966302
AXp-0dv,0.542513970994235
AXp-1dv,0.2952071762516614
AXp-2dv,0.15984079393191486
AXp-3dv,0.08805576338510435
AXp-4dv,0.04814605832541301
AXp-5dv,0.026134420301642914
AXp-6dv,0.013893760479400436
AXp-7dv,0.007549548861681282
BertzCT,1291.2759773666382
ECIndex,1094
ETA_eta,30.526923056009625
GATS1dv,0.5759882993066257
GATS1pe,0.8133398615486016
GATS1se,0.8196388507696132
GATS2dv,0.8745618258859786
GATS2pe,0.5845404352525473
GATS2se,0.5200146615622381
GATS3dv,1.039401177477184
GATS3pe,0.980880890633612
GATS3se,0.9572473107950936
GATS4dv,1.079243382246726
GATS4pe,1.0223558622982578
GATS4se,1.0214761023106884
GATS5dv,1.089306775349823
GATS5pe,1.1630572933869179
GATS5se,1.1740897025802104
GATS6dv,0.8738025055268979
GATS6pe,0.8593439928674139
GATS6se,0.9123264811262048
GATS7dv,0.988011326597132
GATS7pe,0.9742494979891849
GATS7se,1.0204554398044372
GATS8dv,1.1524499488112845
GATS8pe,1.240468200140845
GATS8se,1.3073329091090278
LogEE_A,4.5025268610911695
LogEE_D,257.7137493212091
MATS1dv,0.18085817122496162
MATS1pe,-0.11098030829341676
MATS1se,-0.12031001008013589
MATS2dv,-0.012363973420647222
MATS2pe,0.13554052088575497
MATS2se,0.17500594654718726
MATS3dv,-0.11214808099739249
MATS3pe,-0.1097154427455267
MATS3se,-0.1085051644967265
MATS4dv,-0.07428081965042373
MATS4pe,-0.02448229220323904
MATS4se,-0.027929432547618822
MATS5dv,-0.03725641752069372
MATS5pe,-0.09129422613519543
MATS5se,-0.07553214614184552
MATS6dv,0.12101027081798087
MATS6pe,0.05744428855817558
MATS6se,0.002742338415384495
MATS7dv,0.0672885939537158
MATS7pe,0.15010685074132124
MATS7se,0.17679486870520836
MATS8dv,-0.09316790609714484
MATS8pe,-0.11946303205248782
MATS8se,-0.1230132603200161
MAXaaCH,1.9878674271652805
MAXaasC,1.0841376643194027
MAXdssC,-0.06657609252560248
MAXsNH2,5.465779112147443
MAXssNH,3.1676290528455033
MAXsssN,1.662461148450541
MDEC-22,21.078232780519322
MDEC-23,33.11071258831579
MDEC-33,11.229128113381536
MDEN-11,0.4999999999999999
MDEN-12,0.4923659639173309
MDEN-13,0.15384615384615385
MDEN-22,0.19999999999999996
MDEN-23,0.43643578047198467
MDEO-11,0.971291812689917
MINaaCH,1.57147917191568
MINaasC,0.316208333897277
MINdssC,-0.9774872414275368
MINsNH2,5.465779112147443
MINssNH,2.781200428616207
MINsssN,1.662461148450541
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7142857142857144
SM1_Dzi,1.8187846708014441
SM1_Dzm,1.7095632088057127
SM1_Dzp,-6.920086148265698
SM1_Dzv,-3.1926010534492466
SddssSe,0
SpAD_Dt,880.8254318924916
SpAbs_A,45.932111457731956
SpAbs_D,515.4274986424182
SpMAD_A,1.2758919849369987
SpMAD_D,14.317430517844949
SpMax_A,2.4445521584325527
SpMax_D,257.7137493212091
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,148.60999999999999
TpiPC10,8.619783623933952
VAdjMat,6.285402218862249
VE1_DzZ,5.886689504900912
VE1_Dzi,5.885094508321583
VE1_Dzm,5.886696333088782
VE1_Dzp,5.893638359864103
VE1_Dzv,5.893007669037349
VE2_DzZ,0.16351915291391422
VE2_Dzi,0.1634748474533773
VE2_Dzm,0.1635193425857995
VE2_Dzp,0.16371217666289176
VE2_Dzv,0.1636946574732597
VE3_DzZ,3.053627631616984
VE3_Dzi,3.0533566452333916
VE3_Dzm,3.053628791553126
VE3_Dzp,3.054807370559551
VE3_Dzv,3.054700352697844
VR1_DzZ,252.83937649245294
VR1_Dzi,253.1706088174192
VR1_Dzm,252.83941749392267
VR1_Dzp,253.10920657018326
VR1_Dzv,252.65044549149002
VR2_DzZ,7.023316013679248
VR2_Dzi,7.032516911594978
VR2_Dzm,7.023317152608963
VR2_Dzp,7.0308112936162015
VR2_Dzv,7.018067930319167
VR3_DzZ,6.813688257046878
VR3_Dzi,6.8149974500742605
VR3_Dzm,6.813688419210964
VR3_Dzp,6.814754887579487
VR3_Dzv,6.81294074047367
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.0839090539489914
Xch-7dv,0.09795351679814608
Xpc-4dv,1.8182413001458761
Xpc-5dv,2.303772057550018
Xpc-6dv,2.8539248599669365
Zagreb1,186.0
Zagreb2,215.0
fragCpx,261.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,18
nBondsD,4
nBondsM,22
nBondsO,39
nBondsS,44
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.278642857142856
AATS1are,6.417348484848485
AATS2are,6.306680909090909
AATS3are,6.2158134615384615
AATS4are,6.167113636363638
AATS5are,6.170011046511628
AATS6are,6.060483229813665
AATS7are,6.271877564102565
AATS8are,6.232557046979867
AATSC0dv,3.8054925673973283
AATSC0pe,0.11886611237087422
AATSC0se,0.07769962408667173
AATSC1dv,0.6882544263496648
AATSC1pe,-0.01319179779655954
AATSC1se,-0.009348042557090245
AATSC2dv,-0.04705100895577113
AATSC2pe,0.016111174786412972
AATSC2se,0.013597896259648617
AATSC3dv,-0.4267786886834507
AATSC3pe,-0.013041448146209994
AATSC3se,-0.008430810492858128
AATSC4dv,-0.28267510707986887
AATSC4pe,-0.0029101148961267896
AATSC4se,-0.0021701064099040367
AATSC5dv,-0.14177901996285155
AATSC5pe,-0.010851789742598142
AATSC5se,-0.005868819361680949
AATSC6dv,0.46050368617656406
AATSC6pe,0.006828179258821022
AATSC6se,0.00021307866399381429
AATSC7dv,0.25606624416148227
AATSC7pe,0.017842617787855935
AATSC7se,0.013736894838847174
AATSC8dv,-0.35454977417265693
AATSC8pe,-0.014200106192116365
AATSC8se,-0.009558084084541143
AETA_eta,0.8479700848891563
ATSC0are,8.029698412698409
ATSC1are,-1.0321919879062638
ATSC2are,2.136339279415477
ATSC3are,-2.221091307634157
ATSC4are,-0.5554193751574686
ATSC5are,-1.835228999748044
ATSC6are,0.8259834215167454
ATSC7are,3.1518928193499693
ATSC8are,-2.2923264046359195
BCUTZ-1h,8.029563470021802
BCUTZ-1l,5.687647951714656
BCUTc-1h,0.43536514537354887
BCUTc-1l,-0.4058676600298603
BCUTd-1h,3.2166121163170693
BCUTd-1l,0.9714970237137323
BCUTi-1h,14.552885657817853
BCUTi-1l,10.94905583132962
BCUTm-1h,16.015096866697043
BCUTm-1l,11.69969526870734
BCUTp-1h,2.0024870919751083
BCUTp-1l,0.7414626947994039
BCUTs-1h,7.010466533540396
BCUTs-1l,1.2420242655171945
BCUTv-1h,20.90696815018558
BCUTv-1l,14.700468542119447
BalabanJ,1.331938071091126
Diameter,19
ETA_beta,47.25
GATS1are,0.8358112317890601
GATS2are,0.5683289415681073
GATS3are,0.9839283707628108
GATS4are,1.0241277454223419
GATS5are,1.1614236196717678
GATS6are,0.8677558800219992
GATS7are,0.9801963916614194
GATS8are,1.255261232673067
HybRatio,0.18518518518518517
Lipinski,True
LogEE_Dt,440.4127159462458
MATS1are,-0.12270375792894268
MATS2are,0.15237680249420454
MATS3are,-0.11170770505037508
MATS4are,-0.02475994486377315
MATS5are,-0.08371497113451976
MATS6are,0.0402519356842387
MATS7are,0.1585214944582258
MATS8are,-0.12070673533915063
MAXssCH2,0.6434648045059161
MAXsssCH,-0.5130465241289837
MINssCH2,-0.17313642182984634
MINsssCH,-0.5130465241289837
NsssssAs,0
RotRatio,0.20512820512820512
SM1_Dzpe,1.8408047735618116
SM1_Dzse,1.6952941664361783
SMR_VSA1,19.49013894705617
SMR_VSA2,5.409283605791522
SMR_VSA3,4.899909730850478
SMR_VSA4,5.733667477162185
SMR_VSA5,18.88348407499998
SMR_VSA6,23.723090019837812
SMR_VSA7,95.05021078832733
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,417.3076414487149
SpAD_Dzi,405.91447928057954
SpAD_Dzm,417.36759828622985
SpAD_Dzp,531.0499323862739
SpAD_Dzv,493.2517197126571
SpAbs_Dt,880.8254318924915
SpDiam_A,4.830741825552088
SpDiam_D,379.6365735193384
SpMAD_Dt,24.467373108124765
SpMax_Dt,440.4127159462458
SsssssAs,0
VE1_Dzpe,5.88634484399482
VE1_Dzse,5.886737767899422
VE2_Dzpe,0.1635095789998561
VE2_Dzse,0.16352049355276174
VE3_Dzpe,3.0535690807122684
VE3_Dzse,3.053635830248936
VMcGowan,365.33000000000123
VR1_Dzpe,252.87599286184354
VR1_Dzse,252.8346220138559
VR2_Dzpe,7.02433313505121
VR2_Dzse,7.023183944829331
VR3_Dzpe,6.813833067237248
VR3_Dzse,6.813669452526135
mZagreb1,11.833333333333334
mZagreb2,7.888888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,1
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,53
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.1274555303602922
AATSC1are,-0.0156392725440343
AATSC2are,0.019421266176504335
AATSC3are,-0.014237764792526648
AATSC4are,-0.003155791904303799
AATSC5are,-0.010669936045046768
AATSC6are,0.005130331810663015
AATSC7are,0.02020444114967929
AATSC8are,-0.015384740970710869
AETA_beta,1.3125
BCUTdv-1h,6.024509315891925
BCUTdv-1l,1.8959839199715662
BCUTpe-1h,3.501708486748008
BCUTpe-1l,2.23574372073371
BCUTse-1h,3.7145977798053718
BCUTse-1l,2.4316020403992082
ETA_alpha,16.833333333333336
ETA_dBeta,1.75
ETA_eta_B,0.6184794712914083
ETA_eta_F,42.71149402379929
ETA_eta_L,7.571767987788796
ETA_eta_R,73.23841707980891
ETA_psi_1,0.5561674008810576
LabuteASA,207.98783919368952
LogEE_DzZ,208.70143977197648
LogEE_Dzi,203.00776143670092
LogEE_Dzm,208.73128701002622
LogEE_Dzp,264.1793938865297
LogEE_Dzv,246.00507631815785
PEOE_VSA1,26.373681810866028
PEOE_VSA2,19.792895158006985
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,54.44884259385427
PEOE_VSA8,35.591188344586264
PEOE_VSA9,18.026113943770966
SM1_Dzare,2.0711959050721265
SpAD_Dzpe,414.51618983145863
SpAD_Dzse,417.7054868142046
SpAbs_DzZ,415.6885938296674
SpAbs_Dzi,404.19673820260056
SpAbs_Dzm,415.75301081124667
SpAbs_Dzp,535.2788739213252
SpAbs_Dzv,495.20275368976513
SpDiam_Dt,595.3476889542715
SpMAD_DzZ,11.591878929130969
SpMAD_Dzi,11.27540220223832
SpMAD_Dzm,11.593544396839718
SpMAD_Dzp,14.75138701072983
SpMAD_Dzv,13.70143665868492
SpMax_DzZ,208.70143977197648
SpMax_Dzi,203.00776143670092
SpMax_Dzm,208.73128701002622
SpMax_Dzp,264.1793938865297
SpMax_Dzv,246.00507631815785
VE1_Dzare,5.885865680778849
VE2_Dzare,0.1634962689105236
VE3_Dzare,3.053487674893841
VR1_Dzare,252.90578404945649
VR2_Dzare,7.025160668040458
VR3_Dzare,6.813950869771888
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,1
n11FHRing,1
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46759259259259267
AETA_dBeta,0.04861111111111111
AETA_eta_B,0.017179985313650233
AETA_eta_F,1.1864303895499804
AETA_eta_L,0.21032688854968878
AETA_eta_R,2.0344004744391366
BCUTare-1h,3.5556376336731805
BCUTare-1l,2.1861603360854294
ETA_beta_s,22.75
ETA_dPsi_A,0.15783259911894232
ETA_dPsi_B,0.0
ETA_eta_BR,0.9624794712914083
ETA_eta_FL,9.723966103292891
ETA_eta_RL,17.295734091081687
LogEE_Dzpe,207.3092283816616
LogEE_Dzse,208.89983491172555
PEOE_VSA10,5.835619785757269
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.814359458703011
SlogP_VSA1,16.367244685174846
SlogP_VSA2,52.75707529907642
SlogP_VSA3,11.21535880699783
SlogP_VSA4,5.409283605791522
SlogP_VSA5,38.263701957857634
SlogP_VSA6,72.79640482153933
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,410.63643600119093
SpAbs_Dzpe,412.77765198976147
SpAbs_Dzse,416.1043756570149
SpDiam_DzZ,307.04311864205914
SpDiam_Dzi,298.3102620315153
SpDiam_Dzm,307.08623983965873
SpDiam_Dzp,387.5511724934401
SpDiam_Dzv,361.75041908795845
SpMAD_Dzpe,11.514338606429407
SpMAD_Dzse,11.602930189283462
SpMax_Dzpe,207.3092283816616
SpMax_Dzse,208.89983491172555
n10FAHRing,0
n10FaHRing,0
n11FAHRing,1
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,36
AETA_beta_s,0.6319444444444444
AETA_eta_BR,0.026735540869205786
AETA_eta_FL,0.27011016953591366
AETA_eta_RL,0.48043705808560244
DetourIndex,7767
EState_VSA1,12.011146117099809
EState_VSA2,30.615557273298865
EState_VSA3,41.0307050532967
EState_VSA4,5.563451491696996
EState_VSA5,0.0
EState_VSA6,47.36447921008175
EState_VSA7,30.33183534230805
EState_VSA8,10.633577208012662
EState_VSA9,11.142951082953708
ETA_beta_ns,24.5
ETA_shape_p,0.1267326732673267
ETA_shape_x,0.0
ETA_shape_y,0.3504950495049505
GhoseFilter,False
LogEE_Dzare,205.3757512201808
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,408.68030653528945
SpDiam_Dzpe,304.9716321274291
SpDiam_Dzse,307.3377516082111
SpMAD_Dzare,11.406567666699749
SpMax_Dzare,205.3757512201808
TopoPSA(NO),148.60999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,91.00000000000003
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6805555555555556
EState_VSA10,19.49013894705617
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03240740740740734
FilterItLogS,-5.652195679143155
SpDiam_Dzare,302.1311427277748
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6089947089947078
ETA_epsilon_2,0.8407407407407402
ETA_epsilon_3,0.4411764705882341
ETA_epsilon_4,0.5403292181069943
ETA_epsilon_5,0.7634920634920631
AETA_beta_ns_d,0.013888888888888888
ETA_dEpsilon_A,0.16781823840647364
ETA_dEpsilon_B,0.06866549088771345
ETA_dEpsilon_C,-0.09915274751876019
ETA_dEpsilon_D,0.07724867724867712
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.0,0.0,0.0,0.0,21.078232780519322,33.11071258831579,0.0,11.229128113381536,0.0,0.0,0.971291812689917,0.0,0.0,0.4999999999999999,0.4923659639173309,0.15384615384615385,0.19999999999999996,0.43643578047198467,0.0"
APolDescriptor,74.23141099999998
BCUTDescriptor,"11.849999999999977,15.99795207257224,-0.3316578076704012,0.26068342580646886,4.103818783784183,10.714454412048465"
BPolDescriptor,35.03058899999999
TPSADescriptor,148.60999999999999
ALOGPDescriptor,"2.8545999999999996,8.148741159999998,134.28629999999998"
XLogPDescriptor,3.46
VAdjMaDescriptor,6.285402218862249
WeightDescriptor,485.2063045599999
ChiPathDescriptor,"25.65612529163336,17.295734091081684,15.902436689686043,12.592135617510953,10.294828092945288,8.202011225503302,6.087656452197977,4.64114224043526,19.53050295579246,11.513079873814794,8.631402872323406,5.987791910187091,4.140561015985517,2.8747862331807195,1.7784013413632558,1.1248827803905113"
ChiChainDescriptor,"0.0,0.0,0.0,0.25343678769327627,0.30588681374435844,0.0,0.0,0.0,0.0839090539489914,0.08654263018345511"
AtomCountDescriptor,63
BondCountDescriptor,39
SmallRingDescriptor,"4,3,3,3,0,0,0,3,1,0,0"
ChiClusterDescriptor,"2.584855839773003,0.0,0.5273516436051779,0.0,1.0017227525198007,0.0,0.0978978701323122,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,14,4,2,3,0,0"
ZagrebIndexDescriptor,186.0
LargestChainDescriptor,20
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"73.33548042518841,2.0370966784774556,24.576845921927422,10.002862326620725,14.573983595306677"
FractionalPSADescriptor,0.3062820878528446
WienerNumbersDescriptor,"4437.0,59.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.343423672118319,7.785061325538925,10.359904179778882,1.818241300145876,2.3037720575500167,2.64204350066991"
FractionalCSP3Descriptor,0.18518518518518517
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,12,1,0,0,4,6,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"28.994082840236686,13.87517146776406,8.25"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,3096.09
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.18518518518518517
AutocorrelationDescriptorMass,"40.89777764854618,41.824005307154266,59.56392363764624,65.00771902635665,62.47403356023214"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.6677402777427552,-0.35424497810951516,0.08464807019334833,-0.09568583233939,-0.009655603112825328"
EccentricConnectivityIndexDescriptor,1094
AutocorrelationDescriptorPolarizability,"2499.335010924813,2913.8588478977645,4005.2539478400813,4459.353042661697,3992.55377433805"
