DLiP-ID,C101LF
AATS7d,2.9220779220779223
AATS7i,152.2982352229461
AATS7m,62.21874045454545
AATS7p,1.4860878788642466
AATS7v,205.12407456411395
AATS8Z,13.26086956521739
AATS8d,2.4782608695652173
AATS8i,157.26857380589271
AATS8m,45.62593720652173
AATS8p,1.2791595416226305
AATS8v,165.7937055847833
ATS0dv,358.44444444444446
ATS0pe,328.0245999999999
ATS0se,406.3869969999999
ATS1dv,340.0
ATS1pe,346.7395
ATS1se,415.8600519999999
ATS2dv,434.0
ATS2pe,577.8585999999998
ATS2se,703.3028159999999
ATS3dv,439.0
ATS3pe,731.9342999999999
ATS3se,902.9758599999999
ATS4dv,364.0
ATS4pe,752.9785
ATS4se,945.2213239999999
ATS5dv,377.0
ATS5pe,686.4736
ATS5se,868.3903120000002
ATS6dv,366.0
ATS6pe,527.8706999999999
ATS6se,653.3958680000001
ATS7dv,288.0
ATS7pe,485.42400000000004
ATS7se,594.3560039999999
ATS8dv,262.0
ATS8pe,547.0505000000002
ATS8se,685.008932
ATSC0Z,548.0
ATSC0c,0.8940728733368857
ATSC0d,29.0188679245283
ATSC0i,74.98806646271878
ATSC0m,2583.6973647169802
ATSC0p,13.204505424420757
ATSC0v,2753.5975767176096
ATSC1Z,-39.0
ATSC1c,-0.3354150774532644
ATSC1d,8.961908152367387
ATSC1i,-15.582236356759953
ATSC1m,-184.8883546361693
ATSC1p,-1.9079893285508556
ATSC1v,-165.92352962303895
ATSC2Z,-49.0
ATSC2c,-0.30861383419021954
ATSC2d,-8.277678889284449
ATSC2i,17.465961149479547
ATSC2m,-227.5416948536845
ATSC2p,0.5067450575176898
ATSC2v,71.36510346854585
ATSC3Z,-120.0
ATSC3c,0.3433385879922358
ATSC3d,-8.721253114987542
ATSC3i,17.8331125594007
ATSC3m,-577.5547203321468
ATSC3p,-1.9458296871272447
ATSC3v,-646.924236704015
ATSC4Z,-58.0
ATSC4c,-0.19700607437841067
ATSC4d,4.087219651121396
ATSC4i,-32.74934489053558
ATSC4m,-283.7232982328232
ATSC4p,-4.275703611091965
ATSC4v,-793.3913835123951
ATSC5Z,197.0
ATSC5c,-0.11358549109803782
ATSC5d,9.317550729797082
ATSC5i,24.13321945308577
ATSC5m,949.4061232744748
ATSC5p,5.930321611440317
ATSC5v,1421.8839986642674
ATSC6Z,59.0
ATSC6c,0.3500815664180328
ATSC6d,-2.878960484158066
ATSC6i,26.09203614011126
ATSC6m,289.17268171270916
ATSC6p,3.9230919235065946
ATSC6v,733.6345576551103
ATSC7Z,-177.0
ATSC7c,-0.10059059892146247
ATSC7d,-2.7255250978996113
ATSC7i,-8.375984055732722
ATSC7m,-836.3148420039158
ATSC7p,-2.546165128868055
ATSC7v,-808.5142165510933
ATSC8Z,-76.0
ATSC8c,-0.3223252455570814
ATSC8d,1.0427198291206832
ATSC8i,-14.388827741339538
ATSC8m,-361.54249305589184
ATSC8p,-1.709636250087517
ATSC8v,-498.3762801453629
AXp-1d,0.4522135703699871
AXp-2d,0.3003700436409403
AXp-3d,0.2031882424188394
AXp-4d,0.1316393975313725
AXp-5d,0.086403478873866
AXp-6d,0.058580590526228694
AXp-7d,0.0375618866194989
GATS1Z,0.7714247093809138
GATS1c,1.3936059599144466
GATS1d,0.7964167027886144
GATS1i,1.40066868793227
GATS1m,0.7788383683521226
GATS1p,1.1452094689079861
GATS1v,1.0446644794136073
GATS2Z,0.6903023983315955
GATS2c,1.5301057849782222
GATS2d,1.3784135240572173
GATS2i,1.0377036246743867
GATS2m,0.6968528960589316
GATS2p,0.8771970957996683
GATS2v,0.913882444073378
GATS3Z,0.7675677347519486
GATS3c,1.0137462599139986
GATS3d,1.1769081571929207
GATS3i,0.9617742028802944
GATS3m,0.7763129213619631
GATS3p,0.9788139300996188
GATS3v,1.0518699016574675
GATS4Z,0.7455683003128258
GATS4c,1.0064992082610933
GATS4d,0.732418932028815
GATS4i,1.1287787618348686
GATS4m,0.7540631293542662
GATS4p,1.0674224870984759
GATS4v,1.0973281531846266
GATS5Z,0.591621707394478
GATS5c,1.234173992141193
GATS5d,0.716775032509753
GATS5i,0.7689257364490785
GATS5m,0.5925404486112938
GATS5p,0.6856022690742019
GATS5v,0.7135634415574296
GATS6Z,0.6568908585331943
GATS6c,1.2280588658662022
GATS6d,1.2372902346894545
GATS6i,0.7856526368518644
GATS6m,0.6572978260685913
GATS6p,0.710495714614189
GATS6v,0.7564545582648586
GATS7Z,0.8694189022656177
GATS7c,1.0741525709670714
GATS7d,1.02396433215679
GATS7i,1.1404005861087672
GATS7m,0.8759756639158484
GATS7p,1.0785193924277765
GATS7v,1.1551465607366416
GATS8Z,0.7519041574103459
GATS8c,1.030029513616688
GATS8d,0.6914541753830498
GATS8i,1.0905800046010912
GATS8m,0.76126018333379
GATS8p,1.0197324650124566
GATS8v,1.0948339857553175
MATS1Z,-0.0698499594484996
MATS1c,-0.3682067725658557
MATS1d,0.30311130376149875
MATS1i,-0.20394813662558958
MATS1m,-0.0702344240061021
MATS1p,-0.14181948756472254
MATS1v,-0.05914112978744738
MATS2Z,-0.05207748455923638
MATS2c,-0.20103744176786098
MATS2d,-0.16613555495220006
MATS2i,0.1356546894343071
MATS2m,-0.051292494866324624
MATS2p,0.02235125222908214
MATS2v,0.015094540822728816
MATS3Z,-0.09835457132252876
MATS3c,0.17248191315309178
MATS3d,-0.13498710630138197
MATS3i,0.10681416687092136
MATS3m,-0.10040269210285707
MATS3p,-0.06618758695660643
MATS3v,-0.10552292320964761
MATS4Z,-0.04451975437376897
MATS4c,-0.09268554827245676
MATS4d,0.05924515449873059
MATS4i,-0.18370280417517826
MATS4m,-0.04619114013282066
MATS4p,-0.1362042871960884
MATS4v,-0.1211971293328862
MATS5Z,0.16567756267851477
MATS5c,-0.058550144466391674
MATS5d,0.14797874144852155
MATS5i,0.1483204845956269
MATS5m,0.16935125344920804
MATS5p,0.2069827422395634
MATS5v,0.23798069325551638
MATS6Z,0.06793100451859575
MATS6c,0.24705457960557956
MATS6d,-0.06259675521704136
MATS6i,0.21953936276892091
MATS6m,0.0706174780857142
MATS6p,0.18745754651694008
MATS6v,0.16810316613265575
MATS7Z,-0.22231965115176794
MATS7c,-0.07744076242186473
MATS7d,-0.06464796581831699
MATS7i,-0.07688273612894733
MATS7m,-0.22279903549109928
MATS7p,-0.13272403336896638
MATS7v,-0.20210280184865112
MATS8Z,-0.07989527134243098
MATS8c,-0.2076870636171672
MATS8d,0.020700231808673027
MATS8i,-0.1105404682696406
MATS8m,-0.08061312339522622
MATS8p,-0.0745881131034759
MATS8v,-0.10426653366459278
MAXssO,5.577755459060473
MINssO,5.577755459060473
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.2666436253424656
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,571
TMWC10,130.7453083286587
TSRW10,62.517337319587305
Xc-3dv,0.7064852441028858
Xc-4dv,0.0
Xc-5dv,0.0519167162513548
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.31065272694585316
Xp-0dv,16.73030380080172
Xp-1dv,9.083066828293006
Xp-2dv,6.605382863326308
Xp-3dv,4.583857608456042
Xp-4dv,2.8399234207398774
Xp-5dv,1.9389611647117415
Xp-6dv,0.9704258059516311
Xp-7dv,0.4752501605180364
Xpc-4d,3.3147138087681824
Xpc-5d,4.075365587699528
Xpc-6d,5.3432373943006075
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,0
nHBAcc,4
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,6.625392368007956
AATS0dv,6.763102725366877
AATS0pe,6.189143396226413
AATS0se,7.6676791886792435
AATS1dv,6.296296296296297
AATS1pe,6.421101851851852
AATS1se,7.7011120740740715
AATS2dv,4.769230769230769
AATS2pe,6.3500945054945035
AATS2se,7.728602373626372
AATS3dv,3.7203389830508473
AATS3pe,6.202833050847457
AATS3se,7.652337796610168
AATS4dv,2.888888888888889
AATS4pe,5.976019841269841
AATS4se,7.501756539682539
AATS5dv,3.2782608695652176
AATS5pe,5.969335652173913
AATS5se,7.551220104347828
AATS6dv,4.357142857142857
AATS6pe,6.284174999999999
AATS6se,7.778522238095239
AATS7dv,3.74025974025974
AATS7pe,6.304207792207793
AATS7se,7.718909142857141
AATS8dv,2.847826086956522
AATS8pe,5.946201086956523
AATS8se,7.445749260869564
AATSC0Z,10.339622641509434
AATSC0c,0.016869299496922372
AATSC0d,0.5475258098967604
AATSC0i,1.4148691785418637
AATSC0m,48.74900688145246
AATSC0p,0.24914161178152372
AATSC0v,51.95467125882282
AATSC1Z,-0.7222222222222222
AATSC1c,-0.0062113903232085994
AATSC1d,0.16596126208087755
AATSC1i,-0.2885599325325917
AATSC1m,-3.4238584191883206
AATSC1p,-0.035333135713904736
AATSC1v,-3.0726579559822027
AATSC2Z,-0.5384615384615384
AATSC2c,-0.003391360815277138
AATSC2d,-0.09096350427785109
AATSC2i,0.19193363900526975
AATSC2m,-2.500458185205324
AATSC2p,0.0055686270056888995
AATSC2v,0.7842319062477566
AATSC3Z,-1.0169491525423728
AATSC3c,0.0029096490507816595
AATSC3d,-0.07390892470328425
AATSC3i,0.15112807253729407
AATSC3m,-4.894531528238532
AATSC3p,-0.016490082094298683
AATSC3v,-5.482408785627246
AATSC4Z,-0.4603174603174603
AATSC4c,-0.001563540272844529
AATSC4d,0.03243825119937616
AATSC4i,-0.2599154356391713
AATSC4m,-2.2517722081970093
AATSC4p,-0.03393415564358702
AATSC4v,-6.296757012003136
AATSC5Z,1.7130434782608697
AATSC5c,-0.0009876999225916332
AATSC5d,0.08102218025910506
AATSC5i,0.2098540822007458
AATSC5m,8.255705419778042
AATSC5p,0.0515680140125245
AATSC5v,12.364208684037107
AATSC6Z,0.7023809523809523
AATSC6c,0.004167637695452771
AATSC6d,-0.03427333909711983
AATSC6i,0.3106194778584674
AATSC6m,3.4425319251512994
AATSC6p,0.04670347527984041
AATSC6v,8.733744733989408
AATSC7Z,-2.2987012987012987
AATSC7c,-0.0013063714145644476
AATSC7d,-0.035396429842852094
AATSC7i,-0.10877901371081458
AATSC7m,-10.861231714336569
AATSC7p,-0.033067079595689025
AATSC7v,-10.50018463053368
AATSC8Z,-0.8260869565217391
AATSC8c,-0.0035035352777943634
AATSC8d,0.011333911186094382
AATSC8i,-0.15640030153629933
AATSC8m,-3.9298097071292593
AATSC8p,-0.018583002718342578
AATSC8v,-5.417133479840901
ATS0are,322.10869999999994
ATS1are,338.026
ATS2are,568.5340000000001
ATS3are,721.5599
ATS4are,742.8450000000003
ATS5are,680.3120000000001
ATS6are,522.171
ATS7are,477.228
ATS8are,538.5450000000001
ATSC0dv,196.42348008385733
ATSC0pe,5.910720754716976
ATSC0se,3.9944428679245285
ATSC1dv,54.566433289822385
ATSC1pe,0.035120363118547826
ATSC1se,-0.13759811071555972
ATSC2dv,-27.39796685257702
ATSC2pe,-0.8647280882876455
ATSC2se,-0.49419750907796883
ATSC3dv,-36.022507021083015
ATSC3pe,-0.2956896048415787
ATSC3se,0.3651976525453869
ATSC4dv,18.33914797674141
ATSC4pe,-0.6938700961196156
ATSC4se,-0.5685644784620816
ATSC5dv,72.89454531070764
ATSC5pe,0.6751228907084347
ATSC5se,-0.19716061908152194
ATSC6dv,-13.63972944108222
ATSC6pe,0.35874257742969057
ATSC6se,0.22711137913847704
ATSC7dv,-83.31545429373836
ATSC7pe,-2.340152794588819
ATSC7se,-1.2298280345318662
ATSC8dv,-16.252917210553388
ATSC8pe,-1.0163360270558914
ATSC8se,-0.515780261302949
AXp-0dv,0.5975108500286329
AXp-1dv,0.3132092009756209
AXp-2dv,0.17382586482437654
AXp-3dv,0.09964907844469657
AXp-4dv,0.05461391193730533
AXp-5dv,0.03029626819862096
AXp-6dv,0.016173763432527185
AXp-7dv,0.008193968284793731
BertzCT,798.2913950153184
ECIndex,5800000000
GATS1dv,0.5771313076690159
GATS1pe,0.6900067193636733
GATS1se,0.7052611870206238
GATS2dv,1.1447569443385617
GATS2pe,1.0088158143268753
GATS2se,0.9415186072415599
