DLiP-ID,I001G3
AATSC5v,-4.5218415335878355
AATSC6Z,-1.1726175438596491
AATSC6c,0.002022966375052755
AATSC6d,-0.03368421052631579
AATSC6i,-0.24715969053273548
AATSC6m,-5.68980035576842
AATSC6p,-0.042288118608669024
AATSC6s,-0.13089122807017542
AATSC6v,-10.44110967364268
AATSC7Z,0.43770434782608697
AATSC7c,-0.0013304611435488965
AATSC7d,-0.0030434782608695717
AATSC7i,-0.09575940734032375
AATSC7m,2.0614349162956516
AATSC7p,-0.0019939471796026663
AATSC7s,0.16009275362318848
AATSC7v,1.379331483815546
AATSC8Z,-0.42728421052631577
AATSC8c,-0.0016956616438443825
AATSC8d,-0.016315789473684207
AATSC8i,0.25054610968345237
AATSC8m,-1.9461109439789481
AATSC8p,0.017828197403030745
AATSC8s,0.15706198830409357
AATSC8v,1.773121918105993
ATS0are,316.4147
ATS1are,340.654
ATS2are,584.3310000000001
ATS3are,736.0559
ATS4are,800.8120000000001
ATS5are,789.1259
ATS6are,707.095
ATS7are,693.992
ATS8are,588.6439
ATSC0dv,211.28000000000003
ATSC0pe,6.353551999999997
ATSC0se,4.337312719999998
ATSC1dv,62.0032
ATSC1pe,0.012670879999999121
ATSC1se,-0.19063516320000068
ATSC2dv,24.990399999999983
ATSC2pe,-0.5041246400000006
ATSC2se,-0.32617011040000166
ATSC3dv,11.524799999999995
ATSC3pe,1.4247603199999987
ATSC3se,0.8271691951999988
ATSC4dv,-94.44
ATSC4pe,-1.413348
ATSC4se,-1.2089763600000034
ATSC5dv,-123.44319999999999
ATSC5pe,-2.076606879999998
ATSC5se,-0.9094251968000044
ATSC6dv,-44.278400000000005
ATSC6pe,-0.18969055999999845
ATSC6se,0.36121851839999997
ATSC7dv,5.336000000000011
ATSC7pe,0.4830463999999992
ATSC7se,0.14828706400000174
ATSC8dv,-25.511999999999993
ATSC8pe,-1.1126167999999999
ATSC8se,-0.5411381680000004
AXp-0dv,0.553517237941662
AXp-1dv,0.29434126057899296
AXp-2dv,0.15254966085683547
AXp-3dv,0.08255859805346016
AXp-4dv,0.04487952371420919
AXp-5dv,0.02479057423070832
AXp-6dv,0.012565986730283104
AXp-7dv,0.006888537443425347
BertzCT,1066.1107208463675
ECIndex,745
ETA_eta,22.209551249613124
GATS1dv,0.4747790645338744
GATS1pe,0.657495981092211
GATS1se,0.6996531200910252
GATS2dv,0.8601418460373401
GATS2pe,0.9112371013398973
GATS2se,0.8976910761179616
GATS3dv,0.940563338802642
GATS3pe,0.7996090521188294
GATS3se,0.8071624549373011
GATS4dv,1.2542218856493752
GATS4pe,1.2591065281278881
GATS4se,1.364848479728711
GATS5dv,1.3734590412225869
GATS5pe,1.4439617501475979
GATS5se,1.4981397150959759
GATS6dv,1.0334668553246045
GATS6pe,0.9834638319622201
GATS6se,0.9348348099467225
GATS7dv,0.9710378150568789
GATS7pe,0.921472984204604
GATS7se,0.8860657248459675
GATS8dv,1.1046702803961816
GATS8pe,1.1856647480934992
GATS8se,1.145760409915751
LogEE_A,4.30417005550083
LogEE_D,172.94621514268232
MATS1dv,0.276853393154394
MATS1pe,0.0018814137945762728
MATS1se,-0.04146449776508307
MATS2dv,0.06498953526594567
MATS2pe,-0.04359633169596485
MATS2se,-0.04131921259614118
MATS3dv,0.023310905931125534
MATS3pe,0.09583173815590576
MATS3se,0.081500028215588
MATS4dv,-0.17879591063990907
MATS4pe,-0.08898002251339099
MATS4se,-0.11149542936346116
MATS5dv,-0.23945226907343836
MATS5pe,-0.13395159014085706
MATS5se,-0.08593229694310948
MATS6dv,-0.09191760165274981
MATS6pe,-0.01309466170027208
MATS6se,0.03652703527838826
MATS7dv,0.010980689132904224
MATS7pe,0.03305555284871253
MATS7se,0.01486465023018675
MATS8dv,-0.06355248211403174
MATS8pe,-0.09216699406468766
MATS8se,-0.06566498209639435
MAXaaCH,1.8598254339132212
MAXaaNH,3.0172839455348615
MAXaaaC,0.7349787952059987
MAXaasC,0.6196671456762757
MAXdssC,-0.0644532541105407
MAXsCH3,1.5285913937676758
MAXsssN,1.706657480893592
MDEC-12,1.5829975898685642
MDEC-13,1.605440389161175
MDEC-22,15.092211332383775
MDEC-23,21.645863788252004
MDEC-33,8.321342453579515
MDEN-23,0.31622776601683794
MDEN-33,0.33333333333333337
MDEO-11,0.5436901865014462
MDEO-12,0.43412681107162016
MINaaCH,1.5442456118249768
MINaaNH,3.0172839455348615
MINaaaC,0.6030012481829414
MINaasC,0.29651994156503525
MINdssC,-0.5800130513893136
MINsCH3,1.5285913937676758
MINsssN,1.5053136810279666
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4285714285714288
SM1_Dzi,1.3682854998861482
SM1_Dzm,1.4245628518413376
SM1_Dzp,-5.883722511902063
SM1_Dzv,-2.553951796962389
SddssSe,0
SpAD_Dt,596.0217067344943
SpAbs_A,38.733606802196654
SpAbs_D,345.89243028536487
SpMAD_A,1.33564161386885
SpMAD_D,11.927325182253956
SpMax_A,2.482360744866409
SpMax_D,172.94621514268232
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,82.71000000000001
TpiPC10,8.55403954353282
VAdjMat,6.0
VE1_DzZ,5.3159456751412995
VE1_Dzi,5.313028589951578
VE1_Dzm,5.315948364711756
VE1_Dzp,5.31113151679815
VE1_Dzv,5.318295282890118
VE2_DzZ,0.18330847155659652
VE2_Dzi,0.18320788241212338
VE2_Dzm,0.18330856430040537
VE2_Dzp,0.18314246609648793
VE2_Dzv,0.18338949251345235
VE3_DzZ,2.7354216586680553
VE3_Dzi,2.734872765578241
VE3_Dzm,2.735422164611859
VE3_Dzp,2.734515641221204
VE3_Dzv,2.7358635534485716
VR1_DzZ,181.58178325662413
VR1_Dzi,182.05220347730574
VR1_Dzm,181.58260404803315
VR1_Dzp,183.1286347164231
VR1_Dzv,181.96276040925073
VR2_DzZ,6.261440801952556
VR2_Dzi,6.277662188872612
VR2_Dzm,6.261469105104592
VR2_Dzp,6.314780507462865
VR2_Dzv,6.274577945146577
VR3_DzZ,6.266416885664467
VR3_Dzi,6.269004215233595
VR3_Dzm,6.2664214058841665
VR3_Dzp,6.274899564847595
VR3_Dzv,6.268512789997115
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.16304900132889855
Xch-7dv,0.1759664140052166
Xpc-4dv,1.686167927548034
Xpc-5dv,2.3046243642770805
Xpc-6dv,2.87860619016601
Zagreb1,154.0
Zagreb2,185.0
fragCpx,212.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,32
nBondsS,34
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.328294
AATS1are,6.427433962264151
AATS2are,6.421219780219782
AATS3are,6.291076068376068
AATS4are,6.406496000000001
AATS5are,6.468245081967213
AATS6are,6.202587719298246
AATS7are,6.03471304347826
AATS8are,6.196251578947368
AATSC0dv,4.225600000000001
AATSC0pe,0.12707103999999994
AATSC0se,0.08674625439999996
AATSC1dv,1.1698716981132076
AATSC1pe,0.00023907320754715323
AATSC1se,-0.003596889871698126
AATSC2dv,0.27461978021978006
AATSC2pe,-0.005539831208791215
AATSC2se,-0.0035842869274725457
AATSC3dv,0.09850256410256407
AATSC3pe,0.012177438632478622
AATSC3se,0.007069822181196571
AATSC4dv,-0.75552
AATSC4pe,-0.011306784
AATSC4se,-0.009671810880000027
AATSC5dv,-1.0118295081967212
AATSC5pe,-0.017021367868852444
AATSC5se,-0.007454304891803315
AATSC6dv,-0.3884070175438597
AATSC6pe,-0.0016639522807017407
AATSC6se,0.0031685834947368418
AATSC7dv,0.046400000000000094
AATSC7pe,0.0042004034782608625
AATSC7se,0.0012894527304347977
AATSC8dv,-0.26854736842105253
AATSC8pe,-0.011711755789473683
AATSC8se,-0.005696191242105267
AETA_eta,0.7658465948142457
ATSC0are,6.857737999999998
ATSC1are,-0.11842627999999963
ATSC2are,-0.5796291599999989
ATSC3are,1.4382390799999998
ATSC4are,-1.5951769999999987
ATSC5are,-1.8470027199999977
ATSC6are,0.13467736000000066
ATSC7are,0.33906859999999905
ATSC8are,-1.161516199999999
BCUTZ-1h,8.025599604804684
BCUTZ-1l,5.675225394866311
BCUTc-1h,0.46776723265042947
BCUTc-1l,-0.5284643653381413
BCUTd-1h,3.2864761377365665
BCUTd-1l,0.9762359021068533
BCUTi-1h,14.548627280090187
BCUTi-1l,10.93626945018605
BCUTm-1h,16.01293466636082
BCUTm-1l,11.68709649196092
BCUTp-1h,2.0132143931242785
BCUTp-1l,0.7465779093240573
BCUTs-1h,7.0105475031556574
BCUTs-1l,1.3668558452495156
BCUTv-1h,20.913226578727087
BCUTv-1l,14.701658538727326
BalabanJ,1.3005968120558937
Diameter,15
ETA_beta,38.25
GATS1are,0.6845990534191049
GATS2are,0.9267577061797253
GATS3are,0.8093755506677959
GATS4are,1.2867014167062083
GATS5are,1.4525193483839043
GATS6are,0.9626795870540567
GATS7are,0.9187625779051721
GATS8are,1.1853758253968383
HybRatio,0.22727272727272727
Lipinski,True
LogEE_Dt,298.01085336724714
MATS1are,-0.016291509774852442
MATS2are,-0.04644061357251618
MATS3are,0.08962606700198894
MATS4are,-0.09304391623010382
MATS5are,-0.11038163427486611
MATS6are,0.008613484146501363
MATS7are,0.021497049090353444
MATS8are,-0.0891437257867643
MAXssCH2,0.39281084656084664
MINssCH2,0.32206073633156995
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.51843635250918
SM1_Dzse,1.4147681802120078
SMR_VSA1,19.120474506015512
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,33.288823164927834
SMR_VSA7,65.85468310269995
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,283.03118792100383
SpAD_Dzi,275.47948156954544
SpAD_Dzm,283.083908788813
SpAD_Dzp,383.9293354446986
SpAD_Dzv,347.20348310195664
SpAbs_Dt,596.021706734494
SpDiam_A,4.878500402285996
SpDiam_D,265.95564048566087
SpMAD_Dt,20.552472646017044
SpMax_Dt,298.01085336724714
SsssssAs,0
VE1_Dzpe,5.315558167098197
VE1_Dzse,5.315997497441866
VE2_Dzpe,0.18329510921028264
VE2_Dzse,0.18331025853247812
VE3_Dzpe,2.735348760600383
VE3_Dzse,2.7354314070836976
VMcGowan,287.82000000000056
VR1_Dzpe,181.61521443569103
VR1_Dzse,181.57781576428292
VR2_Dzpe,6.2625936012307255
VR2_Dzse,6.2613039918718245
VR3_Dzpe,6.266600979582498
VR3_Dzse,6.266395035809184
mZagreb1,8.86111111111111
mZagreb2,6.472222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,43
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13715475999999996
AATSC1are,-0.00223445811320754
AATSC2are,-0.006369551208791196
AATSC3are,0.012292641709401708
AATSC4are,-0.01276141599999999
AATSC5are,-0.01513936655737703
AATSC6are,0.0011813803508771987
AATSC7are,0.002948422608695644
AATSC8are,-0.012226486315789464
AETA_beta,1.3189655172413792
BCUTdv-1h,6.025499897661628
BCUTdv-1l,0.9975702994205493
BCUTpe-1h,3.496290333625616
BCUTpe-1l,2.223593294169425
BCUTse-1h,3.7090622756241602
BCUTse-1l,2.4195098004100033
ETA_alpha,13.533333333333333
ETA_dBeta,-0.25
ETA_eta_B,0.31765811184851067
ETA_eta_F,31.308454542284704
ETA_eta_L,6.114075163961617
ETA_eta_R,53.51800579189783
ETA_psi_1,0.5508819538670288
LabuteASA,167.41080690999905
LogEE_DzZ,141.5180431550352
LogEE_Dzi,137.68172451843472
LogEE_Dzm,141.5443695188925
LogEE_Dzp,190.74734582333514
LogEE_Dzv,173.0733377309171
PEOE_VSA1,19.520660936448213
PEOE_VSA2,14.383611552215466
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,24.26546827384644
PEOE_VSA8,43.45602140457663
PEOE_VSA9,18.059473247439325
SM1_Dzare,1.6998604001861328
SpAD_Dzpe,280.86544966283157
SpAD_Dzse,283.34284311207443
SpAbs_DzZ,281.7996608274077
SpAbs_Dzi,274.2999251041264
SpAbs_Dzm,281.8558373648118
SpAbs_Dzp,387.3784141585722
SpAbs_Dzv,348.7006272587967
SpDiam_Dt,424.0876441317494
SpMAD_DzZ,9.75969613520703
SpMAD_Dzi,9.49929246791536
SpMAD_Dzm,9.761514096165966
SpMAD_Dzp,13.238942601541332
SpMAD_Dzv,11.97253390006747
SpMax_DzZ,141.5180431550352
SpMax_Dzi,137.68172451843472
SpMax_Dzm,141.5443695188925
SpMax_Dzp,190.74734582333514
SpMax_Dzv,173.0733377309171
VE1_Dzare,5.315151199366926
VE2_Dzare,0.1832810758402388
VE3_Dzare,2.735272196051877
VR1_Dzare,181.6209161476667
VR2_Dzare,6.262790211988507
VR3_Dzare,6.266632373551854
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666667
AETA_dBeta,-0.008620689655172414
AETA_eta_B,0.01095372799477623
AETA_eta_F,1.079601880768438
AETA_eta_L,0.21083017806764198
AETA_eta_R,1.8454484755826837
BCUTare-1h,3.5501645570412164
BCUTare-1l,2.1739336646104017
ETA_beta_s,19.25
ETA_dPsi_A,0.1631180461329712
ETA_dPsi_B,0.0
ETA_eta_BR,0.6616581118485106
ETA_eta_FL,7.982480286562968
ETA_eta_RL,14.096555450524585
LogEE_Dzpe,140.42891005922306
LogEE_Dzse,141.67467991170395
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,17.59760440506795
SlogP_VSA1,4.736862953800049
SlogP_VSA2,65.67022555264394
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,20.715977351537635
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,277.68753700349424
SpAbs_Dzpe,279.55645280722024
SpAbs_Dzse,282.1232153705125
SpDiam_DzZ,223.59579098813123
SpDiam_Dzi,216.3891019555719
SpDiam_Dzm,223.63715715108606
SpDiam_Dzp,301.2224431183921
SpDiam_Dzv,274.81853172651705
SpMAD_Dzpe,9.685015505614881
SpMAD_Dzse,9.770442865933601
SpMax_Dzpe,140.42891005922306
SpMax_Dzse,141.67467991170395
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6637931034482759
AETA_eta_BR,0.02281579696029347
AETA_eta_FL,0.2752579409159644
AETA_eta_RL,0.4860881189836064
DetourIndex,4178
EState_VSA1,11.690424675716445
EState_VSA2,5.907179729351506
EState_VSA3,48.44166465479299
EState_VSA4,5.516700717616262
EState_VSA5,12.009707272128011
EState_VSA6,29.295854507848382
EState_VSA7,30.33183534230805
EState_VSA8,4.9839785209472085
EState_VSA9,4.736862953800049
ETA_beta_ns,19.0
ETA_shape_p,0.11083743842364531
ETA_shape_x,0.0
ETA_shape_y,0.35467980295566504
GhoseFilter,True
LogEE_Dzare,138.83576119185906
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,276.22214010678215
SpDiam_Dzpe,221.74503798607043
SpDiam_Dzse,223.86042950598042
SpMAD_Dzare,9.575432310465319
SpMax_Dzare,138.83576119185906
TopoPSA(NO),82.71000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,70.33333333333333
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6551724137931034
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03333333333333334
FilterItLogS,-4.123086271816364
SpDiam_Dzare,219.1311113987721
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6173333333333334
ETA_epsilon_2,0.8471264367816088
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5479166666666663
ETA_epsilon_5,0.8288888888888886
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.1741234567901238
ETA_dEpsilon_B,0.06941666666666713
ETA_dEpsilon_C,-0.10470679012345668
ETA_dEpsilon_D,0.01823754789272025
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8275862068965517
MDEDescriptor,"0.0,1.5829975898685642,1.605440389161175,0.0,15.092211332383775,21.645863788252004,0.0,8.321342453579515,0.0,0.0,0.5436901865014462,0.43412681107162016,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.33333333333333337"
APolDescriptor,59.23065299999997
BCUTDescriptor,"11.849999999999985,15.99794291439605,-0.3480848148998494,0.274580019219425,5.11854978530187,10.477278296212605"
BPolDescriptor,32.367346999999995
TPSADescriptor,82.71000000000001
ALOGPDescriptor,"2.424799999999999,5.879655039999995,108.33769999999998"
XLogPDescriptor,2.746999999999999
VAdjMaDescriptor,6.0
WeightDescriptor,391.15320632
ChiPathDescriptor,"20.380104409694468,14.096555450524589,12.328166624614477,11.329775465370005,9.19727518898061,7.1823588552659965,4.7310600284856426,3.422215493573437,16.051999900308196,9.418920338527776,6.864734738557595,5.201191677367987,3.6352414208509445,2.4294762746094127,1.2817306464888762,0.7852932685504895"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.43258928054836454,0.6156123130563336,0.0,0.0,0.036084391824351615,0.16304900132889855,0.17596641400521656"
AtomCountDescriptor,50
BondCountDescriptor,32
SmallRingDescriptor,"4,3,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.6578774771220248,0.0,0.6348256981115252,0.0,0.7150213927051083,0.0,0.13572218622505866,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,11,3,4,0,0,0"
ZagrebIndexDescriptor,154.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"59.47753229609792,2.050949389520618,20.50229522649128,10.517777252850678,9.984517973640596"
FractionalPSADescriptor,0.21145167331783413
WienerNumbersDescriptor,"2425.0,49.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.996712209027375,8.030242573508948,11.170954431032643,1.6861679275480335,2.3046243642770814,2.59094956940022"
FractionalCSP3Descriptor,0.22727272727272727
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,0,9,0,0,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.203125,10.08,4.768959435626102"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1997.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.22727272727272727
AutocorrelationDescriptorMass,"33.17781704599322,34.98991535110639,49.59511245555262,55.670106258557475,53.417758316565234"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.7458613157292718,-0.3852692045615246,-0.039707355985427545,0.1845222427808106,-0.2782784661951268"
EccentricConnectivityIndexDescriptor,745
AutocorrelationDescriptorPolarizability,"1933.854489704624,2292.892827488237,3227.9214644363774,3276.964175839749,2931.684996002006"
