DLiP-ID,C100PG
SlogP_VSA4,10.114318268765572
SlogP_VSA5,0.0
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,4.923311048817671
EState_VSA2,5.687386274683562
EState_VSA3,17.00689131982936
EState_VSA4,5.687386274683562
EState_VSA5,12.13273413692322
EState_VSA6,30.121178184959014
EState_VSA7,24.26546827384644
EState_VSA8,10.312066903955905
EState_VSA9,4.736862953800049
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.593935185185185
VSA_EState9,54.23939814814815
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,10.114318268765572
EState_VSA11,0.0
FractionCSP3,0.06666666666666667
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.22
NumHAcceptors,6
fr_morpholine,0
fr_nitro_arom,1
fr_phos_ester,0
HeavyAtomCount,22
HeavyAtomMolWt,284.19
MaxEStateIndex,10.832118079380052
MinEStateIndex,-0.4345409685912931
NumHeteroatoms,7
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.1818181818181819
FpDensityMorgan2,2.0
FpDensityMorgan3,2.772727272727273
MaxPartialCharge,0.2696037106700078
MinPartialCharge,-0.49668631026298127
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,10.832118079380052
MinAbsEStateIndex,0.021694767540727522
NumAliphaticRings,0
NumRotatableBonds,4
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.49668631026298127
MinAbsPartialCharge,0.2696037106700078
NumRadicalElectrons,0
NumValenceElectrons,110
fr_para_hydroxylation,0
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,1
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,296.09094024400036
MZ,0.7549019607843137
Mi,1.1259661507294498
Mm,0.7255261108689584
Mp,0.701964001408947
Mv,0.689035835298907
SZ,25.666666666666668
Si,38.282849124801295
Sm,24.667887769544585
Sp,23.866776047904196
Sv,23.427218400162836
nB,0
nC,15
nF,0
nH,12
nI,0
nN,4
nO,3
nP,0
nS,0
nX,0
ABC,17.068022004399857
AMW,8.708557066000012
IC0,1.7234100046343066
IC1,3.34380953198139
IC2,4.12408379706906
IC3,4.829966150010237
IC4,4.947613208833767
IC5,4.947613208833767
MID,44.89194571100291
Mpe,1.004959630911188
Mse,1.0285763249218116
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,80.00140000000002
SdO,10.832118079380052
SdS,0
Spe,34.16862745098039
SsF,0
SsI,0
Sse,34.971595047341594
StN,0
fMF,0.5
nBr,0
nCl,0
AMID,2.040542986863769
BIC0,0.31381210939274745
BIC1,0.6088672572498581
BIC2,0.750945759970396
BIC3,0.8794783955962349
BIC4,0.9009005015338747
BIC5,0.9009005015338747
CIC0,3.3640528366160325
CIC1,1.7436533092689492
CIC2,0.9633790441812788
CIC3,0.2574966912401022
CIC4,0.13984963241657233
CIC5,0.13984963241657233
GGI1,4.5
GGI2,2.4444444444444455
GGI3,1.0
GGI4,1.0644444444444443
GGI5,0.8197222222222221
GGI6,0.2596371882086168
GGI7,0.2543934240362812
GGI8,0.15570672713529854
GGI9,0.10000000000000003
JGI1,0.1875
JGI2,0.07407407407407411
JGI3,0.03125
JGI4,0.03670498084291188
JGI5,0.03152777777777778
JGI6,0.011801690373118946
JGI7,0.01413296800201562
JGI8,0.01038044847568657
JGI9,0.007142857142857143
MIC0,16.82252704908979
MIC1,34.16198615198331
MIC2,42.068090846485795
MIC3,44.074090846485795
MIC4,44.19267908177992
MIC5,44.19267908177992
MPC2,33
MPC3,43
MPC4,54
MPC5,66
MPC6,70
MPC7,77
MPC8,81
MPC9,87
Mare,1.0197647058823531
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,1
NssS,0
NtCH,0
NtsC,0
RNCG,0.30208661074236803
RPCG,0.16397406072405452
SIC0,0.3387562835172957
SIC1,0.6572646594819327
SIC2,0.8106366426168313
SIC3,0.9493860300752943
SIC4,0.9725109279850382
SIC5,0.9725109279850382
SaaN,8.12230678382464
SaaO,0
SaaS,0
Sare,34.672000000000004
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.173373084196948
SssS,0
StCH,0
StsC,0
TIC0,58.595940157566424
TIC1,113.68952408736726
TIC2,140.21884910034805
TIC3,164.21884910034805
TIC4,168.21884910034808
TIC5,168.21884910034808
Vabc,244.85645317805083
WPol,32
apol,39.85751599999999
bpol,16.650484
nRot,4
ABCGG,13.859632174393996
ATS0Z,940.0
ATS0d,126.0
ATS0i,5522.241274288488
ATS0m,3728.842782
ATS0p,53.93846685818801
ATS0s,215.91666666666666
ATS0v,8348.187483190914
ATS1Z,1050.0
ATS1d,154.0
ATS1i,5392.2438461947995
ATS1m,4062.8511199999994
ATS1p,66.61821172
ATS1s,140.72222222222223
ATS1v,10141.120761943479
ATS2Z,1473.0
ATS2d,228.0
ATS2i,8713.182205789297
ATS2m,5627.059552999999
ATS2p,95.59373224254699
ATS2s,252.05555555555554
ATS2v,14457.294877917113
ATS3Z,1490.0
ATS3d,242.0
ATS3i,10439.921441693798
ATS3m,5567.060195999999
ATS3p,102.93688052139599
ATS3s,244.5
ATS3v,15149.346196047805
ATS4Z,1440.0
ATS4d,220.0
ATS4i,11409.482315356545
ATS4m,5288.777029
ATS4p,96.92985890909401
ATS4s,271.3888888888889
ATS4v,14138.192493910447
ATS5Z,1291.0
ATS5d,204.0
ATS5i,11154.551994348838
ATS5m,4757.349558
ATS5p,84.35009077618798
ATS5s,243.11111111111114
ATS5v,12332.668979589112
ATS6Z,1108.0
ATS6d,165.0
ATS6i,8648.369662334097
ATS6m,4094.6965059999993
ATS6p,69.226315212245
ATS6s,226.72222222222223
ATS6v,10278.132394470873
ATS7Z,905.0
ATS7d,134.0
ATS7i,7444.744111529845
ATS7m,3315.592406
ATS7p,63.616638946245004
ATS7s,194.94444444444446
ATS7v,9083.560193716488
ATS8Z,730.0
ATS8d,126.0
ATS8i,6572.269437437944
ATS8m,2658.799311
ATS8p,58.37442050394299
ATS8s,125.44444444444443
ATS8v,8093.598100328563
C1SP1,0
C1SP2,1
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.06666666666666667
GGI10,0.09090909090909091
JGI10,0.00909090909090909
JGT10,0.4136057057793512
Kier1,16.84375
Kier2,7.7134986225895315
Kier3,4.11032990805841
MAXdO,10.832118079380052
MID_C,31.19552308624212
MID_N,8.381517029256829
MID_O,5.3149055955039675
MID_X,0.0
MID_h,13.696422624760796
MINdO,10.832118079380052
MPC10,88
MWC01,24.0
MWC02,4.74493212836325
MWC03,5.58724865840025
MWC04,6.453624998892692
MWC05,7.315218389752975
MWC06,8.185628891147607
MWC07,9.053803514155955
MWC08,9.926471388926503
MWC09,10.797962031129387
MWC10,11.672242774748845
NaaCH,9
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,1
NdCH2,0
NddsN,1
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,2.8511000000000006
SRW02,3.8918202981106265
SRW03,0.0
SRW04,5.198497031265826
SRW05,2.3978952727983707
SRW06,6.698268054115413
SRW07,4.59511985013459
SRW08,8.279189777195004
SRW09,6.6052979209482015
SRW10,9.90193635004339
SaaCH,15.388699334442482
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.733079765435918
SaasN,1.593935185185185
SdCH2,0
SddsN,-0.4345409685912931
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.592243990079349
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.188140566250766
VE1_D,4.620142822181524
VE2_A,0.19037002573867118
VE2_D,0.210006491917342
VE3_A,2.220714216861537
VE3_D,2.318882978872198
VR1_A,147.8358790898117
VR1_D,121.22403866757567
VR2_A,6.719812685900532
VR2_D,5.510183575798894
VR3_A,5.784560093747209
VR3_D,5.58609775317432
WPath,1126
Xc-3d,1.370790811898598
Xc-4d,0.0
Xc-5d,0.3333333333333333
Xc-6d,0.0
Xp-0d,15.526733258565956
Xp-1d,10.66903509559602
Xp-2d,9.46495327697579
Xp-3d,7.945938725762709
Xp-4d,6.3409913217415035
Xp-5d,5.015526288247198
Xp-6d,3.4150556937046765
Xp-7d,2.4613314069067527
ZMIC0,70.82671892325881
ZMIC1,44.226466479467035
ZMIC2,28.433129982164445
ZMIC3,23.88468363113427
ZMIC4,23.521452708634232
ZMIC5,23.521452708634232
nAcid,0
nAtom,34
nBase,0
nRing,3
piPC1,3.5409593240373143
piPC2,4.1470951276076295
piPC3,4.7481876928230164
piPC4,5.329392009613412
piPC5,5.831149070576642
piPC6,6.138536661470896
piPC7,6.564912795353081
piPC8,6.916157382246281
piPC9,7.301000190373009
AATS0Z,27.647058823529413
AATS0d,3.7058823529411766
AATS0i,162.41886100848495
AATS0m,109.67184652941177
AATS0p,1.5864254958290591
AATS0s,6.3504901960784315
AATS0v,245.53492597620334
AATS1Z,29.166666666666668
AATS1d,4.277777777777778
AATS1i,149.78455128318888
AATS1m,112.85697555555554
AATS1p,1.8505058811111113
AATS1s,3.908950617283951
AATS1v,281.69779894287444
AATS2Z,25.842105263157894
AATS2d,4.0
AATS2i,152.8628457156017
AATS2m,98.72034303508771
AATS2p,1.67708302179907
AATS2s,4.422027290448343
AATS2v,253.63675224415988
AATS3Z,22.238805970149254
AATS3d,3.611940298507463
AATS3i,155.81972301035518
AATS3m,83.09045068656715
AATS3p,1.5363713510656118
AATS3s,3.6492537313432836
AATS3v,226.10964471713143
AATS4Z,20.281690140845072
AATS4d,3.0985915492957745
AATS4i,160.69693401910627
AATS4m,74.48981730985915
AATS4p,1.3652092804097749
AATS4s,3.822378716744914
AATS4v,199.12947174521756
AATS5Z,19.26865671641791
AATS5d,3.044776119402985
AATS5i,166.48585066192297
AATS5m,71.00521728358208
AATS5p,1.2589565787490744
AATS5s,3.6285240464344946
AATS5v,184.06968626252407
AATS6Z,21.307692307692307
AATS6d,3.173076923076923
AATS6i,166.31480119873262
AATS6m,78.74416357692306
AATS6p,1.331275292543173
AATS6s,4.360042735042735
AATS6v,197.65639220136293
AATS7Z,19.67391304347826
AATS7d,2.9130434782608696
AATS7i,161.84226329412706
AATS7m,72.0780957826087
AATS7p,1.3829704118748913
AATS7s,4.23792270531401
AATS7v,197.46869986340192
AATS8Z,17.38095238095238
AATS8d,3.0
AATS8i,156.4826056532844
AATS8m,63.3047455
AATS8p,1.3898671548557855
AATS8s,2.9867724867724865
AATS8v,192.7047166744896
AMID_C,1.4179783221019144
AMID_N,0.3809780467844013
AMID_O,0.24158661797745307
AMID_X,0.0
AMID_h,0.6225646647618543
ATS0dv,374.0
ATS0pe,228.0847
ATS0se,274.59099999999995
ATS1dv,363.0
ATS1pe,246.3054
ATS1se,289.87449599999997
ATS2dv,505.0
ATS2pe,383.5077
ATS2se,457.432388
ATS3dv,455.0
ATS3pe,439.09549999999996
ATS3se,528.983824
ATS4dv,443.0
ATS4pe,467.37659999999994
ATS4se,566.5453800000001
ATS5dv,408.0
ATS5pe,437.02570000000003
ATS5se,533.3194800000001
ATS6dv,355.0
ATS6pe,352.231
ATS6se,425.05027999999993
ATS7dv,287.0
ATS7pe,301.2479
ATS7se,366.176736
ATS8dv,201.0
ATS8pe,258.4285
ATS8se,318.40716399999997
ATSC0Z,242.47058823529414
ATSC0c,0.6348833162839661
ATSC0d,20.117647058823525
ATSC0i,56.74617653066572
ATSC0m,1146.9194350588236
ATSC0p,7.2143026908275285
ATSC0s,77.90931372549021
ATSC0v,1511.6959167782388
ATSC1Z,22.089965397923883
ATSC1c,-0.1050538595588742
ATSC1d,6.6989619377162635
ATSC1i,9.691001984857142
ATSC1m,98.25328005536326
ATSC1p,0.0005467665506179165
ATSC1s,-3.269992310649749
ATSC1v,-38.818074238163064
ATSC2Z,15.328719723183395
ATSC2c,-0.1331227305448393
ATSC2d,-2.138408304498269
ATSC2i,-8.460852042919484
ATSC2m,73.45528998961932
ATSC2p,0.3442829620902618
ATSC2s,27.089941368704345
ATSC2v,62.961879886610625
ATSC3Z,-43.33910034602075
ATSC3c,-0.0656679100294753
ATSC3d,-4.643598615916954
ATSC3i,-21.419036181494977
ATSC3m,-204.72436143944637
ATSC3p,-1.9565838028446
ATSC3s,2.705666089965397
ATSC3v,-318.19643181429717
ATSC4Z,-65.62975778546712
ATSC4c,0.09262505298508625
ATSC4d,-0.06920415224913512
ATSC4i,-31.99231713710143
ATSC4m,-310.07953815224914
ATSC4p,-2.4867342852127807
ATSC4s,-23.676638792772007
ATSC4v,-483.1849103791774
ATSC5Z,38.48442906574394
ATSC5c,-0.14038313797355356
ATSC5d,-2.055363321799307
ATSC5i,-0.752359138159727
ATSC5m,188.81730373702422
ATSC5p,0.9479139625758675
ATSC5s,-6.4062620146097675
ATSC5v,350.78674093481675
ATSC6Z,-31.01384083044983
ATSC6c,-0.06701135640862019
ATSC6d,-1.2975778546712804
ATSC6i,22.928557496189914
ATSC6m,-146.61759238408303
ATSC6p,0.7684511563086602
ATSC6s,2.2800365244136875
ATSC6v,-6.883671506124337
ATSC7Z,-21.930795847750865
ATSC7c,0.09902942479945809
ATSC7d,-1.5709342560553639
ATSC7i,19.13416250096173
ATSC7m,-108.45828243252593
ATSC7p,0.6730700900796363
ATSC7s,0.5450788158400626
ATSC7v,-63.09608036208195
ATSC8Z,19.948096885813143
ATSC8c,0.06076475885619162
ATSC8d,-6.145328719723183
ATSC8i,-3.6225525090616704
ATSC8m,90.22933828027686
ATSC8p,-0.9584237745644184
ATSC8s,3.7917627835447885
ATSC8v,-54.13924295267833
AXp-0d,0.705760602662089
AXp-1d,0.44454312898316745
AXp-2d,0.2868167659689633
AXp-3d,0.18478927269215603
AXp-4d,0.11742576521743525
AXp-5d,0.07599282254919996
AXp-6d,0.048786509910066805
AXp-7d,0.03196534294684095
GATS1Z,0.5935427785864466
GATS1c,1.0648780032750782
GATS1d,0.7062621832358676
GATS1i,0.9794882510310232
GATS1m,0.6028176420818434
GATS1p,0.9568528235971492
GATS1s,0.5297885578660737
GATS1v,0.8705372631922307
GATS2Z,0.7569013509027298
GATS2c,1.3096008491080602
GATS2d,1.1367343798091722
GATS2i,1.1387296325446141
GATS2m,0.7583741614520457
GATS2p,0.9475279088171377
GATS2s,0.4290394561607719
GATS2v,0.8739327773939303
GATS3Z,0.9384735710095807
GATS3c,0.9229691483902468
GATS3d,1.1262110500130926
GATS3i,1.2248810337467801
GATS3m,0.9420000666704483
GATS3p,1.1061748538754976
GATS3s,0.5573835919969159
GATS3v,1.0470517149147152
GATS4Z,1.0734567521577791
GATS4c,0.7807874713226755
GATS4d,0.901037805782061
GATS4i,1.2691123096605677
GATS4m,1.07379526615573
GATS4p,1.1099842987493502
GATS4s,1.0747493106624773
GATS4v,1.0982199335737985
GATS5Z,0.952692867540029
GATS5c,1.0008666015947743
GATS5d,1.0650039277297725
GATS5i,1.0070052010020942
GATS5m,0.9499971511617361
GATS5p,0.8581572936565609
GATS5s,0.8610996986001505
GATS5v,0.8598609215952995
GATS6Z,1.0665448997872577
GATS6c,1.0335923525094455
GATS6d,1.0094466936572202
GATS6i,0.7885169937710145
GATS6m,1.0635858125272943
GATS6p,0.8204464363695926
GATS6s,0.947940135178629
GATS6v,0.8996690826013394
GATS7Z,1.0340563888361494
GATS7c,0.6165571045067053
GATS7d,0.9628146453089248
GATS7i,0.7434083750420172
GATS7m,1.0380195219032486
GATS7p,0.8958252377394168
GATS7s,1.042681517327975
GATS7v,1.0046031869481944
GATS8Z,0.8927445068274761
GATS8c,0.7244256270149545
GATS8d,1.2302631578947372
GATS8i,0.9639345852520667
GATS8m,0.9031309535241021
GATS8p,1.1618430646168991
GATS8s,0.4922033116263461
GATS8v,1.1216295478281901
MATS1Z,0.08604237425198126
MATS1c,-0.15627680155237897
MATS1d,0.31448992852501634
MATS1i,0.16129039074116872
MATS1m,0.08090783158799003
MATS1p,7.157873092789648e-05
MATS1s,-0.03964001123217153
MATS1v,-0.02425191081841312
MATS2Z,0.03770950909539741
MATS2c,-0.12507265349406324
MATS2d,-0.06340412434595258
MATS2i,-0.0889368118550469
MATS2m,0.03820271485059599
MATS2p,0.028465920500114414
MATS2s,0.20740668377984525
MATS2v,0.024843759011542416
MATS3Z,-0.09070368680614392
MATS3c,-0.05248840722395583
MATS3d,-0.11713363009513833
MATS3i,-0.1915435066971766
MATS3m,-0.09058175429425891
MATS3p,-0.1376284466616174
MATS3s,0.017623368982626418
MATS3v,-0.10681567261801123
MATS4Z,-0.12961710095605167
MATS4c,0.06986426960401919
MATS4d,-0.0016473107651758549
MATS4i,-0.26997879824111765
MATS4m,-0.12946750083658903
MATS4p,-0.16506522581759805
MATS4s,-0.1455295673327936
MATS4v,-0.15306274278579854
MATS5Z,0.08054342552159144
MATS5c,-0.1122083420962428
MATS5d,-0.05184603299293008
MATS5i,-0.006728104215225305
MATS5m,0.08354356312729519
MATS5p,0.06667740275090933
MATS5s,-0.04172721818910607
MATS5v,0.11775594548558645
MATS6Z,-0.0836319187847572
MATS6c,-0.06901286666067125
MATS6d,-0.0421727395411606
MATS6i,0.26418959035984757
MATS6m,-0.08358507662885584
MATS6p,0.06964620899673019
MATS6s,0.019134979386025413
MATS6v,-0.0029773594601036563
MATS7Z,-0.06685230892559542
MATS7c,0.11528994372811127
MATS7d,-0.057716755657259124
MATS7i,0.24922633934454114
MATS7m,-0.06989577035636889
MATS7p,0.06895837472306919
MATS7s,0.005171196136603114
MATS7v,-0.030850274048828726
MATS8Z,0.06659966266953164
MATS8c,0.07747962154995156
MATS8d,-0.24728487886382627
MATS8i,-0.051678239603524426
MATS8m,0.06368607543189464
MATS8p,-0.10754564902163534
MATS8s,0.0393986560343876
MATS8v,-0.0289919458757237
MAXaaN,4.068304516250945
MAXssO,5.173373084196948
MINaaN,4.054002267573696
MINssO,5.173373084196948
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,28.884129072651017
SpAD_D,211.907773737468
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,645
TMWC10,119.73713277551747
TSRW10,69.56802455461143
VE1_Dt,4.645107916884537
VE2_Dt,0.2111412689492971
VE3_Dt,2.324271965273978
VR1_Dt,119.59283127078554
VR2_Dt,5.4360377850357064
VR3_Dt,5.572550260876897
Xc-3dv,0.4701042345069126
Xc-4dv,0.0
Xc-5dv,0.053620195615425276
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.30274943015462097
Xch-7d,0.43499693219208
Xp-0dv,11.732254263143462
Xp-1dv,6.54230084736611
Xp-2dv,4.604341151532504
Xp-3dv,3.196546917015868
Xp-4dv,2.0760478709354957
Xp-5dv,1.3435964573953962
Xp-6dv,0.6926049967120084
Xp-7dv,0.39611675931827206
Xpc-4d,3.2842406137470004
Xpc-5d,4.503117364623441
Xpc-6d,6.484432333535442
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,0
nHBAcc,6
nHBDon,0
nHRing,1
nSpiro,0
naRing,3
piPC10,7.626235111166205
AATS0dv,11.0
AATS0pe,6.708373529411765
AATS0se,8.076205882352939
AATS1dv,10.083333333333334
AATS1pe,6.841816666666666
AATS1se,8.052069333333332
AATS2dv,8.859649122807017
AATS2pe,6.728205263157895
AATS2se,8.025129614035087
AATS3dv,6.791044776119403
AATS3pe,6.553664179104477
AATS3se,7.895280955223881
AATS4dv,6.23943661971831
AATS4pe,6.582769014084506
AATS4se,7.979512394366199
AATS5dv,6.08955223880597
AATS5pe,6.522771641791045
AATS5se,7.959992238805972
AATS6dv,6.826923076923077
AATS6pe,6.773673076923076
AATS6se,8.174043846153845
AATS7dv,6.239130434782608
AATS7pe,6.5488673913043485
AATS7se,7.960363826086956
AATS8dv,4.785714285714286
AATS8pe,6.153059523809524
AATS8se,7.581122952380952
AATSC0Z,7.131487889273357
AATSC0c,0.018673038714234296
AATSC0d,0.5916955017301037
AATSC0i,1.6690051920784035
AATSC0m,33.732924560553634
AATSC0p,0.2121853732596332
AATSC0s,2.2914504036908885
AATSC0v,44.46164461112467
AATSC1Z,0.6136101499423301
AATSC1c,-0.002918162765524283
AATSC1d,0.186082276047674
AATSC1i,0.26919449957936503
AATSC1m,2.7292577793156463
AATSC1p,1.5187959739386568e-05
AATSC1s,-0.0908331197402708
AATSC1v,-1.078279839948974
AATSC2Z,0.2689249074242701
AATSC2c,-0.0023354865007866547
AATSC2d,-0.037515935166636295
AATSC2i,-0.1484360007529734
AATSC2m,1.2886892980634967
AATSC2p,0.006040051966495821
AATSC2s,0.4752621292755148
AATSC2v,1.104594383975625
AATSC3Z,-0.6468522439704589
AATSC3c,-0.0009801180601414223
AATSC3d,-0.06930744202861125
AATSC3i,-0.3196871071864922
AATSC3m,-3.0555874841708413
AATSC3p,-0.029202743326038807
AATSC3s,0.04038307596963279
AATSC3v,-4.749200474840256
AATSC4Z,-0.9243627857108045
AATSC4c,0.0013045782110575528
AATSC4d,-0.0009747063697061284
AATSC4i,-0.4505960160155131
AATSC4m,-4.367317438764072
AATSC4p,-0.03502442655229269
AATSC4s,-0.33347378581369025
AATSC4v,-6.805421272946161
AATSC5Z,0.57439446366782
AATSC5c,-0.0020952707160231876
AATSC5d,-0.03067706450446727
AATSC5i,-0.011229240868055627
AATSC5m,2.818168712492899
AATSC5p,0.01414796959068459
