DLiP-ID,C003GJ
NtsC,0
RNCG,0.2278224708511852
RPCG,0.11145038108736115
SIC0,0.24432490386107772
SIC1,0.5861080282250628
SIC2,0.8122213591555943
SIC3,0.9079246735400311
SIC4,0.940295855845798
SIC5,0.940295855845798
SaaN,4.53630574452003
SaaO,0
SaaS,0
Sare,42.82800000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,60.38084159009594
TIC1,144.84686353161712
TIC2,200.72701737826864
TIC3,224.37850183267182
TIC4,232.37850183267184
TIC5,232.37850183267184
Vabc,305.61663689670047
WPol,27
apol,51.44623899999998
bpol,26.433760999999997
nRot,4
ABCGG,13.527711136215462
ATS0Z,1094.0
ATS0d,129.0
ATS0i,7252.838315704627
ATS0m,4413.482369000002
ATS0p,70.38759681152698
ATS0v,9752.34656000512
ATS1Z,1007.0
ATS1d,162.0
ATS1i,6645.625667853885
ATS1m,3740.0340989999977
ATS1p,85.33678356000004
ATS1v,11877.722811356358
ATS2Z,1377.0
ATS2d,258.0
ATS2i,12094.01025481669
ATS2m,4990.370262
ATS2p,124.50731587879197
ATS2v,16848.94606512569
ATS3Z,1358.0
ATS3d,283.0
ATS3i,15970.831634226935
ATS3m,4702.413011
ATS3p,139.63832248213097
ATS3v,17846.378835410254
ATS4Z,1250.0
ATS4d,264.0
ATS4i,16340.627769283474
ATS4m,4342.118884999998
ATS4p,130.99137000547
ATS4v,16459.718976419885
ATS5Z,1301.0
ATS5d,258.0
ATS5i,14892.58070286028
ATS5m,4619.971167000001
ATS5p,125.99472700637597
ATS5v,16310.823620012934
ATS6Z,1359.0
ATS6d,263.0
ATS6i,14339.447397574184
ATS6m,4814.670167999999
ATS6p,130.08947330758394
ATS6v,17006.772893990612
ATS7Z,1307.0
ATS7d,255.0
ATS7i,15518.32250992203
ATS7m,4472.127701
ATS7p,134.29073178273495
ATS7v,17088.942941212266
ATS8Z,1003.0
ATS8d,218.0
ATS8i,16627.793927023424
ATS8m,3158.6258279999993
ATS8p,123.23640088152696
ATS8v,14624.406561607946
C1SP1,0
C1SP2,1
C1SP3,4
C2SP1,0
C2SP2,9
C2SP3,2
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.3157894736842105
GGI10,0.020000000000000004
JGI10,0.010000000000000002
JGT10,0.31836398976774977
Kier1,18.340264650283554
Kier2,9.333333333333334
Kier3,5.2631578947368425
MPC10,52
MWC01,23.0
MWC02,4.672828834461906
MWC03,5.493061443340548
MWC04,6.333279628139691
MWC05,7.170888478512505
MWC06,8.01862546504575
MWC07,8.863757191604241
MWC08,9.715168043938537
MWC09,10.56424066528507
MWC10,11.417614285165403
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.339320000000004
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.117993812416755
SRW05,2.3978952727983707
SRW06,6.577861357721047
SRW07,4.442651256490317
SRW08,8.121777419161074
SRW09,6.259581464064923
SRW10,9.710327470561179
SaaCH,16.71173695095322
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.5951025132275136
SaasN,0
SdCH2,0
SddsN,0
SdsCH,2.3316666666666666
SdssC,1.238425925925926
SdssS,0
SsCH3,2.1231806098242787
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.5110416666666664
SsssP,0
WPath,2100000953
Xc-3d,0.962215376648032
Xc-4d,0.0
Xc-5d,0.13608276348795434
Xc-6d,0.0
Xp-1d,10.326499840494924
Xp-2d,8.809729339514073
Xp-3d,7.304334313519014
Xp-4d,5.859829726931851
Xp-5d,4.390127919096993
Xp-6d,2.8049056075886893
Xp-7d,2.0614380898535387
ZMIC0,76.12671589045206
ZMIC1,43.931709629375334
ZMIC2,26.51128599858624
ZMIC3,22.580132372432107
ZMIC4,21.694140160403784
ZMIC5,21.694140160403784
nAcid,0
nAtom,45
nBase,1
nRing,3
piPC1,3.4339872044851463
piPC2,3.9512437185814275
piPC3,4.477336814478207
piPC4,4.990432586778736
piPC5,5.492032107171434
piPC6,5.603271293059812
piPC7,5.9581016434388605
piPC8,6.206449910720728
piPC9,6.401398820270603
AATS0Z,24.31111111111111
AATS0d,2.8666666666666667
AATS0i,161.17418479343615
AATS0m,98.07738597777782
AATS0p,1.5641688180339328
AATS0v,216.71881244455824
AATS1Z,21.891304347826086
AATS1d,3.5217391304347827
AATS1i,144.47012321421488
AATS1m,81.3050891086956
AATS1p,1.855147468695653
AATS1v,258.2113654642686
AATS2Z,17.430379746835442
AATS2d,3.2658227848101267
AATS2i,153.0887374027429
AATS2m,63.169243822784814
AATS2p,1.5760419731492654
AATS2v,213.27779829273024
AATS3Z,13.313725490196079
AATS3d,2.7745098039215685
AATS3i,156.57678072771506
AATS3m,46.102088343137254
AATS3p,1.3690031615895193
AATS3v,174.96449838637506
AATS4Z,12.135922330097088
AATS4d,2.563106796116505
AATS4i,158.6468715464415
AATS4m,42.15649402912619
AATS4p,1.2717608738395145
AATS4v,159.80309685844549
AATS5Z,13.840425531914894
AATS5d,2.74468085106383
AATS5i,158.43170960489658
AATS5m,49.14862943617022
AATS5p,1.3403694362380423
AATS5v,173.51940021290355
AATS6Z,14.771739130434783
AATS6d,2.858695652173913
AATS6i,155.8635586692846
AATS6m,52.33337139130433
AATS6p,1.414016014212869
AATS6v,184.8562271085936
AATS7Z,13.202020202020202
AATS7d,2.5757575757575757
AATS7i,156.75073242345485
AATS7m,45.173007080808084
AATS7p,1.356472038209444
AATS7v,172.61558526477037
AATS8Z,9.64423076923077
AATS8d,2.0961538461538463
AATS8i,159.88263391368676
AATS8m,30.371402192307684
AATS8p,1.1849653930916053
AATS8v,140.61929386161486
ATS0dv,216.44444444444446
ATS0pe,263.3363
ATS0se,330.27337299999994
ATS1dv,236.0
ATS1pe,286.177
ATS1se,345.17801199999974
ATS2dv,303.0
ATS2pe,478.84799999999996
ATS2se,587.2958639999997
ATS3dv,278.0
ATS3pe,594.2315000000002
ATS3se,742.881484
ATS4dv,260.0
ATS4pe,585.4459999999998
ATS4se,740.186628
ATS5dv,279.0
ATS5pe,546.2561
ATS5se,684.3522679999999
ATS6dv,255.0
ATS6pe,542.9265000000001
ATS6se,674.6937439999998
ATS7dv,191.0
ATS7pe,581.0240000000002
ATS7se,724.6709159999998
ATS8dv,99.0
ATS8pe,589.8835000000001
ATS8se,748.3389439999999
ATSC0Z,466.7999999999999
ATSC0c,0.29097182554201123
ATSC0d,23.200000000000006
ATSC0i,64.57847390847225
ATSC0m,2210.483914577777
ATSC0p,11.57169665052431
ATSC0v,2458.9783431152186
ATSC1Z,-43.06222222222223
ATSC1c,-0.06374595705677825
ATSC1d,9.484444444444442
ATSC1i,-7.6465118485176795
ATSC1m,-202.7324416795057
ATSC1p,-1.1349126679777155
ATSC1v,-83.73545369718386
ATSC2Z,-45.64888888888891
ATSC2c,-0.07215829049163443
ATSC2d,-0.9288888888888934
ATSC2i,5.051495005079798
ATSC2m,-213.62852590320952
ATSC2p,-0.05028267204858872
ATSC2v,-30.039019492943794
ATSC3Z,-76.34666666666666
ATSC3c,-0.03856617207967617
ATSC3d,-3.1200000000000037
ATSC3i,-1.3362783522249937
ATSC3m,-364.98044177629635
ATSC3p,-1.5496691012304162
ATSC3v,-415.85579185741017
ATSC4Z,61.0577777777778
ATSC4c,-0.0024169012130220557
ATSC4d,4.764444444444445
ATSC4i,-4.645022435772291
ATSC4m,289.2704073886416
ATSC4p,0.7421610047669098
ATSC4v,256.1574292982902
ATSC5Z,57.551111111111105
ATSC5c,0.10418248645234278
ATSC5d,2.1377777777777744
ATSC5i,8.21960017226252
ATSC5m,274.5967471930864
ATSC5p,1.457460390271461
ATSC5v,370.86099038487407
ATSC6Z,-31.79111111111111
ATSC6c,-0.018880315255383636
ATSC6d,-8.29777777777778
ATSC6i,-11.4379873710233
ATSC6m,-153.27200855901225
ATSC6p,-1.3893503206362794
ATSC6v,-247.13355174104169
ATSC7Z,-135.55999999999997
ATSC7c,-0.05704877981383197
ATSC7d,-12.10666666666667
ATSC7i,-14.160299743333848
ATSC7m,-650.7608140044445
ATSC7p,-3.7942333269680395
ATSC7v,-915.8058100543291
ATSC8Z,-168.27111111111114
ATSC8c,-0.05758986426014325
ATSC8d,-6.68444444444444
ATSC8i,-13.78066318957296
ATSC8m,-810.3180014019755
ATSC8p,-4.780189105255608
ATSC8v,-1241.1946541106608
AXp-1d,0.44897825393456187
AXp-2d,0.2936576446504691
AXp-3d,0.19221932403997405
AXp-4d,0.12467722823259257
AXp-5d,0.08129866516846283
AXp-6d,0.05194269643682758
AXp-7d,0.03435730149755898
GATS1Z,0.8309116649901271
GATS1c,1.2193759689811126
GATS1d,0.7008995502248873
GATS1i,1.2905412217996457
GATS1m,0.8372327686747915
GATS1p,1.0768851353162958
GATS1v,1.04280598163931
GATS2Z,0.6610046315880816
GATS2c,1.4452389373886871
GATS2d,1.2483631601920553
GATS2i,1.1052818473630144
GATS2m,0.670597540270811
GATS2p,0.9020187319672113
GATS2v,0.9633617256611359
GATS3Z,0.6843002839524842
GATS3c,1.0008226049585618
GATS3d,1.1249154834347528
GATS3i,1.0583438063463808
GATS3m,0.6958007409971465
GATS3p,0.9678936362930906
GATS3v,1.0379823200889808
GATS4Z,0.5614345970499415
GATS4c,0.7182385917331195
GATS4d,0.8562102443923667
GATS4i,1.0147945408278296
GATS4m,0.572698474658536
GATS4p,0.891443385964757
GATS4v,0.9277614284092746
GATS5Z,0.5635471932031578
GATS5c,0.8332104694741349
GATS5d,0.9583639031548054
GATS5i,0.9796106225971881
GATS5m,0.5735847615451813
GATS5p,0.8418981380467873
GATS5v,0.8857225658533525
GATS6Z,0.6464923065459559
GATS6c,1.171077975298038
GATS6d,1.2781109445277357
GATS6i,1.1644975011366139
GATS6m,0.6575833532573849
GATS6p,0.9606981416068762
GATS6v,1.0071456247882642
GATS7Z,0.7464533942683045
GATS7c,1.2129452198157193
GATS7d,1.130268199233716
GATS7i,1.1679330792525662
GATS7m,0.7586150402266476
GATS7p,1.0457217124129181
GATS7v,1.1214480577982915
GATS8Z,0.7767286269856964
GATS8c,0.8866363232632148
GATS8d,0.7294429708222809
GATS8i,1.0787976898930953
GATS8m,0.7901326258162853
GATS8p,1.082077771126443
GATS8v,1.1751970398742995
MATS1Z,-0.09024440222048363
MATS1c,-0.21431688537358815
MATS1d,0.3999250374812592
MATS1i,-0.11583245743269696
MATS1m,-0.08972027047043903
MATS1p,-0.095944500360382
MATS1v,-0.03331266335736363
MATS2Z,-0.05570379529899237
MATS2c,-0.1412604935931569
MATS2d,-0.022806634657354972
MATS2i,0.04455716726491969
MATS2m,-0.055049997969064936
MATS2p,-0.00247517967737339
MATS2v,-0.006958513455921053
MATS3Z,-0.07215585462976966
MATS3c,-0.05847469132283215
MATS3d,-0.05933062880324549
MATS3i,-0.00912896405687194
MATS3m,-0.0728441324882284
MATS3p,-0.059081875831017455
MATS3v,-0.0746105759894167
MATS4Z,0.05714594720509817
MATS4c,-0.0036289689301023213
MATS4d,0.0897221292266488
MATS4i,-0.03142500296540814
MATS4m,0.05717312586590222
MATS4p,0.028020532248857193
MATS4v,0.04551216983997896
MATS5Z,0.059021130740761006
MATS5c,0.1714069549013713
MATS5d,0.044112252384445994
MATS5i,0.06093230046996957
MATS5m,0.05946928124958597
MATS5p,0.060295427772592565
MATS5v,0.07220065045291342
MATS6Z,-0.03331191088260498
MATS6c,-0.03173825091998522
MATS6d,-0.17494377811094453
MATS6i,-0.08663363187795359
MATS6m,-0.03391565244698619
MATS6p,-0.058727215802653186
MATS6v,-0.04915884759656951
MATS7Z,-0.1320012463971333
MATS7c,-0.08911949981218295
MATS7d,-0.2371995820271682
MATS7i,-0.09966943307542521
MATS7m,-0.1338170199073902
MATS7p,-0.1490405049790219
MATS7v,-0.16928793593161306
MATS8Z,-0.1559760398128008
MATS8c,-0.0856395330372298
MATS8d,-0.12466843501326248
MATS8i,-0.0923339713087349
MATS8m,-0.15861611282442234
MATS8p,-0.17874224650237097
MATS8v,-0.21840590043672986
MAXaaN,4.53630574452003
MINaaN,4.53630574452003
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,6.119206588882365
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,502
TMWC10,117.24946403549363
TSRW10,68.47823565492372
Xc-3dv,0.5448323890939124
Xc-4dv,0.0
Xc-5dv,0.04269016102873266
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.2874574785652648
Xch-7d,0.26254020451338433
Xp-0dv,13.85085839103088
Xp-1dv,7.7374547502470605
Xp-2dv,5.706517539928644
Xp-3dv,4.055710350972485
Xp-4dv,2.8110881125361895
Xp-5dv,1.6807110720381533
Xp-6dv,0.9582784508421955
Xp-7dv,0.6010667597680274
Xpc-4d,2.221943087597193
Xpc-5d,3.3594828113624717
Xpc-6d,4.685988957084639
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,46
nFRing,0
nHBAcc,2
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,6.545910745712667
AATS0dv,4.809876543209877
AATS0pe,5.8519177777777776
AATS0se,7.339408288888888
AATS1dv,5.130434782608695
AATS1pe,6.221239130434783
AATS1se,7.503869826086951
AATS2dv,3.8354430379746836
AATS2pe,6.061367088607595
AATS2se,7.43412486075949
AATS3dv,2.7254901960784315
AATS3pe,5.825799019607845
AATS3se,7.283151803921569
AATS4dv,2.5242718446601944
AATS4pe,5.683941747572813
AATS4se,7.186277941747573
AATS5dv,2.9680851063829787
AATS5pe,5.811235106382978
AATS5se,7.280343276595743
AATS6dv,2.7717391304347827
AATS6pe,5.901375000000002
AATS6se,7.333627652173911
AATS7dv,1.9292929292929293
AATS7pe,5.8689292929292955
AATS7se,7.3199082424242405
AATS8dv,0.9519230769230769
AATS8pe,5.6719567307692325
AATS8se,7.195566769230767
AATSC0Z,10.373333333333331
AATSC0c,0.00646604056760025
AATSC0d,0.5155555555555557
AATSC0i,1.43507719796605
AATSC0m,49.12186476839504
AATSC0p,0.2571488144560958
AATSC0v,54.64396318033819
AATSC1Z,-0.9361352657004833
AATSC1c,-0.0013857816751473534
AATSC1d,0.206183574879227
AATSC1i,-0.1662285184460365
AATSC1m,-4.407226993032733
AATSC1p,-0.024672014521254684
AATSC1v,-1.8203359499387795
AATSC2Z,-0.5778340365682141
AATSC2c,-0.0009133960821725877
AATSC2d,-0.011758087201125233
AATSC2i,0.06394297474784555
AATSC2m,-2.7041585557368295
AATSC2p,-0.0006364895196023888
AATSC2v,-0.3802407530752379
AATSC3Z,-0.7484967320261438
AATSC3c,-0.000378099726271335
AATSC3d,-0.030588235294117683
AATSC3i,-0.013100768159068566
AATSC3m,-3.5782396252578073
AATSC3p,-0.015192834325788395
AATSC3v,-4.077017567229511
AATSC4Z,0.5927939590075515
AATSC4c,-2.3465060320602483e-05
AATSC4d,0.04625674217907228
AATSC4i,-0.04509730520167273
AATSC4m,2.8084505571712777
AATSC4p,0.007205446648222425
AATSC4v,2.4869653329931087
AATSC5Z,0.6122458628841607
AATSC5c,0.0011083243239610934
AATSC5d,0.022742316784869942
AATSC5i,0.08744255502406936
AATSC5m,2.9212419914158128
AATSC5p,0.01550489776884533
AATSC5v,3.945329684945469
AATSC6Z,-0.34555555555555556
AATSC6c,-0.0002052208179933004
AATSC6d,-0.09019323671497587
AATSC6i,-0.12432594968503588
AATSC6m,-1.6660000930327419
AATSC6p,-0.015101633919959558
AATSC6v,-2.686234258054801
AATSC7Z,-1.369292929292929
AATSC7c,-0.0005762503011498178
AATSC7d,-0.12228956228956231
AATSC7i,-0.14303333074074595
AATSC7m,-6.573341555600449
AATSC7p,-0.038325589161293326
AATSC7v,-9.250563737922516
AATSC8Z,-1.6179914529914532
AATSC8c,-0.0005537486948090697
AATSC8d,-0.06427350427350423
AATSC8i,-0.13250637682281693
AATSC8m,-7.7915192442497645
AATSC8p,-0.04596335678130392
AATSC8v,-11.934563981833277
ATS0are,256.9287
ATS1are,278.101
ATS2are,469.0480000000001
ATS3are,583.188
ATS4are,575.0829999999997
ATS5are,536.7258999999999
ATS6are,532.6850000000002
ATS7are,570.5070000000001
ATS8are,580.2770000000002
ATSC0dv,123.51604938271608
ATSC0pe,2.742431111111109
ATSC0se,1.3966527999999998
ATSC1dv,45.502112482853256
ATSC1pe,0.018134864197531395
ATSC1se,-0.05319684000000072
ATSC2dv,1.9779972565158017
ATSC2pe,-0.5419368395061719
ATSC2se,-0.2756903600000007
ATSC3dv,-4.266008230452668
ATSC3pe,-0.7201771851851846
ATSC3se,-0.2539792799999997
ATSC4dv,30.09536351165981
ATSC4pe,0.5206399012345668
ATSC4se,0.18548668000000082
ATSC5dv,14.702277091906732
ATSC5pe,0.632790567901234
ATSC5se,0.27744384
ATSC6dv,-42.16861454046639
ATSC6pe,-0.17699471604938227
ATSC6se,-0.09436048000000016
ATSC7dv,-90.27604938271602
ATSC7pe,-1.0515951111111097
ATSC7se,-0.3523079599999999
ATSC8dv,-78.54326474622773
ATSC8pe,-1.3553007901234553
ATSC8se,-0.3741741599999988
AXp-0dv,0.6295844723195855
AXp-1dv,0.33641107609769827
AXp-2dv,0.1902172513309548
AXp-3dv,0.10672921976243382
AXp-4dv,0.05981038537311042
AXp-5dv,0.031124279111817654
AXp-6dv,0.017745897237818435
AXp-7dv,0.010017779329467123
BertzCT,599.0921268088306
ECIndex,4600000000
GATS1dv,0.6677142797544134
GATS1pe,0.8400686622349465
GATS1se,0.7892961315610529
