DLiP-ID,C002VG
PEOE_VSA1,5.733667477162185
PEOE_VSA2,14.770920437654699
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,16.981450852126283
PEOE_VSA6,47.62829311347007
PEOE_VSA7,24.26546827384644
PEOE_VSA8,0.0
PEOE_VSA9,27.365798127252734
RingCount,3
SMR_VSA10,56.41485239340902
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,423.97602184799996
NumHDonors,2
PEOE_VSA10,5.824404497999927
PEOE_VSA11,5.167651769578048
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
PEOE_VSA14,0.0
SlogP_VSA1,11.29293437221419
SlogP_VSA2,14.71872993831661
SlogP_VSA3,5.752853606746789
SlogP_VSA4,5.409283605791522
SlogP_VSA5,5.824404497999927
SlogP_VSA6,53.3254737317647
SlogP_VSA7,5.022633313741326
SlogP_VSA8,16.590311206764618
SlogP_VSA9,0.0
fr_amidine,1
fr_aniline,0
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,2
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,1
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,27.708369516756335
EState_VSA3,33.19020262525266
EState_VSA4,11.761884949391115
EState_VSA5,4.567099647791355
EState_VSA6,36.39820241076966
EState_VSA7,12.13273413692322
EState_VSA8,4.9839785209472085
EState_VSA9,22.743890973186225
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,40.344275691749914
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.486712962962963
VSA_EState9,47.256928644914765
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.794537184071822
EState_VSA11,0.0
FractionCSP3,0.0625
VSA_EState10,7.367469503233392
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-1.8299999999999996
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,24
HeavyAtomMolWt,411.6270000000002
MaxEStateIndex,12.916756267321743
MinEStateIndex,-0.19180366591080866
NumHeteroatoms,8
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.2083333333333333
FpDensityMorgan2,1.875
FpDensityMorgan3,2.5833333333333335
MaxPartialCharge,0.2655400889693163
MinPartialCharge,-0.3787055453622706
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.916756267321743
MinAbsEStateIndex,0.0
NumAliphaticRings,0
NumRotatableBonds,3
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.3787055453622706
MinAbsPartialCharge,0.2655400889693163
NumRadicalElectrons,0
NumValenceElectrons,124
fr_para_hydroxylation,2
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,423.97602184800036
MZ,0.9385964912280699
Mi,1.115794549738555
Mm,0.9327611969729507
Mp,0.778239867633155
Mv,0.7133186283437066
SZ,35.66666666666666
Si,42.40019289006509
Sm,35.444925484972124
Sp,29.57311497005989
Sv,27.106107877060854
nB,0
nC,16
nF,0
nH,14
nI,0
nN,4
nO,1
nP,0
nS,1
nX,2
ABC,17.872588041509122
AMW,11.157263732842114
IC0,1.9504809632118367
IC1,3.879506460812006
IC2,4.300559092390954
IC3,4.9321380397593755
IC4,5.142664355548851
IC5,5.142664355548851
Mpe,0.9896800825593391
Mse,1.018754552075747
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,105.88109999999999
SdO,12.916756267321743
SdS,0
Spe,37.60784313725489
SsF,0
SsI,0
Sse,38.71267297887839
StN,0
fMF,0.42105263157894735
nBr,1
nCl,1
BIC0,0.34923796945100016
BIC1,0.6946342899009736
BIC2,0.7700247032698333
BIC3,0.8831103233231226
BIC4,0.9208055300075526
BIC5,0.9208055300075526
CIC0,3.2974465502317485
CIC1,1.3684210526315792
CIC2,0.947368421052631
CIC3,0.31578947368420973
CIC4,0.1052631578947345
CIC5,0.1052631578947345
GGI1,4.0
GGI2,2.666666666666668
GGI3,1.9375
GGI4,1.8800000000000003
GGI5,0.8194444444444445
GGI6,0.6685714285714285
GGI7,0.40451388888888884
GGI8,0.15998992189468378
GGI9,0.0625
JGI1,0.16
JGI2,0.07619047619047623
JGI3,0.05098684210526315
JGI4,0.05081081081081081
JGI5,0.02214714714714715
JGI6,0.02089285714285714
JGI7,0.014981995884773662
JGI8,0.009411171876157868
JGI9,0.0125
MIC0,34.20415839436531
MIC1,50.46735293805154
MIC2,55.52461609594628
MIC3,58.47766872752523
MIC4,58.68987925384101
MIC5,58.68987925384101
MPC2,35
MPC3,47
MPC4,64
MPC5,85
MPC6,91
MPC7,105
MPC8,113
MPC9,112
Mare,0.9956842105263162
NaaN,1
NaaO,0
NaaS,0
NdNH,1
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,1
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,1
NtCH,0
NtsC,0
RNCG,0.18029984102295282
RPCG,0.12642232576919193
SIC0,0.37166690245154893
SIC1,0.7392454356265206
SIC2,0.819477609279899
SIC3,0.9398258697599664
SIC4,0.9799419565866558
SIC5,0.9799419565866558
SaaN,4.556719891660368
SaaO,0
SaaS,0
Sare,37.83600000000001
SdNH,7.377138902886258
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,6.255361132107163
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,1.1121083711262283
StCH,0
StsC,0
TIC0,74.11827660204979
TIC1,147.42124551085624
TIC2,163.42124551085627
TIC3,187.42124551085627
TIC4,195.42124551085632
TIC5,195.42124551085632
Vabc,306.13215525739906
WPol,38
apol,49.387102
bpol,21.542897999999997
nRot,3
ABCGG,14.633977390029903
ATS0Z,2620.0
ATS0d,134.0
ATS0i,6063.023468278987
ATS0m,12032.398344999998
ATS0p,78.79508466788597
ATS0v,10205.246977782506
ATS1Z,1256.0
ATS1d,165.0
ATS1i,5738.203796841299
ATS1m,4829.4347720000005
ATS1p,81.93911865000003
ATS1v,11502.64161966645
ATS2Z,1864.0
ATS2d,250.0
ATS2i,8905.461892271256
ATS2m,7183.034253999998
ATS2p,117.13489571969797
ATS2v,16245.586670770637
ATS3Z,2091.0
ATS3d,284.0
ATS3i,11837.291909853673
ATS3m,7934.197514999999
ATS3p,130.456637859094
ATS3v,18187.075434677405
ATS4Z,2093.0
ATS4d,269.0
ATS4i,12086.005587288322
ATS4m,7950.966368999999
ATS4p,130.442088415094
ATS4v,18025.90321724785
ATS5Z,2317.0
ATS5d,257.0
ATS5i,12281.583393260134
ATS5m,8892.704040000002
ATS5p,133.54426822879205
ATS5v,18185.425872503027
ATS6Z,2121.0
ATS6d,230.0
ATS6i,11604.266879914187
ATS6m,7992.697912999999
ATS6p,135.50542228739602
ATS6v,17426.892498094054
ATS7Z,1669.0
ATS7d,197.0
ATS7i,11431.765791081401
ATS7m,6152.495096
ATS7p,119.513037579641
ATS7v,15176.18927167902
ATS8Z,1198.0
ATS8d,141.0
ATS8i,10646.571977858684
ATS8m,4242.674104
ATS8p,88.14204257679202
ATS8v,11078.9260567515
C1SP1,0
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,11
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.0625
GGI10,0.0
JGI10,0.0
JGT10,0.41792130115748605
Kier1,20.3136
Kier2,9.08734693877551
Kier3,4.601177003168854
MAXdO,12.916756267321743
MINdO,12.916756267321743
MPC10,92
MWC01,25.0
MWC02,4.795790545596741
MWC03,5.652489180268651
MWC04,6.543911845564792
MWC05,7.429520842786462
MWC06,8.332067707289548
MWC07,9.230633075243945
MWC08,10.138441090609696
MWC09,11.0432897680291
MWC10,11.953674058332748
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.7436700000000016
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.25227342804663
SRW05,0.0
SRW06,6.785587645007929
SRW07,0.0
SRW08,8.426611813185
SRW09,0.0
SRW10,10.128269760518846
SaaCH,14.250972624646566
SaaNH,0
SaaSe,0
SaaaC,1.1286577223481986
SaasC,1.5271554547745032
SaasN,1.486712962962963
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.029522024859325757
SdssS,0
SsCH3,0
SsNH2,5.414672129139722
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
WPath,2300001104
Xc-3d,1.5530106120096072
Xc-4d,0.0
Xc-5d,0.40790035336891883
Xc-6d,0.0
Xp-1d,11.07538740046941
Xp-2d,10.037432922047222
Xp-3d,8.187190538964234
Xp-4d,6.99587972707675
Xp-5d,5.980127554968977
Xp-6d,3.9839887013684248
Xp-7d,3.0323700558291597
ZMIC0,77.94155950232617
ZMIC1,48.664099557910184
ZMIC2,37.467971569775806
ZMIC3,30.711140212948017
ZMIC4,29.896005208702675
ZMIC5,29.896005208702675
nAcid,0
nAtom,38
nBase,2
nRing,3
piPC1,3.597312260588446
piPC2,4.2626798770413155
piPC3,4.908971640319756
piPC4,5.579729825986222
piPC5,6.202788521616849
piPC6,6.569262251938612
piPC7,7.037109992663943
piPC8,7.46585652772473
piPC9,7.8440845171935685
AATS0Z,68.94736842105263
AATS0d,3.526315789473684
AATS0i,159.5532491652365
AATS0m,316.64206171052626
AATS0p,2.07355485968121
AATS0v,268.5591309942765
AATS1Z,32.205128205128204
AATS1d,4.230769230769231
AATS1i,147.13343068823843
AATS1m,123.83166082051284
AATS1p,2.101003042307693
AATS1v,294.93952870939614
AATS2Z,31.066666666666666
AATS2d,4.166666666666667
AATS2i,148.4243648711876
AATS2m,119.71723756666664
AATS2p,1.9522482619949661
AATS2v,270.7597778461773
AATS3Z,27.513157894736842
AATS3d,3.736842105263158
AATS3i,155.75384091912727
AATS3m,104.3973357236842
AATS3p,1.7165347086722895
AATS3v,239.30362414049216
AATS4Z,27.181818181818183
AATS4d,3.4935064935064934
AATS4i,156.96111152322496
AATS4m,103.25930349350648
AATS4p,1.694053096299922
AATS4v,234.10263918503702
AATS5Z,29.705128205128204
AATS5d,3.2948717948717947
AATS5i,157.45619734948892
AATS5m,114.00902615384618
AATS5p,1.7121060029332313
AATS5v,233.1464855449106
AATS6Z,28.28
AATS6d,3.066666666666667
AATS6i,154.72355839885583
AATS6m,106.56930550666665
AATS6p,1.8067389638319469
AATS6v,232.35856664125404
AATS7Z,22.554054054054053
AATS7d,2.6621621621621623
AATS7i,154.48332150110002
AATS7m,83.14182562162162
AATS7p,1.615041048373527
AATS7v,205.08363880647326
AATS8Z,18.151515151515152
AATS8d,2.1363636363636362
AATS8i,161.3116966342225
AATS8m,64.28294096969697
AATS8p,1.3354854935877578
AATS8v,167.86251601138636
ATS0dv,300.09876543209873
ATS0pe,246.0036
ATS0se,300.0464469999999
ATS1dv,317.1111111111111
ATS1pe,257.963
ATS1se,307.13488199999983
ATS2dv,445.77777777777777
ATS2pe,392.74770000000007
ATS2se,471.1031300000001
ATS3dv,484.22222222222223
ATS3pe,497.36629999999997
ATS3se,602.2420020000001
ATS4dv,467.55555555555554
ATS4pe,507.4101
ATS4se,614.5359799999999
ATS5dv,400.55555555555554
ATS5pe,515.7394
ATS5se,627.2086179999999
ATS6dv,330.96296296296293
ATS6pe,482.9748
ATS6se,590.7970710000001
ATS7dv,277.77777777777777
ATS7pe,459.6752
ATS7se,567.38879
ATS8dv,151.77777777777777
ATS8pe,410.0337999999999
ATS8se,509.29859400000004
ATSC0Z,1414.8421052631575
ATSC0c,0.7313746217219396
ATSC0d,26.210526315789487
ATSC0i,64.39463685299481
ATSC0m,7262.7883070789485
ATSC0p,14.608615090033261
ATSC0v,2016.4241465593514
ATSC1Z,-153.96952908587267
ATSC1c,-0.5263611434136259
ATSC1d,11.20498614958449
ATSC1i,1.5200968471701222
ATSC1m,-786.3968581862877
ATSC1p,-0.34283373531966377
ATSC1v,16.246296406938374
ATSC2Z,-34.43490304709142
ATSC2c,0.35330411260263367
ATSC2d,5.878116343490308
ATSC2i,-14.816507189538584
ATSC2m,-156.06670133518006
ATSC2p,-3.4577192977166753
ATSC2v,-271.4537893534649
ATSC3Z,-94.0526315789474
ATSC3c,-0.26161568329085827
ATSC3d,2.7368421052631615
ATSC3i,-15.110717780420163
ATSC3m,-400.5343892894742
ATSC3p,-3.5418613180158935
ATSC3v,-102.53836688340829
ATSC4Z,-43.44321329639888
ATSC4c,-0.11564263882824441
ATSC4d,-4.373961218836563
ATSC4i,-0.9233746478712078
ATSC4m,-183.51163537049916
ATSC4p,0.8365389221441242
ATSC4v,-14.091069579209055
ATSC5Z,99.63988919667588
ATSC5c,0.5249284062466629
ATSC5d,-3.4321329639889173
ATSC5i,38.580692420917906
ATSC5m,468.2417886537391
ATSC5p,3.1631873272683007
ATSC5v,343.5989809193254
ATSC6Z,-95.76731301939057
ATSC6c,-0.5771068596935578
ATSC6d,-11.994459833795013
ATSC6i,7.1720566700955
ATSC6m,-450.94661391897534
ATSC6p,0.8934318778252962
ATSC6v,-306.2616302261185
ATSC7Z,-89.53462603878117
ATSC7c,0.31628992749850254
ATSC7d,-15.831024930747922
ATSC7i,-29.577178157297748
ATSC7m,-349.7175793642669
ATSC7p,-4.411580810583039
ATSC7v,-639.8879952948499
ATSC8Z,-99.04155124653738
ATSC8c,0.015063218397267899
ATSC8d,-6.944598337950142
ATSC8i,-33.48853040490512
ATSC8m,-418.5873137686993
ATSC8p,-5.310834774134879
ATSC8v,-989.2647844448052
AXp-1d,0.4430154960187764
AXp-2d,0.28678379777277774
AXp-3d,0.17419554338221774
AXp-4d,0.10931062073557422
AXp-5d,0.07035444182316443
AXp-6d,0.04378009561943324
AXp-7d,0.02887971481742057
GATS1Z,0.618914763286462
GATS1c,1.7237217531921496
GATS1d,0.6334311605395939
GATS1i,1.07255168654732
GATS1m,0.6099811575601951
GATS1p,0.7345158718152363
GATS1v,0.7604811523703741
GATS2Z,0.32493025072539256
GATS2c,0.6052861258100438
GATS2d,0.9410977242302537
GATS2i,1.238650810125736
GATS2m,0.2832163219661967
GATS2p,0.9020600144393395
GATS2v,0.8907489441007037
GATS3Z,0.3888289561788558
GATS3c,1.204070224311996
GATS3d,1.012299196787148
GATS3i,1.1951084188899672
GATS3m,0.3423279365981961
GATS3p,0.8746627317039906
GATS3v,0.8605481420197676
GATS4Z,0.36153361927113886
GATS4c,1.2277848601179193
GATS4d,1.1549835706462206
GATS4i,1.029530193490775
GATS4m,0.3228310146805617
GATS4p,0.6718724284606322
GATS4v,0.8323898296160112
GATS5Z,0.35756911974269323
GATS5c,0.6829476922334348
GATS5d,1.0496859231798985
GATS5i,0.7235430977645064
GATS5m,0.3161378556574017
GATS5p,0.6938204095603119
GATS5v,0.7766023186968705
GATS6Z,0.4647962701187909
GATS6c,1.2597218665497811
GATS6d,1.0916733601070945
GATS6i,0.985998188979223
GATS6m,0.40953505307058485
GATS6p,0.8496029321471056
GATS6v,0.9695300751487517
GATS7Z,0.4574715422959602
GATS7c,0.6162462062115941
GATS7d,1.1350401606425697
GATS7i,1.2053963779997698
GATS7m,0.40211146422283495
GATS7p,1.030670243912301
GATS7v,1.1294295361737472
GATS8Z,0.4620067951293308
GATS8c,1.0130774010461754
GATS8d,0.8448490933430688
GATS8i,1.23119805744343
GATS8m,0.4161977186222242
GATS8p,0.9736582468801428
GATS8v,1.2486240231941117
MATS1Z,-0.10603415878321028
MATS1c,-0.7012339348491955
MATS1d,0.4165379466584285
MATS1i,0.02300067330632222
MATS1m,-0.10550119372675001
MATS1p,-0.02286617346428854
MATS1v,0.00785039433851594
MATS2Z,-0.015414279691491214
MATS2c,0.3059434449450614
MATS2d,0.1420348058902276
MATS2i,-0.14572312765937054
MATS2m,-0.013609407296452119
MATS2p,-0.14990393511346245
MATS2v,-0.08526020358888522
MATS3Z,-0.03323785432631503
MATS3c,-0.17885203801227986
MATS3d,0.052208835341365493
MATS3i,-0.11732900843059423
MATS3m,-0.02757442268412796
MATS3p,-0.121225088627064
MATS3v,-0.02542579324354222
MATS4Z,-0.015153286561663917
MATS4c,-0.07803168375407796
MATS4d,-0.08235539560840757
MATS4i,-0.007076542503128039
MATS4m,-0.01246961633193487
MATS4p,0.02825985814567097
MATS4v,-0.003448696222794809
MATS5Z,0.034309489335157074
MATS5c,0.3496625999396819
MATS5d,-0.06379363608279263
MATS5i,0.2918833441294293
MATS5m,0.031409120688536504
MATS5p,0.1054884375044284
MATS5v,0.08301545863021843
MATS6Z,-0.03429506733129976
MATS6c,-0.3997962196486633
MATS6d,-0.23186077643908956
MATS6i,0.056430818213593525
MATS6m,-0.0314589394676768
MATS6p,0.030986657437522554
MATS6v,-0.0769543251003711
MATS7Z,-0.032496375551207796
MATS7c,0.22207381434194806
MATS7d,-0.3101595571475088
MATS7i,-0.2358625099484935
MATS7m,-0.024726688335628168
MATS7p,-0.15507331449487402
MATS7v,-0.16295734867074269
MATS8Z,-0.040304089928373844
MATS8c,0.011858166594704686
MATS8d,-0.15254959230862844
MATS8i,-0.29942361699513675
MATS8m,-0.03318351118446309
MATS8p,-0.20931165178628636
MATS8v,-0.2824686934275
MAXaaN,4.556719891660368
MAXdNH,7.377138902886258
MAXsCl,6.255361132107163
MAXssS,1.1121083711262283
MINaaN,4.556719891660368
MINdNH,7.377138902886258
MINsCl,6.255361132107163
MINssS,1.1121083711262283
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.30618134290753374
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,793
TMWC10,124.11981811372169
TSRW10,58.52456827948273
Xc-3dv,0.7139642655108283
Xc-4dv,0.0
Xc-5dv,0.11929375621984455
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.21202758782931808
Xch-7d,0.40625904936868523
Xp-0dv,15.685893319335877
Xp-1dv,8.16443174654324
Xp-2dv,6.214457245129544
Xp-3dv,4.328450295588064
Xp-4dv,2.997825549395113
Xp-5dv,2.186206557546715
Xp-6dv,1.301412362276159
Xp-7dv,0.8335048892088746
Xpc-4d,3.5262923861780058
Xpc-5d,5.991251786439887
Xpc-6d,10.251241237391783
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,39
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,3
piPC10,7.977334265330263
AATS0dv,7.897335932423651
AATS0pe,6.473778947368421
AATS0se,7.895959131578945
AATS1dv,8.13105413105413
AATS1pe,6.614435897435898
AATS1se,7.87525338461538
AATS2dv,7.42962962962963
AATS2pe,6.545795000000001
AATS2se,7.851718833333335
AATS3dv,6.371345029239766
AATS3pe,6.544293421052632
AATS3se,7.924236868421054
AATS4dv,6.072150072150072
AATS4pe,6.589741558441559
AATS4se,7.980986753246752
AATS5dv,5.135327635327635
AATS5pe,6.612043589743591
AATS5se,8.041136128205126
AATS6dv,4.412839506172839
AATS6pe,6.4396640000000005
AATS6se,7.877294280000001
AATS7dv,3.7537537537537538
AATS7pe,6.211827027027027
AATS7se,7.667416081081081
AATS8dv,2.2996632996632997
AATS8pe,6.212633333333332
AATS8se,7.716645363636364
AATSC0Z,37.23268698060941
AATSC0c,0.01924670057162999
AATSC0d,0.6897506925207759
AATSC0i,1.6945957066577582
AATSC0m,191.12600808102496
AATSC0p,0.3844372392114016
AATSC0v,53.06379333050925
AATSC1Z,-3.947936643227504
AATSC1c,-0.013496439574708358
AATSC1d,0.2873073371688331
AATSC1i,0.038976842235131336
AATSC1m,-20.164022004776605
AATSC1p,-0.008790608597940097
AATSC1v,0.4165717027420096
AATSC2Z,-0.5739150507848569
AATSC2c,0.0058884018767105615
AATSC2d,0.09796860572483847
AATSC2i,-0.24694178649230972
AATSC2m,-2.6011116889196675
AATSC2p,-0.05762865496194459
AATSC2v,-4.524229822557748
AATSC3Z,-1.2375346260387816
AATSC3c,-0.003442311622248135
AATSC3d,0.03601108033241002
AATSC3i,-0.1988252339528969
AATSC3m,-5.270189332756239
AATSC3p,-0.04660343839494597
AATSC3v,-1.3491890379395828
AATSC4Z,-0.5641975752779076
AATSC4c,-0.0015018524523148626
AATSC4d,-0.056804691153721595
AATSC4i,-0.01199187854378192
AATSC4m,-2.3832679918246646
AATSC4p,0.010864141846027587
AATSC4v,-0.18300090362609162
AATSC5Z,1.27743447688046
AATSC5c,0.0067298513621367045
AATSC5d,-0.04400170466652458
AATSC5i,0.4946242618066398
AATSC5m,6.003099854535116
AATSC5p,0.04055368368292693
AATSC5v,4.405115139991351
AATSC6Z,-1.2768975069252075
AATSC6c,-0.007694758129247437
AATSC6d,-0.15992613111726683
AATSC6i,0.09562742226794001
AATSC6m,-6.012621518919671
AATSC6p,0.011912425037670616
AATSC6v,-4.083488403014913
AATSC7Z,-1.2099273789024483
AATSC7c,0.004274188209439224
AATSC7d,-0.2139327693344314
AATSC7i,-0.39969159672023985
AATSC7m,-4.725913234652255
AATSC7p,-0.0596159568997708
AATSC7v,-8.647135071552025
AATSC8Z,-1.5006295643414755
AATSC8c,0.00022823058177678633
AATSC8d,-0.10522118693863851
AATSC8i,-0.5074019758318957
AATSC8m,-6.342232026798474
AATSC8p,-0.08046719354749816
AATSC8v,-14.988860370375836
ATS0are,239.17970000000003
ATS1are,250.54000000000002
ATS2are,381.9674
ATS3are,484.97569999999996
ATS4are,495.4980000000001
ATS5are,503.3737000000001
ATS6are,469.6142
ATS7are,447.527
ATS8are,400.3752
ATSC0dv,137.24496426250812
ATSC0pe,3.9822842105263154
ATSC0se,2.6582094999999986
ATSC1dv,40.542936288088654
ATSC1pe,-0.5791495844875345
ATSC1se,-0.42646424999999977
ATSC2dv,34.47871139837899
ATSC2pe,1.2259880886426595
ATSC2se,0.8070124999999995
ATSC3dv,9.92202729044835
ATSC3pe,-0.6323052631578951
ATSC3se,-0.5213354999999995
ATSC4dv,-11.659792756745649
ATSC4pe,-0.9767864265927981
ATSC4se,-0.8762537499999993
ATSC5dv,-62.6431722581307
ATSC5pe,0.3207324099723005
ATSC5se,0.5098705000000009
ATSC6dv,-56.76515851031086
ATSC6pe,-2.3894451523545697
ATSC6se,-1.3763302499999994
ATSC7dv,-16.017646455319586
ATSC7pe,1.0527096952908581
ATSC7se,0.6068974999999991
ATSC8dv,-60.60285215963887
ATSC8pe,-0.6373620498614947
ATSC8se,-0.18770100000000006
AXp-0dv,0.6535788883056616
AXp-1dv,0.3265772698617296
AXp-2dv,0.17755592128941552
AXp-3dv,0.09209468714017158
AXp-4dv,0.04684102420929864
AXp-5dv,0.02572007714760841
