DLiP-ID,T0047L
fr_NH0,1
fr_NH1,3
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,1070.0886207637197
MolLogP,3.933720000000002
NOCount,9
fr_Ar_N,0
fr_COO2,1
fr_urea,1
BalabanJ,1.4994005231372804
SMR_VSA1,24.284676131127995
SMR_VSA2,0.0
SMR_VSA3,10.216698334856808
SMR_VSA4,0.0
SMR_VSA5,57.911329389320656
SMR_VSA6,23.723090019837812
SMR_VSA7,59.65783953108687
SMR_VSA8,0.0
SMR_VSA9,0.0
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,4
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,0
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,210.80654026137944
NHOHCount,4
PEOE_VSA1,25.95680293771018
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,68.35384950309951
PEOE_VSA8,30.885106984118284
PEOE_VSA9,6.4208216229260096
RingCount,3
SMR_VSA10,35.18955180836006
fr_Al_COO,1
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,494.2529201879999
NumHDonors,4
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,11.814359458703011
PEOE_VSA13,0.0
PEOE_VSA14,12.000419800289922
SlogP_VSA1,15.950365812018994
SlogP_VSA2,52.952570025657224
SlogP_VSA3,20.804433175141472
SlogP_VSA4,6.923737199690624
SlogP_VSA5,49.651832720950054
SlogP_VSA6,48.53093654769288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,2
fr_benzene,2
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,12.011146117099809
EState_VSA2,30.6871172168931
EState_VSA3,38.039363955286746
EState_VSA4,29.655932503929574
EState_VSA5,0.0
EState_VSA6,29.16537800469692
EState_VSA7,31.18920547353706
EState_VSA8,15.950365812018994
EState_VSA9,5.106527394840706
SlogP_VSA10,16.169309733438947
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,89.66666666666666
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,19.178148736287287
EState_VSA11,0.0
FractionCSP3,0.4074074074074074
VSA_EState10,0.0
fr_C_O_noCOO,3
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,1
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.88
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,36
HeavyAtomMolWt,460.3200000000003
MaxEStateIndex,13.032347754437609
MinEStateIndex,-0.8474750996420382
NumHeteroatoms,9
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,0.9722222222222222
FpDensityMorgan2,1.7222222222222223
FpDensityMorgan3,2.4444444444444446
MaxPartialCharge,0.3231876596265031
MinPartialCharge,-0.4812303832060897
NumAromaticRings,2
fr_unbrch_alkane,2
MaxAbsEStateIndex,13.032347754437609
MinAbsEStateIndex,0.0789578393961079
NumAliphaticRings,1
NumRotatableBonds,10
NumSaturatedRings,1
fr_Ndealkylation1,0
fr_Ndealkylation2,1
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4812303832060897
MinAbsPartialCharge,0.3231876596265031
NumRadicalElectrons,0
NumValenceElectrons,192
fr_para_hydroxylation,1
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,494.25292018800087
MZ,0.6285714285714286
Mi,1.1324258196622525
Mm,0.5882607609691117
Mp,0.6515907784431137
Mv,0.6116703207234454
SZ,44.0
Si,79.26980737635768
Sm,41.17825326783782
Sp,45.61135449101796
Sv,42.81692245064118
nB,0
nC,27
nF,0
nH,34
nI,0
nN,4
nO,5
nP,0
nS,0
nX,0
ABC,27.36463602545635
AMW,7.060756002685727
IC0,1.5440638792969377
IC1,3.551111251421811
IC2,4.87250918193015
IC3,5.632784624056918
IC4,5.804213195485489
IC5,5.804213195485489
MID,72.41563567900742
Mpe,0.9692436974789915
Mse,1.0057018000208098
NdO,4
NdS,0
NsF,0
NsI,0
NtN,0
SMR,137.81489999999997
SdO,48.62739975267807
SdS,0
Spe,67.84705882352941
SsF,0
SsI,0
Sse,70.39912600145668
StN,0
fMF,0.32857142857142857
nBr,0
nCl,0
AMID,2.011545435527984
BIC0,0.24287082168975416
BIC1,0.55856582043565
BIC2,0.7664127919662775
BIC3,0.8859989851385094
BIC4,0.912963541827003
BIC5,0.912963541827003
CIC0,4.5852191376480285
CIC1,2.5781717655231553
CIC2,1.2567738350148163
CIC3,0.4964983928880482
CIC4,0.3250698214594774
CIC5,0.3250698214594774
GGI1,7.0
GGI2,3.555555555555557
GGI3,2.375
GGI4,1.9066666666666672
GGI5,0.9930555555555556
GGI6,0.750204081632653
GGI7,0.4201388888888889
GGI8,0.3522297808012093
GGI9,0.29500000000000004
JGI1,0.18421052631578944
JGI2,0.07111111111111114
JGI3,0.0465686274509804
JGI4,0.038911564625850346
JGI5,0.02068865740740741
JGI6,0.017446606549596583
JGI7,0.009548611111111112
JGI8,0.008590970263444131
JGI9,0.008428571428571428
MIC0,14.533463274027033
MIC1,31.768795314304324
MIC2,39.98303405883142
MIC3,42.80659170449518
MIC4,42.97939170449519
MIC5,42.97939170449519
MPC2,50
MPC3,60
MPC4,73
MPC5,86
MPC6,79
MPC7,88
MPC8,93
MPC9,100
Mare,0.9833142857142855
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1365786948730865
RPCG,0.0917243596649043
SIC0,0.25191590517654855
SIC1,0.5793681319013069
SIC2,0.7949558159510094
SIC3,0.918995681629412
SIC4,0.9469644621465851
SIC5,0.9469644621465851
SaaN,0
SaaO,0
SaaS,0
Sare,68.83199999999998
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,8.707060026678176
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,108.08447155078564
TIC1,248.57778759952677
TIC2,341.0756427351105
TIC3,394.2949236839843
TIC4,406.2949236839842
TIC5,406.2949236839842
Vabc,478.25227081957775
WPol,51
apol,76.17096199999997
bpol,41.00103800000002
nRot,10
ABCGG,19.951915501528806
ATS0Z,1522.0
ATS0d,210.0
ATS0i,11482.864463506969
ATS0m,5994.301644000003
ATS0p,98.47315876486599
ATS0s,369.0
ATS0v,14547.014235592054
ATS1Z,1691.0
ATS1d,263.0
ATS1i,10654.490223607054
ATS1m,6358.998342
ATS1p,126.304814186
ATS1s,225.41666666666669
ATS1v,18352.1572289944
ATS2Z,2436.0
ATS2d,412.0
ATS2i,19636.753348388993
ATS2m,8936.729706000002
ATS2p,188.59173895818805
ATS2s,403.5555555555555
ATS2v,26196.09834396199
ATS3Z,2664.0
ATS3d,480.0
ATS3i,28432.030117100367
ATS3m,9403.817002999998
ATS3p,220.66211467601698
ATS3s,499.5833333333333
ATS3v,29843.235216563266
ATS4Z,2668.0
ATS4d,462.0
ATS4i,30009.676935323816
ATS4m,9362.303792999997
ATS4p,214.42167793996
ATS4s,557.8333333333335
ATS4v,29002.521731252345
ATS5Z,2622.0
ATS5d,439.0
ATS5i,29693.89339683111
ATS5m,9229.170515999996
ATS5p,199.671288487356
ATS5s,631.3611111111112
ATS5v,27466.559216673864
ATS6Z,2326.0
ATS6d,411.0
ATS6i,26580.71360177353
ATS6m,8036.013010999999
ATS6p,195.61899884262104
ATS6s,516.1944444444445
ATS6v,26519.06618632554
ATS7Z,2268.0
ATS7d,419.0
ATS7i,26085.049033276962
ATS7m,7967.069848
ATS7p,207.23675009111096
ATS7s,430.16666666666674
ATS7v,27170.73339217493
ATS8Z,2253.0
ATS8d,408.0
ATS8i,27320.448065524615
ATS8m,7801.7499849999995
ATS8p,203.42130944595996
ATS8s,511.8055555555555
ATS8v,26418.337923825835
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,10
C2SP3,8
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.4074074074074074
GGI10,0.21895724926027957
JGI10,0.0066350681594024115
JGT10,0.4121403144232644
Kier1,30.54016620498615
Kier2,16.184
Kier3,10.596666666666666
MAXdO,13.032347754437609
MID_C,55.407353097138774
MID_N,8.282893820479934
MID_O,8.725388761388706
MID_X,0.0
MID_h,17.00828258186864
MINdO,10.603149408365725
MPC10,109
MWC01,38.0
MWC02,5.176149732573829
MWC03,5.983936280687191
MWC04,6.827629234502852
MWC05,7.653969180478774
MWC06,8.501267040865978
MWC07,9.337061124755339
MWC08,10.186596685017772
MWC09,11.028400915623608
MWC10,11.879670534566642
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,4
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.933720000000002
SRW02,4.343805421853684
SRW03,0.0
SRW04,5.6240175061873385
SRW05,0.0
SRW06,7.084226422097916
SRW07,0.0
SRW08,8.62998601889136
SRW09,0.0
SRW10,10.222559274477174
SaaCH,14.591083374033403
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.0978401201093315
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.4913844851345706
SdssS,0
SsCH3,1.9170894564396261
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,8.452197263587498
SssPH,0
SssSe,0
SsssB,0
SsssN,1.6506772615178098
SsssP,0
VE1_A,4.458610516145087
VE1_D,5.892945443471764
VE2_A,0.1238502921151413
VE2_D,0.16369292898532678
VE3_A,2.7757710194890626
VE3_D,3.0546897934219004
VR1_A,909.9696086213174
VR1_D,245.19734505060825
VR2_A,25.27693357281437
VR2_D,6.811037362516895
VR3_A,8.094345047295832
VR3_D,6.782997221776301
WPath,5135
Xc-3d,2.251110690351662
Xc-4d,0.0
Xc-5d,0.36585677548318873
Xc-6d,0.0
Xp-0d,25.915638315627206
Xp-1d,17.3294075958929
Xp-2d,15.31944176350216
Xp-3d,11.678986411125424
Xp-4d,9.339760781448723
Xp-5d,7.355096312317603
Xp-6d,4.298615826541856
Xp-7d,3.128697949675363
ZMIC0,120.57001124380885
ZMIC1,62.119085851382806
ZMIC2,34.28193475257994
ZMIC3,25.32910535206827
ZMIC4,24.49955494819514
ZMIC5,24.49955494819514
nAcid,1
nAtom,70
nBase,0
nRing,3
piPC1,3.8918202981106265
piPC2,4.356708826689592
piPC3,4.718498871295094
piPC4,5.151845462647779
piPC5,5.574527638798939
piPC6,5.488421063784046
piPC7,5.747899036125887
piPC8,5.985902231070708
piPC9,6.118716499626598
AATS0Z,21.742857142857144
AATS0d,3.0
AATS0i,164.0409209072424
AATS0m,85.63288062857147
AATS0p,1.406759410926657
AATS0s,5.271428571428571
AATS0v,207.8144890798865
AATS1Z,23.48611111111111
AATS1d,3.6527777777777777
AATS1i,147.9790308834313
AATS1m,88.31942141666667
AATS1p,1.7542335303611112
AATS1s,3.130787037037037
AATS1v,254.89107262492223
AATS2Z,19.181102362204726
AATS2d,3.2440944881889764
AATS2i,154.62010510542515
AATS2m,70.3679504409449
AATS2p,1.4849743225054177
AATS2s,3.1776027996500433
AATS2v,206.2684908973385
AATS3Z,15.136363636363637
AATS3d,2.727272727272727
AATS3i,161.54562566534298
AATS3m,53.43077842613636
AATS3p,1.253762015204642
AATS3s,2.8385416666666665
AATS3v,169.56383645774582
AATS4Z,14.5
AATS4d,2.510869565217391
AATS4i,163.09607030067292
AATS4m,50.88208583152173
AATS4p,1.1653352061954347
AATS4s,3.0317028985507255
AATS4v,157.62240071332798
AATS5Z,14.64804469273743
AATS5d,2.452513966480447
AATS5i,165.88767260799503
AATS5m,51.55961182122903
AATS5p,1.115482058588581
AATS5s,3.52715704531347
AATS5v,153.44446489761935
AATS6Z,14.358024691358025
AATS6d,2.537037037037037
AATS6i,164.0784790232934
AATS6m,49.605018586419746
AATS6p,1.2075246842137102
AATS6s,3.1863854595336076
AATS6v,163.6979394217626
AATS7Z,13.829268292682928
AATS7d,2.5548780487804876
AATS7i,159.0551770321766
AATS7m,48.57969419512195
AATS7p,1.2636387200677497
AATS7s,2.6229674796747973
AATS7v,165.67520361082273
AATS8Z,13.25294117647059
AATS8d,2.4
AATS8i,160.70851803249775
AATS8m,45.89264697058823
AATS8p,1.1965959379174116
AATS8s,3.0106209150326793
AATS8v,155.4019877872108
AMID_C,1.5390931415871882
AMID_N,0.2300803839022204
AMID_O,0.24237191003857517
AMID_X,0.0
AMID_h,0.4724522939407956
ATS0dv,488.0
ATS0pe,436.2618999999999
ATS0se,539.5868320000001
ATS1dv,452.0
ATS1pe,465.62
ATS1se,557.9149919999999
ATS2dv,593.0
ATS2pe,798.7085999999999
ATS2se,973.3688399999999
ATS3dv,583.0
ATS3pe,1084.9616999999998
ATS3se,1346.0077720000002
ATS4dv,585.0
ATS4pe,1132.0885
ATS4se,1409.938028
ATS5dv,572.0
ATS5pe,1119.2277
ATS5se,1394.883216
ATS6dv,486.0
ATS6pe,1015.2937
ATS6se,1261.785164
ATS7dv,470.0
ATS7pe,974.8767
ATS7se,1220.6164959999999
ATS8dv,487.0
ATS8pe,1016.0396999999998
ATS8se,1273.6596599999998
ATSC0Z,526.342857142857
ATSC0c,1.5263687721281258
ATSC0d,37.142857142857125
ATSC0i,100.89310942577525
ATSC0m,2499.7124088
ATSC0p,15.5872237362168
ATSC0s,150.5222222222222
ATSC0v,3455.1740501972354
ATSC1Z,7.218775510204103
ATSC1c,-1.1300035156021593
ATSC1d,8.653061224489795
ATSC1i,-9.646023567118956
ATSC1m,37.83843672000094
ATSC1p,0.10510515504711786
ATSC1s,-5.368888888888885
ATSC1v,74.64937157635708
ATSC2Z,18.406530612244907
ATSC2c,0.6391436450565262
ATSC2d,-6.673469387755102
ATSC2i,-14.557885141813724
ATSC2m,62.394043920000975
ATSC2p,-2.976803680878082
ATSC2s,40.85888888888889
ATSC2v,-614.415801100036
ATSC3Z,-82.46204081632652
ATSC3c,-0.19007960683098868
ATSC3d,-6.244897959183671
ATSC3i,-3.399120661144124
ATSC3m,-385.4898360399996
ATSC3p,-0.9189225912768407
ATSC3s,-32.59555555555556
ATSC3v,-306.40335892373673
ATSC4Z,-40.101224489795904
ATSC4c,-0.14094953658027354
ATSC4d,-7.63265306122449
ATSC4i,-37.74712300647887
ATSC4m,-190.61774555999983
ATSC4p,-4.1018875986699594
ATSC4s,-26.815555555555555
ATSC4v,-506.79181551231954
ATSC5Z,1.180408163265286
ATSC5c,0.13802925561108462
ATSC5d,2.591836734693878
ATSC5i,-1.2592648414250494
ATSC5m,21.686161440000042
ATSC5p,1.9001935973082411
ATSC5s,-18.36
ATSC5v,420.4371696793657
ATSC6Z,-231.13632653061225
ATSC6c,-0.04355271842227208
ATSC6d,1.7551020408163274
ATSC6i,42.077465537511195
ATSC6m,-1064.7115406799994
ATSC6p,4.066445576635318
ATSC6s,-69.10222222222222
ATSC6v,-7.343634200853511
ATSC7Z,22.16816326530611
ATSC7c,-0.010446266637163571
ATSC7d,-4.163265306122449
ATSC7i,4.720392944452636
ATSC7m,102.0070998399999
ATSC7p,-0.05969879024936081
ATSC7s,1.867777777777774
ATSC7v,16.577751574408097
ATSC8Z,-24.404081632653053
ATSC8c,-0.3413210602356818
ATSC8d,-0.3469387755102043
ATSC8i,-20.884061489798547
ATSC8m,-131.5692854000001
ATSC8p,-2.9665182280969997
ATSC8s,38.927777777777784
ATSC8v,-595.2570340973867
AXp-0d,0.7198788421007557
AXp-1d,0.45603704199718154
AXp-2d,0.30638883527004324
AXp-3d,0.19464977351875706
AXp-4d,0.1279419285129962
AXp-5d,0.08552437572462329
AXp-6d,0.054412858563820964
AXp-7d,0.035553385791765486
GATS1Z,0.8521061773965912
GATS1c,1.7619699998294462
GATS1d,0.9417467948717952
GATS1i,1.3815045401889372
GATS1m,0.8585755342906124
GATS1p,1.151718342131922
GATS1s,0.5927242501414828
GATS1v,1.0448500339970825
GATS2Z,0.88255697356037
GATS2c,0.7160440419427802
GATS2d,1.3457298606904913
GATS2i,1.2524439751513432
GATS2m,0.8941863412979857
GATS2p,1.1840855523280847
GATS2s,0.4332379717391014
GATS2v,1.1320838243680107
GATS3Z,1.030124863058991
GATS3c,1.0309405541604317
GATS3d,1.1821678321678326
GATS3i,1.0633534696408415
GATS3m,1.0304154831382994
GATS3p,1.0149019197638176
GATS3s,0.9413706783454238
GATS3v,1.0207257325867096
GATS4Z,1.0209599934860494
GATS4c,1.1242637634547836
GATS4d,1.1105769230769236
GATS4i,1.1478612422957755
GATS4m,1.0203155162304764
GATS4p,1.0682210953439553
GATS4s,1.0703707462906917
GATS4v,1.0268632994837568
GATS5Z,1.0436195124968994
GATS5c,1.1488365201014936
GATS5d,1.0118715083798886
GATS5i,0.97272398120777
GATS5m,1.035628128894984
GATS5p,0.8792039406677211
GATS5s,1.3917159089831266
GATS5v,0.8866725718104856
GATS6Z,1.2126126370643797
GATS6c,1.054593916866802
GATS6d,0.9689814814814819
GATS6i,0.8296255477847084
GATS6m,1.2028042217638009
GATS6p,0.8411790900684601
GATS6s,1.4654074702886248
GATS6v,0.9481080097616771
GATS7Z,0.9072612676783594
GATS7c,0.7019404612377175
GATS7d,1.0251289868667923
GATS7i,0.9774892738490266
GATS7m,0.9135018704945331
GATS7p,1.0525660579134515
GATS7s,0.6895083647355998
GATS7v,1.0402742098479574
GATS8Z,0.9658488571848239
GATS8c,0.7672028616449386
GATS8d,0.8796719457013579
GATS8i,1.0662412434452397
GATS8m,0.9722078975637756
GATS8p,1.0997977171670854
GATS8s,0.6849845201238391
GATS8v,1.0917014962357703
MATS1Z,0.013333996791276172
MATS1c,-0.7197569480708921
MATS1d,0.22649572649572658
MATS1i,-0.09295063380846197
MATS1m,0.014716640563861592
MATS1p,0.006555725967382679
MATS1s,-0.03467762440228667
MATS1v,0.021004955717734496
MATS2Z,0.019275139190816883
MATS2c,0.23079868068768547
MATS2d,-0.09903089036947307
MATS2i,-0.07953002168528016
MATS2m,0.013757749806575249
MATS2p,-0.10526300014093984
MATS2s,0.1496167614760859
MATS2v,-0.0980136958772723
MATS3Z,-0.06231186032510536
MATS3c,-0.04952921273445408
MATS3d,-0.06687062937062938
MATS3i,-0.013399557193966306
MATS3m,-0.06133498422159473
MATS3p,-0.02344744530912357
MATS3s,-0.08612775723575165
MATS3v,-0.03527028465968507
MATS4Z,-0.028984720537353723
MATS4c,-0.03513050534501608
MATS4d,-0.07817725752508364
MATS4i,-0.1423320047999714
MATS4m,-0.029010385490021495
MATS4p,-0.10011408980160455
MATS4s,-0.0677745112827804
MATS4v,-0.05580072996649462
MATS5Z,0.0008770179449031221
MATS5c,0.03536361734748679
MATS5d,0.02728835410399658
MATS5i,-0.004880907534619434
MATS5m,0.0033926389941193093
MATS5p,0.047673176493549005
MATS5s,-0.047699855623686296
MATS5v,0.047585669456011385
MATS6Z,-0.18975031195926506
MATS6c,-0.012329311372924161
MATS6d,0.020417853751187105
MATS6i,0.18020676550410086
MATS6m,-0.18404538884134677
MATS6p,0.1127273299656511
MATS6s,-0.19836928042926913
MATS6v,-0.0009183836257952335
MATS7Z,0.017976915194187218
MATS7c,-0.002921163238235141
MATS7d,-0.04784240150093811
MATS7i,0.019969667680991687
MATS7m,0.017417850002299756
MATS7p,-0.0016347485216939351
MATS7s,0.005296375581309504
MATS7v,0.002047905393952169
MATS8Z,-0.019091623187110038
MATS8c,-0.09207733317515808
MATS8d,-0.0038461538461538507
MATS8i,-0.08523197952682977
MATS8m,-0.021672728396739713
MATS8p,-0.07836594420909199
MATS8s,0.10648982409823753
MATS8v,-0.07093878166731443
MAXsOH,8.707060026678176
MINsOH,8.707060026678176
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,9
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,11
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,45.651423577985604
SpAD_D,595.1059429501365
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.617664298672099
SssNH2,0
SsssAs,0
SsssCH,-0.5029604019147809
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,812
TMWC10,150.57468072907199
TSRW10,71.90459464350747
VE1_Dt,5.911297969672138
VE2_Dt,0.16420272137978162
VE3_Dt,3.0577992753845136
VR1_Dt,242.8630788525893
VR2_Dt,6.746196634794147
VR3_Dt,6.77343166848654
Xc-3dv,0.8393210465926986
Xc-4dv,0.0
Xc-5dv,0.11892774153229654
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25
Xch-7d,0.3563350734949079
Xp-0dv,20.587533806240927
Xp-1dv,12.347991293858998
Xp-2dv,9.00833095109734
Xp-3dv,6.202867172531189
Xp-4dv,4.213183427859445
Xp-5dv,2.8869401394929284
Xp-6dv,1.4795579678159259
Xp-7dv,0.910845200020966
Xpc-4d,4.348553896333482
Xpc-5d,6.461021342177954
Xpc-6d,9.481942329535675
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,72
nFRing,0
nHBAcc,4
nHBDon,4
nHRing,1
nSpiro,0
naRing,2
piPC10,6.37847923827133
AATS0dv,6.9714285714285715
AATS0pe,6.232312857142856
AATS0se,7.708383314285715
AATS1dv,6.277777777777778
AATS1pe,6.466944444444445
AATS1se,7.748819333333332
AATS2dv,4.669291338582677
AATS2pe,6.2890440944881885
AATS2se,7.664321574803148
AATS3dv,3.3125
AATS3pe,6.1645551136363625
AATS3se,7.647771431818183
AATS4dv,3.1793478260869565
AATS4pe,6.152654891304349
AATS4se,7.662706673913044
AATS5dv,3.195530726256983
AATS5pe,6.252668715083798
AATS5se,7.792643664804469
AATS6dv,3.0
AATS6pe,6.267245061728395
AATS6se,7.788797308641975
AATS7dv,2.8658536585365852
AATS7pe,5.94437012195122
AATS7se,7.442783512195121
AATS8dv,2.864705882352941
AATS8pe,5.976704117647058
AATS8se,7.492115647058823
AATSC0Z,7.519183673469386
AATSC0c,0.02180526817325894
AATSC0d,0.5306122448979589
AATSC0i,1.4413301346539322
AATSC0m,35.71017726857143
AATSC0p,0.22267462480309713
AATSC0s,2.15031746031746
AATSC0v,49.359629288531934
AATSC1Z,0.10026077097505698
AATSC1c,-0.01569449327225221
AATSC1d,0.1201814058956916
AATSC1i,-0.13397254954331883
AATSC1m,0.5255338433333464
AATSC1p,0.001459793820098859
AATSC1s,-0.07456790123456786
AATSC1v,1.036796827449404
AATSC2Z,0.14493331190744022
AATSC2c,0.0050326271264293405
AATSC2d,-0.052547003053189774
AATSC2i,-0.114629016864675
AATSC2m,0.4912916844094565
AATSC2p,-0.02343939906203214
AATSC2s,0.32172353455818026
AATSC2v,-4.837919693701071
AATSC3Z,-0.46853432282003704
AATSC3c,-0.001079997766085163
AATSC3d,-0.03548237476808904
AATSC3i,-0.01931318557468252
AATSC3m,-2.1902831593181795
AATSC3p,-0.005221151086800231
AATSC3s,-0.18520202020202026
AATSC3v,-1.7409281757030497
AATSC4Z,-0.21794143744454295
AATSC4c,-0.0007660300901101822
AATSC4d,-0.04148181011535049
AATSC4i,-0.2051474076439069
AATSC4m,-1.03596600847826
AATSC4p,-0.022292867384075866
AATSC4s,-0.14573671497584542
AATSC4v,-2.7543033451756496
AATSC5Z,0.00659445901265523
