DLiP-ID,T006FV
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0
FpDensityMorgan2,1.71875
FpDensityMorgan3,2.4375
MaxPartialCharge,0.22457362864796052
MinPartialCharge,-0.39812536657296266
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,6.192241791661294
MinAbsEStateIndex,0.0
NumAliphaticRings,0
NumRotatableBonds,10
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.39812536657296266
MinAbsPartialCharge,0.22457362864796052
NumRadicalElectrons,0
NumValenceElectrons,174
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,457.2720718320011
MZ,0.6029411764705882
Mi,1.1420883128701518
Mm,0.5608229221253067
Mp,0.6513257132793236
Mv,0.5904338429855968
SZ,41.0
Si,77.66200527517032
Sm,38.13595870452086
Sp,44.29014850299401
Sv,40.14950132302058
nB,0
nC,24
nF,0
nH,36
nI,0
nN,7
nO,0
nP,0
nS,0
nX,1
ABC,23.69120274908102
AMW,6.724589291647074
IC0,1.4432292453145419
IC1,3.533119074676333
IC2,4.835131731013994
IC3,5.355485819032438
IC4,5.355485819032438
IC5,5.355485819032438
Mpe,0.9506343713956172
Mse,0.9910083115547748
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,138.2988
SdO,0
SdS,0
Spe,64.64313725490197
SsF,0
SsI,0
Sse,67.38856518572469
StN,0
fMF,0.25
nBr,0
nCl,1
BIC0,0.23029813381109793
BIC1,0.5637848124765644
BIC2,0.7715488152685417
BIC3,0.8545824537432845
BIC4,0.8545824537432845
BIC5,0.8545824537432845
CIC0,4.644233595935797
CIC1,2.5543437665740063
CIC2,1.2523311102363452
CIC3,0.731977022217901
CIC4,0.731977022217901
CIC5,0.731977022217901
GGI1,8.0
GGI2,2.4444444444444455
GGI3,2.625
GGI4,1.5911111111111111
GGI5,0.9166666666666667
GGI6,0.6873469387755103
GGI7,0.3923611111111111
GGI8,0.3902746283698665
GGI9,0.25812500000000005
JGI1,0.24242424242424243
JGI2,0.054320987654321015
JGI3,0.057065217391304345
JGI4,0.03700258397932817
JGI5,0.02477477477477478
JGI6,0.018576944291230003
JGI7,0.01121031746031746
JGI8,0.011826503889995952
JGI9,0.007821969696969697
MIC0,14.762389599603454
MIC1,33.13379491171432
MIC2,39.096101774500625
MIC3,39.620618695223214
MIC4,39.620618695223214
MIC5,39.620618695223214
MPC2,45
MPC3,55
MPC4,71
MPC5,85
MPC6,93
MPC7,98
MPC8,111
MPC9,126
Mare,0.9618823529411763
NaaN,3
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.1533160723299723
RPCG,0.08648217266227642
SIC0,0.2370822266930025
SIC1,0.5803927131571033
SIC2,0.7942770012902253
SIC3,0.8797566340351483
SIC4,0.8797566340351483
SIC5,0.8797566340351483
SaaN,13.777652313623815
SaaO,0
SaaS,0
Sare,65.40799999999999
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,98.13958868138884
TIC1,240.25209707799064
TIC2,328.78895770895156
TIC3,364.1730356942058
TIC4,364.1730356942058
TIC5,364.1730356942058
Vabc,433.5439070568443
WPol,46
apol,73.96454799999998
bpol,42.32545200000003
nRot,10
ABCGG,17.741855558815157
ATS0Z,1532.0
ATS0d,192.0
ATS0i,11346.939886519865
ATS0m,6128.992051000001
ATS0p,96.16206457456398
ATS0v,13490.590612462278
ATS1Z,1503.0
ATS1d,232.0
ATS1i,10414.012411055191
ATS1m,5563.880928999999
ATS1p,117.61447154999998
ATS1v,16570.827390231345
ATS2Z,2126.0
ATS2d,381.0
ATS2i,19133.734691169633
ATS2m,7796.374280999999
ATS2p,169.81035967182902
ATS2v,23248.981640883863
ATS3Z,2307.0
ATS3d,424.0
ATS3i,25111.093715288727
ATS3m,8148.0145379999985
ATS3p,199.889232930923
ATS3v,26719.23075392071
ATS4Z,2274.0
ATS4d,434.0
ATS4i,27870.639653213406
ATS4m,7917.886242999999
ATS4p,210.472108278809
ATS4v,26919.05256610212
ATS5Z,2094.0
ATS5d,415.0
ATS5i,30371.0165817566
ATS5m,7023.857276999999
ATS5p,204.921756257903
ATS5v,25750.64473918712
ATS6Z,1953.0
ATS6d,403.0
ATS6i,28387.844568562592
ATS6m,6721.526636999999
ATS6p,191.625732476091
ATS6v,24024.88112054427
ATS7Z,1927.0
ATS7d,369.0
ATS7i,24934.27649635297
ATS7m,6594.323399
ATS7p,181.904792324866
ATS7v,23082.597884742398
ATS8Z,1789.0
ATS8d,357.0
ATS8i,26770.666058353694
ATS8m,6108.108568999999
ATS8p,174.59090390669502
ATS8v,21806.727803771882
C1SP1,0
C1SP2,1
C1SP3,8
C2SP1,0
C2SP2,10
C2SP3,3
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.4583333333333333
GGI10,0.2641567187021733
JGI10,0.009783582174154563
JGT10,0.4748071237366384
Kier1,28.238751147842056
Kier2,13.777777777777779
Kier3,8.62809917355372
MPC10,128
MWC01,33.0
MWC02,5.056245805348308
MWC03,5.877735781779639
MWC04,6.744059186311348
MWC05,7.581209826196346
MWC06,8.453827315794417
MWC07,9.299358068293836
MWC08,10.1756878991372
MWC09,11.027198875259257
MWC10,11.906149286656039
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,5
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,5.311640000000004
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.5093883366279774
SRW05,0.0
SRW06,6.996681488176539
SRW07,0.0
SRW08,8.57602797713713
SRW09,0.0
SRW10,10.207178299632961
SaaCH,9.819495116274778
SaaNH,0
SaaSe,0
SaaaC,1.8234827115520038
SaasC,4.873012939881937
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,10.532236715993918
SsNH2,6.192241791661294
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.8374382705204315
SssPH,0
SssSe,0
SsssB,0
SsssN,2.449463825165294
SsssP,0
WPath,3100003190
Xc-3d,2.2209736752623015
Xc-4d,0.0
Xc-5d,0.1642664266089148
Xc-6d,0.0
Xp-1d,14.871743696003255
Xp-2d,13.391203504869223
Xp-3d,10.371314091743686
Xp-4d,8.878472725119826
Xp-5d,6.423892942089445
Xp-6d,4.798365518781437
Xp-7d,3.241816917690245
ZMIC0,111.91667796830035
ZMIC1,49.02819456067532
ZMIC2,30.42947604770902
ZMIC3,26.84867357054679
ZMIC4,26.84867357054679
ZMIC5,26.84867357054679
nAcid,0
nAtom,68
nBase,1
nRing,3
piPC1,3.7495040759303713
piPC2,4.343805421853684
piPC3,4.8846940707384086
piPC4,5.494089721066114
piPC5,6.0573693219957
piPC6,6.351757936569426
piPC7,6.692703897565264
piPC8,7.123118642977385
piPC9,7.561960613751683
AATS0Z,22.529411764705884
AATS0d,2.823529411764706
AATS0i,166.86676303705684
AATS0m,90.13223604411766
AATS0p,1.4141480084494704
AATS0v,198.3910384185629
AATS1Z,21.782608695652176
AATS1d,3.36231884057971
AATS1i,150.92771610224915
AATS1m,80.63595549275361
AATS1p,1.7045575586956518
AATS1v,240.156918699005
AATS2Z,17.716666666666665
AATS2d,3.175
AATS2i,159.44778909308027
AATS2m,64.969785675
AATS2p,1.4150863305985752
AATS2v,193.7415136740322
AATS3Z,15.07843137254902
AATS3d,2.7712418300653594
AATS3i,164.12479552476293
AATS3m,53.25499698039215
AATS3p,1.306465574711915
AATS3v,174.63549512366478
AATS4Z,13.220930232558139
AATS4d,2.5232558139534884
AATS4i,162.03860263496165
AATS4m,46.03422234302325
AATS4p,1.2236750481326104
AATS4v,156.50611957036116
AATS5Z,11.569060773480663
AATS5d,2.292817679558011
AATS5i,167.79567172241215
AATS5m,38.805841309392264
AATS5p,1.1321643992149337
AATS5v,142.2687554651222
AATS6Z,11.421052631578947
AATS6d,2.3567251461988303
AATS6i,166.01078695065843
AATS6m,39.30717331578947
AATS6p,1.1206183185736316
AATS6v,140.4963808218963
AATS7Z,12.677631578947368
AATS7d,2.4276315789473686
AATS7i,164.04129273916428
AATS7m,43.38370657236842
AATS7p,1.1967420547688554
AATS7v,151.85919661014736
AATS8Z,11.18125
AATS8d,2.23125
AATS8i,167.3166628647106
AATS8m,38.17567855624999
AATS8p,1.0911931494168439
AATS8v,136.29204877357427
ATS0dv,348.44444444444446
ATS0pe,404.9768
ATS0se,506.3241649999998
ATS1dv,388.0
ATS1pe,439.68949999999995
ATS1se,528.8291239999999
ATS2dv,515.0
ATS2pe,736.9364000000002
ATS2se,904.44962
ATS3dv,497.0
ATS3pe,934.6755
ATS3se,1155.8832559999998
ATS4dv,424.0
ATS4pe,1013.2158000000002
ATS4se,1267.7900919999997
ATS5dv,377.0
ATS5pe,1069.6068000000002
ATS5se,1344.9439879999998
ATS6dv,362.0
ATS6pe,984.1424999999999
ATS6se,1247.4736520000001
ATS7dv,380.0
ATS7pe,900.8044000000001
ATS7se,1127.0267319999998
ATS8dv,355.0
ATS8pe,924.0985000000001
ATS8se,1171.4072679999997
ATSC0Z,642.0588235294118
ATSC0c,0.9332905956336476
ATSC0d,39.0
ATSC0i,100.67754786750385
ATSC0m,3043.5403068676464
ATSC0p,15.709794562147765
ATSC0v,3450.8580294366116
ATSC1Z,-43.11851211072665
ATSC1c,-0.6105160649185054
ATSC1d,18.25
ATSC1i,-20.447038154016496
ATSC1m,-202.1051780862887
ATSC1p,-1.5362001445232873
ATSC1v,-119.88280650185703
ATSC2Z,107.77854671280275
ATSC2c,0.46338076533117645
ATSC2d,6.0
ATSC2i,-8.301158273011856
ATSC2m,508.656867351211
ATSC2p,0.4245234943555355
ATSC2v,390.98787486426403
ATSC3Z,-86.07352941176471
ATSC3c,-0.6204442121673234
ATSC3d,-1.25
ATSC3i,10.960558216041402
ATSC3m,-394.3217019374998
ATSC3p,1.6642127472187063
ATSC3v,186.4261514177221
ATSC4Z,10.20415224913496
ATSC4c,0.4791937040370016
ATSC4d,-5.5
ATSC4i,-40.90855845734759
ATSC4m,33.0878599524222
ATSC4p,-4.316601437959932
ATSC4v,-655.2975734811721
ATSC5Z,-120.74480968858128
ATSC5c,-0.0807967428259438
ATSC5d,4.75
ATSC5i,36.27585735139354
ATSC5m,-567.563501985943
ATSC5p,0.9196582088679187
ATSC5v,-199.00003444461444
ATSC6Z,142.7932525951557
ATSC6c,-0.28596366537912854
ATSC6d,-1.25
ATSC6i,-6.855089473311244
ATSC6m,684.7414523181225
ATSC6p,3.144523327154591
ATSC6v,875.1882429713613
ATSC7Z,-81.219723183391
ATSC7c,0.3171104266819701
ATSC7d,4.5
ATSC7i,-5.472383283971123
ATSC7m,-396.8032184835639
ATSC7p,-3.3799071408971786
ATSC7v,-785.191946847144
ATSC8Z,106.15570934256057
ATSC8c,-0.4548371690454778
ATSC8d,7.5
ATSC8i,-10.897669606869975
ATSC8m,509.9780443408302
ATSC8p,2.2947364157530816
ATSC8v,649.8412008108477
AXp-1d,0.4506588998788865
AXp-2d,0.29758230010820497
AXp-3d,0.18856934712261247
AXp-4d,0.125048911621406
AXp-5d,0.07557521108340523
AXp-6d,0.05159532815894018
AXp-7d,0.03307976446622699
GATS1Z,0.8990891407251024
GATS1c,1.815744752628628
GATS1d,0.771832032701598
GATS1i,1.5596734246794237
GATS1m,0.9046362751110442
GATS1p,1.1987402206610946
GATS1v,1.1273473472139985
GATS2Z,0.6278500534432737
GATS2c,0.7962037532426378
GATS2d,1.216880341880342
GATS2i,1.2346940222834568
GATS2m,0.6366262862593087
GATS2p,0.962061065792982
GATS2v,0.9469909557339034
GATS3Z,0.8010535959688502
GATS3c,1.5613188600641508
GATS3d,1.04985754985755
GATS3i,1.0944647638657883
GATS3m,0.8056069221254497
GATS3p,0.8658543074518368
GATS3v,0.9353514932172146
GATS4Z,0.7061948033962223
GATS4c,0.842320929695009
GATS4d,1.0936940966010733
GATS4i,1.2150888839396161
GATS4m,0.7170240094776934
GATS4p,1.0690154443280078
GATS4v,1.0729965640976242
GATS5Z,0.809735449467634
GATS5c,1.1567434610782525
GATS5d,0.802025782688766
GATS5i,0.8849165933999555
GATS5m,0.8156135558339549
GATS5p,0.8604457685847686
GATS5v,0.9572015149685823
GATS6Z,0.6306876903665485
GATS6c,1.061681954566782
GATS6d,1.01469485680012
GATS6i,0.9885836907737535
GATS6m,0.6379006687370202
GATS6p,0.8427469433169086
GATS6v,0.867844515402679
GATS7Z,0.7802357330568749
GATS7c,0.8974590454649423
GATS7d,0.8872300944669366
GATS7i,1.0805349082863913
GATS7m,0.7897998982771415
GATS7p,1.026767607719823
GATS7v,1.0754656550287494
GATS8Z,0.6567642006413192
GATS8c,1.2336032230535778
GATS8d,0.8213942307692308
GATS8i,1.0033435323117452
GATS8m,0.6633622625497229
GATS8p,0.8386216918595091
GATS8v,0.8714038505652788
MATS1Z,-0.06618335358202712
MATS1c,-0.6446738120168746
MATS1d,0.4611668524712003
MATS1i,-0.20015092435749063
MATS1m,-0.06544224733442146
MATS1p,-0.09636894794032412
MATS1v,-0.03423652132767042
MATS2Z,0.09512291952969916
MATS2c,0.2813512049903269
MATS2d,0.08717948717948719
MATS2i,-0.04672332399504518
MATS2m,0.09470513363947183
MATS2p,0.015312950943850415
MATS2v,0.06420426278521467
MATS3Z,-0.0595816155138189
MATS3c,-0.2954631542153894
MATS3d,-0.014245014245014245
MATS3i,0.04838575541728964
MATS3m,-0.05758231272789289
MATS3p,0.04708209944750922
MATS3v,0.024010279933275754
MATS4Z,0.006283224493709326
MATS4c,0.20299001680224046
MATS4d,-0.05575432319618367
MATS4i,-0.16064307644148954
MATS4m,0.004298036378364027
MATS4p,-0.10863053316466466
MATS4v,-0.07507441091227818
MATS5Z,-0.0706519235782275
MATS5c,-0.032524250814573774
MATS5d,0.04575718940359824
MATS5i,0.1353678072531316
MATS5m,-0.070059291315463
MATS5p,0.021993091636626477
MATS5v,-0.021664885440665433
MATS6Z,0.08843937603973286
MATS6c,-0.12184473499355981
MATS6d,-0.012745539061328534
MATS6i,-0.027076548347189013
MATS6m,0.08946648280669632
MATS6p,0.07959707657493907
MATS6v,0.10085261991644344
MATS7Z,-0.056591604985895785
MATS7c,0.15200537919030613
MATS7d,0.05161943319838057
MATS7i,-0.024316955676819615
MATS7m,-0.05832590057080326
MATS7p,-0.09624974502027883
MATS7v,-0.10179209880204695
MATS8Z,0.07026797984425104
MATS8c,-0.20712283799783193
MATS8d,0.08173076923076923
MATS8i,-0.04600340076831245
MATS8m,0.07121333939812947
MATS8p,0.06207993190725255
MATS8v,0.08003299700790645
MAXaaN,4.670360659695977
MINaaN,4.545209025090158
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.556093427746923
SssNH2,0
SsssAs,0
SsssCH,0.3055495542462743
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,877
TMWC10,141.1214720447764
TSRW10,67.49396872096558
Xc-3dv,1.038371813176462
Xc-4dv,0.0
Xc-5dv,0.04269016102873266
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1916383190435099
Xch-7d,0.48945371278272143
Xp-0dv,20.59058504365154
Xp-1dv,11.160220885858434
Xp-2dv,8.142461729056665
Xp-3dv,5.476778611317687
Xp-4dv,3.76606066538283
Xp-5dv,2.199502218050661
Xp-6dv,1.388761135810375
Xp-7dv,0.8079173682266225
Xpc-4d,4.047499807188575
Xpc-5d,6.733601903157954
Xpc-6d,9.033566419895935
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,69
nFRing,1
nHBAcc,7
nHBDon,3
nHRing,2
nSpiro,0
naRing,3
piPC10,7.733834917958503
AATS0dv,5.124183006535948
AATS0pe,5.955541176470589
AATS0se,7.445943602941174
AATS1dv,5.6231884057971016
AATS1pe,6.372311594202898
AATS1se,7.664190202898549
AATS2dv,4.291666666666667
AATS2pe,6.141136666666668
AATS2se,7.537080166666667
AATS3dv,3.2483660130718954
AATS3pe,6.108990196078432
AATS3se,7.554792522875816
AATS4dv,2.4651162790697674
AATS4pe,5.890789534883722
AATS4se,7.370872627906976
AATS5dv,2.0828729281767955
AATS5pe,5.909429834254145
AATS5se,7.4306297679558
AATS6dv,2.1169590643274856
AATS6pe,5.755219298245613
AATS6se,7.295167555555556
AATS7dv,2.5
AATS7pe,5.926344736842106
AATS7se,7.414649552631578
AATS8dv,2.21875
AATS8pe,5.775615625
AATS8se,7.321295424999998
AATSC0Z,9.442041522491351
AATSC0c,0.013724861700494818
AATSC0d,0.5735294117647058
AATSC0i,1.4805521745221153
AATSC0m,44.7579456892301
AATSC0p,0.23102639061982008
AATSC0v,50.74791219759723
AATSC1Z,-0.6249059726192268
AATSC1c,-0.008848058911862397
AATSC1d,0.2644927536231884
AATSC1i,-0.29633388629009416
AATSC1m,-2.9290605519751987
AATSC1p,-0.022263770210482425
AATSC1v,-1.7374319782877832
AATSC2Z,0.8981545559400229
AATSC2c,0.0038615063777598037
AATSC2d,0.05
AATSC2i,-0.06917631894176547
AATSC2m,4.238807227926759
AATSC2p,0.003537695786296129
AATSC2v,3.2582322905355334
AATSC3Z,-0.5625720876585929
AATSC3c,-0.004055190929198192
AATSC3d,-0.008169934640522876
AATSC3i,0.07163763539896341
AATSC3m,-2.577266025735293
AATSC3p,0.010877207498161479
AATSC3v,1.2184715778936086
AATSC4Z,0.05932646656473814
AATSC4c,0.0027860099071918697
AATSC4d,-0.03197674418604651
AATSC4i,-0.2378404561473697
AATSC4m,0.19237127879315233
AATSC4p,-0.025096519988139138
AATSC4v,-3.8098696132626286
AATSC5Z,-0.6670983960695098
AATSC5c,-0.00044639084434223097
AATSC5d,0.026243093922651933
AATSC5i,0.20041910138891458
AATSC5m,-3.1357099557234425
AATSC5p,0.005080984579380767
AATSC5v,-1.099447704113892
AATSC6Z,0.8350482607903843
AATSC6c,-0.0016723021367200499
AATSC6d,-0.007309941520467836
AATSC6i,-0.04008824253398388
AATSC6m,4.004335978468553
AATSC6p,0.018389025304997607
AATSC6v,5.118059900417317
AATSC7Z,-0.5343402841012566
AATSC7c,0.0020862528071182245
AATSC7d,0.029605263157894735
AATSC7i,-0.036002521605073175
AATSC7m,-2.6105474900234467
AATSC7p,-0.022236231190113018
AATSC7v,-5.165736492415421
AATSC8Z,0.6634731833910036
AATSC8c,-0.002842732306534236
AATSC8d,0.046875
AATSC8i,-0.06811043504293735
AATSC8m,3.187362777130189
AATSC8p,0.01434210259845676
AATSC8v,4.061507505067798
ATS0are,398.22319999999996
ATS1are,429.942
ATS2are,725.5926
ATS3are,922.875
ATS4are,998.9047
ATS5are,1058.6407
ATS6are,972.1740000000001
ATS7are,889.5026000000001
ATS8are,913.822
ATSC0dv,211.0261437908497
ATSC0pe,5.385247058823526
ATSC0se,2.748688514705882
ATSC1dv,112.81497500961169
ATSC1pe,-0.20514775086503545
ATSC1se,-0.26594622815744257
ATSC2dv,83.67935409457903
ATSC2pe,1.978152249134961
ATSC2se,0.880004856401381
ATSC3dv,0.16176470588237812
ATSC3pe,-2.2944529411764516
ATSC3se,-1.3036573198529446
ATSC4dv,5.361976163014236
ATSC4pe,1.3605750865051904
ATSC4se,0.7190895216262984
ATSC5dv,-26.29344482891195
ATSC5pe,-1.8161252595155655
ATSC5se,-0.6918005023788932
ATSC6dv,29.47837370242215
ATSC6pe,0.6637110726643477
ATSC6se,0.019724426254328367
ATSC7dv,24.719338715878525
ATSC7pe,0.18623010380623317
ATSC7se,0.35301411418685097
ATSC8dv,64.21953094963473
ATSC8pe,0.26441280276815643
ATSC8se,-0.155879622837368
AXp-0dv,0.6434557826141106
AXp-1dv,0.3381885116926798
AXp-2dv,0.180943593979037
AXp-3dv,0.09957779293304884
AXp-4dv,0.05304310796313845
AXp-5dv,0.025876496682948953
AXp-6dv,0.014932915438821238
AXp-7dv,0.008244054777822678
BertzCT,1020.6455139208837
ECIndex,6600000000
GATS1dv,0.5232807838035948
GATS1pe,0.9829515523988147
GATS1se,1.0199381092719588
GATS2dv,0.9710092297209402
GATS2pe,0.7660997947915801
GATS2se,0.7173891194958951
GATS3dv,1.1714157400811471
GATS3pe,1.2951616908358203
GATS3se,1.2642711852151618
GATS4dv,0.9977133679693965
GATS4pe,0.7570735125878176
GATS4se,0.6438583480969641
