DLiP-ID,C003A2
ATS0p,655.682917572735
ATS0v,12621.723503702608
ATS1Z,1453.0
ATS1d,190.0
ATS1i,6221.211283933897
ATS1m,5641.416688000002
ATS1p,87.72227264000004
ATS1v,12510.591049546943
ATS2Z,2186.0
ATS2d,285.0
ATS2i,11112.131144785011
ATS2m,8303.201156000003
ATS2p,129.01007531109397
ATS2v,17663.09100581071
ATS3Z,2195.0
ATS3d,303.0
ATS3i,13389.65786448425
ATS3m,8098.438243999999
ATS3p,137.28673123939603
ATS3v,18744.044203047877
ATS4Z,2461.0
ATS4d,294.0
ATS4i,14821.971972160627
ATS4m,9224.619066000001
ATS4p,134.38162773018803
ATS4v,19215.908898181802
ATS5Z,2449.0
ATS5d,264.0
ATS5i,15081.203706822114
ATS5m,9204.648876
ATS5p,121.073980849886
ATS5v,17650.282048277364
ATS6Z,1909.0
ATS6d,229.0
ATS6i,12323.530851991178
ATS6m,7030.578813
ATS6p,111.62203265194302
ATS6v,15350.85202492918
ATS7Z,1988.0
ATS7d,209.0
ATS7i,11571.042827363504
ATS7m,7441.5904820000005
ATS7p,108.64514776333898
ATS7v,14729.549984520814
ATS8Z,1538.0
ATS8d,180.0
ATS8i,10539.60342640762
ATS8m,5682.884488
ATS8p,90.240306837641
ATS8v,12351.33866199846
C1SP1,0
C1SP2,5
C1SP3,4
C2SP1,0
C2SP2,4
C2SP3,2
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.375
GGI10,0.13345168860320372
JGI10,0.008896779240213586
JGT10,0.49240904283712894
Kier1,23.28061224489796
Kier2,10.15625
Kier3,5.331434674261303
MAXdO,12.399913312547241
MINdO,10.949092372964682
MPC10,113
MWC01,28.0
MWC02,4.919980925828125
MWC03,5.777652323222656
MWC04,6.683360945766275
MWC05,7.575071699507561
MWC06,8.492285555710053
MWC07,9.402034535016803
MWC08,10.326890805775305
MWC09,11.247956812025341
MWC10,12.17844961846631
NaaCH,3
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,6
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,-3.738399999999995
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.41610040220442
SRW05,2.3978952727983707
SRW06,6.9874902470009905
SRW07,4.442651256490317
SRW08,8.668539943910762
SRW09,6.259581464064923
SRW10,10.420106363342882
SaaCH,5.520071074563492
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.8763096456606075
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-2.8295828885302248
SdssS,0
SsCH3,1.2142512794988791
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.6625551671285796
SssPH,0
SssSe,0
SsssB,0
SsssN,1.0956531084656085
SsssP,0
WPath,2600001790
Xc-3d,2.0878854092186137
Xc-4d,0.0
Xc-5d,0.44733763046370767
Xc-6d,0.0
Xp-1d,12.379917853109719
Xp-2d,11.621229186030531
Xp-3d,8.955955683152693
Xp-4d,7.6881786109902635
Xp-5d,5.914269319658967
Xp-6d,4.0762735136003805
Xp-7d,3.1454877812936473
ZMIC0,89.1606549904829
ZMIC1,40.48741873177134
ZMIC2,30.10108151183535
ZMIC3,28.64723118778731
ZMIC4,28.64723118778731
ZMIC5,28.64723118778731
nAcid,1
nAtom,42
nBase,1
nRing,3
piPC1,3.597312260588446
piPC2,4.098502572370764
piPC3,4.492841001014172
piPC4,4.938512529600376
piPC5,5.120236804011337
piPC6,5.2620423106833245
piPC7,5.561162284713799
piPC8,5.568821489222084
piPC9,5.681877639268151
AATS0Z,40.61904761904762
AATS0d,3.5952380952380953
AATS0i,156.6364770183979
AATS0m,162.75913551303887
AATS0p,15.611498037446072
AATS0v,300.51722627863353
AATS1Z,33.7906976744186
AATS1d,4.4186046511627906
AATS1i,144.67933218450924
AATS1m,131.1957369302326
AATS1p,2.0400528520930243
AATS1v,290.9439778964406
AATS2Z,29.945205479452056
AATS2d,3.904109589041096
AATS2i,152.22097458609605
AATS2m,113.74248158904113
AATS2p,1.7672613056314244
AATS2v,241.96015076453028
AATS3Z,25.523255813953487
AATS3d,3.5232558139534884
AATS3i,155.69369609865407
AATS3m,94.16788655813953
AATS3p,1.5963573399929771
AATS3v,217.95400236102182
AATS4Z,26.180851063829788
AATS4d,3.127659574468085
AATS4i,157.68055289532583
AATS4m,98.13424538297873
AATS4p,1.4295917843637025
AATS4v,204.42456274661492
AATS5Z,26.333333333333332
AATS5d,2.838709677419355
AATS5i,162.16348071851735
AATS5m,98.97471909677418
AATS5p,1.3018707618267311
AATS5v,189.7879790137351
AATS6Z,24.792207792207794
AATS6d,2.9740259740259742
AATS6i,160.04585522066463
AATS6m,91.30621835064935
AATS6p,1.4496367876875715
AATS6v,199.36171460946986
AATS7Z,27.232876712328768
AATS7d,2.863013698630137
AATS7i,158.5074359912809
AATS7m,101.93959564383562
AATS7p,1.4882896953882052
AATS7v,201.77465732220293
AATS8Z,23.303030303030305
AATS8d,2.727272727272727
AATS8i,159.69096100617608
AATS8m,86.10431042424241
AATS8p,1.367277376327894
AATS8v,187.14149487876455
ATS0dv,440.8888888888889
ATS0pe,280.3024999999999
ATS0se,339.740082
ATS1dv,370.0
ATS1pe,289.73800000000006
ATS1se,344.98238399999985
ATS2dv,511.33333333333337
ATS2pe,488.84010000000006
ATS2se,591.9979879999999
ATS3dv,506.99999999999994
ATS3pe,577.0495999999998
ATS3se,702.486074
ATS4dv,553.0
ATS4pe,626.9709
ATS4se,766.90544
ATS5dv,604.6666666666667
ATS5pe,642.0807000000001
ATS5se,784.2199680000001
ATS6dv,432.0
ATS6pe,522.8291
ATS6se,639.760042
ATS7dv,432.77777777777777
ATS7pe,485.78460000000007
ATS7se,596.5121069999999
ATS8dv,347.0
ATS8pe,441.71979999999996
ATS8se,542.5991600000001
ATSC0Z,595.1428571428571
ATSC0c,2.604437947663431
ATSC0d,30.97619047619048
ATSC0i,121.3814054223376
ATSC0m,2667.5483981405596
ATSC0p,526.5537920781867
ATSC0v,3165.2809123088537
ATSC1Z,13.73469387755101
ATSC1c,-0.6996445520443296
ATSC1d,8.595804988662127
ATSC1i,-13.57287306339008
ATSC1m,66.42183369824326
ATSC1p,2.5082660793939997
ATSC1v,-153.463538569852
ATSC2Z,-59.224489795918394
ATSC2c,0.3815949834835726
ATSC2d,1.684240362811793
ATSC2i,-11.204173669249771
ATSC2m,-239.47327338081877
ATSC2p,10.305918598567434
ATSC2v,-188.91239264236805
ATSC3Z,-282.3877551020408
ATSC3c,0.3359496119402684
ATSC3d,-2.332199546485261
ATSC3i,1.1349519633357978
ATSC3m,-1267.6045103478257
ATSC3p,16.17866758649578
ATSC3v,-742.0636345173991
ATSC4Z,46.06122448979593
ATSC4c,-0.61304679844268
ATSC4d,-8.756235827664398
ATSC4i,-23.566960858045782
ATSC4m,203.8858315084248
ATSC4p,21.65336186378375
ATSC4v,-134.2873265845738
ATSC5Z,151.61224489795921
ATSC5c,0.4151472362704999
ATSC5d,-1.0425170068027212
ATSC5i,0.10538545663650911
ATSC5m,674.8820335938183
ATSC5p,34.93851657560667
ATSC5v,289.42871420264987
ATSC6Z,-148.1428571428571
ATSC6c,-0.07150563155237341
ATSC6d,-0.6230158730158726
ATSC6i,18.00095473445847
ATSC6m,-665.0475204667507
ATSC6p,24.713443996907806
ATSC6v,-134.54900142064974
ATSC7Z,82.20408163265307
ATSC7c,-0.04368173369472988
ATSC7d,-6.696712018140589
ATSC7i,6.023493410573658
ATSC7m,344.91419032045394
ATSC7p,21.098830531442072
ATSC7v,166.3297869997333
ATSC8Z,7.63265306122452
ATSC8c,-0.0011288184937751676
ATSC8d,-4.986394557823129
ATSC8i,-0.7127384552115759
ATSC8m,36.84247600686356
ATSC8p,24.56341480203853
ATSC8v,-31.97703786728505
AXp-1d,0.4421399233253471
AXp-2d,0.29053072965076326
AXp-3d,0.16898029590854138
AXp-4d,0.10828420578859525
AXp-5d,0.06957963905481138
AXp-6d,0.0424611824333373
AXp-7d,0.028084712332978993
GATS1Z,0.6560668311581016
GATS1c,0.7800468173047814
GATS1d,0.8003146059381869
GATS1i,0.6800970766567831
GATS1m,0.6439275054951846
GATS1p,0.024652061322901618
GATS1v,0.5537748826873408
GATS2Z,1.0437461774705872
GATS2c,0.49074378236939675
GATS2d,1.042559464268792
GATS2i,0.659084194339815
GATS2m,1.0175299631985864
GATS2p,0.03183983945148252
GATS2v,0.6264485735080576
GATS3Z,1.174351617188983
GATS3c,0.5135961449615712
GATS3d,1.0311745884203563
GATS3i,0.5959220661930134
GATS3m,1.1610364991427369
GATS3p,0.03139495146823858
GATS3v,0.7072248488277952
GATS4Z,0.8849564866548861
GATS4c,0.7225119243985925
GATS4d,1.0983040868726182
GATS4i,0.6593709567856381
GATS4m,0.8794794695823532
GATS4p,0.03152496984745831
GATS4v,0.6389346494934027
GATS5Z,0.7737276673945251
GATS5c,0.7974898514284265
GATS5d,0.9535592968188241
GATS5i,0.5636209151765987
GATS5m,0.7748696217023125
GATS5p,0.02469886883230979
GATS5v,0.5670658578670499
GATS6Z,1.0977829179941518
GATS6c,0.6433688640909342
GATS6d,0.9626161693801969
GATS6i,0.5083079469540355
GATS6m,1.0891061900752723
GATS6p,0.026821252465513104
GATS6v,0.633124626457413
GATS7Z,0.9729677296312617
GATS7c,0.6323682597896414
GATS7d,1.042559464268792
GATS7i,0.5569374779466844
GATS7m,0.9640347136532181
GATS7p,0.029970842842099565
GATS7v,0.6166931712517593
GATS8Z,0.8804481444303818
GATS8c,0.6809042993787974
GATS8d,1.0328069317308362
GATS8i,0.5412275051854408
GATS8m,0.8810058434071943
GATS8p,0.02391064658706385
GATS8v,0.6446149958366937
MATS1Z,0.022541281023568407
MATS1c,-0.2623881859506398
MATS1d,0.27104374095061023
MATS1i,-0.10921956955833588
MATS1m,0.024320885775317366
MATS1p,0.00465277118304749
MATS1v,-0.047355866105068624
MATS2Z,-0.057254092161595195
MATS2c,0.08429757326855995
MATS2d,0.031282575047645145
MATS2i,-0.05310728511641924
MATS2m,-0.051650100776055086
MATS2p,0.01126082977192465
MATS2v,-0.03433797024825762
MATS3Z,-0.23172637854614872
MATS3c,0.06299570902843482
MATS3d,-0.03676956902561536
MATS3i,0.004566423200378879
MATS3m,-0.23207176607397664
MATS3p,0.015005512960718018
MATS3v,-0.11449320941355517
MATS4Z,0.03458085208526982
MATS4c,-0.10517222236355939
MATS4d,-0.12630218980489635
MATS4i,-0.08675067358642312
MATS4m,0.034150429952847686
MATS4p,0.01837401327314481
MATS4v,-0.018955891136084268
MATS5Z,0.11504808511297294
MATS5c,0.07198706684737603
MATS5d,-0.01519922640152736
MATS5i,0.00039209821194435336
MATS5m,0.11425675902963715
MATS5p,0.029965950568578852
MATS5v,0.041294831491789204
MATS6Z,-0.13577445118491685
MATS6c,-0.014975619515462677
MATS6d,-0.010970582069736555
MATS6i,0.0808913239080438
MATS6m,-0.1359874832017011
MATS6p,0.025600537997736213
MATS6v,-0.023186050920747603
MATS7Z,0.07946915342071172
MATS7c,-0.00964966602289659
MATS7d,-0.12438271929916922
MATS7i,0.028551090994792448
MATS7m,0.07439182017115158
MATS7p,0.02305377601510279
MATS7v,0.03023320597187199
MATS8Z,0.00816130580892946
MATS8c,-0.0002758134599204967
MATS8d,-0.1024386835301516
MATS8i,-0.0037366582925655533
MATS8m,0.008789048408910007
MATS8p,0.02968597738749655
MATS8v,-0.006428820904404344
MAXaaS,1.4436404440054953
MAXssO,4.847006410499237
MAXssS,1.3083939856806919
MINaaS,1.4436404440054953
MINssO,4.847006410499237
MINssS,1.3083939856806919
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.22182823476293834
SssNH2,0
SsssAs,0
SsssCH,-1.290878264886202
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,853
TMWC10,131.60368322131842
TSRW10,75.63541621764722
Xc-3dv,1.0081415231847062
Xc-4dv,0.0
Xc-5dv,0.17443022370976127
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.1111111111111111
Xch-5d,0.47673354858215317
Xch-6d,0.7001704470182964
Xch-7d,1.0395033723913594
Xp-1dv,9.626540950517066
Xp-2dv,7.854491899674402
Xp-3dv,6.130478948666728
Xp-4dv,4.7146221065375675
Xp-5dv,3.1716094239272254
Xp-6dv,2.039213742957151
Xp-7dv,1.3744497781463696
Xpc-4d,4.161101551189546
Xpc-5d,6.705683429233713
Xpc-6d,10.58544250153302
n3Ring,0
n4Ring,1
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,43
nFRing,1
nHBAcc,8
nHBDon,1
nHRing,3
nSpiro,0
naRing,1
piPC10,5.800228372924454
AATS0dv,10.497354497354499
AATS0pe,6.673869047619045
AATS0se,8.089049571428571
AATS1dv,8.604651162790697
AATS1pe,6.738093023255815
AATS1se,8.022846139534881
AATS2dv,7.004566210045662
AATS2pe,6.696439726027398
AATS2se,8.109561479452053
AATS3dv,5.895348837209301
AATS3pe,6.70987906976744
AATS3se,8.168442720930233
AATS4dv,5.882978723404255
AATS4pe,6.669903191489362
AATS4se,8.158568510638299
AATS5dv,6.501792114695341
AATS5pe,6.904093548387098
AATS5se,8.432472774193549
AATS6dv,5.6103896103896105
AATS6pe,6.789988311688313
AATS6se,8.308571974025973
AATS7dv,5.928462709284627
AATS7pe,6.654583561643837
AATS7se,8.171398726027396
AATS8dv,5.257575757575758
AATS8pe,6.692724242424242
AATS8se,8.221199393939395
AATSC0Z,14.170068027210883
AATSC0c,0.06201042732531979
AATSC0d,0.737528344671202
AATSC0i,2.8900334624366093
AATSC0m,63.51305709858475
AATSC0p,12.536995049480636
AATSC0v,75.36383124544889
AATSC1Z,0.3194114855244421
AATSC1c,-0.016270803535914643
AATSC1d,0.19990244159679366
AATSC1i,-0.3156482107765135
AATSC1m,1.5446938069358898
AATSC1p,0.058331769288232554
AATSC1v,-3.5689195016244653
AATSC2Z,-0.8112943807660054
AATSC2c,0.0052273285408708575
AATSC2d,0.02307178579194237
AATSC2i,-0.1534818310856133
AATSC2m,-3.2804557997372434
AATSC2p,0.14117696710366348
AATSC2v,-2.5878409951009322
AATSC3Z,-3.2835785476981485
AATSC3c,0.003906390836514749
AATSC3d,-0.027118599377735596
AATSC3i,0.013197115852741836
AATSC3m,-14.73958732962588
AATSC3p,0.1881240417034393
AATSC3v,-8.628646912993013
AATSC4Z,0.49001302648719075
AATSC4c,-0.006521774451517872
AATSC4d,-0.09315144497515317
AATSC4i,-0.25071234955367855
AATSC4m,2.168998207536434
AATSC4p,0.23035491344450798
AATSC4v,-1.4285885806869554
AATSC5Z,1.6302391924511743
AATSC5c,0.004463948777102149
AATSC5d,-0.011209860288201303
AATSC5i,0.001133176953080743
AATSC5m,7.2567960601485835
AATSC5p,0.3756829739312545
AATSC5v,3.1121367118564502
AATSC6Z,-1.923933209647495
AATSC6c,-0.0009286445656152391
AATSC6d,-0.00809111523397237
AATSC6i,0.23377863291504508
AATSC6m,-8.636980785282477
AATSC6p,0.3209538181416598
AATSC6v,-1.7473896288396071
AATSC7Z,1.1260833100363434
AATSC7c,-0.0005983799136264367
AATSC7d,-0.09173578107041903
AATSC7i,0.08251360836402272
AATSC7m,4.724851922197999
AATSC7p,0.2890250757731791
AATSC7v,2.2784902328730587
AATSC8Z,0.11564625850340182
AATSC8c,-1.7103310511744964e-05
AATSC8d,-0.07555143269428984
AATSC8i,-0.010799067503205695
AATSC8m,0.5582193334373268
AATSC8p,0.37217295154603836
AATSC8v,-0.48450057374674316
ATS0are,277.8770999999999
ATS1are,282.779
ATS2are,479.9508
ATS3are,568.5417
ATS4are,618.3598000000001
ATS5are,637.7549999999999
ATS6are,517.5500000000001
ATS7are,479.4864000000002
ATS8are,437.6569999999999
ATSC0dv,215.32275132275132
ATSC0pe,9.690783333333329
ATSC0se,10.448881904761901
ATSC1dv,54.788611740992714
ATSC1pe,-0.11851388888888849
ATSC1se,-0.3529556167800456
ATSC2dv,30.478710002519527
ATSC2pe,2.262752777777779
ATSC2se,1.5896805464852601
ATSC3dv,-40.76669186192995
ATSC3pe,-1.6988611111111076
ATSC3se,-1.042423900226757
ATSC4dv,-3.55832703451751
ATSC4pe,-0.9789222222222208
ATSC4se,-0.9306848820861685
ATSC5dv,-16.7437641723356
ATSC5pe,2.103408333333337
ATSC5se,2.226669020408162
ATSC6dv,-45.139329805996475
ATSC6pe,-1.6624861111111073
ATSC6se,-0.7237837301587304
ATSC7dv,34.57923910304863
ATSC7pe,1.009469444444445
ATSC7se,0.8089094988662122
ATSC8dv,-43.2161753590325
ATSC8pe,0.5574666666666682
ATSC8se,0.6615435306122442
AXp-1dv,0.3438050339470381
AXp-2dv,0.19636229749186004
AXp-3dv,0.11566941412578732
AXp-4dv,0.0664031282610925
AXp-5dv,0.03731305204620265
AXp-6dv,0.021241809822470325
AXp-7dv,0.012271873019164015
