DLiP-ID,I001GS
AATSC5d,-0.0027793082338536997
AATSC5i,0.04485425159131247
AATSC5m,-0.13851732702785632
AATSC5p,-0.005672197282585536
AATSC5s,0.004539672822501119
AATSC5v,-1.097948913164129
AATSC6Z,0.27591284748309536
AATSC6c,-0.0022002144911022975
AATSC6d,0.0018332081141998336
AATSC6i,0.0825011385335185
AATSC6m,1.3584983576258434
AATSC6p,0.015594659144212581
AATSC6s,0.0069254528758661065
AATSC6v,3.3657929510020526
AATSC7Z,0.0013810149069283105
AATSC7c,0.00019113318991486464
AATSC7d,-0.02548235112381247
AATSC7i,-0.057782524465323254
AATSC7m,0.028122043021548433
AATSC7p,0.0012778702733650157
AATSC7s,-0.011871304377676509
AATSC7v,0.32665103911417187
AATSC8Z,-0.5444206084051345
AATSC8c,0.0011409354202773893
AATSC8d,-0.00840865131000528
AATSC8i,-0.045164383154993444
AATSC8m,-2.6048949325655
AATSC8p,-0.009083931494394373
AATSC8s,-0.023969970498016926
AATSC8v,-3.272834782660925
ATS0are,328.60959999999983
ATS1are,370.91200000000003
ATS2are,606.8409999999999
ATS3are,756.15
ATS4are,785.0889
ATS5are,778.9968
ATS6are,696.4110000000002
ATS7are,622.3939999999999
ATS8are,553.6779999999999
ATSC0dv,183.70909090909083
ATSC0pe,4.132454545454544
ATSC0se,2.1784273454545455
ATSC1dv,49.83933884297521
ATSC1pe,-0.037842148760322776
ATSC1se,-0.13243107966942852
ATSC2dv,-14.627107438016523
ATSC2pe,-0.6629826446280889
ATSC2se,-0.47799585190083627
ATSC3dv,-66.90247933884298
ATSC3pe,-1.0181966942148688
ATSC3se,-0.589867239669428
ATSC4dv,-72.44727272727273
ATSC4pe,-0.712563636363632
ATSC4se,0.04529560727272566
ATSC5dv,6.9685950413223114
ATSC5pe,0.4521752066115646
ATSC5se,0.3110229884297587
ATSC6dv,4.767272727272721
ATSC6pe,-0.14470000000000607
ATSC6se,-0.17598568727272074
ATSC7dv,-19.761322314049583
ATSC7pe,-0.27979338842975476
ATSC7se,-0.226240326611567
ATSC8dv,-15.320991735537186
ATSC8pe,-0.3033495867768591
ATSC8se,0.014937336859504324
AXp-0dv,0.5597606199029574
AXp-1dv,0.29678271392701094
AXp-2dv,0.15583783858521774
AXp-3dv,0.08478466179804908
AXp-4dv,0.045558833582657256
AXp-5dv,0.024772674565651995
AXp-6dv,0.013545941682770587
AXp-7dv,0.007611346235897718
BertzCT,1319.3552996243093
ECIndex,1029
ETA_eta,21.544618728411436
GATS1dv,0.6177784934981283
GATS1pe,0.9074350018997277
GATS1se,1.016709322186904
GATS2dv,1.052795821416453
GATS2pe,1.1197671223713102
GATS2se,1.2637640118579279
GATS3dv,1.158135391923991
GATS3pe,1.1146036210044654
GATS3se,1.1450343079858505
GATS4dv,1.0844714964370552
GATS4pe,1.0084931913676658
GATS4se,0.8918449209197647
GATS5dv,0.9155779889152815
GATS5pe,0.8381023824713459
GATS5se,0.743883794601316
GATS6dv,0.9267706758799399
GATS6pe,0.8769558443844028
GATS6se,0.7945889881418614
GATS7dv,1.0274269096721207
GATS7pe,0.9485512343081134
GATS7se,0.918267497977991
GATS8dv,1.0053475766917677
GATS8pe,1.0340956311763416
GATS8se,0.9732660426458855
LogEE_A,4.379978446698079
LogEE_D,222.32712291591926
MATS1dv,0.2529020223573145
MATS1pe,-0.008536471233941441
MATS1se,-0.05667056174462226
MATS2dv,-0.04468527315914489
MATS2pe,-0.09003900524065442
MATS2se,-0.12314524910246068
MATS3dv,-0.1602375296912115
MATS3pe,-0.10841172976659187
MATS3se,-0.11914172212174144
MATS4dv,-0.1643161124307206
MATS4pe,-0.07184628696717002
MATS4se,0.008663667271873598
MATS5dv,0.01545409225535908
MATS5pe,0.04457871867511693
MATS5se,0.058167223077082886
MATS6dv,0.011795508529475267
MATS6pe,-0.015916140528412136
MATS6se,-0.03672075379598295
MATS7dv,-0.055292250316336285
MATS7pe,-0.03480232628185777
MATS7se,-0.05338335332236288
MATS8dv,-0.04879676892235644
MATS8pe,-0.042950691300967576
MATS8se,0.004012037013506955
MAXaaCH,2.114352815802616
MAXaaNH,3.3343127834700064
MAXaaaC,1.2423382956075264
MAXaasC,1.2990787649705122
MAXsCH3,1.6894762896745625
MAXssNH,3.514532022494234
MDEC-12,1.6519174955379792
MDEC-13,1.1316380363333507
MDEC-22,20.987822480565274
MDEC-23,29.113691054825953
MDEC-33,6.968084848912644
MDEN-22,0.847402015991401
MINaaCH,1.8347070991540397
MINaaNH,3.3343127834700064
MINaaaC,0.9875106884412165
MINaasC,0.8680439377996432
MINsCH3,1.6894762896745625
MINssNH,3.499900919990067
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8214285714285716
SM1_Dzi,1.0741325277088927
SM1_Dzm,0.8192662930274439
SM1_Dzp,-3.1550215370664243
SM1_Dzv,-1.6762929910317408
SddssSe,0
SpAD_Dt,812.7820976914393
SpAbs_A,41.99818406501993
SpAbs_D,444.65424583183847
SpMAD_A,1.354780131129675
SpMAD_D,14.343685349414146
SpMax_A,2.421045041903742
SpMax_D,222.32712291591926
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,61.97
TpiPC10,9.122411031173026
VAdjMat,6.129283016944966
VE1_DzZ,5.501295672634763
VE1_Dzi,5.497654748610373
VE1_Dzm,5.501287752486555
VE1_Dzp,5.486391527643817
VE1_Dzv,5.49715294232014
VE2_DzZ,0.17746115073015364
VE2_Dzi,0.17734370156807652
VE2_Dzm,0.1774608952415018
VE2_Dzp,0.17698037185947796
VE2_Dzv,0.1773275142683916
VE3_DzZ,2.8363857528283427
VE3_Dzi,2.835723703447641
VE3_Dzm,2.8363843131395168
VE3_Dzp,2.833672869969529
VE3_Dzv,2.8356324228532572
VR1_DzZ,203.54816660181882
VR1_Dzi,203.9385380779561
VR1_Dzm,203.54909936913663
VR1_Dzp,205.00447354002483
VR1_Dzv,203.98827745279362
VR2_DzZ,6.566069890381252
VR2_Dzi,6.578662518643745
VR2_Dzm,6.566099979649569
VR2_Dzp,6.613047533549188
VR2_Dzv,6.580267014606246
VR3_DzZ,6.447304779284902
VR3_Dzi,6.449220776008607
VR3_Dzm,6.447309361812941
VR3_Dzp,6.454433912537872
VR3_Dzv,6.44946464021753
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.16542790140494634
Xch-7dv,0.200777885670742
Xpc-4dv,1.5281017007733935
Xpc-5dv,2.0727582903703876
Xpc-6dv,2.472675701882166
Zagreb1,166.0
Zagreb2,196.0
fragCpx,295.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,27
nBondsD,0
nBondsM,27
nBondsO,35
nBondsS,32
nBondsT,0
nFARing,0
nFHRing,2
nFaRing,2
nHetero,5
naHRing,2
AATS0are,5.974719999999997
AATS1are,6.286644067796611
AATS2are,6.192255102040815
AATS3are,6.0492
AATS4are,5.947643181818181
AATS5are,5.770346666666667
AATS6are,5.755462809917357
AATS7are,5.816766355140186
AATS8are,5.890191489361701
AATSC0dv,3.340165289256197
AATSC0pe,0.07513553719008262
AATSC0se,0.03960776991735537
AATSC1dv,0.8447345566605967
AATSC1pe,-0.0006413923518698776
AATSC1se,-0.00224459457066828
AATSC2dv,-0.14925619834710738
AATSC2pe,-0.006765129026817233
AATSC2se,-0.004877508692865676
AATSC3dv,-0.5352198347107439
AATSC3pe,-0.00814557355371895
AATSC3se,-0.004718937917355424
AATSC4dv,-0.5488429752066116
AATSC4pe,-0.005398209366391151
AATSC4se,0.0003431485399448914
AATSC5dv,0.05161922252831342
AATSC5pe,0.0033494459749004784
AATSC5se,0.002303873988368583
AATSC6dv,0.03939894815927869
AATSC6pe,-0.0011958677685950914
AATSC6se,-0.0014544271675431466
AATSC7dv,-0.18468525527149143
AATSC7pe,-0.0026148914806519135
AATSC7se,-0.0021143955758090374
AATSC8dv,-0.16298927378231048
AATSC8pe,-0.0032271232635836073
AATSC8se,0.00015890783893089707
AETA_eta,0.694987700916498
ATSC0are,4.180210909090906
ATSC1are,-0.13702988429751906
ATSC2are,-0.7651830743801629
ATSC3are,-1.1006684297520637
ATSC4are,-0.4052170909090897
ATSC5are,0.5610059504132215
ATSC6are,-0.2548458181818194
ATSC7are,-0.34668667768595096
ATSC8are,-0.19237137190082632
BCUTZ-1h,8.011092251241294
BCUTZ-1l,5.673706972352665
BCUTc-1h,0.3993589637554365
BCUTc-1l,-0.529173792110101
BCUTd-1h,3.24475246419425
BCUTd-1l,0.9879762904888707
BCUTi-1h,14.549740923368425
BCUTi-1l,10.936769848434343
BCUTm-1h,16.004556224208773
BCUTm-1l,11.687028811860921
BCUTp-1h,2.0202276873541627
BCUTp-1l,0.7766464732570644
BCUTs-1h,3.513565140991389
BCUTs-1l,1.3591079859848456
BCUTv-1h,20.920543026044584
BCUTv-1l,14.706456639044852
BalabanJ,0.9900493817354045
Diameter,19
ETA_beta,45.5
GATS1are,0.9589869707033457
GATS2are,1.1692972651316456
GATS3are,1.1413112170068844
GATS4are,0.9774088171279742
GATS5are,0.8023375071114289
GATS6are,0.8592290570494366
GATS7are,0.9399118829141856
GATS8are,1.0188392065805272
HybRatio,0.11538461538461539
Lipinski,False
LogEE_Dt,406.3910488457196
MATS1are,-0.030558200394249935
MATS2are,-0.10273153433133156
MATS3are,-0.11585398909841851
MATS4are,-0.040390415272652525
MATS5are,0.054676183754490244
MATS6are,-0.027711283182516623
MATS7are,-0.042630249126389234
MATS8are,-0.026926325022683092
MAXssCH2,0.9398163762261816
MINssCH2,0.8618551936512794
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,0.9034577723378214
SM1_Dzse,0.8095467726672786
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,6.4208216229260096
SMR_VSA6,24.28813115520277
SMR_VSA7,90.75354345646248
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,337.8455702068553
SpAD_Dzi,328.8117172365357
SpAD_Dzm,337.90064604287363
SpAD_Dzp,440.96905899390765
SpAD_Dzv,405.2518264795258
SpAbs_Dt,812.782097691439
SpDiam_A,4.810300223176729
SpDiam_D,352.5503130651193
SpMAD_Dt,26.218777344885137
SpMax_Dt,406.3910488457196
SsssssAs,0
VE1_Dzpe,5.5010813789507305
VE1_Dzse,5.501319834382343
VE2_Dzpe,0.17745423803066873
VE2_Dzse,0.1774619301413659
VE3_Dzpe,2.836346798758135
VE3_Dzse,2.8363901448290565
VMcGowan,317.09000000000106
VR1_Dzpe,203.56982450904357
VR1_Dzse,203.54578623039637
VR2_Dzpe,6.566768532549792
VR2_Dzse,6.565993104206335
VR3_Dzpe,6.447411175502795
VR3_Dzse,6.447293084827612
mZagreb1,7.25
mZagreb2,6.861111111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,12
nBondsKS,47
nFAHRing,0
nFaHRing,2
nG12Ring,0
AATSC0are,0.07600383471074375
AATSC1are,-0.0023225404118223567
AATSC2are,-0.007807990554899621
AATSC3are,-0.00880534743801651
AATSC4are,-0.0030698264462809825
AATSC5are,0.00415559963269053
AATSC6are,-0.0021061637866266066
AATSC7are,-0.0032400624082799157
AATSC8are,-0.0020465039563917695
AETA_beta,1.467741935483871
BCUTdv-1h,6.007464404482825
BCUTdv-1l,0.9975697627008205
BCUTpe-1h,3.4650349161397114
BCUTpe-1l,2.219983070239435
BCUTse-1h,3.678528677836326
BCUTse-1l,2.4154260369799427
ETA_alpha,14.933333333333334
ETA_dBeta,5.5
ETA_eta_B,0.11705592903981632
ETA_eta_F,32.17076785782372
ETA_eta_L,6.132293082830055
ETA_eta_R,53.715386586235155
ETA_psi_1,0.620498614958449
LabuteASA,180.64582493696898
LogEE_DzZ,168.94895808247796
LogEE_Dzi,164.42177144565895
LogEE_Dzm,168.97645226608364
LogEE_Dzp,219.7721052789066
LogEE_Dzv,202.24739546759446
PEOE_VSA1,20.354418682759917
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,60.51520966231588
PEOE_VSA8,58.35611858819687
PEOE_VSA9,12.626498258893795
SM1_Dzare,1.0283852954862724
SpAD_Dzpe,335.44790220518075
SpAD_Dzse,338.18906083214637
SpAbs_DzZ,337.1301324188369
SpAbs_Dzi,327.8761824543376
SpAbs_Dzm,337.18709152959167
SpAbs_Dzp,442.69923209487956
SpAbs_Dzv,406.1710839262206
SpDiam_Dt,586.1610897030532
SpMAD_DzZ,10.89824420022114
SpMAD_Dzi,10.606829588275344
SpMAD_Dzm,10.900020840092697
SpMAD_Dzp,14.224808354642182
SpMAD_Dzv,13.07263956385567
SpMax_DzZ,168.94895808247796
SpMax_Dzi,164.42177144565895
SpMax_Dzm,168.97645226608364
SpMax_Dzp,219.7721052789066
SpMax_Dzv,202.24739546759446
VE1_Dzare,5.501118585107025
VE2_Dzare,0.17745543822925888
VE3_Dzare,2.8363535621611664
VR1_Dzare,203.56229008512614
VR2_Dzare,6.566525486616972
VR3_Dzare,6.447374163321009
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,25
nAromBond,27
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4817204301075269
AETA_dBeta,0.1774193548387097
AETA_eta_B,0.003775997710961817
AETA_eta_F,1.0377667050910877
AETA_eta_L,0.1978159058977437
AETA_eta_R,1.7327544060075857
BCUTare-1h,3.522257245228757
BCUTare-1l,2.1708829095052424
ETA_beta_s,20.0
ETA_dPsi_A,0.09350138504155092
ETA_dPsi_B,0.0
ETA_eta_BR,0.5470559290398163
ETA_eta_FL,9.164864550503225
ETA_eta_RL,15.29715763333328
LogEE_Dzpe,167.75028418416196
LogEE_Dzse,169.1206292795799
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,15.37044016181271
SlogP_VSA2,23.622510989084525
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,85.19009196476549
SlogP_VSA7,0.0
SlogP_VSA8,21.805849864162113
SlogP_VSA9,0.0
SpAD_Dzare,332.0195073110265
SpAbs_Dzpe,334.66101962927365
SpAbs_Dzse,337.4839717075653
SpDiam_DzZ,272.04025446569074
SpDiam_Dzi,264.085683682744
SpDiam_Dzm,272.08354815170503
SpDiam_Dzp,352.7706624841323
SpDiam_Dzv,325.93066177071154
SpMAD_Dzpe,10.820900071134863
SpMAD_Dzse,10.909324542972463
SpMax_Dzpe,167.75028418416196
SpMax_Dzse,169.1206292795799
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6451612903225806
AETA_eta_BR,0.0176469654528973
AETA_eta_FL,0.29564079195171694
AETA_eta_RL,0.4934566978494606
DetourIndex,6102
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,52.19687433587049
EState_VSA5,10.949675706161791
EState_VSA6,7.109797541277533
EState_VSA7,42.595045982382736
EState_VSA8,63.19658023228981
EState_VSA9,4.736862953800049
ETA_beta_ns,25.5
ETA_shape_p,0.033482142857142856
ETA_shape_x,0.0
ETA_shape_y,0.3013392857142857
GhoseFilter,False
LogEE_Dzare,166.03661562547606
SlogP_VSA10,17.062158824050687
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,331.12381689237725
SpDiam_Dzpe,270.05508851885594
SpDiam_Dzse,272.323541714306
SpMAD_Dzare,10.710306687452468
SpMax_Dzare,166.03661562547606
TopoPSA(NO),61.97
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,62.00000000000001
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8225806451612904
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.018279569892473112
FilterItLogS,-8.45662112181179
SpDiam_Dzare,267.2789269696125
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.5684848484848486
ETA_epsilon_2,0.7763440860215051
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.49177489177489114
ETA_epsilon_5,0.7343137254901958
AETA_beta_ns_d,0.04838709677419355
ETA_dEpsilon_A,0.12260249554367264
ETA_dEpsilon_B,0.07670995670995745
ETA_dEpsilon_C,-0.04589253883371519
ETA_dEpsilon_D,0.04203036053130926
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.9354838709677419
MDEDescriptor,"0.0,1.6519174955379792,1.1316380363333507,0.0,20.987822480565274,29.113691054825953,0.0,6.968084848912644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847402015991401,0.0,0.0"
APolDescriptor,66.96503199999997
BCUTDescriptor,"11.850000000000016,15.994923226635922,-0.34871222362133925,0.18876197229723468,4.833749020052101,10.21703668390198"
BPolDescriptor,31.45296799999999
TPSADescriptor,61.97
ALOGPDescriptor,"6.0009,36.01080081,124.973"
XLogPDescriptor,4.8740000000000006
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,408.19501158
ChiPathDescriptor,"21.04539482762413,15.297157633333283,13.301422311893885,11.753824056302184,9.925651269588064,8.16314888531439,5.575082050190589,4.168105843489986,17.352579216991682,10.387394987445385,7.480216252090452,5.511003016873191,3.8725008545258675,2.6259035039591105,1.4765076434219921,0.9285842407795207"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.5068735753865525,0.7845818621856323,0.0,0.0,0.036084391824351615,0.1654279014049463,0.20077788567074195"
AtomCountDescriptor,55
BondCountDescriptor,35
SmallRingDescriptor,"5,5,3,3,0,0,1,4,0,0,0"
ChiClusterDescriptor,"1.5512046293383701,0.0,0.2721655269759087,0.0,0.6899949780582127,0.0,0.08976334902860439,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,18,3,1,1,0,0"
ZagrebIndexDescriptor,166.0
LargestChainDescriptor,20
MannholdLogPDescriptor,3.7700000000000005
WeightedPathDescriptor,"64.89262272571216,2.093310410506844,15.299344986188848,2.7977338443824795,12.501611141806375"
FractionalPSADescriptor,0.15181469210055454
WienerNumbersDescriptor,"3341.0,48.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.0239638292284665,6.550971210474314,8.549342073869571,1.5281017007733935,2.0727582903703885,2.208906079500708"
FractionalCSP3Descriptor,0.11538461538461539
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,0,14,0,0,0,0,5,4,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.775510204081634,10.950520833333334,5.566863905325444"
AromaticAtomsCountDescriptor,25
AromaticBondsCountDescriptor,27
FragmentComplexityDescriptor,2551.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.11538461538461539
AutocorrelationDescriptorMass,"33.214390240646864,36.993639419708686,50.8245490856109,50.990731018791344,42.74117127409966"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.35191426949958615,-0.17621681068354622,-0.012452882659000356,-0.050673819370096546,0.08053090566813959"
EccentricConnectivityIndexDescriptor,1029
AutocorrelationDescriptorPolarizability,"2167.019843811121,2539.317334396599,3502.750763319762,3389.400964145241,2769.709234588059"
