DLiP-ID,C100PU
AATSC5Z,-0.10929651289766797
AATSC5c,-0.001045638768029373
AATSC5d,-0.013200999781601105
AATSC5i,0.06252938587513221
AATSC5m,-0.3717122714698273
AATSC5p,0.026966418683280258
AATSC5s,-0.10194538863343182
AATSC5v,5.378808253564833
AATSC6Z,-1.145129671883536
AATSC6c,-0.00046445164371885535
AATSC6d,-0.04855866568113893
AATSC6i,0.16132008407839354
AATSC6m,-5.422454251727347
AATSC6p,-0.009786715576337639
AATSC6s,0.008978082078398683
AATSC6v,-2.9983805152129985
AATSC7Z,-0.433738636799509
AATSC7c,0.0006688234308986156
AATSC7d,-0.12266503011008396
AATSC7i,0.6760035521283877
AATSC7m,-2.0892255642668123
AATSC7p,0.020728523322682883
AATSC7s,0.019612567023617536
AATSC7v,-1.3775724457068868
AATSC8Z,1.3927352230447625
AATSC8c,0.00015248628835895172
AATSC8d,-0.11265390663956122
AATSC8i,-0.08446241111328277
AATSC8m,6.527918856200369
AATSC8p,0.008816132132826412
AATSC8s,0.0639128776703945
AATSC8v,0.49341018300058415
ATS0are,183.01850000000002
ATS1are,199.87480000000002
ATS2are,305.40389999999996
ATS3are,372.153
ATS4are,359.5820999999999
ATS5are,314.24410000000006
ATS6are,238.91800000000003
ATS7are,191.8708
ATS8are,180.685
ATSC0dv,99.9480630055343
ATSC0pe,2.4233999999999987
ATSC0se,1.5032794482758618
ATSC1dv,24.30200672333055
ATSC1pe,0.5201999999999982
ATSC1se,0.3343363828775268
ATSC2dv,-7.157543195196764
ATSC2pe,0.1037999999999982
ATSC2se,0.04625905112960762
ATSC3dv,-10.793353004213092
ATSC3pe,-0.6551999999999996
ATSC3se,-0.47388175505350777
ATSC4dv,-11.392169815475405
ATSC4pe,-0.3809000000000009
ATSC4se,-0.2637798121284182
ATSC5dv,-19.67299364366348
ATSC5pe,-0.8538000000000024
ATSC5se,-0.5306800332936972
ATSC6dv,-28.228329002803832
ATSC6pe,-0.407100000000002
ATSC6se,-0.11684370986920271
ATSC7dv,-16.069640786248
ATSC7pe,0.009200000000001277
ATSC7se,0.16607279667063
ATSC8dv,0.43823490553572686
ATSC8pe,0.38260000000000327
ATSC8se,0.20035152080856042
AXp-0dv,0.5559450111867075
AXp-1dv,0.28760797896352686
AXp-2dv,0.15524223165462347
AXp-3dv,0.07919648034658797
AXp-4dv,0.04147003379772934
AXp-5dv,0.021984801603824027
AXp-6dv,0.010907986246267109
AXp-7dv,0.0054651363219037725
BertzCT,801.3832417275092
ECIndex,369
ETA_eta,10.515110253395118
GATS1dv,0.48520620303215733
GATS1pe,0.4537746221650734
GATS1se,0.4649579575754432
GATS2dv,0.8225671343425135
GATS2pe,0.6852012324282689
GATS2se,0.7052236703002245
GATS3dv,0.9864176654825692
GATS3pe,1.0346524167148088
GATS3se,1.055683161118276
GATS4dv,1.1092050676316392
GATS4pe,1.1729960371755503
GATS4se,1.137646402404962
GATS5dv,1.2588548695850061
GATS5pe,1.4419174949009073
GATS5se,1.4176691230543423
GATS6dv,1.2561679313845184
GATS6pe,1.2814495604790237
GATS6se,1.2599945726114663
GATS7dv,1.068089580300841
GATS7pe,0.8464247777715658
GATS7se,0.6735180688653595
GATS8dv,0.8263232335612035
GATS8pe,0.5030282700657832
GATS8se,0.4793507057803496
LogEE_A,3.9328263137900543
LogEE_D,88.74599547546515
MATS1dv,0.22745948884038428
MATS1pe,0.20080824860832633
MATS1se,0.2080559898682438
MATS2dv,-0.043265961177509416
MATS2pe,0.025877898819839464
MATS2se,0.018591471303750082
MATS3dv,-0.052194981358276035
MATS3pe,-0.13067590987868283
MATS3se,-0.15236212304941402
MATS4dv,-0.057990280627925765
MATS4pe,-0.07996666999677148
MATS4se,-0.08927399640782442
MATS5dv,-0.11649250590353612
MATS5pe,-0.2085129174224785
MATS5se,-0.20892718145784492
MATS6dv,-0.22136403498370966
MATS6pe,-0.13166558487182475
MATS6se,-0.06092028008342249
MATS7dv,-0.15040701456063227
MATS7pe,0.0035513954002246535
MATS7se,0.10334633581937346
MATS8dv,0.004101747182444588
MATS8pe,0.14769172610062775
MATS8se,0.124677827835156
MAXaaCH,1.8988503086419752
MAXaasC,0.8586370937263796
MAXaasN,1.6530366591080876
MDEC-22,11.115059017652449
MDEC-23,15.596440918743527
MDEC-33,2.9398657698051562
MDEN-12,0.3086066999241838
MDEN-13,0.14285714285714285
MDEN-22,1.0
MDEN-23,1.4142135623730951
MINaaCH,1.7548529708026461
MINaasC,0.5970421810699589
MINaasN,1.6530366591080876
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2184873949579833
SM1_Dzi,1.0326592544260307
SM1_Dzm,1.2311854812066063
SM1_Dzp,-1.838782318598832
SM1_Dzv,-1.1940098832361057
SddssSe,0
SpAD_Dt,314.4266213027629
SpAbs_A,26.412882640573866
SpAbs_D,177.49199095093033
SpMAD_A,1.3206441320286932
SpMAD_D,8.874599547546516
SpMax_A,2.399520446225747
SpMax_D,88.74599547546515
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,54.5
TpiPC10,8.736037514277616
VAdjMat,5.459431618637297
VE1_DzZ,4.409653604656163
VE1_Dzi,4.401250093784885
VE1_Dzm,4.409766766776224
VE1_Dzp,4.423222567984371
VE1_Dzv,4.418924749963299
VE2_DzZ,0.22048268023280815
VE2_Dzi,0.22006250468924424
VE2_Dzm,0.2204883383388112
VE2_Dzp,0.22116112839921853
VE2_Dzv,0.22094623749816494
VE3_DzZ,2.1769433192366527
VE3_Dzi,2.175035793355763
VE3_Dzm,2.1769689812677844
VE3_Dzp,2.1800156987734427
VE3_Dzv,2.1790435778157184
VR1_DzZ,105.05788428143143
VR1_Dzi,105.80877181387801
VR1_Dzm,105.04386156434892
VR1_Dzp,104.28212818553204
VR1_Dzv,104.61224082472671
VR2_DzZ,5.2528942140715715
VR2_Dzi,5.290438590693901
VR2_Dzm,5.252193078217446
VR2_Dzp,5.214106409276602
VR2_Dzv,5.230612041236336
VR3_DzZ,5.347658657689871
VR3_Dzi,5.354780605941283
VR3_Dzm,5.347525172677198
VR3_Dzp,5.340247177793792
VR3_Dzv,5.343407750436856
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.08137544453027167
Xch-7dv,0.10796662901388843
Xpc-4dv,0.9160986880615724
Xpc-5dv,1.119163005488756
Xpc-6dv,1.2730981893204567
Zagreb1,104.0
Zagreb2,121.0
fragCpx,104.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,0
nBondsM,18
nBondsO,22
nBondsS,13
nBondsT,1
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.31098275862069
AATS1are,6.4475741935483875
AATS2are,6.362581249999999
AATS3are,6.2025500000000005
AATS4are,6.308457894736841
AATS5are,6.413144897959185
AATS6are,6.457243243243244
AATS7are,6.1893806451612905
AATS8are,5.828548387096775
AATSC0dv,3.4464849312253203
AATSC0pe,0.08356551724137927
AATSC0se,0.05183722235434006
AATSC1dv,0.7839357007525983
AATSC1pe,0.016780645161290266
AATSC1se,0.010785044608952478
AATSC2dv,-0.14911548323326593
AATSC2pe,0.0021624999999999626
AATSC2se,0.0009637302318668254
AATSC3dv,-0.17988921673688488
AATSC3pe,-0.010919999999999992
AATSC3se,-0.007898029250891796
AATSC4dv,-0.1998626283416738
AATSC4pe,-0.006682456140350893
AATSC4se,-0.004627716002252951
AATSC5dv,-0.40148966619721393
AATSC5pe,-0.017424489795918416
AATSC5se,-0.010830204761095861
AATSC6dv,-0.76292781088659
AATSC6pe,-0.011002702702702757
AATSC6se,-0.0031579381045730463
AATSC7dv,-0.5183755092338065
AATSC7pe,0.0002967741935484283
AATSC7se,0.005357186989375161
AATSC8dv,0.014136609855991189
AATSC8pe,0.012341935483871073
AATSC8se,0.0064629522841471105
AETA_eta,0.525755512669756
ATSC0are,2.218220689655171
ATSC1are,0.6568951248513656
ATSC2are,0.16087954815695493
ATSC3are,-0.5243083234244941
ATSC4are,-0.5625096313912012
ATSC5are,-1.069162544589775
ATSC6are,-0.4215884661117727
ATSC7are,0.14358478002378147
ATSC8are,0.34363305588585213
BCUTZ-1h,17.001102610313076
BCUTZ-1l,5.685586240029166
BCUTc-1h,0.38563855007734926
BCUTc-1l,-0.39826268226272526
BCUTd-1h,3.15765840610821
BCUTd-1l,0.9113398873341997
BCUTi-1h,14.751062460003153
BCUTi-1l,10.947540267359274
BCUTm-1h,35.45051718758482
BCUTm-1l,11.697762148999162
BCUTp-1h,2.2078036583914584
BCUTp-1l,0.8725005658113018
BCUTs-1h,6.027272791924698
BCUTs-1l,1.3044923435636517
BCUTv-1h,22.455861974178752
BCUTv-1l,15.384315270220117
BalabanJ,1.5085457355528415
Diameter,11
ETA_beta,31.75
GATS1are,0.4516697686929427
GATS2are,0.713815359934337
GATS3are,1.0090925625384746
GATS4are,1.2960885901585908
GATS5are,1.6237338407297555
GATS6are,1.3568069720624423
GATS7are,0.8401240930860618
GATS8are,0.3670160432827441
HybRatio,0.0
Lipinski,True
LogEE_Dt,157.21331065138145
MATS1are,0.27703050335867246
MATS2are,0.043818029828193814
MATS3are,-0.11424277612998299
MATS4are,-0.12901742015231726
MATS5are,-0.2852600159208576
MATS6are,-0.14896362869109012
MATS7are,0.06055359886196871
MATS8are,0.1449193864306368
NsssssAs,0
RotRatio,0.09090909090909091
SM1_Dzpe,0.8377748167888077
SM1_Dzse,0.770836145110211
SMR_VSA1,0.0
SMR_VSA2,5.261891554738487
SMR_VSA3,14.993869839101091
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,65.31386492474428
SMR_VSA8,0.0
SMR_VSA9,23.01398707402129
SpAD_DzZ,124.86911627068825
SpAD_Dzi,124.00718357002509
SpAD_Dzm,124.82163704489645
SpAD_Dzp,155.3447677723293
SpAD_Dzv,147.26581684071144
SpAbs_Dt,314.42662130276295
SpDiam_A,4.69683587512592
SpDiam_D,135.0917439620827
SpMAD_Dt,15.721331065138145
SpMax_Dt,157.21331065138145
SsssssAs,0
VE1_Dzpe,4.404702344947661
VE1_Dzse,4.405751101157153
VE2_Dzpe,0.22023511724738304
VE2_Dzse,0.22028755505785766
VE3_Dzpe,2.175819865575925
VE3_Dzse,2.1760579364586237
VMcGowan,198.78999999999982
VR1_Dzpe,105.54940348334135
VR1_Dzse,105.47140283939102
VR2_Dzpe,5.2774701741670675
VR2_Dzse,5.273570141969551
VR3_Dzpe,5.352326303330407
VR3_Dzse,5.351587033598081
mZagreb1,5.666666666666667
mZagreb2,4.472222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,22
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.076490368608799
AATSC1are,0.021190165317785985
AATSC2are,0.0033516572532698943
AATSC3are,-0.008738472057074901
AATSC4are,-0.009868590024407039
AATSC5are,-0.021819643767138266
AATSC6are,-0.011394282867885748
AATSC7are,0.004631767097541338
AATSC8are,0.011084937286640392
AETA_beta,1.5875
BCUTdv-1h,5.223307100165994
BCUTdv-1l,0.7740064906994117
BCUTpe-1h,3.2791398184276406
BCUTpe-1l,2.2333117792048487
BCUTse-1h,3.4931034016122284
BCUTse-1l,2.42891919917951
ETA_alpha,9.814285714285715
ETA_dBeta,7.25
ETA_eta_B,0.15586206930003677
ETA_eta_F,20.000549451264327
ETA_eta_L,3.437305604681586
ETA_eta_R,30.515659704659445
ETA_psi_1,0.6026315789473686
LabuteASA,120.40171456068413
LogEE_DzZ,62.49548250509203
LogEE_Dzi,62.053464571360294
LogEE_Dzm,62.47237779650855
LogEE_Dzp,77.21268830651493
LogEE_Dzv,73.33440594954669
PEOE_VSA1,0.0
PEOE_VSA2,0.0
PEOE_VSA3,4.681802935145185
PEOE_VSA4,5.261891554738487
PEOE_VSA5,5.098681808301038
PEOE_VSA6,35.01342619127222
PEOE_VSA7,30.33183534230805
PEOE_VSA8,10.586084805438322
PEOE_VSA9,23.51690265078591
SM1_Dzare,0.859278783623577
SpAD_Dzpe,126.20203517554236
SpAD_Dzse,126.94502096686205
SpAbs_DzZ,123.77247761522611
SpAbs_Dzi,123.18105616648427
SpAbs_Dzm,123.71357011181051
SpAbs_Dzp,156.26415893162869
SpAbs_Dzv,147.86282178232952
SpDiam_Dt,227.98202595182832
SpMAD_DzZ,6.243455813534412
SpMAD_Dzi,6.200359178501254
SpMAD_Dzm,6.241081852244823
SpMAD_Dzp,7.767238388616465
SpMAD_Dzv,7.363290842035572
SpMax_DzZ,62.49548250509203
SpMax_Dzi,62.053464571360294
SpMax_Dzm,62.47237779650855
SpMax_Dzp,77.21268830651493
SpMax_Dzv,73.33440594954669
VE1_Dzare,4.402780270462769
VE2_Dzare,0.22013901352313847
VE3_Dzare,2.175383401582901
VR1_Dzare,105.70061524957028
VR2_Dzare,5.285030762478514
VR3_Dzare,5.353757894134148
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49071428571428577
AETA_dBeta,0.3625
AETA_eta_B,0.007793103465001838
AETA_eta_F,1.0000274725632163
AETA_eta_L,0.1718652802340793
AETA_eta_R,1.5257829852329723
BCUTare-1h,3.3057136578917965
BCUTare-1l,2.183912024355184
ETA_beta_s,12.25
ETA_dPsi_A,0.11136842105263134
ETA_dPsi_B,0.0
ETA_eta_BR,0.4138620693000368
ETA_eta_FL,6.321045888391473
ETA_eta_RL,9.758351493073059
LogEE_Dzpe,63.14290632861062
LogEE_Dzse,63.51105229068653
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,14.993869839101091
SlogP_VSA3,0.0
SlogP_VSA4,11.33111286753076
SlogP_VSA5,5.563451491696996
SlogP_VSA6,54.727780119305955
SlogP_VSA7,5.022633313741326
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,125.60616068591692
SpAbs_Dzpe,125.4480378404325
SpAbs_Dzse,126.25126843626283
SpDiam_DzZ,96.49909564133202
SpDiam_Dzi,95.21348880412367
SpDiam_Dzm,96.47726028692429
SpDiam_Dzp,119.7503208516606
SpDiam_Dzv,113.29299849268921
SpMAD_Dzpe,6.310101758777118
SpMAD_Dzse,6.347251048343102
SpMax_Dzpe,63.14290632861062
SpMax_Dzse,63.51105229068653
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6125
AETA_eta_BR,0.02069310346500184
AETA_eta_FL,0.31605229441957366
AETA_eta_RL,0.48791757465365293
DetourIndex,1536
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,16.280012800286784
EState_VSA4,11.250837766380558
EState_VSA5,0.0
EState_VSA6,22.880904140530014
EState_VSA7,36.52867891392113
EState_VSA8,16.381288216748178
EState_VSA9,16.862831444971
ETA_beta_ns,19.5
ETA_shape_p,0.11353711790393013
ETA_shape_x,0.0
ETA_shape_y,0.2954876273653566
GhoseFilter,True
LogEE_Dzare,62.846044282139644
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,124.8328097806557
SpDiam_Dzpe,97.03191381339505
SpDiam_Dzse,97.64153754259448
SpMAD_Dzare,6.280308034295846
SpMax_Dzare,62.846044282139644
TopoPSA(NO),54.5
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6530366591080876
VSA_EState9,39.3308490349682
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.975
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.009285714285714253
FilterItLogS,-4.4085687406415195
SpDiam_Dzare,96.46736785909573
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6546798029556651
ETA_epsilon_2,0.8142857142857141
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5392026578073092
ETA_epsilon_5,0.8142857142857141
AETA_beta_ns_d,0.025
ETA_dEpsilon_A,0.2118226600985219
ETA_dEpsilon_B,0.11547714514835583
ETA_dEpsilon_C,-0.09634551495016608
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.85
MDEDescriptor,"0.0,0.0,0.0,0.0,11.115059017652449,15.596440918743527,0.0,2.9398657698051562,0.0,0.0,0.0,0.0,0.0,0.0,0.3086066999241838,0.14285714285714285,1.0,1.4142135623730951,0.0"
APolDescriptor,38.981137000000004
BCUTDescriptor,"11.85,34.96885352508992,-0.2563219041253326,0.17191799620769505,4.335476566038656,9.737556744209884"
BPolDescriptor,12.898862999999997
TPSADescriptor,54.5
ALOGPDescriptor,"4.2519,18.07865361,80.6988"
XLogPDescriptor,3.8240000000000007
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,280.05157404
ChiPathDescriptor,"13.94938298937633,9.75835149307306,8.566028401256192,7.224757649016355,5.94972244162428,4.611197573384456,3.072105450264965,2.1350289317182725,11.11890022373415,6.32737553719759,4.657266949638705,3.0886627335169305,2.073501689886467,1.3190880962294413,0.6762951472685602,0.36616413356755273"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.30274943015462097,0.47021774309294456,0.0,0.0,0.025819888974716113,0.08137544453027167,0.10796662901388843"
AtomCountDescriptor,29
BondCountDescriptor,22
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.159465946493411,0.0,0.16666666666666666,0.0,0.5524692517770261,0.0,0.040761583118584285,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,1,11,2,0,0,0,0"
ZagrebIndexDescriptor,104.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"41.03066302794271,2.0515331513971353,14.711022257957527,0.0,12.181420183257801"
FractionalPSADescriptor,0.19460701189351545
WienerNumbersDescriptor,"858.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.636217396458539,4.014178293833826,5.219369251648258,0.9160986880615719,1.119163005488756,1.185833382224481"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.84,3.621301775147929"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,581.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"29.1528711129547,25.336458974712837,35.75915897877668,33.731542543861096,31.55443736138909"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.18811126646527973,-0.02863713646709927,-0.04596814817841835,-0.015133577219223086,0.02082607212931805"
EccentricConnectivityIndexDescriptor,369
AutocorrelationDescriptorPolarizability,"1282.9645165212653,1492.5879857886744,2026.5736280419806,1838.2970451384756,1584.1195137483874"
