DLiP-ID,C001BG
MaxPartialCharge,0.32806586375914176
MinPartialCharge,-0.4780707501605797
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,9.553611111111111
MinAbsEStateIndex,0.5578703703703702
NumAliphaticRings,1
NumRotatableBonds,6
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4780707501605797
MinAbsPartialCharge,0.32806586375914176
NumRadicalElectrons,0
NumValenceElectrons,160
fr_para_hydroxylation,2
NumAromaticCarbocycles,2
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,410.22055744000073
MZ,0.6111111111111109
Mi,1.1274727582746464
Mm,0.569636166847057
Mp,0.6536106786427146
Mv,0.608375676775901
SZ,36.66666666666666
Si,67.64836549647879
Sm,34.17817001082342
Sp,39.21664071856288
Sv,36.50254060655406
nB,0
nC,24
nF,0
nH,30
nI,0
nN,2
nO,4
nP,0
nS,0
nX,0
ABC,22.524278356891706
AMW,6.837009290666679
IC0,1.4527936308491303
IC1,3.248603730213371
IC2,4.2488248713524515
IC3,4.702479553833678
IC4,4.802479553833678
IC5,4.869146220500346
Mpe,0.961045751633987
Mse,0.9994416120417579
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,119.42760000000011
SdO,19.107222222222223
SdS,0
Spe,57.66274509803922
SsF,0
SsI,0
Sse,59.96649672250547
StN,0
fMF,0.25
nBr,0
nCl,0
BIC0,0.23702505282147174
BIC1,0.5300136608527143
BIC2,0.6932009599827883
BIC3,0.7672152747447362
BIC4,0.7835303967130873
BIC5,0.7944071446919881
CIC0,4.454096964759389
CIC1,2.658286865395148
CIC2,1.6580657242560672
CIC3,1.2044110417748408
CIC4,1.1044110417748403
CIC5,1.037744375108173
GGI1,6.5
GGI2,2.88888888888889
GGI3,1.875
GGI4,1.4694444444444446
GGI5,0.7116666666666664
GGI6,0.42630385487528333
GGI7,0.36628401360544216
GGI8,0.16983182161753588
GGI9,0.0625
JGI1,0.20967741935483863
JGI2,0.0704607046070461
JGI3,0.044642857142857144
JGI4,0.036736111111111115
JGI5,0.019234234234234232
JGI6,0.01470013292673391
JGI7,0.01744209588597344
JGI8,0.01213084440125256
JGI9,0.015625
MIC0,13.313188067442505
MIC1,28.442939134434674
MIC2,33.342424516043806
MIC3,34.53324176931822
MIC4,35.00080843598488
MIC5,35.06800843598488
MPC2,41
MPC3,48
MPC4,63
MPC5,80
MPC6,87
MPC7,98
MPC8,106
MPC9,110
Mare,0.9742666666666667
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,2
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.17538200859009279
RPCG,0.12035216569220332
SIC0,0.24594896542170774
SIC1,0.549968494867426
SIC2,0.7192997402916592
SIC3,0.7961006688239222
SIC4,0.8130300495838004
SIC5,0.8243163034237193
SaaN,0
SaaO,0
SaaS,0
Sare,58.456
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,15.624444444444444
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,87.16761785094782
TIC1,194.91622381280226
TIC2,254.92949228114708
TIC3,282.14877323002065
TIC4,288.1487732300207
TIC5,292.14877323002077
Vabc,406.7734848965593
WPol,42
apol,65.49178999999998
bpol,35.252210000000005
nRot,6
ABCGG,19.59165605227073
ATS0Z,1248.0
ATS0d,174.0
ATS0i,9754.879375717472
ATS0m,4909.084926000001
ATS0p,85.26480314546998
ATS0s,287.44444444444446
ATS0v,12449.109429212616
ATS1Z,1384.0
ATS1d,211.0
ATS1i,8915.804638283502
ATS1m,5178.883407000002
ATS1p,107.19503665200003
ATS1s,194.80555555555554
ATS1v,15407.487751457
ATS2Z,1939.0
ATS2d,341.0
ATS2i,16148.504858149236
ATS2m,7112.362841
ATS2p,156.2003311630371
ATS2s,348.6944444444443
ATS2v,21714.967081183968
ATS3Z,2122.0
ATS3d,402.0
ATS3i,21442.719709195793
ATS3m,7485.2414260000005
ATS3p,191.68310248328189
ATS3s,356.55555555555554
ATS3v,25481.038864912374
ATS4Z,2042.0
ATS4d,420.0
ATS4i,26594.16845563431
ATS4m,7082.232888
ATS4p,198.644832611903
ATS4s,359.611111111111
ATS4v,25622.469644491797
ATS5Z,2036.0
ATS5d,382.0
ATS5i,23751.400186918276
ATS5m,7000.563340999996
ATS5p,201.81769540607405
ATS5s,461.3333333333333
ATS5v,25510.526728727284
ATS6Z,1599.0
ATS6d,355.0
ATS6i,27137.141018922986
ATS6m,5289.8253490000025
ATS6p,184.225717399789
ATS6s,316.1666666666668
ATS6v,22190.540730908055
ATS7Z,1294.0
ATS7d,276.0
ATS7i,20833.826050498963
ATS7m,4154.2811249999995
ATS7p,153.17942511516796
ATS7s,250.99999999999997
ATS7v,18167.410828782704
ATS8Z,909.0
ATS8d,211.0
ATS8i,19840.8252081978
ATS8m,2811.5254139999993
ATS8p,118.24473761760102
ATS8s,208.0
ATS8v,13450.414045361535
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,12
C2SP3,2
C3SP2,2
C3SP3,1
C4SP3,0
FCSP3,0.3333333333333333
GGI10,0.0
JGI10,0.0
JGT10,0.44064939966404726
Kier1,26.253902185223726
Kier2,13.52528256989887
Kier3,9.1875
MAXdO,9.553611111111111
MINdO,9.553611111111111
MPC10,106
MWC01,31.0
MWC02,4.976733742420574
MWC03,5.777652323222656
MWC04,6.637258031284457
MWC05,7.47477218239787
MWC06,8.347353412124338
MWC07,9.206031100388085
MWC08,10.087016713216245
MWC09,10.95882692897077
MWC10,11.845568952706529
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,2
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.8328000000000024
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.424950017481403
SRW05,0.0
SRW06,6.882437470997847
SRW07,2.70805020110221
SRW08,8.434463543817241
SRW09,5.37989735354046
SRW10,10.045984880764673
SaaCH,17.772355914588058
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,5.710757747543463
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.1157407407407405
SdssC,-2.514074074074074
SdssS,0
SsCH3,6.65055114638448
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.811637849584278
SsssP,0
WPath,17600001053
Xc-3d,2.2550016297835986
Xc-4d,0.0
Xc-5d,0.24719387459906544
Xc-6d,0.0
Xp-0d,22.0956473593183
Xp-1d,14.273764703227075
Xp-2d,12.993454568131638
Xp-3d,8.813552598918536
Xp-4d,7.444331128239385
Xp-5d,6.106471866229483
Xp-6d,3.9913286187136503
Xp-7d,3.022331228296231
ZMIC0,101.76764048076086
ZMIC1,59.434842746158125
ZMIC2,40.38708831111474
ZMIC3,35.38893519862884
ZMIC4,34.21997166675933
ZMIC5,33.83238625401153
nAcid,2
nAtom,60
nBase,1
nRing,3
piPC1,3.713572066704308
piPC2,4.204692619390966
piPC3,4.639571612705423
piPC4,5.1164956847957335
piPC5,5.6423502351377
piPC6,5.749392985908253
piPC7,6.120983996389524
piPC8,6.488064463609991
piPC9,6.828779710046796
AATS0Z,20.8
AATS0d,2.9
AATS0i,162.58132292862453
AATS0m,81.81808210000003
AATS0p,1.4210800524244998
AATS0s,4.790740740740741
AATS0v,207.4851571535436
AATS1Z,22.688524590163933
AATS1d,3.459016393442623
AATS1i,146.16073177513937
AATS1m,84.8997279836066
AATS1p,1.7572956828196726
AATS1s,3.1935336976320583
AATS1v,252.58176641732786
AATS2Z,18.64423076923077
AATS2d,3.2788461538461537
AATS2i,155.27408517451187
AATS2m,68.38810424038462
AATS2p,1.501926261183049
AATS2s,3.352831196581195
AATS2v,208.7977603959997
AATS3Z,15.376811594202898
AATS3d,2.9130434782608696
AATS3i,155.3820268782304
AATS3m,54.24087989855073
AATS3p,1.389007989009289
AATS3s,2.5837359098228663
AATS3v,184.6452091660317
AATS4Z,12.52760736196319
AATS4d,2.576687116564417
AATS4i,163.15440770327797
AATS4m,43.44928152147239
AATS4p,1.2186799546742517
AATS4s,2.2062031356509877
AATS4v,157.19306530363065
AATS5Z,13.30718954248366
AATS5d,2.496732026143791
AATS5i,155.2379097184201
AATS5m,45.755315954248346
AATS5p,1.319069904614863
AATS5s,3.0152505446623095
AATS5v,166.735468815211
AATS6Z,9.632530120481928
AATS6d,2.13855421686747
AATS6i,163.4767531260421
AATS6m,31.866417765060255
AATS6p,1.109793478311982
AATS6s,1.9046184738955831
AATS6v,133.6779562102895
AATS7Z,9.877862595419847
AATS7d,2.1068702290076335
AATS7i,159.03684008014474
AATS7m,31.712069656488545
AATS7p,1.1693085886654042
AATS7s,1.9160305343511448
AATS7v,138.682525410555
AATS8Z,7.638655462184874
AATS8d,1.773109243697479
AATS8i,166.72962359830083
AATS8m,23.626263983193272
AATS8p,0.9936532572907648
AATS8s,1.7478991596638656
AATS8v,113.02868945681962
ATS0dv,386.0
ATS0pe,367.07759999999996
ATS0se,456.33643999999987
ATS1dv,360.0
ATS1pe,390.36850000000004
ATS1se,469.3467479999998
ATS2dv,471.0
ATS2pe,648.0396999999998
ATS2se,792.9720679999996
ATS3dv,440.0
ATS3pe,835.4380000000003
ATS3se,1033.8509519999998
ATS4dv,388.0
ATS4pe,955.4921000000003
ATS4se,1203.7395199999996
ATS5dv,402.0
ATS5pe,899.8109
ATS5se,1124.7540999999999
ATS6dv,215.0
ATS6pe,929.4705
ATS6se,1190.743572
ATS7dv,153.0
ATS7pe,738.6655000000002
ATS7se,938.2206599999998
ATS8dv,62.0
ATS8pe,653.4779999999998
ATS8se,845.1094959999997
ATSC0Z,441.3333333333333
ATSC0c,1.2855272913898474
ATSC0d,32.93333333333334
ATSC0i,84.05965075093494
ATSC0m,2100.3891894
ATSC0p,13.778560522068336
ATSC0s,109.4814814814815
ATSC0v,3043.960390115889
ATSC1Z,4.111111111111136
ATSC1c,-0.7826935099910052
ATSC1d,10.951111111111107
ATSC1i,-12.47931591500769
ATSC1m,21.458502810000002
ATSC1p,-0.24694110360997576
ATSC1s,-8.895061728395058
ATSC1v,-14.099304217838641
ATSC2Z,37.22222222222223
ATSC2c,0.3518169169021109
ATSC2d,-0.21777777777778407
ATSC2i,15.680981038889032
ATSC2m,172.33357444000006
ATSC2p,1.7126587956045516
ATSC2s,55.533950617283956
ATSC2v,287.09807311206885
ATSC3Z,-129.33333333333334
ATSC3c,-0.05573787812333495
ATSC3d,5.7866666666666635
ATSC3i,-35.805750699250424
ATSC3m,-617.8656840199998
ATSC3p,-3.988121115553838
ATSC3s,-9.703703703703708
ATSC3v,-977.236587313889
ATSC4Z,38.77777777777776
ATSC4c,-0.5694752675826384
ATSC4d,-9.43555555555556
ATSC4i,62.33174965902469
ATSC4m,201.59199762999992
ATSC4p,6.020983297979194
ATSC4s,4.354938271604931
ATSC4v,1071.9160094650163
ATSC5Z,-116.33333333333336
ATSC5c,0.7268689200729788
ATSC5d,-6.546666666666667
ATSC5i,-36.92527792250064
ATSC5m,-594.0092886699998
ATSC5p,-6.879033671330752
ATSC5s,101.67592592592591
ATSC5v,-1712.127315851875
ATSC6Z,90.77777777777773
ATSC6c,-0.41698524293264405
ATSC6d,-9.115555555555554
ATSC6i,18.431714967511464
ATSC6m,437.44997725999986
ATSC6p,3.6440459919492802
ATSC6s,14.586419753086414
ATSC6v,781.9377297131333
ATSC7Z,-134.7777777777778
ATSC7c,0.12905130571041973
ATSC7d,-14.004444444444438
ATSC7i,-54.01092121013619
ATSC7m,-663.3408156899998
ATSC7p,-7.858553256817361
ATSC7s,12.089506172839492
ATSC7v,-1630.021047912901
ATSC8Z,59.555555555555536
ATSC8c,-0.06237349373306535
ATSC8d,-9.08444444444444
ATSC8i,10.4585988193357
ATSC8m,280.5020311900001
ATSC8p,1.0427348850413085
ATSC8s,18.45987654320986
ATSC8v,334.7074511309638
AXp-0d,0.7365215786439433
AXp-1d,0.4604440226847443
AXp-2d,0.31691352605199113
AXp-3d,0.18361567914413615
AXp-4d,0.11816398616252993
AXp-5d,0.07633089832786853
AXp-6d,0.04587734044498449
AXp-7d,0.03084011457445134
GATS1Z,0.8985439057005596
GATS1c,1.595597016368358
GATS1d,0.9104333974912058
GATS1i,1.3785482712201562
GATS1m,0.9041373404854589
GATS1p,1.1645514090659268
GATS1s,0.7398885844850152
GATS1v,1.0735313471615497
GATS2Z,0.8882393097838717
GATS2c,0.7202491629159166
GATS2d,1.3953013080037369
GATS2i,1.0594835292177975
GATS2m,0.8940059305187898
GATS2p,0.9695624142269555
GATS2s,0.3122015522535651
GATS2v,0.9594789618490641
GATS3Z,1.0481741757520031
GATS3c,0.6976259339605925
GATS3d,1.1294226368597076
GATS3i,1.2833967511751156
GATS3m,1.054416540623776
GATS3p,1.172277667200062
GATS3s,0.6388094222509854
GATS3v,1.1655645947008748
GATS4Z,0.907095064222564
GATS4c,0.8528276341704234
GATS4d,1.2639402896102927
GATS4i,0.763554464172986
GATS4m,0.9090142460777954
GATS4p,0.8072985023734685
GATS4s,0.452117249308882
GATS4v,0.8613067158829376
GATS5Z,0.9943427522066228
GATS5c,0.22466287833078252
GATS5d,1.0772406128443277
GATS5i,1.2058394331289946
GATS5m,1.010478585045762
GATS5p,1.2627783886481403
GATS5s,0.11359249383109128
GATS5v,1.2738947954856565
GATS6Z,0.8319122411094529
GATS6c,0.4811424259190698
GATS6d,1.0036705526559677
GATS6i,0.8645449959524955
GATS6m,0.8392368384407707
GATS6p,0.8889402914491876
GATS6s,0.28415098146306467
GATS6v,0.9279284834980448
GATS7Z,1.0092767694471991
GATS7c,0.22078001183984922
GATS7d,0.9983156658528293
GATS7i,1.290024910905075
GATS7m,1.0252721075581048
GATS7p,1.2880853282999465
GATS7s,0.11827089939984917
GATS7v,1.291644323433477
GATS8Z,0.836940516387824
GATS8c,0.2974145424380646
GATS8d,0.9333854999489674
GATS8i,0.8577446066261863
GATS8m,0.8463513101237672
GATS8p,0.9078503251094813
GATS8s,0.11057342422760716
GATS8v,0.9495427722114581
MATS1Z,0.009162498142736918
MATS1c,-0.5988690197399661
MATS1d,0.32707240990243563
MATS1i,-0.14602412520069638
MATS1m,0.010048958632013914
MATS1p,-0.01762832107226802
MATS1s,-0.07991525987710459
MATS1v,-0.004555962071041269
MATS2Z,0.048657913083894964
MATS2c,0.1578895287344028
MATS2d,-0.003815010900031253
MATS2i,0.10762261976240327
MATS2m,0.04733561595385965
MATS2p,0.07171085691404482
MATS2s,0.29264143332986364
MATS2v,0.05441381703136922
MATS3Z,-0.1274136345724419
MATS3c,-0.018851299553060023
MATS3d,0.07639500088012668
MATS3i,-0.1851984579552054
MATS3m,-0.12789879860240488
MATS3p,-0.12584519984054343
MATS3s,-0.03853621227275403
MATS3v,-0.13958311485419592
MATS4Z,0.03234296517339164
MATS4c,-0.1630636698942005
MATS4d,-0.10546186135466087
MATS4i,0.272951435361753
MATS4m,0.03532947306807657
MATS4p,0.16085227966100282
MATS4s,0.014642154461758112
MATS4v,0.12962399626280924
MATS5Z,-0.10337065339731061
MATS5c,0.22173518775673653
MATS5d,-0.07795506866714297
MATS5i,-0.17226458850018034
MATS5m,-0.11090555039126715
MATS5p,-0.19578679927749149
MATS5s,0.3641977765395738
MATS5v,-0.22057530018618102
MATS6Z,0.07434572125359441
MATS6c,-0.1172418187431475
MATS6d,-0.10004390029754645
MATS6i,0.07925402486678379
MATS6m,0.07527864379135153
MATS6p,0.09559235561809964
MATS6s,0.04815608849470952
MATS6v,0.09284880841247607
MATS7Z,-0.13987223541892488
MATS7c,0.045979162527471786
MATS7d,-0.19476465679760163
MATS7i,-0.29428895180348086
MATS7m,-0.14464948803774177
MATS7p,-0.2612273875612634
MATS7s,0.050576392690762154
MATS7v,-0.24526420520643197
MATS8Z,0.06803930031226992
MATS8c,-0.024463751629583756
MATS8d,-0.139080733507978
MATS8i,0.06273215573795869
MATS8m,0.06733494738581483
MATS8p,0.03815701071903492
MATS8s,0.08501438464425003
MATS8v,0.05544095118377617
MAXsOH,7.812222222222222
MINsOH,7.812222222222222
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.435056374401612
SssNH2,0
SsssAs,0
SsssCH,0.6196409674981104
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,800
TMWC10,136.31121338673154
TSRW10,73.01891819409536
Xc-3dv,1.1225926875603183
Xc-4dv,0.0
Xc-5dv,0.09834817412823682
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16666666666666666
Xch-7d,0.24615119001767477
Xp-0dv,17.784631048759636
Xp-1dv,9.99589597670348
Xp-2dv,7.745253712259248
Xp-3dv,4.768056495121973
Xp-4dv,3.7022430217348394
Xp-5dv,2.4206349816558355
Xp-6dv,1.5749479866072935
Xp-7dv,1.0339622323692406
Xpc-4d,3.4010302831434664
Xpc-5d,5.500200061356138
Xpc-6d,8.603620224994117
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,61
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,2
piPC10,7.065333115108891
AATS0dv,6.433333333333334
AATS0pe,6.117959999999999
AATS0se,7.605607333333331
AATS1dv,5.901639344262295
AATS1pe,6.399483606557378
AATS1se,7.694208983606554
AATS2dv,4.528846153846154
AATS2pe,6.23115096153846
AATS2se,7.624731423076919
AATS3dv,3.1884057971014492
AATS3pe,6.05389855072464
AATS3se,7.49167356521739
AATS4dv,2.3803680981595092
AATS4pe,5.8619147239263825
AATS4se,7.384905030674845
AATS5dv,2.627450980392157
AATS5pe,5.881116993464052
AATS5se,7.351333986928104
AATS6dv,1.2951807228915662
AATS6pe,5.599219879518072
AATS6se,7.173154048192772
AATS7dv,1.16793893129771
AATS7pe,5.638667938931299
AATS7se,7.161989770992365
AATS8dv,0.5210084033613446
AATS8pe,5.491411764705881
AATS8se,7.101760470588233
AATSC0Z,7.355555555555555
AATSC0c,0.021425454856497456
AATSC0d,0.548888888888889
AATSC0i,1.4009941791822489
AATSC0m,35.00648649
AATSC0p,0.2296426753678056
AATSC0s,1.8246913580246915
AATSC0v,50.73267316859815
AATSC1Z,0.067395264116576
AATSC1c,-0.012831041147393528
AATSC1d,0.17952641165755914
AATSC1i,-0.20457894942635557
AATSC1m,0.35177873459016396
AATSC1p,-0.0040482148132782916
AATSC1s,-0.14582068407205012
AATSC1v,-0.23113613471866626
AATSC2Z,0.35790598290598297
AATSC2c,0.003382854970212605
AATSC2d,-0.0020940170940171544
AATSC2i,0.15077866383547145
AATSC2m,1.657053600384616
AATSC2p,0.01646787303465915
AATSC2s,0.5339802943969612
AATSC2v,2.760558395308354
AATSC3Z,-0.9371980676328503
AATSC3c,-0.0004038976675603982
AATSC3d,0.04193236714975843
AATSC3i,-0.2594619615887712
AATSC3m,-4.477287565362317
AATSC3p,-0.028899428373578537
AATSC3s,-0.07031669350509934
AATSC3v,-7.081424545752819
AATSC4Z,0.23790047716428073
AATSC4c,-0.0034937132980529966
AATSC4d,-0.05788684389911386
AATSC4i,0.38240337214125575
AATSC4m,1.2367607216564414
AATSC4p,0.036938547840363156
AATSC4s,0.026717412709232707
AATSC4v,6.576171837208689
AATSC5Z,-0.7603485838779958
AATSC5c,0.004750777255378947
AATSC5d,-0.04278867102396514
AATSC5i,-0.24134168576797804
AATSC5m,-3.8824136514379073
AATSC5p,-0.044961004387782694
AATSC5s,0.6645485354635681
AATSC5v,-11.190374613410947
AATSC6Z,0.546854082998661
AATSC6c,-0.0025119592947749642
AATSC6d,-0.05491298527443105
AATSC6i,0.1110344275151293
AATSC6m,2.635240826867469
AATSC6p,0.021952084288851086
AATSC6s,0.08786999851256876
AATSC6v,4.7104682512839355
AATSC7Z,-1.0288379983036473
AATSC7c,0.0009851244710719063
AATSC7d,-0.10690415606446135
AATSC7i,-0.41229710847432205
AATSC7m,-5.063670348778624
AATSC7p,-0.05998895615891115
AATSC7s,0.09228630666289689
AATSC7v,-12.4429087626939
AATSC8Z,0.5004668534080298
AATSC8c,-0.0005241470061602129
AATSC8d,-0.07633986928104572
AATSC8i,0.08788738503643445
AATSC8m,2.3571599259663873
AATSC8p,0.008762478025557215
AATSC8s,0.15512501296815007
AATSC8v,2.8126676565627213
