DLiP-ID,C101LC
ATS8i,15738.192786297283
ATS8m,4961.152362999999
ATS8p,128.837316259584
ATS8v,17168.151002086357
C1SP1,0
C1SP2,1
C1SP3,5
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.30434782608695654
GGI10,0.10325476992143659
JGI10,0.005434461574812453
JGT10,0.4144151961669506
Kier1,26.253902185223726
Kier2,13.52528256989887
Kier3,8.13840830449827
MAXdO,12.394863879605563
MINdO,12.234374734484486
MPC10,79
MWC01,31.0
MWC02,4.976733742420574
MWC03,5.796057750765372
MWC04,6.63200177739563
MWC05,7.463363045520021
MWC06,8.300280189852664
MWC07,9.134214981586691
MWC08,9.971566673346722
MWC09,10.806348507298559
MWC10,11.643927411240892
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,2
NdssC,2
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.165900000000002
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.424950017481403
SRW05,0.0
SRW06,6.900730664045173
SRW07,0.0
SRW08,8.455104999102815
SRW09,0.0
SRW10,10.045984880764673
SaaCH,14.321511367080966
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.6691349565503737
SaasN,0
SdCH2,0
SddsN,0
SdsCH,3.254870257965149
SdssC,-0.13058915826509288
SdssS,0
SsCH3,3.6472122901821957
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.01710310083749
SsssP,0
WPath,2900002836
Xc-3d,1.6308704672844427
Xc-4d,0.0
Xc-5d,0.31903559372884915
Xc-6d,0.0
Xp-1d,14.062881945713373
Xp-2d,12.122890465213576
Xp-3d,10.175330777227812
Xp-4d,7.549762141959619
Xp-5d,5.964065485941961
Xp-6d,3.901127354269766
Xp-7d,2.432585544946038
ZMIC0,99.41686070409402
ZMIC1,61.36444720955824
ZMIC2,34.77907494761515
ZMIC3,27.678454372072146
ZMIC4,27.140504896399896
ZMIC5,27.140504896399896
nAcid,0
nAtom,57
nBase,1
nRing,3
piPC1,3.713572066704308
piPC2,4.204692619390966
piPC3,4.700480365792417
piPC4,5.1164956847957335
piPC5,5.59888481482705
piPC6,5.700025425778489
piPC7,5.938278014306635
piPC8,6.124888512087362
piPC9,6.512766353541847
AATS0Z,26.280701754385966
AATS0d,3.0
AATS0i,162.13142967318637
AATS0m,105.58728268421055
AATS0p,1.5069204286126843
AATS0v,218.18091671199275
AATS1Z,24.086206896551722
AATS1d,3.6206896551724137
AATS1i,146.01083640543948
AATS1m,90.58532039655175
AATS1p,1.7664293241379316
AATS1v,256.85471676163354
AATS2Z,19.693877551020407
AATS2d,3.316326530612245
AATS2i,157.08322852049784
AATS2m,72.531280377551
AATS2p,1.480829862074887
AATS2v,212.673652646229
AATS3Z,17.32520325203252
AATS3d,2.934959349593496
AATS3i,156.83496817735596
AATS3m,62.20488079674796
AATS3p,1.3867119950722437
AATS3v,192.2514751569515
AATS4Z,13.860294117647058
AATS4d,2.4411764705882355
AATS4i,158.17468334818773
AATS4m,47.86534377941176
AATS4p,1.2201077838472427
AATS4v,161.63625693808356
AATS5Z,12.727272727272727
AATS5d,2.2954545454545454
AATS5i,164.41024806681904
AATS5m,44.35771902272725
AATS5p,1.0929231285644465
AATS5v,144.3613366149846
AATS6Z,15.901960784313726
AATS6d,2.676470588235294
AATS6i,161.92924940737376
AATS6m,57.608580196078435
AATS6p,1.2219832161546276
AATS6v,169.047498668478
AATS7Z,17.488636363636363
AATS7d,2.8863636363636362
AATS7i,154.2774649245482
AATS7m,62.838665625
AATS7p,1.4206466864959202
AATS7v,198.03975264056442
AATS8Z,14.32
AATS8d,2.55
AATS8i,157.38192786297282
AATS8m,49.61152362999999
AATS8p,1.28837316259584
AATS8v,171.68151002086358
ATS0dv,402.44444444444446
ATS0pe,356.0407000000001
ATS0se,440.7161569999999
ATS1dv,377.0
ATS1pe,375.50350000000003
ATS1se,450.1630839999998
ATS2dv,489.0
ATS2pe,627.9090999999997
ATS2se,765.2447319999998
ATS3dv,506.0
ATS3pe,773.9833
ATS3se,950.9112479999998
ATS4dv,413.0
ATS4pe,826.264
ATS4se,1031.756912
ATS5dv,417.0
ATS5pe,789.9366000000001
ATS5se,997.4599800000002
ATS6dv,436.0
ATS6pe,630.2407999999998
ATS6se,785.1404160000001
ATS7dv,340.0
ATS7pe,552.8924999999999
ATS7se,679.4265879999999
ATS8dv,308.0
ATS8pe,611.3695000000001
ATS8se,761.194276
ATSC0Z,586.0
ATSC0c,1.1639489298393713
ATSC0d,32.03508771929824
ATSC0i,79.6107743425373
ATSC0m,2760.5838315789474
ATSC0p,14.031646711784033
ATSC0v,2923.8606722094314
ATSC1Z,-35.0
ATSC1c,-0.42662306815750745
ATSC1d,12.578331794398274
ATSC1i,-19.25018483214707
ATSC1m,-167.05388155401698
ATSC1p,-2.4096701041203716
ATSC1v,-211.93263455398392
ATSC2Z,-26.0
ATSC2c,-0.3945345188797809
ATSC2d,-5.9901508156355785
ATSC2i,25.487519886357546
ATSC2m,-110.52846308310286
ATSC2p,2.2719620398803073
ATSC2v,425.156802429893
ATSC3Z,-109.0
ATSC3c,0.4516959296025448
ATSC3d,-12.093259464450595
ATSC3i,18.624031898160535
ATSC3m,-523.1567211966761
ATSC3p,-1.7947461317559732
ATSC3v,-535.3737903405838
ATSC4Z,-123.0
ATSC4c,-0.21469006972790836
ATSC4d,-0.031086488150200486
ATSC4i,-35.60928281713382
ATSC4m,-590.3714704515232
ATSC4p,-5.245076013236786
ATSC4v,-1080.0759186108055
ATSC5Z,132.0
ATSC5c,-0.3398285975504974
ATSC5d,9.620498614958448
ATSC5i,13.85698385594085
ATSC5m,636.901892185596
ATSC5p,3.778940324953167
ATSC5v,929.0750656256437
ATSC6Z,138.0
ATSC6c,0.5243127317526431
ATSC6d,0.1652816251154211
ATSC6i,25.277339886485304
ATSC6m,655.34846033241
ATSC6p,4.100825476398675
ATSC6v,917.258983659347
ATSC7Z,-101.0
ATSC7c,0.013716077656630573
ATSC7d,-3.0015389350569404
ATSC7i,-5.334503183017267
ATSC7m,-474.747786490305
ATSC7p,-1.5611995906868805
ATSC7v,-413.64445527031876
ATSC8Z,-136.0
ATSC8c,-0.4027656162164311
ATSC8d,-0.8510310864881498
ATSC8i,-11.149488938923767
ATSC8m,-638.6657414016619
ATSC8p,-1.3723190882800447
ATSC8v,-581.2946734699942
AXp-1d,0.4536413530875282
AXp-2d,0.2956802552491116
AXp-3d,0.19951628974956492
AXp-4d,0.1301683127924072
AXp-5d,0.08520093551345659
AXp-6d,0.058225781407011436
AXp-7d,0.03742439299916982
GATS1Z,0.7710956808285278
GATS1c,1.376874949065791
GATS1d,0.7384144729387773
GATS1i,1.4565583023283788
GATS1m,0.7787726926707486
GATS1p,1.2016550913671253
GATS1v,1.0721581221984904
GATS2Z,0.696733300828864
GATS2c,1.5405582214226434
GATS2d,1.3289000156470039
GATS2i,0.9781129667331324
GATS2m,0.7002106795162357
GATS2p,0.8163013097974224
GATS2v,0.8478623658747778
GATS3Z,0.765282055550931
GATS3c,0.9753720023235417
GATS3d,1.2861913285069326
GATS3i,0.9836429519011969
GATS3m,0.7731188352644995
GATS3p,0.9886116243103334
GATS3v,1.037994941725161
GATS4Z,0.7940172656093154
GATS4c,1.0078466795400098
GATS4d,0.816200631402616
GATS4i,1.1602747081317077
GATS4m,0.8019472021691886
GATS4p,1.0989762824640288
GATS4v,1.1328304685075585
GATS5Z,0.6555486606681146
GATS5c,1.1323110762381117
GATS5d,0.6886388529323909
GATS5i,0.8545823374421746
GATS5m,0.6584032312501449
GATS5p,0.7846345370131785
GATS5v,0.8247657525873031
GATS6Z,0.6057016663320618
GATS6c,0.9136218922098369
GATS6d,1.0796984730365315
GATS6i,0.8074405330008562
GATS6m,0.6090957323140134
GATS6p,0.7451854174237219
GATS6v,0.7751697574282259
GATS7Z,0.7862240148929569
GATS7c,0.9309616202982164
GATS7d,1.0925520262869663
GATS7i,1.1007124517210394
GATS7m,0.7920012275164993
GATS7p,1.0304638145056826
GATS7v,1.0608627411821825
GATS8Z,0.8294880546075085
GATS8c,1.13228772357899
GATS8d,0.7866374589266157
GATS8i,1.076109297752819
GATS8m,0.8353802316088257
GATS8p,1.0027390093604431
GATS8v,1.0896747032998442
MATS1Z,-0.058697187242556195
MATS1c,-0.360211249195204
MATS1d,0.3858726441817426
MATS1i,-0.2376347328599395
MATS1m,-0.05947062369157533
MATS1p,-0.16877021752932536
MATS1v,-0.07123411371582597
MATS2Z,-0.025806226927631123
MATS2c,-0.19715139819059668
MATS2d,-0.10875785144287725
MATS2i,0.18621064716276678
MATS2m,-0.02328745191013999
MATS2p,0.09417621010940927
MATS2v,0.08457485040744543
MATS3Z,-0.08619828519104304
MATS3c,0.17983822021387322
MATS3d,-0.17493922474821677
MATS3i,0.10841056376717548
MATS3m,-0.08782145203534418
MATS3p,-0.059273985378691815
MATS3v,-0.08485358127367389
MATS4Z,-0.08797179281268822
MATS4c,-0.07730613823724491
MATS4d,-0.0004067070420720371
MATS4i,-0.18746807766941836
MATS4m,-0.0896314391020601
MATS4p,-0.15666756457503314
MATS4v,-0.15482231487829032
MATS5Z,0.09726962457337884
MATS5c,-0.12607440357742294
MATS5d,0.1296798765309171
MATS5i,0.07516190645766765
MATS5m,0.09962596097755147
MATS5p,0.11629534108425475
MATS5v,0.13721293542619828
MATS6Z,0.13160008030515963
MATS6c,0.25172778956373165
MATS6d,0.002883190516075013
MATS6i,0.17743292168882946
MATS6m,0.13266184326960184
MATS6p,0.16331923211109853
MATS6v,0.17531132981306738
MATS7Z,-0.1116390009308098
MATS7c,0.007632875760511987
MATS7d,-0.06068903714029673
MATS7i,-0.043402456848664346
MATS7m,-0.11139204883366742
MATS7p,-0.07206791717534457
MATS7v,-0.09163528120118666
MATS8Z,-0.13228668941979524
MATS8c,-0.19723923907473156
MATS8d,-0.015142387732749174
MATS8i,-0.07982849994452143
MATS8m,-0.13187046465845986
MATS8p,-0.05574697655854614
MATS8v,-0.11332207687841683
MAXssO,5.591505459060474
MINssO,5.281867046872893
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.2181460656255054
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,630
TMWC10,135.72449407942716
TSRW10,64.9699052877856
Xc-3dv,0.7525190976701605
Xc-4dv,0.0
Xc-5dv,0.07155857128431445
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25
Xch-7d,0.35633507349490784
Xp-0dv,18.061201822075958
Xp-1dv,9.612105930655469
Xp-2dv,6.936649490200971
Xp-3dv,4.910318699307306
Xp-4dv,3.0734424956327837
Xp-5dv,2.061665066112898
Xp-6dv,1.0511953154174942
Xp-7dv,0.5193944041467984
Xpc-4d,3.873325684926935
Xpc-5d,5.021167793821375
Xpc-6d,6.603375116593961
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,58
nFRing,0
nHBAcc,5
nHBDon,0
nHRing,1
nSpiro,0
naRing,2
piPC10,6.786293610444945
AATS0dv,7.060428849902534
AATS0pe,6.24632807017544
AATS0se,7.73186240350877
AATS1dv,6.5
AATS1pe,6.4741982758620695
AATS1se,7.761432482758617
AATS2dv,4.989795918367347
AATS2pe,6.4072357142857115
AATS2se,7.808619714285712
AATS3dv,4.1138211382113825
AATS3pe,6.292547154471545
AATS3se,7.730985756097559
AATS4dv,3.036764705882353
AATS4pe,6.075470588235294
AATS4se,7.5864478823529415
AATS5dv,3.159090909090909
AATS5pe,5.984368181818183
AATS5se,7.556515000000002
AATS6dv,4.2745098039215685
AATS6pe,6.178831372549018
AATS6se,7.69745505882353
AATS7dv,3.8636363636363638
AATS7pe,6.282869318181818
AATS7se,7.720756681818181
AATS8dv,3.08
AATS8pe,6.113695000000002
AATS8se,7.61194276
AATSC0Z,10.280701754385966
AATSC0c,0.02042015666384862
AATSC0d,0.5620190827947059
AATSC0i,1.3966802516234613
AATSC0m,48.43129529085873
AATSC0p,0.2461692405576146
AATSC0v,51.29580126683213
AATSC1Z,-0.603448275862069
AATSC1c,-0.00735557014064668
AATSC1d,0.21686778955859093
AATSC1i,-0.3318997384852943
AATSC1m,-2.880239337138224
AATSC1p,-0.041546036277937445
AATSC1v,-3.6540109405859296
AATSC2Z,-0.2653061224489796
AATSC2c,-0.004025862437548785
AATSC2d,-0.06112398791464876
AATSC2i,0.2600767335342607
AATSC2m,-1.127841460031662
AATSC2p,0.023183286121227626
AATSC2v,4.338334718672377
AATSC3Z,-0.8861788617886179
AATSC3c,0.0036723246309149984
AATSC3d,-0.09831918263780971
AATSC3i,0.15141489348097995
AATSC3m,-4.253306676395741
AATSC3p,-0.014591431965495717
AATSC3v,-4.352632441793364
AATSC4Z,-0.9044117647058824
AATSC4c,-0.001578603453881679
AATSC4d,-0.00022857711875147417
AATSC4i,-0.26183296189068983
AATSC4m,-4.340966694496494
AATSC4p,-0.038566735391446956
AATSC4v,-7.941734695667687
AATSC5Z,1.0
AATSC5c,-0.002574459072352253
AATSC5d,0.07288256526483673
AATSC5i,0.10497715042379432
AATSC5m,4.825014334739364
AATSC5p,0.02862833579509975
AATSC5v,7.038447466860937
AATSC6Z,1.3529411764705883
AATSC6c,0.005140320899535717
AATSC6d,0.0016204080893668735
AATSC6i,0.24781705771064025
AATSC6m,6.424984905219706
AATSC6p,0.04020417133724191
AATSC6v,8.992735133915167
AATSC7Z,-1.1477272727272727
AATSC7c,0.00015586451882534743
AATSC7d,-0.03410839698928341
AATSC7i,-0.06061935435246894
AATSC7m,-5.394861210117102
AATSC7p,-0.01774090443962364
AATSC7v,-4.7005051735263494
AATSC8Z,-1.36
AATSC8c,-0.004027656162164311
AATSC8d,-0.008510310864881498
AATSC8i,-0.11149488938923767
AATSC8m,-6.386657414016619
AATSC8p,-0.013723190882800447
AATSC8v,-5.812946734699942
ATS0are,350.2887
ATS1are,366.526
ATS2are,618.904
ATS3are,763.1698999999999
ATS4are,815.1750000000001
ATS5are,782.3020000000001
ATS6are,623.7810000000002
ATS7are,544.268
ATS8are,602.8650000000001
ATSC0dv,224.65886939571152
ATSC0pe,7.003814035087716
ATSC0se,4.849847508771928
ATSC1dv,69.28863581956847
ATSC1pe,0.07433133271776034
ATSC1se,-0.18145902646968387
ATSC2dv,-21.263397284634554
ATSC2pe,-1.3297539550630941
ATSC2se,-0.9440115413973548
ATSC3dv,-42.84867138606749
ATSC3pe,-0.4528320406278825
ATSC3se,0.11794388457986953
ATSC4dv,-19.35956362641496
ATSC4pe,-1.5996492767005224
ATSC4se,-1.0860060911049543
ATSC5dv,64.00051297835233
ATSC5pe,0.1360464450600157
ATSC5se,-0.4273643361034151
ATSC6dv,42.41161382989639
ATSC6pe,2.1111573407202213
ATSC6se,1.400775440443212
ATSC7dv,-68.99770869669298
ATSC7pe,-1.7522199138196348
ATSC7se,-1.1291743995075414
ATSC8dv,-60.03700283848021
ATSC8pe,-2.306533394890734
ATSC8se,-1.3206223311788237
AXp-0dv,0.6020400607358652
AXp-1dv,0.3100679332469506
AXp-2dv,0.169186572931731
AXp-3dv,0.09628075880994717
AXp-4dv,0.05299038785573765
AXp-5dv,0.029452358087327112
AXp-6dv,0.01568948231966409
AXp-7dv,0.007990683140719976
BertzCT,875.0267712690481
ECIndex,6200000000
GATS1dv,0.5553588151694218
GATS1pe,0.7099442127487947
GATS1se,0.7512670052415138
GATS2dv,1.1471360396653238
GATS2pe,1.0941752538842247
GATS2se,1.0691338213462656
GATS3dv,1.1348732871276652
GATS3pe,0.9949083186131715
GATS3se,0.9414294490774255
