DLiP-ID,C003JN
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,24.221392619882987
EState_VSA3,17.795594172293132
EState_VSA4,19.634269217737724
EState_VSA5,6.923737199690624
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,29.380961338244386
EState_VSA9,0.0
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SlogP_VSA12,12.407033161179976
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,47.66666666666667
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,0
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,9.589074368143644
EState_VSA11,0.0
FractionCSP3,0.4666666666666667
VSA_EState10,0.0
fr_C_O_noCOO,2
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-1.5899999999999999
NumHAcceptors,3
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,21
HeavyAtomMolWt,289.63699999999994
MaxEStateIndex,11.91935122197027
MinEStateIndex,-0.1236813327953088
NumHeteroatoms,6
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.0952380952380953
FpDensityMorgan2,1.6666666666666667
FpDensityMorgan3,2.142857142857143
MaxPartialCharge,0.2508256469094607
MinPartialCharge,-0.35075278137301136
NumAromaticRings,1
fr_unbrch_alkane,0
MaxAbsEStateIndex,11.91935122197027
MinAbsEStateIndex,0.0
NumAliphaticRings,0
NumRotatableBonds,7
NumSaturatedRings,0
fr_Ndealkylation1,1
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.35075278137301136
MinAbsPartialCharge,0.2508256469094607
NumRadicalElectrons,0
NumValenceElectrons,118
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,313.1557046880007
MZ,0.6222222222222223
Mi,1.142801922585445
Mm,0.5806270178262517
Mp,0.6405460013306723
Mv,0.5843617432209331
SZ,28.000000000000004
Si,51.42608651634503
Sm,26.128215802181327
Sp,28.82457005988025
Sv,26.29627844494199
nB,0
nC,15
nF,0
nH,24
nI,0
nN,3
nO,2
nP,0
nS,0
nX,1
ABC,14.42986490843461
AMW,6.959015659733349
IC0,1.5941342862496972
IC1,3.2810338007462136
IC2,4.24152726285211
IC3,4.685971707296553
IC4,4.685971707296553
IC5,4.685971707296553
Mpe,0.9604357298474944
Mse,1.0015618677672575
NdO,2
NdS,0
NsF,0
NsI,0
NtN,0
SMR,88.11490000000003
SdO,22.81836958151061
SdS,0
Spe,43.21960784313725
SsF,0
SsI,0
Sse,45.07028404952659
StN,0
fMF,0.13333333333333333
nBr,0
nCl,1
BIC0,0.2839210449887296
BIC1,0.5843639104850759
BIC2,0.7554312476712693
BIC3,0.8345884003619407
BIC4,0.8345884003619407
BIC5,0.8345884003619407
CIC0,3.8977188100799776
CIC1,2.210819295583461
CIC2,1.2503258334775644
CIC3,0.8058813890331216
CIC4,0.8058813890331216
CIC5,0.8058813890331216
GGI1,4.5
GGI2,2.000000000000001
GGI3,1.125
GGI4,0.6622222222222225
GGI5,0.49305555555555564
GGI6,0.38530612244897955
GGI7,0.2309027777777778
GGI8,0.09448223733938017
GGI9,0.11125000000000002
JGI1,0.22500000000000003
JGI2,0.08000000000000004
JGI3,0.045
JGI4,0.03010101010101011
JGI5,0.027391975308641976
JGI6,0.024081632653061222
JGI7,0.014431423611111112
JGI8,0.006298815822625345
JGI9,0.011125000000000003
MIC0,18.002193314444153
MIC1,31.00408893600844
MIC2,36.061688568033404
MIC3,36.509688568033404
MIC4,36.509688568033404
MIC5,36.509688568033404
MPC2,25
MPC3,28
MPC4,30
MPC5,32
MPC6,32
MPC7,34
MPC8,30
MPC9,20
Mare,0.9719111111111114
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.17944361722208876
RPCG,0.12832132420252643
SIC0,0.2902725652503509
SIC1,0.5974365561487798
SIC2,0.7723307940787447
SIC3,0.8532587498431614
SIC4,0.8532587498431614
SIC5,0.8532587498431614
SaaN,0
SaaO,0
SaaS,0
Sare,43.73600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,71.73604288123637
TIC1,147.6465210335796
TIC2,190.86872682834496
TIC3,210.8687268283449
TIC4,210.8687268283449
TIC5,210.8687268283449
Vabc,305.8957462929391
WPol,25
apol,48.13703199999997
bpol,29.172967999999994
nRot,7
ABCGG,12.328606706995574
ATS0Z,1128.0
ATS0d,114.0
ATS0i,7512.721177783877
ATS0m,4545.574000000002
ATS0p,62.173017716376016
ATS0v,8765.45842458913
ATS1Z,943.0
ATS1d,135.0
ATS1i,6634.228197613586
ATS1m,3467.1204079999984
ATS1p,72.52056385000003
ATS1v,10219.77999895753
ATS2Z,1255.0
ATS2d,210.0
ATS2i,12085.744500089733
ATS2m,4531.128984999998
ATS2p,99.33531115303697
ATS2v,13565.357593384913
ATS3Z,1324.0
ATS3d,232.0
ATS3i,15537.40164256433
ATS3m,4609.877881000001
ATS3p,113.39872751698
ATS3v,15178.1416740428
ATS4Z,1258.0
ATS4d,218.0
ATS4i,15952.377710276625
ATS4m,4282.627466000002
ATS4p,115.87648701582893
ATS4v,14906.660715882957
ATS5Z,1096.0
ATS5d,203.0
ATS5i,17912.999502049264
ATS5m,3632.4205859999984
ATS5p,107.11828019026194
ATS5v,13224.139620555537
ATS6Z,920.0
ATS6d,178.0
ATS6i,15023.261802518513
ATS6m,3125.2004039999997
ATS6p,87.98460793141301
ATS6v,10883.181603372546
ATS7Z,862.0
ATS7d,153.0
ATS7i,10912.773914861831
ATS7m,3007.402543999998
ATS7p,72.90097773698
ATS7v,9672.171431955472
ATS8Z,849.0
ATS8d,132.0
ATS8i,8823.167032968346
ATS8m,2936.316999
ATS8p,69.68001339024501
ATS8v,9387.042085894931
C1SP1,0
C1SP2,2
C1SP3,7
C2SP1,0
C2SP2,5
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.4666666666666667
GGI10,0.05774920926436078
JGI10,0.008249887037765826
JGT10,0.4716797445342157
Kier1,21.0
Kier2,11.552
Kier3,8.26530612244898
MAXdO,11.91935122197027
MINdO,10.899018359540337
MPC10,20
MWC01,20.0
MWC02,4.51085950651685
MWC03,5.2832037287379885
MWC04,6.093569770045136
MWC05,6.884486652042782
MWC06,7.700295203420117
MWC07,8.50045386741194
MWC08,9.319463798994537
MWC09,10.125390334414204
MWC10,10.946816139580935
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,3
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.1384000000000003
SRW02,3.713572066704308
SRW03,0.0
SRW04,4.948759890378168
SRW05,0.0
SRW06,6.364750756851911
SRW07,0.0
SRW08,7.859026979751538
SRW09,0.0
SRW10,9.394410399304254
SaaCH,6.858571743512219
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.28781489936297
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.21485621941662347
SdssS,0
SsCH3,5.658698660084566
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.5572732094444754
SssPH,0
SssSe,0
SsssB,0
SsssN,2.2501570843111245
SsssP,0
WPath,2000001001
Xc-3d,1.2188655079899084
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-1d,9.562080607913936
Xp-2d,8.00106423675018
Xp-3d,5.927426166875442
Xp-4d,4.320763751978719
Xp-5d,2.8494199776759386
Xp-6d,1.8655093818670676
Xp-7d,1.3871557160293058
ZMIC0,69.89562818416796
ZMIC1,39.569406159578406
ZMIC2,27.69478231069182
ZMIC3,25.437529843821977
ZMIC4,25.437529843821977
ZMIC5,25.437529843821977
nAcid,0
nAtom,45
nBase,1
nRing,1
piPC1,3.258096538021482
piPC2,3.676300671907076
piPC3,4.029806041084529
piPC4,4.429327595291846
piPC5,4.856415167413176
piPC6,4.951415934436285
piPC7,5.151845462647779
piPC8,5.1232196548434015
piPC9,4.4135555822825445
AATS0Z,25.066666666666666
AATS0d,2.533333333333333
AATS0i,166.94935950630835
AATS0m,101.01275555555561
AATS0p,1.3816226159194671
AATS0v,194.78796499086954
AATS1Z,21.431818181818183
AATS1d,3.0681818181818183
AATS1i,150.77791358212696
AATS1m,78.79819109090906
AATS1p,1.648194632954546
AATS1v,232.26772724903478
AATS2Z,16.733333333333334
AATS2d,2.8
AATS2i,161.14326000119644
AATS2m,60.4150531333333
AATS2p,1.3244708153738263
AATS2v,180.8714345784655
AATS3Z,14.085106382978724
AATS3d,2.4680851063829787
AATS3i,165.29150683579073
AATS3m,49.0412540531915
AATS3p,1.20636944167
AATS3v,161.46959227705105
AATS4Z,12.707070707070708
AATS4d,2.202020202020202
AATS4i,161.13512838663257
AATS4m,43.25886329292931
AATS4p,1.170469565816454
AATS4v,150.57233046346423
AATS5Z,10.242990654205608
AATS5d,1.897196261682243
AATS5i,167.41121029952583
AATS5m,33.94785594392522
AATS5p,1.0011054223388967
AATS5v,123.590089911734
AATS6Z,10.337078651685394
AATS6d,2.0
AATS6i,168.80069441032038
AATS6m,35.11461128089887
AATS6p,0.9885911003529552
AATS6v,122.28293936373647
AATS7Z,13.06060606060606
AATS7d,2.3181818181818183
AATS7i,165.34505931608834
AATS7m,45.566705212121185
AATS7p,1.1045602687421212
AATS7v,146.54805199932534
AATS8Z,15.436363636363636
AATS8d,2.4
AATS8i,160.42121878124266
AATS8m,53.3875818
AATS8p,1.266909334368091
AATS8v,170.67349247081694
ATS0dv,248.44444444444446
ATS0pe,275.07509999999996
ATS0se,343.7348409999999
ATS1dv,228.0
ATS1pe,281.47350000000006
ATS1se,339.44367999999986
ATS2dv,276.0
ATS2pe,464.1217000000001
ATS2se,571.584164
ATS3dv,258.0
ATS3pe,577.0276
ATS3se,718.3874919999998
ATS4dv,231.0
ATS4pe,590.9215
ATS4se,740.6347999999999
ATS5dv,212.0
ATS5pe,622.3021000000001
ATS5se,792.8801679999999
ATS6dv,182.0
ATS6pe,511.4657
ATS6se,653.8725440000001
ATS7dv,158.0
ATS7pe,397.3179999999998
ATS7se,499.8533440000001
ATS8dv,142.0
ATS8pe,349.45170000000013
ATS8se,430.708812
ATSC0Z,500.7999999999999
ATSC0c,0.7360951868549334
ATSC0d,22.97777777777777
ATSC0i,61.03835670213721
ATSC0m,2356.979371644444
ATSC0p,10.680265499286579
ATSC0v,2257.4693891339743
ATSC1Z,-56.53777777777779
ATSC1c,-0.45058892676225104
ATSC1d,9.24395061728395
ATSC1i,-14.869907910079851
ATSC1m,-266.8713809412342
ATSC1p,-1.7813110543797588
ATSC1v,-207.38086969158377
ATSC2Z,19.26666666666665
ATSC2c,0.18879691201785237
ATSC2d,-0.9629629629629659
ATSC2i,-5.116176206415303
ATSC2m,86.67170634814838
ATSC2p,-0.5089934294514707
ATSC2v,17.176190185879662
ATSC3Z,-61.31555555555557
ATSC3c,-0.04583961695070615
ATSC3d,-4.531358024691361
ATSC3i,26.20401854550262
ATSC3m,-279.26169607950607
ATSC3p,1.7853535790898154
ATSC3v,197.31339012200863
ATSC4Z,-76.29333333333334
ATSC4c,-0.1121690348268275
ATSC4d,-1.3066666666666673
ATSC4i,-29.372507512971737
ATSC4m,-371.1666323288888
ATSC4p,-4.318733334504225
ATSC4v,-800.9828433754116
ATSC5Z,44.94222222222221
ATSC5c,-0.0809766483206525
ATSC5d,6.986172839506172
ATSC5i,-7.438210412152079
ATSC5m,211.044126089876
ATSC5p,0.15400186436902252
ATSC5v,76.90530374836719
ATSC6Z,140.7288888888889
ATSC6c,0.3178775236482125
ATSC6d,2.4661728395061733
ATSC6i,13.564500974537236
ATSC6m,664.5680709254316
ATSC6p,2.1671076886485197
ATSC6v,632.5817819904441
ATSC7Z,34.69333333333334
ATSC7c,-0.2988138017801365
ATSC7d,-6.478518518518518
ATSC7i,-1.2425948343113886
ATSC7m,170.24905998814808
ATSC7p,0.9708487251040405
ATSC7v,294.14405870219787
ATSC8Z,-112.95555555555553
ATSC8c,0.14724632157115655
ATSC8d,-7.06172839506173
ATSC8i,-2.6961145198247802
ATSC8m,-539.1866196320985
ATSC8p,-1.436070321021704
ATSC8v,-577.5125122789857
AXp-1d,0.4781040303956968
AXp-2d,0.3200425694700072
AXp-3d,0.21169379167412292
AXp-4d,0.14402545839929062
AXp-5d,0.08904437430237308
AXp-6d,0.05829716818334586
AXp-7d,0.0407986975302737
GATS1Z,0.8666134185303516
GATS1c,1.728118338841273
GATS1d,0.8486460348162479
GATS1i,1.6636779372828738
GATS1m,0.8753326407182613
GATS1p,1.2912221151346082
GATS1v,1.20841258291046
GATS2Z,0.6038871139510118
GATS2c,1.0208316981260859
GATS2d,1.340425531914894
GATS2i,1.2691068911727448
GATS2m,0.6140916530254401
GATS2p,0.9604864191668622
GATS2v,0.9877154596054368
GATS3Z,0.7150261708925295
GATS3c,1.2601189381401015
GATS3d,1.1815301041195114
GATS3i,0.9079025239964874
GATS3m,0.7197817129863566
GATS3p,0.797785419824289
GATS3v,0.9009283900537514
GATS4Z,0.6997692580759675
GATS4c,1.0006952737090902
GATS4d,0.8994197292069637
GATS4i,1.2867145158151525
GATS4m,0.710638149703852
GATS4p,1.1241902522024403
GATS4v,1.1554935133246154
GATS5Z,0.6170687647427668
GATS5c,0.8924801057486651
GATS5d,0.5905746669317957
GATS5i,0.9754139835553866
GATS5m,0.6241902820869267
GATS5p,0.8559029830603277
GATS5v,0.9209548121456321
GATS6Z,0.5079064508023119
GATS6c,0.7175277389262611
GATS6d,0.7745637102557975
GATS6i,0.7989323437674619
GATS6m,0.5152358348769943
GATS6p,0.7485287226365397
GATS6v,0.7913516898659357
GATS7Z,0.6216719914802984
GATS7c,1.40744823007415
GATS7d,1.4506769825918768
GATS7i,1.001642904757557
GATS7m,0.6253039082129892
GATS7p,0.8205252908499369
GATS7v,0.8540256376256666
GATS8Z,0.8554313099041535
GATS8c,0.9875454113266483
GATS8d,1.3578336557059967
GATS8i,1.1712528419576984
GATS8m,0.8625872643855698
GATS8p,1.0425918321814946
GATS8v,1.1766095074777465
MATS1Z,-0.1154607173976184
MATS1c,-0.626046185898352
MATS1d,0.41144276419905057
MATS1i,-0.24915251956724407
MATS1m,-0.11579933319847595
MATS1p,-0.1705758528799163
MATS1v,-0.09395213609379147
MATS2Z,0.023083067092651743
MATS2c,0.15389062343242277
MATS2d,-0.02514506769825927
MATS2i,-0.050291421488116474
MATS2m,0.02206341915186426
MATS2p,-0.028594425643377715
MATS2v,0.004565162283543231
MATS3Z,-0.05861260281422068
MATS3c,-0.029812037720505585
MATS3d,-0.09440717725009268
MATS3i,0.2055179339851608
MATS3m,-0.056720526040082285
MATS3p,0.08002521503219057
MATS3v,0.041842666075132325
MATS4Z,-0.06924678090812278
MATS4c,-0.06926539642125568
MATS4d,-0.02584842623527345
MATS4i,-0.218733604572222
MATS4m,-0.07157979727515876
MATS4p,-0.18380260366410914
MATS4v,-0.16127931230325965
MATS5Z,0.037741482786420234
MATS5c,-0.046265211849202896
MATS5d,0.1278674596431606
MATS5i,-0.05125005818028451
MATS5m,0.03765704381045735
MATS5p,0.006064188125748679
MATS5v,0.014327260515418817
MATS6Z,0.14208277991169188
MATS6c,0.21834756357443985
MATS6d,0.05426727229261299
MATS6i,0.11236304382164303
MATS6m,0.142562793715341
MATS6p,0.10259376105333998
MATS6v,0.14168286080451545
MATS7Z,0.04723351728144063
MATS7c,-0.2767803494306272
MATS7d,-0.1922366801477053
MATS7i,-0.013880186106602556
MATS7m,0.049249011651886644
MATS7p,0.06197807653893559
MATS7v,0.08883963975869923
MATS8Z,-0.18454109787975603
MATS8c,0.16366669047031293
MATS8d,-0.251450676982592
MATS8i,-0.036139765207332336
MATS8m,-0.18716866770119855
MATS8p,-0.11001286684951518
MATS8v,-0.20930969854720277
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.4506377078573283
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,292
TMWC10,110.36453900116447
TSRW10,53.28052009299019
Xc-3dv,0.4778736585990342
Xc-4dv,0.0
Xc-5dv,0.017010345435994292
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.08333333333333333
Xch-7d,0.10703808753134778
Xp-0dv,13.626283249323969
Xp-1dv,6.946065746526664
Xp-2dv,4.541320050599683
Xp-3dv,3.0754729677490698
Xp-4dv,1.8776423034512626
Xp-5dv,0.9583042228172548
Xp-6dv,0.4949285411355167
Xp-7dv,0.30991139052295846
Xpc-4d,2.2150344402092963
Xpc-5d,2.8936663603264505
Xpc-6d,3.208827932020914
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,44
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,0
nSpiro,0
naRing,1
piPC10,4.504659004391702
AATS0dv,5.520987654320988
AATS0pe,6.112779999999999
AATS0se,7.63855202222222
AATS1dv,5.181818181818182
AATS1pe,6.397125000000002
AATS1se,7.714629090909088
AATS2dv,3.68
AATS2pe,6.188289333333334
AATS2se,7.621122186666667
AATS3dv,2.74468085106383
AATS3pe,6.138591489361702
AATS3se,7.642420127659573
AATS4dv,2.3333333333333335
AATS4pe,5.968904040404041
AATS4se,7.481159595959595
AATS5dv,1.9813084112149533
AATS5pe,5.815907476635515
AATS5se,7.410095028037382
AATS6dv,2.044943820224719
AATS6pe,5.746805617977528
AATS6se,7.346882516853933
AATS7dv,2.393939393939394
AATS7pe,6.019969696969694
AATS7se,7.573535515151517
AATS8dv,2.581818181818182
AATS8pe,6.353667272727275
AATS8se,7.83106930909091
AATSC0Z,11.128888888888886
AATSC0c,0.01635767081899852
AATSC0d,0.5106172839506171
AATSC0i,1.3564079267141602
AATSC0m,52.37731936987654
AATSC0p,0.23733923331747953
AATSC0v,50.16598642519943
AATSC1Z,-1.2849494949494953
AATSC1c,-0.010240657426414796
AATSC1d,0.2100897867564534
AATSC1i,-0.33795245250181477
AATSC1m,-6.065258657755322
AATSC1p,-0.040484342144994516
AATSC1v,-4.7132015838996315
AATSC2Z,0.25688888888888867
AATSC2c,0.0025172921602380316
AATSC2d,-0.012839506172839545
AATSC2i,-0.06821568275220403
AATSC2m,1.155622751308645
AATSC2p,-0.006786579059352944
AATSC2v,0.22901586914506217
AATSC3Z,-0.652293144208038
AATSC3c,-0.00048765549947559736
AATSC3d,-0.04820593643288682
AATSC3i,0.2787661547393896
AATSC3m,-2.970869107228788
AATSC3p,0.018993123181806546
AATSC3v,2.0990786183192407
AATSC4Z,-0.7706397306397307
AATSC4c,-0.0011330205538063385
AATSC4d,-0.013198653198653204
AATSC4i,-0.2966919950805226
AATSC4m,-3.749157902312008
AATSC4p,-0.043623569035396215
AATSC4v,-8.090735791670824
AATSC5Z,0.4200207684319833
AATSC5c,-0.0007567911058004907
AATSC5d,0.06529133494865581
AATSC5i,-0.0695159851602998
AATSC5m,1.972375010185757
AATSC5p,0.0014392697604581545
AATSC5v,0.7187411565267962
AATSC6Z,1.581223470661673
AATSC6c,0.003571657569081039
AATSC6d,0.02770980718546262
AATSC6i,0.15241012330940715
AATSC6m,7.467056976690243
AATSC6p,0.024349524591556402
AATSC6v,7.107660471802743
AATSC7Z,0.5256565656565658
AATSC7c,-0.004527481845153583
AATSC7d,-0.09815937149270482
AATSC7i,-0.018827194459263463
AATSC7m,2.5795312119416374
AATSC7p,0.014709829168243038
AATSC7v,4.456728162154513
AATSC8Z,-2.0537373737373734
AATSC8c,0.002677205846748301
AATSC8d,-0.12839506172839507
AATSC8i,-0.04902026399681419
AATSC8m,-9.803393084219973
AATSC8p,-0.026110369473121894
AATSC8v,-10.500227495981559
ATS0are,270.69359999999995
ATS1are,275.209
ATS2are,458.09200000000004
ATS3are,571.2348999999999
ATS4are,583.26
ATS5are,616.764
ATS6are,507.02389999999997
ATS7are,393.5159999999998
ATS8are,345.936
ATSC0dv,155.51604938271603
ATSC0pe,5.158564444444442
ATSC0se,3.3508372444444445
ATSC1dv,60.67566529492454
ATSC1pe,-0.2700652345679053
ATSC1se,-0.2617969279012348
ATSC2dv,21.325102880658438
ATSC2pe,0.880497037037034
ATSC2se,0.5627675481481478
ATSC3dv,-32.16438957475994
ATSC3pe,-1.7795368395061755
ATSC3se,-1.0739020661728393
ATSC4dv,1.457283950617268
ATSC4pe,-0.6318995555555544
ATSC4se,-0.39588747111111083
ATSC5dv,44.96307270233197
ATSC5pe,0.28883343209876955
ATSC5se,0.0788981298765437
ATSC6dv,42.458381344307284
ATSC6pe,1.6609080987654359
ATSC6se,0.8211533832098765
ATSC7dv,-34.78650205761317
ATSC7pe,-0.3898878518518527
ATSC7se,-0.5037799140740743
ATSC8dv,-70.62825788751717
ATSC8pe,-0.4500832098765461
ATSC8se,0.2112872123456787
AXp-0dv,0.6488706309201889
AXp-1dv,0.3473032873263332
AXp-2dv,0.18165280202398734
AXp-3dv,0.10983832027675249
AXp-4dv,0.06258807678170876
AXp-5dv,0.029947006963039213
AXp-6dv,0.015466516910484897
AXp-7dv,0.009115040897734072
BertzCT,444.73688131438615
ECIndex,4000000000
GATS1dv,0.5254906007875016
GATS1pe,0.7919063615458908
GATS1se,0.7544963588403601
GATS2dv,0.9977962657182777
GATS2pe,0.7404917991827183
GATS2se,0.6359589970734741
GATS3dv,1.2205075385575803
GATS3pe,1.1774935955847776
GATS3se,1.1080169894554948
