DLiP-ID,C0025W
fr_COO2,0
fr_urea,0
BalabanJ,1.203332757316951e-06
SMR_VSA1,14.210588861400147
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,4.992404732635669
SMR_VSA5,5.7871111525705965
SMR_VSA6,26.806192317615604
SMR_VSA7,24.26546827384644
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,1
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,0
fr_ether,3
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,111.5483071093564
NHOHCount,1
PEOE_VSA1,19.527377465406477
PEOE_VSA2,4.992404732635669
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,12.13273413692322
PEOE_VSA7,12.13273413692322
PEOE_VSA8,13.65455394719011
PEOE_VSA9,6.544756405912575
RingCount,3
SMR_VSA10,18.242652946937245
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,270.07712002
NumHDonors,1
PEOE_VSA10,0.0
PEOE_VSA11,23.941525416837997
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.7871111525705965
SlogP_VSA1,14.790514511606428
SlogP_VSA2,38.42892325594347
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,29.257873006482107
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
fr_amidine,1
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,1
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,5.7871111525705965
EState_VSA2,12.407033161179976
EState_VSA3,18.192013583554093
EState_VSA4,18.839024645109056
EState_VSA5,0.0
EState_VSA6,7.109797541277533
EState_VSA7,24.26546827384644
EState_VSA8,10.309193336642
EState_VSA9,14.210588861400147
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SlogP_VSA12,12.407033161179976
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,36.75
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,0
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,0.0
EState_VSA11,0.0
FractionCSP3,0.4166666666666667
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-1.4599999999999997
NumHAcceptors,5
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,18
HeavyAtomMolWt,255.59599999999998
MaxEStateIndex,5.9121296296296295
MinEStateIndex,-0.9396296296296294
NumHeteroatoms,6
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.3333333333333333
FpDensityMorgan2,2.111111111111111
FpDensityMorgan3,2.7777777777777777
MaxPartialCharge,0.3034504060175145
MinPartialCharge,-0.4822667151904283
NumAromaticRings,1
fr_unbrch_alkane,0
MaxAbsEStateIndex,5.9121296296296295
MinAbsEStateIndex,0.0
NumAliphaticRings,2
NumRotatableBonds,2
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4822667151904283
MinAbsPartialCharge,0.3034504060175145
NumRadicalElectrons,0
NumValenceElectrons,98
fr_para_hydroxylation,2
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,0
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,2
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,270.0771200200004
MZ,0.7171717171717172
Mi,1.1356342704685998
Mm,0.6829926103092367
Mp,0.6682615677735438
Mv,0.6307542080688835
SZ,23.666666666666668
Si,37.47593092546379
Sm,22.538756140204814
Sp,22.052631736526948
Sv,20.814888866273154
nB,0
nC,12
nF,0
nH,15
nI,0
nN,2
nO,3
nP,0
nS,0
nX,1
ABC,13.332979171205881
AMW,8.184155152121225
IC0,1.7602184695116319
IC1,3.5738085129044896
IC2,4.294246013232288
IC3,4.476064195050469
IC4,4.536670255656531
IC5,4.6578823768686535
Mpe,0.988235294117647
Mse,1.0225010483568389
NdO,0
NdS,0
NsF,0
NsI,0
NtN,0
SMR,69.85770000000002
SdO,0
SdS,0
Spe,32.61176470588235
SsF,0
SsI,0
Sse,33.74253459577568
StN,0
fMF,0.45454545454545453
nBr,0
nCl,1
BIC0,0.33541211554513484
BIC1,0.6809942598767771
BIC2,0.8182746431294532
BIC3,0.8529203544797754
BIC4,0.864468924929883
BIC5,0.8875660658300983
CIC0,3.2841756498468215
CIC1,1.4705856064539637
CIC2,0.750148106126165
CIC3,0.5683299243079842
CIC4,0.5077238637019228
CIC5,0.3865117424897999
GGI1,3.5
GGI2,2.444444444444445
GGI3,0.9027777777777778
GGI4,1.0816666666666666
GGI5,0.4897222222222222
GGI6,0.14122448979591837
GGI7,0.0712159863945578
GGI8,0.009566326530612249
GGI9,0.0
JGI1,0.1842105263157895
JGI2,0.09053497942386834
JGI3,0.03343621399176955
JGI4,0.04506944444444444
JGI5,0.02720679012345679
JGI6,0.011768707482993199
JGI7,0.010173712342079684
JGI8,0.004783163265306124
JGI9,0.0
MIC0,20.77971976695719
MIC1,35.656625418277535
MIC2,38.625068842850375
MIC3,39.475190054971584
MIC4,40.203129448910985
MIC5,40.99215975194128
MPC2,27
MPC3,38
MPC4,49
MPC5,59
MPC6,63
MPC7,64
MPC8,62
MPC9,60
Mare,0.9996363636363639
NaaN,0
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,1
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,3
NssS,0
NtCH,0
NtsC,0
RNCG,0.22010074006038077
RPCG,0.13849112292500912
SIC0,0.3489454685462794
SIC1,0.7084713105959705
SIC2,0.8512907420838939
SIC3,0.8873343535694502
SIC4,0.8993488907313025
SIC5,0.9233779650550071
SaaN,0
SaaO,0
SaaS,0
Sare,32.98800000000001
SdNH,0
SdSe,0
SddC,0
SdsN,4.35083947467876
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,17.063065948601665
SssS,0
StCH,0
StsC,0
TIC0,58.087209493883854
TIC1,117.93568092584816
TIC2,141.7101184366655
TIC3,147.71011843666548
TIC4,149.7101184366655
TIC5,153.71011843666557
Vabc,229.7247980273961
WPol,27
apol,36.82789499999998
bpol,22.476104999999997
nRot,2
ABCGG,11.452983941885028
ATS0Z,1026.0
ATS0d,107.0
ATS0i,5442.290464288135
ATS0m,4163.409013000001
ATS0p,49.238005572735005
ATS0v,7188.230623205438
ATS1Z,882.0
ATS1d,136.0
ATS1i,5080.41630829409
ATS1m,3331.5581309999993
ATS1p,57.14729706999999
ATS1v,8615.773954501217
ATS2Z,1315.0
ATS2d,215.0
ATS2i,9228.899463005346
ATS2m,4922.682687
ATS2p,80.81417951909398
ATS2v,12330.735995632318
ATS3Z,1422.0
ATS3d,231.0
ATS3i,11064.00288046754
ATS3m,5251.872158999999
ATS3p,85.593304069641
ATS3v,12810.078685397535
ATS4Z,1278.0
ATS4d,201.0
ATS4i,10290.436883859245
ATS4m,4633.1477159999995
ATS4p,81.403331823396
ATS4v,12128.439554315337
ATS5Z,1025.0
ATS5d,186.0
ATS5i,11902.351334310588
ATS5m,3488.4013299999997
ATS5p,82.405430363339
ATS5v,11348.25680800219
ATS6Z,719.0
ATS6d,146.0
ATS6i,10416.243710992334
ATS6m,2366.3117199999997
ATS6p,71.84717107873499
ATS6v,9011.021513612392
ATS7Z,444.0
ATS7d,99.0
ATS7i,8481.128469638732
ATS7m,1402.9379749999998
ATS7p,52.474619983282
ATS7v,6158.459944776357
ATS8Z,200.0
ATS8d,57.0
ATS8i,5470.9661084028885
ATS8m,534.7796179999999
ATS8p,31.310352728187997
ATS8v,3344.4935647698867
C1SP1,0
C1SP2,1
C1SP3,3
C2SP1,0
C2SP2,6
C2SP3,1
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.4166666666666667
GGI10,0.0
JGI10,0.0
JGT10,0.40718353738970764
Kier1,14.409972299168976
Kier2,5.969821673525377
Kier3,2.6592797783933517
MPC10,41
MWC01,19.0
MWC02,4.532599493153256
MWC03,5.407171771460119
MWC04,6.304448802421981
MWC05,7.199678345691172
MWC06,8.104401307921613
MWC07,9.005405040310642
MWC08,9.912695033287042
MWC09,10.815870659579266
MWC10,11.72424741569764
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.2239999999999993
SRW02,3.6635616461296463
SRW03,0.0
SRW04,4.990432586778736
SRW05,2.3978952727983707
SRW06,6.54965074223381
SRW07,4.442651256490317
SRW08,8.213652703029998
SRW09,6.326149473155099
SRW10,9.93056755693987
SaaCH,7.543379550894432
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.4127517951625097
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.703243575207861
SdssS,0
SsCH3,1.597037037037037
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.1688688114134544
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
WPath,1700000477
Xc-3d,1.087460297819596
Xc-4d,0.10206207261596575
Xc-5d,0.29983968427944296
Xc-6d,0.05103103630798288
Xp-1d,8.339265163677695
Xp-2d,7.244721942698526
Xp-3d,6.673552144841059
Xp-4d,5.549070727960382
Xp-5d,4.193711077812975
Xp-6d,2.9642956074514886
Xp-7d,2.0129737772204988
ZMIC0,59.54436434119321
ZMIC1,33.566925993758446
ZMIC2,26.93039241223991
ZMIC3,25.327729309598432
ZMIC4,24.220676902558992
ZMIC5,22.929115761012984
nAcid,0
nAtom,33
nBase,2
nRing,3
piPC1,3.1780538303479458
piPC2,3.7013019741124933
piPC3,4.21582445975981
piPC4,4.652769164787371
piPC5,5.048653361283777
piPC6,5.145311864088135
piPC7,5.385498000046309
piPC8,5.635459021915659
piPC9,5.848333654938933
AATS0Z,31.09090909090909
AATS0d,3.242424242424242
AATS0i,164.9178928572162
AATS0m,126.16390948484853
AATS0p,1.492060774931364
AATS0v,217.82517040016478
AATS1Z,25.941176470588236
AATS1d,4.0
AATS1i,149.42400906747324
AATS1m,97.98700385294116
AATS1p,1.6808028549999998
AATS1v,253.40511630885933
AATS2Z,22.67241379310345
AATS2d,3.706896551724138
AATS2i,159.11895625871287
AATS2m,84.8738394310345
AATS2p,1.3933479227429997
AATS2v,212.59889647641927
AATS3Z,20.91176470588235
AATS3d,3.3970588235294117
AATS3i,162.70592471275793
AATS3m,77.23341410294115
AATS3p,1.2587250598476616
AATS3v,188.38351007937553
AATS4Z,19.96875
AATS4d,3.140625
AATS4i,160.7880763103007
AATS4m,72.39293306249999
AATS4p,1.2719270597405625
AATS4v,189.50686803617714
AATS5Z,14.23611111111111
AATS5d,2.5833333333333335
AATS5i,165.31043519875817
AATS5m,48.45001847222222
AATS5p,1.144519866157486
AATS5v,157.61467788891932
AATS6Z,11.234375
AATS6d,2.28125
AATS6i,162.75380798425522
AATS6m,36.973620624999995
AATS6p,1.1226120481052342
AATS6v,140.79721115019362
AATS7Z,8.705882352941176
AATS7d,1.9411764705882353
AATS7i,166.296636659583
AATS7m,27.508587745098037
AATS7p,1.0289141173192549
AATS7v,120.75411656424228
AATS8Z,6.0606060606060606
AATS8d,1.7272727272727273
AATS8i,165.7868517697845
AATS8m,16.205442969696968
AATS8p,0.9487985675208483
AATS8v,101.34828984151171
ATS0dv,262.44444444444446
ATS0pe,214.5996
ATS0se,263.797197
ATS1dv,263.0
ATS1pe,228.73249999999996
ATS1se,272.966108
ATS2dv,408.0
ATS2pe,392.4532
ATS2se,474.091524
ATS3dv,437.0
ATS3pe,460.6536
ATS3se,559.80946
ATS4dv,307.0
ATS4pe,432.6477
ATS4se,525.529544
ATS5dv,192.0
ATS5pe,461.429
ATS5se,572.8552080000001
ATS6dv,118.0
ATS6pe,379.37149999999997
ATS6se,478.473384
ATS7dv,54.0
ATS7pe,287.2665
ATS7se,368.233212
ATS8dv,12.0
ATS8pe,179.831
ATS8se,233.26004
ATSC0Z,414.96969696969694
ATSC0c,1.0822892283855108
ATSC0d,21.87878787878788
ATSC0i,46.05561593811602
ATSC0m,1942.6354260606065
ATSC0p,8.13819193240091
ATSC0v,1627.8438711945528
ATSC1Z,-41.84756657483928
ATSC1c,-0.537000179899715
ATSC1d,11.700642791551884
ATSC1i,-11.823718260720048
ATSC1m,-197.0100718503212
ATSC1p,-2.0228577808989656
ATSC1v,-142.9261165111958
ATSC2Z,9.356290174472008
ATSC2c,-0.4895757945474305
ATSC2d,4.849403122130398
ATSC2i,2.808228774756818
ATSC2m,48.746196499540986
ATSC2p,0.14376300976619083
ATSC2v,187.71301366884853
ATSC3Z,17.516988062442618
ATSC3c,0.7758533222316454
ATSC3d,-4.750229568411383
ATSC3i,11.990847149019412
ATSC3m,73.73007602663007
ATSC3p,0.13711285194306577
ATSC3v,-13.14971428129492
ATSC4Z,-110.18365472910926
ATSC4c,-0.06967257346456243
ATSC4d,-9.734618916437094
ATSC4i,-12.319002591041507
ATSC4m,-518.4127865417813
ATSC4p,-2.4471958405724292
ATSC4v,-541.1249406890104
ATSC5Z,-167.72176308539946
ATSC5c,-0.39319829145724605
ATSC5d,-7.311294765840221
ATSC5i,6.168128072975018
ATSC5m,-773.0680037382922
ATSC5p,1.241465884438379
ATSC5v,-233.62963735354452
ATSC6Z,-45.244260789715355
ATSC6c,0.10959957687656213
ATSC6d,-5.310376492194675
ATSC6i,-14.788751265869926
ATSC6m,-218.4219473599635
ATSC6p,-1.3904935675638848
ATSC6v,-428.01906592016
ATSC7Z,54.38016528925616
ATSC7c,0.01845866691413115
ATSC7d,-0.7217630853994512
ATSC7i,-1.5055399701356929
ATSC7m,250.14880026997207
ATSC7p,0.09271097696286684
ATSC7v,43.53045961026666
ATSC8Z,23.575757575757553
ATSC8c,-0.009269709867686111
ATSC8d,0.7878787878787861
ATSC8i,-5.665537571593808
ATSC8m,101.0153577575755
ATSC8p,-1.1810062997083643
ATSC8v,-221.8493625827635
AXp-1d,0.43890869282514183
AXp-2d,0.26832303491476023
AXp-3d,0.17561979328529104
AXp-4d,0.11324634138694657
AXp-5d,0.07107984877649111
AXp-6d,0.04705231122938871
AXp-7d,0.03145271526907029
GATS1Z,0.7314495829001967
GATS1c,1.5633702846485265
GATS1d,0.6882841779371028
GATS1i,1.518044110710003
GATS1m,0.7365238738146673
GATS1p,1.2363563342316124
GATS1v,1.0458548063658226
GATS2Z,0.5510996509923802
GATS2c,1.5975468925664087
GATS2d,1.0591269462221797
GATS2i,1.1013746740528287
GATS2m,0.5532016985598731
GATS2p,0.8482874633611763
GATS2v,0.818585071780468
GATS3Z,0.5857266815007002
GATS3c,1.1328692441776373
GATS3d,1.3335505947531368
GATS3i,0.9343678132702097
GATS3m,0.5899573223973451
GATS3p,0.8229005494263893
GATS3v,0.8708169670848108
GATS4Z,0.7241492624507084
GATS4c,1.5074625778563984
GATS4d,1.3026315789473684
GATS4i,1.2149685212071215
GATS4m,0.7271043182118582
GATS4p,0.992879758644029
GATS4v,1.0353688906527054
GATS5Z,0.8145173068497152
GATS5c,1.323221574507468
GATS5d,0.9141274238227147
GATS5i,0.9198423443259107
GATS5m,0.8153642970872343
GATS5p,0.7606072241402186
GATS5v,0.9616457803362617
GATS6Z,0.662096538630057
GATS6c,0.5921807088912929
GATS6d,0.856994459833795
GATS6i,1.1329982738585593
GATS6m,0.6729367341462329
GATS6p,0.974551556750203
GATS6v,1.1309437812196452
GATS7Z,0.5443345733210767
GATS7c,0.33218091893616736
GATS7d,0.573570148280919
GATS7i,0.9519123534995024
GATS7m,0.5573153220789075
GATS7p,0.8694387395816351
GATS7v,1.0142333830800527
GATS8Z,0.5806922739886082
GATS8c,0.21911227351682844
GATS8d,0.39889196675900274
GATS8i,0.9968282445311
GATS8m,0.5980180164830271
GATS8p,1.0416757653961044
GATS8v,1.1997568325989987
MATS1Z,-0.09787884775642397
MATS1c,-0.48157742245941937
MATS1d,0.5190646895877465
MATS1i,-0.2491761668480803
MATS1m,-0.0984310568041731
MATS1p,-0.24125284585595608
MATS1v,-0.08521849647671985
MATS2Z,0.01282842221360477
MATS2c,-0.2573727409160891
MATS2d,0.12611042124367186
MATS2i,0.03469251913835109
MATS2m,0.014276947971217516
MATS2p,0.010050905150828375
MATS2v,0.0656096286658378
MATS3Z,0.020485571181883017
MATS3c,0.3478894953039581
MATS3d,-0.10536499918526959
MATS3i,0.12634914262884064
MATS3m,0.018418675840763607
MATS3p,0.00817627073120054
MATS3v,-0.003920203345280931
MATS4Z,-0.1369098692858186
MATS4c,-0.03319345674931597
MATS4d,-0.2294191481994459
MATS4i,-0.1379198949274896
MATS4m,-0.13759997860363665
MATS4p,-0.15505106856368958
MATS4v,-0.1714031379053698
MATS5Z,-0.18524840562776887
MATS5c,-0.16651360732232873
MATS5d,-0.15316251154201294
MATS5i,0.06138358249105192
MATS5m,-0.18239286193047274
MATS5p,0.06991788861219332
MATS5v,-0.06578041810307626
MATS6Z,-0.05621873630787209
MATS6c,0.05221550796664467
MATS6d,-0.12515148891966763
MATS6i,-0.16557046770822348
MATS6m,-0.0579747569186806
MATS6p,-0.08809982017266192
MATS6v,-0.13557647313137547
MATS7Z,0.08479454290844418
MATS7c,0.011035722230365384
MATS7d,-0.021345934495681992
MATS7i,-0.021152098435975392
MATS7m,0.08332031128363257
MATS7p,0.007371349334121329
MATS7v,0.017303113942029488
MATS8Z,0.0568132028625675
MATS8c,-0.008564910030116503
MATS8d,0.03601108033240989
MATS8i,-0.12301512977714757
MATS8m,0.051999132931710476
MATS8p,-0.1451190030314199
MATS8v,-0.13628417719198394
MAXdsN,4.35083947467876
MAXssO,5.9121296296296295
MINdsN,4.35083947467876
MINssO,5.479038170823886
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.850443436633913
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-0.9396296296296294
SssssN,0
TMPC10,500
TMWC10,110.00651786952272
TSRW10,64.51456123755585
Xc-3dv,0.4186826286982047
Xc-4dv,0.02946278254943948
Xc-5dv,0.05548070001353316
Xc-6dv,0.0065880784586841235
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.2144276820809155
Xch-7d,0.4299649299936952
Xp-0dv,10.827424758601284
Xp-1dv,5.587711620129393
Xp-2dv,3.9516098877197825
Xp-3dv,2.906369061544435
Xp-4dv,2.000565293934214
Xp-5dv,1.2469669217584072
Xp-6dv,0.6985348059804344
Xp-7dv,0.3862479402166748
Xpc-4d,3.094278757899276
Xpc-5d,5.16514159330345
Xpc-6d,7.753878718760159
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,34
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,1
piPC10,5.676111472731156
AATS0dv,7.952861952861953
AATS0pe,6.503018181818182
AATS0se,7.993854454545454
AATS1dv,7.735294117647059
AATS1pe,6.7274264705882345
AATS1se,8.028414941176472
AATS2dv,7.0344827586206895
AATS2pe,6.76643448275862
AATS2se,8.173991793103449
AATS3dv,6.426470588235294
AATS3pe,6.774317647058823
AATS3se,8.232492058823528
AATS4dv,4.796875
AATS4pe,6.7601203125
AATS4se,8.211399125
AATS5dv,2.6666666666666665
AATS5pe,6.408736111111111
AATS5se,7.956322333333334
AATS6dv,1.84375
AATS6pe,5.9276796874999995
AATS6se,7.476146625
AATS7dv,1.0588235294117647
AATS7pe,5.632676470588235
AATS7se,7.220259058823529
AATS8dv,0.36363636363636365
AATS8pe,5.449424242424242
AATS8se,7.068486060606061
AATSC0Z,12.574839302112029
AATSC0c,0.03279664328440942
AATSC0d,0.6629935720844812
AATSC0i,1.3956247253974552
AATSC0m,58.867740183654746
AATSC0p,0.2466118767394215
AATSC0v,49.32860215741069
AATSC1Z,-1.23081078161292
AATSC1c,-0.015794122938226914
AATSC1d,0.3441365526927025
AATSC1i,-0.34775641943294255
AATSC1m,-5.794413877950624
AATSC1p,-0.05949581708526369
AATSC1v,-4.203709309152818
AATSC2Z,0.16131534783572427
AATSC2c,-0.008440961974955698
AATSC2d,0.08361039865742065
AATSC2i,0.0484177374958072
AATSC2m,0.8404516637851894
AATSC2p,0.002478672582175704
AATSC2v,3.236431270152561
AATSC3Z,0.2576027656241561
AATSC3c,0.011409607679877138
AATSC3d,-0.06985631718252033
AATSC3i,0.1763359874855796
AATSC3m,1.0842658239210305
AATSC3p,0.0020163654697509673
AATSC3v,-0.19337815119551352
AATSC4Z,-1.7216196051423323
AATSC4c,-0.001088633960383788
AATSC4d,-0.1521034205693296
AATSC4i,-0.19248441548502354
AATSC4m,-8.100199789715333
AATSC4p,-0.03823743500894421
AATSC4v,-8.455077198265787
AATSC5Z,-2.3294689317416593
AATSC5c,-0.005461087381350639
AATSC5d,-0.10154576063666973
AATSC5i,0.08566844545798637
AATSC5m,-10.73705560747628
AATSC5p,0.01724258172831082
AATSC5v,-3.244856074354785
AATSC6Z,-0.7069415748393024
AATSC6c,0.0017124933886962833
AATSC6d,-0.0829746326905418
AATSC6i,-0.2310742385292176
AATSC6m,-3.4128429274994296
AATSC6p,-0.0217264619931857
AATSC6v,-6.6877979050025
AATSC7Z,1.0662777507697287
AATSC7c,0.0003619346453751206
AATSC7d,-0.014152217360773553
AATSC7i,-0.029520391571288097
AATSC7m,4.904878436666119
AATSC7p,0.001817862293389546
AATSC7v,0.8535384237307189
AATSC8Z,0.7144168962350773
AATSC8c,-0.00028090029902079125
AATSC8d,0.023875114784205637
AATSC8i,-0.1716829567149639
AATSC8m,3.0610714471992577
AATSC8p,-0.03578806968813225
AATSC8v,-6.722707957053439
ATS0are,211.2087
ATS1are,223.93
ATS2are,388.68090000000007
ATS3are,458.11
ATS4are,429.36600000000004
ATS5are,458.46400000000006
ATS6are,375.00800000000004
ATS7are,283.93600000000004
ATS8are,177.58800000000002
ATSC0dv,143.44107744107745
ATSC0pe,5.036399999999998
ATSC0se,3.635995515151514
ATSC1dv,53.91929394959699
ATSC1pe,-0.2599000000000029
ATSC1se,-0.42879334894398513
ATSC2dv,32.26854402611979
ATSC2pe,-0.23840000000000505
ATSC2se,-0.40863163269054115
ATSC3dv,11.875624936231004
ATSC3pe,1.9631999999999952
ATSC3se,1.5582671808999082
ATSC4dv,-71.78134884195492
ATSC4pe,-1.8507000000000042
ATSC4se,-1.3618914233241495
ATSC5dv,-112.35629017447201
ATSC5pe,-4.317399999999999
ATSC5se,-2.6999560936639107
ATSC6dv,-34.80155086215693
ATSC6pe,-0.7452999999999945
ATSC6se,-0.29818275665748456
ATSC7dv,0.5405570860116264
ATSC7pe,0.7173000000000064
ATSC7se,0.5735542947658389
ATSC8dv,9.468013468013467
ATSC8pe,0.7346000000000055
ATSC8se,0.6263908787878778
AXp-0dv,0.6015235977000714
AXp-1dv,0.29409008526996805
AXp-2dv,0.14635592176739934
AXp-3dv,0.0764833963564325
AXp-4dv,0.04082786314151457
AXp-5dv,0.02113503257217639
AXp-6dv,0.011087854063181498
AXp-7dv,0.006035124065885544
BertzCT,466.3906743874678
ECIndex,3800000000
GATS1dv,0.5132484804634966
GATS1pe,0.8346484650567402
GATS1se,0.931859170504145
GATS2dv,1.0192819181226718
GATS2pe,1.1261300491045878
GATS2se,1.1904937866198495
GATS3dv,1.2089407567167516
GATS3pe,1.0273911804416789
