DLiP-ID,I000H7
AATSC4v,-5.833047546434515
AATSC5Z,-1.2396486218328773
AATSC5c,0.00042620439750446236
AATSC5d,-0.042319047503811436
AATSC5i,-0.1080535579850293
AATSC5m,-5.902497392432784
AATSC5p,-0.024471851991004556
AATSC5s,-0.20155038759689925
AATSC5v,-7.728227746595254
AATSC6Z,-0.2810760982672035
AATSC6c,0.0018123537592920121
AATSC6d,0.01809143555173507
AATSC6i,-0.10286527451268236
AATSC6m,-1.3698552768345946
AATSC6p,-0.009803269584918985
AATSC6s,-0.010341183574879217
AATSC6v,-2.821735507193229
AATSC7Z,0.8627961069963888
AATSC7c,-0.0023569635712967787
AATSC7d,-0.00786558119605802
AATSC7i,-0.006063051570101866
AATSC7m,4.076598912425778
AATSC7p,0.007901167890354029
AATSC7s,0.1863562091503268
AATSC7v,3.995147806021012
AATSC8Z,-0.12809573361082208
AATSC8c,-0.0007976586827743992
AATSC8d,-0.05150884495317379
AATSC8i,-0.020764089619288537
AATSC8m,-0.6629152434294637
AATSC8p,-0.009922005761581976
AATSC8s,0.07321428571428572
AATSC8v,-2.1793504561828794
ATS0are,384.71959999999996
ATS1are,413.254
ATS2are,715.063
ATS3are,935.7079000000002
ATS4are,1033.8410000000001
ATS5are,1076.1049
ATS6are,1095.559
ATS7are,994.763
ATS8are,845.2619000000001
ATSC0dv,253.74193548387095
ATSC0pe,7.263341935483867
ATSC0se,4.744775741935483
ATSC1dv,91.65764828303848
ATSC1pe,0.14101571279917513
ATSC1se,-0.1405580520291387
ATSC2dv,49.66389177939646
ATSC2pe,0.7049929240374712
ATSC2se,0.3951716961498386
ATSC3dv,-39.25078043704475
ATSC3pe,0.2715943808532885
ATSC3se,0.07452526534858818
ATSC4dv,-172.74089490114457
ATSC4pe,-4.521798959417253
ATSC4se,-3.0542080957336224
ATSC5dv,-89.86472424557753
ATSC5pe,-2.0375776274713697
ATSC5se,-0.8947192840790932
ATSC6dv,16.475546305931328
ATSC6pe,0.2967561914672138
ATSC6se,0.47953792715921456
ATSC7dv,46.901144640998965
ATSC7pe,1.7671785639958197
ATSC7se,0.8018725785640057
ATSC8dv,-26.546305931321527
ATSC8pe,0.6139924037460959
ATSC8se,0.5796110343392317
AXp-0dv,0.5742399271232494
AXp-1dv,0.3055774912195136
AXp-2dv,0.16095324379680095
AXp-3dv,0.08619434303888777
AXp-4dv,0.0478348416997207
AXp-5dv,0.025874941620644673
AXp-6dv,0.013014409251926005
AXp-7dv,0.006998499431669514
BertzCT,1213.9059917510378
ECIndex,1007
ETA_eta,30.95036452503702
GATS1dv,0.4586125290930784
GATS1pe,0.670226127545961
GATS1se,0.7053228802216375
GATS2dv,0.8616168161843626
GATS2pe,0.8487709612976474
GATS2se,0.8387025218830844
GATS3dv,1.1205302064615874
GATS3pe,1.0235375701349847
GATS3se,1.0725340614811785
GATS4dv,1.3671926548834077
GATS4pe,1.4699512965988786
GATS4se,1.5954404595518563
GATS5dv,1.1628734796208589
GATS5pe,1.2765766603111155
GATS5se,1.3339367867352419
GATS6dv,0.9309034341524892
GATS6pe,0.9359331429023934
GATS6se,0.9035202780895473
GATS7dv,0.8774663107042971
GATS7pe,0.7585749323916424
GATS7se,0.7083285888895129
GATS8dv,1.0191316152700594
GATS8pe,0.9158927394506549
GATS8se,0.8876789126624735
LogEE_A,4.451489906866955
LogEE_D,231.48464629774193
MATS1dv,0.34455201549023057
MATS1pe,0.018518651122323416
MATS1se,-0.028256500330490136
MATS2dv,0.10738948178449201
MATS2pe,0.05325513797110623
MATS2se,0.04569654720826435
MATS3dv,-0.06436673338828057
MATS3pe,0.015559287713020528
MATS3se,0.0065357173414945175
MATS4dv,-0.25894468544438354
MATS4pe,-0.2367984442603017
MATS4se,-0.24484262016642447
MATS5dv,-0.12766158740295297
MATS5pe,-0.10112089764436642
MATS5se,-0.06797267317024693
MATS6dv,0.021878696426005165
MATS6pe,0.01376693193980581
MATS6se,0.034055019829377337
MATS7dv,0.06741149549064478
MATS7pe,0.08873331631389923
MATS7se,0.06163571519620841
MATS8dv,-0.04633140823072171
MATS8pe,0.03743606236278221
MATS8se,0.05409842331794567
MAXaaCH,1.878193620157857
MAXaaaC,0.7102551557502165
MAXaasC,0.646062371013375
MAXdssC,-0.027654904399721847
MAXsCH3,1.9387647870340872
MAXssNH,2.6253178300784463
MAXsssN,1.785032868122348
MDEC-11,0.36840314986403866
MDEC-12,5.38249502496448
MDEC-13,5.989579074517751
MDEC-22,13.691504437073927
MDEC-23,24.94454638998464
MDEC-33,10.727545558259667
MDEN-22,0.19999999999999996
MDEN-23,0.4051197205425127
MDEN-33,0.33333333333333337
MDEO-11,0.31282279570627786
MDEO-12,0.5723571212766659
MINaaCH,1.6153750084481158
MINaaaC,0.653153441110172
MINaasC,0.49051570523624544
MINdssC,-0.21720328390978683
MINsCH3,1.5734328191747162
MINssNH,2.6253178300784463
MINsssN,1.7659565276727975
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5714285714285716
SM1_Dzi,1.5935350853437962
SM1_Dzm,1.5670630303235251
SM1_Dzp,-6.40190433008388
SM1_Dzv,-2.873276425205818
SddssSe,0
SpAD_Dt,775.3067125510642
SpAbs_A,44.440633635410606
SpAbs_D,462.9692925954838
SpMAD_A,1.3070774598650179
SpMAD_D,13.616743899867174
SpMax_A,2.453416454635027
SpMax_D,231.48464629774193
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,91.84
TpiPC10,8.751832290012644
VAdjMat,6.20945336562895
VE1_DzZ,5.744979645075137
VE1_Dzi,5.7470000859670405
VE1_Dzm,5.744997795039164
VE1_Dzp,5.764363862134812
VE1_Dzv,5.756247516000584
VE2_DzZ,0.16896998956103346
VE2_Dzi,0.16902941429314824
VE2_Dzm,0.16897052338350482
VE2_Dzp,0.16954011359220034
VE2_Dzv,0.16930139752942894
VE3_DzZ,2.972101799848697
VE3_Dzi,2.9724534261063145
VE3_Dzm,2.972104959117568
VE3_Dzp,2.9754702344385366
VE3_Dzv,2.9740612211126596
VR1_DzZ,229.7254673063711
VR1_Dzi,229.55740865829304
VR1_Dzm,229.72320804400766
VR1_Dzp,227.19370546842595
VR1_Dzv,228.19008904020953
VR2_DzZ,6.756631391363856
VR2_Dzi,6.751688489949795
VR2_Dzm,6.756564942470813
VR2_Dzp,6.6821678078948805
VR2_Dzv,6.711473207064986
VR3_DzZ,6.660660407206021
VR3_Dzi,6.659928576500485
VR3_Dzm,6.660650572539018
VR3_Dzp,6.649578413280864
VR3_Dzv,6.653954437082438
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.11524975148029559
Xch-7dv,0.1621818403167572
Xpc-4dv,2.244798948170817
Xpc-5dv,3.085708594643274
Xpc-6dv,4.050093640055454
Zagreb1,178.0
Zagreb2,212.0
fragCpx,247.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,37
nBondsS,45
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,1
AATS0are,6.205154838709677
AATS1are,6.357753846153846
AATS2are,6.327991150442478
AATS3are,6.279918791946311
AATS4are,6.34258282208589
AATS5are,6.256423837209303
AATS6are,5.9541249999999994
AATS7are,5.851547058823529
AATS8are,6.037585000000001
AATSC0dv,4.092611862643079
AATSC0pe,0.11715067637877205
AATSC0se,0.0765286409989594
AATSC1dv,1.4101176658928998
AATSC1pe,0.0021694725046026942
AATSC1se,-0.002162431569679057
AATSC2dv,0.43950346707430493
AATSC2pe,0.0062388754339599214
AATSC2se,0.003497094656193262
AATSC3dv,-0.26342805662446145
AATSC3pe,0.001822781079552272
AATSC3se,0.0005001695660979072
AATSC4dv,-1.059760091418065
AATSC4pe,-0.027741097910535292
AATSC4se,-0.018737472979960874
AATSC5dv,-0.5224693270091717
AATSC5pe,-0.011846381555066104
AATSC5se,-0.0052018563027854256
AATSC6dv,0.08954101253223548
AATSC6pe,0.0016128053884087708
AATSC6se,0.0026061843867348617
AATSC7dv,0.2758890861235233
AATSC7pe,0.010395168023504823
AATSC7se,0.0047168975209647395
AATSC8dv,-0.1896164709380109
AATSC8pe,0.004385660026757827
AATSC8se,0.004140078816708798
AETA_eta,0.910304838971677
ATSC0are,7.747109677419353
ATSC1are,0.0031334027055250086
ATSC2are,0.6846678459937717
ATSC3are,0.16900093652447037
ATSC4are,-4.938033506763758
ATSC5are,-1.7269397502601271
ATSC6are,0.5396938605619013
ATSC7are,1.5783186264307774
ATSC8are,0.779665244536937
BCUTZ-1h,8.024976091157878
BCUTZ-1l,5.661516382804589
BCUTc-1h,0.4347140187492336
BCUTc-1l,-0.5120892311643734
BCUTd-1h,3.2727048840252713
BCUTd-1l,0.9771644087360862
BCUTi-1h,14.549009929759565
BCUTi-1l,10.923259979258905
BCUTm-1h,16.012777245265752
BCUTm-1l,11.673782679531808
BCUTp-1h,2.02063919939024
BCUTp-1l,0.751012081912822
BCUTs-1h,7.01044897609126
BCUTs-1l,1.2576160672188919
BCUTv-1h,20.924984450394362
BCUTv-1l,14.701777487996567
BalabanJ,1.30409063045105
Diameter,18
ETA_beta,43.25
GATS1are,0.6926552452828639
GATS2are,0.8646139177661394
GATS3are,1.0462489937793138
GATS4are,1.5089878632545404
GATS5are,1.279356086501955
GATS6are,0.9163106323487568
GATS7are,0.7491070416467737
GATS8are,0.9040788766293574
HybRatio,0.3076923076923077
Lipinski,True
LogEE_Dt,387.6533562755321
MATS1are,0.0003857934434344756
MATS2are,0.048490144042818026
MATS3are,0.009077261104321681
MATS4are,-0.24244789241725762
MATS5are,-0.08035274622468318
MATS6are,0.023473704856529005
MATS7are,0.07430152808657085
MATS8are,0.04456892143750573
MAXssCH2,0.46424006255868866
MAXsssCH,-0.14209956406294832
MINssCH2,0.4370539089271055
MINsssCH,-0.7351464364059057
NsssssAs,0
RotRatio,0.13513513513513514
SM1_Dzpe,1.679620563035496
SM1_Dzse,1.555031173324093
SMR_VSA1,19.120474506015512
SMR_VSA2,0.0
SMR_VSA3,20.100586586654494
SMR_VSA4,0.0
SMR_VSA5,25.99328161627751
SMR_VSA6,26.681941200414915
SMR_VSA7,72.05152667431302
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,372.1132223355859
SpAD_Dzi,366.1954802848489
SpAD_Dzm,372.2145864292007
SpAD_Dzp,560.0838010485181
SpAD_Dzv,482.9152440944008
SpAbs_Dt,775.3067125510643
SpDiam_A,4.906832909270054
SpDiam_D,353.84304752807475
SpMAD_Dt,22.803138604443063
SpMax_Dt,387.6533562755321
SsssssAs,0
VE1_Dzpe,5.744777492246443
VE1_Dzse,5.745014555586509
VE2_Dzpe,0.16896404388960126
VE2_Dzse,0.16897101634077966
VE3_Dzpe,2.9720666114933123
VE3_Dzse,2.972107876529113
VMcGowan,349.86000000000126
VR1_Dzpe,229.7606033497454
VR1_Dzse,229.71980641781497
VR2_Dzpe,6.757664804404277
VR2_Dzse,6.756464894641617
VR3_Dzpe,6.6608133434784635
VR3_Dzse,6.660635764930302
mZagreb1,11.333333333333334
mZagreb2,7.583333333333334
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,54
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12495338189386053
AATSC1are,4.8206195469615516e-05
AATSC2are,0.006059007486670547
AATSC3are,0.0011342344733185931
AATSC4are,-0.030294684090575202
AATSC5are,-0.010040347385233296
AATSC6are,0.0029331188074016375
AATSC7are,0.00928422721429869
AATSC8are,0.005569037460978121
AETA_beta,1.2720588235294117
BCUTdv-1h,6.024828521803886
BCUTdv-1l,0.9930509284730255
BCUTpe-1h,3.493209979441504
BCUTpe-1l,2.209344854375399
BCUTse-1h,3.7060274890769462
BCUTse-1l,2.405141605577262
ETA_alpha,15.933333333333334
ETA_dBeta,-1.25
ETA_eta_B,0.5131276592082017
ETA_eta_F,37.32640567816425
ETA_eta_L,7.656416230457198
ETA_eta_R,68.27677020320127
ETA_psi_1,0.5597189695550354
LabuteASA,198.06598299672913
LogEE_DzZ,186.05265119528462
LogEE_Dzi,183.02466733534058
LogEE_Dzm,186.10332035718315
LogEE_Dzp,278.91215270130306
LogEE_Dzv,240.95057326628174
PEOE_VSA1,19.853471019507335
PEOE_VSA2,19.367590073162674
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,44.1793097416893
PEOE_VSA8,67.0168205851126
PEOE_VSA9,0.0
SM1_Dzare,1.8855281526291297
SpAD_Dzpe,368.960764015427
SpAD_Dzse,372.57866276105915
SpAbs_DzZ,370.78917205176083
SpAbs_Dzi,364.8831572733893
SpAbs_Dzm,370.8941716769219
SpAbs_Dzp,564.2262097326903
SpAbs_Dzv,484.7744229577694
SpDiam_Dt,554.0758624979128
SpMAD_DzZ,10.944506539281937
SpMAD_Dzi,10.770455302495556
SpMAD_Dzm,10.947487836152963
SpMAD_Dzp,16.47305297201524
SpMAD_Dzv,14.20338953218826
SpMax_DzZ,186.05265119528462
SpMax_Dzi,183.02466733534058
SpMax_Dzm,186.10332035718315
SpMax_Dzp,278.91215270130306
SpMax_Dzv,240.95057326628174
VE1_Dzare,5.744096150127083
VE2_Dzare,0.16894400441550245
VE3_Dzare,2.9719480024561924
VR1_Dzare,229.85344239519577
VR2_Dzare,6.760395364564581
VR3_Dzare,6.661217330465252
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46862745098039216
AETA_dBeta,-0.03676470588235294
AETA_eta_B,0.015091989976711814
AETA_eta_F,1.0978354611224779
AETA_eta_L,0.22518871266050583
AETA_eta_R,2.008140300094155
BCUTare-1h,3.5476999821701254
BCUTare-1l,2.15982573908306
ETA_beta_s,22.25
ETA_dPsi_A,0.15428103044496455
ETA_dPsi_B,0.0
ETA_eta_BR,0.8571276592082017
ETA_eta_FL,8.744669672707696
ETA_eta_RL,16.401085903164894
LogEE_Dzpe,184.47024178066872
LogEE_Dzse,186.28617902720856
PEOE_VSA10,5.749511833283905
PEOE_VSA11,6.103966387748303
PEOE_VSA12,0.0
PEOE_VSA13,17.721539188054518
SlogP_VSA1,10.05365155780638
SlogP_VSA2,71.33308558801384
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,34.56345175091889
SlogP_VSA6,60.924623690919034
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,363.6647434831681
SpAbs_Dzpe,367.5527872245467
SpAbs_Dzse,371.2675151928021
SpDiam_DzZ,288.3955024776129
SpDiam_Dzi,283.72194604740787
SpDiam_Dzm,288.47995645315
SpDiam_Dzp,444.5587500542466
SpDiam_Dzv,380.0409657924299
SpMAD_Dzpe,10.851787176924324
SpMAD_Dzse,10.958195963560563
SpMax_Dzpe,184.47024178066872
SpMax_Dzse,186.28617902720856
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6544117647058824
AETA_eta_BR,0.025209637035535342
AETA_eta_FL,0.257196166844344
AETA_eta_RL,0.4823848795048498
DetourIndex,6391
EState_VSA1,6.103966387748303
EState_VSA2,23.76338001720248
EState_VSA3,47.28313246334521
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,66.49675112960297
EState_VSA7,25.122838405075456
EState_VSA8,10.30076712495354
EState_VSA9,4.736862953800049
ETA_beta_ns,21.0
ETA_shape_p,0.15690376569037656
ETA_shape_x,0.0
ETA_shape_y,0.36401673640167365
GhoseFilter,True
LogEE_Dzare,181.81751610694874
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,362.09181459261526
SpDiam_Dzpe,285.794987278254
SpDiam_Dzse,288.779907545388
SpMAD_Dzare,10.696021867152002
SpMax_Dzare,181.81751610694874
TopoPSA(NO),91.84
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,80.50000000000001
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6176470588235294
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.031372549019607836
FilterItLogS,-4.968363198128513
SpDiam_Dzare,281.40384244411086
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5946236559139777
ETA_epsilon_2,0.837254901960784
ETA_epsilon_3,0.4416666666666657
ETA_epsilon_4,0.5403508771929812
ETA_epsilon_5,0.8219047619047616
AETA_beta_ns_d,0.014705882352941176
ETA_dEpsilon_A,0.152956989247312
ETA_dEpsilon_B,0.05427277872099645
ETA_dEpsilon_C,-0.09868421052631554
ETA_dEpsilon_D,0.015350140056022421
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.36840314986403866,5.38249502496448,5.989579074517751,0.0,13.691504437073927,24.94454638998464,0.0,10.727545558259667,0.0,0.0,0.31282279570627786,0.5723571212766659,0.0,0.0,0.0,0.0,0.19999999999999996,0.4051197205425127,0.33333333333333337"
APolDescriptor,72.03820399999998
BCUTDescriptor,"11.850000000000001,15.9979490140069,-0.3328897507457017,0.23518842003197674,5.0424972335414875,10.577693495964935"
BPolDescriptor,41.33979599999999
TPSADescriptor,91.84
ALOGPDescriptor,"1.2612999999999994,1.5908776899999986,127.85040000000001"
XLogPDescriptor,2.8049999999999997
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,460.2110556
ChiPathDescriptor,"24.241911729260266,16.401085903164898,14.542563414592157,12.936589751705995,10.320584418944838,8.31285676312013,5.434715037718525,4.100679212468316,19.52415752219048,11.306367175122004,8.369568677433652,6.11979835576103,4.305135752974862,2.923868403132844,1.535700291727267,0.951795922707054"
ChiChainDescriptor,"0.0,0.0,0.0,0.3089923432488318,0.4516855569923695,0.0,0.0,0.0,0.1152497514802956,0.1621818403167572"
AtomCountDescriptor,62
BondCountDescriptor,37
SmallRingDescriptor,"4,3,3,2,0,0,0,4,0,0,0"
ChiClusterDescriptor,"2.1363380145981155,0.0,0.7787028559346318,0.0,1.0116602676398723,0.0,0.21902756282100105,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,9,4,5,2,0,0"
ZagrebIndexDescriptor,178.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.4400000000000004
WeightedPathDescriptor,"69.24028679966523,2.0364790235195653,23.34644383017944,10.71459562304765,12.631848207131775"
FractionalPSADescriptor,0.1995606122070745
WienerNumbersDescriptor,"3799.0,59.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.96470959148197,9.292805163338903,13.355798314718777,2.2447989481708177,3.0857085946432736,3.7326327325031654"
FractionalCSP3Descriptor,0.3076923076923077
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,3,0,0,10,2,0,0,3,3,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.04601899196494,12.497041420118343,6.297163261257687"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,3103.08
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.3076923076923077
AutocorrelationDescriptorMass,"38.5377973472697,40.32227921746727,57.64684796293223,66.33456210205091,63.14147289910589"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.8101473382336343,-0.4703344273895194,0.01810932941602952,0.2617494011304125,-0.4123221037222988"
EccentricConnectivityIndexDescriptor,1007
AutocorrelationDescriptorPolarizability,"2333.55782624057,2747.3256443787695,3851.631847364586,4155.287236688807,3759.2637049752243"
