DLiP-ID,T0001L
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,76.5
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,1
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,14.383611552215466
EState_VSA11,0.0
FractionCSP3,0.36363636363636365
VSA_EState10,0.0
fr_C_O_noCOO,2
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,1
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.62
NumHAcceptors,6
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,31
HeavyAtomMolWt,398.2730000000002
MaxEStateIndex,13.083431538899614
MinEStateIndex,-1.042275021476599
NumHeteroatoms,9
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.1612903225806452
FpDensityMorgan2,1.935483870967742
FpDensityMorgan3,2.6129032258064515
MaxPartialCharge,0.305479761626604
MinPartialCharge,-0.4811623153673494
NumAromaticRings,2
fr_unbrch_alkane,0
MaxAbsEStateIndex,13.083431538899614
MinAbsEStateIndex,0.05205244289073563
NumAliphaticRings,2
NumRotatableBonds,4
NumSaturatedRings,1
fr_Ndealkylation1,1
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.4811623153673494
MinAbsPartialCharge,0.305479761626604
NumRadicalElectrons,0
NumValenceElectrons,162
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,2
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,423.1906542800007
MZ,0.6666666666666669
Mi,1.1336135027485947
Mm,0.629591029651391
Mp,0.6642196856287425
Mv,0.6325332463435203
SZ,37.33333333333334
Si,63.4823561539213
Sm,35.257097660477896
Sp,37.19630239520958
Sv,35.421861795237135
nB,0
nC,22
nF,0
nH,25
nI,0
nN,5
nO,4
nP,0
nS,0
nX,0
ABC,24.345938871929224
AMW,7.556975969285726
IC0,1.6321131215428637
IC1,3.723943592360156
IC2,4.802628805870276
IC3,5.151017645233256
IC4,5.293874788090399
IC5,5.293874788090399
MID,63.4749026437949
Mpe,0.9808123249299722
Mse,1.0131489959421496
NdO,3
NdS,0
NsF,0
NsI,0
NtN,0
SMR,114.93300000000006
SdO,36.669679163799856
SdS,0
Spe,54.92549019607844
SsF,0
SsI,0
Sse,56.73634377276037
StN,0
fMF,0.42857142857142855
nBr,0
nCl,0
AMID,2.047577504638545
BIC0,0.2681105682458071
BIC1,0.6117398478600443
BIC2,0.7889376791471036
BIC3,0.8461682279731597
BIC4,0.8696356636820242
BIC5,0.8696356636820242
CIC0,4.1752418005147405
CIC1,2.083411329697448
CIC2,1.004726116187328
CIC3,0.6563372768243481
CIC4,0.5134801339672048
CIC5,0.5134801339672048
GGI1,6.5
GGI2,4.000000000000002
GGI3,2.25
GGI4,1.9316666666666669
GGI5,1.1111111111111107
GGI6,0.9283446712018141
GGI7,0.5017715419501134
GGI8,0.31319286974048877
GGI9,0.22625771604938275
JGI1,0.19117647058823528
JGI2,0.08333333333333337
JGI3,0.041666666666666664
JGI4,0.03942176870748299
JGI5,0.024691358024691357
JGI6,0.02380370951799523
JGI7,0.015680360685941044
JGI8,0.01043976232468296
JGI9,0.008080632716049384
MIC0,15.593847696942564
MIC1,34.81939736806381
MIC2,41.33070055539209
MIC3,42.46780507689856
MIC4,42.61180507689855
MIC5,42.61180507689855
MPC2,48
MPC3,63
MPC4,80
MPC5,104
MPC6,118
MPC7,136
MPC8,150
MPC9,170
Mare,0.9953571428571427
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.15191203858764224
RPCG,0.09644573536590274
SIC0,0.281042426965113
SIC1,0.6412460823112092
SIC2,0.8269907505788636
SIC3,0.8869817179019943
SIC4,0.9115810655868656
SIC5,0.9115810655868656
SaaN,4.371341711056007
SaaO,0
SaaS,0
Sare,55.739999999999995
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,9.093880955348217
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,91.39833480640037
TIC1,208.5408411721687
TIC2,268.9472131287354
TIC3,288.45698813306234
TIC4,296.45698813306234
TIC5,296.45698813306234
Vabc,384.25887834652065
WPol,54
apol,62.11782499999998
bpol,34.52417500000001
nRot,4
ABCGG,17.7279487339923
ATS0Z,1318.0
ATS0d,189.0
ATS0i,9210.422591846225
ATS0m,5204.0645110000005
ATS0p,81.093938621225
ATS0s,301.9722222222223
ATS0v,12176.599423224354
ATS1Z,1503.0
ATS1d,240.0
ATS1i,8801.079612679152
ATS1m,5716.950086000001
ATS1p,103.52941941600001
ATS1s,192.27777777777777
ATS1v,15391.762274806626
ATS2Z,2247.0
ATS2d,385.0
ATS2i,16522.58403996804
ATS2m,8383.573448000003
ATS2p,157.84138256364105
ATS2s,342.1388888888888
ATS2v,22890.941652948404
ATS3Z,2674.0
ATS3d,473.0
ATS3i,22960.05969273174
ATS3m,9718.265961999998
ATS3p,200.17473872873498
ATS3s,445.1944444444444
ATS3v,28251.878240631584
ATS4Z,2603.0
ATS4d,460.0
ATS4i,26678.47438982068
ATS4m,9172.048421
ATS4p,204.65545657237604
ATS4s,531.6388888888889
ATS4v,28238.422082783512
ATS5Z,2437.0
ATS5d,423.0
ATS5i,25566.817216557174
ATS5m,8592.965008999998
ATS5p,199.20012502292298
ATS5s,536.5555555555558
ATS5v,26726.16961932343
ATS6Z,2128.0
ATS6d,383.0
ATS6i,25244.799914522653
ATS6m,7494.268182999998
ATS6p,176.70408786850706
ATS6s,447.44444444444434
ATS6v,23337.348643561483
ATS7Z,1794.0
ATS7d,321.0
ATS7i,20976.74294736982
ATS7m,6263.788184000001
ATS7p,138.86776730431902
ATS7s,415.44444444444434
ATS7v,18853.58908061116
ATS8Z,1575.0
ATS8d,272.0
ATS8i,16976.534163668977
ATS8m,5621.400662
ATS8p,115.60806982522502
ATS8s,353.2222222222222
ATS8v,16149.511186497402
C1SP1,0
C1SP2,5
C1SP3,5
C2SP1,0
C2SP2,7
C2SP3,2
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.36363636363636365
GGI10,0.14906438118559331
JGI10,0.005962575247423732
JGT10,0.444256637812502
Kier1,24.134948096885815
Kier2,10.950520833333334
Kier3,5.925925925925926
MAXdO,13.083431538899614
MID_C,45.7954659099881
MID_N,10.704349817012588
MID_O,6.975086916794202
MID_X,0.0
MID_h,17.679436733806792
MINdO,11.107893908362575
MPC10,186
MWC01,34.0
MWC02,5.10594547390058
MWC03,5.958424693029782
MWC04,6.836259277277067
MWC05,7.7057128238944275
MWC06,8.587278798982926
MWC07,9.463042725531936
MWC08,10.34666582776446
MWC09,11.225843212590416
MWC10,12.110799965022741
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,3
NsssP,0
SLogP,1.2712
SRW02,4.23410650459726
SRW03,0.0
SRW04,5.564520407322694
SRW05,0.0
SRW06,7.0825485693553
SRW07,2.70805020110221
SRW08,8.680162019694377
SRW09,5.37989735354046
SRW10,10.319199977095842
SaaCH,12.840324697439275
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.9452544597689045
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.3747720191162653
SdssS,0
SsCH3,1.6381920302089716
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.0300806041432082
SssPH,0
SssSe,0
SsssB,0
SsssN,5.479771799409731
SsssP,0
VE1_A,4.732119890485526
VE1_D,5.47528176855582
VE2_A,0.15264902872533956
VE2_D,0.1766219925340587
VE3_A,2.6857753933990356
VE3_D,2.8316458504458146
VR1_A,340.967164610295
VR1_D,203.10125466611424
VR2_A,10.998940793880484
VR2_D,6.551653376326266
VR3_A,6.9631882926728865
VR3_D,6.445106757636469
WPath,2955
Xc-3d,2.195517396985796
Xc-4d,0.0
Xc-5d,0.5914245647494338
Xc-6d,0.0
Xp-0d,21.9574546788841
Xp-1d,14.918723993369943
Xp-2d,13.722792124924457
Xp-3d,11.495872834835708
Xp-4d,9.248882599261872
Xp-5d,7.698087390693927
Xp-6d,5.467929446087023
Xp-7d,4.0845772883725875
ZMIC0,102.47941259977742
ZMIC1,49.97776330305177
ZMIC2,31.73499673060945
ZMIC3,27.879371125349955
ZMIC4,26.84659688417418
ZMIC5,26.84659688417418
nAcid,1
nAtom,56
nBase,0
nRing,4
piPC1,3.784189633918261
piPC2,4.30406509320417
piPC3,4.77912349311153
piPC4,5.22305488204749
piPC5,5.730505544796954
piPC6,5.895607342712983
piPC7,6.2063868967631155
piPC8,6.43414515414229
piPC9,6.709875823272233
AATS0Z,23.535714285714285
AATS0d,3.375
AATS0i,164.47183199725401
AATS0m,92.92972341071429
AATS0p,1.4481060468075895
AATS0s,5.3923611111111125
AATS0v,217.4392754147206
AATS1Z,25.47457627118644
AATS1d,4.067796610169491
AATS1i,149.17084089286698
AATS1m,96.89745908474578
AATS1p,1.754735922305085
AATS1s,3.25894538606403
AATS1v,260.87732669163773
AATS2Z,21.60576923076923
AATS2d,3.701923076923077
AATS2i,158.87100038430805
AATS2m,80.61128315384619
AATS2p,1.5177056015734716
AATS2s,3.2897970085470076
AATS2v,220.10520820142696
AATS3Z,18.569444444444443
AATS3d,3.2847222222222223
AATS3i,159.44485897730374
AATS3m,67.48795806944443
AATS3p,1.3901023522828817
AATS3s,3.0916280864197527
AATS3v,196.1935988932749
AATS4Z,15.871951219512194
AATS4d,2.8048780487804876
AATS4i,162.67362432817487
AATS4m,55.92712451829268
AATS4p,1.2478991254413172
AATS4s,3.2417005420054203
AATS4v,172.1855005047775
AATS5Z,15.327044025157234
AATS5d,2.660377358490566
AATS5i,160.79759255696337
AATS5m,54.0438050880503
AATS5p,1.2528309749869369
AATS5s,3.3745632424877723
AATS5v,168.0891171026631
AATS6Z,13.729032258064516
AATS6d,2.470967741935484
AATS6i,162.86967686788807
AATS6m,48.35011730967741
AATS6p,1.1400263733452067
AATS6s,2.8867383512544795
AATS6v,150.56353963588055
AATS7Z,14.125984251968504
AATS7d,2.52755905511811
AATS7i,165.1712043099986
AATS7m,49.321166803149616
AATS7p,1.0934469866481813
AATS7s,3.2712160979877507
AATS7v,148.45345732764693
AATS8Z,15.594059405940595
AATS8d,2.6930693069306932
AATS8i,168.08449666998987
AATS8m,55.6574322970297
AATS8p,1.1446343547051983
AATS8s,3.4972497249724968
AATS8v,159.8961503613604
AMID_C,1.477273093870584
AMID_N,0.3453016070004061
AMID_O,0.22500280376755488
AMID_X,0.0
AMID_h,0.570304410767961
ATS0dv,458.0
ATS0pe,357.59740000000005
ATS0se,438.2679959999999
ATS1dv,440.0
ATS1pe,389.69250000000005
ATS1se,463.79927199999986
ATS2dv,610.0
ATS2pe,678.0713999999998
ATS2se,818.2873119999998
ATS3dv,638.0
ATS3pe,919.7548000000003
ATS3se,1122.4425039999999
ATS4dv,602.0
ATS4pe,1038.2762
ATS4se,1281.2937079999997
ATS5dv,611.0
ATS5pe,984.5566
ATS5se,1219.4501239999997
ATS6dv,514.0
ATS6pe,931.0278999999999
ATS6se,1167.2960200000002
ATS7dv,440.0
ATS7pe,788.0871000000001
ATS7se,983.9558880000002
ATS8dv,394.0
ATS8pe,638.7281999999999
ATS8se,792.5072719999997
ATSC0Z,422.0
ATSC0c,1.45272832979711
ATSC0d,34.55357142857144
ATSC0i,85.73571644192805
ATSC0m,2001.7541229821427
ATSC0p,12.189935358178126
ATSC0s,118.00347222222223
ATSC0v,2687.4892648696505
ATSC1Z,19.0
ATSC1c,-0.8507031528408463
ATSC1d,10.791772959183673
ATSC1i,-27.918834918945528
ATSC1m,91.20243032238491
ATSC1p,-0.9774533761582025
ATSC1s,-5.0959201388888875
ATSC1v,-49.02973796986755
ATSC2Z,23.0
ATSC2c,0.11686628113263445
ATSC2d,-7.403061224489803
ATSC2i,11.572834272259831
ATSC2m,107.58659458673436
ATSC2p,1.39778450323475
ATSC2s,24.045138888888896
ATSC2v,239.05543264707205
ATSC3Z,-98.0
ATSC3c,0.198291862658242
ATSC3d,-10.030612244897965
ATSC3i,-8.580984883655518
ATSC3m,-464.7051531862247
ATSC3p,-2.400046435905625
ATSC3s,-17.89930555555556
ATSC3v,-564.5468086398322
ATSC4Z,-205.0
ATSC4c,-0.5298103779956457
ATSC4d,-12.710459183673471
ATSC4i,-1.2356176052693024
ATSC4m,-957.819504072704
ATSC4p,-0.8788264313130631
ATSC4s,-53.94965277777778
ATSC4v,-618.000648198259
ATSC5Z,-83.0
ATSC5c,0.24747530399509338
ATSC5d,-2.0538903061224474
ATSC5i,-4.941152759664802
ATSC5m,-416.2881650028696
ATSC5p,-3.534219619796141
ATSC5s,33.92664930555554
ATSC5v,-961.5068702887884
ATSC6Z,140.0
ATSC6c,0.4572343715357851
ATSC6d,0.057079081632655515
ATSC6i,-13.344326197126188
ATSC6m,646.5567771744263
ATSC6p,-2.453504514144952
ATSC6s,10.820746527777775
ATSC6v,23.95950301642693
ATSC7Z,-10.0
ATSC7c,-0.38256918412966223
ATSC7d,3.655293367346942
ATSC7i,-31.989608445378305
ATSC7m,-40.54308567378826
ATSC7p,-1.3183700971345151
ATSC7s,-24.049045138888886
ATSC7v,-124.70219742353764
ATSC8Z,31.0
ATSC8c,-0.05846752728839781
ATSC8d,0.8587372448979605
ATSC8i,19.1283995147737
ATSC8m,162.6053460679209
ATSC8p,4.059770803548827
ATSC8s,6.8459201388888875
ATSC8v,755.4079634332202
AXp-0d,0.7083049896414226
AXp-1d,0.43878599980499833
AXp-2d,0.28589150260259283
AXp-3d,0.1824741719815192
AXp-4d,0.1156110324907734
AXp-5d,0.07402007106436469
AXp-6d,0.046338385136330706
AXp-7d,0.030033656532151377
GATS1Z,0.7610048999919672
GATS1c,1.6059117190479537
GATS1d,0.8093548810931545
GATS1i,1.5666982251601365
GATS1m,0.7669108847713074
GATS1p,1.1696998307640962
GATS1s,0.5989581644943057
GATS1v,1.00976190663208
GATS2Z,0.8596882974845059
GATS2c,1.084129408138359
GATS2d,1.3545020870602262
GATS2i,1.1165786241985167
GATS2m,0.8633841477259703
GATS2p,0.9275573784889977
GATS2s,0.4626022792861103
GATS2v,0.9049728270338565
GATS3Z,1.0114287124802528
GATS3c,1.0110144494767157
GATS3d,1.2601205857019808
GATS3i,1.1343660673985052
GATS3m,1.013501741451786
GATS3p,1.0761215133446178
GATS3s,0.852921223415559
GATS3v,1.0532981887198485
GATS4Z,1.1507340191885331
GATS4c,1.067000514511733
GATS4d,1.159828575029936
GATS4i,1.0019470635844394
GATS4m,1.1466958318247271
GATS4p,1.0002248649168954
GATS4s,1.3077146660829562
GATS4v,1.0425895795724656
GATS5Z,1.023801007481594
GATS5c,0.7368478484253593
GATS5d,0.9109908504379761
GATS5i,1.0041093820505975
GATS5m,1.0299658393060434
GATS5p,1.1165842909695256
GATS5s,0.7958264976316779
GATS5v,1.1330367091337599
GATS6Z,0.8622916985170463
GATS6c,0.6394446187922775
GATS6d,0.9139618237892805
GATS6i,0.962695334620622
GATS6m,0.8684583768188359
GATS6p,1.0846689203236464
GATS6s,0.8098487473126189
GATS6v,1.0303340164826942
GATS7Z,1.0462458484158677
GATS7c,1.1253195126802338
GATS7d,0.9525320962786628
GATS7i,1.0586347855563614
GATS7m,1.041703506457561
GATS7p,1.0112185056642968
GATS7s,1.3043735135579728
GATS7v,0.9978849638101123
GATS8Z,1.000070386185538
GATS8c,1.1992322725708704
GATS8d,1.0165016501650164
GATS8i,0.8355231104577798
GATS8m,0.9918623610899319
GATS8p,0.7308340872660766
GATS8s,1.1283661836832497
GATS8v,0.7833306886455842
MATS1Z,0.0427343561731866
MATS1c,-0.5558142178147543
MATS1d,0.29643936407830757
MATS1i,-0.3090804421206981
MATS1m,0.04324458114871555
MATS1p,-0.07610806208329012
MATS1s,-0.04098867147270853
MATS1v,-0.017316050729688445
MATS2Z,0.029347429821363468
MATS2c,0.04331711321534262
MATS2d,-0.11536473862055265
MATS2i,0.07268296580716496
MATS2m,0.028940239250116736
MATS2p,0.061743821598244326
MATS2s,0.10972035173888937
MATS2v,0.04789680752342444
MATS3Z,-0.09031068983675619
MATS3c,0.05308184645620676
MATS3d,-0.11289118575940285
MATS3i,-0.03892251462361608
MATS3m,-0.09028015409520104
MATS3p,-0.07656737827694048
MATS3s,-0.05898844261357136
MATS3v,-0.08169185418061978
MATS4Z,-0.16587677725118483
MATS4c,-0.12453179102266643
MATS4d,-0.1256066049032583
MATS4i,-0.004921148666939799
MATS4m,-0.16338685890982818
MATS4p,-0.02461760996177668
MATS4s,-0.15611263218708396
MATS4v,-0.0785210993540949
MATS5Z,-0.06927181138036902
MATS5c,0.05999821960444283
MATS5d,-0.020935107990834166
MATS5i,-0.020298194141985026
MATS5m,-0.07324436785897434
MATS5p,-0.10211346976638185
MATS5s,0.10125980477883784
MATS5v,-0.12600754674074593
MATS6Z,0.11985934872343677
MATS6c,0.11371317692289626
MATS6d,0.0005968158706343507
MATS6i,-0.056232992695018
MATS6m,0.11669500460128922
MATS6p,-0.07271797686554606
MATS6s,0.033129796352280645
MATS6v,0.0032209753120992202
MATS7Z,-0.010448930850468337
MATS7c,-0.11612076411718145
MATS7d,0.04664591344686568
MATS7i,-0.164524829359785
MATS7m,-0.008930800200996823
MATS7p,-0.04768922309157011
MATS7s,-0.08986433338469146
MATS7v,-0.02046028478442417
MATS8Z,0.040730139364647366
MATS8c,-0.022315004276886714
MATS8d,0.013779517486632403
MATS8i,0.12370393245272314
MATS8m,0.04503920764639276
MATS8p,0.18465742135213925
MATS8s,0.03216649162341568
MATS8v,0.1558480863191784
MAXaaN,4.371341711056007
MAXsOH,9.093880955348217
MINaaN,4.371341711056007
MINsOH,9.093880955348217
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.42481629559835
SpAD_D,396.3836652833332
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.63497342925891
SssNH2,0
SsssAs,0
SsssCH,-0.8287268313168112
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1120
TMWC10,142.33997279799433
TSRW10,74.96848503270814
VE1_Dt,5.517991679700345
VE2_Dt,0.17799973160323695
VE3_Dt,2.8394160794380747
VR1_Dt,198.756892999259
VR2_Dt,6.411512677395452
VR3_Dt,6.423484546181421
Xc-3dv,0.9619798664563557
Xc-4dv,0.0
Xc-5dv,0.15226828416205204
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.25343678769327627
Xch-7d,0.32273437984965275
Xp-0dv,17.322255689527676
Xp-1dv,10.23637208692443
Xp-2dv,7.828197617788669
Xp-3dv,5.682663808323821
Xp-4dv,4.0222628730387004
Xp-5dv,2.810329963219083
Xp-6dv,1.6878625140123362
Xp-7dv,1.0726372339020334
Xpc-4d,5.140242968861062
Xpc-5d,7.5596537772341605
Xpc-6d,11.492694163278955
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,1
n8Ring,0
n9Ring,0
nARing,2
nBonds,59
nFRing,1
nHBAcc,6
nHBDon,2
nHRing,3
nSpiro,0
naRing,2
piPC10,6.91532034160094
AATS0dv,8.178571428571429
AATS0pe,6.385667857142858
AATS0se,7.826214214285713
AATS1dv,7.4576271186440675
AATS1pe,6.604957627118645
AATS1se,7.8610046101694895
AATS2dv,5.865384615384615
AATS2pe,6.519917307692306
AATS2se,7.868147230769229
AATS3dv,4.430555555555555
AATS3pe,6.387186111111113
AATS3se,7.79473961111111
AATS4dv,3.6707317073170733
AATS4pe,6.33095243902439
AATS4se,7.81276651219512
AATS5dv,3.842767295597484
AATS5pe,6.192179874213837
AATS5se,7.669497635220124
AATS6dv,3.3161290322580643
AATS6pe,6.006631612903226
AATS6se,7.530942064516131
AATS7dv,3.4645669291338583
AATS7pe,6.205410236220473
AATS7se,7.747684157480316
AATS8dv,3.900990099009901
AATS8pe,6.324041584158415
AATS8se,7.846606653465344
AATSC0Z,7.535714285714286
AATSC0c,0.025941577317805536
AATSC0d,0.6170280612244899
AATSC0i,1.5309949364630009
AATSC0m,35.74560933896684
AATSC0p,0.21767741711032368
AATSC0s,2.107204861111111
AATSC0v,47.990879729815184
AATSC1Z,0.3220338983050847
AATSC1c,-0.014418697505777055
AATSC1d,0.18291140608785886
AATSC1i,-0.47320059184653435
AATSC1m,1.5458039037692357
AATSC1p,-0.016567006375562753
AATSC1s,-0.08637152777777775
AATSC1v,-0.8310125079638567
AATSC2Z,0.22115384615384615
AATSC2c,0.0011237142416599467
AATSC2d,-0.07118328100470964
AATSC2i,0.11127725261788299
AATSC2m,1.0344864864109073
AATSC2p,0.013440235608026442
AATSC2s,0.23120325854700863
AATSC2v,2.29860992929877
AATSC3Z,-0.6805555555555556
AATSC3c,0.0013770268240155695
AATSC3d,-0.06965702947845809
AATSC3i,-0.05959017280316332
AATSC3m,-3.227119119348783
AATSC3p,-0.016666989138233508
AATSC3s,-0.1243007330246914
AATSC3v,-3.9204639488877238
AATSC4Z,-1.25
AATSC4c,-0.003230551085339303
AATSC4d,-0.07750279990044799
AATSC4i,-0.007534253690666478
AATSC4m,-5.84036282971161
AATSC4p,-0.005358697751908921
AATSC4s,-0.32896129742547425
AATSC4v,-3.7682966353552376
AATSC5Z,-0.5220125786163522
