DLiP-ID,C0020K
PEOE_VSA4,5.261891554738487
PEOE_VSA5,12.407033161179976
PEOE_VSA6,6.06636706846161
PEOE_VSA7,43.321939610460284
PEOE_VSA8,17.659087892911753
PEOE_VSA9,11.204086992299825
RingCount,3
SMR_VSA10,40.980544204129984
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,339.07745436799996
NumHDonors,1
PEOE_VSA10,23.162820680610423
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
PEOE_VSA14,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,10.891158250298714
SlogP_VSA3,4.794537184071822
SlogP_VSA4,18.254850067221383
SlogP_VSA5,11.520494837748885
SlogP_VSA6,58.65166851796697
SlogP_VSA7,0.0
SlogP_VSA8,16.97894503891494
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,1
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,5.907179729351506
EState_VSA2,17.980137691249244
EState_VSA3,17.207881112432446
EState_VSA4,10.902924932081056
EState_VSA5,6.076020106833881
EState_VSA6,43.45241611361175
EState_VSA7,18.201955449715495
EState_VSA8,10.30076712495354
EState_VSA9,4.417150937053347
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SlogP_VSA12,12.407033161179976
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.368926886538718
VSA_EState9,50.797739780127934
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,1
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,10.056428738810308
EState_VSA11,0.0
FractionCSP3,0.05555555555555555
VSA_EState10,0.0
fr_C_O_noCOO,1
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-3.099999999999999
NumHAcceptors,4
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,24
HeavyAtomMolWt,325.6700000000001
MaxEStateIndex,12.334561602418745
MinEStateIndex,-0.4880498866213141
NumHeteroatoms,6
fr_aryl_methyl,1
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.25
FpDensityMorgan2,2.0833333333333335
FpDensityMorgan3,2.7916666666666665
MaxPartialCharge,0.2659697899429734
MinPartialCharge,-0.46198408641623984
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,12.334561602418745
MinAbsEStateIndex,0.0
NumAliphaticRings,0
NumRotatableBonds,3
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.46198408641623984
MinAbsPartialCharge,0.2659697899429734
NumRadicalElectrons,0
NumValenceElectrons,120
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,339.07745436800036
MZ,0.7719298245614037
Mi,1.1144641654401093
Mm,0.7444469762366952
Mp,0.7324157264418535
Mv,0.6996615638424372
SZ,29.33333333333334
Si,42.34963828672415
Sm,28.288985096994416
Sp,27.83179760479043
Sv,26.587139426012612
nB,0
nC,18
nF,0
nH,14
nI,0
nN,3
nO,2
nP,0
nS,0
nX,1
ABC,17.77512878558641
AMW,8.923090904421063
IC0,1.6922299756295975
IC1,3.7404482367292617
IC2,4.4912199475971795
IC3,5.122798894965602
IC4,5.122798894965602
IC5,5.122798894965602
Mpe,0.9892672858617128
Mse,1.0166078889868522
NdO,1
NdS,0
NsF,0
NsI,0
NtN,1
SMR,94.65570000000001
SdO,12.334561602418745
SdS,0
Spe,37.592156862745085
SsF,0
SsI,0
Sse,38.63109978150038
StN,9.222720930964979
fMF,0.5
nBr,0
nCl,1
BIC0,0.2998357716299542
BIC1,0.6627469076030023
BIC2,0.7957715073842885
BIC3,0.90767707799622
BIC4,0.90767707799622
BIC5,0.90767707799622
CIC0,3.5556975378139875
CIC1,1.5074792767143235
CIC2,0.7567075658464057
CIC3,0.12512861847798362
CIC4,0.12512861847798362
CIC5,0.12512861847798362
GGI1,4.5
GGI2,2.4444444444444455
GGI3,1.6319444444444444
GGI4,1.0355555555555558
GGI5,0.6216666666666667
GGI6,0.534829931972789
GGI7,0.21180555555555555
GGI8,0.17083175862937766
GGI9,0.10063271604938272
JGI1,0.18
JGI2,0.07189542483660133
JGI3,0.04945286195286196
JGI4,0.03451851851851852
JGI5,0.021436781609195404
JGI6,0.019808515998992186
JGI7,0.00920893719806763
JGI8,0.008991145191019878
JGI9,0.00628954475308642
MIC0,19.19191471074165
MIC1,38.456232109411125
MIC2,46.162273151860724
MIC3,46.79890473080809
MIC4,46.79890473080809
MIC5,46.79890473080809
MPC2,34
MPC3,44
MPC4,56
MPC5,64
MPC6,62
MPC7,68
MPC8,69
MPC9,67
Mare,0.9983157894736846
NaaN,1
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,1
RNCG,0.24164469891182858
RPCG,0.13911775686685826
SIC0,0.32245681200714416
SIC1,0.7127476946179949
SIC2,0.8558083045339417
SIC3,0.9761565650140094
SIC4,0.9761565650140094
SIC5,0.9761565650140094
SaaN,4.238741864680266
SaaO,5.368926886538718
SaaS,0
Sare,37.936000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,1.9013266093474426
TIC0,64.30473907392471
TIC1,142.13703299571193
TIC2,170.6663580086928
TIC3,194.66635800869287
TIC4,194.66635800869287
TIC5,194.66635800869287
Vabc,295.4520303825768
WPol,33
apol,46.47910199999999
bpol,19.438898
nRot,3
ABCGG,14.783657466311219
ATS0Z,1226.0
ATS0d,132.0
ATS0i,6043.927725811386
ATS0m,4968.205723000002
ATS0p,66.09358866788598
ATS0v,9725.171685527817
ATS1Z,1062.0
ATS1d,160.0
ATS1i,5645.2769502861875
ATS1m,4065.3101209999986
ATS1p,76.16393276000001
ATS1v,11301.994427029927
ATS2Z,1488.0
ATS2d,239.0
ATS2i,8894.022640242845
ATS2m,5675.654201999999
ATS2p,105.57008583454697
ATS2v,15588.456016325947
ATS3Z,1528.0
ATS3d,248.0
ATS3i,11300.914622705697
ATS3m,5655.058656999999
ATS3p,112.72192507624499
ATS3v,16326.671023358853
ATS4Z,1447.0
ATS4d,232.0
ATS4i,11466.927059857795
ATS4m,5330.049805999999
ATS4p,106.935877109943
ATS4v,15183.33179095382
ATS5Z,1381.0
ATS5d,207.0
ATS5i,10712.857531519343
ATS5m,5141.846321
ATS5p,98.62104166449
ATS5v,14157.688012509752
ATS6Z,1270.0
ATS6d,181.0
ATS6i,9792.619784216842
ATS6m,4728.326554999999
ATS6p,88.980846877641
ATS6v,12968.117193857779
ATS7Z,1088.0
ATS7d,161.0
ATS7i,8416.029306036595
ATS7m,4015.452171
ATS7p,79.981831582245
ATS7v,11497.283963362923
ATS8Z,941.0
ATS8d,142.0
ATS8i,8086.937481015797
ATS8m,3388.8255870000003
ATS8p,70.404369684547
ATS8v,10089.064233550273
C1SP1,1
C1SP2,2
C1SP3,1
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.05555555555555555
GGI10,0.07295582083460872
JGI10,0.0066323473486007934
JGT10,0.4082340774069442
Kier1,20.3136
Kier2,9.629757785467127
Kier3,5.25
MAXdO,12.334561602418745
MAXtN,9.222720930964979
MINdO,12.334561602418745
MINtN,9.222720930964979
MPC10,61
MWC01,25.0
MWC02,4.77912349311153
MWC03,5.616771097666572
MWC04,6.481577129276431
MWC05,7.334981878871814
MWC06,8.202756381655638
MWC07,9.061492275239766
MWC08,9.929496371717178
MWC09,10.790823099954862
MWC10,11.658764556186767
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,2
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.103700000000003
SRW02,3.9318256327243257
SRW03,0.0
SRW04,5.231108616854587
SRW05,2.3978952727983707
SRW06,6.7226297948554485
SRW07,4.59511985013459
SRW08,8.302761580704049
SRW09,6.529418838262226
SRW10,9.93066488054092
SaaCH,14.2650207837063
SaaNH,0
SaaSe,0
SaaaC,1.5869717317214618
SaasC,1.7918866597501162
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.4223351284958428
SdssC,-0.5156023242630374
SdssS,0
SsCH3,1.7981793348780182
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.7515974584278156
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
WPath,2300001253
Xc-3d,1.3645843037102146
Xc-4d,0.0
Xc-5d,0.2539338936857123
Xc-6d,0.0
Xp-1d,11.169035095596021
Xp-2d,9.800640631177242
Xp-3d,8.16634903456887
Xp-4d,6.8028308291398
Xp-5d,5.102771136832698
Xp-6d,3.1891448097763604
Xp-7d,2.3363929869796465
ZMIC0,74.57643040006255
ZMIC1,44.0328590870631
ZMIC2,27.440581202449547
ZMIC3,24.75942486684848
ZMIC4,24.75942486684848
ZMIC5,24.75942486684848
nAcid,0
nAtom,38
nBase,0
nRing,3
piPC1,3.6375861597263857
piPC2,4.230476736546681
piPC3,4.8549556682487225
piPC4,5.427974074768782
piPC5,5.891816848856843
piPC6,6.137727054086234
piPC7,6.524892185051402
piPC8,6.852539829305417
piPC9,7.060526659799424
AATS0Z,32.26315789473684
AATS0d,3.473684210526316
AATS0i,159.05072962661544
AATS0m,130.7422558684211
AATS0p,1.739304964944368
AATS0v,255.92557067178467
AATS1Z,27.23076923076923
AATS1d,4.102564102564102
AATS1i,144.75069103297918
AATS1m,104.23872105128201
AATS1p,1.952921352820513
AATS1v,289.7947288982033
AATS2Z,24.8
AATS2d,3.9833333333333334
AATS2i,148.2337106707141
AATS2m,94.59423669999998
AATS2p,1.7595014305757828
AATS2v,259.80760027209914
AATS3Z,20.931506849315067
AATS3d,3.3972602739726026
AATS3i,154.80704962610545
AATS3m,77.46655694520547
AATS3p,1.5441359599485613
AATS3v,223.65302771724456
AATS4Z,19.82191780821918
AATS4d,3.1780821917808217
AATS4i,157.08119260079172
AATS4m,73.01438090410957
AATS4p,1.4648750289033288
AATS4v,207.9908464514222
AATS5Z,20.308823529411764
AATS5d,3.0441176470588234
AATS5i,157.54202252234327
AATS5m,75.6153870735294
AATS5p,1.4503094362425
AATS5v,208.201294301614
AATS6Z,20.483870967741936
AATS6d,2.9193548387096775
AATS6i,157.94548039059424
AATS6m,76.26333153225805
AATS6p,1.4351749496393709
AATS6v,209.1631805460932
AATS7Z,20.14814814814815
AATS7d,2.9814814814814814
AATS7i,155.85239455623324
AATS7m,74.36022538888889
AATS7p,1.4811450293008332
AATS7v,212.91266598820226
AATS8Z,18.82
AATS8d,2.84
AATS8i,161.73874962031593
AATS8m,67.77651174
AATS8p,1.4080873936909402
AATS8v,201.78128467100544
ATS0dv,348.44444444444446
ATS0pe,246.18260000000004
ATS0se,299.17174899999986
ATS1dv,356.0
ATS1pe,256.5785
ATS1se,304.8416759999999
ATS2dv,476.0
ATS2pe,389.76210000000003
ATS2se,466.60834400000005
ATS3dv,458.0
ATS3pe,473.64549999999997
ATS3se,573.78042
ATS4dv,458.0
ATS4pe,466.3693
ATS4se,566.8707919999999
ATS5dv,454.0
ATS5pe,435.5773
ATS5se,530.62698
ATS6dv,404.0
ATS6pe,400.10259999999994
ATS6se,487.2249880000001
ATS7dv,303.0
ATS7pe,346.55
ATS7se,421.2118040000001
ATS8dv,263.0
ATS8pe,327.9356000000001
ATS8se,398.7693640000001
ATSC0Z,410.84210526315803
ATSC0c,0.7493321554220382
ATSC0d,24.210526315789487
ATSC0i,59.594938342559026
ATSC0m,1930.053911394737
ATSC0p,9.243406490875367
ATSC0v,1846.9104702348693
ATSC1Z,-51.285318559556785
ATSC1c,-0.3710703607089518
ATSC1d,9.57340720221607
ATSC1i,-2.389857068756758
ATSC1m,-239.81899090512422
ATSC1p,-0.8921384628155038
ATSC1v,-43.75290256991425
ATSC2Z,14.670360110803319
ATSC2c,0.1486393408194509
ATSC2d,-0.06925207756232377
ATSC2i,-12.155192507486976
ATSC2m,63.651052560942176
ATSC2p,-1.5531641596649972
ATSC2v,-112.65402348633648
ATSC3Z,-83.30193905817177
ATSC3c,-0.25881648937860574
ATSC3d,-4.720221606648197
ATSC3i,-13.736293232409052
ATSC3m,-385.43993052146806
ATSC3p,-0.3310095920995747
ATSC3v,-217.42718030532623
ATSC4Z,-25.35457063711911
ATSC4c,-0.06689813190717059
ATSC4d,-3.8781163434903037
ATSC4i,0.6678053881184561
ATSC4m,-129.43563307409983
ATSC4p,-2.136935856386576
ATSC4v,-403.4395121858188
ATSC5Z,56.12465373961219
ATSC5c,0.28201984239399663
ATSC5d,0.7285318559556796
ATSC5i,6.764094996919163
ATSC5m,258.26158000415495
ATSC5p,0.6018418704454973
ATSC5v,163.58778395249243
ATSC6Z,29.468144044321335
ATSC6c,-0.09570917208564789
ATSC6d,-3.554016620498614
ATSC6i,-4.470282096034608
ATSC6m,144.06640625069235
ATSC6p,0.7261228997377134
ATSC6v,218.4848991077884
ATSC7Z,-32.35457063711911
ATSC7c,0.02737857928067069
ATSC7d,-0.772853185595567
ATSC7i,-15.414217192712398
ATSC7m,-152.31422103462603
ATSC7p,-1.257887278947681
ATSC7v,-223.41802938159273
ATSC8Z,-116.95013850415512
ATSC8c,-0.07219728459050619
ATSC8d,2.5650969529085863
ATSC8i,20.787799679485538
ATSC8m,-543.3864249404432
ATSC8p,0.9178078272419337
ATSC8v,-151.07403478164753
AXp-1d,0.44676140382384083
AXp-2d,0.28825413621109536
AXp-3d,0.18559884169474705
AXp-4d,0.12147912194892499
AXp-5d,0.0797307990130109
AXp-6d,0.051437819512521944
AXp-7d,0.03435872039675951
GATS1Z,0.7031524074183564
GATS1c,1.425308765429678
GATS1d,0.6465719063545147
GATS1i,1.0916127540809732
GATS1m,0.7067628367511516
GATS1p,0.9462810406937378
GATS1v,0.8511970489394838
GATS2Z,0.46080152019813797
GATS2c,0.8935090781398796
GATS2d,1.0825181159420283
GATS2i,1.1631050617645913
GATS2m,0.47028355819470946
GATS2p,0.9493175704811494
GATS2v,0.9015010728921213
GATS3Z,0.6797598615746929
GATS3c,1.4318511266259295
GATS3d,1.0572215604526498
GATS3i,1.142699851895173
GATS3m,0.6841144791624787
GATS3p,0.8804707487235425
GATS3v,0.9467332084385964
GATS4Z,0.6267114513247622
GATS4c,1.0943653733038117
GATS4d,1.0153513996426438
GATS4i,1.0461734560429778
GATS4m,0.637206974758163
GATS4p,0.9818236643281296
GATS4v,1.0307651859018796
GATS5Z,0.5476377522569364
GATS5c,0.9400474176166619
GATS5d,0.8652653452685417
GATS5i,0.9478116214565584
GATS5m,0.556167296778284
GATS5p,0.8512004224270836
GATS5v,0.8878253353726508
GATS6Z,0.5861093203739057
GATS6c,1.1420917013915475
GATS6d,1.0106241234221591
GATS6i,1.0522427140512531
GATS6m,0.5901828940235339
GATS6p,0.835705831881615
GATS6v,0.8496950116853037
GATS7Z,0.6487578405974509
GATS7c,0.953138432759413
GATS7d,0.919786634460547
GATS7i,1.2027750222291154
GATS7m,0.65568919359602
GATS7p,0.9649222305447016
GATS7v,0.9953202823610859
GATS8Z,0.8411503971304122
GATS8c,1.2108994659727483
GATS8d,0.7182826086956517
GATS8i,0.827281248390089
GATS8m,0.8433090121424669
GATS8p,0.7647583846294955
GATS8v,0.9317534755634193
MATS1Z,-0.12162899019163427
MATS1c,-0.4825039649763246
MATS1d,0.3852842809364548
MATS1i,-0.03907343051507871
MATS1m,-0.12106904611864523
MATS1p,-0.09404142493064649
MATS1v,-0.023082349664642076
MATS2Z,0.02261508241523613
MATS2c,0.12562953358465148
MATS2d,-0.0018115942028984686
MATS2i,-0.12917688653060394
MATS2m,0.020886635886489487
MATS2p,-0.10641862774568327
MATS2v,-0.038630756259094644
MATS3Z,-0.10554578669727185
MATS3c,-0.17979528938731917
MATS3d,-0.10148898153662884
MATS3i,-0.11998333106360631
MATS3m,-0.1039556266529893
MATS3p,-0.018641002446536332
MATS3v,-0.06128140684879314
MATS4Z,-0.03212491971402397
MATS4c,-0.046472962424453014
MATS4d,-0.08338296605122089
MATS4i,0.005833124964137398
MATS4m,-0.034909622179622596
MATS4p,-0.12034281627406818
MATS4v,-0.11370860280862574
MATS5Z,0.07634022094618015
MATS5c,0.2103197127607581
MATS5d,0.01681585677749362
MATS5i,0.06342712224530367
MATS5m,0.07477648515273191
MATS5p,0.03638522210638823
MATS5v,0.049497094889150585
MATS6Z,0.043961220897076686
MATS6c,-0.07828365550056995
MATS6d,-0.08997194950911633
MATS6i,-0.045974547388159724
MATS6m,0.045749377569242994
MATS6p,0.04814708387221785
MATS6v,0.07250492192841998
MATS7Z,-0.055417959594234234
MATS7c,0.025711438515676987
MATS7d,-0.022463768115941994
MATS7i,-0.18201280225939478
MATS7m,-0.05553424224888892
MATS7p,-0.09576338960220593
MATS7v,-0.08512599678424923
MATS8Z,-0.21634127594158334
MATS8c,-0.07322511905001715
MATS8d,0.08052173913043471
MATS8i,0.26510183911250956
MATS8m,-0.21397002462812292
MATS8p,0.07546286635694757
MATS8v,-0.06216666605363447
MAXaaN,4.238741864680266
MAXaaO,5.368926886538718
MAXtsC,1.9013266093474426
MINaaN,4.238741864680266
MINaaO,5.368926886538718
MINtsC,1.9013266093474426
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,574
TMWC10,122.85578628368056
TSRW10,71.64142446687451
Xc-3dv,0.517979621632618
Xc-4dv,0.0
Xc-5dv,0.05419862442055132
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.35255917860840175
Xch-7d,0.38282151059455644
Xp-0dv,13.631821066025866
Xp-1dv,7.00517752977327
Xp-2dv,4.948016492104045
Xp-3dv,3.3067087263993478
Xp-4dv,2.223844131295281
Xp-5dv,1.3790805642828774
Xp-6dv,0.6799343750103582
Xp-7dv,0.3947033757620244
Xpc-4d,3.126712254717127
Xpc-5d,4.963033489126998
Xpc-6d,6.814768984568974
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,39
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.0202099077478115
AATS0dv,9.169590643274853
AATS0pe,6.478489473684212
AATS0se,7.872940763157891
AATS1dv,9.128205128205128
AATS1pe,6.578935897435898
AATS1se,7.816453230769228
AATS2dv,7.933333333333334
AATS2pe,6.496035000000001
AATS2se,7.776805733333334
AATS3dv,6.273972602739726
AATS3pe,6.488294520547945
AATS3se,7.860005753424658
AATS4dv,6.273972602739726
AATS4pe,6.388620547945205
AATS4se,7.765353315068492
AATS5dv,6.676470588235294
AATS5pe,6.405548529411765
AATS5se,7.803337941176471
AATS6dv,6.516129032258065
AATS6pe,6.453267741935483
AATS6se,7.8584675483870985
AATS7dv,5.611111111111111
AATS7pe,6.417592592592593
AATS7se,7.800218592592594
AATS8dv,5.26
AATS8pe,6.558712000000002
AATS8se,7.975387280000002
AATSC0Z,10.811634349030475
AATSC0c,0.019719267247948376
AATSC0d,0.6371191135734076
AATSC0i,1.5682878511199743
AATSC0m,50.79089240512466
AATSC0p,0.2432475392335623
AATSC0v,48.602907111443926
AATSC1Z,-1.3150081681937638
AATSC1c,-0.009514624633562866
AATSC1d,0.24547197954400177
AATSC1i,-0.061278386378378416
AATSC1m,-6.1492048950031855
AATSC1p,-0.022875345200397534
AATSC1v,-1.1218692966644679
AATSC2Z,0.24450600184672197
AATSC2c,0.0024773223469908485
AATSC2d,-0.001154201292705396
AATSC2i,-0.2025865417914496
AATSC2m,1.060850876015703
AATSC2p,-0.025886069327749953
AATSC2v,-1.877567058105608
AATSC3Z,-1.1411224528516681
AATSC3c,-0.0035454313613507635
AATSC3d,-0.0646605699540849
AATSC3i,-0.1881684004439596
AATSC3m,-5.279999048239288
AATSC3p,-0.004534377973966777
AATSC3v,-2.9784545247304965
AATSC4Z,-0.3473228854399878
AATSC4c,-0.0009164127658516519
AATSC4d,-0.05312488141767539
AATSC4i,0.009148019015321317
AATSC4m,-1.7730908640287648
AATSC4p,-0.02927309392310378
AATSC4v,-5.526568660079709
AATSC5Z,0.8253625549942969
AATSC5c,0.004147350623441127
AATSC5d,0.010713703764054111
AATSC5i,0.09947198524881122
AATSC5m,3.797964411825808
AATSC5p,0.00885061574184555
AATSC5v,2.405702705183712
AATSC6Z,0.47529264587615055
AATSC6c,-0.0015436963239620627
AATSC6d,-0.05732284871771958
AATSC6i,-0.07210132412959044
AATSC6m,2.3236517137208446
AATSC6p,0.011711659673188926
AATSC6v,3.5239499856094905
AATSC7Z,-0.5991587155022058
AATSC7c,0.0005070107274198276
AATSC7d,-0.014312096029547538
AATSC7i,-0.2854484665317111
AATSC7m,-2.820633722863445
AATSC7p,-0.0232942088694015
AATSC7v,-4.13737091447394
AATSC8Z,-2.3390027700831024
AATSC8c,-0.0014439456918101238
AATSC8d,0.05130193905817173
AATSC8i,0.41575599358971077
AATSC8m,-10.867728498808866
AATSC8p,0.018356156544838673
AATSC8v,-3.0214806956329507
ATS0are,241.04360000000003
ATS1are,249.855
ATS2are,381.74399999999997
ATS3are,466.362
ATS4are,459.57380000000006
ATS5are,429.73500000000007
ATS6are,394.842
ATS7are,341.287
ATS8are,324.5059000000001
ATSC0dv,150.78362573099415
ATSC0pe,4.363136842105263
ATSC0se,3.035471078947367
ATSC1dv,51.026161895967974
ATSC1pe,-0.31966149584487685
ATSC1se,-0.28188121260387805
ATSC2dv,12.657433056325026
ATSC2pe,0.6660944598337932
ATSC2se,0.3050656121883655
ATSC3dv,-49.476146506617425
ATSC3pe,-2.01659972299169
ATSC3se,-1.3204576253462599
ATSC4dv,5.260695598645739
ATSC4pe,0.3941055401662051
ATSC4se,0.30664326939058156
ATSC5dv,45.95444752231457
ATSC5pe,1.6820130193905813
ATSC5se,1.2581063324099717
ATSC6dv,8.07817790089258
ATSC6pe,-0.20583905817174641
ATSC6se,-0.3469431814404431
ATSC7dv,-50.14866112650046
ATSC7pe,-0.8362839335180061
ATSC7se,-0.6369236911357338
ATSC8dv,-72.18313327177593
ATSC8pe,-2.39902216066482
ATSC8se,-1.3227676828254837
AXp-0dv,0.5679925444177444
AXp-1dv,0.28020710119093084
AXp-2dv,0.14552989682658954
AXp-3dv,0.07515247105453063
AXp-4dv,0.03971150234455859
AXp-5dv,0.02154813381691996
