DLiP-ID,C000YU
AATSC6c,0.01102558868664488
AATSC6d,-0.15546967895362665
AATSC6i,-0.062489531929054924
AATSC6m,4.141332606637121
AATSC6p,-0.011458644442029405
AATSC6s,0.9241861240226279
AATSC6v,-0.7602591249316333
AATSC7Z,-2.4723699856061083
AATSC7c,-0.006600154421259574
AATSC7d,-0.1613680455597972
AATSC7i,-0.21356812907801584
AATSC7m,-11.649390256586766
AATSC7p,-0.0416267929270121
AATSC7s,-0.7032806948008148
AATSC7v,-12.399563652072814
AATSC8Z,-0.6471090963139114
AATSC8c,0.010390008109386423
AATSC8d,-0.057409334126040414
AATSC8i,-0.2394784985113306
AATSC8m,-3.289990319597199
AATSC8p,-0.045131992997519604
AATSC8s,0.3141906956004755
AATSC8v,-9.829781383343951
ATS0are,191.15
ATS1are,203.14999999999998
ATS2are,311.5
ATS3are,412.8099999999999
ATS4are,404.73999999999995
ATS5are,342.42999999999995
ATS6are,283.69
ATS7are,243.12999999999997
ATS8are,198.79999999999995
ATSC0dv,117.17241379310346
ATSC0pe,4.393275862068965
ATSC0se,3.384103448275862
ATSC1dv,14.815695600475618
ATSC1pe,-0.6285155766944128
ATSC1se,-0.46575996195005936
ATSC2dv,-0.7681331747919327
ATSC2pe,-0.005173840665875748
ATSC2se,-0.20525977645659946
ATSC3dv,-21.75386444708681
ATSC3pe,-1.387647562425686
ATSC3se,-1.2608743876337678
ATSC4dv,-1.2247324613555364
ATSC4pe,1.2335818073721738
ATSC4se,1.1740855743162908
ATSC5dv,-24.41854934601665
ATSC5pe,-1.9488351961950068
ATSC5se,-1.496930991676574
ATSC6dv,5.359096313912003
ATSC6pe,1.696740071343638
ATSC6se,1.2989023543400708
ATSC7dv,-62.846611177170026
ATSC7pe,-1.624540784780023
ATSC7se,-1.014376656361474
ATSC8dv,-11.810939357907245
ATSC8pe,0.47650594530321244
ATSC8se,0.4882302639714619
AXp-0dv,0.5173539960760343
AXp-1dv,0.27153906863274235
AXp-2dv,0.13908375334400053
AXp-3dv,0.07205666107638804
AXp-4dv,0.036952767380955105
AXp-5dv,0.01932328505916049
AXp-6dv,0.009505461234485583
AXp-7dv,0.005027511969072945
BertzCT,817.7336768266101
ECIndex,293
ETA_eta,10.26505987566571
GATS1dv,0.5550133854829217
GATS1pe,0.8239850312250369
GATS1se,0.8764727106944099
GATS2dv,0.7368059642927212
GATS2pe,0.672258414766558
GATS2se,0.7473753995183701
GATS3dv,1.0298214636060425
GATS3pe,1.123833618949195
GATS3se,1.1824466476686695
GATS4dv,1.0557512133463272
GATS4pe,1.0015604040554806
GATS4se,0.9991648593438643
GATS5dv,1.1880573478294667
GATS5pe,1.33090526200432
GATS5se,1.3367755407376558
GATS6dv,0.9585718872063781
GATS6pe,0.7177508018452251
GATS6se,0.7151015544742195
GATS7dv,1.3614664973204051
GATS7pe,1.2804280588839152
GATS7se,1.229399583083285
GATS8dv,1.06413699234844
GATS8pe,0.8911872081158506
GATS8se,0.8062449306595744
LogEE_A,3.890025611618799
LogEE_D,72.66952387761637
MATS1dv,0.11828589872600574
MATS1pe,-0.133833203993868
MATS1se,-0.12875224968929846
MATS2dv,-0.00396066313517765
MATS2pe,-0.0007115105372633048
MATS2se,-0.03664519032528695
MATS3dv,-0.08546110223567555
MATS3pe,-0.14539455791212028
MATS3se,-0.17150849693753106
MATS4dv,-0.004969171836856811
MATS4pe,0.1334896653951737
MATS4se,0.16493935216343372
MATS5dv,-0.11402934023343365
MATS5pe,-0.24272179122735194
MATS5se,-0.24203617318293416
MATS6dv,0.030144737546150106
MATS6pe,0.2545494503926276
MATS6se,0.25297534387682025
MATS7dv,-0.40932746817013094
MATS7pe,-0.2821996988468187
MATS7se,-0.22875469540785592
MATS8dv,-0.09134969099470269
MATS8pe,0.09829419469408622
MATS8se,0.13074620308949536
MAXaaCH,1.7378097442680775
MAXaaaC,0.38608418367346964
MAXaasC,0.4350396825396825
MDEC-22,7.513949439718613
MDEC-23,18.13977496345315
MDEC-33,8.178887545838217
MDEO-11,0.454280148208035
MDEO-12,0.75
MINaaCH,1.32781179138322
MINaaaC,0.28310468631897256
MINaasC,0.01859594146300525
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0
SM1_Dzi,0.6925367435132048
SM1_Dzm,0.9970623163947749
SM1_Dzp,-4.329177057356608
SM1_Dzv,-1.5959779122321027
SddssSe,0
SpAD_Dt,342.5258259179388
SpAbs_A,24.373582504313962
SpAbs_D,145.33904775523274
SpMAD_A,1.282820131805998
SpMAD_D,7.649423566064884
SpMax_A,2.4442631266983414
SpMax_D,72.66952387761637
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,70.67
TpiPC10,9.122547723964722
VAdjMat,5.392317422778761
VE1_DzZ,4.29846745618721
VE1_Dzi,4.297883416787659
VE1_Dzm,4.298462663600971
VE1_Dzp,4.266516132780043
VE1_Dzv,4.287194220315056
VE2_DzZ,0.22623512927301107
VE2_Dzi,0.2262043903572452
VE2_Dzm,0.22623487703163006
VE2_Dzp,0.22455348067263384
VE2_Dzv,0.2256418010692135
VE3_DzZ,2.100112439806505
VE3_Dzi,2.0999765590335864
VE3_Dzm,2.100111324853569
VE3_Dzp,2.0926514864277768
VE3_Dzv,2.097486377244186
VR1_DzZ,98.36452716474945
VR1_Dzi,98.40685756284826
VR1_Dzm,98.36489704814454
VR1_Dzp,100.46979037538982
VR1_Dzv,99.14099187534053
VR2_DzZ,5.177080377092076
VR2_Dzi,5.179308292781488
VR2_Dzm,5.177099844639186
VR2_Dzp,5.287883703967886
VR2_Dzv,5.217946940807397
VR3_DzZ,5.230534128942996
VR3_Dzi,5.230964378481672
VR3_Dzm,5.2305378892691055
VR3_Dzp,5.251710975204607
VR3_Dzv,5.238396883509414
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06656543026873193
Xch-7dv,0.08930894033869591
Xpc-4dv,0.8955389502627732
Xpc-5dv,1.144205113132136
Xpc-6dv,1.402007726050366
Zagreb1,102.0
Zagreb2,121.0
fragCpx,99.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,21
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.591379310344828
AATS1are,6.5532258064516125
AATS2are,6.489583333333333
AATS3are,6.552539682539681
AATS4are,6.635081967213114
AATS5are,6.460943396226414
AATS6are,6.4475
AATS7are,6.398157894736841
AATS8are,6.212499999999999
AATSC0dv,4.040428061831154
AATSC0pe,0.15149227110582636
AATSC0se,0.11669322235434007
AATSC1dv,0.4779256645314715
AATSC1pe,-0.020274696022400413
AATSC1se,-0.015024514901614818
AATSC2dv,-0.01600277447483193
AATSC2pe,-0.00010778834720574474
AATSC2se,-0.004276245342845822
AATSC3dv,-0.3452994356680446
AATSC3pe,-0.0220261517845347
AATSC3se,-0.020013879168789966
AATSC4dv,-0.020077581333697317
AATSC4pe,0.020222652579871703
AATSC4se,0.019247304496988374
AATSC5dv,-0.46072734615125754
AATSC5pe,-0.036770475399905786
AATSC5se,-0.028243980975029698
AATSC6dv,0.12179764349800007
AATSC6pe,0.03856227434871905
AATSC6se,0.029520508053183427
AATSC7dv,-1.6538581888728954
AATSC7pe,-0.04275107328368482
AATSC7se,-0.026694122535828264
AATSC8dv,-0.3690918549346014
AATSC8pe,0.014890810790725389
AATSC8se,0.015257195749108185
AETA_eta,0.5402663092455636
ATSC0are,4.865517241379307
ATSC1are,-0.7010701545778837
ATSC2are,-0.10154577883472109
ATSC3are,-1.6478478002378132
ATSC4are,1.5125326991676564
ATSC5are,-2.1897384066587398
ATSC6are,1.8992152199762187
ATSC7are,-1.6748156956004752
ATSC8are,0.6121878715814514
BCUTZ-1h,8.02417583243446
BCUTZ-1l,5.672230915167068
BCUTc-1h,0.4631877353288
BCUTc-1l,-0.5302887992052796
BCUTd-1h,3.2469023444706697
BCUTd-1l,0.9777708605792628
BCUTi-1h,13.638746037850739
BCUTi-1l,10.933257702498942
BCUTm-1h,16.01190846483484
BCUTm-1l,11.685706876263657
BCUTp-1h,2.014809247860394
BCUTp-1l,0.7496633020631187
BCUTs-1h,7.0082799402420015
BCUTs-1l,1.4037334015364074
BCUTv-1h,20.915042046678956
BCUTv-1l,14.701727037168206
BalabanJ,1.6714899312920393
Diameter,9
ETA_beta,28.75
GATS1are,0.8446537573443683
GATS2are,0.6965686274509808
GATS3are,1.1473029372391532
GATS4are,1.0004833219086573
GATS5are,1.338258695157991
GATS6are,0.7134624057728242
GATS7are,1.262266403073595
GATS8are,0.8551249114103475
HybRatio,0.0
Lipinski,True
LogEE_Dt,171.2629129589694
MATS1are,-0.13479344322260592
MATS2are,-0.012609260571698632
MATS3are,-0.1558997896347296
MATS4are,0.14778961554995293
MATS5are,-0.24625516494390454
MATS6are,0.257270794407577
MATS7are,-0.2626953634973331
MATS8are,0.11402595676824968
NsssssAs,0
RotRatio,0.047619047619047616
SM1_Dzpe,1.0348837209302326
SM1_Dzse,0.9939792008757524
SMR_VSA1,14.63020572673476
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,58.75426412366524
SMR_VSA8,0.0
SMR_VSA9,22.822722577139245
SpAD_DzZ,97.67395022132055
SpAD_Dzi,99.96645413464783
SpAD_Dzm,97.6957037784193
SpAD_Dzp,131.84814058494803
SpAD_Dzv,115.09002090365183
SpAbs_Dt,342.52582591793873
SpDiam_A,4.888526253396682
SpDiam_D,106.99443298096172
SpMAD_Dt,18.027675048312567
SpMax_Dt,171.2629129589694
SsssssAs,0
VE1_Dzpe,4.298523133480157
VE1_Dzse,4.298457616536012
VE2_Dzpe,0.22623805965685037
VE2_Dzse,0.22623461139663223
VE3_Dzpe,2.100125392546738
VE3_Dzse,2.1001101506970583
VMcGowan,178.70999999999984
VR1_Dzpe,98.36018873687459
VR1_Dzse,98.36528599461482
VR2_Dzpe,5.176852038782873
VR2_Dzse,5.177120315506043
VR3_Dzpe,5.230490022356229
VR3_Dzse,5.230541843379901
mZagreb1,6.027777777777778
mZagreb2,4.11111111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,23
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16777645659928647
AATSC1are,-0.022615166276705925
AATSC2are,-0.0021155370590566895
AATSC3are,-0.0261563142894891
AATSC4are,0.02479561801914191
AATSC5are,-0.041315818993561126
AATSC6are,0.04316398227218679
AATSC7are,-0.044074097252644086
AATSC8are,0.019130870986920356
AETA_beta,1.513157894736842
BCUTdv-1h,6.023728026197583
BCUTdv-1l,2.7520333848798764
BCUTpe-1h,3.4941686720334992
BCUTpe-1l,2.217038187410381
BCUTse-1h,3.7070533536241843
BCUTse-1l,2.4132021257147405
ETA_alpha,8.833333333333332
ETA_dBeta,5.25
ETA_eta_B,0.26634651683225563
ETA_eta_F,19.60093733797285
ETA_eta_L,3.300993263195658
ETA_eta_R,29.86599721363856
ETA_psi_1,0.539714867617108
LabuteASA,107.72496828574103
LogEE_DzZ,48.87825699123311
LogEE_Dzi,50.01967636961408
LogEE_Dzm,48.88913749788223
LogEE_Dzp,64.78481317211701
LogEE_Dzv,57.12501626439642
PEOE_VSA1,14.63020572673476
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,24.26546827384644
PEOE_VSA8,12.13273413692322
PEOE_VSA9,10.949675706161791
SM1_Dzare,1.1428571428571428
SpAD_Dzpe,97.41584680074325
SpAD_Dzse,97.7185372080302
SpAbs_DzZ,96.88447653710998
SpAbs_Dzi,99.4182731571629
SpAbs_Dzm,96.90854931810762
SpAbs_Dzp,133.8988034015906
SpAbs_Dzv,115.8460104410249
SpDiam_Dt,236.0175661225752
SpMAD_DzZ,5.140734222174766
SpMAD_Dzi,5.261392322876202
SpMAD_Dzm,5.141879146232594
SpMAD_Dzp,6.939375820260422
SpMAD_Dzv,6.0573695212448335
SpMax_DzZ,48.87825699123311
SpMax_Dzi,50.01967636961408
SpMax_Dzm,48.88913749788223
SpMax_Dzp,64.78481317211701
SpMax_Dzv,57.12501626439642
VE1_Dzare,4.298680685198852
VE2_Dzare,0.22624635185257116
VE3_Dzare,2.100162044398209
VR1_Dzare,98.34740365477506
VR2_Dzare,5.176179139725003
VR3_Dzare,5.230360031622653
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46491228070175433
AETA_dBeta,0.27631578947368424
AETA_eta_B,0.014018237728013454
AETA_eta_F,1.0316282809459396
AETA_eta_L,0.17373648753661355
AETA_eta_R,1.5718945901915031
BCUTare-1h,3.548021518605123
BCUTare-1l,2.16796639542857
ETA_beta_s,11.75
ETA_dPsi_A,0.174285132382892
ETA_dPsi_B,0.0
ETA_eta_BR,0.5243465168322556
ETA_eta_FL,5.846873782345183
ETA_eta_RL,9.14786704554084
LogEE_Dzpe,48.74909400608086
LogEE_Dzse,48.90055718837699
PEOE_VSA10,22.842291227084495
PEOE_VSA11,5.428790391900541
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.428790391900541
SlogP_VSA2,10.213054789681411
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,57.74262466881805
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,96.61946170734367
SpAbs_Dzpe,96.59883333685097
SpAbs_Dzse,96.9338167862862
SpDiam_DzZ,72.04392113715319
SpDiam_Dzi,73.87212710711633
SpDiam_Dzm,72.06131717232795
SpDiam_Dzp,96.22686371796078
SpDiam_Dzv,84.76825107924768
SpMAD_Dzpe,5.127149831618066
SpMAD_Dzse,5.1430809056858
SpMax_Dzpe,48.74909400608086
SpMax_Dzse,48.90055718837699
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.618421052631579
AETA_eta_BR,0.027597185096434506
AETA_eta_FL,0.30773019907079907
AETA_eta_RL,0.48146668660741265
DetourIndex,1608
EState_VSA1,0.0
EState_VSA2,28.271081618985036
EState_VSA3,10.949675706161791
EState_VSA4,0.0
EState_VSA5,30.33183534230805
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,17.0
ETA_shape_p,0.11320754716981134
ETA_shape_x,0.0
ETA_shape_y,0.3962264150943397
GhoseFilter,True
LogEE_Dzare,48.34975716318722
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,95.71720606824593
SpDiam_Dzpe,71.83745977278258
SpDiam_Dzse,72.07957593769714
SpMAD_Dzare,5.085234826702298
SpMax_Dzare,48.34975716318722
TopoPSA(NO),70.67
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.570324074074074
VSA_EState9,44.5963425925926
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8947368421052632
EState_VSA10,15.007591973753234
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.035087719298245675
FilterItLogS,-3.7719704657206616
SpDiam_Dzare,71.19970403846696
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6678160919540231
ETA_epsilon_2,0.8614035087719296
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5480620155038763
ETA_epsilon_5,0.8079365079365078
AETA_beta_ns_d,0.07894736842105263
ETA_dEpsilon_A,0.22441986553892845
ETA_dEpsilon_B,0.1197540764501468
ETA_dEpsilon_C,-0.10466578908878166
ETA_dEpsilon_D,0.053467000835421774
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8421052631578947
MDEDescriptor,"0.0,0.0,0.0,0.0,7.513949439718613,18.13977496345315,0.0,8.178887545838217,0.0,0.0,0.454280148208035,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,36.275929999999995
BCUTDescriptor,"11.85,15.997929758516857,-0.36132440313121494,0.22610577196179127,4.954999146618221,9.86672615407224"
BPolDescriptor,13.806069999999997
TPSADescriptor,70.67
ALOGPDescriptor,"3.3853000000000004,11.460256090000003,64.7439"
XLogPDescriptor,4.074000000000001
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,254.05790888
ChiPathDescriptor,"13.405412915006313,9.147867045540842,8.476522116473813,7.097675657628069,6.0745677653481644,4.863300393136637,3.5109170583532348,2.1789875405374746,9.82972592544465,5.70232044128759,4.172512600320016,2.8822664430555216,1.958496671190621,1.3139833840229136,0.6938986701174475,0.382090909649544"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286604,0.45308146065054083,0.0,0.0,0.0,0.06656543026873192,0.08930894033869591"
AtomCountDescriptor,29
BondCountDescriptor,21
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.3655785156950868,0.0,0.3285328532178296,0.0,0.46019958428082663,0.0,0.06966493612048112,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"38.99629592113684,2.052436627428255,10.843507020972886,10.843507020972886,0.0"
FractionalPSADescriptor,0.27816492826987643
WienerNumbersDescriptor,"670.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1340575178430115,5.14301257584038,7.179192713052904,0.8955389502627731,1.1442051131321358,1.2877154397520656"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,5.78,2.88"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,619.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"22.097876142163784,22.66045988566282,33.32091977132564,35.31719570272333,31.312234900815913"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.3616385465552853,-0.10041092532450299,-0.037480924127460825,-0.17687679478317966,0.22215865852339653"
EccentricConnectivityIndexDescriptor,293
AutocorrelationDescriptorPolarizability,"1187.7425591374893,1408.5437044012074,1990.4952164051551,1998.6026432434153,1584.3006120057673"
