DLiP-ID,C0017M
Chi4n,3.3230335236651367
Chi4v,3.3230335236651367
MolMR,116.48220000000003
MolWt,423.9410000000003
fr_SH,0
Kappa1,23.191500616007254
Kappa2,11.801216495989538
Kappa3,6.192004161796475
fr_ArN,0
fr_COO,0
fr_C_O,1
fr_C_S,0
fr_NH0,2
fr_NH1,1
fr_NH2,0
fr_N_O,0
fr_azo,0
BertzCT,796.8350221684441
MolLogP,3.3662000000000023
NOCount,7
fr_Ar_N,1
fr_COO2,0
fr_urea,0
BalabanJ,2.9999960048389933e-06
SMR_VSA1,19.005126045471968
SMR_VSA2,0.0
SMR_VSA3,9.883888251797686
SMR_VSA4,0.0
SMR_VSA5,20.268296022307258
SMR_VSA6,57.9233420857083
SMR_VSA7,29.9593962686949
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
fr_Al_OH,0
fr_Ar_NH,0
fr_Ar_OH,0
fr_HOCCN,0
fr_Imine,0
fr_amide,0
fr_azide,0
fr_diazo,0
fr_ester,1
fr_ether,3
fr_furan,0
fr_imide,0
fr_nitro,0
fr_oxime,0
fr_quatN,0
LabuteASA,177.671136746334
NHOHCount,1
PEOE_VSA1,19.527377465406477
PEOE_VSA2,9.883888251797686
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,12.407033161179976
PEOE_VSA6,0.0
PEOE_VSA7,45.01215363360466
PEOE_VSA8,31.2173370038156
PEOE_VSA9,37.6316148503515
RingCount,3
SMR_VSA10,34.96664965589645
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,423.19248412
NumHDonors,1
PEOE_VSA10,11.3129633249809
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,5.969305287951849
SlogP_VSA1,10.05365155780638
SlogP_VSA2,68.45974702145149
SlogP_VSA3,9.473725907600098
SlogP_VSA4,0.0
SlogP_VSA5,30.626284698076073
SlogP_VSA6,24.395944776997904
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,1
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,1
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,0
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,18.376338449131826
EState_VSA3,18.777215420722833
EState_VSA4,68.15343421565066
EState_VSA5,0.0
EState_VSA6,13.1205807713037
EState_VSA7,25.122838405075456
EState_VSA8,15.200676855804018
EState_VSA9,14.210588861400147
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SlogP_VSA12,12.407033161179976
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,60.49999999999999
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,1
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,4.794537184071822
EState_VSA11,0.0
FractionCSP3,0.5238095238095238
VSA_EState10,0.0
fr_C_O_noCOO,1
fr_Nhpyrrole,0
fr_imidazole,0
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.09
NumHAcceptors,7
fr_morpholine,1
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,29
HeavyAtomMolWt,393.70100000000014
MaxEStateIndex,12.444269824091252
MinEStateIndex,-0.36630348983027505
NumHeteroatoms,8
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,0
fr_prisulfonamd,0
FpDensityMorgan1,1.2413793103448276
FpDensityMorgan2,2.0344827586206895
FpDensityMorgan3,2.7586206896551726
MaxPartialCharge,0.3413391487817511
MinPartialCharge,-0.49386330589547467
NumAromaticRings,2
fr_unbrch_alkane,1
MaxAbsEStateIndex,12.444269824091252
MinAbsEStateIndex,0.0
NumAliphaticRings,1
NumRotatableBonds,9
NumSaturatedRings,1
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.49386330589547467
MinAbsPartialCharge,0.3413391487817511
NumRadicalElectrons,0
NumValenceElectrons,160
fr_para_hydroxylation,0
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,1
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,1
NumSaturatedHeterocycles,1
Mordred Descriptors
MW,423.19248412000087
MZ,0.6384180790960452
Mi,1.1371309762797965
Mm,0.5982341046131443
Mp,0.6471307216076323
Mv,0.5991755943242938
SZ,37.666666666666664
Si,67.09072760050799
Sm,35.295812172175516
Sp,38.180712574850304
Sv,35.351360065133335
nB,0
nC,21
nF,0
nH,30
nI,0
nN,3
nO,4
nP,0
nS,0
nX,1
ABC,21.16083277725808
AMW,7.172753968135608
IC0,1.6080621807385704
IC1,3.4285076676758877
IC2,4.556123345862004
IC3,5.009596015390198
IC4,5.111290930644436
IC5,5.212985845898673
Mpe,0.9676969092721835
Mse,1.0066969521152493
NdO,1
NdS,0
NsF,0
NsI,0
NtN,0
SMR,116.48220000000003
SdO,12.444269824091252
SdS,0
Spe,57.09411764705883
SsF,0
SsI,0
Sse,59.395120174799715
StN,0
fMF,0.3389830508474576
nBr,0
nCl,1
BIC0,0.2660419140420395
BIC1,0.5672210646713729
BIC2,0.7537766823096551
BIC3,0.8288003588888926
BIC4,0.8456250253891359
BIC5,0.862449691889379
CIC0,4.274580868623271
CIC1,2.454135381685954
CIC2,1.3265197034998373
CIC3,0.8730470339716438
CIC4,0.7713521187174059
CIC5,0.6696572034631689
GGI1,4.0
GGI2,2.666666666666668
GGI3,1.5
GGI4,1.4488888888888891
GGI5,0.8472222222222222
GGI6,0.5469387755102041
GGI7,0.4288194444444444
GGI8,0.292013101536911
GGI9,0.18000000000000005
JGI1,0.13333333333333336
JGI2,0.06837606837606841
JGI3,0.03571428571428571
JGI4,0.036222222222222225
JGI5,0.022295321637426903
JGI6,0.015192743764172335
JGI7,0.01261233660130719
JGI8,0.00912540942302847
JGI9,0.005806451612903225
MIC0,17.67859119102701
MIC1,34.670867972603
MIC2,39.44031859632146
MIC3,40.27040209805334
MIC4,40.745893623477066
MIC5,40.848402098053334
MPC2,39
MPC3,51
MPC4,66
MPC5,84
MPC6,89
MPC7,100
MPC8,108
MPC9,118
Mare,0.9799322033898307
NaaN,1
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,3
NssS,0
NtCH,0
NtsC,0
RNCG,0.17590535958270428
RPCG,0.12157895715138671
SIC0,0.27335708919360924
SIC1,0.582817559880302
SIC2,0.7745027715656247
SIC3,0.851589323600664
SIC4,0.8688766066128926
SIC5,0.886163889625121
SaaN,4.429547183466285
SaaO,0
SaaS,0
Sare,57.81600000000001
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,16.248115543531448
SssS,0
StCH,0
StsC,0
TIC0,94.87566866357565
TIC1,202.28195239287737
TIC2,268.8112774058583
TIC3,295.5661649080217
TIC4,301.5661649080217
TIC5,307.5661649080217
Vabc,389.0027346958386
WPol,42
apol,63.761789999999976
bpol,40.10221000000002
nRot,9
ABCGG,16.349419706689655
ATS0Z,1478.0
ATS0d,168.0
ATS0i,9753.89579807437
ATS0m,5929.191112000001
ATS0p,82.86050314546999
ATS0v,11925.843855599402
ATS1Z,1398.0
ATS1d,211.0
ATS1i,8909.133323722594
ATS1m,5219.891518000002
ATS1p,100.22310172000005
ATS1v,14567.202157776295
ATS2Z,1934.0
ATS2d,334.0
ATS2i,16941.102664623635
ATS2m,7032.045626999998
ATS2p,142.9804630107349
ATS2v,20342.017519036795
ATS3Z,2100.0
ATS3d,386.0
ATS3i,21656.185275435317
ATS3m,7538.235413999998
ATS3p,165.79087467231898
ATS3v,22928.257158197197
ATS4Z,2097.0
ATS4d,371.0
ATS4i,21283.22002199418
ATS4m,7460.146155999998
ATS4p,171.4580808115269
ATS4v,23132.501585157806
ATS5Z,2029.0
ATS5d,371.0
ATS5i,23100.90004494621
ATS5m,7133.152721999999
ATS5p,174.00539878686598
ATS5v,23027.190951854216
ATS6Z,1976.0
ATS6d,363.0
ATS6i,23373.47329178147
ATS6m,6876.038047999999
ATS6p,165.02242577401702
ATS6v,22032.467230450085
ATS7Z,1911.0
ATS7d,347.0
ATS7i,22279.06784082447
ATS7m,6615.30745
ATS7p,156.67254364692297
ATS7v,20995.271602750792
ATS8Z,1766.0
ATS8d,332.0
ATS8i,20655.39475971769
ATS8m,6078.984508
ATS8p,157.20602442552703
ATS8v,20693.75798078841
C1SP1,0
C1SP2,2
C1SP3,10
C2SP1,0
C2SP2,6
C2SP3,1
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.5238095238095238
GGI10,0.11549841852872156
JGI10,0.004619936741148863
JGT10,0.34329810942589667
Kier1,25.26222222222222
Kier2,13.420118343195266
Kier3,7.277201076509035
MAXdO,12.444269824091252
MINdO,12.444269824091252
MPC10,110
MWC01,30.0
MWC02,4.9344739331306915
MWC03,5.765191102784844
MWC04,6.621405651764134
MWC05,7.478169694159785
MWC06,8.348774539791274
MWC07,9.218407743053941
MWC08,10.096955094740336
MWC09,10.974403137513908
MWC10,11.858081318195245
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,3
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.3662000000000023
SRW02,4.110873864173311
SRW03,0.0
SRW04,5.37989735354046
SRW05,0.0
SRW06,6.86171134048073
SRW07,0.0
SRW08,8.45126704130007
SRW09,0.0
SRW10,10.102379394048045
SaaCH,7.32252178734103
SaaNH,0
SaaSe,0
SaaaC,1.6759781249761414
SaasC,1.9680806796751966
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.36630348983027505
SdssS,0
SsCH3,3.747306673017559
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.4501901455026456
SssPH,0
SssSe,0
SsssB,0
SsssN,2.398102899919278
SsssP,0
WPath,2800002184
Xc-3d,1.2188655079899087
Xc-4d,0.0
Xc-5d,0.27537753772002593
Xc-6d,0.0
Xp-1d,13.723876650462412
Xp-2d,11.351198738020166
Xp-3d,9.423797837901214
Xp-4d,7.943338283579862
Xp-5d,6.364361281000284
Xp-6d,4.400734786240989
Xp-7d,3.3070133599375415
ZMIC0,96.42908361082465
ZMIC1,46.08378143052765
ZMIC2,32.252836277914724
ZMIC3,28.67362929594735
ZMIC4,27.493072330061977
ZMIC5,26.792085044036007
nAcid,0
nAtom,59
nBase,1
nRing,3
piPC1,3.624340932976365
piPC2,4.135166556742356
piPC3,4.718498871295094
piPC4,5.312590025834755
piPC5,5.916033584803987
piPC6,6.283084169724263
piPC7,6.685977981418074
piPC8,7.0165115849122675
piPC9,7.37188475553155
AATS0Z,25.050847457627118
AATS0d,2.847457627118644
AATS0i,165.3202677639724
AATS0m,100.49476461016951
AATS0p,1.404415307550339
AATS0v,202.1329467050746
AATS1Z,23.3
AATS1d,3.5166666666666666
AATS1i,148.48555539537657
AATS1m,86.99819196666671
AATS1p,1.6703850286666675
AATS1v,242.78670262960492
AATS2Z,18.245283018867923
AATS2d,3.150943396226415
AATS2i,159.82172325116636
AATS2m,66.34005308490563
AATS2p,1.3488722925541028
AATS2v,191.9058256512905
AATS3Z,15.789473684210526
AATS3d,2.9022556390977443
AATS3i,162.82846071755878
AATS3m,56.67846175939848
AATS3p,1.24654792986706
AATS3v,172.3929109638887
AATS4Z,15.766917293233083
AATS4d,2.789473684210526
AATS4i,160.02421069168557
AATS4m,56.09132448120299
AATS4p,1.2891585023423076
AATS4v,173.9285833470512
AATS5Z,14.090277777777779
AATS5d,2.576388888888889
AATS5i,160.42291697879313
AATS5m,49.53578279166666
AATS5p,1.2083708249087914
AATS5v,159.9110482767654
AATS6Z,13.818181818181818
AATS6d,2.5384615384615383
AATS6i,163.45086218029
AATS6m,48.08418215384615
AATS6p,1.1540029774406786
AATS6v,154.07319741573485
AATS7Z,14.155555555555555
AATS7d,2.5703703703703704
AATS7i,165.03013215425534
AATS7m,49.00227740740741
AATS7p,1.1605373603475775
AATS7v,155.52053039074661
AATS8Z,13.796875
AATS8d,2.59375
AATS8i,161.37027156029444
AATS8m,47.49206646875
AATS8p,1.22817206582443
AATS8v,161.66998422490946
ATS0dv,380.44444444444446
ATS0pe,366.79729999999995
ATS0se,455.9921529999999
ATS1dv,362.0
ATS1pe,390.42800000000005
ATS1se,468.86025599999977
ATS2dv,494.0
ATS2pe,678.0160999999998
ATS2se,831.0831959999998
ATS3dv,518.0
ATS3pe,825.2796000000002
ATS3se,1024.611368
ATS4dv,502.0
ATS4pe,821.1981000000001
ATS4se,1015.9314720000002
ATS5dv,430.0
ATS5pe,867.3277
ATS5se,1084.2144080000005
ATS6dv,381.0
ATS6pe,872.3704999999998
ATS6se,1089.833408
ATS7dv,374.0
ATS7pe,840.4023
ATS7se,1045.780248
ATS8dv,318.0
ATS8pe,781.8278
ATS8se,974.0513999999998
ATSC0Z,612.3050847457627
ATSC0c,1.288144379673405
ATSC0d,30.711864406779668
ATSC0i,80.63460510219366
ATSC0m,2883.0313180338985
ATSC0p,13.952607145400506
ATSC0v,2955.047681242373
ATSC1Z,-31.428899741453616
ATSC1c,-0.5056119258780276
ATSC1d,15.021832806664753
ATSC1i,-22.167070537983296
ATSC1m,-150.68160193277788
ATSC1p,-2.806539782371708
ATSC1v,-235.95530644868313
ATSC2Z,-19.429474288997405
ATSC2c,-0.21044138944976987
ATSC2d,10.144785981039938
ATSC2i,0.7184663324818449
ATSC2m,-82.54424356937665
ATSC2p,1.0424543621049307
ATSC2v,241.0879119692765
ATSC3Z,44.76989370870439
ATSC3c,-0.31921258686201337
ATSC3d,2.937661591496699
ATSC3i,14.969336595256664
ATSC3m,233.68916785578847
ATSC3p,4.403795519673276
ATSC3v,897.6426005912766
ATSC4Z,-31.009767308244783
ATSC4c,0.5226973834638019
ATSC4d,-4.435219764435505
ATSC4i,14.503153067703847
ATSC4m,-161.14644465268577
ATSC4p,-1.7403209387997418
ATSC4v,-431.47835383723054
ATSC5Z,27.91640333237574
ATSC5c,0.15377362814263734
ATSC5d,-3.2459063487503563
ATSC5i,-21.79846242820802
ATSC5m,121.65029967997698
ATSC5p,-2.4667284856050715
ATSC5v,-291.87292510172597
ATSC6Z,-39.75639184142486
ATSC6c,-0.5445127615732693
ATSC6d,-8.996552714737145
ATSC6i,-20.547831757163394
ATSC6m,-186.53374092961798
ATSC6p,-2.203926711336605
ATSC6v,-295.0210893912049
ATSC7Z,-114.88451594369434
ATSC7c,0.2599986618033161
ATSC7d,-10.052571100258545
ATSC7i,11.533979657132603
ATSC7m,-542.8524323487504
ATSC7p,0.309308461791158
ATSC7v,-318.1599848488746
ATSC8Z,-144.2550991094513
ATSC8c,0.09369512763243279
ATSC8d,-12.357943119793159
ATSC8i,14.47991386949603
ATSC8m,-685.8667426159152
ATSC8p,-1.4416348163041053
ATSC8v,-649.693530245043
AXp-1d,0.4574625550154137
AXp-2d,0.29105637789795297
AXp-3d,0.1847803497627689
AXp-4d,0.12035361035727063
AXp-5d,0.07576620572619386
AXp-6d,0.04944645827237066
AXp-7d,0.03307013359937541
GATS1Z,0.8106797505028697
GATS1c,1.4349367844879442
GATS1d,0.6609823399558497
GATS1i,1.6081271064252503
GATS1m,0.8188397080935129
GATS1p,1.323483522843341
GATS1v,1.161875089589709
GATS2Z,0.7291962408300509
GATS2c,1.3595734650812448
GATS2d,0.9798929568078634
GATS2i,1.1541138618821256
GATS2m,0.732494159329077
GATS2p,0.9022027393614211
GATS2v,0.9212033660938621
GATS3Z,0.6858588923729354
GATS3c,1.343481329632812
GATS3d,1.1075536523427771
GATS3i,0.9951759149788924
GATS3m,0.6878018497231143
GATS3p,0.7777943492643167
GATS3v,0.8246148111992458
GATS4Z,0.7082935290393397
GATS4c,0.8274187883884109
GATS4d,1.143052166840943
GATS4i,1.047798977658699
GATS4m,0.7184485046474542
GATS4p,1.0128122843890677
GATS4v,1.0579262121941362
GATS5Z,0.6716196245240424
GATS5c,0.7992197785648416
GATS5d,1.0557356818739265
GATS5i,1.1557463121297016
GATS5m,0.6810113448981593
GATS5p,1.033005234961539
GATS5v,1.0423166567829731
GATS6Z,0.740569622482926
GATS6c,1.253097978502438
GATS6d,1.1489603112119666
GATS6i,1.1491013020832264
GATS6m,0.7465885475477952
GATS6p,0.9743221566840854
GATS6v,1.0006426583555357
GATS7Z,0.8132232658944722
GATS7c,1.181026758671238
GATS7d,1.1750797154770662
GATS7i,0.9979935375073566
GATS7m,0.8179038668823911
GATS7p,0.8719689924518605
GATS7v,0.9779595252957851
GATS8Z,0.8047841668742735
GATS8c,0.9576345506496493
GATS8d,1.2762270626379688
GATS8i,0.9971216286869878
GATS8m,0.8129835567091482
GATS8p,0.9902365689637439
GATS8v,1.083802578245577
MATS1Z,-0.05047334329845543
MATS1c,-0.38596997998996285
MATS1d,0.48096946284032366
MATS1i,-0.27032586486564486
MATS1m,-0.05139390646703434
MATS1p,-0.19779558691595064
MATS1v,-0.07851741935694379
MATS2Z,-0.017661977627569745
MATS2c,-0.0909311668276582
MATS2d,0.18385813653213387
MATS2i,0.004959422463175467
MATS2m,-0.015936156215520657
MATS2p,0.041586065291670235
MATS2v,0.04541058420803144
MATS3Z,0.03243534846083819
MATS3c,-0.10992990062298559
MATS3d,0.04243223953924549
MATS3i,0.08235338620339776
MATS3m,0.03595750857303168
MATS3p,0.1400142214040958
MATS3v,0.1347532762942963
MATS4Z,-0.02246627197457189
MATS4c,0.18000565699781979
MATS4d,-0.06406330395525232
MATS4i,0.07978869057764874
MATS4m,-0.02479543539942044
MATS4p,-0.05533174284562812
MATS4v,-0.06477313107837977
MATS5Z,0.01868018263239156
MATS5c,0.04891103329406998
MATS5d,-0.043303133431444644
MATS5i,-0.1107627978805595
MATS5m,0.017288341894554964
MATS5p,-0.07243617384254501
MATS5v,-0.040468661212567036
MATS6Z,-0.02678891169175174
MATS6c,-0.17440522581428472
MATS6d,-0.12086092715231786
MATS6i,-0.10513819380928392
MATS6m,-0.02669463666557954
MATS6p,-0.06517150593338472
MATS6v,-0.041191209435734774
MATS7Z,-0.08199962682053144
MATS7c,0.08821141991624055
MATS7d,-0.1430504455890769
MATS7i,0.06251380890636443
MATS7m,-0.08229068380146431
MATS7p,0.009688458383654362
MATS7v,-0.047054298976198505
MATS8Z,-0.10859387975419367
MATS8c,0.03352698546417929
MATS8d,-0.1854735789183222
MATS8i,0.08277259237224505
MATS8m,-0.10965600675129615
MATS8p,-0.04762576206836211
MATS8v,-0.10134121134431948
MAXaaN,4.429547183466285
MAXssO,5.631550308407721
MINaaN,4.429547183466285
MINssO,5.224428394827475
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,9
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,7.18219062830944
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,824
TMWC10,134.29586221513415
TSRW10,63.906128993542616
Xc-3dv,0.5392092211532595
Xc-4dv,0.0
Xc-5dv,0.06674642224496706
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.22565900991549848
Xch-7d,0.3576036837322973
Xp-0dv,17.925527331684393
Xp-1dv,9.992037918896468
Xp-2dv,6.61365558811097
Xp-3dv,4.702377565608341
Xp-4dv,3.323033523665137
Xp-5dv,2.265692988056322
Xp-6dv,1.2719858348074105
Xp-7dv,0.8057517136353131
Xpc-4d,3.153678766895875
Xpc-5d,5.2948055739553626
Xpc-6d,8.279194529995074
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,60
nFRing,1
nHBAcc,7
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,7.250101690857476
AATS0dv,6.448210922787194
AATS0pe,6.216903389830508
AATS0se,7.728680559322033
AATS1dv,6.033333333333333
AATS1pe,6.507133333333334
AATS1se,7.814337599999996
AATS2dv,4.660377358490566
AATS2pe,6.396378301886791
AATS2se,7.840407509433961
AATS3dv,3.8947368421052633
AATS3pe,6.2051097744360915
AATS3se,7.7038448721804516
AATS4dv,3.774436090225564
AATS4pe,6.174421804511279
AATS4se,7.638582496240603
AATS5dv,2.986111111111111
AATS5pe,6.023109027777778
AATS5se,7.529266722222226
AATS6dv,2.664335664335664
AATS6pe,6.1004930069930055
AATS6se,7.621212643356643
AATS7dv,2.77037037037037
AATS7pe,6.225202222222222
AATS7se,7.746520355555556
AATS8dv,2.484375
AATS8pe,6.1080296875
AATS8se,7.609776562499999
AATSC0Z,10.378052283826486
AATSC0c,0.02183295558768483
AATSC0d,0.5205400746911808
AATSC0i,1.366688222071079
AATSC0m,48.86493759379489
AATSC0p,0.23648486687119502
AATSC0v,50.085553919362255
AATSC1Z,-0.5238149956908936
AATSC1c,-0.008426865431300461
AATSC1d,0.2503638801110792
AATSC1i,-0.3694511756330549
AATSC1m,-2.5113600322129646
AATSC1p,-0.04677566303952847
AATSC1v,-3.9325884408113856
AATSC2Z,-0.1832969272546925
AATSC2c,-0.0019852961268846214
AATSC2d,0.09570552812301829
AATSC2i,0.00677798426869665
AATSC2m,-0.7787192789563835
AATSC2p,0.00983447511419746
AATSC2v,2.274414263861099
AATSC3Z,0.33661574217070966
AATSC3c,-0.002400094638060251
AATSC3d,0.022087681139072925
AATSC3i,0.11255140297185462
AATSC3m,1.7570614124495374
AATSC3p,0.03311124450882162
AATSC3v,6.749192485648696
AATSC4Z,-0.2331561451747728
AATSC4c,0.003930055514765428
AATSC4d,-0.033347517025830865
AATSC4i,0.10904626366694622
AATSC4m,-1.2116274034036525
AATSC4p,-0.013085119840599563
AATSC4v,-3.2441981491521092
AATSC5Z,0.19386391203038708
AATSC5c,0.0010678724176572038
AATSC5d,-0.022541016310766365
AATSC5i,-0.15137821130700013
AATSC5m,0.844793747777618
AATSC5p,-0.017130058927812997
AATSC5v,-2.0268953132064302
AATSC6Z,-0.2780167261638102
AATSC6c,-0.003807781549463422
AATSC6d,-0.0629129560471129
AATSC6i,-0.14369113116897478
AATSC6m,-1.3044317547525732
AATSC6p,-0.015412074904451782
AATSC6v,-2.063084541197237
AATSC7Z,-0.8509964143977359
AATSC7c,0.001925916013357897
AATSC7d,-0.07446348963154478
AATSC7i,0.0854368863491304
AATSC7m,-4.021129128509262
AATSC7p,0.002291173791045615
AATSC7v,-2.3567406285101824
AATSC8Z,-1.1269929617925882
AATSC8c,0.0007319931846283812
AATSC8d,-0.09654643062338406
AATSC8i,0.11312432710543774
AATSC8m,-5.3583339266868375
AATSC8p,-0.011262772002375823
AATSC8v,-5.0757307050393985
ATS0are,361.73359999999997
ATS1are,381.95500000000004
ATS2are,670.0610000000001
ATS3are,816.4710000000002
ATS4are,810.9567999999999
ATS5are,856.1869999999997
ATS6are,863.139
ATS7are,833.4139999999998
ATS8are,772.6748999999999
ATSC0dv,228.54990583804144
ATSC0pe,7.535467796610165
ATSC0se,5.122936033898303
ATSC1dv,86.99256280123855
ATSC1pe,0.04353444412525652
ATSC1se,-0.2722069327779385
ATSC2dv,41.65233489737943
ATSC2pe,-1.0046184142487715
ATSC2se,-0.7401645015800074
ATSC3dv,26.0560503048294
ATSC3pe,-1.389286727951734
ATSC3se,-1.2651773476012647
ATSC4dv,27.705767818953696
ATSC4pe,1.5372742889974178
ATSC4se,1.2894069235851762
ATSC5dv,1.6748060902039734
ATSC5pe,1.0136650387819564
ATSC5se,0.49656635794312104
ATSC6dv,-75.57199399917012
ATSC6pe,-1.5132948290721053
ATSC6se,-1.2719609126687725
ATSC7dv,-104.77238341472756
ATSC7pe,-1.108736483769026
ATSC7se,-0.08620931485205507
ATSC8dv,-98.5677806505155
ATSC8pe,-1.3322199655271445
ATSC8se,-0.4073539379488645
AXp-0dv,0.6181216321270481
AXp-1dv,0.33306793062988227
AXp-2dv,0.1695809125156659
AXp-3dv,0.09220348167859492
AXp-4dv,0.05034899278280511
AXp-5dv,0.026972535572099072
AXp-6dv,0.014291975671993376
AXp-7dv,0.00805751713635313
BertzCT,796.8350221684441
ECIndex,6000000000
GATS1dv,0.5275207372006152
