DLiP-ID,C001M2
ATS6p,119.68760388818797
ATS6v,14605.015613859914
ATS7Z,1138.0
ATS7d,183.0
ATS7i,14584.19393435468
ATS7m,3881.6406620000002
ATS7p,110.29146105092298
ATS7v,12869.788354786402
ATS8Z,641.0
ATS8d,121.0
ATS8i,10758.287332816493
ATS8m,1850.583512
ATS8p,83.02182781758398
ATS8v,9000.809126585944
C1SP1,0
C1SP2,3
C1SP3,3
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.35714285714285715
GGI10,0.0
JGI10,0.0
JGT10,0.32682152054965946
Kier1,17.05263157894737
Kier2,9.03125
Kier3,5.877551020408164
MPC10,20
MWC01,19.0
MWC02,4.465908118654584
MWC03,5.25227342804663
MWC04,6.075346031088684
MWC05,6.88653164253051
MWC06,7.717351272185329
MWC07,8.53954159508
MWC08,9.373224234877663
MWC09,10.200884779674478
MWC10,11.035550735793711
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,2
NsssP,0
SLogP,3.133100000000002
SRW02,3.6635616461296463
SRW03,0.0
SRW04,4.90527477843843
SRW05,2.3978952727983707
SRW06,6.318968113746434
SRW07,4.442651256490317
SRW08,7.81237820598861
SRW09,6.259581464064923
SRW10,9.352620879232953
SaaCH,14.323968490173847
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,2.423295540438398
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,4.197904856386999
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,4.524003212396069
SsssP,0
WPath,1800000637
Xc-3d,0.9457057690291278
Xc-4d,0.0
Xc-5d,0.08333333333333333
Xc-6d,0.0
Xp-1d,8.75402019542349
Xp-2d,7.515551585604244
Xp-3d,5.542131963562161
Xp-4d,4.373201883292146
Xp-5d,3.159770796903533
Xp-6d,2.0030065607676684
Xp-7d,1.4819806635661896
ZMIC0,64.900493489681
ZMIC1,37.58377565796555
ZMIC2,26.29941709783642
ZMIC3,24.60856941178619
ZMIC4,24.60856941178619
ZMIC5,24.60856941178619
nAcid,0
nAtom,39
nBase,1
nRing,2
piPC1,3.2386784521643803
piPC2,3.7074558396868715
piPC3,4.145116887595524
piPC4,4.612021660937193
piPC5,4.828813612343952
piPC6,4.7921682906659475
piPC7,5.109726196740486
piPC8,5.310122411997799
piPC9,5.490228215431148
AATS0Z,31.17948717948718
AATS0d,2.717948717948718
AATS0i,163.65854997928153
AATS0m,125.9782877179488
AATS0p,1.6597245665892313
AATS0v,214.91287763984636
AATS1Z,25.205128205128204
AATS1d,3.2564102564102564
AATS1i,147.93326768720993
AATS1m,94.36398197435894
AATS1p,1.8485397597435902
AATS1v,248.4709613342317
AATS2Z,20.26153846153846
AATS2d,3.123076923076923
AATS2i,160.75324453931955
AATS2m,74.20733158461536
AATS2p,1.5587654357483227
AATS2v,203.363046949823
AATS3Z,15.441558441558442
AATS3d,2.7012987012987013
AATS3i,157.6895686091995
AATS3m,52.87096788311688
AATS3p,1.3890981884888443
AATS3v,172.87275964376246
AATS4Z,12.945054945054945
AATS4d,2.3846153846153846
AATS4i,165.154840226259
AATS4m,45.33663048351647
AATS4p,1.1788156898403295
AATS4v,144.18429802670892
AATS5Z,15.705882352941176
AATS5d,2.552941176470588
AATS5i,164.20639832926807
AATS5m,56.097460941176465
AATS5p,1.3321792557791177
AATS5v,165.5694691942091
AATS6Z,16.609756097560975
AATS6d,2.475609756097561
AATS6i,154.53940576083627
AATS6m,58.36622969512192
AATS6p,1.4596049254657069
AATS6v,178.10994651048676
AATS7Z,12.786516853932584
AATS7d,2.056179775280899
AATS7i,163.86734757701888
AATS7m,43.613940022471915
AATS7p,1.2392298994485729
AATS7v,144.60436353692586
AATS8Z,9.426470588235293
AATS8d,1.7794117647058822
AATS8i,158.21010783553666
AATS8m,27.214463411764704
AATS8p,1.2209092326115292
AATS8v,132.3648400968521
ATS0dv,184.88888888888889
ATS0pe,232.20180000000002
ATS0se,291.36088599999994
ATS1dv,180.66666666666666
ATS1pe,247.23850000000002
ATS1se,298.51248799999985
ATS2dv,221.33333333333331
ATS2pe,403.6856
ATS2se,496.6260900000001
ATS3dv,193.33333333333331
ATS3pe,462.2768
ATS3se,575.1855019999999
ATS4dv,187.0
ATS4pe,525.2824999999999
ATS4se,665.7075639999998
ATS5dv,192.66666666666666
ATS5pe,500.25480000000005
ATS5se,630.3501819999998
ATS6dv,172.33333333333334
ATS6pe,483.0092000000001
ATS6se,603.7968339999999
ATS7dv,111.33333333333334
ATS7pe,509.64050000000003
ATS7se,649.176782
ATS8dv,36.0
ATS8pe,379.996
ATS8se,488.307392
ATSC0Z,575.8974358974359
ATSC0c,0.4295060439563076
ATSC0d,19.743589743589748
ATSC0i,60.761632550954296
ATSC0m,2638.495681897435
ATSC0p,12.584730170323583
ATSC0v,2142.16981908395
ATSC1Z,-25.76923076923076
ATSC1c,-0.13410335265793963
ATSC1d,8.025641025641022
ATSC1i,-18.77133565086143
ATSC1m,-126.55401094871742
ATSC1p,-1.3438229238461497
ATSC1v,-195.04531002099208
ATSC2Z,-10.470085470085472
ATSC2c,-0.102081204201436
ATSC2d,-1.2393162393162416
ATSC2i,30.17580199671111
ATSC2m,-41.20037516239275
ATSC2p,3.346241615529889
ATSC2v,395.9127721607304
ATSC3Z,-221.05391190006577
ATSC3c,0.09585526554716937
ATSC3d,0.5575279421433251
ATSC3i,-28.666905017921767
ATSC3m,-1027.6145897718604
ATSC3p,-7.470672315285572
ATSC3v,-1166.072304777873
ATSC4Z,143.5726495726496
ATSC4c,-0.0888830444876212
ATSC4d,4.8290598290598306
ATSC4i,-4.458407381600865
ATSC4m,660.265349726495
ATSC4p,3.017052017797005
ATSC4v,446.30315638634704
ATSC5Z,80.5568704799474
ATSC5c,-0.03985403879638108
ATSC5d,-2.4924391847468783
ATSC5i,39.557028879430625
ATSC5m,387.45283163379327
ATSC5p,4.9414114942643526
ATSC5v,885.6232765169483
ATSC6Z,-103.73307034845496
ATSC6c,0.125691190019065
ATSC6d,-8.255752794214333
ATSC6i,-38.738211584342594
ATSC6m,-495.78281329717265
ATSC6p,-5.785451423523136
ATSC6v,-963.3544258247675
ATSC7Z,18.080210387902675
ATSC7c,-0.0714897267494981
ATSC7d,-6.825115055884288
ATSC7i,18.872541517510772
ATSC7m,84.86201405456873
ATSC7p,2.5222514496768564
ATSC7v,201.91105345983348
ATSC8Z,-305.0262984878369
ATSC8c,-0.09012446536739523
ATSC8d,-6.706771860618016
ATSC8i,-23.72065318464082
ATSC8m,-1389.6608853339908
ATSC8p,-8.496854080822256
ATSC8v,-1249.5125258982134
AXp-1d,0.4607379050222889
AXp-2d,0.31314798273351013
AXp-3d,0.1979332844129343
AXp-4d,0.1286235848027102
AXp-5d,0.0853992107271225
AXp-6d,0.055639071132435235
AXp-7d,0.038999491146478674
GATS1Z,0.7943455031166518
GATS1c,1.4534183275221895
GATS1d,0.7402597402597401
GATS1i,1.5364859502336765
GATS1m,0.7980824500796696
GATS1p,1.0466495403966576
GATS1v,1.0894200701098333
GATS2Z,0.73546749777382
GATS2c,1.7972536789570137
GATS2d,1.3620779220779218
GATS2i,0.8996588001571688
GATS2m,0.7278476970998411
GATS2p,0.7439811520928717
GATS2v,0.8060512913388846
GATS3Z,0.9272033398480415
GATS3c,1.0858031915302422
GATS3d,1.0748186878057004
GATS3i,1.3485919568663574
GATS3m,0.9229514311541561
GATS3p,1.2487850708957795
GATS3v,1.2304048529625844
GATS4Z,0.4792901666454649
GATS4c,1.0789945418209659
GATS4d,0.8248608534322818
GATS4i,0.9810197977606957
GATS4m,0.4895741467569421
GATS4p,0.6746373227502531
GATS4v,0.827092604678649
GATS5Z,0.6800230475092975
GATS5c,1.2801860300356955
GATS5d,1.1095187165775398
GATS5i,0.7498307083270722
GATS5m,0.6718478497193077
GATS5p,0.7423777722040164
GATS5v,0.7462732617199258
GATS6Z,0.8489401211910604
GATS6c,0.5905259122196226
GATS6d,1.1031675641431735
GATS6i,1.3818130479176047
GATS6m,0.8425422453956847
GATS6p,1.2364123598394718
GATS6v,1.2145917861896556
GATS7Z,0.7224874183317157
GATS7c,0.8179080982209473
GATS7d,0.9082737487231867
GATS7i,0.843688873651383
GATS7m,0.7184177948313043
GATS7p,0.8440738924851549
GATS7v,0.9107705497493238
GATS8Z,1.2289514692787176
GATS8c,0.6080041118690575
GATS8d,0.7500572956455308
GATS8i,1.204406777364797
GATS8m,1.2043533265248794
GATS8p,1.5473310530868967
GATS8v,1.3622493157175712
MATS1Z,-0.04474621549421191
MATS1c,-0.3122269279907539
MATS1d,0.40649350649350624
MATS1i,-0.3089340240343265
MATS1m,-0.047964456344195334
MATS1p,-0.1067820212001889
MATS1v,-0.09105034917558438
MATS2Z,-0.010908281389136245
MATS2c,-0.14260270229652985
MATS2d,-0.03766233766233772
MATS2i,0.2979755552625011
MATS2m,-0.009369060281977974
MATS2p,0.15953818176034118
MATS2v,0.11089114466098679
MATS3Z,-0.19441373408425947
MATS3c,0.11303698806108274
MATS3d,0.014302580536346724
MATS3i,-0.23896002515514134
MATS3m,-0.19726396388230596
MATS3p,-0.3006696977703782
MATS3v,-0.2757055230684137
MATS4Z,0.10684391298816946
MATS4c,-0.08868963286512616
MATS4d,0.10482374768089055
MATS4i,-0.03144658792838961
MATS4m,0.10724704463605698
MATS4p,0.10274533310143484
MATS4v,0.08928927090860979
MATS5Z,0.06418050390236237
MATS5c,-0.042574420079008586
MATS5d,-0.05792207792207794
MATS5i,0.29870322507024893
MATS5m,0.06737645125231237
MATS5p,0.18015768565468865
MATS5v,0.18968841491496763
MATS6Z,-0.08566883130986251
MATS6c,0.13918303844557992
MATS6d,-0.19887551472917323
MATS6i,-0.3032221253738438
MATS6m,-0.08936878105483935
MATS6p,-0.2186472894702815
MATS6v,-0.21388629389707028
MATS7Z,0.013757291364423128
MATS7c,-0.07293717830869038
MATS7d,-0.15148110316649643
MATS7i,0.13610546254239828
MATS7m,0.014093911737283919
MATS7p,0.08782518482879523
MATS7v,0.04130292405885869
MATS8Z,-0.30377206537111723
MATS8c,-0.12034529510143278
MATS8d,-0.1948242933537051
MATS8i,-0.22389938677590684
MATS8m,-0.30207037880951365
MATS8p,-0.3872308469764535
MATS8v,-0.3345356551972548
MAXaaN,4.449595616024188
MAXaaS,1.7971223072562357
MINaaN,4.449595616024188
MINaaS,1.7971223072562357
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,100000000
SddssS,0
SdssSe,0
SdsssP,0
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,2.9507766439909293
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,317
TMWC10,107.54661183793158
TSRW10,64.15293161688969
Xc-3dv,0.73576619181079
Xc-4dv,0.0
Xc-5dv,0.028867513459481287
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.14433756729740643
Xch-6d,0.2041241452319315
Xch-7d,0.11785113019775792
Xp-0dv,12.953902757170079
Xp-1dv,6.965572517629458
Xp-2dv,5.524376224227076
Xp-3dv,3.578353767694206
Xp-4dv,2.4462112893559818
Xp-5dv,1.4907248537966153
Xp-6dv,0.8562035124185611
Xp-7dv,0.5929315863481188
Xpc-4d,1.6163843556366269
Xpc-5d,2.267183938466381
Xpc-6d,3.065394836900266
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,39
nFRing,0
nHBAcc,4
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,5.547737640940466
AATS0dv,4.7407407407407405
AATS0pe,5.953892307692308
AATS0se,7.470791948717947
AATS1dv,4.632478632478632
AATS1pe,6.339448717948718
AATS1se,7.654166358974355
AATS2dv,3.405128205128205
AATS2pe,6.210547692307693
AATS2se,7.640401384615386
AATS3dv,2.5108225108225106
AATS3pe,6.003594805194805
AATS3se,7.469941584415584
AATS4dv,2.0549450549450547
AATS4pe,5.772335164835164
AATS4se,7.315467736263734
AATS5dv,2.2666666666666666
AATS5pe,5.885350588235295
AATS5se,7.415884494117645
AATS6dv,2.1016260162601625
AATS6pe,5.890356097560977
AATS6se,7.363376024390242
AATS7dv,1.2509363295880152
AATS7pe,5.726297752808989
AATS7se,7.294121146067416
AATS8dv,0.5294117647058824
AATS8pe,5.588176470588235
AATS8se,7.18099105882353
AATSC0Z,14.766600920447075
AATSC0c,0.01101297548605917
AATSC0d,0.5062458908612756
AATSC0i,1.5579905782295973
AATSC0m,67.65373543326757
AATSC0p,0.322685388982656
AATSC0v,54.92743125856283
AATSC1Z,-0.6607495069033528
AATSC1c,-0.003438547504049734
AATSC1d,0.20578566732412876
AATSC1i,-0.4813162987400367
AATSC1m,-3.244974639710703
AATSC1p,-0.03445699804733717
AATSC1v,-5.001161795410053
AATSC2Z,-0.16107823800131496
AATSC2c,-0.001570480064637477
AATSC2d,-0.019066403681788333
AATSC2i,0.4642431076417094
AATSC2m,-0.6338519255752731
AATSC2p,0.05148064023892137
AATSC2v,6.090965725549698
AATSC3Z,-2.8708300246761786
AATSC3c,0.0012448735785346673
AATSC3d,0.0072406226252379885
AATSC3i,-0.37229746776521777
AATSC3m,-13.345644023011175
AATSC3p,-0.0970217183803321
AATSC3v,-15.143796165946402
AATSC4Z,1.5777214238752704
AATSC4c,-0.000976736752611222
AATSC4d,0.05306659152813001
AATSC4i,-0.048993487709899614
AATSC4m,7.255663183807637
AATSC4p,0.03315441777798906
AATSC4v,4.9044302899598575
AATSC5Z,0.9477278879993812
AATSC5c,-0.00046887104466330684
AATSC5d,-0.029322813938198567
AATSC5i,0.4653768103462427
AATSC5m,4.558268607456391
AATSC5p,0.058134252873698264
AATSC5v,10.419097370787627
AATSC6Z,-1.265037443273841
AATSC6c,0.0015328193904764024
AATSC6d,-0.10067991212456504
AATSC6i,-0.47241721444320234
AATSC6m,-6.0461318694777155
AATSC6p,-0.07055428565272116
AATSC6v,-11.748224705180093
AATSC7Z,0.20314843132474916
AATSC7c,-0.0008032553567359338
AATSC7d,-0.07668668602117178
AATSC7i,0.21205102828663788
AATSC7m,0.9535057758940307
AATSC7p,0.02833990392895344
AATSC7v,2.268663522020601
AATSC8Z,-4.485680860115249
AATSC8c,-0.0013253597848146357
AATSC8d,-0.09862899795026493
AATSC8i,-0.34883313506824737
AATSC8m,-20.43618949020575
AATSC8p,-0.12495373648268024
AATSC8v,-18.37518420438549
ATS0are,226.5372
ATS1are,240.576
ATS2are,397.0049
ATS3are,453.7757
ATS4are,518.2570000000001
ATS5are,492.67870000000005
ATS6are,472.60780000000005
ATS7are,501.78499999999997
ATS8are,372.2780000000001
ATSC0dv,111.95441595441599
ATSC0pe,2.9301692307692275
ATSC0se,1.636147435897436
ATSC1dv,33.430199430199444
ATSC1pe,0.09745384615384295
ATSC1se,-0.06224046153846078
ATSC2dv,-14.943969610636277
ATSC2pe,-0.7644923076923114
ATSC2se,-0.4360774188034172
ATSC3dv,-5.0040178245306475
ATSC3pe,-0.5692213017751485
ATSC3se,-0.11178375805391144
ATSC4dv,18.946818613485284
ATSC4pe,0.3532692307692317
ATSC4se,0.04404916239316131
ATSC5dv,-7.120023376433639
ATSC5pe,-0.22871242603550343
ATSC5se,-0.11653451413543728
ATSC6dv,-28.505296223244944
ATSC6pe,-0.1233917159763309
ATSC6se,0.0687818527284676
ATSC7dv,-46.78486375922274
ATSC7pe,-0.6664349112426012
ATSC7se,-0.3081213280736367
ATSC8dv,-36.03448023960844
ATSC8pe,-0.6835360946745518
ATSC8se,-0.20795496515450484
AXp-0dv,0.6817843556405304
AXp-1dv,0.36660907987523467
AXp-2dv,0.23018234267612817
AXp-3dv,0.12779834884622163
AXp-4dv,0.07194739086341123
AXp-5dv,0.040289860913422036
AXp-6dv,0.023783430900515587
AXp-7dv,0.015603462798634705
BertzCT,444.9793408206845
ECIndex,3800000000
GATS1dv,0.787637418566775
GATS1pe,0.8598636991300062
GATS1se,0.8709385791356332
GATS2dv,1.4467579397394132
GATS2pe,1.2934117745890246
GATS2se,1.1807652090785492
GATS3dv,1.098841889991116
