DLiP-ID,T003WY
AATSC4m,-12.300859157921296
AATSC4p,-0.07685734716563018
AATSC4s,-0.38316266173446495
AATSC4v,-7.700436079460234
AATSC5Z,-2.5149940054917423
AATSC5c,0.002687410649972374
AATSC5d,0.0011215531577522427
AATSC5i,0.00012276009875785373
AATSC5m,-14.052411652028768
AATSC5p,-0.0246472212711103
AATSC5s,0.46340898668870606
AATSC5v,-1.2098541437614307
AATSC6Z,-0.10507743905991176
AATSC6c,0.0003538039038855311
AATSC6d,-0.05579274128446476
AATSC6i,0.02210846169675073
AATSC6m,-1.1596157511327878
AATSC6p,0.01530790389829878
AATSC6s,-0.02136877327746488
AATSC6v,2.308591642383587
AATSC7Z,-0.7077110923264766
AATSC7c,0.0006615407254411073
AATSC7d,0.013618859772705914
AATSC7i,-0.07714761675003838
AATSC7m,-5.971046088699126
AATSC7p,-0.07888330579544411
AATSC7s,-0.23758775494506534
AATSC7v,-1.1771364573711858
AATSC8Z,-1.4786324786324792
AATSC8c,-0.0007262869023677858
AATSC8d,0.04286653517422745
AATSC8i,0.13224254069458538
AATSC8m,-7.704410385444266
AATSC8p,0.05631445443217853
AATSC8s,-0.4359031675132506
AATSC8v,4.265098424547611
ATS0are,245.58390000000006
ATS1are,262.183
ATS2are,422.443
ATS3are,555.1890000000001
ATS4are,577.0926999999999
ATS5are,534.0439
ATS6are,499.1630000000001
ATS7are,489.8060000000001
ATS8are,405.7560000000001
ATSC0dv,149.08910414688194
ATSC0pe,4.649174358974358
ATSC0se,3.185385435897436
ATSC1dv,19.369890828808213
ATSC1pe,-0.5426961209730465
ATSC1se,-0.3683555608152531
ATSC2dv,-6.664314088359669
ATSC2pe,1.0585030243261
ATSC2se,1.0374746614069694
ATSC3dv,-47.13061387488737
ATSC3pe,0.1705360946745565
ATSC3se,0.207541506903353
ATSC4dv,-62.835417569662575
ATSC4pe,-2.1805164365548992
ATSC4se,-1.5191030795529252
ATSC5dv,53.804823662145594
ATSC5pe,1.4319174227481901
ATSC5se,1.0900268191978957
ATSC6dv,39.051276531846334
ATSC6pe,0.5189647600262954
ATSC6se,0.056485399079552856
ATSC7dv,-11.111877988003346
ATSC7pe,-0.546628862590405
ATSC7se,-0.7599348349769885
ATSC8dv,-43.32884246069431
ATSC8pe,-1.9918905982905994
ATSC8se,-1.3977070085470076
AXp-0dv,0.6158242672373351
AXp-1dv,0.3257995856970099
AXp-2dv,0.1824984352321665
AXp-3dv,0.10130934465772268
AXp-4dv,0.05481656743223585
AXp-5dv,0.029137602398849466
AXp-6dv,0.016488084082026358
AXp-7dv,0.008476643640055249
BertzCT,903.925081459323
ECIndex,479
ETA_eta,18.19914361811369
GATS1dv,0.5961102564923931
GATS1pe,0.7742491965797605
GATS1se,0.7877060610491646
GATS2dv,0.8157539512553627
GATS2pe,0.5393469284728948
GATS2se,0.47006790632377915
GATS3dv,1.073312498711885
GATS3pe,0.8466922718012239
GATS3se,0.8111899684074241
GATS4dv,1.2121766416807085
GATS4pe,1.3177494036773383
GATS4se,1.3494646230498255
GATS5dv,0.9012885668593879
GATS5pe,1.0079072344410815
GATS5se,1.016104483637636
GATS6dv,0.9150005687988554
GATS6pe,1.1047098282474335
GATS6se,1.1993059150345513
GATS7dv,1.1510271837384791
GATS7pe,1.3817079770951919
GATS7se,1.55036175045121
GATS8dv,1.2800813160038564
GATS8pe,1.5089653635771003
GATS8se,1.6058918828902815
LogEE_A,4.104619950873532
LogEE_D,118.24284068522111
MATS1dv,0.12358393466030534
MATS1pe,-0.11103544406023284
MATS1se,-0.10999830442005182
MATS2dv,-0.02601952453782436
MATS2pe,0.132527520780986
MATS2se,0.18958558493796487
MATS3dv,-0.13698697922505648
MATS3pe,0.015895074835454683
MATS3se,0.028233523007276256
MATS4dv,-0.1786633118000403
MATS4pe,-0.1988201103256273
MATS4se,-0.20216316761963554
MATS5dv,0.16558499853699454
MATS5pe,0.14131485614500827
MATS5se,0.15700767219617606
MATS6dv,0.1293084320157993
MATS6pe,0.05510608403615407
MATS6se,0.008754104511091992
MATS7dv,-0.037749868295720995
MATS7pe,-0.05955121231999773
MATS7se,-0.12083374744432414
MATS8dv,-0.17437428191133372
MATS8pe,-0.2570637852433685
MATS8se,-0.26327244285021173
MAXaaCH,1.9325722558159066
MAXaaNH,3.1197318555756146
MAXaaaC,0.9650839317208367
MAXaasC,0.8620913118333755
MAXdssC,-0.3821840094062312
MAXssNH,2.619392885487528
MDEC-22,9.860722827880025
MDEC-23,19.964633100407312
MDEC-33,8.966837279257104
MDEN-22,0.19999999999999996
MDEO-11,0.814325284978472
MINaaCH,1.6822521940875115
MINaaNH,3.1197318555756146
MINaaaC,0.9449751152353607
MINaasC,0.47525617808851983
MINdssC,-1.0559533257747538
MINssNH,2.619392885487528
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9225067385444743
SM1_Dzi,0.8924909665942246
SM1_Dzm,1.9381510979452752
SM1_Dzp,-3.5953959620913727
SM1_Dzv,-1.4685561503367663
SddssSe,0
SpAD_Dt,426.53456995454326
SpAbs_A,30.789084758664497
SpAbs_D,236.4856813704423
SpMAD_A,1.282878531611021
SpMAD_D,9.853570057101761
SpMax_A,2.4166064932400393
SpMax_D,118.24284068522111
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,82.19
TpiPC10,8.232385110092666
VAdjMat,5.700439718141092
VE1_DzZ,4.849446683638771
VE1_Dzi,4.8438562042561575
VE1_Dzm,4.849459028972292
VE1_Dzp,4.852341924304819
VE1_Dzv,4.8534784358417475
VE2_DzZ,0.20206027848494879
VE2_Dzi,0.20182734184400655
VE2_Dzm,0.20206079287384549
VE2_Dzp,0.20218091351270082
VE2_Dzv,0.2022282681600728
VE3_DzZ,2.4543333499473303
VE3_Dzi,2.453179877273029
VE3_Dzm,2.4543358956641126
VE3_Dzp,2.454930196749295
VE3_Dzv,2.4551643885022747
VR1_DzZ,133.70520054093194
VR1_Dzi,134.69466862136704
VR1_Dzm,133.6936745765365
VR1_Dzp,134.3842375993991
VR1_Dzv,134.04607238987197
VR2_DzZ,5.571050022538831
VR2_Dzi,5.612277859223627
VR2_Dzm,5.570569774022354
VR2_Dzp,5.599343233308296
VR2_Dzv,5.585253016244665
VR3_DzZ,5.771106117795317
VR3_Dzi,5.778479240338572
VR3_Dzm,5.771019909770714
VR3_Dzp,5.776171878798764
VR3_Dzv,5.773652302015966
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.12273774037621366
Xch-7dv,0.1923747535425539
Xpc-4dv,1.867966667651492
Xpc-5dv,2.3560434841089424
Xpc-6dv,2.6487842780625854
Zagreb1,124.0
Zagreb2,145.0
fragCpx,124.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,26
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.297023076923078
AATS1are,6.394707317073171
AATS2are,6.305119402985074
AATS3are,6.168766666666667
AATS4are,6.272746739130434
AATS5are,6.282869411764706
AATS6are,6.318518987341774
AATS7are,6.3611168831168845
AATS8are,6.242400000000002
AATSC0dv,3.822797542227742
AATSC0pe,0.11920959894806046
AATSC0se,0.0816765496383958
AATSC1dv,0.4724363616782491
AATSC1pe,-0.01323649075544016
AATSC1se,-0.008984281971103734
AATSC2dv,-0.09946737445312939
AATSC2pe,0.01579855260188209
AATSC2se,0.015484696438909991
AATSC3dv,-0.5236734874987486
AATSC3pe,0.001894845496383961
AATSC3se,0.0023060167433705888
AATSC4dv,-0.6829936692354628
AATSC4pe,-0.023701265614727164
AATSC4se,-0.016511989995140492
AATSC5dv,0.632997925437007
AATSC5pe,0.016846087326449294
AATSC5se,0.01282384493173995
AATSC6dv,0.49431995609932067
AATSC6pe,0.006569174177548044
AATSC6se,0.0007150050516399096
AATSC7dv,-0.1443101037403032
AATSC7pe,-0.007099076137537727
AATSC7se,-0.009869283571129721
AATSC8dv,-0.666597576318374
AATSC8pe,-0.0306444707429323
AATSC8se,-0.02150318474687704
AETA_eta,0.7582976507547371
ATSC0are,5.073066666666667
ATSC1are,-0.5867777777777776
ATSC2are,1.3524444444444441
ATSC3are,0.3875
ATSC4are,-2.749077777777776
ATSC5are,1.8241777777777775
ATSC6are,0.5676111111111107
ATSC7are,-1.2814444444444448
ATSC8are,-2.0652777777777773
BCUTZ-1h,53.000257957700526
BCUTZ-1l,5.67610198741036
BCUTc-1h,0.457731512752581
BCUTc-1l,-0.3560279090521069
BCUTd-1h,3.2408440280982482
BCUTd-1l,0.9727375105818689
BCUTi-1h,14.548042305768204
BCUTi-1l,10.435574803646539
BCUTm-1h,126.90457551381341
BCUTm-1l,11.687544168113341
BCUTp-1h,5.353307877147648
BCUTp-1l,0.7414719463029456
BCUTs-1h,7.0093730008384565
BCUTs-1l,1.004910413844443
BCUTv-1h,32.5160478482863
BCUTv-1l,14.700682519199173
BalabanJ,1.5602454861513024
Diameter,12
ETA_beta,32.25
GATS1are,0.7917590296724033
GATS2are,0.5218948688537964
GATS3are,0.8257194859125312
GATS4are,1.3661601935312826
GATS5are,0.9930867511007763
GATS6are,1.1207551953029349
GATS7are,1.4838999507116093
GATS8are,1.5139530229022446
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,213.2672849772716
MATS1are,-0.1100230902172352
MATS2are,0.15518104389741785
MATS3are,0.03309963730025231
MATS4are,-0.22971705363019698
MATS5are,0.16498416860436352
MATS6are,0.055235442106439804
MATS7are,-0.12793904213952578
MATS8are,-0.24426382464255675
MAXssCH2,0.21676516439909355
MAXsssCH,-0.9928590325018904
MINssCH2,0.21676516439909355
MINsssCH,-0.9928590325018904
NsssssAs,0
RotRatio,0.19230769230769232
SM1_Dzpe,1.1398845952089527
SM1_Dzse,1.0375294653547067
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,12.462662452073971
SMR_VSA6,0.0
SMR_VSA7,69.42486537376534
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,187.65445660017573
SpAD_Dzi,187.69211066758686
SpAD_Dzm,187.6802808937827
SpAD_Dzp,232.50251899772837
SpAD_Dzv,217.31991318631435
SpAbs_Dt,426.5345699545433
SpDiam_A,4.7492348309544905
SpDiam_D,175.73599158045565
SpMAD_Dt,17.77227374810597
SpMax_Dt,213.2672849772716
SsssssAs,0
VE1_Dzpe,4.8459848964323715
VE1_Dzse,4.846179070302117
VE2_Dzpe,0.2019160373513488
VE2_Dzse,0.20192412792925488
VE3_Dzpe,2.453619243035241
VE3_Dzse,2.4536593112533267
VMcGowan,256.59999999999997
VR1_Dzpe,134.3558899286546
VR1_Dzse,134.34978521546694
VR2_Dzpe,5.598162080360608
VR2_Dzse,5.597907717311123
VR3_Dzpe,5.7759609116379576
VR3_Dzse,5.775915473720166
mZagreb1,7.888888888888889
mZagreb2,5.3055555555555545
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,32
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13007863247863247
AATSC1are,-0.014311653116531162
AATSC2are,0.020185737976782747
AATSC3are,0.0043055555555555555
AATSC4are,-0.029881280193236697
AATSC5are,0.021460915032679734
AATSC6are,0.007184950773558364
AATSC7are,-0.016642135642135646
AATSC8are,-0.03177350427350427
AETA_beta,1.34375
BCUTdv-1h,6.023233698685331
BCUTdv-1l,0.15239857817156532
BCUTpe-1h,3.5012351662337164
BCUTpe-1l,2.2253434665208793
BCUTse-1h,3.714133763850504
BCUTse-1l,2.4212245718097836
ETA_alpha,12.442857142857141
ETA_dBeta,2.75
ETA_eta_B,0.35566291430929375
ETA_eta_F,23.25959533755591
ETA_eta_L,5.063773440022882
ETA_eta_R,41.4587389556696
ETA_psi_1,0.6329941860465117
LabuteASA,151.76806899283218
LogEE_DzZ,93.56319432852892
LogEE_Dzi,93.88324245740152
LogEE_Dzm,93.5386502226983
LogEE_Dzp,115.32183086689841
LogEE_Dzv,108.35400739517034
PEOE_VSA1,15.407294519794245
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,46.35342332414989
PEOE_VSA8,27.090772397685537
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.0972566425718369
SpAD_Dzpe,189.59924772011541
SpAD_Dzse,190.83038091188234
SpAbs_DzZ,186.05236765138858
SpAbs_Dzi,186.8739939482088
SpAbs_Dzm,186.06515497882833
SpAbs_Dzp,234.30021697877407
SpAbs_Dzv,218.1765709406775
SpDiam_Dt,303.20977449422554
SpMAD_DzZ,7.818935691673989
SpMAD_Dzi,7.8205046111494525
SpMAD_Dzm,7.820011703907613
SpMAD_Dzp,9.687604958238682
SpMAD_Dzv,9.054996382763099
SpMax_DzZ,93.56319432852892
SpMax_Dzi,93.88324245740152
SpMax_Dzm,93.5386502226983
SpMax_Dzp,115.32183086689841
SpMax_Dzv,108.35400739517034
VE1_Dzare,4.844241105487574
VE2_Dzare,0.20184337939531558
VE3_Dzare,2.4532593358538652
VR1_Dzare,134.52168958822605
VR2_Dzare,5.605070399509419
VR3_Dzare,5.77719418427366
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5184523809523809
AETA_dBeta,0.11458333333333333
AETA_eta_B,0.014819288096220573
AETA_eta_F,0.9691498057314963
AETA_eta_L,0.21099056000095343
AETA_eta_R,1.7274474564862334
BCUTare-1h,3.5551627582228607
BCUTare-1l,2.1419910231583463
ETA_beta_s,14.75
ETA_dPsi_A,0.08100581395348827
ETA_dPsi_B,0.0
ETA_eta_BR,0.6136629143092938
ETA_eta_FL,6.49477720804092
ETA_eta_RL,11.558550648063802
LogEE_Dzpe,94.84711905152474
LogEE_Dzse,95.45842085033094
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,28.008831762239225
SlogP_VSA3,11.21535880699783
SlogP_VSA4,3.5701822710653963
SlogP_VSA5,15.921440167465814
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,188.9913962967795
SpAbs_Dzpe,188.55435350784063
SpAbs_Dzse,189.87931223530717
SpDiam_DzZ,143.21790542555377
SpDiam_Dzi,142.30101541333
SpDiam_Dzm,143.19612445655935
SpDiam_Dzp,177.52304376601995
SpDiam_Dzv,166.70822320745867
SpMAD_Dzpe,7.899968655004809
SpMAD_Dzse,7.951265871328431
SpMax_Dzpe,94.84711905152474
SpMax_Dzse,95.45842085033094
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6145833333333334
AETA_eta_BR,0.025569288096220572
AETA_eta_FL,0.270615717001705
AETA_eta_RL,0.4816062770026584
DetourIndex,2453
EState_VSA1,12.011146117099809
EState_VSA2,12.328001352277514
EState_VSA3,5.563451491696996
EState_VSA4,20.03655869484345
EState_VSA5,0.0
EState_VSA6,18.329577708536295
EState_VSA7,36.39820241076966
EState_VSA8,32.891637752021595
EState_VSA9,0.0
ETA_beta_ns,17.5
ETA_shape_p,0.21239954075774972
ETA_shape_x,0.0
ETA_shape_y,0.3214695752009185
GhoseFilter,True
LogEE_Dzare,94.54141717516359
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,187.98557770775523
SpDiam_Dzpe,144.35454689867456
SpDiam_Dzse,145.34286776145393
SpMAD_Dzare,7.8746415123658124
SpMax_Dzare,94.54141717516359
TopoPSA(NO),82.19
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.7813268642065543
VSA_EState9,56.77810949129167
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7291666666666666
EState_VSA10,14.69560176298435
ETA_dAlpha_A,0.018452380952380887
ETA_dAlpha_B,0.0
FilterItLogS,-5.106228980791184
SpDiam_Dzare,143.65643859956953
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6194139194139195
ETA_epsilon_2,0.8190476190476188
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.5350404312668466
ETA_epsilon_5,0.7613756613756613
AETA_beta_ns_d,0.020833333333333332
ETA_dEpsilon_A,0.17823744882568388
ETA_dEpsilon_B,0.0843734881470729
ETA_dEpsilon_C,-0.09386396067861097
ETA_dEpsilon_D,0.05767195767195754
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7916666666666666
MDEDescriptor,"0.0,0.0,0.0,0.0,9.860722827880025,19.964633100407312,0.0,8.966837279257104,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0"
APolDescriptor,51.637894999999986
BCUTDescriptor,"11.998902304233905,126.9045784978853,-0.3303954435964947,0.2769239700147831,4.58871813437126,13.083723797228135"
BPolDescriptor,23.224104999999994
TPSADescriptor,82.19
ALOGPDescriptor,"3.2601,10.62825201,98.0356"
XLogPDescriptor,3.956
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,434.01274046
ChiPathDescriptor,"17.10408352775558,11.558550648063802,10.424201782174071,8.613187788326242,7.022297030348385,5.366200160403261,3.3501911048973168,2.384013482446513,14.779782413696042,8.470789228122257,6.569943668357992,4.761539198912964,3.2341774785019135,1.9813569631217647,1.1047016334957662,0.6187949857240331"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.37079081189859814,0.5183302655254134,0.0,0.0,0.036084391824351615,0.12273774037621366,0.19237475354255382"
AtomCountDescriptor,39
BondCountDescriptor,26
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.5769033811002737,0.0,0.4951995198844963,0.0,0.8903286875111971,0.0,0.18930568881105536,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,3,0,2,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"48.721887260017866,2.030078635834078,16.098635548184525,7.405365086516045,6.157629443804933"
FractionalPSADescriptor,0.18937232098967588
WienerNumbersDescriptor,"1379.0,36.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8253329057971137,5.669567481145143,7.309481729076787,1.8679666676514923,2.3560434841089424,2.393838915861761"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"18.781065088757398,8.589506172839506,4.601177003168854"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1129.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"137.6820302937324,37.22692352869145,58.453137892231865,68.46223427259463,69.61630921683329"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.4246662650806669,-0.19946924173300276,0.0019154407270465577,0.07353102490208926,-0.1664180413674352"
EccentricConnectivityIndexDescriptor,479
AutocorrelationDescriptorPolarizability,"1872.8857948345508,2164.0743318481514,2933.4643408009724,2802.2301854769953,2354.228025036447"
