DLiP-ID,C000WM
RingCount,3
SMR_VSA10,22.682526072135673
fr_Al_COO,0
fr_Ar_COO,0
fr_ketone,0
fr_lactam,0
fr_phenol,0
ExactMolWt,246.09054632
NumHDonors,1
PEOE_VSA10,11.893625810792201
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
PEOE_VSA14,0.0
SlogP_VSA1,0.0
SlogP_VSA2,14.951935562841626
SlogP_VSA3,0.0
SlogP_VSA4,11.33111286753076
SlogP_VSA5,11.387855989696924
SlogP_VSA6,48.791889553995816
SlogP_VSA7,0.0
SlogP_VSA8,22.682526072135673
SlogP_VSA9,0.0
fr_amidine,0
fr_aniline,0
fr_benzene,1
fr_epoxide,0
fr_guanido,0
fr_halogen,0
fr_hdrzine,0
fr_hdrzone,0
fr_isocyan,0
fr_lactone,0
fr_methoxy,0
fr_nitrile,1
fr_nitroso,0
fr_oxazole,0
fr_sulfide,0
fr_sulfone,0
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,11.397509028069194
EState_VSA4,16.59685292692952
EState_VSA5,0.0
EState_VSA6,18.469707250060033
EState_VSA7,36.39820241076966
EState_VSA8,21.0211568756339
EState_VSA9,0.0
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SlogP_VSA12,0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,43.333333333333336
fr_aldehyde,0
fr_barbitur,0
fr_bicyclic,1
fr_priamide,0
fr_pyridine,1
fr_thiazole,0
fr_thiocyan,0
EState_VSA10,5.261891554738487
EState_VSA11,0.0
FractionCSP3,0.0
VSA_EState10,0.0
fr_C_O_noCOO,0
fr_Nhpyrrole,1
fr_imidazole,1
fr_phos_acid,0
fr_piperdine,0
fr_piperzine,0
fr_sulfonamd,0
fr_tetrazole,0
fr_thiophene,0
HallKierAlpha,-2.9299999999999997
NumHAcceptors,3
fr_morpholine,0
fr_nitro_arom,0
fr_phos_ester,0
HeavyAtomCount,19
HeavyAtomMolWt,236.19299999999996
MaxEStateIndex,9.267233560090704
MinEStateIndex,0.48999999999999977
NumHeteroatoms,4
fr_aryl_methyl,0
fr_isothiocyan,0
fr_Al_OH_noTert,0
fr_alkyl_halide,0
fr_allylic_oxid,1
fr_prisulfonamd,0
FpDensityMorgan1,1.2105263157894737
FpDensityMorgan2,2.1052631578947367
FpDensityMorgan3,2.8421052631578947
MaxPartialCharge,0.148688603735259
MinPartialCharge,-0.3373428235115658
NumAromaticRings,3
fr_unbrch_alkane,0
MaxAbsEStateIndex,9.267233560090704
MinAbsEStateIndex,0.48999999999999977
NumAliphaticRings,0
NumRotatableBonds,2
NumSaturatedRings,0
fr_Ndealkylation1,0
fr_Ndealkylation2,0
fr_benzodiazepine,0
fr_ketone_Topliss,0
fr_term_acetylene,0
fr_alkyl_carbamate,0
fr_dihydropyridine,0
MaxAbsPartialCharge,0.3373428235115658
MinAbsPartialCharge,0.148688603735259
NumRadicalElectrons,0
NumValenceElectrons,90
fr_para_hydroxylation,2
NumAromaticCarbocycles,1
fr_nitro_arom_nonortho,0
fr_phenol_noOrthoHbond,0
NumAliphaticCarbocycles,0
NumAromaticHeterocycles,2
NumSaturatedCarbocycles,0
NumAliphaticHeterocycles,0
NumSaturatedHeterocycles,0
Mordred Descriptors
MW,246.09054632
MZ,0.7356321839080462
Mi,1.1117034916997066
Mm,0.7070329209718677
Mp,0.7457759653107581
Mv,0.715206664935393
SZ,21.33333333333334
Si,32.23940125929149
Sm,20.50395470818416
Sp,21.627502994011984
Sv,20.740993283126397
nB,0
nC,15
nF,0
nH,10
nI,0
nN,4
nO,0
nP,0
nS,0
nX,0
ABC,14.76836217587774
AMW,8.485880907586207
IC0,1.4158209991620063
IC1,3.1276082548729502
IC2,4.111378082906771
IC3,4.789015477886191
IC4,4.85798099512757
IC5,4.85798099512757
MID,39.212621208775836
Mpe,0.9791751183231916
Mse,1.0031644774844914
NdO,0
NdS,0
NsF,0
NsI,0
NtN,1
SMR,73.81470000000003
SdO,0
SdS,0
Spe,28.396078431372555
SsF,0
SsI,0
Sse,29.091769847050255
StN,9.267233560090704
fMF,0.5862068965517241
nBr,0
nCl,0
AMID,2.063822168882939
BIC0,0.2642664033763185
BIC1,0.5837756221828599
BIC2,0.7673986326894933
BIC3,0.8938812864080783
BIC4,0.9067538664935225
BIC5,0.9067538664935225
CIC0,3.4421599959655653
CIC1,1.7303727402546216
CIC2,0.7466029122208004
CIC3,0.06896551724138078
CIC4,1.7763568394002505e-15
CIC5,1.7763568394002505e-15
GGI1,3.0
GGI2,1.5555555555555562
GGI3,0.9791666666666667
GGI4,0.9783333333333335
GGI5,0.3091666666666666
GGI6,0.28344671201814053
GGI7,0.19621598639455778
GGI8,0.028242315444696395
GGI9,0.0206327160493827
JGI1,0.14285714285714285
JGI2,0.05555555555555557
JGI3,0.037660256410256415
JGI4,0.044469696969696965
JGI5,0.014722222222222218
JGI6,0.014172335600907023
JGI7,0.013081065759637188
JGI8,0.002824231544469639
JGI9,0.00343878600823045
MIC0,11.964261181337214
MIC1,31.15806945579761
MIC2,39.74340887182807
MIC3,41.185294952174225
MIC4,41.25481219355354
MIC5,41.25481219355354
MPC2,28
MPC3,37
MPC4,48
MPC5,58
MPC6,57
MPC7,61
MPC8,65
MPC9,56
Mare,0.9900689655172411
NaaN,2
NaaO,0
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,0
NsCl,0
NsLi,0
NsOH,0
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,1
RNCG,0.2508670678401227
RPCG,0.12506601650239582
SIC0,0.29144226800846645
SIC1,0.643808252442704
SIC2,0.8463141554136124
SIC3,0.9858036667268663
SIC4,0.9999999999999997
SIC5,0.9999999999999997
SaaN,8.437157816830435
SaaO,0
SaaS,0
Sare,28.711999999999993
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,2.1673715041572184
TIC0,41.058808975698184
TIC1,90.70063939131556
TIC2,119.22996440429637
TIC3,138.88144885869954
TIC4,140.88144885869954
TIC5,140.88144885869954
Vabc,215.8493133758375
WPol,26
apol,36.117929999999994
bpol,13.452069999999997
nRot,2
ABCGG,12.229130796846757
ATS0Z,746.0
ATS0d,108.0
ATS0i,4596.052112832491
ATS0m,2958.906651
ATS0p,51.11962904849001
ATS0s,126.3888888888889
ATS0v,7636.84766343598
ATS1Z,859.0
ATS1d,134.0
ATS1i,4496.473328692399
ATS1m,3320.4470809999993
ATS1p,62.65897108999997
ATS1s,115.55555555555557
ATS1v,9295.905014650292
ATS2Z,1197.0
ATS2d,198.0
ATS2i,7117.951528144801
ATS2m,4553.258615999997
ATS2p,89.45394217999994
ATS2s,162.66666666666669
ATS2v,12994.903279368698
ATS3Z,1185.0
ATS3d,201.0
ATS3i,9129.114826876046
ATS3m,4390.681274
ATS3p,92.97061716424498
ATS3s,190.9166666666667
ATS3v,13038.323412724869
ATS4Z,1027.0
ATS4d,177.0
ATS4i,9040.74576922999
ATS4m,3762.538765999999
ATS4p,81.57500720879199
ATS4s,189.16666666666677
ATS4v,11323.815265578189
ATS5Z,933.0
ATS5d,149.0
ATS5i,7030.588698347893
ATS5m,3499.345973
ATS5p,70.619158979094
ATS5s,165.55555555555563
ATS5v,10037.239967408408
ATS6Z,911.0
ATS6d,128.0
ATS6i,6519.819299413997
ATS6m,3405.0865920000006
ATS6p,66.047935639698
ATS6s,179.00000000000006
ATS6v,9492.737797399628
ATS7Z,718.0
ATS7d,116.0
ATS7i,6382.318738558296
ATS7m,2602.164419
ATS7p,58.05265006939601
ATS7s,146.00000000000003
ATS7v,8002.389154604266
ATS8Z,488.0
ATS8d,84.0
ATS8i,4875.223229551947
ATS8m,1721.6247379999998
ATS8p,45.46247624454701
ATS8s,93.83333333333333
ATS8v,6049.814096871398
C1SP1,1
C1SP2,3
C1SP3,0
C2SP1,0
C2SP2,9
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.004691358024691353
JGI10,0.0023456790123456764
JGT10,0.33112697194046403
Kier1,13.959183673469388
Kier2,6.635204081632653
Kier3,3.3659605551497442
MAXtN,9.267233560090704
MID_C,31.305957031484187
MID_N,7.9066641772916455
MID_O,0.0
MID_X,0.0
MID_h,7.9066641772916455
MINtN,9.267233560090704
MPC10,52
MWC01,21.0
MWC02,4.59511985013459
MWC03,5.43372200355424
MWC04,6.293419278846481
MWC05,7.152268856032539
MWC06,8.02059914989697
MWC07,8.88751459738882
MWC08,9.759790377278941
MWC09,10.630963693419664
MWC10,11.505608763069848
NaaCH,8
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.0220800000000008
SRW02,3.7612001156935624
SRW03,0.0
SRW04,5.043425116919247
SRW05,2.3978952727983707
SRW06,6.529418838262226
SRW07,4.727387818712341
SRW08,8.101374671228582
SRW09,6.842683282238422
SRW10,9.714926570952155
SaaCH,14.834653748845218
SaaNH,3.144525462962963
SaaSe,0
SaaaC,1.7728457000083986
SaasC,1.4509807256235832
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.7685648148148148
SdssC,0.48999999999999977
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.7092994569329676
VE1_D,4.298352776682402
VE2_A,0.1952262872069983
VE2_D,0.22622909350960013
VE3_A,1.9526969193373989
VE3_D,2.1000857602897285
VR1_A,161.7858791077326
VR1_D,97.61116932246456
VR2_A,8.515046268828032
VR2_D,5.13742996434024
VR3_A,5.728127613241194
VR3_D,5.22284581282306
WPath,727
Xc-3d,0.8707908118985981
Xc-4d,0.0
Xc-5d,0.16666666666666666
Xc-6d,0.0
Xp-0d,13.079139501373252
Xp-1d,9.364504642955708
Xp-2d,7.944166588323848
Xp-3d,6.829365998082753
Xp-4d,5.707366361304339
Xp-5d,4.562406836565526
Xp-6d,2.8721322069312634
Xp-7d,2.0372210102718387
ZMIC0,60.60935175272522
ZMIC1,39.78251281129951
ZMIC2,24.916970687323982
ZMIC3,21.639225150571875
ZMIC4,21.44212301297687
ZMIC5,21.44212301297687
nAcid,0
nAtom,29
nBase,0
nRing,3
piPC1,3.4965075614664802
piPC2,4.09016919081162
piPC3,4.75035219583259
piPC4,5.363344049765109
piPC5,5.911981578584588
piPC6,6.223165132355171
piPC7,6.665753380960968
piPC8,7.078825626595419
piPC9,7.241618087218774
AATS0Z,25.724137931034484
AATS0d,3.7241379310344827
AATS0i,158.4845556149135
AATS0m,102.0312638275862
AATS0p,1.7627458292582763
AATS0s,4.35823754789272
AATS0v,263.3395746012407
AATS1Z,27.70967741935484
AATS1d,4.32258064516129
AATS1i,145.04752673201287
AATS1m,107.1111961612903
AATS1p,2.021257131935483
AATS1s,3.7275985663082443
AATS1v,299.8679036983965
AATS2Z,24.9375
AATS2d,4.125
AATS2i,148.29065683635002
AATS2m,94.85955449999994
AATS2p,1.8636237954166655
AATS2s,3.3888888888888893
AATS2v,270.72715165351457
AATS3Z,20.084745762711865
AATS3d,3.406779661016949
AATS3i,154.7307597775601
AATS3m,74.41832667796609
AATS3p,1.5757731722753388
AATS3s,3.23587570621469
AATS3v,220.98853241906556
AATS4Z,18.339285714285715
AATS4d,3.1607142857142856
AATS4i,161.44188873624984
AATS4m,67.18819224999999
AATS4p,1.456696557299857
AATS4s,3.3779761904761925
AATS4v,202.2109868853248
AATS5Z,20.733333333333334
AATS5d,3.311111111111111
AATS5i,156.23530440773095
AATS5m,77.76324384444445
AATS5p,1.5693146439798666
AATS5s,3.679012345679014
AATS5v,223.0497770535202
AATS6Z,22.21951219512195
AATS6d,3.1219512195121952
AATS6i,159.0199829125365
AATS6m,83.05089248780489
AATS6p,1.6109252595048291
AATS6s,4.365853658536587
AATS6v,231.53019018047874
AATS7Z,17.95
AATS7d,2.9
AATS7i,159.5579684639574
AATS7m,65.054110475
AATS7p,1.4513162517349003
AATS7s,3.650000000000001
AATS7v,200.05972886510665
AATS8Z,15.741935483870968
AATS8d,2.7096774193548385
AATS8i,157.26526546941764
AATS8m,55.536281870967734
AATS8p,1.466531491759581
AATS8s,3.0268817204301075
AATS8v,195.15529344746446
AMID_C,1.6476819490254835
AMID_N,0.41614021985745503
AMID_O,0.0
AMID_X,0.0
AMID_h,0.41614021985745503
ATS0dv,268.0
ATS0pe,182.90390000000002
ATS0se,221.09892400000007
ATS1dv,287.0
ATS1pe,202.47700000000006
ATS1se,239.29982800000005
ATS2dv,385.0
ATS2pe,310.4106000000001
ATS2se,369.5425120000001
ATS3dv,357.0
ATS3pe,369.651
ATS3se,448.34679199999994
ATS4dv,321.0
ATS4pe,350.3122
ATS4se,427.85192800000004
ATS5dv,298.0
ATS5pe,282.3015000000001
ATS5se,342.564724
ATS6dv,280.0
ATS6pe,267.2528000000001
ATS6se,320.583952
ATS7dv,196.0
ATS7pe,249.92200000000003
ATS7se,305.03062
ATS8dv,108.0
ATS8pe,188.41400000000002
ATS8se,231.94442399999997
ATSC0Z,181.03448275862067
ATSC0c,0.41445140989129975
ATSC0d,14.75862068965517
ATSC0i,51.659346570114124
ATSC0m,867.5138741379312
ATSC0p,6.136702583493449
ATSC0s,28.304597701149433
ATSC0v,1354.3570169776638
ATSC1Z,6.3769322235434
ATSC1c,-0.20348173704795838
ATSC1d,4.154577883472059
ATSC1i,-5.652527895815583
ATSC1m,30.89662661117695
ATSC1p,-0.035663012414025114
ATSC1s,0.6341656757827996
ATSC1v,26.663960777679943
ATSC2Z,-26.229488703923895
ATSC2c,-0.010680637424739601
ATSC2d,-2.703923900118906
ATSC2i,-10.383160770915946
ATSC2m,-128.64353650416194
ATSC2p,-1.5438854734470802
ATSC2s,-2.3432421720174386
ATSC2v,-315.18628396139985
ATSC3Z,-22.552913198573126
ATSC3c,-0.02187459100641361
ATSC3d,-1.9916765755053512
ATSC3i,-26.34467848357723
ATSC3m,-110.86499928061835
ATSC3p,-2.102769563610979
ATSC3s,0.8889219183511687
ATSC3v,-357.5079295881797
ATSC4Z,-5.066587395957191
ATSC4c,0.018427201940650787
ATSC4d,-1.568370986920333
ATSC4i,20.901054521959946
ATSC4m,-20.455223162901262
ATSC4p,1.4550542847653385
ATSC4s,1.2528075042938305
ATSC4v,198.7906754816522
ATSC5Z,30.912009512485138
ATSC5c,-0.05800909277880483
ATSC5d,-3.970273483947682
ATSC5i,-14.800642292477932
ATSC5m,147.4834714411415
ATSC5p,-0.058307252969970635
ATSC5s,0.5139384330823096
ATSC5v,103.06742468186097
ATSC6Z,-29.290130796670624
ATSC6c,0.1838840938353009
ATSC6d,-1.9690844233055884
ATSC6i,16.235771182654588
ATSC6m,-141.12513191914397
ATSC6p,-0.10137893962652972
ATSC6s,-1.1030519223147046
ATSC6v,-137.40693231570094
ATSC7Z,-38.7372175980975
ATSC7c,-0.0901954447846773
ATSC7d,-2.839476813317479
ATSC7i,-7.7401697772375915
ATSC7m,-183.7275885350772
ATSC7p,-0.8309872497884124
ATSC7s,-9.592548553309554
ATSC7v,-206.79204027958676
ATSC8Z,-51.243757431629014
ATSC8c,-0.03987631510027351
ATSC8d,-1.0178359096313911
ATSC8i,4.31118148384672
ATSC8m,-242.8241172853745
ATSC8p,-0.4499019019656527
ATSC8s,-10.053573787818735
ATSC8v,-200.95625029592637
AXp-0d,0.6883757632301711
AXp-1d,0.4459287925217004
AXp-2d,0.2837202352972803
AXp-3d,0.18457745940764198
AXp-4d,0.11890346586050705
AXp-5d,0.07866218683733667
AXp-6d,0.05038828433212743
AXp-7d,0.03339706574216129
GATS1Z,0.6685591397849463
GATS1c,1.4192446833254255
GATS1d,0.6731986735001508
GATS1i,1.0936586737569423
GATS1m,0.669707118197383
GATS1p,0.8477654442982088
GATS1s,0.5074722995469677
GATS1v,0.7670342001560176
GATS2Z,0.8555000000000001
GATS2c,1.0213296751065168
GATS2d,1.1857476635514022
GATS2i,1.1100819859220128
GATS2m,0.8583410348796428
GATS2p,1.0178207414005271
GATS2s,0.5272504230118441
GATS2v,0.9640374654721025
GATS3Z,0.9909152542372882
GATS3c,1.0287398827441352
GATS3d,1.0450657373673373
GATS3i,1.2095183895495112
GATS3m,0.9927069831238619
GATS3p,1.1137521740301892
GATS3s,0.6480816771344172
GATS3v,1.069204785802373
GATS4Z,1.0426190476190478
GATS4c,1.1775788012355948
GATS4d,1.1179906542056077
GATS4i,0.7990964438272661
GATS4m,1.0382520572308365
GATS4p,0.8452270296543754
GATS4s,1.0115651438240267
GATS4v,0.9008366985577084
GATS5Z,0.8472296296296298
GATS5c,1.1561391923089706
GATS5d,1.3069574247144342
GATS5i,1.1551348565695505
GATS5m,0.847339177648975
GATS5p,0.9585935878622297
GATS5s,1.3021921413799582
GATS5v,0.9019409827670144
GATS6Z,1.0298536585365854
GATS6c,0.9158409916202241
GATS6d,0.9254615910645089
GATS6i,0.8587022572951996
GATS6m,1.0263900187152786
GATS6p,0.8810497742140545
GATS6s,1.653422475341504
GATS6v,0.9211286456347453
GATS7Z,1.1561333333333335
GATS7c,1.114800784105247
GATS7d,1.138317757009346
GATS7i,1.0994771829088321
GATS7m,1.152953074720476
GATS7p,1.0549372154768466
GATS7s,1.8963840947546526
GATS7v,1.0733372817897655
GATS8Z,1.2647741935483874
GATS8c,0.7917798256239242
GATS8d,0.887398251432017
GATS8i,0.8469612150512783
GATS8m,1.2632965627712722
GATS8p,1.0797182404389507
GATS8s,1.5038021942033728
GATS8v,1.1599473484426823
MATS1Z,0.032952380952380955
MATS1c,-0.4592911943399815
MATS1d,0.2633403678022311
MATS1i,-0.10235996054564546
MATS1m,0.033317387449037214
MATS1p,-0.005436498257741981
MATS1s,0.020959554609464585
MATS1v,0.01841737808491559
MATS2Z,-0.08753571428571429
MATS2c,-0.015569702398823076
MATS2d,-0.11068925233644862
MATS2i,-0.12143319745467941
MATS2m,-0.08959180821766738
MATS2p,-0.15199761231977696
MATS2s,-0.05001692047377323
MATS2v,-0.1406018089565175
MATS3Z,-0.061233252623083136
MATS3c,-0.025942528742131446
MATS3d,-0.06633137969269763
MATS3i,-0.25066285414711253
MATS3m,-0.0628150942280335
MATS3p,-0.1684234630399116
MATS3s,0.015436634259657564
MATS3v,-0.12974735197177256
MATS4Z,-0.014493197278911556
MATS4c,0.02302479354658201
MATS4d,-0.055031708945260355
MATS4i,0.20952182124009455
MATS4m,-0.012210621339251423
MATS4p,0.12278748144604883
MATS4s,0.022921198936427366
MATS4v,0.07601036502273142
MATS5Z,0.11004021164021165
MATS5c,-0.09020029049573726
MATS5d,-0.17336448598130846
MATS5i,-0.1846363210702109
MATS5m,0.10956009655992287
MATS5p,-0.0061231230837854285
MATS5s,0.011701447640533937
MATS5v,0.049042629385599404
MATS6Z,-0.1144390243902439
MATS6c,0.31382293786465787
MATS6d,-0.09436972874401642
MATS6i,0.22229933044156164
MATS6m,-0.11506469030143869
MATS6p,-0.011684948697150083
MATS6s,-0.02756468986009656
MATS6v,-0.0717611885053742
MATS7Z,-0.15513333333333335
MATS7c,-0.15777892391786444
MATS7d,-0.13948598130841122
MATS7i,-0.10862745003715707
MATS7m,-0.15354509669404123
MATS7p,-0.09817418196493931
MATS7s,-0.24570558375634513
MATS7v,-0.1106977165720056
MATS8Z,-0.26479877112135175
MATS8c,-0.09000729330301252
MATS8d,-0.06451612903225808
MATS8i,0.07806991397925601
MATS8m,-0.26184946659000624
MATS8p,-0.06858340730715122
MATS8s,-0.3322766224551061
MATS8v,-0.1388048561534466
MAXaaN,4.413301681783825
MAXtsC,2.1673715041572184
MINaaN,4.023856135046611
MINtsC,2.1673715041572184
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,25.51811053776124
SpAD_D,157.96686946859197
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,502
TMWC10,112.27900656962208
TSRW10,66.11831168680492
VE1_Dt,4.301566265366698
VE2_Dt,0.22639822449298408
VE3_Dt,2.1008330903094983
VR1_Dt,96.81749180436618
VR2_Dt,5.095657463387694
VR3_Dt,5.2146815645888935
Xc-3dv,0.3610140340366291
Xc-4dv,0.0
Xc-5dv,0.03477133042169582
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.37703372499280896
Xch-7d,0.49149232140754484
Xp-0dv,10.037793209206509
Xp-1dv,5.835935646979803
Xp-2dv,4.058733954096145
Xp-3dv,2.760366029653687
Xp-4dv,1.8619584385153325
Xp-5dv,1.2010382798378547
Xp-6dv,0.588969169065312
Xp-7dv,0.33592150382268565
Xpc-4d,2.232829457761504
Xpc-5d,3.583402259606007
Xpc-6d,5.104419661170571
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.530140445920639
AATS0dv,9.241379310344827
AATS0pe,6.307031034482759
AATS0se,7.62410082758621
AATS1dv,9.258064516129032
AATS1pe,6.53151612903226
AATS1se,7.719349290322582
AATS2dv,8.020833333333334
AATS2pe,6.466887500000002
AATS2se,7.698802333333336
AATS3dv,6.0508474576271185
AATS3pe,6.265271186440678
AATS3se,7.5990981694915245
AATS4dv,5.732142857142857
AATS4pe,6.255575
AATS4se,7.640213000000001
AATS5dv,6.622222222222222
AATS5pe,6.273366666666669
AATS5se,7.612549422222222
AATS6dv,6.829268292682927
AATS6pe,6.518360975609759
AATS6se,7.819120780487805
AATS7dv,4.9
AATS7pe,6.248050000000001
AATS7se,7.6257655
AATS8dv,3.4838709677419355
AATS8pe,6.077870967741936
AATS8se,7.482078193548386
AATSC0Z,6.24256837098692
AATSC0c,0.014291427927286198
AATSC0d,0.5089179548156956
AATSC0i,1.7813567782797974
AATSC0m,29.914271521997627
AATSC0p,0.2116104339135672
AATSC0s,0.9760206103844632
AATSC0v,46.701966102678064
AATSC1Z,0.20570749108204517
AATSC1c,-0.006563927001547044
AATSC1d,0.13401864140232447
AATSC1i,-0.18233960954243816
AATSC1m,0.9966653745540951
AATSC1p,-0.0011504197552911328
AATSC1s,0.020456957283316115
AATSC1v,0.8601277670219336
AATSC2Z,-0.5464476813317478
AATSC2c,-0.00022251327968207503
AATSC2d,-0.05633174791914388
AATSC2i,-0.21631584939408222
AATSC2m,-2.6800736771700406
AATSC2p,-0.03216428069681417
AATSC2s,-0.0488175452503633
AATSC2v,-6.566380915862497
AATSC3Z,-0.38225276607751063
AATSC3c,-0.0003707557797697222
AATSC3d,-0.03375723009331104
AATSC3i,-0.4465199742979192
AATSC3m,-1.87906778441726
AATSC3p,-0.03564016209510134
AATSC3s,0.01506647319239269
AATSC3v,-6.059456433697961
AATSC4Z,-0.09047477492780698
AATSC4c,0.0003290571775116212
AATSC4d,-0.028006624766434517
AATSC4i,0.37323311646357044
AATSC4m,-0.3652718421946654
AATSC4p,0.025983112227952472
AATSC4s,0.022371562576675545
AATSC4v,3.549833490743789
AATSC5Z,0.6869335447218919
AATSC5c,-0.0012890909506401073
AATSC5d,-0.08822829964328183
AATSC5i,-0.32890316205506515
