DLiP-ID,C000RR
AATSC8m,-8.239712724999999
AATSC8p,-0.05100589448743749
AATSC8s,-0.038888888888889014
AATSC8v,-12.810354992953686
ATS0are,213.08
ATS1are,218.55
ATS2are,316.25
ATS3are,430.66999999999996
ATS4are,444.59000000000003
ATS5are,374.77
ATS6are,295.99
ATS7are,257.95000000000005
ATS8are,261.93000000000006
ATSC0dv,129.875
ATSC0pe,5.4285468749999986
ATSC0se,4.180447499999999
ATSC1dv,2.69140625
ATSC1pe,-1.2737514648437487
ATSC1se,-0.8577929843749995
ATSC2dv,-15.62109375
ATSC2pe,-0.011853027343750065
ATSC2se,-0.15797623437500055
ATSC3dv,-28.7421875
ATSC3pe,-1.838659179687499
ATSC3se,-1.4500929687499993
ATSC4dv,39.703125
ATSC4pe,4.3723378906249994
ATSC4se,3.464039562499999
ATSC5dv,-64.0859375
ATSC5pe,-3.389491210937498
ATSC5se,-2.3267413437499993
ATSC6dv,27.37109375
ATSC6pe,0.6066874023437488
ATSC6se,0.2569534843749993
ATSC7dv,-27.03125
ATSC7pe,-0.9494335937499998
ATSC7se,-0.8513783749999997
ATSC8dv,-25.40625
ATSC8pe,-0.5345210937499989
ATSC8se,-0.18740312499999956
AXp-0dv,0.5157952412990352
AXp-1dv,0.27310965153237987
AXp-2dv,0.14303923584915695
AXp-3dv,0.0756608848133199
AXp-4dv,0.03931407358461234
AXp-5dv,0.021863725006547728
AXp-6dv,0.011146841312564382
AXp-7dv,0.0063472186633493815
BertzCT,648.15838289424
ECIndex,383
ETA_eta,11.283615669294797
GATS1dv,0.6871408988829586
GATS1pe,0.9596236785211736
GATS1se,0.9913616939697281
GATS2dv,0.7940130816522952
GATS2pe,0.6043279213610165
GATS2se,0.6597471604049421
GATS3dv,0.9873129757634089
GATS3pe,1.0542025353309452
GATS3se,1.081607114447857
GATS4dv,0.8757855403951763
GATS4pe,0.6421935780330662
GATS4se,0.6265787686746033
GATS5dv,1.347781354750921
GATS5pe,1.4472606748547425
GATS5se,1.4071289059942456
GATS6dv,0.9141359326684825
GATS6pe,0.8599605525581403
GATS6se,0.8613016322580654
GATS7dv,1.1367661212704525
GATS7pe,1.0582509707075154
GATS7se,1.0862534931966015
GATS8dv,1.023387872954764
GATS8pe,1.0454307811425132
GATS8se,1.0208226870448678
LogEE_A,3.9051517250627223
LogEE_D,91.49578755317332
MATS1dv,0.02009507976784204
MATS1pe,-0.22752920146905053
MATS1se,-0.19897373608345933
MATS2dv,-0.07854884013278074
MATS2pe,-0.0014259345510432666
MATS2se,-0.02467873428890684
MATS3dv,-0.10730014291130749
MATS3pe,-0.16421910650338487
MATS3se,-0.16818184627073504
MATS4dv,0.14386004642472966
MATS4pe,0.379027909206149
MATS4se,0.389943006031264
MATS5dv,-0.2722445322093525
MATS5pe,-0.3444870532465117
MATS5se,-0.307077020359415
MATS6dv,0.14348903405483995
MATS6pe,0.07609103740084618
MATS6se,0.041848881774376775
MATS7dv,-0.16650625601539942
MATS7pe,-0.13991716245427097
MATS7se,-0.1629257872512452
MATS8dv,-0.1564966313763234
MATS8pe,-0.07877188589257585
MATS8se,-0.03586278741689728
MAXaaCH,1.6067947425883933
MAXaasC,0.6749147560258674
MAXdsCH,1.4796730914588057
MAXdssC,-0.6036342592592592
MDEC-22,8.044262986882137
MDEC-23,16.81455927636986
MDEC-33,6.416670247536805
MDEO-11,1.6708126548956723
MINaaCH,0.9735596846635808
MINaasC,-0.4973554421768702
MINdsCH,1.178771730914588
MINdssC,-0.6036342592592592
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.25
SM1_Dzi,0.865670929391506
SM1_Dzm,1.2463278954934687
SM1_Dzp,-5.41147132169576
SM1_Dzv,-1.9949723902901284
SddssSe,0
SpAD_Dt,286.53679016522597
SpAbs_A,24.358181412249994
SpAbs_D,182.9915751063466
SpMAD_A,1.2179090706124998
SpMAD_D,9.149578755317332
SpMax_A,2.3755371987892575
SpMax_D,91.49578755317332
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,97.99000000000001
TpiPC10,7.929981361264961
VAdjMat,5.392317422778761
VE1_DzZ,4.414809797481126
VE1_Dzi,4.412894387851322
VE1_Dzm,4.414791972641172
VE1_Dzp,4.3738664069126925
VE1_Dzv,4.396292412854152
VE2_DzZ,0.22074048987405628
VE2_Dzi,0.2206447193925661
VE2_Dzm,0.2207395986320586
VE2_Dzp,0.21869332034563463
VE2_Dzv,0.21981462064270757
VE3_DzZ,2.178111932709629
VE3_Dzi,2.1776779785082536
VE3_Dzm,2.1781078951911956
VE3_Dzp,2.1687945598041223
VE3_Dzv,2.1739087328268054
VR1_DzZ,99.96684743303163
VR1_Dzi,100.21717256494216
VR1_Dzm,99.96924007255885
VR1_Dzp,104.1220087301424
VR1_Dzv,102.05375283871633
VR2_DzZ,4.998342371651582
VR2_Dzi,5.010858628247108
VR2_Dzm,4.998462003627942
VR2_Dzp,5.2061004365071195
VR2_Dzv,5.102687641935817
VR3_DzZ,5.297985785911569
VR3_Dzi,5.3004867374099955
VR3_Dzm,5.298009719955265
VR3_Dzp,5.338710552952598
VR3_Dzv,5.318646843649348
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.048611111111111105
Xch-7dv,0.06682762373790246
Xpc-4dv,0.8035343788448264
Xpc-5dv,0.9572682654637744
Xpc-6dv,1.0095109358525578
Zagreb1,100.0
Zagreb2,114.0
fragCpx,61.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,21
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,0
AATS0are,6.65875
AATS1are,6.622727272727273
AATS2are,6.454081632653061
AATS3are,6.5253030303030295
AATS4are,6.5380882352941185
AATS5are,6.461551724137931
AATS6are,6.297659574468085
AATS7are,6.448750000000001
AATS8are,6.548250000000001
AATSC0dv,4.05859375
AATSC0pe,0.16964208984374995
AATSC0se,0.13063898437499996
AATSC1dv,0.08155776515151515
AATSC1pe,-0.038598529237689354
AATSC1se,-0.02599372679924241
AATSC2dv,-0.3187978316326531
AATSC2pe,-0.00024189851721938908
AATSC2se,-0.0032240047831632763
AATSC3dv,-0.4354876893939394
AATSC3pe,-0.02785847241950756
AATSC3se,-0.0219711055871212
AATSC4dv,0.5838694852941176
AATSC4pe,0.06429908662683823
AATSC4se,0.05094175827205881
AATSC5dv,-1.1049299568965518
AATSC5pe,-0.058439503636853414
AATSC5se,-0.04011623006465516
AATSC6dv,0.5823636968085106
AATSC6pe,0.012908242603058485
AATSC6se,0.005467095412234028
AATSC7dv,-0.67578125
AATSC7pe,-0.023735839843749995
AATSC7se,-0.02128445937499999
AATSC8dv,-0.63515625
AATSC8pe,-0.013363027343749972
AATSC8se,-0.004685078124999989
AETA_eta,0.5641807834647399
ATSC0are,6.018749999999999
ATSC1are,-1.3730859374999986
ATSC2are,-0.08121093750000019
ATSC3are,-2.053671874999999
ATSC4are,4.966406249999999
ATSC5are,-3.644609374999999
ATSC6are,0.5493359374999985
ATSC7are,-1.1309375
ATSC8are,-0.45781249999999923
BCUTZ-1h,8.022408839615126
BCUTZ-1l,5.686304424990433
BCUTc-1h,0.44494987471201775
BCUTc-1l,-0.37531691815757945
BCUTd-1h,3.250541203894888
BCUTd-1l,0.9778938195061339
BCUTi-1h,13.637214171179064
BCUTi-1l,10.946816581316469
BCUTm-1h,16.010894418044835
BCUTm-1l,11.698001932924468
BCUTp-1h,1.9992151279940775
BCUTp-1l,0.7527363097853934
BCUTs-1h,7.00827279282222
BCUTs-1l,1.4062061830063517
BCUTv-1h,20.90487034262296
BCUTv-1l,14.702310254394817
BalabanJ,1.7726358507473665
Diameter,12
ETA_beta,28.25
GATS1are,0.9739261776644953
GATS2are,0.6201708097569245
GATS3are,1.0636709776896693
GATS4are,0.6317024005864026
GATS5are,1.4372757546460413
GATS6are,0.860802898742847
GATS7are,1.070031152647975
GATS8are,1.034620976116303
HybRatio,0.0
Lipinski,True
LogEE_Dt,143.26839508261298
MATS1are,-0.22122156140847712
MATS2are,-0.008811748998664909
MATS3are,-0.165436294408257
MATS4are,0.38830859446582366
MATS5are,-0.3340924553299674
MATS6are,0.06214179978347789
MATS7are,-0.1503219106957425
MATS8are,-0.060851505711318706
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.2936046511627908
SM1_Dzse,1.2424740010946906
SMR_VSA1,25.220646763434644
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,53.60112550099753
SMR_VSA8,0.0
SMR_VSA9,22.99804733313562
SpAD_DzZ,138.36168516305685
SpAD_Dzi,139.84168060991664
SpAD_Dzm,138.37577552839838
SpAD_Dzp,167.39750618932555
SpAD_Dzv,151.95610242408623
SpAbs_Dt,286.53679016522597
SpDiam_A,4.751074397578512
SpDiam_D,140.47576510276346
SpMAD_Dt,14.326839508261298
SpMax_Dt,143.26839508261298
SsssssAs,0
VE1_Dzpe,4.415020729659572
VE1_Dzse,4.414773255146898
VE2_Dzpe,0.2207510364829786
VE2_Dzse,0.22073866275734488
VE3_Dzpe,2.178159709884477
VE3_Dzse,2.1781036554593873
VMcGowan,195.4399999999998
VR1_Dzpe,99.93843531513863
VR1_Dzse,99.97175115208262
VR2_Dzpe,4.996921765756932
VR2_Dzse,4.9985875576041305
VR3_Dzpe,5.297701530111085
VR3_Dzse,5.298034838161477
mZagreb1,7.777777777777778
mZagreb2,4.416666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,25
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.18808593749999997
AATSC1are,-0.04160866477272723
AATSC2are,-0.0016573660714285753
AATSC3are,-0.031116240530303017
AATSC4are,0.07303538602941174
AATSC5are,-0.06283809267241378
AATSC6are,0.011687998670212734
AATSC7are,-0.028273437499999998
AATSC8are,-0.011445312499999982
AETA_beta,1.4125
BCUTdv-1h,6.021934252729197
BCUTdv-1l,2.7885664105698535
BCUTpe-1h,3.4887347694502564
BCUTpe-1l,2.2345953066860327
BCUTse-1h,3.70181760542035
BCUTse-1l,2.4306544731173685
ETA_alpha,9.166666666666666
ETA_dBeta,4.75
ETA_eta_B,0.4449793117863372
ETA_eta_F,21.187083832650714
ETA_eta_L,3.500959187454323
ETA_eta_R,32.47069950194551
ETA_psi_1,0.5140186915887851
LabuteASA,114.2321777453944
LogEE_DzZ,69.24334258152842
LogEE_Dzi,69.96412385142789
LogEE_Dzm,69.25020415897387
LogEE_Dzp,82.34588526423883
LogEE_Dzv,75.47930811447058
PEOE_VSA1,20.426109579362823
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.208754243757102
PEOE_VSA7,23.772205735454097
PEOE_VSA8,12.13273413692322
PEOE_VSA9,0.0
SM1_Dzare,1.4285714285714284
SpAD_Dzpe,138.1944435600692
SpAD_Dzse,138.3905645051147
SpAbs_DzZ,137.23668516305676
SpAbs_Dzi,139.06257677346423
SpAbs_Dzm,137.2540804224543
SpAbs_Dzp,170.10324185017348
SpAbs_Dzv,152.9535886192313
SpDiam_Dt,208.92987907640423
SpMAD_DzZ,6.918084258152843
SpMAD_Dzi,6.992084030495832
SpMAD_Dzm,6.918788776419919
SpMAD_Dzp,8.369875309466277
SpMAD_Dzv,7.597805121204312
SpMax_DzZ,69.24334258152842
SpMax_Dzi,69.96412385142789
SpMax_Dzm,69.25020415897387
SpMax_Dzp,82.34588526423883
SpMax_Dzv,75.47930811447058
VE1_Dzare,4.4156649367008
VE2_Dzare,0.22078324683504
VE3_Dzare,2.178305611814794
VR1_Dzare,99.85049037051611
VR2_Dzare,4.992524518525806
VR3_Dzare,5.296821151481479
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4583333333333333
AETA_dBeta,0.2375
AETA_eta_B,0.02224896558931686
AETA_eta_F,1.0593541916325357
AETA_eta_L,0.17504795937271617
AETA_eta_R,1.6235349750972756
BCUTare-1h,3.543619120584804
BCUTare-1l,2.184925918440642
ETA_beta_s,11.75
ETA_dPsi_A,0.19998130841121486
ETA_dPsi_B,0.0
ETA_eta_BR,0.6169793117863371
ETA_eta_FL,5.9682750631324355
ETA_eta_RL,9.469234250586759
LogEE_Dzpe,69.16190201259273
LogEE_Dzse,69.25740595261209
PEOE_VSA10,28.561498824832615
PEOE_VSA11,5.783244946364939
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,26.20935452572776
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,42.47422251760354
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,137.67767783390752
SpAbs_Dzpe,137.0301993740227
SpAbs_Dzse,137.27233790412947
SpDiam_DzZ,108.3388694003575
SpDiam_Dzi,109.11541250351117
SpDiam_Dzm,108.34625983732151
SpDiam_Dzp,122.52707910971998
SpDiam_Dzv,115.07183827884853
SpMAD_Dzpe,6.90972217800346
SpMAD_Dzse,6.919528225255735
SpMax_Dzpe,69.16190201259273
SpMax_Dzse,69.25740595261209
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.5875
AETA_eta_BR,0.030848965589316858
AETA_eta_FL,0.2984137531566218
AETA_eta_RL,0.47346171252933794
DetourIndex,1388
EState_VSA1,17.28226861293275
EState_VSA2,17.062475158264807
EState_VSA3,5.563451491696996
EState_VSA4,12.13273413692322
EState_VSA5,24.284774350590983
EState_VSA6,12.13273413692322
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,10.213054789681411
ETA_beta_ns,16.5
ETA_shape_p,0.18181818181818182
ETA_shape_x,0.0
ETA_shape_y,0.38181818181818183
GhoseFilter,True
LogEE_Dzare,68.91026748838235
SlogP_VSA10,0.0
SlogP_VSA11,22.99804733313562
SpAbs_Dzare,136.3919635481933
SpDiam_Dzpe,108.25115463428057
SpDiam_Dzse,108.35401675334508
SpMAD_Dzare,6.883883891695376
SpMax_Dzare,68.91026748838235
TopoPSA(NO),97.99000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.0
VSA_EState9,58.66666666666667
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.825
EState_VSA10,15.007591973753234
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0416666666666667
FilterItLogS,-1.7451838526234011
SpDiam_Dzare,107.98016754578893
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6697916666666668
ETA_epsilon_2,0.8916666666666664
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.5572463768115945
ETA_epsilon_5,0.7930555555555555
AETA_beta_ns_d,0.1
ETA_dEpsilon_A,0.23186063218390784
ETA_dEpsilon_B,0.11254528985507228
ETA_dEpsilon_C,-0.11931534232883556
ETA_dEpsilon_D,0.09861111111111087
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.0,0.0,0.0,0.0,8.044262986882137,16.81455927636986,0.0,6.416670247536805,0.0,0.0,1.6708126548956723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,38.41151599999999
BCUTDescriptor,"11.996186370259442,15.999998729509718,-0.3853836700912669,0.1908357254748234,4.771496691249944,9.616898813734089"
BPolDescriptor,14.076483999999995
TPSADescriptor,97.99000000000001
ALOGPDescriptor,"2.9079,8.455882410000001,73.42809999999999"
XLogPDescriptor,3.0820000000000003
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,272.06847358
ChiPathDescriptor,"14.698306133819765,9.46923425058676,8.78902608495719,6.6851902535048415,5.671204626301108,3.659378515343583,2.462300872753501,1.1318823006812544,10.315904825980704,5.735302682179978,4.1481378396255515,2.6481309684661962,1.6905051641383304,1.0057313503011958,0.4793141764402683,0.21580543455387896"
ChiChainDescriptor,"0.0,0.0,0.0,0.1388888888888889,0.34100058005385814,0.0,0.0,0.0,0.048611111111111105,0.06682762373790248"
AtomCountDescriptor,32
BondCountDescriptor,21
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.5996923067192161,0.0,0.23570226039551584,0.0,0.49582125333738314,0.0,0.04700625249311488,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,100.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"39.80991120500019,1.9904955602500096,12.648039948384753,12.648039948384753,0.0"
FractionalPSADescriptor,0.36016668418285763
WienerNumbersDescriptor,"886.0,29.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.998958693988566,5.137323714086156,6.031936735657668,0.8035343788448263,0.957268265463774,0.9263290752823901"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.3718820861678,7.319857312722949,4.496326530612245"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,709.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"23.87234517770473,22.660459885662817,32.32091977132564,33.31719570272333,31.861172971897805"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.3587999466980527,-0.07121457435802857,0.005052617286149104,-0.2514761701809817,0.16789285178417576"
EccentricConnectivityIndexDescriptor,383
AutocorrelationDescriptorPolarizability,"1118.3480721498743,1274.9976790848143,1693.0219560117284,1631.1032508487501,1285.4028755033355"
