DLiP-ID,T0015L
MWC05,7.697575346802343
MWC06,8.61558951327243
MWC07,9.526099566999854
MWC08,10.450828309595938
MWC09,11.372340684156354
MWC10,12.302958855473571
NaaCH,6
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.423200000000004
SRW02,4.143134726391533
SRW03,1.9459101490553132
SRW04,5.493061443340548
SRW05,4.2626798770413155
SRW06,7.046647277848756
SRW07,6.401917196727186
SRW08,8.705331133531631
SRW09,8.448700194970938
SRW10,10.428600622910189
SaaCH,11.763974305821973
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.977682827940228
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.885078012580814
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.3454554838507344
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.193160131470429
VE1_D,5.2173125756241605
VE2_A,0.11404143326680104
VE2_D,0.18633259198657717
VE3_A,2.1906304804456553
VE3_D,2.6816018542481683
VR1_A,7903.170285913373
VR1_D,173.82920319220844
VR2_A,282.2560816397633
VR2_D,6.208185828293159
VR3_A,10.004638677150504
VR3_D,6.18769264347052
WPath,2514
Xc-3d,2.441256358513381
Xc-4d,0.16666666666666666
Xc-5d,0.3455220308284977
Xc-6d,0.0
Xp-0d,19.725403871315223
Xp-1d,13.44752687406296
Xp-2d,12.77859636276599
Xp-3d,9.970131128820027
Xp-4d,8.154428107916152
Xp-5d,6.943851312407061
Xp-6d,4.386176461381249
Xp-7d,3.121682111889947
ZMIC0,92.45767219464136
ZMIC1,46.831922115193905
ZMIC2,31.672859099065704
ZMIC3,28.33106917719252
ZMIC4,28.18531492960153
ZMIC5,28.18531492960153
nAcid,1
nAtom,50
nBase,0
nRing,4
piPC1,3.6635616461296463
piPC2,4.219507705176107
piPC3,4.66814498514948
piPC4,5.157617484444901
piPC5,5.667291366073786
piPC6,5.746203190540153
piPC7,5.9888830930206245
piPC8,6.189418487348532
piPC9,6.337655033198116
AATS0Z,32.92
AATS0d,3.48
AATS0i,160.92045322169557
AATS0m,134.512021
AATS0p,1.6440559181335601
AATS0s,3.9481285246151505
AATS0v,234.4287981675802
AATS1Z,27.452830188679247
AATS1d,4.264150943396227
AATS1i,144.6793069058198
AATS1m,105.5683493018868
AATS1p,1.926275216716981
AATS1s,2.897332867458654
AATS1v,278.8022343060854
AATS2Z,26.258064516129032
AATS2d,3.5913978494623655
AATS2i,151.15028764343757
AATS2m,100.89912680645163
AATS2p,1.6949642872160644
AATS2s,2.9579035371935496
AATS2v,233.83811665202197
AATS3Z,18.370967741935484
AATS3d,3.0161290322580645
AATS3i,158.75966417798378
AATS3m,66.46707332258063
AATS3p,1.4119486506530645
AATS3s,2.4961004911721756
AATS3v,188.05238917964917
AATS4Z,18.983333333333334
AATS4d,2.7916666666666665
AATS4i,159.34892785935534
AATS4m,68.91567151666666
AATS4p,1.4066019089273498
AATS4s,2.464540466392319
AATS4v,183.4700440350998
AATS5Z,20.651785714285715
AATS5d,2.5982142857142856
AATS5i,159.82975562816236
AATS5m,76.45352025
AATS5p,1.3520398445060537
AATS5s,2.489059744268078
AATS5v,175.60374313998418
AATS6Z,16.103092783505154
AATS6d,2.556701030927835
AATS6i,160.75311379250223
AATS6m,56.950939711340204
AATS6p,1.272034661838928
AATS6s,2.4746987824021045
AATS6v,164.16499605556626
AATS7Z,17.63855421686747
AATS7d,2.6506024096385543
AATS7i,161.01578273577687
AATS7m,64.6766121807229
AATS7p,1.224252288108193
AATS7s,2.8991335713223267
AATS7v,168.41100501591075
AATS8Z,16.25974025974026
AATS8d,2.727272727272727
AATS8i,161.6677946328712
AATS8m,58.58257199999999
AATS8p,1.2605392791854806
AATS8s,2.6316137566137567
AATS8v,169.16431370435055
AMID_C,1.5791382064306634
AMID_N,0.14725414763242176
AMID_O,0.1942932632572031
AMID_X,0.12326288110103964
AMID_h,0.4648102919906645
ATS0dv,347.2098765432099
ATS0pe,316.9877
ATS0se,390.7667139999999
ATS1dv,352.22222222222223
ATS1pe,345.2205
ATS1se,412.75662399999993
ATS2dv,444.9382716049382
ATS2pe,596.0373
ATS2se,723.9680449999998
ATS3dv,409.33333333333337
ATS3pe,771.714
ATS3se,956.3113920000001
ATS4dv,366.55555555555554
ATS4pe,746.1035999999999
ATS4se,925.531412
ATS5dv,308.44444444444446
ATS5pe,694.1121
ATS5se,865.9134640000001
ATS6dv,320.22222222222223
ATS6pe,588.4706
ATS6se,738.240188
ATS7dv,289.33333333333337
ATS7pe,514.8172999999999
ATS7se,641.254312
ATS8dv,251.11111111111111
ATS8pe,475.41850000000005
ATS8se,593.701644
ATSC0Z,678.0
ATSC0c,1.085780200109117
ATSC0d,32.88
ATSC0i,70.43894838481121
ATSC0m,3175.4239075200003
ATSC0p,13.27620810549968
ATSC0s,64.20903235025149
ATSC0v,2607.5211466731034
ATSC1Z,3.8799999999999706
ATSC1c,-0.6213502601818198
ATSC1d,7.667200000000001
ATSC1i,-1.114281107296097
ATSC1m,22.762892748800184
ATSC1p,0.4714948939907012
ATSC1s,-2.073603898033835
ATSC1v,124.24999803579368
ATSC2Z,176.87999999999994
ATSC2c,0.2667652669340859
ATSC2d,-8.316799999999997
ATSC2i,-13.207911301146698
ATSC2m,807.9982966128002
ATSC2p,-0.12520198520724207
ATSC2s,24.902330182136872
ATSC2v,-266.7627331490437
ATSC3Z,-148.16
ATSC3c,-0.17170873737128178
ATSC3d,-5.1423999999999985
ATSC3i,-1.7984107907459872
ATSC3m,-680.2445375296
ATSC3p,0.4271003000119937
ATSC3s,-19.027975941167508
ATSC3v,-135.33508151154578
ATSC4Z,-133.20000000000002
ATSC4c,-0.13118285196985277
ATSC4d,-13.432000000000002
ATSC4i,-2.5297041564061837
ATSC4m,-623.0705650079998
ATSC4p,-1.631812378873152
ATSC4s,-16.156984377381498
ATSC4v,-569.8881057714519
ATSC5Z,94.51999999999998
ATSC5c,0.0529602580752884
ATSC5d,-1.051200000000002
ATSC5i,-7.590086540706053
ATSC5m,410.2768117152001
ATSC5p,-3.514801717905683
ATSC5s,-9.866645435147081
ATSC5v,-373.36418170725534
ATSC6Z,-88.88
ATSC6c,0.14043807808791356
ATSC6d,0.972799999999999
ATSC6i,-6.472650493104546
ATSC6m,-415.1973371488001
ATSC6p,-2.6376966208262598
ATSC6s,14.759978688462127
ATSC6v,-125.81439632638501
ATSC7Z,153.68000000000004
ATSC7c,0.013611522382973293
ATSC7d,4.0192
ATSC7i,-3.8465608599109107
ATSC7m,709.3750303167999
ATSC7p,-0.14568726756166916
ATSC7s,-1.4300801211705554
ATSC7v,259.9928096117
ATSC8Z,41.120000000000026
ATSC8c,-0.3501582440487523
ATSC8d,0.6047999999999999
ATSC8i,7.2059335108878795
ATSC8m,210.5892540191998
ATSC8p,3.652351558306732
ATSC8s,-13.243448456790123
ATSC8v,455.89688868820764
AXp-0d,0.7044787096898294
AXp-1d,0.43379118948590195
AXp-2d,0.28396880806146646
AXp-3d,0.17491458120736889
AXp-4d,0.11325594594327988
AXp-5d,0.07630605837809956
AXp-6d,0.04984291433387782
AXp-7d,0.03251752199885361
GATS1Z,0.5774892859130629
GATS1c,1.4908303678336325
GATS1d,0.9700798788045722
GATS1i,1.1888257576094077
GATS1m,0.5813342595982368
GATS1p,0.8763219235544726
GATS1s,0.6999699200813496
GATS1v,0.8740824121468188
GATS2Z,0.6620991531068608
GATS2c,0.7848069138061701
GATS2d,1.265926274756037
GATS2i,1.1928273004628045
GATS2m,0.6676900574200919
GATS2p,0.9545972858145856
GATS2s,0.4246488172211004
GATS2v,1.0010498457186534
GATS3Z,0.9666297935103245
GATS3c,0.995277820594982
GATS3d,1.0936641550898674
GATS3i,1.0303803511506755
GATS3m,0.9665752529025257
GATS3p,0.9349161332842834
GATS3s,0.9302891462048253
GATS3v,0.9837945105658605
GATS4Z,1.0641961651917404
GATS4c,0.9550114056232831
GATS4d,1.1363290754257906
GATS4i,1.0335897577241409
GATS4m,1.0642574822257431
GATS4p,1.0236162312347838
GATS4s,0.8369529575327638
GATS4v,1.0638017931761852
GATS5Z,1.0747142330383481
GATS5c,0.8248685346741802
GATS5d,0.9048053527980534
GATS5i,0.9938635791941222
GATS5m,1.0768298844965989
GATS5p,1.1451527848037204
GATS5s,0.9605883420654612
GATS5v,1.067347179855457
GATS6Z,1.0818355989417023
GATS6c,0.8628113339666881
GATS6d,0.814269947575689
GATS6i,0.9804640129610376
GATS6m,1.08227041205476
GATS6p,1.101938638458515
GATS6s,0.5348133024754708
GATS6v,1.0368883079120703
GATS7Z,0.5698990652876995
GATS7c,1.1505652408983096
GATS7d,0.7361563040483099
GATS7i,0.9959895036954343
GATS7m,0.5761783764167733
GATS7p,0.9054539360319408
GATS7s,1.205791393997817
GATS7v,0.8932662464170372
GATS8Z,0.6795387503352105
GATS8c,1.456369019197911
GATS8d,0.9096438840964387
GATS8i,0.8973130479869119
GATS8m,0.6799906392526671
GATS8p,0.7244382436696154
GATS8s,1.182478872394478
GATS8v,0.8398719926386583
MATS1Z,0.005398786664440321
MATS1c,-0.539869386712575
MATS1d,0.2199880640866731
MATS1i,-0.014923683784232126
MATS1m,0.006762696177557311
MATS1p,0.033504032192787865
MATS1s,-0.03046658734574573
MATS1v,0.04495341463619806
MATS2Z,0.14026072889903887
MATS2c,0.13209136297501894
MATS2d,-0.13599141877926896
MATS2i,-0.10081109590774162
MATS2m,0.13680305338830787
MATS2p,-0.005070189826628761
MATS2s,0.20851193469568308
MATS2v,-0.05500274636570747
MATS3Z,-0.08811494909125511
MATS3c,-0.06376741268109805
MATS3d,-0.06306412369515733
MATS3i,-0.010294952693901963
MATS3m,-0.08637969613446006
MATS3p,0.012971916494493679
MATS3s,-0.11949363918406886
MATS3v,-0.02092815141818259
MATS4Z,-0.08185840707964603
MATS4c,-0.050341240012124214
MATS4d,-0.17021492295214924
MATS4i,-0.014963928659813162
MATS4m,-0.08175687498138066
MATS4p,-0.05121355579299949
MATS4s,-0.10484625881272278
MATS4v,-0.09106479451096104
MATS5Z,0.06223662031184154
MATS5c,0.02177509992599186
MATS5d,-0.01427267987486968
MATS5i,-0.04810451559945889
MATS5m,0.05768026451855142
MATS5p,-0.11818946323456006
MATS5s,-0.06860019946068685
MATS5v,-0.06392294784448158
MATS6Z,-0.0675729100142931
MATS6c,0.06667165407299873
MATS6d,0.015250708606115318
MATS6i,-0.04736609299905775
MATS6m,-0.0673986378467933
MATS6p,-0.102411578864327
MATS6s,0.11849168503038207
MATS6v,-0.024871430743441277
MATS7Z,0.13654618473895586
MATS7c,0.0075519080915967445
MATS7d,0.0736376161580629
MATS7i,-0.03289664866426923
MATS7m,0.13457553008923376
MATS7p,-0.006610578374213683
MATS7s,-0.013417022767117759
MATS7v,0.060065543347447584
MATS8Z,0.03938244646209251
MATS8c,-0.20941207357224792
MATS8d,0.011944260119442598
MATS8i,0.06642883960887784
MATS8m,0.04306394132758004
MATS8p,0.17863962640513834
MATS8s,-0.1339319647140709
MATS8v,0.11353194242905273
MAXaaN,4.669525826870843
MAXsCl,6.252297565553473
MAXsOH,8.975089592811454
MAXssO,5.832020397665239
MINaaN,4.669525826870843
MINsCl,6.252297565553473
MINsOH,8.975089592811454
MINssO,5.832020397665239
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,36.15747119364838
SpAD_D,370.8947480677908
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.4454126934066185
SssNH2,0
SsssAs,0
SsssCH,-0.41946918140412226
SsssNH,0
SssssB,0
SssssC,-1.0070268141385044
SssssN,0
TMPC10,815
TMWC10,136.6937382895661
TSRW10,84.8759826218174
VE1_Dt,5.2172850856646145
VE2_Dt,0.18633161020230765
VE3_Dt,2.681596585245867
VR1_Dt,174.24159991817098
VR2_Dt,6.2229142827918205
VR3_Dt,6.190062258590474
Xc-3dv,1.799523439515102
Xc-4dv,0.21428571428571427
Xc-5dv,0.3092652898328485
Xc-6dv,0.0
Xch-3d,0.16666666666666666
Xch-4d,0.5474095083960289
Xch-5d,0.8669845437679664
Xch-6d,1.4090443631413738
Xch-7d,1.9010738507817253
Xp-0dv,16.8401534506193
Xp-1dv,10.255508634859902
Xp-2dv,8.809004615366208
Xp-3dv,6.278882382804419
Xp-4dv,4.370921805482131
Xp-5dv,3.051163272148159
Xp-6dv,1.5990917300898932
Xp-7dv,0.9598376442693973
Xpc-4d,4.312320576125936
Xpc-5d,6.22469639744076
Xpc-6d,9.334828216965652
n3Ring,1
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,53
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,6.471959821066139
AATS0dv,6.944197530864198
AATS0pe,6.339754
AATS0se,7.815334279999998
AATS1dv,6.645702306079665
AATS1pe,6.5135943396226414
AATS1se,7.787860830188678
AATS2dv,4.78428249037568
AATS2pe,6.409003225806451
AATS2se,7.784602634408601
AATS3dv,3.3010752688172045
AATS3pe,6.2235000000000005
AATS3se,7.712188645161291
AATS4dv,3.0546296296296296
AATS4pe,6.217529999999999
AATS4se,7.7127617666666675
AATS5dv,2.753968253968254
AATS5pe,6.197429464285714
AATS5se,7.7313702142857155
AATS6dv,3.3012600229095077
AATS6pe,6.066707216494845
AATS6se,7.610723587628866
AATS7dv,3.485943775100402
AATS7pe,6.202618072289156
AATS7se,7.7259555662650605
AATS8dv,3.261183261183261
AATS8pe,6.174266233766234
AATS8se,7.710410961038961
AATSC0Z,13.56
AATSC0c,0.02171560400218234
AATSC0d,0.6576000000000001
AATSC0i,1.4087789676962243
AATSC0m,63.50847815040001
AATSC0p,0.26552416210999363
AATSC0s,1.2841806470050299
AATSC0v,52.15042293346207
AATSC1Z,0.07320754716981076
AATSC1c,-0.011723589814751318
AATSC1d,0.14466415094339624
AATSC1i,-0.021024171835775415
AATSC1m,0.42948854243019213
AATSC1p,0.008896130075296249
AATSC1s,-0.039124601849695004
AATSC1v,2.3443395855810127
AATSC2Z,1.901935483870967
AATSC2c,0.002868443730474042
AATSC2d,-0.08942795698924728
AATSC2i,-0.1420205516252333
AATSC2m,8.688153727019357
AATSC2p,-0.0013462579054542157
AATSC2s,0.2677669912057728
AATSC2v,-2.8684164854735883
AATSC3Z,-1.1948387096774193
AATSC3c,-0.001384747882026466
AATSC3d,-0.04147096774193547
AATSC3i,-0.014503312828596671
AATSC3m,-5.485843044593548
AATSC3p,0.0034443572581612397
AATSC3s,-0.15345141888038313
AATSC3v,-1.0914119476737563
AATSC4Z,-1.11
AATSC4c,-0.0010931904330821064
